n_harmonics,base_freq,magnitudes,instruments
10,4.6544438916499455,"[-0.20600599 -0.10448769 -1.29501231 -0.19786045  0.93057543  0.93057608
  0.05460909 -2.02725529 -0.06503948  0.72485351]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-1.8148894449251425,-1.81375517899227
-1.8127132283857004,-2.0432079759749686
-1.8029508846445526,-2.7515639307311988
-1.8004941103539434,-2.8532143235660903
-1.799079672369257,-2.9575338043663475
-1.7981942895269813,-2.978711469308429
-1.7973493036852204,-2.9949421782154184
-1.7936861924633136,-3.125167919231679
-1.7919355030624065,-3.146803068392554
-1.7850895379239138,-3.1853825628587282
-1.7738473080216672,-3.003723846318839
-1.7714403644405594,-2.948142417097358
-1.7696210219974124,-2.8702588312251027
-1.7681203096449816,-2.8502032222710065
-1.7678074048252574,-2.8362945779733892
-1.7676247404290772,-2.7919229712738907
-1.766364777858015,-2.7706637346602805
-1.7576763761621244,-2.492532987192502
-1.7267194113661288,-2.693984479529929
-1.7219289771510735,-2.9823949282626168
-1.7195038185667766,-3.140164615325647
-1.7192132127068391,-3.167316474248281
-1.7104056078358292,-3.842808849744321
-1.6951851319543458,-5.218346262753053
-1.6906082785054788,-5.574783415514648
-1.6901839663514822,-5.626122981953183
-1.688312455023212,-5.723059362012104
-1.6878942618288524,-5.765502600077296
-1.6853304105236728,-5.92872607163459
-1.6828960390117917,-6.088672155244298
-1.6794789053569366,-6.239846786463866
-1.6702695227590223,-6.451791757703199
-1.6669921581022265,-6.398135410895551
-1.6618386112574461,-6.2480031915643615
-1.6586300290987768,-6.116730604519116
-1.65060075983375,-5.497147239857252
-1.6220747785844039,-1.5865379440690754
-1.6193355430760792,-1.149372946608839
-1.6125307088138767,-0.06747463752581323
-1.6107704234905988,0.21327102460527136
-1.6103811695132773,0.2617311712418078
-1.6073268001889283,0.7213791455453531
-1.5921598648964672,2.537043866598524
-1.590487875856331,2.669975561838256
-1.5887995564829218,2.8167192702179578
-1.583270924655766,3.1707334264997327
-1.5752141531408057,3.5180197299044846
-1.5706815245214631,3.578805834828161
-1.567892247977753,3.5947449027973266
-1.5662833240430847,3.5668203809061585
-1.5641865868218787,3.544177667565011
-1.5566282581743496,3.362191898093209
-1.524048288423976,1.7774834390593135
-1.5161808739715366,1.4482632478966666
-1.5126648393152442,1.3393295166968398
-1.5100057936179916,1.1979840605418193
-1.5096269762288803,1.1795675280569395
-1.5068937698903784,1.125196645649291
-1.4912827234961195,0.7860150773172
-1.4903155958731906,0.7646001843583204
-1.475727951258126,0.5204336081969161
-1.4702591596467227,0.44094371767862023
-1.4600604964036463,0.25721930859719394
-1.45159069472443,0.054657086786802506
-1.451225941506168,-0.002171648289123307
-1.4432268634863563,-0.15874397044050143
-1.4426041556559377,-0.2183494007359986
-1.4374914135772054,-0.3122596627290039
-1.431603420957385,-0.46911717272806885
-1.429777395383332,-0.4803222630613504
-1.4290521305405168,-0.5444526990724856
-1.4247959509226955,-0.5427065625905236
-1.4217853475843585,-0.5796453261835501
-1.420431376266681,-0.620073864181322
-1.4186816779009943,-0.6445845598660638
-1.4179363242469807,-0.6025193288541052
-1.4173380004496907,-0.6287895750142918
-1.410343452277183,-0.6191756931677167
-1.4098189000445713,-0.6046464008093663
-1.400906253211393,-0.40119196068443036
-1.384577143897227,0.25729168384921186
-1.3747570207382869,0.8290544172657827
-1.3697541552191608,1.1588889915627483
-1.3645912445833173,1.4577778681089633
-1.3427613949288608,2.282642477346718
-1.3421581508626872,2.294837961128798
-1.3319765075212215,2.2299945679905915
-1.3250883319863027,2.009368090277724
-1.3200031034156536,1.7074718443565624
-1.3180008933171397,1.5782175972781145
-1.3087971019828548,0.8828062706474041
-1.3061920356647914,0.6681152886845194
-1.2976595343066282,-0.16226659262174228
-1.2974054871702538,-0.1849565801449998
-1.2971489533407121,-0.25753375957718927
-1.2943898289632685,-0.4933548496079983
-1.2856147655110854,-1.3518409239960665
-1.2845044943348374,-1.4236598170187147
-1.2769655592728657,-2.0051713858364666
-1.2765168496380381,-2.038146996799171
-1.2750550329615213,-2.125053856427957
-1.2664530885038707,-2.581431283416337
-1.2608301223721143,-2.733328274985538
-1.2577417219001974,-2.791806132447189
-1.2572782609477884,-2.793257964554125
-1.2566118904077246,-2.7817489656479366
-1.249653772470729,-2.6525474873617476
-1.2409360396977054,-2.2607583078619475
-1.2392608031387347,-2.150920692814272
-1.2391754588219817,-2.1227888364875858
-1.2267609054440896,-1.0624145282147022
-1.219374243764891,-0.3261994293269569
-1.2193009203428575,-0.3022921200848785
-1.2140773154946907,0.27098258794568847
-1.2136046762648929,0.26417775402607496
-1.2111018361706567,0.5694565716420821
-1.1992102987192825,1.748698408503842
-1.193171004584286,2.2357949196692752
-1.1891632921430482,2.4729739837718108
-1.1815503990082432,2.826995715474928
-1.1792510286003952,2.9359180701468413
-1.1773542222226174,2.9780316045671147
-1.17467859600945,3.0156018119022843
-1.1620773169859908,2.883665637056006
-1.1538637570247419,2.48598011022515
-1.1529406304036858,2.443432706559602
-1.1513139955078424,2.372452850497925
-1.1486267057248123,2.178932373116658
-1.1465397646498592,2.0405257120655333
-1.1434016749938762,1.8077319679862316
-1.1342000631012839,1.082762226801686
-1.1337299107693564,1.0076837058614962
-1.130509558959843,0.7534550512473371
-1.1256519638595885,0.32482631194300066
-1.1095698023832679,-0.8117404321636277
-1.1012373652406862,-1.2276144259524706
-1.0835580417620845,-1.5996851454137713
-1.0809457841737118,-1.644298620548228
-1.0694967243520446,-1.45667354399378
-1.0651476517244622,-1.3272764217128814
-1.0582116756087019,-1.0807809431970665
-1.043636651065203,-0.3539780657546466
-1.0427768314309125,-0.30481653011810517
-1.0394703713056688,-0.1047830428303224
-1.0335351190251727,0.20979565539550632
-1.0323801041535186,0.2774931795617799
-1.025827461641481,0.6490334338259497
-1.016241779702491,1.2078506517273169
-1.0144631533771087,1.3329691408599291
-1.0072563474318041,1.707579498496217
-1.0034458468437288,1.9139598506820237
-0.9903336315175344,2.397819392753271
-0.9879687180544732,2.44709433465267
-0.972295606632966,2.6275425036110005
-0.9713909716003477,2.587993474690266
-0.9640798484902433,2.4910096427787036
-0.9579411280791224,2.358595701860036
-0.957350064745218,2.3663770729736453
-0.9441374544075698,1.754917831481506
-0.943365389162893,1.7129092525526028
-0.9275137106419202,0.7217531278267575
-0.9194707423607662,0.13639510120702322
-0.918955935103952,0.12484874232953494
-0.915287631102113,-0.10833722639364521
-0.8931636392052313,-1.091604457573517
-0.8901025331727421,-1.133435672244813
-0.8814134951536414,-1.1739839319268102
-0.8804945454502473,-1.187710371458345
-0.8791160044038691,-1.1164488403001227
-0.8671705195843757,-0.7039620557465048
-0.866074337093568,-0.6993845299720418
-0.8566416596394744,-0.12195844605893474
-0.8504952362444325,0.30705570952811756
-0.8467760025330144,0.558197797959488
-0.8362557685335368,1.3148524526634184
-0.8349645575346116,1.3778461334936347
-0.8292929330474905,1.7427221500663153
-0.821320553307392,2.1247903152221412
-0.8209928919985785,2.0793812134737566
-0.7955030991048457,2.1105364707137615
-0.7934104425420418,2.0131168324213835
-0.7917505820998807,1.9587990891935805
-0.7801284372955477,1.3338507712545256
-0.7687021787902646,0.6465568590212798
-0.7540507767415567,-0.1216282083287243
-0.7528268671556919,-0.1788773363654893
-0.7440292826572898,-0.39597141320643253
-0.7412595105231063,-0.3761604086838961
-0.7360242157877064,-0.36330193005109634
-0.7287059391387878,-0.2251487499799773
-0.7237880465777691,-0.050266697049852885
-0.7212541211669086,0.09497076441063552
-0.7040843200816491,1.1382476442303442
-0.7006183157196046,1.3670692250918304
-0.6913294119312052,1.8828260483386945
-0.6761889554395393,2.285186495991634
-0.668132620738132,2.1549429143251504
-0.6677961649178696,2.167131321274978
-0.6670779500944439,2.1537451254067057
-0.6640281590046242,2.010875029451526
-0.6509478430770974,1.1347422512636887
-0.648527765497855,0.9386743152184819
-0.6353673468709431,-0.45087094419693774
-0.6342111252793288,-0.6103150105184018
-0.6318222915676341,-0.8403128230524082
-0.6284580936654152,-1.1867901609592273
-0.6231553404015093,-1.7275335286093703
-0.618399419395891,-2.1389015631659007
-0.6127463490427374,-2.563592266265372
-0.6014959771338635,-2.944881433935979
-0.5958467032146726,-2.926978756966914
-0.5955049731044126,-2.9249048653734198
-0.5841119800366021,-2.409482361140579
-0.584077404179006,-2.3986611666700575
-0.5825130531707918,-2.2939174219536413
-0.5596085685240513,0.24242941742034912
-0.5550844272738367,0.8665457736525841
-0.5365282856235547,2.7703101106885666
-0.5304105228366351,3.1452570391683983
-0.5230358465140541,3.302791349422372
-0.5141978245144427,3.1895979081933277
-0.5012877447028163,2.318105609211216
-0.497487970690504,1.9459911456840746
-0.49551257337426957,1.7181335370330746
-0.4937723659711022,1.5574717447261501
-0.49264729577392785,1.3861159079596332
-0.4898078281861098,1.0830292274058866
-0.4817438338846576,0.0802213229713
-0.48065804759219244,-0.017034507947982665
-0.47802194233301165,-0.3849673098353862
-0.47035556302464965,-1.2482537577278623
-0.47003507151616475,-1.2744084904543174
-0.46710073242544947,-1.642229304152229
-0.45904351615968375,-2.354344288746305
-0.45640144201074984,-2.5212119877982353
-0.4244521525473335,-3.015431380619655
-0.40907523284585867,-2.5055735967170345
-0.4079133105026882,-2.5124722544573697
-0.40166943277723677,-2.3209652487605053
-0.3963313663728618,-2.236703252928688
-0.39581561795673226,-2.238374725780093
-0.3879488699149283,-2.309978872088733
-0.3835752937512269,-2.4234627140967304
-0.36948551435819255,-3.167897815951526
-0.365302923173207,-3.4860969132851842
-0.3498453735923621,-4.801425821070617
-0.336178274776044,-5.907383180366761
-0.3313989741015897,-6.115135457184464
-0.32213703637546054,-6.42643596720537
-0.3140469333839033,-6.370824645071086
-0.3082667227133138,-6.1200315702858665
-0.29927281973439346,-5.389449615956026
-0.2989072427286459,-5.3455420135676714
-0.2951176775155204,-4.931152608216507
-0.29071913895827883,-4.395536768262725
-0.28662852088643387,-3.8219162793298733
-0.2861565104601884,-3.7506695732623347
-0.2802419824430036,-2.8499175269674044
-0.2755846840106191,-2.1192751800240863
-0.2666114966002504,-0.6910824754509803
-0.2663520257883638,-0.6671749832601349
-0.2658294840854589,-0.5621501913200814
-0.26212958690211074,0.03646829680086587
-0.26144292487779186,0.1115343619260188
-0.25968989580615,0.4140818170936466
-0.23821811436367923,2.8433224747213384
-0.2378558838480087,2.8894359638105493
-0.2377994092714646,2.9157026125775127
-0.2300313283908304,3.341402627032113
-0.2044723176874017,3.269296959678439
-0.20350523808049648,3.262581959345388
-0.19037242703607626,2.6308230645633217
-0.18451824822205376,2.334157162499758
-0.18116181101939688,2.124021315296353
-0.17697245996905053,1.944548123989071
-0.17338438044632554,1.730377163315749
-0.15999081425447859,1.2356314105299728
-0.1564873904743158,1.1189048781357203
-0.15227232402303947,1.0186541604028017
-0.15150829145087563,1.0083615398365657
-0.1480925211250863,0.9385951978528472
-0.14110420271104163,0.77770707951217
-0.13904442550605056,0.7199877506168415
-0.138120653720752,0.7320663857893522
-0.12527367749827079,0.539368819143385
-0.1151243853904731,0.3560848694998464
-0.10360541132556911,0.07615916443944405
-0.08547563810294223,-0.38697490787487726
-0.07432475771761737,-0.5835216765050122
-0.07382636570301004,-0.56914013107393
-0.06129292384194773,-0.6393149179536394
-0.04815417293759916,-0.3481873599223526
-0.045126327393250065,-0.2165506508592072
-0.035300120727755235,0.2395088115952892
-0.03512397002220391,0.24203885839997846
-0.019173656987169885,1.2004538485566825
-0.01675598880119722,1.345623002237691
-0.014885245613149856,1.4809049341775102
-0.013880782896516841,1.4928096136802533
-0.013495150462291772,1.5301918193116686
-0.011926801777877749,1.5952372668600163
-0.010975180433562048,1.6306216831996148
0.006271298370316369,2.304477974728468
0.009473371075433334,2.3034451415762374
0.013993309489067851,2.2827308306829237
0.015265921679237238,2.2714024888385898
0.015835215851790263,2.263957160700466
0.01682846484066758,2.240257353251632
0.02343748913357313,2.041442662341339
0.031705083270502143,1.5977631951431415
0.03405843920241747,1.4661191927393993
0.0464172172448607,0.3966075028855328
0.04931287581748034,0.12401953737807
0.05603771247786682,-0.532018040970491
0.056613607458332105,-0.5768877097223738
0.06813172235389242,-1.6644576613463156
0.07078966035306422,-1.867326337413196
0.10140063979048453,-2.6071270011055634
0.10296596961414384,-2.54789242664296
0.1037096551000034,-2.535423807122191
0.11009570533959323,-2.1884579708160703
0.12479210810876484,-0.8996287488434473
0.12782489490715898,-0.6014840436108397
0.13174321488698038,-0.19826869138150982
0.13307236843657222,-0.04961931882060408
0.14322621720496453,1.0407312181505097
0.14762045240417265,1.4602628535760986
0.1713153632000397,2.933180606153298
0.18771681669795948,2.839806400098772
0.19382755907569615,2.5888269444936034
0.20263631107121594,2.0844179681805852
0.21062328599907598,1.482051839742034
0.21099900683192274,1.4205371147390553
0.2126759353867227,1.317216082676129
0.22076057863494336,0.6393940020159218
0.22539853640700258,0.2537354979922791
0.22774824058682164,0.08960231958120185
0.24456286811995476,-0.9977865622201836
0.25048722673312795,-1.2961189295665734
0.25314177507219426,-1.3670122031591234
0.25678831466629903,-1.4958238675334383
0.26701952370837745,-1.639285705828788
0.27883079114607323,-1.4758617577449233
0.28407531611525894,-1.3181187619800732
0.2922679671940882,-1.0778643687727445
0.29398860392143256,-0.9797679452694047
0.31362267724312476,0.048334982935338965
0.3205801571634499,0.4584956729837947
0.321629331717598,0.5272085107577038
0.32241474318872365,0.579590292046937
0.3231406434373678,0.6013765403323034
0.32942095593072507,0.9526307567991156
0.342797837176398,1.713839070783323
0.34321560787622385,1.7203049957498024
0.35472370066013514,2.203081232583146
0.35919905739587943,2.355424038472171
0.3660254593580974,2.519793432838767
0.3670746862915246,2.5395259462740474
0.3677015032904296,2.5687861477266125
0.3687151472075816,2.587105554393654
0.36957017632146627,2.5757871573935454
0.37756655908126113,2.6063505962529017
0.3777340586416722,2.5947257308965037
0.38154184021292536,2.5723494495165626
0.38960911612790916,2.4295928841845926
0.39437065602716537,2.2866629702961463
0.4045663221547784,1.7841102905154635
0.42419503893605537,0.5644248733224838
0.42423785692355853,0.5796019803371926
0.43899467099547795,-0.39909543032071715
0.45065963236600215,-0.9235381444120172
0.4575924993321294,-1.1048291421285774
0.46181233701693447,-1.191313655827712
0.46442164509092043,-1.1820421399947512
0.46580685421225354,-1.196645839122127
0.4734665158610203,-1.0768113755861866
0.47809169634810056,-0.9145946954648732
0.4832130475077552,-0.7223612612053195
0.4897242966783564,-0.3330275239085345
0.4910271881403405,-0.22814628051871888
0.49437954234598935,-0.04086822660473299
0.5012326608760782,0.46029734648447573
0.5174761381140627,1.5777914776960924
0.522355539862942,1.8470672440692277
0.5263966907467545,2.0247711869883376
0.5272745550076481,2.065839594830934
0.5392566179092229,2.3265774504554666
0.539485564589822,2.3590965705421554
0.5551145393640229,2.0924991205941668
0.5681759623270026,1.4446958663286538
0.5736163109515688,1.1054658086113553
0.5833286882716493,0.473741044896442
0.5898351133052522,0.0927088873512922
0.5909078561062291,0.06491919909676762
0.6139049710352129,-0.39189238803660637
0.6209814958274014,-0.2299592042203774
0.6288472162868817,0.09229356752664372
0.6349057542869545,0.4586757996854491
0.6417452320759569,0.8830611582775507
0.646940268227179,1.2543592018928562
0.648409415578798,1.3215003221166826
0.6652992720451092,2.151952928762722
0.6680847631270028,2.236564111910298
0.6927493871199744,1.6144845225807838
0.6959358670437044,1.4148554250124048
0.6970406823446913,1.3126565487585447
0.7003512907962905,1.0006744351729
0.7027527665371882,0.7683023679143659
0.7056117621011397,0.5214279471305513
0.7075759070240482,0.29634808994179573
0.7136724986036804,-0.34440264115092095
0.7208300020880998,-1.0953140640812276
0.7228631973793096,-1.313171254794443
0.7311300969188457,-2.1049047146790487
0.7345655495608341,-2.342027239733245
0.7363754889564476,-2.4972530572812173
0.7407032100703592,-2.6948113494207604
0.7431178101402844,-2.8185982625087678
0.7475308538558232,-2.9693942192486262
0.7485514773716133,-2.9375769795078197
0.7635093080358186,-2.5695407329962396
0.7720419400742444,-1.8946838781808153
0.7727513561320123,-1.8025452388151773
0.7779073821049836,-1.2464875621003182
0.7799662081260723,-1.034455028174745
0.7800504002870379,-1.0424899955232563
0.7813911296428531,-0.8429787778287519
0.7907411441966801,0.3219948075623225
0.8061837999579708,2.1397268586417124
0.8087386413695059,2.3880882897768236
0.8165546160409285,2.959354295919174
0.8169378895519621,3.0024452477883665
0.8170145414577146,3.0187374462991006
0.8252681252976655,3.286255497815999
0.8325841484464735,3.3094517454194934
0.8401542942504614,2.972729664388069
0.8413296109600408,2.9163461926331617
0.8440232973172526,2.7122854230282476
0.84726596879191,2.435816167599662
0.850692925192079,2.1366342124120474
0.8578670872191303,1.3756268411516839
0.8606176236590484,1.023523658093014
0.870114425672992,-0.11538928196920438
0.8731301940543372,-0.5088568274954873
0.8778554826504967,-1.0702590970983807
0.8782262022901541,-1.1284467606348871
0.8799403494507057,-1.28359845371499
0.8908576122040808,-2.3094250254315614
0.9066852668283407,-3.1715585053738207
0.914059934873543,-3.153250597099255
0.9149859637605093,-3.1934448935439668
0.9360012772959339,-2.6615993842612062
0.9516050966685494,-2.2931339208977444
0.9544516653519102,-2.264680136745587
0.9566285230095848,-2.2617047627314166
0.9609506266971275,-2.2965129141952283
0.9646086204781783,-2.3988907440784923
0.9704971052195086,-2.5607169124023867
0.9761729400298971,-2.851878773830279
0.9772112366386505,-2.953803032324994
0.9808382261392419,-3.2196142441717304
0.9851886625847204,-3.515445194988828
0.9870230715789878,-3.647930445244686
0.9877160035537322,-3.7153009026495543
0.9889621824314223,-3.851715291934599
0.9921948948361443,-4.129549912940573
0.9935853527112917,-4.23405728299847
0.9979398296932738,-4.616215586978673
0.9993032416443834,-4.737118194063206
1.00418914635787,-5.156756386092681
1.021128404459592,-6.274233482836425
1.0233879675634707,-6.348487724980083
1.0390764085190298,-6.243772537839072
1.0573518392850252,-4.606044617573012
1.0584492196592645,-4.48745119030642
1.0614169408542589,-4.077049125933827
1.0676550075618376,-3.1838137554456365
1.0750981085682279,-2.031351777109958
1.0760187703954216,-1.8727080822526885
1.0857038816493514,-0.289806634330195
1.1011819617497833,1.8324114397379059
1.1027102043819266,2.020177791840675
1.1351626082721484,3.5344691122265415
1.1425249105630924,3.3763792684401883
1.149596107639704,3.124510729836453
1.1522655385894245,2.981800585761547
1.1609651453103753,2.558834822236682
1.1676177065144824,2.1897539479015684
1.1686890059992177,2.1674219362159675
1.1693503320568759,2.1189004808817553
1.1694606752422345,2.1063270457305023
1.1699352961077185,2.0722057760032664
1.1877728314210243,1.2843252609587112
1.1921921641018196,1.1413443627393014
1.199948285434309,0.9326327128549338
1.2112490451338207,0.7533592099945142
1.2139839342751868,0.7123206244731024
1.2152237943862465,0.676551718903377
1.2269453906363283,0.49532065244325224
1.2312165593507185,0.41948317681477276
1.234813386307783,0.35601552183639723
1.2434286567074864,0.15771342349531903
1.250172590473393,-0.016817147891170146
1.2532742057622226,-0.10620218671867675
1.2584542735365094,-0.25161126673130946
1.2629630664384432,-0.32563319032530236
1.2695848733730069,-0.4979974439170249
1.285250950745036,-0.6322865671669456
1.2921604753942688,-0.5799272285057269
1.2930357913832626,-0.5422336116263313
1.2943403498815726,-0.5392948702215421
1.2945688033644052,-0.5258489534205298
1.2959418377997558,-0.4945163787034106
1.3046816688129637,-0.21143367257074452
1.3047353497643055,-0.23141256754432254
1.3096829477573788,0.0019410399072903768
1.3107836026385513,0.08090661108978713
1.3308753620367746,1.2108983042341894
1.3449872064581738,1.962758826240701
1.3454871110619546,1.9824204570017583
1.3462438078642487,1.995281397209925
1.347175259473416,2.0168280291971823
1.3533377073189765,2.2186474023819462
1.354885531152176,2.231831803168958
1.355069740156602,2.269348645924974
1.3611746543957812,2.2930565172434907
1.3651457615713074,2.2574176135996535
1.367392473030348,2.229730153013874
1.367571453630127,2.2345489349794225
1.3688158000049206,2.2005374019427766
1.3717004533828483,2.0993268348316887
1.3822084187216364,1.571920641708353
