n_harmonics,base_freq,magnitudes,instruments
9,4.703415890841765,"[ 0.92142109  0.18763087  1.22733703  0.36036336  1.40446035 -0.14978695
 -0.68882961 -1.4588204  -0.03795141]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-1.3468905779233347,-2.209520269904906
-1.345709089000049,-2.375281475806758
-1.3291075494259466,-4.268036515839899
-1.3276284679542143,-4.367608696979859
-1.3245905796867978,-4.572644394692771
-1.3193976966238248,-4.83019514832946
-1.3178852858038952,-4.874460921457305
-1.3156910333274292,-4.918184512791981
-1.313012231888153,-4.934092820913584
-1.2986069374907794,-4.348279681937534
-1.284669937651789,-2.770242386191024
-1.268650726237783,-0.2242439343980854
-1.2630398644588807,0.7451493110017344
-1.2623094417638783,0.8733057160266906
-1.261015540393026,1.103219927946938
-1.250755682909752,2.7545252595113245
-1.2474463432564096,3.2723824485221606
-1.2408779319729042,4.134838784937696
-1.2398072703741334,4.281105661626233
-1.2380507537394447,4.481837015784418
-1.2371006885700893,4.587127042831969
-1.2349341923332406,4.8121092291201135
-1.2302472041721262,5.235020457428206
-1.2037570621669629,5.775826327700491
-1.20032874307984,5.628533135491602
-1.2000637960857259,5.60762809001522
-1.1983406012151585,5.523933620724935
-1.1957188383077393,5.365741568753539
-1.190302457482744,5.009107949278277
-1.188758508524714,4.88090631226515
-1.1800897813578315,4.126919300506182
-1.1761575681064442,3.7422984050104255
-1.1744748206934028,3.5885365314560103
-1.166887621460989,2.8248242333469387
-1.1555935741410444,1.7734248447078136
-1.1536234702565937,1.6030649174981515
-1.1530209083569787,1.533968297653661
-1.1518526306708132,1.437921547542128
-1.1494609921352503,1.238680622583672
-1.14322605470509,0.7652311308912079
-1.1225238418015213,-0.3363669626658826
-1.1045170694214979,-0.800929311396425
-1.1021037412951136,-0.8160132691158087
-1.0917035219185671,-0.9259088210887529
-1.0880076347828993,-0.9863403078020576
-1.08489762699073,-0.990714419662779
-1.0844857679324746,-1.0099889159844149
-1.0835458765005863,-1.0078019008756547
-1.0823784749075323,-1.0126928298535214
-1.0601775574441428,-1.1795900316360908
-1.0581750999480297,-1.2160380879631327
-1.0577245545423468,-1.2047617596570965
-1.044260359451771,-1.3049683131525318
-1.0419909040848327,-1.291110792379746
-1.041304831496913,-1.2999425376777611
-1.0409017784197614,-1.299200773698333
-1.0399336089684423,-1.2971805765367168
-1.0385467385535156,-1.296306412756415
-1.037396618062146,-1.299169231795602
-1.0365287672040147,-1.2990831438043287
-1.03409878047116,-1.2939504960650192
-1.022699976068196,-1.2500837738358521
-1.012110109284759,-1.10932730545898
-1.0093054747929218,-1.064128291708245
-1.0076964217601745,-1.0306356512288772
-1.0036787599283872,-0.9397613515664833
-0.9997569356967078,-0.8385433816320513
-0.9997465611423779,-0.8467015613250972
-0.9928844657257376,-0.6639422750706132
-0.9837617141493684,-0.39609008131400747
-0.9799445066416217,-0.27572817404978506
-0.9788011928389571,-0.24182515906241664
-0.9753612783824597,-0.14439797180629477
-0.9739084116894308,-0.11889679138538406
-0.96344136504054,0.17146103040831104
-0.9563695885675072,0.34054189395023626
-0.9478362307339592,0.4506698031146443
-0.9367414641823899,0.5423317493339114
-0.9327452303579236,0.5284277905401101
-0.9306614836580636,0.5454812672020979
-0.9285416336987136,0.5329788197425825
-0.9268023496158602,0.5125421483348646
-0.9263020521628818,0.5113060830486973
-0.9250603650748079,0.5180652109018834
-0.9245137282779528,0.5150204901915997
-0.9236778078777097,0.5087487786713979
-0.9199342949010916,0.4847021879556848
-0.9116795635263077,0.42916794309948336
-0.911510276478789,0.4353340963287358
-0.9092315509391198,0.40779849899922926
-0.9054362543078263,0.3663506605492402
-0.8997529254360579,0.3424952050125808
-0.899144062917387,0.3277975240375445
-0.8979627214730304,0.3386211041205516
-0.8967078861579818,0.33915688060404403
-0.8958725390166107,0.30660063296761286
-0.8937071220819046,0.3093501940066825
-0.8913380529612764,0.3055404349172707
-0.8903688577062288,0.3053070112811801
-0.8900615615662417,0.30465264851409385
-0.8752377354806526,0.3731333878021202
-0.8742714239762854,0.3845533457915891
-0.8697459709123212,0.4255910805024452
-0.8660309000998994,0.4996759315248781
-0.8634076362051037,0.5570761818144689
-0.859591262015349,0.606751032791623
-0.8445930953117551,0.952997509598631
-0.8350614845035151,1.17275038157133
-0.8330156050814526,1.2103193243943575
-0.8311294743479376,1.2389609790051472
-0.8279022652052488,1.3021119297749009
-0.8257933305664569,1.3391929779897132
-0.8225956595426567,1.3799677973281816
-0.8208337717491023,1.4157004212731266
-0.811556787066559,1.4719472057794762
-0.8055512441724231,1.4725037546633082
-0.8045199878677138,1.4693832986040425
-0.7959390715656398,1.4095414156349382
-0.7763800804358665,1.0342357046191883
-0.7738202047653195,0.9781248701245112
-0.7715014246414098,0.9171767208592873
-0.766073097966907,0.8033624083381674
-0.7597106762117711,0.6665204420003361
-0.7579300608362791,0.6377646293604886
-0.7575683392001151,0.6312569031312816
-0.7570766177311166,0.6179948522372429
-0.7516311650783631,0.5423966459105394
-0.7474989292629299,0.5098908904703994
-0.7443566441943528,0.48289126653439857
-0.7403506107851063,0.4599405346197939
-0.7388544487045312,0.47276108559336705
-0.7162957697758654,0.7604734165764139
-0.7080966159909199,0.9730106673923536
-0.7010764898248718,1.181384670025877
-0.6978511172487929,1.2762421883074482
-0.6949176419068874,1.340338290454198
-0.6944961278329531,1.3682869489487477
-0.6937852772359516,1.3801756392484805
-0.6805054699672461,1.6771419436342059
-0.6610860973609247,1.7331268298796219
-0.6335141269411131,0.8418227695412326
-0.6138777606180676,-0.11971178721424947
-0.604196872320947,-0.5265728259782622
-0.5960825353087884,-0.7941559060176098
-0.5950770105242627,-0.8346095861694487
-0.5891503049061417,-0.9644115269926908
-0.585346549559354,-1.0130846993268179
-0.5753278799009158,-1.0867498876918709
-0.5744920791100347,-1.0833790152280274
-0.5732707521637588,-1.077280744385608
-0.5650841691188457,-1.0181886870132688
-0.5601837071202063,-0.9539917668254269
-0.5598626399175242,-0.9527537999009448
-0.555608194881295,-0.888043830690405
-0.5545645365159881,-0.8572448998690689
-0.5400197488764711,-0.6463816381957849
-0.5275450650405675,-0.5942811421729368
-0.519274961562969,-0.6705088319860932
-0.5116081055612232,-0.8142501550540522
-0.5094324584844996,-0.8746638528399012
-0.5051219389072665,-1.02456551566303
-0.5051097938284128,-1.0187386446016216
-0.5041016608297602,-1.0461641799436918
-0.4936582225607782,-1.5364422976017416
-0.4933207592346971,-1.5435655070064185
-0.4844628869787906,-2.0157315705199643
-0.4798949845426663,-2.285203026129958
-0.47754339715180105,-2.4223031624351905
-0.47360072895925587,-2.6378106819326335
-0.4691369480889973,-2.8775235599920292
-0.4631260958493435,-3.1740069958897403
-0.4571009193841751,-3.415710416068515
-0.4567214332455478,-3.442397646239469
-0.45137248811314645,-3.6097422776171646
-0.44565924512916677,-3.726578627889829
-0.4449211955280621,-3.7359154024294225
-0.4404312525833647,-3.7665662586424866
-0.43986641863334697,-3.7812694671137814
-0.43917383099988205,-3.771471105562545
-0.43772728413307505,-3.7781811594128127
-0.43477784126243124,-3.779430784889047
-0.4213082863797446,-3.4819550075557717
-0.4031546352502957,-2.70169038199987
-0.40289945803681615,-2.69932744810871
-0.3994066776866667,-2.511982383641791
-0.39365433480359346,-2.2435578236955402
-0.3829314932943255,-1.7799635055348242
-0.3811356364206535,-1.7049494426804155
-0.38045658929297765,-1.680201757560431
-0.378988623863588,-1.628187188034155
-0.3762444352343066,-1.5446653424068442
-0.3568382174412079,-1.306050347212279
-0.3549110447087025,-1.3240606567722761
-0.35412972230044204,-1.3310272173448243
-0.3285899928080749,-1.9132685190809156
-0.3279689828957535,-1.9279003802602293
-0.32728406042386204,-1.9385621508149582
-0.31745262569800436,-2.190449721511988
-0.30751961327958854,-2.3099050629171174
-0.3049907605063673,-2.3132495029654243
-0.30327646055006463,-2.300149694560721
-0.3032529521521088,-2.311674587023167
-0.302028662892325,-2.2982877110403233
-0.2994895688533705,-2.277417166341653
-0.28996661776112553,-2.0560470815790626
-0.288798887051521,-2.019241385502638
-0.2834205997838741,-1.787667319257862
-0.27995155600115007,-1.6087730235493474
-0.2743498846015253,-1.2638918558481296
-0.2668858861713632,-0.7255693528804611
-0.2659011670274247,-0.6590854609075109
-0.2543986394916802,0.24674562600308428
-0.25439201237925646,0.24736301569923522
-0.24780932054864113,0.7483709069408948
-0.23474803049178483,1.6102711889065997
-0.23429067033809403,1.6170085494617825
-0.22758351296780477,1.9157770612422602
-0.2248737725486869,1.9962989755682157
-0.21665386941380316,2.137203485780424
-0.21535930816043702,2.123399253493403
-0.20109728482225453,1.8232248737052656
-0.18773308790107635,1.1192889823746064
-0.18123134501821614,0.690192760977591
-0.16535980516072435,-0.3274879998345215
-0.15901658920012185,-0.6383763031307343
-0.1491600055941289,-0.9213228270441642
-0.14427656799526423,-0.9598377784818641
-0.14044330086296242,-0.9362993888295311
-0.13963821961097178,-0.9277800331939501
-0.13092664134913523,-0.6731759805397425
-0.11953310063848654,-0.010776331409186705
-0.11774559061933854,0.13096326608684924
-0.11122808883837543,0.6839779828278258
-0.11080788434040656,0.7092621864225116
-0.10387902904742807,1.3468194022581443
-0.09711018394602533,1.9595980827004236
-0.09197078158576577,2.40800741544614
-0.09051948452272862,2.5171917616302877
-0.08422369915493366,2.958460980877975
-0.08296431769715573,3.0412210844682606
-0.07511305149253555,3.4001084731416213
-0.06978629770802947,3.515085349717131
-0.061397318336466,3.441114788751795
-0.054297743776746454,3.1352842035903925
-0.04971297542154485,2.8127311892896696
-0.0447644208862239,2.3643613481304824
-0.03952776651156675,1.8029839287441878
-0.022850100088975367,-0.4829761889425627
-0.00924439009139233,-2.4523212933026266
-0.0032739616813346473,-3.2266175406259463
0.0005941352275322664,-3.6658058136033174
0.003957981904211483,-4.022573189854434
0.006449420762777436,-4.241452591321811
0.009331563442801727,-4.458932534879939
0.010097257720086183,-4.513242664705937
0.01678531862880872,-4.8423722717098245
0.017313256597396354,-4.856789495997356
0.019933691721373492,-4.913810343050486
0.04094181526559293,-4.012433193011811
0.04227690408049378,-3.880274712289494
0.04833762527069663,-3.1738575807748783
0.052254988985859896,-2.616712475620625
0.05807103380633194,-1.747759346199513
0.06183192604164356,-1.1366018796104287
0.06421106973423418,-0.7404174604995335
0.07173737608004238,0.5529106696411039
0.07464412688566036,1.0469077528917556
0.081485219246483,2.2039523213493153
0.09220468007271787,3.7897750011901
0.09518050706242587,4.172510999660161
0.10092136462286305,4.807392913745914
0.10532211664695712,5.204392514975169
0.10669535634304594,5.291971243657517
0.10816014559863874,5.430709068182298
0.11838461082298224,5.882485274302101
0.12389194909618251,5.922439394923976
0.1431812900171563,5.1656193710695835
0.14431887572750313,5.084286524306958
0.14657529776210065,4.929199090297112
0.16256372017913545,3.474697807909254
0.16547816041234942,3.181181729625594
0.1745952936277515,2.296829337535181
0.1809170239737199,1.703809922751905
0.19427624772651653,0.6668809774863744
0.1999445803700537,0.29170743698742824
0.20244632776227078,0.1776247542803086
0.20283841914757872,0.131409562152434
0.20721019739908098,-0.07623565659717077
0.20899136706685928,-0.15950368620718247
0.2119663473413267,-0.2873646105411814
0.21449487790024735,-0.3681264370301887
0.21693949432660053,-0.45468249550698636
0.22302437267674957,-0.6222569568902884
0.23116508295889826,-0.7756139054554837
0.24252023211681584,-0.9229808610684354
0.270663251948676,-1.1364066481578265
0.27173223868277674,-1.1688043939131685
0.2830183171446605,-1.230508356866766
0.2849294994984346,-1.235869656770297
0.2881591690308607,-1.26824055764967
0.29982525961449813,-1.3112987412468662
0.29997610166426014,-1.300725158726275
0.30293414589894896,-1.3009016448850153
0.3052249409719914,-1.2896393000204986
0.3252945869059438,-1.0776045874236604
0.32552329810972314,-1.0695449045065701
0.33388985733506793,-0.9080130071002503
0.3553242696675545,-0.28247497756870005
0.3593631411263112,-0.1769587819145529
0.36418141604318244,-0.03508455445348789
0.36821855781575596,0.06586637373213051
0.3692396739781394,0.08576842541709358
0.3765266296054892,0.25301901842063224
0.3818152207764349,0.3691706699233063
0.39481596931143637,0.4980448845638417
0.3970831186266146,0.5137056146446102
0.39778793951993663,0.5134248518291021
0.3994498474883841,0.5241403049805797
0.4057341264373404,0.5248979913859335
0.40880116621170215,0.5219208559486619
0.419455638822658,0.4693897270727869
0.4355943191907672,0.34877041743557063
0.4365505307137605,0.3316437151228367
0.4393187729482051,0.32309099530990826
0.44403637614542735,0.30929783576378295
0.44536850298527675,0.3125518914979149
0.45036175939888956,0.30351800998452444
0.4513046785007635,0.3189804585182937
0.4560829696498274,0.3422889419727468
0.45624856940482683,0.3485241792425956
0.4580298249115353,0.3402752854792605
0.46599573601888844,0.4347054960399753
0.4874976251830061,0.8548346693830338
0.4899537687437161,0.9205126817220493
0.49775181964044446,1.0881843013260228
0.49860002870340914,1.1269928019952675
0.5005654009837377,1.1521043330937706
0.5043149887958189,1.2338637711590725
0.5198309742870832,1.4537897373342425
0.5202223701006639,1.454855797708856
0.5202621461560026,1.4376043332345223
0.5295729349757075,1.4783986956987707
0.5350612187157875,1.458919606777743
0.5351305889891207,1.4628439976324752
0.5459043566754183,1.317898090472494
0.5475013768247621,1.3068577880388075
0.5519904759561003,1.2039307198442732
0.5632618973634358,0.9514225760820364
0.5659785689567851,0.8917502276160563
0.5728497550970264,0.7386314326884655
0.5762114102282374,0.6890966526440159
0.5814704972648097,0.5827146481118282
0.5939540155583529,0.4714176224085014
0.5999615607142044,0.4851348899296168
0.605306420217743,0.5093849355596011
0.6123170953437205,0.6139660886682763
0.6298515033971843,1.0366919361867806
0.6330038329725047,1.1250607660740446
0.6370467544763629,1.2398924458366338
0.6388254690902504,1.2940860559064415
0.6407435099960948,1.3442250081674918
0.6418228746372598,1.3778891018172181
0.6420147412936856,1.40307973174405
0.6439423306700269,1.4358184561392775
0.644919991061724,1.4417868891608034
0.6588021030419386,1.7197809155819426
0.6612670289026203,1.7368655097428942
0.66209257822219,1.7425741759983642
0.6659288950383795,1.7595418731189736
0.6670487877124973,1.760668336042659
0.6683061093821108,1.7639581702321627
0.6777497175299776,1.6662182130110326
0.6867867626616073,1.4403640794615606
0.6887469611199921,1.3867713412087486
0.6943876037031718,1.2002755005046843
0.6946872143644245,1.1843622064604276
0.6953630405244433,1.1471595243956614
0.696630499328549,1.0925939569338157
0.6981689081835585,1.0312134708256735
0.7018536517837246,0.8549521854689073
0.7103895183353814,0.4676394903789081
0.7135578893476833,0.3125960825969369
0.7173617444537559,0.1158977998357111
0.7326314920046619,-0.5548536219018184
0.7338850192258359,-0.6053358981866432
0.7344571289639035,-0.6236702140326462
0.7371384847767275,-0.6999706536692394
0.741603109245367,-0.8454697408484769
0.7421029922013189,-0.8542909431618367
0.7456137607351252,-0.9257707716592376
0.7459956854611223,-0.951394633393033
0.7460385695214011,-0.9488683089245954
0.7609101974290065,-1.0810673821259862
0.7642456978911554,-1.0668997243342782
0.7728278828436297,-1.0113239139555514
0.7931746235027433,-0.6963748844341102
0.7934320270873023,-0.6813531433873696
0.7978669612469371,-0.6344896348406883
0.7999955031254746,-0.62114925894341
0.8425938458128188,-1.5555977287805243
0.8458505516569268,-1.7225786553902238
0.8512692806344271,-2.0115902318220753
0.856471345013194,-2.312733545666364
0.8568538699568582,-2.323979965540697
0.8571864571098802,-2.3551308075376496
0.8616606446981026,-2.5968235712098564
0.8765839823288353,-3.333569072458995
0.8850747294723291,-3.617336379332477
0.8956968330197679,-3.7821072550483374
0.9040078247984575,-3.739064225092512
0.9183048130125853,-3.3590780304101004
0.922841704709223,-3.1704386380358835
0.9251248212103937,-3.0824907509318544
0.9266744215253606,-3.003515851206938
0.926941381891123,-2.994974419115075
0.933238568090835,-2.672118748603574
0.9359097204477456,-2.558081370785938
0.936385632563439,-2.5136937739584906
0.9415598593570507,-2.2910290273329132
0.9493746672944159,-1.907371682988662
0.9524338026384189,-1.7963745091552679
0.9554202542520156,-1.6803298147874441
0.9667103002817585,-1.3917668867886137
0.9687796928798424,-1.349042419014803
0.9770038907599812,-1.3122094037924996
0.9805168548280871,-1.3246967533797136
0.9883126540279896,-1.4212253925842169
0.9992746012205496,-1.6840990983932387
1.0032242011317516,-1.798904927854081
1.0116624250668416,-2.027196145333022
1.0149615736996536,-2.11661163338976
1.0309762394898598,-2.2975675393574684
1.0496175510246442,-1.9107835417528654
1.0518313259243115,-1.8140791707021189
1.058139863555044,-1.4777840281094508
1.0645648846354128,-1.059654626246085
1.0784622932883376,0.007798094443247689
1.0904886092455257,0.9295645572384216
1.1024198937126863,1.6566382002114917
1.1030036525532072,1.6786589181810492
1.1077310182749347,1.8811961080158852
1.1165548980369824,2.1133628122050396
1.1241556661077787,2.1115240687067334
1.1246777178521548,2.1121831595009595
1.1301161119754575,1.9932145573283488
1.1310597390372905,1.9645686608433695
1.1381800657377354,1.6863426463469815
1.1585764434465569,0.431853323723757
1.1727290198732803,-0.43163940348552227
1.1745650120243614,-0.532796461115908
1.178125297531957,-0.6739384607180872
1.1966996260968354,-0.9392437599921154
1.1977879753663254,-0.9116530426348094
1.2015496806961252,-0.8076094163479024
1.2079773436370047,-0.528351031095131
1.2118731334029311,-0.29921866163767463
1.213505485226972,-0.1840657738535521
1.2154583748884118,-0.06151029643294906
1.2210848466330013,0.3813723691696243
1.2232520801292166,0.5685664198552887
1.2250830220764533,0.7217537999216447
