n_harmonics,base_freq,magnitudes,instruments
10,1.926495722962025,"[-0.96548694 -0.91543304  0.98469208 -0.57837957  0.3331502  -0.88140661
 -2.25556257 -0.8597453  -1.31373382  0.18440312]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
-1.5588542605040248,-0.060015959470397215
-1.5494122466759226,-0.026971450213721233
-1.5425288651872917,0.03963051235494437
-1.5411496183464584,0.03787090562738462
-1.5405686126936549,0.0023452598330285165
-1.5371796630013295,0.021087385449441463
-1.5276711883486982,0.1380788209966383
-1.5262351342938234,0.15844658391812344
-1.5219817845384485,0.15610001241444732
-1.5197242992166073,0.1556064310369255
-1.517152504156105,0.18862521099766616
-1.50773666192388,0.26957845661873564
-1.504165518149496,0.28339774188578815
-1.4984390352254275,0.3308256895486075
-1.4957411337712736,0.3238066415166031
-1.4847061622847229,0.4394162545754559
-1.4829194849705436,0.4288439038367819
-1.479017297434888,0.4709964559916692
-1.4779012812382886,0.44523013016826274
-1.4775007970485936,0.4978704839123083
-1.4684203534057523,0.572421186255529
-1.4631210340929741,0.5908614181973236
-1.4515614066754012,0.6466031687121677
-1.4503900924535142,0.6683304142146923
-1.4497140361319896,0.6346458445003064
-1.4465363767611386,0.6252464262050652
-1.4455081947013042,0.6416183339626068
-1.4342779848721912,0.6614074560612828
-1.4138406402086265,0.7228831360149699
-1.4053646512962457,0.6635353956124902
-1.402364868120292,0.68004762828181
-1.398416974675252,0.6418594925897737
-1.3983618597784295,0.634443781268605
-1.39469485948241,0.6577348039495766
-1.3857602278821668,0.5929784745517852
-1.3784882275417412,0.5988237284973542
-1.3725948555527332,0.5726043001100678
-1.37180348090708,0.5474835784340221
-1.3663200572296053,0.5190275421198002
-1.350610987814225,0.4394489409296569
-1.3484596565871136,0.45112486373763305
-1.3468835211890757,0.4326348254994596
-1.3435935985644443,0.44660339995826276
-1.3385245577991827,0.39557068469609435
-1.318401526534189,0.3324787160265958
-1.2873283822213952,0.2695823998806904
-1.287246230776683,0.25986976394542965
-1.2824620554752963,0.2700185181434144
-1.2720655711867195,0.3404541808549648
-1.2684839080976755,0.3492659889798487
-1.2656055217284503,0.3888813322967687
-1.2639164023004599,0.38729657159886866
-1.259926185492187,0.40617262626843126
-1.255977259833864,0.38366806472743015
-1.255878015471869,0.44629139694272685
-1.2476484673965893,0.5043443304548966
-1.2255181809723599,0.6882416822110357
-1.223624005127371,0.6774982029402824
-1.2201350514838523,0.7417830730677317
-1.2155512160969302,0.7945009115138348
-1.2036374555408602,0.9058048677755982
-1.2009467066377957,0.9656378129072614
-1.2004840283774931,0.9612380612947117
-1.1921961058482968,0.9851596025064701
-1.1808712940924089,1.0842246937970577
-1.1741574754865827,1.0903685055856978
-1.1693740588046466,1.1441963892108868
-1.1685831891719003,1.1503202084141435
-1.1633693534788696,1.1508381842003892
-1.1522148674117008,1.1590826693089518
-1.1495232353820357,1.117192784707432
-1.1466128999381953,1.1394583910428695
-1.1409517925085482,1.1218879499494625
-1.139236279226917,1.118282545120429
-1.1213392622430884,0.9070429467722121
-1.1158580177550619,0.9030358018497067
-1.1128705867562174,0.8043526627152308
-1.0985367656707714,0.5655869041596435
-1.0979765931775087,0.5480928364430174
-1.0939468072281695,0.4488281338818044
-1.0934365775928367,0.4379416128538056
-1.081600419451375,0.11514326837727169
-1.0775468996663398,0.002651460563227702
-1.067118951842453,-0.3521845533619492
-1.0668728937759604,-0.3062082313355994
-1.0660820199905046,-0.34525493637130333
-1.0620473330823526,-0.4586046054897722
-1.060235723658763,-0.537428315701785
-1.0576069665228987,-0.6213618850979228
-1.0522262044315287,-0.8191610755727
-1.0510912813003839,-0.910028840149073
-1.0349675099913311,-1.4294950428883042
-1.0345961333773026,-1.4863546179080385
-1.0317786218171283,-1.6109357069538506
-1.0207716335890633,-1.9749986051945752
-1.017565716443586,-2.13882820103477
-1.0142139257261038,-2.22247853783522
-1.0119241879149408,-2.310661387633704
-0.9904727290277804,-3.0551104457197047
-0.9776742283189517,-3.4187907876806114
-0.9760085236578542,-3.449530823753192
-0.975468223817237,-3.4966847314981666
-0.9662137110032116,-3.7305134224627556
-0.9577479460946625,-3.870643397928948
-0.9572706806102707,-3.8565128784844247
-0.9550506917638426,-3.910074491961076
-0.9524039915601308,-3.9985538759792254
-0.9411559494089801,-4.130740553380535
-0.9408974856869481,-4.085660874543779
-0.934073024917419,-4.217192091309318
-0.9309235048811408,-4.209375880433876
-0.9259110249203553,-4.203549143907683
-0.9237416797687876,-4.233723789322673
-0.9228891751198973,-4.231656310635193
-0.9136603257217031,-4.182173447045737
-0.9111277908410962,-4.19721652035441
-0.9046930149932715,-4.112789756627753
-0.9036391731418938,-4.103832562073471
-0.8997606042082853,-4.082325870228457
-0.8858732555580473,-3.9064501708795287
-0.8820177237436617,-3.8352021812255535
-0.8798770432703225,-3.7795124594195095
-0.8776912514917208,-3.7404275977889396
-0.8768565036701501,-3.762469141352143
-0.8755255617315743,-3.7238171638615127
-0.8735378403286456,-3.6968556196166014
-0.8727694989956842,-3.6412850528066985
-0.8720454166368263,-3.6102079890729004
-0.8701923743867761,-3.5945671955776253
-0.86965024289408,-3.574914770729755
-0.8628690949701774,-3.4167037720498397
-0.8571122695168554,-3.303027411376493
-0.8545539558506099,-3.2084552158381334
-0.8532181108767452,-3.1861034334599068
-0.8520521229894102,-3.1420239651859947
-0.8451650533672685,-2.97172741748302
-0.8448451363023199,-3.0005570837684883
-0.8436809846908773,-2.9192190711328254
-0.8433200074427392,-2.936641756661153
-0.8426051943867767,-2.90634820777985
-0.8362220895572672,-2.7404350892142366
-0.8315675859840956,-2.614250276573209
-0.8275480620480744,-2.4925861892514494
-0.825458058325939,-2.4363437601945295
-0.8040343997207708,-1.9200322325422239
-0.7921298201998939,-1.6278143050946732
-0.7893729111179351,-1.5581941722540902
-0.7648190391795762,-1.184444882275246
-0.7630873854820104,-1.1243772059977015
-0.7565206874399943,-1.0800003552464175
-0.7514773251126248,-1.0723310952460543
-0.7493096638668835,-1.0131632106307755
-0.7386769513384599,-0.9677021471628304
-0.7232894901995834,-1.0141433630906862
-0.7186242484279051,-1.0661331352008676
-0.7141465679850283,-1.0661771214255635
-0.7054787497794175,-1.1505541173568719
-0.7050297216813535,-1.1748122093263325
-0.6775615160685842,-1.5194775760470807
-0.670719963489435,-1.6536874535137631
-0.670535069909934,-1.6403424337063204
-0.6667647855547765,-1.691746010299521
-0.6643826795414816,-1.7297637205072056
-0.6612095752860441,-1.7712715106690204
-0.6490447450290757,-1.9942972726591002
-0.6400917746765491,-2.1671588596870697
-0.6333967913681349,-2.3034548721398913
-0.63100978421835,-2.2957816060135023
-0.6294609654012469,-2.305232692506112
-0.6278145596456115,-2.334218117846101
-0.6246904187005633,-2.4191364490976595
-0.6223220204473368,-2.405128536072652
-0.6148749973980321,-2.5311453238781705
-0.6021766180300601,-2.654755285963191
-0.5947577261617027,-2.735852575890316
-0.5855565385801889,-2.82204940372232
-0.5781619139177341,-2.868601308104354
-0.5753073783604847,-2.870694911215867
-0.5672542102998523,-2.920754892615942
-0.5563754943853993,-2.9436487106480116
-0.5365806268956996,-2.9255667041017515
-0.5357702024681044,-2.887209680349275
-0.5339968935215591,-2.9295736575829916
-0.5186062103631452,-2.8555107215797033
-0.5055556281394837,-2.7606095146390475
-0.5053041967183489,-2.7607338965241945
-0.5005946382200008,-2.7332442091020246
-0.4977716607312912,-2.7370059365235386
-0.47863099911842744,-2.585510205546887
-0.47588355955457473,-2.577189086135888
-0.4743992815477762,-2.5485014019332457
-0.46795728669065006,-2.4851874987196454
-0.4554799655675654,-2.386395970004117
-0.4497084751547371,-2.3298880095013286
-0.43943079791880635,-2.2622551379186326
-0.43866814558781764,-2.2299126714800805
-0.4333176427816037,-2.177750856195764
-0.4315598983197786,-2.1671574400570583
-0.410656592086327,-1.935220378584907
-0.3999607289939213,-1.8028321261872604
-0.39953621125381655,-1.8104260270845878
-0.3927267784614452,-1.7325460940472963
-0.3925470148921808,-1.6855350001193343
-0.386372201003899,-1.5917398822793432
-0.37619578504181606,-1.4843292777634707
-0.36518335042737515,-1.2297227409451343
-0.3638425735116728,-1.20294043793428
-0.3608844736506871,-1.1108342931413677
-0.35880150972468794,-1.0529312425946262
-0.3394994076059801,-0.6060776876247702
-0.3357726842933495,-0.5150173684817969
-0.3352784790155279,-0.5391795472699527
-0.3285622688227168,-0.2945093097280537
-0.3229963385374952,-0.14151324062055698
-0.31943107488145683,-0.024891159491991423
-0.30890591662056455,0.34204499538015665
-0.3087812297540111,0.33349265630366126
-0.3045831214454924,0.4903148045935212
-0.303567984178406,0.510462032683026
-0.30090025371245765,0.6224943885636129
-0.3005533597687897,0.6303385777767312
-0.2961330350232698,0.8131753528961679
-0.2850833563246056,1.1875495515849157
-0.2807509247083333,1.4445427934666708
-0.2635371415348007,2.143661383794711
-0.26052870993122834,2.221312755153377
-0.2577342156338531,2.342771371146389
-0.25722842518514444,2.3666436744380426
-0.2501317527328708,2.6480827994884244
-0.24156188204162898,2.98173498410137
-0.23981126115074503,3.077432313312545
-0.23857920707917124,3.1005830685305824
-0.23529991010519336,3.2186888389257664
-0.23023471563090459,3.361531180038319
-0.21486485924824628,3.900113256414945
-0.21481520205261972,3.8847593179713167
-0.20768279377009558,4.0918092029534305
-0.1897887377863614,4.4574069947100075
-0.18938037274981,4.413603846689807
-0.1840797592642356,4.513077191497647
-0.18331111052654947,4.494361370194738
-0.17748748135304337,4.597265538769766
-0.17337408088080597,4.601501091348125
-0.16391246999922915,4.574075676942459
-0.15853480949701737,4.5512346377251
-0.154757733077866,4.5096410257661965
-0.15038570136639073,4.473270070177161
-0.14686405031202865,4.4450558805082805
-0.13402876291413524,4.156472138408509
-0.1283483634953715,3.9747976338671664
-0.12676203343033254,3.9594591965624986
-0.12492976678801782,3.878233076129431
-0.10693654448272616,3.1667731681440814
-0.09598502023990818,2.724686529870457
-0.08042370513228558,1.9391032727919915
-0.0686828171773346,1.3142605770003315
-0.052206028305990415,0.43337377744746425
-0.05203558606736358,0.4538452335745782
-0.04923502327576079,0.3046193844465842
-0.0281045041901109,-0.693661889262403
-0.024216021112978936,-0.852222369132004
-0.012919362982466431,-1.2682339753052634
-0.006142602013790466,-1.4840473809721106
-0.0029973325935852557,-1.6041209913018935
-0.0026342203088955962,-1.6129772570602916
0.007983272313516476,-1.8539027183338228
0.013598640667377815,-1.9564250820085674
0.01585276108915723,-1.9938156055989147
0.030082256216680925,-2.058539047132782
0.04786257281964357,-1.861671354805684
0.05102892429437489,-1.7955773841249654
0.05689261382465993,-1.7161148311995875
0.0661199764820628,-1.4241579749148845
0.07591910628564413,-1.0982598394603564
0.0845641468373417,-0.7423787937181516
0.08484321552152352,-0.7053002954049747
0.0857598877797896,-0.6463116924267418
0.09549084055824908,-0.2380486506531822
0.10295859025980247,0.10041931311881619
0.10981303388002406,0.45014294733253146
0.11121098378195171,0.5051294406482725
0.12171771210122762,1.0295324338234613
0.12176086247966067,1.03729735267835
0.12277809155504427,1.0876120544047494
0.1239462111532994,1.1765551244410715
0.139319542056751,1.8865577190060838
0.1622914625795162,2.8626020870316866
0.16298285293152626,2.8481326532897575
0.1647033183424238,2.9189942580139343
0.1664072287793088,2.9719896229087315
0.17031504828904742,3.066106657474556
0.17192443021350723,3.1358923956561084
0.17544803081871896,3.210178681995757
0.1809214098591534,3.335318617978909
0.1811750896410267,3.3230175287142054
0.18536065729737183,3.411390680215507
0.20849384575799101,3.5095980129360993
0.21279891137565432,3.447561289423167
0.21540491240720927,3.4421938130065315
0.22317920010113346,3.2639125420795128
0.23579813742449396,2.943295404464955
0.23680810817447195,2.8939468418772902
0.2387420960638571,2.8058979022782857
0.2427051560012532,2.658543769082307
0.24810420766815522,2.43346629961524
0.25299034734543735,2.200869567858381
0.25497222030740474,2.121724368542544
0.25682230900107506,2.0064775912513393
0.25767841715840367,1.9507215286850057
0.2608381517839664,1.7776042146229007
0.2690754043366783,1.3616292694956398
0.2707779939271169,1.2296826125186713
0.27302491702714615,1.1366230946845626
0.2793630502345299,0.7332126655553741
0.28252288376857626,0.5123604910881737
0.28410362511958853,0.39144703926394653
0.30375214098192993,-0.8707981939225267
0.3123085101275862,-1.4470596528373598
0.31906962883709333,-1.895534456478373
0.3243464599412871,-2.185166416001696
0.3261325766190515,-2.3105322603983813
0.3266771793116563,-2.355665314085047
0.3308288583743231,-2.6005557789863354
0.33928478298009646,-3.0444684405796676
0.3423341361557828,-3.2022339155768735
0.35186240987882034,-3.662410657348461
0.355990220319069,-3.823189503522453
0.3630009054292813,-4.130488433620306
0.3695469427278728,-4.3090774824082265
0.38266899767720997,-4.568833304677134
0.38517049314390706,-4.656684533683821
0.3888314692866679,-4.653480374888599
0.3919434803448061,-4.684431186971786
0.3987692057369756,-4.711711670942144
0.412086360647236,-4.5745039567584165
0.41521022772548344,-4.501299957778149
0.4195880758237065,-4.400294951915555
0.421125125521149,-4.374750680089882
0.4246539915887029,-4.301122715491875
0.42958304646217105,-4.1466342375560385
0.44750316632840725,-3.4412833786304495
0.45123904814627824,-3.265295573303908
0.46311581587486383,-2.6231203346651815
0.4655882462731702,-2.508963590676622
0.4755941742867664,-1.9239095350150193
0.4779568972359103,-1.7884543192225564
0.47802223441117553,-1.7552893627253627
0.48044345650118725,-1.6276616221421851
0.4806193584083034,-1.636693960225362
0.4823159140018962,-1.515647349725079
0.4855519266960666,-1.3483353959170221
0.4861422873235579,-1.2851265554554956
0.4865596078480703,-1.2668889298767234
0.48787244173254685,-1.1787866711595327
0.4922073660022952,-0.9388962204312431
0.4929214249937699,-0.8938144923646738
0.49366237590177464,-0.8417708888503158
0.5243576650581945,0.9218410263329029
0.5314429043569016,1.2665558371586245
0.534823737087156,1.486752800050744
0.5407276976648081,1.721954107531112
0.5466793006667308,1.983746396811531
0.5471253339668429,2.0055546688035517
0.5563644490994841,2.3240262146553183
0.5624674550591502,2.540630159640003
0.563255215984471,2.553445213261145
0.5804931844471786,2.933954344252285
0.5823915441606955,2.961498737053103
0.5852757953537164,3.004242728743872
0.5852952792226969,2.996148793203451
0.5858545334528005,2.9857039356217157
0.5924664985206913,3.101914100707865
0.6042028310908645,3.1514773859793643
0.6048450800676024,3.1064565696936968
0.6085212880170441,3.142113901382552
0.6107587940137043,3.113547155160096
0.612061235894684,3.1063982539880777
0.6152101697045986,3.049039356160612
0.6203665550159734,3.038826927401823
0.6338428549400978,2.8942228299614943
0.6643862594016117,2.327809039815148
0.6717217218226099,2.162030300754127
0.6766477871464347,2.054093852983224
0.6824432701880312,1.9101310855956912
0.6845053342400695,1.911973959308641
0.689916713797905,1.8242567230402185
0.6993102989507154,1.6717789321191243
0.7130134699316608,1.4955684865856504
0.7149221935136234,1.426423031235571
0.7201332752753098,1.4432263072684486
0.7206957559817333,1.4170370961604213
0.7236493594957132,1.4124056196230128
0.7330543675726702,1.3881965081634124
0.7332434264167991,1.3509443898710691
0.7574391428276743,1.4146144577086799
0.759359807327157,1.440156066315375
0.7627152460851212,1.4691486227329023
0.7629276501831797,1.4905472130320505
0.781462818085334,1.7189052547976609
0.7951260598631311,1.92567709465472
0.7988664762106561,2.0204065705020295
0.8057992214398308,2.144904437330167
0.8115856719226251,2.2542226611517333
0.8149164434403868,2.2869159194669315
0.824002235699675,2.4357259202585193
0.8354121093490665,2.553648212895359
0.835462282649357,2.5733363795571353
0.8377827201133834,2.620162360627007
0.8478141424387506,2.6985217854502395
0.8505670557856435,2.7336365749636267
0.8519980499633775,2.7102520908369256
0.8524561632839003,2.7444993996056914
0.8545381077774414,2.75708566416958
0.8777556719212622,2.7576773509128105
0.8827207140268287,2.6945255478729027
0.8837465173614758,2.684624163398744
0.8869930319222377,2.6239333675209666
0.8917315461653441,2.5632494923303293
0.892548921919798,2.5587189517536766
0.8925938442436516,2.59894038866279
0.9015579338636392,2.39292482262027
0.903095645006645,2.3335422414137925
0.9055762901875113,2.319096680693668
0.914860807139088,2.060381217360917
0.9160252003437828,1.984277327779472
0.9161490772383774,2.010926705941945
0.9269285213278655,1.6781077595031335
0.9376125093864998,1.2815647944824344
0.9453662614301392,0.9809489730946814
0.9477040628907241,0.8427907187024646
0.949539776134336,0.7667503562322906
0.9611251751089691,0.21983739603509883
0.9628025680108001,0.16822490027860434
0.9660607161767336,-0.015605978615796498
0.9843983053096199,-0.8925354716134678
0.9853554321695999,-0.9107368151584162
0.9876230129077923,-1.066859333089312
0.9878154897184181,-1.0661546428312219
0.9917786038831693,-1.2858655226627211
0.9956532273709584,-1.4197576511443977
1.0168003417206846,-2.3633564998697545
1.0183542558109098,-2.435420585358195
1.0201951546950356,-2.489325932638282
1.0286615501744931,-2.8039043361502927
1.0443681187248623,-3.2318891636321205
1.047110588617258,-3.293579338813836
1.0585602959843605,-3.4997682298873
1.0628505103888894,-3.5494291037045422
1.0706736129912784,-3.5893025719346423
1.0763566952379318,-3.584032812140869
1.0834218220531522,-3.5816857521890406
1.1020868286541816,-3.3621966671927757
1.1099324463478712,-3.169384203014394
1.1183571545386801,-2.9243623001468895
1.1221035516262248,-2.8424601690462277
1.125695357570038,-2.726744422125134
1.1279848879766412,-2.661393672346163
1.1344802596548176,-2.388511159088065
1.1373402833738595,-2.2659450582815395
1.14226910818505,-2.0672208647748342
1.1440022961871756,-1.9968765670639141
1.1545435503416002,-1.6260548337195848
1.1600318966202376,-1.3984681492646436
1.1614567805714202,-1.2577835636892618
1.165506888651466,-1.0739622112696554
1.168466779901543,-0.9514763738066209
1.1766222581705499,-0.556093939189857
1.1871414006311074,-0.07807253570931241
1.1890141403797383,-0.014485786161294194
1.1959374675752112,0.3528890760326179
1.21068179257842,0.9575223321019181
1.213665076775472,1.0909204449048222
1.2139615950354399,1.106457269372302
1.2168244524147074,1.1731456315501174
1.2190649563254183,1.298161434589142
1.2305300190798798,1.7220036622819748
1.2311005209413128,1.7503116107468912
1.2462793393927898,2.2092031845097497
1.2463009544558208,2.1714927083653253
1.2585824818773999,2.4911193253252315
1.2601320983101347,2.5227390600958506
1.2692144531551506,2.6904186024890744
1.2836684474072415,2.8702710923927492
1.2848665311867578,2.8724059659251004
1.2898288895677101,2.9211807259303493
1.2928033141034136,2.925230829573624
1.29339022892262,2.936241675573239
1.297796242613959,2.911694952738578
1.3024286149135413,2.9327370094133274
