n_harmonics,base_freq,magnitudes,instruments
9,4.719874087169778,"[ 0.3653236   0.54569307  0.09538743  1.00465469 -0.01365723 -1.10298493
  1.10266622 -0.55902188 -0.23065995]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-1.5325663297178713,-0.019158503978400576
-1.5254799292922634,-0.3205288480677956
-1.5143149005209795,-0.9134512012898713
-1.5108450748227085,-1.1104142106503256
-1.4971424542762475,-1.8326496308075408
-1.4825849827789819,-2.3559197484587013
-1.4823531937294205,-2.3573894021959627
-1.4801047419109967,-2.402639120254253
-1.4793261437483718,-2.4222880951266874
-1.4787841916816706,-2.410016388712936
-1.4786588001351693,-2.408831630567105
-1.4727466078998226,-2.4766105563139527
-1.471845161500469,-2.4648931539635393
-1.465309975391983,-2.420021944715464
-1.4635040641234898,-2.3957364553866514
-1.4586701720380568,-2.289072396352907
-1.4466244339488255,-1.923479279435668
-1.4276527118792461,-1.1648096611670065
-1.4219003138689814,-0.9604613941124088
-1.418007841504143,-0.8507091053813418
-1.4083267830029529,-0.5948350578881632
-1.3760807560409147,-0.5369509636891872
-1.3606986118639333,-0.6070362335764933
-1.358077977155916,-0.5941859173758548
-1.3568699014339722,-0.5975736426087949
-1.3550748601279625,-0.5915016378623533
-1.3532952029375023,-0.5868840202823429
-1.350327541480233,-0.561223735975814
-1.3445286284846087,-0.4637664847167369
-1.343851828562423,-0.43282617165858306
-1.340876100615111,-0.3756612526620041
-1.3364134802192535,-0.26425767598009475
-1.324602765624945,0.1665507811285639
-1.31037144526466,0.8487678785885338
-1.2797932697293268,1.9475448448586858
-1.2768866495478608,1.9826815623612601
-1.2752612976549773,1.9654041559742097
-1.272874889777557,1.9618229121080712
-1.2699164750589638,1.9482263725456184
-1.2620043982245581,1.7624012673154121
-1.256463760910854,1.5431316570124782
-1.2549708021112143,1.4803134946703476
-1.2531871197105289,1.3665580780476856
-1.2522281016797145,1.3302861847721164
-1.2461326678182518,0.9622493734820896
-1.2459707157056918,0.9622314223188846
-1.2452994687610652,0.9093832129022758
-1.241183602680585,0.5927399982938119
-1.2313640052112174,-0.16541504458731682
-1.225158306967579,-0.6807940702668397
-1.2229441423548766,-0.8644272094912558
-1.2211575236108814,-1.0129516435560426
-1.2161254866985682,-1.4257386468716189
-1.2138169852031868,-1.5856335675352808
-1.2045478725563523,-2.1952239009961723
-1.2013288822856827,-2.3675167852672887
-1.1810996317382527,-2.8591513430764492
-1.1676955961145217,-2.5609680553187335
-1.1647583032512872,-2.438669844467209
-1.16321188342304,-2.3435861556400353
-1.1582807429285196,-2.0805533975467574
-1.1574982946250132,-2.028074249573502
-1.1574018161993127,-2.0479193368599566
-1.1450390930701255,-1.1821904537265988
-1.1411861236067924,-0.8951560150892902
-1.134130371392743,-0.39182451023345427
-1.132448060180972,-0.26569580301397283
-1.1324236524255713,-0.27905302416992717
-1.1201915688883017,0.4997749528858546
-1.1186709379329558,0.617002003799619
-1.1148722321728355,0.818105755637443
-1.1017831071533237,1.2659288576564298
-1.1011325535119274,1.2793437987328335
-1.0999082526674981,1.3198178058777197
-1.0944904215302986,1.3849347350451726
-1.0864279997401494,1.3821558865057464
-1.0854724716769686,1.3681767438379373
-1.082059416172341,1.3301910801241141
-1.0793314543234789,1.2798570825261328
-1.0752633419769737,1.1889734637872424
-1.0722504786198033,1.1158510195568327
-1.0704937560793415,1.0765501351998468
-1.0701739748065617,1.0505681870115198
-1.0384975275312591,-0.15560550047874666
-1.03774555667343,-0.1731349194402401
-1.0371870147630846,-0.20838705917469189
-1.0328714315149545,-0.35667931949629383
-1.031461454372214,-0.39256151485750773
-1.0312113893339603,-0.39872422756523096
-1.0121366338989382,-0.9527660740595983
-1.0065977024775514,-1.09724404220242
-0.9961885381424671,-1.287613776175267
-0.9927270776515948,-1.3436329901023862
-0.9833055938677155,-1.5239634037773941
-0.983289632006342,-1.5275309160975128
-0.9803426114094935,-1.5876298470960777
-0.9768096378258493,-1.6651519248137203
-0.9739072736118173,-1.7188455463090366
-0.9731818510243584,-1.7398789972798825
-0.9670462740987738,-1.875070034925168
-0.9667721399929627,-1.8623426953580233
-0.9571742107944905,-2.1024554864043203
-0.9538423566058349,-2.1498588283014657
-0.9374982513124248,-2.4745679079448357
-0.935548441807204,-2.5411623988780896
-0.9170489449196841,-2.6637849555430924
-0.9166144696205354,-2.6616197133896398
-0.916263186588564,-2.6579043949069114
-0.9152334492500511,-2.637934773863253
-0.9074153470737807,-2.579392420308706
-0.9071635238996034,-2.5627168607429285
-0.8978283510647973,-2.3626073062830204
-0.8928810266291198,-2.198777417755183
-0.8910110801111681,-2.125320620784861
-0.8907888776813788,-2.1239216899980917
-0.8898346995807875,-2.0977550532829152
-0.8816298455724603,-1.71937888254081
-0.8723422671805956,-1.218508952931298
-0.8676345154961984,-0.9653919676982828
-0.8456342114907485,0.358700864822646
-0.8368436976353681,0.826687288979444
-0.8364575032717227,0.85776477010235
-0.8328510984861808,1.007625165524714
-0.8256773866609257,1.3343389886342327
-0.8238459867966315,1.4024619574781294
-0.821921874597578,1.4596898794668598
-0.8138836971594747,1.7199265777562949
-0.8116207318512676,1.7623249830925019
-0.8085757081270968,1.85951810946988
-0.8085473934032104,1.8425739704790682
-0.8044792423347182,1.9301264877293902
-0.8030205501694536,1.9484526598160046
-0.8012521826904582,1.9632428153312471
-0.7992058106024134,1.9772758638461612
-0.7980136493563723,2.0186212354647277
-0.7809186229335054,2.087954245773564
-0.7805252156720011,2.0777359654576046
-0.7781359193080171,2.0913619969378034
-0.7704479661563473,2.041196870869639
-0.7605655773606754,1.952160379486074
-0.7604677565150149,1.9559295215273937
-0.7565962777392996,1.919838389072985
-0.753427816044073,1.877839498955837
-0.7531173663684609,1.8598787347217522
-0.7480388954958501,1.7858488840189846
-0.7464767864794917,1.741168332257687
-0.7393894981998974,1.5952807304600958
-0.7342785678042629,1.4653882735011212
-0.725741267667523,1.20696005836446
-0.7236154714181326,1.1224656748078792
-0.7186811707255627,0.9202387619179936
-0.716384881424835,0.8225710111803124
-0.7127880552508103,0.6579393441404683
-0.7066416278809653,0.33891799619104407
-0.7010900445241544,0.02934498362536181
-0.6979530965525749,-0.17509844804154084
-0.696657478557329,-0.26044230570829774
-0.6925278298984789,-0.5326476573487069
-0.6821801387296551,-1.2516552111526464
-0.6810857010641169,-1.2987724547581319
-0.6735176638260194,-1.8073406332026196
-0.6674717958936345,-2.189345515950624
-0.6551032344498582,-2.7902242474052574
-0.6383814304543076,-3.0270658767850116
-0.6377019616238808,-3.0088732019392435
-0.6353714526707921,-2.973288901912832
-0.6231279239862602,-2.513019309608071
-0.6170113367732895,-2.0814343698867703
-0.6093541350783256,-1.4101992648725212
-0.6092656115011303,-1.397878195764572
-0.5928431284423912,0.4332966452862541
-0.5860169591647741,1.2722430323324703
-0.5855563842710976,1.3141723860431496
-0.5851183956823682,1.357591957724457
-0.5837895160998512,1.5230480857954076
-0.5765460344748989,2.3746925780130685
-0.5695104605842278,3.081944427616952
-0.5602173953193299,3.8546375985777126
-0.5512203975581942,4.303032252244157
-0.5511497728740418,4.3178516614976745
-0.5464863891425171,4.447469887212122
-0.5381066787935622,4.448537282141563
-0.5274524755728693,4.070980469078884
-0.5236210052446157,3.8479566680276753
-0.5087708626384244,2.6722234241853355
-0.5025827730029531,2.1229319398837667
-0.4960752224885896,1.561113138997458
-0.4946443033019672,1.4503104835569922
-0.48704079392047595,0.8857344757329264
-0.48508850704320405,0.7566233253933098
-0.4769110494448858,0.37808612610197206
-0.4740996254926717,0.29650017351504576
-0.4717420773868506,0.249144088627704
-0.47054120159658375,0.23242981473257254
-0.4681100611697224,0.21556332637821612
-0.46685165437792797,0.2294002852791329
-0.4635551770540669,0.25675286190023905
-0.462533735936947,0.2725292000818387
-0.4613485623314899,0.29006216819092384
-0.4545353837049264,0.5544516233143597
-0.4523489448247773,0.6889427466254632
-0.44847930596966723,0.9192254131913383
-0.43806553846760554,1.7911511903878659
-0.40975596644585277,4.6245767635818655
-0.4070975010384732,4.822772770998982
-0.40670150818348905,4.864534004000508
-0.3984304150187947,5.344121412542053
-0.3944371726305871,5.461267063745125
-0.3841294025291875,5.4708924121912315
-0.38287788911141796,5.4444591603720855
-0.3821224695332739,5.411806130542079
-0.37501349212060875,5.065292950918548
-0.36986808773535795,4.6543862972373935
-0.36453565681127564,4.132129536072924
-0.35033101571020975,2.294234802262947
-0.3412901929343244,0.934474418031404
-0.33880371847598445,0.5548146235746503
-0.33598720873980703,0.1241618931833303
-0.3306268654688074,-0.6521156459290468
-0.3283819582253633,-0.9649891822660913
-0.32322930556079976,-1.6344471897594741
-0.3053561073645108,-3.3141898512371
-0.3015495563411421,-3.4775551952713935
-0.2981129324088121,-3.6044341993533724
-0.29451175738532687,-3.6533900166400395
-0.29206028233580694,-3.692502421574017
-0.2912601038991909,-3.682125976659793
-0.2879657420831996,-3.6386127473843013
-0.24885025477585065,-1.1838358189681286
-0.24377925532966493,-0.8128099957578252
-0.23927098572010896,-0.5057485312877419
-0.23734023799510862,-0.3974990195728237
-0.2372840121819464,-0.3974919114328109
-0.23589958108188647,-0.33718428470433875
-0.22556987257632155,0.1093592292230962
-0.21940696979518037,0.21911114166932186
-0.18086382453818262,-1.039494181252617
-0.17017834247636454,-1.6348277107314444
-0.16422871057775001,-1.9372410152916253
-0.1505136915809029,-2.3696638620813517
-0.14832347260482148,-2.394442918999506
-0.14315952799385379,-2.4567205590089745
-0.13624236664558165,-2.4473657478754682
-0.13458276711344874,-2.4118253574396427
-0.12650883731173845,-2.2658448527016013
-0.12464729959596355,-2.230125257529042
-0.11690370697296526,-1.9720559758363037
-0.11198066426586051,-1.7817027415622786
-0.08963381342044308,-0.9308840949248365
-0.08736026548001208,-0.8742681776909005
-0.08657326478722993,-0.8441055821633188
-0.0836460495285154,-0.75012167927994
-0.07911042132761414,-0.6537921378191636
-0.07277639549531667,-0.5430924809598946
-0.07197426059724821,-0.514156944017274
-0.06884806780141872,-0.4912947178321808
-0.06842658537005919,-0.49861907890528984
-0.06520575697584174,-0.4743819743375679
-0.05543786155123742,-0.4584937442057868
-0.04847285940931112,-0.5100473154044165
-0.04380283017573161,-0.5340339380751468
-0.04191803622682677,-0.560023910947138
-0.03470705291016607,-0.5981622362873408
-0.034054835745611634,-0.5889477254642813
-0.03247633114744097,-0.5995419924033826
-0.02943923830010675,-0.6118526471646258
-0.024254248460524153,-0.58898451173028
-0.01720742324774127,-0.5215323865320751
-0.010653468973663482,-0.4027557588473836
0.0026197038709039333,-0.0026023464899793437
0.0029156640917191723,0.020238737771171696
0.007360421246916715,0.20592531145711931
0.008120383872260106,0.23743288054706987
0.012337939057207592,0.44863614028819804
0.05422541282243465,1.9736121394396475
0.0553601394946277,1.9890288110247454
0.06652155212392152,1.8530006593193638
0.06662564278914651,1.8538681738413578
0.0694679619347176,1.7632975409163265
0.09674541726743824,0.08114950027287945
0.10389710629987547,-0.5132105999149402
0.11134811583126147,-1.1262069598026512
0.11486619181231328,-1.3959934859680159
0.11529622089311342,-1.4348030573604411
0.11796064070740853,-1.6228349380007354
0.12565800093985136,-2.1298713560439255
0.12693207449173105,-2.238748627880128
0.13295548132258617,-2.527144163754883
0.13576855324623072,-2.643830298668893
0.13989503929770564,-2.7514470116308893
0.14250589623773635,-2.7962107276791937
0.14531289193727748,-2.868100398146766
0.15123931304732263,-2.849667155002454
0.15321055445899123,-2.833541787358077
0.1544413313243318,-2.8112225294764626
0.16087470437072415,-2.6568556503726573
0.1650319446291011,-2.4782037967250115
0.1659307507884673,-2.43816131383326
0.16867202787910918,-2.308620183119433
0.1706001284106904,-2.2214174449258963
0.18473832357754016,-1.3056900291609805
0.18602233067931628,-1.2020021011605477
0.1865891657654064,-1.1534448487991107
0.19533352247237,-0.5260700026767009
0.19639058221899486,-0.45688139975152664
0.19859068659394463,-0.2815858640777297
0.2049746023790231,0.15194089697769103
0.21313698714068208,0.6312544348587936
0.21753120736445464,0.8540687632712495
0.22393038561264333,1.1217919027922725
0.23597703779863455,1.387027521821425
0.23982289754869246,1.3916472890863387
0.2520805507309949,1.2906940567817362
0.2544913093291523,1.225914517375695
0.25466222569875274,1.2212760198700028
0.2669099968479278,0.847296718923344
0.27377459084088773,0.5840711152647187
0.276920586457273,0.46783865754558124
0.28984504240981,-0.030127955787202683
0.2930401851184552,-0.15995343660643097
0.29486144812472936,-0.2108462738506949
0.30729377444148653,-0.6295397605654234
0.30880836373937814,-0.7077166140548697
0.3150871197349021,-0.8453292565294462
0.3197297920343134,-0.9760085762587308
0.34054418834871747,-1.404368389614749
0.342920817121775,-1.43430633266703
0.34718530675983583,-1.5135420721190465
0.3477647467746814,-1.5342224600558325
0.3514389132417941,-1.590023508567158
0.35557053783464143,-1.6940586646676756
0.3716980839666606,-2.036381406610302
0.37415695729655774,-2.0924022481794853
0.3863185783473586,-2.3535454602642414
0.3998529217692748,-2.5780450888058204
0.4154049911901181,-2.6460616503680177
0.4159729088988975,-2.685884807965414
0.4303624735145095,-2.433569159419156
0.4449318427938538,-1.9369297383062674
0.445634485695273,-1.901574871120356
0.4535932378506735,-1.510203052999534
0.45399035923749365,-1.4836213286296724
0.45804283347322317,-1.2684947924252903
0.45866785121678255,-1.228589749815938
0.4794585397747273,-0.014246122955344043
0.48823833274795536,0.5012520614140229
0.49291551626083985,0.7446307925512191
0.493928526219781,0.8052969108078369
0.49942233544750625,1.0617305134121275
0.501208090951212,1.1552094498534091
0.5054496986663874,1.3206469687414069
0.5109417944530508,1.5233459757205106
0.513504509688119,1.6122509025849057
0.5168564526621209,1.6966974243069415
0.5196411004704604,1.7606499588956213
0.5266019883935598,1.9193053873838803
0.527875371537557,1.9299366889817626
0.5308143692900336,1.9788828528553264
0.5406183762809622,2.071816690635784
0.5505924366091377,2.0885307139200497
0.5520812867194294,2.071550725777699
0.5550734025803239,2.085893971330585
0.5643566498520443,2.0099839552496643
0.5664241311425942,2.0071471530377365
0.5712200931908562,1.9406900833260237
0.5788407611624278,1.8403400203246267
0.5802198426317151,1.837732040073076
0.5899963618550261,1.6495140945266151
0.5913793371705536,1.6088975259416898
0.5950847979795322,1.5334279502015216
0.5961171999465211,1.4966365518575693
0.5969843022565033,1.4808606473150305
0.6054994220179974,1.2025892687805988
0.6285197775736808,0.11541013347272631
0.6378465267607711,-0.4712309852059563
0.6438826555534405,-0.8868488770642038
0.6448620614843832,-0.9625325445910875
0.6450484387585824,-0.9650071709193058
0.6553711215799822,-1.6768590492449817
0.6627283772548815,-2.1408549013991007
0.6725789673099336,-2.641900683513255
0.6770048123882852,-2.795220868993421
0.6778108200061324,-2.8273017005474297
0.7152723273682464,-1.9994823701457392
0.7198878060537219,-1.5897116398357134
0.7243047819937463,-1.1774206699010057
0.728750420364844,-0.6788685561345686
0.7304323817512017,-0.5098153662032454
0.7625621546138586,3.1896132316240076
0.7821361040504273,4.393324167203233
0.7947444104167127,4.407918017087882
0.8040137881542098,4.05284649829215
0.8227540980831138,2.632911916738505
0.8246042929735098,2.4831682102513932
0.8339738813379616,1.6724847728664338
0.8387749772710573,1.275783983173048
0.8389546106013404,1.2683434049131794
0.8423585051715499,1.0009240366554102
0.8526249757872231,0.4435026007906947
0.854808819704334,0.35158534349185455
0.8609808183236618,0.24212095245530163
0.864185479791459,0.22206677256933133
0.865339359959231,0.22625215112864716
0.8739788557580308,0.4302826769784312
0.8857075839676769,1.1397852375568351
0.8881531340764335,1.3417839340834052
0.8931785599211892,1.816082033564623
0.9023205707143136,2.7466333531145817
0.9179316459488653,4.314199324968651
0.9185184585722466,4.365742052588105
0.920650924218311,4.548817944713836
0.9218525836523792,4.652808859117064
0.9246489914213463,4.869583535385262
0.9325991915754539,5.333554824437688
0.9452286575629811,5.511475835550308
0.9466965467694388,5.473543142611707
0.9481803523468151,5.439380671620916
0.9520481113838013,5.292264655628401
0.9617359037558568,4.614615213551315
0.9647683365643998,4.320154856444272
0.9677238060743978,4.000260242587668
0.9792780393789808,2.5315227362445905
0.9824491141258767,2.0501404194853152
0.9826087889639208,2.0281410044927983
0.9888445328155622,1.088431328608245
0.9909654901014662,0.7625555408255466
1.0005768786017892,-0.6476710569105881
1.0055482346310312,-1.3299004921185351
1.0067933290595885,-1.4888708139702587
1.0073619751927785,-1.5736210240240152
1.012095509459769,-2.1378348011364494
1.0165542630649895,-2.5763964187580326
1.0205055066174058,-2.9349539341310744
1.0253088314098555,-3.26950498794713
1.0255690489606906,-3.2768654501846624
1.0281931461376876,-3.4289117736639145
1.0306175886405677,-3.526175085445985
1.0355818813361468,-3.6645185071940753
1.0433394771257083,-3.637948067644515
1.046104954119592,-3.5876448205690754
1.0604459034832878,-2.899743395321683
1.0794281508206147,-1.3988502140957157
1.0888025989199583,-0.7281171532224976
1.0895093832053044,-0.6733386027974622
1.09231059546443,-0.49342776745395256
1.1016846387150503,-0.03870998914369157
1.1115551027064647,0.2129567576684934
1.1122657814509367,0.22177326348474058
1.1131757585369213,0.22191344734839896
1.1268157756954462,0.07385880770393828
1.1390317610515215,-0.43211285870294946
1.1581786560868554,-1.482573735769399
1.1624313816143221,-1.7030556637326728
1.174942920861925,-2.2235276839426987
1.1875250368336792,-2.451663303628524
1.191770511787368,-2.4783947208794137
1.1982292775167265,-2.3999458621061627
1.199994742296579,-2.3660011705340236
1.2203917260578052,-1.7331519235123811
1.2213660810504336,-1.7026137379889266
1.2353427431681077,-1.1373711111512326
1.23866233306593,-1.0171143123710749
1.2444949202834223,-0.8472558000595743
1.2544086496707836,-0.588639148567214
1.2635175449032126,-0.4946808598863355
1.2639799276344768,-0.49478073776062925
1.277891362947237,-0.46464652175944315
1.2829501202684694,-0.5091749784438779
1.283273831940888,-0.5162988725553042
1.3056906658548968,-0.5936867385506157
1.3076549731040306,-0.5979092679788629
1.3184300309497736,-0.45172485230622467
