n_harmonics,base_freq,magnitudes,instruments
9,3.5538698508975717,"[ 1.04754342  1.16247629  0.6332596  -0.02767844  0.64722085 -0.79934227
 -0.29920601 -0.96592459 -0.72205042]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-0.7498454145673197,0.051344349975404824
-0.7465487458742306,0.10462185721368773
-0.7418724495011859,0.20009149312571872
-0.7373832695172582,0.218455681724126
-0.7290423420441181,0.19808706935382503
-0.7106678670697075,-0.13461263519044991
-0.7106342458269799,-0.1584699016309834
-0.7069009367214001,-0.24043584458133596
-0.7028030069285469,-0.4038924071170085
-0.701730974201431,-0.4064734683602369
-0.6973907697251276,-0.6079893308898082
-0.693677517833577,-0.7462572125164146
-0.6910130435119708,-0.8531184569406463
-0.6694943146059606,-1.6925632303315856
-0.6671756708363934,-1.769188790687803
-0.6655136684596883,-1.8205347270095265
-0.6521362272663795,-2.0936019837547897
-0.6467709151708556,-2.1997654173128693
-0.6283227317553068,-2.0419350810625696
-0.6265286939041137,-2.0051631502821743
-0.6238714841196158,-1.9468810234513236
-0.622133116222471,-1.8793543396857506
-0.6064968035436449,-1.2956286214319308
-0.605696850953084,-1.2495077134459889
-0.5893378883499265,-0.4113014095053971
-0.5694981272109496,0.5886327492739353
-0.565939050005253,0.7136814970210104
-0.5623270141499104,0.8624063933961635
-0.5584924573273495,0.9670385361335582
-0.5531681884231796,1.1073524899756844
-0.5492518574064311,1.182923980313122
-0.5421024623419104,1.2328983692683184
-0.53300930585681,1.1987542129876687
-0.5273785134989115,1.125066911647119
-0.5200071208272865,0.9141070678462283
-0.5185117656163327,0.8522348550182515
-0.5053005181557015,0.23892723505140792
-0.5017042703428496,0.038428370457381095
-0.49531082304191454,-0.32198955207967417
-0.49415008689578865,-0.38599458454578534
-0.47853517415411506,-1.3679756857815923
-0.4661325773802858,-2.033646276755145
-0.46232953240147934,-2.264768448067874
-0.4621818330999812,-2.238852541659782
-0.45054028127415613,-2.6861645865708965
-0.44809032845176633,-2.7409367101682114
-0.44452325385087565,-2.7993424371275086
-0.440277755267771,-2.8761954392380793
-0.4371292839694627,-2.866568732408408
-0.4327291027910447,-2.881008250467598
-0.43076418035147235,-2.8104050300754544
-0.42738359957400895,-2.802871014019151
-0.42101575293675264,-2.6188389717515554
-0.41559688417482565,-2.381680226595696
-0.4153889921247349,-2.3887898426460734
-0.4097719637348334,-2.116018564903394
-0.40919992949029016,-2.0843818971247776
-0.4088578033078938,-2.091723646454719
-0.4080057172666791,-2.0226911646820738
-0.4054292636997916,-1.8599454292888227
-0.3955614472905671,-1.1761678163614697
-0.3899687244245502,-0.7492207548519747
-0.38375836540599595,-0.24530080825147121
-0.3743156514018082,0.5435300756892211
-0.36269535958118926,1.5273518028584872
-0.3614898864161198,1.6355727732077157
-0.3580079307020352,1.914190390210671
-0.3563820458938247,2.0361591006688022
-0.35296146167091313,2.2716959241519232
-0.3457785339597699,2.754637774676114
-0.3250806115530258,3.6980857415885824
-0.3242103812368766,3.7488031934986252
-0.32293227881300623,3.778239014005532
-0.31252525836183853,3.9240194423525687
-0.3090311310878042,3.928692441098569
-0.3004612073850659,3.8281176486807293
-0.29881541174315274,3.820545825993125
-0.2969106069848344,3.7757934824395694
-0.29538315298586326,3.7606669971734386
-0.2952711269323798,3.76215983688869
-0.29218075536052623,3.671208879992232
-0.2882621503106657,3.557266695257564
-0.2711405518247769,2.8773930416920406
-0.26987077096250367,2.8154250729075203
-0.2640987505164265,2.5575865553185673
-0.26404118099030516,2.5190050731572544
-0.2622440495260445,2.465910570825028
-0.26103192395222896,2.4101850560920517
-0.24159377664173265,1.5281658398577695
-0.2360859455333082,1.331046952492905
-0.23576501745021705,1.349833202600391
-0.2186169143950254,0.7972756873188477
-0.2165472658410703,0.7568508908066497
-0.21412954250544924,0.6751869154429446
-0.20963918555557726,0.6026194415986237
-0.201977947025322,0.48861663411946343
-0.19023206705374074,0.3552992967246442
-0.18010341889905535,0.2978227276025242
-0.17769752022496776,0.2399647569822743
-0.17457700033421109,0.23893603350937215
-0.17452451558648097,0.22464794022162496
-0.17276845582104094,0.2374291350733537
-0.1723144958092946,0.18331429614590228
-0.16132065753405422,0.08838805091501341
-0.1464710967354561,-0.20437964760990102
-0.1453099713913919,-0.2310051070952364
-0.1443595438249794,-0.24973435335447786
-0.13536272202898703,-0.5286908844062918
-0.13463045199216506,-0.5626411372810324
-0.13460013502689883,-0.5373003049581779
-0.11682534677517964,-1.2964719302656558
-0.11599913443950927,-1.3304020914198051
-0.11277638362486408,-1.4819172754737138
-0.11257292305199318,-1.4743531865080828
-0.10954086614508007,-1.6174974860614233
-0.10930720775673564,-1.6410748831716235
-0.10829776192445983,-1.7057610668972418
-0.09893152931719662,-2.1568905181878812
-0.09828231706194535,-2.2099870852163397
-0.09216177961833161,-2.521609783825707
-0.07888546222831616,-3.141694881446365
-0.07114064833644207,-3.4646454503132533
-0.06711752847520325,-3.5941590345764025
-0.06475616703182707,-3.6520843263175067
-0.06388804272148718,-3.686107556270798
-0.0531173194449428,-3.87177612821341
-0.05125663291123894,-3.904975309642684
-0.033618912027993275,-3.7837511492463314
-0.02924617116517414,-3.6470363412146987
-0.02708819332689849,-3.5939132171387875
-0.024179683465807678,-3.481626706626466
-0.015449368268647845,-3.086868540852933
-0.004121418952586442,-2.442976294408572
0.0012791627281618645,-2.080804391754597
0.005904595987590966,-1.7378767735655916
0.011949696078126237,-1.3141338738573163
0.01923119005788987,-0.7509512835637989
0.03190746522358445,0.13571479430721586
0.035860147902519124,0.3957006592294688
0.040196677484355625,0.6542125239434561
0.044720824464725695,0.9403045783706437
0.045918484794518655,1.0201188860559194
0.05513145275780662,1.4301574214777875
0.05735787496926337,1.5819787549749356
0.06241970738525415,1.7299242885289243
0.07357396176673525,2.021360703104214
0.07830389595998444,2.026047800654863
0.08267951236993243,2.0689015530835797
0.08837692666546904,2.0219543846489993
0.10094070208778971,1.851047762979252
0.10510073397438013,1.756460281319482
0.1054863564721451,1.753320557689573
0.10625654965620068,1.7406516613978462
0.12460254535702076,1.239156683379089
0.12510263141584055,1.213648339429498
0.12542145456191856,1.2153295284118404
0.12688106526356613,1.158364900741822
0.13505629452415002,0.9443160600943767
0.14286917509222707,0.7799106641616912
0.14670141815718019,0.6911184106380082
0.15871131040412711,0.6109136564265305
0.15957956479354074,0.586484700848785
0.1618442218009335,0.5935331851912987
0.16325156774198568,0.5789858227581625
0.16578989473003958,0.603170827708558
0.16890082649721183,0.6291511887421102
0.17436588644261342,0.6860148012510956
0.17728135254940014,0.7772427789966441
0.17927847528778074,0.8359555118399243
0.18075409168012246,0.8491505606971249
0.1814144006877516,0.880547777125181
0.18235413910192388,0.8931305839303979
0.18503523093765217,0.9529651144887366
0.18630233151676379,0.9936287617451338
0.1876834973481336,1.058363479865229
0.19399289895896565,1.2809327076178119
0.1967526986415331,1.4114107396726687
0.2016149539101857,1.6340354248533324
0.20687816583948893,1.8565448332715542
0.21993185682107086,2.583299216256005
0.22515223034412202,2.8449542370288508
0.24475576825438816,3.7789657928674427
0.25444435454658354,4.093685385628403
0.2624503847573654,4.280623168938095
0.2768118188636106,4.349776920071684
0.28873817019066017,4.143165448005179
0.29271175288770745,4.020534158249023
0.3038197098460724,3.560649343341206
0.31385447466993543,3.055826581483222
0.3199342893212145,2.674688238690947
0.3241897774686473,2.38312783077156
0.33478336274148024,1.6879158294108794
0.33755784293376845,1.5163646196528577
0.347863903195444,0.7888765060851156
0.34903148710972776,0.715794107528981
0.3536331695721202,0.45882049679177483
0.3618971441787098,-0.024539832650405345
0.3622976648519103,-0.06708827010891455
0.36523096393071164,-0.2229437062402547
0.3657084769629386,-0.22443806841718766
0.3710191254515629,-0.49821404919594453
0.3769071703239133,-0.7091542975027095
0.3810177261675838,-0.8723209046263116
0.3907423445392859,-1.1125503980238316
0.40227756627133227,-1.2253700551913869
0.42359133665375204,-0.9689785929880834
0.42402901133769433,-0.9763073413751017
0.431389643070057,-0.786861303471937
0.4337250499481353,-0.6844224011131654
0.43481033747979314,-0.6683599620501414
0.43581001337876923,-0.6257245902535385
0.436319582924952,-0.6166756080607415
0.44480963801761586,-0.25695256714422304
0.45061840890857985,-0.04083549226911568
0.4583292584253824,0.320022223213634
0.46013620448616166,0.38102049438808655
0.4637733156736856,0.5513245214898485
0.4691957190543805,0.8016323782174446
0.4729530419030512,0.9642259188231141
0.47855276147755754,1.1998976616853116
0.48413469589917435,1.4621985291157036
0.48691288888507867,1.5698833374665009
0.4953765466524147,1.9120780622354034
0.4968903716956321,1.962060897920797
0.5035444163043037,2.210717734747812
0.5042750065948396,2.179786063246609
0.5135670826200003,2.471602558514535
0.5139726120748129,2.4704844835513393
0.5173475230735693,2.5272785741032675
0.5267418305637737,2.6843805469944306
0.530758263483019,2.7328491957371743
0.539654428905548,2.804834162819477
0.5401273208883266,2.784002741785439
0.54650463719112,2.762711706523186
0.5638544862381578,2.4727013393769885
0.5734612182115857,2.210110971834973
0.573504987052996,2.2420525363026513
0.5791780619053006,1.9887361939594754
0.5875311022435019,1.67198306934997
0.5920371681825722,1.4508759978993921
0.5940486205552666,1.3194044682368027
0.5967764605585382,1.1743207577139898
0.5976944413520875,1.1550519388274674
0.6015576760313053,0.9204073538279052
0.6125740904886614,0.26578503822186034
0.6277705477726538,-0.7871890897136092
0.6331706652354994,-1.1356418821589103
0.6362622717183797,-1.3250265556382523
0.6454274200435699,-1.9671776708797286
0.6473317094378834,-2.084797419693738
0.6477493067242635,-2.1230244415517996
0.6497274262782096,-2.2440719781267493
0.66058251313732,-2.902808738270557
0.6649860376706549,-3.127104850381405
0.6658598006349994,-3.184440285245409
0.6661114343217593,-3.1750377250016144
0.66829303790756,-3.2843023364014687
0.6722013832433085,-3.4640605768167236
0.6726258244745651,-3.500036031790902
0.6793754210453828,-3.742212714281976
0.703139526993251,-4.112372277139118
0.7069058836531967,-4.093504817034225
0.7134243608025379,-3.9757944863424513
0.7215960338241203,-3.771190213731948
0.7251758470584133,-3.635569170698432
0.7291042669099426,-3.432799261179584
0.7296803914349712,-3.4007006639063526
0.7410785957379726,-2.8023791983612343
0.7453574703681589,-2.5272528006736614
0.7460687021619137,-2.4650083627803716
0.75147989428317,-2.1267608483847384
0.7519520806133162,-2.0742953298129536
0.7525196147814714,-2.035914739340185
0.7529120544407713,-2.020046084285607
0.7820554279813035,0.017507392852490897
0.7986729561156523,0.896470269663717
0.8030559882598891,1.0814980885371381
0.8129025524757356,1.3814720118813641
0.8176975448626136,1.458348964957462
0.8177363822367818,1.4647849284668921
0.8216366909960859,1.4837135810311006
0.8273979398065516,1.486717260865927
0.828305638821587,1.4345201312572564
0.8291528803743917,1.4590486454810219
0.8364576782744937,1.2948716342557616
0.8411433317730523,1.1909279368386827
0.8570193019230881,0.5066207106153784
0.8636092593933595,0.13348665912711447
0.8792350596777112,-0.8397421558620416
0.89959349067425,-2.00612332667758
0.9011555493471777,-2.0896659570266323
0.9085506258896991,-2.4299112672234027
0.921930654758111,-2.8390435424770994
0.9315836807943914,-2.9563378010519368
0.9332095901394535,-2.9571832733980363
0.94160102020472,-2.869274895121481
0.9487482627257044,-2.7511668528372115
0.9640359129867395,-2.265893852882614
0.9659880218097845,-2.172055084190721
0.9712074121051435,-1.9455142283769562
0.9817532083866665,-1.4103342186582988
1.0028824567609274,-0.4326462301492713
1.0071959686743979,-0.27373850376823333
1.016993872108145,0.05087974176237342
1.0268717725111545,0.19684057317562362
1.0423287783970068,0.20374613592686316
1.0598521186327332,-0.20595650704351337
1.059860353206128,-0.20025352348068043
1.070935231041302,-0.6111448690109077
1.0809522143314005,-1.0306891552155657
1.090477139798276,-1.4053952996436372
1.0940586262353689,-1.5771704637183617
1.09436162022776,-1.5494432892651147
1.1064471279908732,-1.9275673244846288
1.1240137363582532,-2.19333223068369
1.127391617233327,-2.180319510319368
1.1353657476657357,-2.124958460912914
1.137946857383973,-2.069832470592168
1.1385345564367242,-2.085932116958832
1.1509344497571972,-1.734423093348967
1.159507894105511,-1.3806309232367246
1.164047116971787,-1.1978416780029721
1.1692427506248624,-0.888094474364367
1.1796610302249633,-0.36978425191270975
1.181260776883967,-0.2775192119293557
1.182372745002854,-0.1956605471965329
1.187708310323588,0.04641239727081273
1.2040041922636089,0.7847145278071023
1.2079616309971968,0.9401297377822185
1.2110215214041125,1.0127192516478662
1.2128102281499462,1.0664308049253075
1.2148980775298748,1.1061533871401197
1.223900094824936,1.2837383676588576
1.2242121130475638,1.2410284846868278
1.2289430731585522,1.255526749993736
1.2301700778181388,1.2703188828943424
1.2378304647927605,1.161747893098461
1.2433760449638678,1.0306129769078276
1.2461394896296358,0.9624039223983417
1.2479584986536745,0.89182431474287
1.2514442060602224,0.7820030658074931
1.2547782862938668,0.6377615233362439
1.256237846157716,0.5741506748623819
1.2604330677489592,0.37246957497879873
1.2672841598956817,-0.0215265664941475
1.2673243609985256,-0.006109753443155686
1.2676976718290138,-0.04773173610142761
1.2694674382321445,-0.13956610996412894
1.2735796106410735,-0.3894729248359653
1.2818217608206446,-0.9171223835816084
1.2841572187538839,-1.0469139241116505
1.284619965695187,-1.070924222912637
1.2914308134603019,-1.5017838444360763
1.3047022171868594,-2.2262046222862084
1.307604508501436,-2.3237426266516072
1.3256543493692519,-2.8510603257511145
1.3259923245057346,-2.8504001533080516
1.3270593221124374,-2.8395301289457504
1.3335616942230155,-2.8685179869012414
1.3367487149698185,-2.8280328439105644
1.3407123836935808,-2.78256185297743
1.345055742138225,-2.673138959649782
