n_harmonics,base_freq,magnitudes,instruments
9,2.107227695585915,"[-1.86855344 -1.08264618  0.82866022  0.98506744  1.48820168  1.16339364
  1.51909348  0.85329452 -1.10381296]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.4521477315615625,-2.7988327701428206
-2.4493083247442256,-2.8288829988574213
-2.447687825893292,-2.8240736830772684
-2.4474741081060767,-2.826526589700616
-2.442900593224576,-2.8488538290607135
-2.4397826416811146,-2.8642514580442957
-2.436934182308507,-2.8595026216575197
-2.4364244485791167,-2.8626751164094792
-2.43467950857355,-2.8738883885990236
-2.432296674621416,-2.8676106127644627
-2.4317669031338998,-2.8610698665233065
-2.425959118271429,-2.852416871293166
-2.422521727366132,-2.8427362034884833
-2.4011086232444425,-2.6584846322179825
-2.3991670727282357,-2.63616768982755
-2.3903934254076162,-2.53064058971103
-2.3829791805161475,-2.3943183634473555
-2.3770896795743077,-2.3002174245748717
-2.3733635943343603,-2.2149872570993114
-2.3661613934648473,-2.082501446133181
-2.3640210685303753,-2.0349206002225895
-2.3620814171635383,-1.9866420054509921
-2.34317122730444,-1.566309320939866
-2.3411418631106846,-1.5181191336605213
-2.336891636864446,-1.4116385839716319
-2.335242446079798,-1.374565252403364
-2.332503151926291,-1.311966185933009
-2.3251300427701196,-1.137763700324599
-2.2922298022162115,-0.3468403253483694
-2.2898663180917422,-0.298586387932471
-2.288712785685994,-0.25856038060229475
-2.2742863244838913,0.04820325408943616
-2.2702361014682957,0.13592860284554256
-2.2692458078429514,0.164982211679003
-2.26219320391258,0.30035255362476654
-2.24762046652923,0.5729491474953927
-2.242925668719143,0.6620200285903357
-2.2357336274338344,0.7936575135193739
-2.230067349990277,0.8808102938899343
-2.2110646664421525,1.1435083758324143
-2.208181028772512,1.1768435811347446
-2.2070247405519403,1.2069208883417337
-2.2038085874093327,1.2485970103000013
-2.203149467592848,1.2612947396159602
-2.200530431663231,1.280427843166034
-2.1904083889573753,1.3987439743030838
-2.1767642413728914,1.52066402277518
-2.1717559928065127,1.5691320494167829
-2.1547860766609275,1.6860914266550266
-2.152280060692094,1.6828906581077894
-2.1335437386796037,1.751253670932491
-2.097835036125988,1.7227322528588815
-2.0922558663129447,1.6866079154494906
-2.089756662211813,1.667802303052642
-2.0853525912604947,1.6450910607790028
-2.084366707235293,1.6434893696954562
-2.077385322192375,1.5922222753276498
-2.0751087456931554,1.5742960528542524
-2.07238034370148,1.5560629996741813
-2.0684465504474847,1.510737252245646
-2.0593355245268974,1.4214656147699658
-2.0580976580541375,1.4279713984689775
-2.052141888846216,1.3466391749494413
-2.046922368991554,1.2954315256978788
-2.025429830103797,1.0069282360762513
-2.0236923363070423,0.9796006230175699
-2.013001128487591,0.8220613103688955
-1.9852530793400758,0.4131078821323823
-1.9762495038064483,0.2869647389459829
-1.9699173686080886,0.20006680794231696
-1.969044738357517,0.1802808969354628
-1.9559628052705433,0.03102979775614508
-1.9473405546437152,-0.05584697962289811
-1.936992966089936,-0.16376689022231727
-1.9354987230246872,-0.15871440232976533
-1.9341787817131006,-0.17168327489198915
-1.931867022947008,-0.19845848483083212
-1.9292274673711916,-0.20593908618051512
-1.926726645328885,-0.21900934166590874
-1.9263623407449952,-0.2072300445958431
-1.9129463835939915,-0.2693521901957546
-1.9048180163833193,-0.27500319980252774
-1.8936324826350877,-0.2687574838754267
-1.887572626322228,-0.24892150052981052
-1.8852960772228164,-0.24798679987459582
-1.8809802903284092,-0.2219279039628959
-1.8744154246793265,-0.19469798310812483
-1.8735760621341646,-0.18287608976477154
-1.8657654338260732,-0.1226413505944612
-1.8610384716753536,-0.08912758607666957
-1.8577925992766864,-0.07622208610240326
-1.8560651728693134,-0.04479487584698368
-1.8529696035460852,-0.008152601243336825
-1.8484201236796296,0.015686318061318337
-1.825175677649388,0.2326329959667652
-1.8245936063037704,0.2451194469644292
-1.822331085476418,0.26271800283168045
-1.8162964458387998,0.3214833824856253
-1.8141018221240024,0.3354775286301398
-1.8023711031986456,0.4190889926936454
-1.788032132917286,0.4766794249514546
-1.7848644635551418,0.480528668742462
-1.7772101922569952,0.47973886807023014
-1.7761228291905062,0.48778339256963893
-1.767474293547715,0.4545313697370968
-1.7664157451072393,0.4484761293582727
-1.7519908860062905,0.3301092045023031
-1.7513449159543408,0.3283811925931397
-1.7480488882993874,0.2856159613913017
-1.747379092075982,0.27964623746781764
-1.7298161659109952,-0.022668640258063984
-1.7192525104119278,-0.2532694164783214
-1.7096970693114037,-0.5223889619572439
-1.7064938972900965,-0.6008616391456048
-1.6913400108801986,-1.0939140631250803
-1.6899285543083202,-1.14431701449419
-1.6887292330509391,-1.187175840083023
-1.680447562362859,-1.489694938323931
-1.6700529149873138,-1.8878121421517577
-1.6649200065343936,-2.091843390884059
-1.6586857021171788,-2.3484987477914996
-1.6523379480554665,-2.5956467697637007
-1.6393984417708416,-3.100740406335305
-1.6248002646309128,-3.638865176466444
-1.6226966838097627,-3.7067441124953473
-1.619315259182188,-3.8286342801937447
-1.6177403172368874,-3.8751378186411847
-1.6143770282384597,-3.992175356027652
-1.6062398682053227,-4.219768772402999
-1.6045707164534075,-4.263301707777288
-1.6022208658994523,-4.326909167577287
-1.5888893137169597,-4.607035853011844
-1.588041807627333,-4.622832621872304
-1.5772893916405386,-4.770057737581332
-1.5750263873373476,-4.791473891324394
-1.5680827590609507,-4.842006016261289
-1.5537068966927843,-4.822275911822963
-1.5512698060296963,-4.797353737678794
-1.5247587434567675,-4.323179819434088
-1.5239624414404869,-4.303202021713735
-1.5174749481296919,-4.1184288317055175
-1.5159787866239451,-4.054743183981523
-1.5009612911838448,-3.5061214327693753
-1.4996922411450169,-3.4534248349854906
-1.4961324995489491,-3.29405901636112
-1.4959648010083764,-3.3000562074849675
-1.4904065965026065,-3.0474756953403763
-1.4822993075411977,-2.6688475654111197
-1.4790538377774918,-2.5066435292229707
-1.469904921764105,-2.0521319913375886
-1.4695303374726854,-2.025516747914973
-1.467407587866991,-1.9304208242739165
-1.4671756266531049,-1.9032813576307017
-1.462384916488976,-1.657349842548783
-1.4611847218317704,-1.6086695623806462
-1.4601141168201326,-1.5360518670514909
-1.4596264848491776,-1.527206934999868
-1.4563839484512173,-1.3519008573808031
-1.452283582649295,-1.1414283282936923
-1.451652374849905,-1.1013929828368616
-1.4485748535998422,-0.9539991467127136
-1.4366595807203537,-0.3424901411527508
-1.4345803463339113,-0.2441949268352522
-1.4343181457628535,-0.23220155936508435
-1.4289163225449768,0.0177384730972311
-1.4279510583038888,0.06966881785494938
-1.4191256556139575,0.4741297227020958
-1.4150937976461682,0.6516392204019381
-1.411833787162323,0.7661197668294475
-1.4092758862308319,0.8655873982733326
-1.404565950021619,1.0475097837775968
-1.3953082344644498,1.360114330287121
-1.3890511162084043,1.5383968044934306
-1.387525668838302,1.5832884935619873
-1.3870343815141268,1.5870211993694667
-1.3756737916361226,1.836968501439692
-1.3752025686782692,1.848678742865608
-1.371414279439962,1.9036393543076275
-1.3670501660402832,1.9742442203648192
-1.3624217429065284,2.011460978477516
-1.359126921854432,2.0361187986733595
-1.3580809206456985,2.031234692774666
-1.3508815436611792,2.0591824934310936
-1.346060995827304,2.057456119628007
-1.3397306141588383,2.0230270856034913
-1.338457268206975,2.021349175276039
-1.3359366885391655,1.9832044326651894
-1.3329788454558367,1.9759452408614393
-1.3155382893728167,1.7064398937552037
-1.3023861332808935,1.408947831338777
-1.3015665801071667,1.3864469725543063
-1.2949234870714463,1.21719330147046
-1.2868102722714236,1.0000133092482624
-1.2853259990988208,0.9544343692565117
-1.2819603204968162,0.8603539502473677
-1.2809354315416268,0.8305747863255968
-1.270926511445353,0.5390402134233927
-1.2683063438763278,0.4512111085439898
-1.2564371553063065,0.12766153130860247
-1.2555504250421081,0.09655305158709662
-1.2548169554707265,0.07304803070040414
-1.2515415153829814,-0.012252473190522062
-1.2479727157827483,-0.10015884404104405
-1.2473711531211509,-0.12726627784862687
-1.2417519246633648,-0.24746920808361983
-1.234428390327616,-0.4269110065774239
-1.2267873010175172,-0.575898605023467
-1.2223674106564715,-0.6425812944214514
-1.2200092610878948,-0.6802781453302188
-1.2183714859243984,-0.7100453998346051
-1.2179268731614545,-0.7193656472391662
-1.2169401695323683,-0.7418284696852412
-1.2108762666214787,-0.810378256761715
-1.2071741232519133,-0.8379228389931317
-1.2021146085449645,-0.8833330967706271
-1.1987154834207114,-0.9061626624636414
-1.1979672115528353,-0.9023870954581896
-1.1877354620233622,-0.908586701352324
-1.1864871484766857,-0.9024088362724936
-1.1857411755529452,-0.9097613311970952
-1.1836317398386929,-0.8982889905932956
-1.1748521164462278,-0.8657607760243731
-1.1694218865561852,-0.8027727718031794
-1.1666380836740085,-0.7820641706743461
-1.1597303985524228,-0.6852130488078574
-1.15891256127297,-0.6754020647545109
-1.136546728374394,-0.27555901551053463
-1.134683405629354,-0.22495525043565756
-1.1302687368550026,-0.12458399981825842
-1.1295041325074537,-0.12210292571459712
-1.1289105776238424,-0.10789014053263853
-1.1263423796503962,-0.0541836227216911
-1.1211359699473238,0.0728444842268394
-1.1169134515720711,0.16628818602879206
-1.1156315754038126,0.1903486120993478
-1.1149639312425037,0.2133984397449751
-1.1134131858025977,0.24387585909381493
-1.1042974450855643,0.45616638640201296
-1.100580963462523,0.5284749959740237
-1.0966136577153298,0.62093494671358
-1.0956002707249564,0.6445723507817674
-1.0796393737447283,0.9175407248834339
-1.0697015324706145,1.0533745419483553
-1.0674177179858828,1.0697667378147326
-1.0670106299931335,1.069633415774639
-1.0653419270145954,1.090086586476245
-1.057945065208541,1.1323784190046289
-1.054922758534869,1.1472251362007047
-1.054042842544685,1.1431964175655063
-1.0458701037040499,1.1440303009042065
-1.0283974491265022,0.9922660397798321
-1.0218580678516138,0.892656921996412
-1.0176236127257645,0.8107463694050395
-1.0170992939170285,0.8059689813676263
-1.0155994318004333,0.7591637159298106
-1.014915916939673,0.7445260232571371
-1.009117986255607,0.605838479314049
-1.0087475782672974,0.5909401455349435
-1.0053750604957148,0.5015567248491212
-1.0053050608676808,0.4983669439786391
-1.001016182063636,0.364039282519325
-0.9618918732843182,-1.1866039112176456
-0.9432679691882231,-2.0605479874600974
-0.9421863058318647,-2.1242585389501762
-0.9245362362615337,-2.919564345321647
-0.9229140433779688,-3.008819573639328
-0.9139125954539451,-3.376726124235295
-0.9034825985235209,-3.7506493170316375
-0.8993027234251354,-3.9052265754277644
-0.8992855182750596,-3.8945529782928983
-0.8953702582294598,-4.003615790056255
-0.890996791587574,-4.127557169106044
-0.8718075566474996,-4.502106831572839
-0.8639916319365719,-4.560084832504779
-0.8590725212835584,-4.557552929423553
-0.8547712646406298,-4.563578858986127
-0.8530484142823851,-4.541198924813388
-0.8507053028325595,-4.533196145199595
-0.8400738211431156,-4.397879778152833
-0.8383281110578191,-4.36141210581579
-0.8365119185055776,-4.330372097255813
-0.8347729879489183,-4.282041191774447
-0.8230604192312869,-3.9651831879265855
-0.8206283035558326,-3.886274953135086
-0.8159138301643063,-3.713481328668801
-0.8125675542435484,-3.576597479798416
-0.8051824510529237,-3.2705967270467315
-0.8028418765250276,-3.1414561610532212
-0.7992462457847522,-2.96817023412657
-0.7953925735192344,-2.773427704618136
-0.7894797778261831,-2.4676309426175744
-0.7822113346724882,-2.0526060843528984
-0.7809808793768322,-1.9727153680675016
-0.772447103355896,-1.459913057846483
-0.7657533510334256,-1.0310885218207562
-0.7597302157405585,-0.6400855025873006
-0.7534127969675266,-0.2505095785758598
-0.7433570626823593,0.42679615864656245
-0.7309295012516799,1.2153869214508122
-0.7259263304449801,1.5200792041961968
-0.7251873733175174,1.577248833262894
-0.7222758840077645,1.7507849444210746
-0.722134443674483,1.7395407395514075
-0.7169888310740262,2.0523702521597644
-0.7164601475773837,2.077673234026542
-0.7059053008123906,2.652666685077446
-0.705048385322943,2.6931091580467954
-0.6787538843575351,3.796217336852136
-0.6749422719034799,3.9114126484428127
-0.6716758661627598,3.998893616156323
-0.6651259761355126,4.16389306810805
-0.6615414741117425,4.227594703201764
-0.6586333609388326,4.28930088540502
-0.6484919094662756,4.413536488467196
-0.6435862075624739,4.43601142210441
-0.6368852017132918,4.448701013164546
-0.6364137961347689,4.437386182885696
-0.6347691882285069,4.457022401551773
-0.6118702699243004,4.208004250196003
-0.6067050836443997,4.1098599609268085
-0.601619318402828,4.000262597159279
-0.5950287934124079,3.8402278884647525
-0.5895204161134586,3.686353938106275
-0.5818570230021134,3.462359842213342
-0.5775942901154361,3.3290894620409897
-0.5721417491911911,3.148909647798278
-0.5668179260572206,2.973657521933398
-0.5496411611813801,2.3820937673506006
-0.5490573554261493,2.367977128918759
-0.5423203321897301,2.1436907395737954
-0.5236262354378747,1.5453810675577477
-0.5157884542761737,1.3307521622193061
-0.4911454915633562,0.7566339997229965
-0.4810944698961137,0.6254325495641296
-0.4783838204938826,0.5727528944051232
-0.4770700677540374,0.560238238257271
-0.4743539362800995,0.5226370038423196
-0.4703450083706624,0.49075042131898894
-0.46471522372597196,0.4491631733309794
-0.44991702608671513,0.40215021692756975
-0.4469983060259173,0.3918427241944549
-0.43960364081875136,0.42758580239452626
-0.4390739493639524,0.40502826451583324
-0.4358595596156931,0.43073305952761615
-0.42656944445220457,0.48264409848670053
-0.4199310478560836,0.5372562893479759
-0.4188051988277435,0.5451908349998515
-0.41664401778886706,0.5774518253748596
-0.4089610026764219,0.6355204920985615
-0.4082669161906902,0.6443511097844334
-0.4074226291800098,0.6644180292021608
-0.394812232070441,0.7934873582225767
-0.3942905330739377,0.8020192308249501
-0.39334682406571364,0.8272771886895826
-0.39035202900759325,0.8666653956789042
-0.3867768023739706,0.9043010080879846
-0.3846182964606948,0.9358739176896955
-0.3844030749766789,0.9367639271173523
-0.382177592206399,0.955222522451011
-0.3794951353789382,0.9957972376044975
-0.37557045495378105,1.0464778891770614
-0.36943492100735176,1.1135009284314656
-0.36867468268847814,1.1224177656189076
-0.36630618819755423,1.153138562909675
-0.3646829243593577,1.175420038240732
-0.36179515029922804,1.2062053653671256
-0.35844219460184856,1.2550889677308534
-0.3556443616243561,1.2850065127689374
-0.35455509935505747,1.2800923680014655
-0.3524154262193244,1.3072340395128372
-0.3510812427955221,1.335096824577207
-0.3486649544726532,1.3399767120170267
-0.3356776620387505,1.4611792263055388
-0.3356720709830445,1.461813469449413
-0.33436779634667335,1.4662732157804987
-0.33189554819534184,1.498109264063203
-0.321182522225413,1.5595899665605242
-0.3154019372118695,1.598848115236981
-0.31520851636361824,1.5861290168775282
-0.30286581830363923,1.6316629887901297
-0.3004943284009838,1.6490920296484686
-0.29543671836267915,1.6582626840558774
-0.2921713416078284,1.6663859474184297
-0.28908780220664365,1.6595426921537428
-0.28388952493166375,1.6652238819881633
-0.27872909246363786,1.6660439559935347
-0.2734516363160462,1.6620671493386516
-0.27124905691244905,1.6621435201184327
-0.25071795380663575,1.657622147901643
-0.23583704929231786,1.660392682161231
-0.2256274622909169,1.688655773203875
-0.18950572754965433,1.8757632801545432
-0.17935871531585157,1.9786139344695153
-0.17907776245742735,1.981015546539594
-0.1732563606825792,2.0511942182405245
-0.16567361633568112,2.1511214258186087
-0.16019345110499916,2.222249859312233
-0.15978631066784743,2.2306465573097873
-0.15099228339949278,2.354647304856937
-0.1343267452178054,2.619532548313341
-0.11640306056658112,2.8993886650065885
-0.11164780790603634,2.9831735987170074
-0.10384651957832425,3.0894819901505883
-0.09909081151399368,3.1548243633963247
-0.09100093270687015,3.2488936708557823
-0.08238878898629887,3.336907256645535
-0.06938636873219295,3.4196865004369403
-0.06922139879854594,3.416495551189459
-0.06449990082257129,3.41974671280434
-0.06399533646409417,3.420757082282266
-0.056998931511879736,3.431414292070742
-0.03891558400967021,3.325947077551985
-0.03231548122792827,3.253876106166201
-0.0286550805768373,3.1765782215190983
-0.02321842520257844,3.101681978629192
-0.022303898479665296,3.085688390024036
-0.021707856781470802,3.0794456007939477
-7.409745020359182e-05,2.5428608315322667
0.015206979222122108,2.0537813499880744
0.02281708443901387,1.7608385244814353
0.024001010158927194,1.710227223547123
0.02993598559448163,1.4838818657882134
0.03303656004009836,1.35973299144163
0.03484144741288553,1.2844729576199887
0.035061165225290125,1.2769178911455499
0.03949240527024411,1.0927558101777477
0.044165566860208116,0.895045832078136
0.04473489254740581,0.8543642472179358
0.0464374010125419,0.7833939008968557
0.05055806923057116,0.598647674844223
0.05890587900674937,0.23249604749298433
0.05954033120257174,0.1949178087307232
0.06535948484561516,-0.04750932392364418
0.07386135602956578,-0.4345651510948286
0.07589613206767254,-0.5282814810689471
0.08237620217365293,-0.8075387999758517
0.09502504064330175,-1.3242741054426188
0.09798016691182942,-1.438881954009788
0.09890618607304802,-1.4657309681479378
0.11246034657000425,-1.94661747524957
0.11376964597145456,-1.986116272961173
0.13385681236160707,-2.5157299056840317
0.14038272701059729,-2.628499590698642
0.14932930507772868,-2.7654130642002097
0.15047363062127062,-2.782902794708705
0.1724170418553146,-2.8613250802021915
0.18718624316062238,-2.7629156033152356
0.1995544865366372,-2.5693228564517665
0.2084808247754415,-2.388438471853077
0.23345982083209416,-1.7132173918089364
0.23629258690950738,-1.624154195709836
0.2366250774180818,-1.6219166092977009
0.2416820850583652,-1.463208384686125
0.24310823100290957,-1.414388047174699
0.24698417179647514,-1.2912721361110158
0.2537596126673254,-1.0624050643204128
0.2660851329667704,-0.6634912714547283
0.27237330212614275,-0.46175908890152095
0.27346553093931814,-0.43051559366438197
0.2737414882846463,-0.4315118528031593
0.29582006001623373,0.19430056701313833
0.29822504833051866,0.26385745421408197
0.30232812709669155,0.35660673354547395
0.32131646482807286,0.7171704947033577
0.3280712219908075,0.8049738005334466
0.33473959387409824,0.8571784228874562
0.3380569625202412,0.8808402082982284
0.34840443129084253,0.91680452011589
0.3488658237855584,0.9110396997144915
0.34964289143365423,0.9142527178044204
0.3538990237128692,0.8948227313321118
0.3572882085915392,0.9023298028153262
0.36729792791164595,0.835534616083455
0.36768662190481205,0.8299129704930154
0.3695808379222969,0.8115372694733147
0.3925421330590293,0.44477891855630974
0.39339911799409677,0.42805459946410196
0.40420037068756187,0.17304959222067734
0.40799019557431304,0.08322379190041132
0.40924922894726823,0.058154362156692715
0.4133619419796979,-0.04696710065225391
0.4149559122683577,-0.09229934099714267
0.4170565988237609,-0.16499689936042816
0.42934636382911595,-0.5022110454572142
0.43166851344596324,-0.5644742404075505
0.4396846992771435,-0.8090570743552228
0.463197112968885,-1.4997864051937488
0.4640749200489416,-1.5294915810489662
0.46410523666210945,-1.5302433201346575
0.4692625235225485,-1.6718337200261637
0.46996671428239134,-1.695271308839347
0.49273495298040704,-2.258301972392193
0.5061667227297191,-2.5085745696554422
0.511501441177499,-2.593066853459558
0.5135069882046017,-2.617510930265872
0.5192705087658567,-2.697838530798394
0.523511920239196,-2.7437877457789432
0.5237229301550097,-2.749020021423338
0.5266226791835047,-2.769925919813283
0.5306560940265559,-2.802461332611293
0.5332360623854737,-2.8201438915499413
0.5347051660153967,-2.827722897941982
0.5408932448877337,-2.863628796051871
0.5479322130260833,-2.8673465885840663
0.5511210446673411,-2.869255941359912
0.5524198523728647,-2.866360117298713
0.5533592320228022,-2.859364848762145
0.5600248767083702,-2.8359384856881538
0.5708340835086068,-2.7698906909523333
0.5732980841927082,-2.7468429318984438
0.5736905311033542,-2.7413846028503572
0.584600799470905,-2.604280991541076
0.5869920787278717,-2.572136540316494
0.5955811479330393,-2.44394922076004
0.6020546075400142,-2.3413842814030392
0.6073760682711233,-2.240037319195009
0.6153004071667469,-2.083373764180241
0.6155768913753645,-2.076527569595183
0.6189992524077859,-2.017629706171701
0.6358250330217929,-1.626679759382234
0.6494981434887337,-1.3000412003389372
0.6498949367657145,-1.2922753437496104
0.6568923252414116,-1.1293928871647643
0.6624868084953119,-0.990617859263103
0.6741930110710443,-0.7117981751106603
0.6749805910318925,-0.6997894734813982
0.6776308259439907,-0.6382451080811368
0.6943877141119037,-0.2371550642725159
0.6950779991717457,-0.2244920496179267
0.6958772715715638,-0.20514752870777447
0.7007661617831875,-0.08774266884351531
0.7040412831644671,-0.022595972063172404
0.7101421255452003,0.11378871684098084
0.739402163295594,0.6771162040873845
0.7423329932009946,0.7221619544403642
0.7430491999125661,0.7349146835732329
0.7467891287088726,0.7993955706039262
0.7609841457014075,1.0225644198859007
0.7658085287557665,1.0799225674298896
0.7778829399172773,1.2518647302758923
0.7813775666408715,1.2904746562121505
0.7856831704357843,1.3312249890411612
0.7909373718150325,1.3865597094561666
0.808555860852513,1.5628163337304868
0.8118818851265059,1.575819057609265
0.8135880417646004,1.5923073548265798
0.8243153834713719,1.6691884600989695
0.8305021341539831,1.6953753618626348
0.8465561088173281,1.7567881283501083
0.8473666992921469,1.7479275746419964
0.8488550781864288,1.7618378082840263
0.8515967962625628,1.7554322447128883
0.8597725085022203,1.7633935690503693
0.8716940358038809,1.7527197371219245
0.8733869473493199,1.7435046391897135
0.8969842591676702,1.6504291849393766
0.8970270752015725,1.6396475859170432
0.9100791412347453,1.5427661109416773
0.9198022657504712,1.4539095468341667
0.9210677260656661,1.4385483752914021
0.9246610907764854,1.4070368700011668
0.9326255095588154,1.3092884287343554
0.9499379564030122,1.1026736409341038
0.970160215177752,0.793787476458635
0.9701712884557931,0.8006085186114568
0.9719670406437793,0.7700793457466166
0.9762227328565309,0.715402356570075
0.9854490972748549,0.5585667352855219
0.9987371067499708,0.38111643925199035
1.012763701502032,0.16566509655814846
1.0211789494845283,0.07091707120181345
1.0341105242807451,-0.06078700536721518
1.0432987908619626,-0.14251398360946171
1.0436586085655026,-0.14965624187770038
1.0533994159622813,-0.2044117115752879
1.0565374820123967,-0.23011677091302912
1.057430030873583,-0.229992904690911
1.0588616282763423,-0.23106271512414134
1.0609009648665326,-0.24221162621452189
1.06785618469321,-0.2675919581036689
1.0718546671975968,-0.28044126729328606
1.0759829422685447,-0.2789538208293544
1.0964109345938162,-0.24138135132303165
1.1000472141734043,-0.22803304198800392
1.1170087294249607,-0.12492086627843231
1.1178056393382274,-0.11449535646610944
1.1246963826137941,-0.06102814283753658
1.1349273854214363,0.02786980806565809
1.138004157256776,0.055134685184791477
1.1380427704441125,0.06272459826858275
1.1390947363360429,0.0708939023122851
1.1477914578496593,0.1600264122673676
1.1591136988165829,0.2515526556788002
1.162029990481468,0.2906647462443893
1.1640745400762116,0.30244340570526146
1.167012161818418,0.32607396951449624
1.1717552330284535,0.36676866461000557
1.1720432131266376,0.36207652647515914
1.1794680673152058,0.4189067552346689
1.1813274584107614,0.4176254378046593
1.1947508398942919,0.4827385651328664
1.1954926581501395,0.48029663408721984
1.199416652200787,0.4747225422947809
1.2035263136222607,0.47651895816668327
1.2079991722267298,0.4722708733255675
1.2113517343309521,0.468991904630784
1.2125956013487187,0.4636623178798898
1.2140518783100056,0.46156921646652505
1.2154282941294872,0.4470508749062556
1.2205375831897474,0.41377021765926736
1.232942048758324,0.3009583974145967
1.238938029951444,0.21851975840158377
1.2469434308343565,0.07990806260007817
1.2470226552040753,0.07804844321271463
1.2573335991761905,-0.13297436221059994
1.2627334439764635,-0.2665102252787364
1.2649983039154389,-0.3176043567599657
1.2745043683035853,-0.576547502431127
1.278885378178126,-0.7225864262731262
1.2812180661290489,-0.7931124000664785
1.2859018151503188,-0.9432739807822418
1.2877239600041044,-1.0035616724507639
1.2929362611568553,-1.1870068439611556
1.296070064953641,-1.3004799282065722
1.2962191882062886,-1.315083514535927
