n_harmonics,base_freq,magnitudes,instruments
9,1.772654180134197,"[ 0.12129723 -0.01411003 -0.93168174  0.59716463 -0.40780998 -0.35794952
  1.15497989  0.63683987  0.53528145]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-1.0224342849386414,0.7263532838037835
-1.0178053749129838,0.9107057768345898
-1.0173942926513275,0.9357699343916233
-1.0138771265626494,1.0320497807194782
-1.0129604673200607,1.0657981899342674
-1.009956459863563,1.1337730549668186
-1.009249076287861,1.1875841353619219
-1.0052326189588885,1.2762335019920856
-1.0045794747235635,1.2989375500172278
-0.9979051833366159,1.4629800462296467
-0.9969704643455399,1.5366396339490513
-0.986199338286522,1.7975861374426483
-0.9824826997884597,1.8631005656152488
-0.9823041960029668,1.8811518604308446
-0.9802393099529398,1.9446399503332517
-0.9745131357979386,2.0112725753877485
-0.9486707601821611,2.3528314680611913
-0.9470600584486952,2.310960590492478
-0.9381272514813883,2.43788784596173
-0.937236222450899,2.451480318673278
-0.9336136698646849,2.4317737847454426
-0.9278027322387778,2.465760945135623
-0.9140285850255667,2.470194000750355
-0.9108970562054108,2.4306381534417443
-0.8988147057825593,2.4041359707175047
-0.8773368594976523,2.278304884998816
-0.8682593920872566,2.244564477170384
-0.8538365188015389,2.153251607145157
-0.8477691682844659,2.1382106084931882
-0.8401794003158849,2.0963915961285737
-0.8363666856630987,2.0944655240768935
-0.8347729931289005,2.056791134134376
-0.8337722665860441,2.045967364871535
-0.8306569574212306,2.0853702162855106
-0.8287119065714892,2.02743006351315
-0.8217309643934221,2.039705944338536
-0.8186809650662648,2.073761173316032
-0.8140016594556947,2.014604720040316
-0.8108061677761791,2.065239465429069
-0.8086921188919405,2.0429137949128213
-0.8079326422407691,2.0625338845469603
-0.7801939345530733,2.2001591047271765
-0.7745353885694604,2.208525532928676
-0.7731831174636579,2.228670256923488
-0.7692157051354798,2.2541834495827855
-0.768561467523944,2.2612867872280638
-0.7658037003382852,2.309321439429856
-0.7600821060319909,2.3471597591162587
-0.7572086203940369,2.408514110123429
-0.7570268425000939,2.4467955009286717
-0.752159892536171,2.472834685719631
-0.7491296367212348,2.494138184348118
-0.7435292401493827,2.602568096801088
-0.7308835205432507,2.7928027713596797
-0.727667493543787,2.8596547555293546
-0.7249603643609452,2.8888339286382125
-0.7231360064097538,2.9088818706594686
-0.7205676668490568,2.931748676840761
-0.7130015049730654,3.080782625804152
-0.7115947341885631,3.0993003269694537
-0.7070569594817524,3.167462884366303
-0.705236171116991,3.214140679597942
-0.7022660714868256,3.2506007308843965
-0.6997649486946083,3.2594149807125588
-0.6939635277249563,3.3575953999725296
-0.6920567608487436,3.3827020673700896
-0.6727422899336286,3.5753041282986473
-0.6680893685832308,3.6585955216857795
-0.6626414139140238,3.705185522069971
-0.6591613358781845,3.742317138421092
-0.6491117105695792,3.7823700349465463
-0.6463053299276607,3.8708186546532266
-0.6344530785163776,3.8611532152405212
-0.6243394397459849,3.8032999362029485
-0.6241048024370084,3.812246024808451
-0.6223053896786408,3.8238267282937466
-0.6184971643886894,3.794827298909004
-0.6051672159365626,3.678879561446772
-0.6045700725629919,3.6640550333691655
-0.5927301440132968,3.528196248073581
-0.5789488308303463,3.25787388195722
-0.5759900371748694,3.1842634821759623
-0.5746982951035404,3.1788345306314705
-0.5727845198306563,3.1784294468093837
-0.5657005257666574,2.9729537161220754
-0.5587280163412505,2.7983263641894007
-0.5495497123371575,2.586329836813295
-0.5377127218897622,2.1581049850180642
-0.5341705889495998,2.081932676797867
-0.5339995552293275,2.068817925362276
-0.526654209900753,1.8355456937019679
-0.5246103414482937,1.7982486856979827
-0.5190243463296511,1.629216472354663
-0.517674516354929,1.558204663575964
-0.5175577386620631,1.538891632441722
-0.5155390265222248,1.5079732582871377
-0.5001698401055608,0.9356676726604326
-0.49742460657614984,0.8912683930840767
-0.4919488616593397,0.6628123868740848
-0.48506021787174625,0.4911773646084535
-0.48376266697019243,0.3722311938835311
-0.4733305167618198,0.09427355833955507
-0.4703602236812374,0.0036233086942159265
-0.4701851893859783,0.0408188721514708
-0.46756776015764245,-0.08824412981673743
-0.46545294245163227,-0.11858024750683971
-0.45940812268642484,-0.2998337554197608
-0.4261113904045599,-0.9265742657432952
-0.4215502489626788,-0.9824278409273555
-0.41219202467990224,-1.072685302733565
-0.40598894928589946,-1.0933759086899748
-0.40252670636920707,-1.1456256187360132
-0.4022105555714788,-1.141565512276524
-0.40117809885619593,-1.1346626698364275
-0.4001809852923994,-1.1410938789928609
-0.3905944320581396,-1.1068435499242693
-0.3891422782004561,-1.1093662673201328
-0.37709761519192764,-1.0419655326875747
-0.36689114752655394,-0.926751364279665
-0.36628251355009134,-0.8709889020443058
-0.35460074724040647,-0.6991752412977713
-0.34004717768076587,-0.3879788621025719
-0.3365221551498587,-0.3362239498928654
-0.32682622944864237,-0.0507161800822519
-0.31678246126593024,0.24684421242614246
-0.3010357758232809,0.7846242434627702
-0.2981122830636713,0.8587399327029489
-0.29025913284228366,1.117213628001597
-0.2846549670313565,1.2907001203059318
-0.2788923693151091,1.476303468542792
-0.27132621016661407,1.753926059347658
-0.26783632140598,1.8401962920595525
-0.26687544311759037,1.8463108187601533
-0.26568907711832557,1.8475394241193062
-0.2583377507114415,2.1299876808646196
-0.2576837157842724,2.1386713766172427
-0.2565874391452154,2.1251372104034183
-0.25431086800905733,2.2735261484787177
-0.25211889070913074,2.3031574750225423
-0.24831977046074183,2.4376221828569253
-0.2467940891089233,2.4658088528637747
-0.24533584623155003,2.495699678578026
-0.2446056539341228,2.484740644218506
-0.23229152845653012,2.7917792767937626
-0.2316627607188968,2.8319875319116297
-0.22661880661844602,2.927241245679746
-0.22341068407520215,2.998746413889946
-0.20198032327725546,3.332660582589623
-0.1999350407083762,3.3589896986471794
-0.18892864335210602,3.40771326125455
-0.1874890554423363,3.4310484176006426
-0.18640818957619665,3.3980016164235334
-0.18559188547595085,3.4412062397330856
-0.1768429542214256,3.446390738525637
-0.1581406052998804,3.329006295037484
-0.15459065281576923,3.309778715921619
-0.15141364347101627,3.293958004701596
-0.13929074191348656,3.10005752417533
-0.13256721499436797,2.964204163819814
-0.11418963244193492,2.5553667070600614
-0.11059840839700907,2.469625739041415
-0.1094206305507921,2.4296845845078847
-0.10787580041547606,2.404533441208801
-0.09942613791258559,2.179560863460811
-0.09421163729756366,1.9998055758366122
-0.09408673202336182,1.975179541596567
-0.0791269093817375,1.5636442844426048
-0.07556496101876142,1.4613880064366476
-0.06399117018740785,1.0908780153680913
-0.06055829971672555,0.9885295285063268
-0.048490345416149605,0.6345324688312446
-0.047855861711374015,0.60892567084786
-0.047377735546748845,0.5867791035752563
-0.046903735918062406,0.5417991795168886
-0.03581229372197914,0.27031148271570615
-0.022208253273911183,-0.13998994668448247
-0.020071672563854115,-0.16023978334875322
-0.005538937216429396,-0.49948387597070837
0.003069953973353634,-0.6558226989641507
0.015203043385876747,-0.8533594227600808
0.023432442260075348,-0.967892810563085
0.03843450395383208,-1.1653511938271994
0.04586127226131875,-1.1873208995324307
0.04605486551429472,-1.1725684317112834
0.046502727337095706,-1.2057818707228547
0.05339264462315718,-1.259025647999808
0.05572797255184181,-1.208197069474934
0.05666503605379791,-1.2387982326756268
0.0587454309576394,-1.2501197057856306
0.06377466466763959,-1.2790368278002389
0.06952589796526931,-1.2660091874747172
0.08385058664274814,-1.2163980091210096
0.089283396537847,-1.1901085655942187
0.11311551747345439,-1.0799477560918378
0.13495671826124012,-0.9481156828821073
0.1359293751475832,-0.9503695106132412
0.13792629409184887,-0.929123117220357
0.14325456604669728,-0.8784761452833658
0.14506860742553762,-0.8501550023561466
0.1589596681903651,-0.8054032991812463
0.16105465922529572,-0.7877021187945379
0.16515411016308468,-0.8204537063199553
0.17226245482500335,-0.781322380356604
0.17464479609240335,-0.7752932527758306
0.1847613089165958,-0.8019415415130332
0.1921673243070714,-0.7832522270303982
0.19714313504416836,-0.7793409211339424
0.20775797580584854,-0.8082916959032713
0.21199086722564875,-0.8456539258914784
0.2122020049064064,-0.8233007775902371
0.21424857547141096,-0.8292428694352486
0.21514843090509306,-0.8562037087022044
0.21903618700344119,-0.8708737683860205
0.2233186002751908,-0.9673133073571263
0.2373790811943426,-1.0457225310845004
0.240998217496311,-1.0839004210167216
0.25013195291824086,-1.2256352575034135
0.25082325471098965,-1.2443130805080915
0.26372218161554883,-1.4020331007966127
0.26384065860914685,-1.4075977024427722
0.27583579980481776,-1.6351491711275086
0.27881793800304244,-1.604409351019965
0.27988516217262394,-1.6740073726214901
0.2840740988207733,-1.7195366818285203
0.28411807654540144,-1.7219094015600078
0.2998671470469354,-1.9487037666173659
0.3021481517895266,-1.9969407186306904
0.3086700677682428,-2.1163524997652936
0.3088781243565295,-2.0764299706677805
0.31797987806361316,-2.2559535721075035
0.3221880524811924,-2.289180823593133
0.32539069558230915,-2.3155600376626513
0.334575658798101,-2.4486151830619134
0.3352703495641438,-2.4683763674264876
0.3407208846985017,-2.502842665391468
0.35510394122212663,-2.59928332474897
0.3598817500659086,-2.606012091734926
0.36605767899264396,-2.6652493871390615
0.37669894074191124,-2.6166615832400892
0.37716718184627673,-2.660024058059741
0.3782046973323947,-2.64648228827116
0.38222215784021074,-2.6420206776418147
0.38433873851989686,-2.620215628329261
0.40262956644406733,-2.513933661398949
0.43468881702441386,-1.9767855349797432
0.44071592798864767,-1.816384557425921
0.44433890676026877,-1.7757979269519324
0.4501845048569475,-1.6030861243779924
0.4534673205534414,-1.5025537366846862
0.4578046641994691,-1.3942988979868518
0.46004707078912777,-1.340340273315646
0.46063846261184205,-1.3352136815603448
0.4614283750608754,-1.315147025554494
0.46582075723141836,-1.117014018747325
0.4667088041571743,-1.145139304457432
0.4804392569243823,-0.7128005246070448
0.48921822912691226,-0.4497056260403057
0.5167503103602495,0.4396252614382469
0.52518435984602,0.7506446863819424
0.5269736582872593,0.7521098017707222
0.5303384086632135,0.8543871934759661
0.5367337388673095,1.0222406650312483
0.5420989092277138,1.1521487339016514
0.550900866074552,1.4184911782155831
0.5558418699425349,1.5236082530698485
0.5571757314245662,1.553144469569436
0.5583936417388955,1.5728994358961659
0.563002083653048,1.6891090989189734
0.5659007847819737,1.735046233900394
0.5675032728514084,1.7605450113930865
0.5756846808374316,1.9083633594583749
0.5820137063039281,2.0174574460214587
0.5902809521195955,2.1081880665398565
0.596061142999615,2.1871278000020973
0.6024859581608792,2.196677440234809
0.603472361413008,2.2310915750633185
0.6046863720296431,2.230475374978225
0.6132752286890168,2.2502503373005225
0.6171118676412908,2.271324977272542
0.621963171062633,2.2728879799732096
0.6266126268080026,2.2298710141656963
0.6292381088407275,2.2578623809609417
0.6367502719555533,2.16333427970691
0.6370203810152786,2.165280100560566
0.637143117201862,2.1611144947865206
0.6478514898093453,2.041195501430044
0.650217500795117,2.0078923043534234
0.6631553067820684,1.7954789179839314
0.6638415666124615,1.7717464057312695
0.666882073469865,1.7432367410189107
0.6688782356624414,1.68023194781702
0.684153422574961,1.3531277310430578
0.6850966035681099,1.3629550910541424
0.6923962972861721,1.1799972233420755
0.6928669641688519,1.1649765068372175
0.700509541896098,0.9610866441507534
0.7095035210187701,0.710476114264625
0.7122529543867611,0.6621693953262913
0.7172870744570576,0.5067926425045411
0.729212359127573,0.2359888034432654
0.7316666962113221,0.14900271434597379
0.7463216506806014,-0.2353997022605696
0.7477306656677856,-0.252420211405839
0.7520196979335667,-0.34208421069677813
0.7541354968986242,-0.43308394407874196
0.7609065204396237,-0.5523086380392344
0.7625975811493984,-0.6113796292596118
0.7656861855040291,-0.6616034428142755
0.7761619603026642,-0.8524179999962653
0.7787677849601717,-0.8780086664289454
0.7880280265426807,-1.021841977133002
0.7902646318220512,-1.030673456340197
0.8049117666333228,-1.175531327873036
0.8367773126240854,-1.1963490692033432
0.8448160826734128,-1.1458311783093844
0.8461857370583621,-1.1288580740271847
0.8473075215194479,-1.1450681207785374
0.8533786790944431,-1.0461397638414365
0.8627612551452248,-0.9141865649766653
0.8672344348769832,-0.8234498897423775
0.8709288639279835,-0.8004767811151166
0.8790044154789829,-0.6109241628529424
0.8803630101737445,-0.5899422323554061
0.8905246524081121,-0.33438095262693013
0.9103474399903018,0.17803338205262287
0.919461576514573,0.4174841446473213
0.9242430703969475,0.5556849256328753
0.9245487884827783,0.5733368534277595
0.9287859490201491,0.7051718137751748
0.9327603964899289,0.7907327017158441
0.9333165955578799,0.789057086600539
0.9367835376445792,0.9283836322218166
0.9422005788462293,1.0296898990340912
0.9495755619885653,1.2734879996216382
0.9550363840463802,1.4413771770575592
0.9600582653231795,1.6012269817461862
0.9604874000045545,1.6023653304774326
0.9619566549842196,1.6232748621183197
0.9731975308004852,1.8916582530668535
0.9763730597233216,1.9492602723256292
0.9780288917610545,2.0348139853743303
0.9875667912218926,2.2518354837048173
1.0048401569734011,2.549919631051854
1.0074943015461866,2.590695610519285
1.008998490494899,2.6244268203891274
1.0120286094619457,2.708983622178722
1.0198086588685467,2.7976046209157435
1.0309975689472495,2.866681795515506
1.0381305354568244,2.893387191768166
1.0399235219393388,2.938578836892478
1.0580292810858474,2.8867509071315123
1.0613737123325127,2.8666814032945758
1.0635256625775629,2.8311777985767863
1.0704331278808752,2.7916585457088585
1.0710303837171953,2.8208110744098565
1.071487060961509,2.819594907260722
1.0798724138607465,2.7065206278428158
1.0830216595996571,2.6304841676053337
1.1050742702925422,2.2687685956817827
1.1064737144473735,2.251504540470151
1.1089435245104768,2.2023171096970215
1.11125356575696,2.173865776837449
1.1179185119127446,2.024201413897455
1.1196080285214265,1.9194237359150605
1.1206023797970284,1.9308902425682999
1.1229101445430842,1.8453719984159949
1.1239860516219258,1.8098294815673477
1.1305484651666298,1.6665697770323666
1.1340810772701175,1.5362404725362604
1.1350116728621469,1.5622417725320548
1.1432783305672647,1.293635084339071
1.144316380004459,1.269765276745401
1.1494641195136808,1.119424480868437
1.1511650967642995,1.0109198760741291
1.151293090888311,1.0646246224501856
1.1627688342283502,0.655505421832231
1.1783572461273124,0.19626703920275612
1.1783608636823004,0.15717424703777422
1.1802996443602654,0.11857039549435672
1.1896669487476759,-0.16494254957042864
1.1963300994187147,-0.37996837086035073
1.1986362126127315,-0.48881819188992337
1.2077922868051942,-0.7259772938414002
1.2090513680851664,-0.815445351074915
1.2355115821392557,-1.5940763368940747
1.239205083267592,-1.6896244260603899
1.2553658486650825,-2.067593852044957
1.2635871316673928,-2.246698559618002
1.2675169603009353,-2.3870725321151287
1.2676009300651705,-2.3878293914299475
1.2880066689946688,-2.7523796780515384
1.3062643064875594,-2.98033671574745
1.3262549188547847,-3.1728421426073257
1.3284777409297437,-3.2030428285268546
1.3304441061789118,-3.1981649971468324
1.3435783114068975,-3.2709408571615786
1.349221913098904,-3.316335574945612
1.3518193304059825,-3.259662631695758
1.3550962616047544,-3.240593747028019
1.355645547077974,-3.2973350714329803
1.3718444468998499,-3.281390979255183
1.3734205578027838,-3.308575170874021
1.3758102116031186,-3.2496730672443475
1.376385254637631,-3.2716136981038493
1.3794243898774745,-3.246165491850832
1.381140997664117,-3.2708738493168474
1.3878973345975663,-3.2043039469030106
1.3883844183022171,-3.19641446751182
1.3908370995403843,-3.2222252580839057
1.39911796106436,-3.125373822418046
1.4043837224208522,-3.1491754773402576
1.4117887744833668,-3.06823996141737
1.4198566756966988,-2.967397832677599
1.421015802846437,-2.956021319086117
1.4345272662096997,-2.8085916501765924
1.4396908739576624,-2.742973760700008
1.4461998625485233,-2.674306110451206
1.4496056533150012,-2.6430242792969527
1.4500631812051363,-2.6126132835048046
1.4508089742760122,-2.639368790500511
1.4607823588311533,-2.499476033527624
1.461732151405939,-2.5295036447349655
1.463887138859448,-2.4283322664771916
1.4668376152378704,-2.4153418889670366
1.4690259928121483,-2.342303394639491
1.4693743385137559,-2.372797409817114
1.4728315738101143,-2.295493539449148
1.486640323889171,-2.102779185368827
1.4913979337178969,-2.0422057982223643
1.493219503672134,-1.991168499724651
1.4981487880589093,-1.9391226091570843
1.5069878255292322,-1.8181959663818195
1.520361714571143,-1.6207132974717937
1.52582878048724,-1.4994686466808103
1.5318929703011959,-1.431140837899049
1.5413080578776688,-1.2718693871391316
1.5439406625446876,-1.218218421374832
1.547603674521243,-1.1527473271998148
1.5524122207579847,-1.0932854113757495
1.5543208237786157,-1.0888353259214958
