n_harmonics,base_freq,magnitudes,instruments
10,2.111174053820407,"[ 1.14403799  0.61196056  1.42337084  1.30393717 -0.60173414 -0.89857039
  0.42862115  0.28325685  0.58473697 -0.65042783]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.6457825533075177,1.895248249851159
-2.6429049661966713,1.7429619714103566
-2.635439133563963,1.4132221510211431
-2.620644250144032,0.871597263963356
-2.6188590333438775,0.8363779654974484
-2.6188192674817254,0.7958264413655554
-2.604595582618738,0.41220311731868353
-2.6018903011211005,0.3221152641465467
-2.597266350503757,0.20587949358695978
-2.594946179147214,0.15213350604639275
-2.583109610470104,0.01665762781886277
-2.5818402261236617,0.05647602000416925
-2.571597484162897,-0.07430993964644349
-2.5689579213649276,-0.08094700043114172
-2.5589364589131085,-0.05084651739414181
-2.5532888427494957,-0.05125828189608245
-2.5526336914339325,-0.04852746246614937
-2.5295278630671225,0.2248383869205707
-2.523379852403264,0.22976493953871763
-2.5132656524393884,0.3873920356968221
-2.51049297761491,0.43741689224877756
-2.5101820180536363,0.4149716235652857
-2.505116440874911,0.5021634804938412
-2.5011467077261553,0.5597401497115485
-2.4998616220890195,0.5575477271606218
-2.492441970966886,0.6013266309425099
-2.475125576513566,0.6800388571997896
-2.4705932583824026,0.7216987586616914
-2.457676449395115,0.5997525713039383
-2.4566044847444237,0.61540257756285
-2.452016571592717,0.5339093785748733
-2.4503793739808204,0.5404327694624943
-2.4419195491425905,0.4025542081001352
-2.437395269954105,0.22852189459958835
-2.434019327957008,0.21146087792271742
-2.433318201529797,0.15889596915919227
-2.432313112270286,0.1795100659021408
-2.4300226433944765,0.10302116174535277
-2.426415594564139,-0.0006686608008296964
-2.424781730889883,-0.040051443760602275
-2.424667429006831,-0.012412914892311985
-2.4167122252278244,-0.3070573849814542
-2.4165284846145783,-0.28192644367723557
-2.4053914619928927,-0.6899907662918994
-2.3870119390479747,-1.4802846188604266
-2.3839459382534054,-1.5679659334024139
-2.3838004305455973,-1.600275302106551
-2.3803644939377206,-1.7179983392249625
-2.37354997960043,-2.0615285131177066
-2.371982885353332,-2.0667424191814154
-2.365938024398355,-2.325110432523815
-2.363276897639317,-2.438044062900104
-2.356814659108193,-2.699609054860161
-2.353074834636138,-2.8439928507261265
-2.350820101795451,-2.9179277877151244
-2.3423340359120344,-3.2103909610569095
-2.339901873793046,-3.2809827671616256
-2.332846089931647,-3.5120176236857925
-2.3265991520211413,-3.59472584975622
-2.3249487762897356,-3.656477843553686
-2.3234165455760585,-3.663333355271768
-2.3172260764029295,-3.780214139355263
-2.3170462602652377,-3.7566863595193514
-2.3123680496096295,-3.870675184223213
-2.291033327319793,-3.8348186128296766
-2.2879861401421993,-3.8174670476723023
-2.2606479242108595,-3.1864657273693453
-2.24450916850712,-2.623201735018912
-2.241836493207723,-2.518502604091507
-2.239269719192192,-2.402202239375868
-2.238784597730379,-2.3729593103436186
-2.212046555051113,-1.168262545768037
-2.211942132286113,-1.149118880037706
-2.2057956575254547,-0.8777854023640432
-2.2042362952177337,-0.7743008982342787
-2.1927222442675474,-0.3037057742239115
-2.192593717966835,-0.2793689641963975
-2.1800814855926998,0.17062715849204838
-2.179227263618404,0.19557804929150513
-2.172201990278463,0.43390800460945245
-2.1645712558757593,0.6141861434724337
-2.1625938651981906,0.6868586687968282
-2.1586639964799934,0.7606211464462773
-2.1494518181661366,0.8790716204388628
-2.148749350720351,0.906427733421892
-2.146066266818247,0.8881705778792245
-2.1425866317097038,0.9036718280187812
-2.1378736844143376,0.9405584912418873
-2.137809981479535,0.9432824472849991
-2.1357029141497534,0.8594676428907027
-2.130254480945039,0.890035853377283
-2.1201533810411357,0.7549924497811066
-2.1192297748646842,0.7021812527407422
-2.112263916293305,0.5950208262636547
-2.1075259290142263,0.5015576649232298
-2.0946273622848763,0.024320507221285672
-2.0887497751667343,-0.196510318938852
-2.0862324762367477,-0.3310974358136121
-2.0790787591602538,-0.6226423152254612
-2.07572407948454,-0.8101269352809894
-2.0745465248462747,-0.8528399379846016
-2.074136609979335,-0.9058814880278703
-2.073602560124174,-0.8799178554771798
-2.0708032504786615,-1.0301493071513732
-2.0656373266862493,-1.3051868105448807
-2.0594331110361557,-1.6612133306855001
-2.0556585540208543,-1.8779077359299985
-2.0489753315839376,-2.20592255828547
-2.0474584359095918,-2.297043501154147
-2.042519485562025,-2.557001886628834
-2.0376451121881085,-2.841481058809901
-2.0366197715887178,-2.888245348877163
-2.0336288122269597,-3.059525059299105
-2.0289135376870244,-3.304776964329506
-2.0255282425712258,-3.465630624421855
-2.024266477678579,-3.543494284878231
-2.0239515951345446,-3.532009456223135
-2.023842034313696,-3.560527591579417
-2.0197325874227854,-3.7365142919402885
-2.014833289211861,-3.9435359819943363
-2.0085516145079496,-4.2632107988099355
-2.0055243186162306,-4.350111932734778
-1.9925836027080914,-4.788750973391969
-1.9899634050817683,-4.849900467744804
-1.9881075079898267,-4.893055361501731
-1.975737621801483,-5.129599832882269
-1.9688297934400387,-5.1903935694990935
-1.9651464005170753,-5.185168723095253
-1.9585225486319657,-5.184595402449998
-1.9582758316687345,-5.200151897668358
-1.9573282278000537,-5.184094424002878
-1.9370206483235501,-4.863792794746475
-1.9309590403271484,-4.696147415216922
-1.9243166409553196,-4.495665450713116
-1.9187473340670032,-4.249806042952042
-1.9158827453692133,-4.124823834580868
-1.909927536280362,-3.8802814991062835
-1.8931918025146428,-3.0468987729121375
-1.8849466623123383,-2.5753242878886526
-1.8829504999590843,-2.4560669324219195
-1.877253950567486,-2.1253845657485035
-1.8770519399672116,-2.102568435047579
-1.8728051046562972,-1.8289951467622767
-1.8719864577435061,-1.8026524171410914
-1.8693165243191456,-1.6572401870376876
-1.854039873740992,-0.6889235975871829
-1.8401185472663046,0.16235841863740808
-1.8366810141480276,0.3901931852594588
-1.8203399638168651,1.2578076661379793
-1.819879384500392,1.2691040534702798
-1.8198273265460394,1.2682062239123038
-1.8152079177257556,1.517918057325859
-1.800850773028212,2.147456690434673
-1.7995353319226173,2.2344674347299143
-1.7890907016989417,2.618970969862031
-1.7801273598556475,2.9118356522146116
-1.7788471058297728,2.9629755833419007
-1.7748707397406116,3.083779434837573
-1.7731607021953908,3.1229789890892943
-1.7721667817353923,3.1543497934188656
-1.7592774301990872,3.3806728699242927
-1.7560537867320627,3.4264778003849568
-1.7531146595985205,3.4795945211188153
-1.7528253837257395,3.487777795274356
-1.747680522159259,3.5197356368708834
-1.7231220445375668,3.5850781881467237
-1.7213486899539723,3.5717050869391707
-1.7207683427104765,3.586055799269929
-1.7162480015659276,3.5448532420377155
-1.7081965842755025,3.498516220436964
-1.7059990803120475,3.5014901171208677
-1.7012008515087926,3.3949875868522104
-1.6996982411754233,3.3631050543340644
-1.684181767425439,3.171935999730676
-1.6766857360952958,3.006391780873635
-1.673806819423061,2.9471369678983486
-1.673504101278152,2.9405095539123924
-1.6722028812072485,2.923493057578856
-1.670562432281725,2.887030662390437
-1.6662416376091702,2.765617304200311
-1.6623970647369062,2.6674192684737768
-1.6532123056390695,2.4529661212774343
-1.641562865153354,2.1701513268772405
-1.6309977267512237,1.9274266188187494
-1.6174100821208939,1.5716971195349403
-1.6158593319259869,1.5147159069374512
-1.6031060027953954,1.2088566090136235
-1.6021802483829222,1.1934685266464884
-1.5974058192312455,1.1123473026946828
-1.593266881423561,0.9865664810210841
-1.592751823366023,0.9833822757098787
-1.5853552159417887,0.7916129199525359
-1.5845233383637403,0.8024133123814257
-1.5828979241849677,0.7657168055016363
-1.582745299259166,0.7290188216796012
-1.5808289410047818,0.7209550063891027
-1.579334006512795,0.7073429441421936
-1.5792972213299366,0.6668232354489974
-1.578549769545774,0.6561098474740765
-1.560783427272164,0.33799682547701015
-1.5585613498391457,0.30249328678200105
-1.554967635194359,0.19867360762492964
-1.5525786672546933,0.1681784703955702
-1.5449273112906015,0.09362375060642436
-1.5412084825862475,0.013174532807905062
-1.5379315142332948,-0.007311713617909506
-1.5355485640678732,-0.04648604422451871
-1.5346692803473958,-0.061649316178140505
-1.5287696307733367,-0.10975801249079628
-1.5264392682113364,-0.1460286915860153
-1.5229931167068673,-0.1391909842085116
-1.5180773955518148,-0.21231322004458306
-1.5069891208123725,-0.23787934774917263
-1.5067762960796074,-0.23493153811973552
-1.504460190320087,-0.247748302313517
-1.5011969343592966,-0.28648484400194757
-1.4959068722327453,-0.23584139589189135
-1.4779276827902972,-0.14638155836341976
-1.4643254758787185,-0.06221302746682866
-1.462555435179032,-0.0035167111370156094
-1.4576993535223552,0.05739714318333467
-1.4551097791339236,0.07345615533334576
-1.4539153504087252,0.09114880650120091
-1.4433182705311576,0.29040680898934934
-1.440705732989561,0.3010200457510778
-1.440280794777343,0.2972669887904043
-1.409916891681153,0.9412318390738973
-1.405344884354814,1.0252131610585447
-1.392746839586847,1.3038368636529343
-1.391416721472775,1.3192546775906142
-1.3884380328916164,1.4323704655346359
-1.3839498166478483,1.5050024669892852
-1.3636680792865359,1.8704984576545223
-1.3585489592999898,2.0169814417448237
-1.3372771061417128,2.1845325715335555
-1.3355045966128598,2.2639595106636436
-1.3239028766820313,2.265596025640699
-1.318961106928769,2.2797121081726384
-1.3127402938276544,2.2761393697589543
-1.3124301075282232,2.2650489330521495
-1.2955742489257143,2.1541025953506914
-1.2853761146754228,2.004861221008105
-1.279455498078625,1.9008819608060004
-1.2784267961578177,1.9174946307327572
-1.276671987539973,1.8474816642679819
-1.2666676884721864,1.6942284890586217
-1.2643147665925674,1.6090900931160115
-1.25226904357911,1.3552532466114515
-1.2518820293329789,1.3197512612141258
-1.24509987959172,1.1556252043476283
-1.2438861981098415,1.1228250040984826
-1.2392208042780044,1.0251292890960948
-1.2334920057751833,0.8574860372913218
-1.2308209647115658,0.7919108077090993
-1.2218410651064786,0.5785321211001462
-1.2187001570085425,0.48010854099522515
-1.214869672523949,0.4188026002446187
-1.2092929942519257,0.27111772971046316
-1.2041282730310996,0.16661876784308552
-1.2027524769349982,0.11192191958541454
-1.1940251217717566,-0.08294963028596017
-1.1842072817907865,-0.1944632223425504
-1.1696989713649546,-0.3535997723499187
-1.167848437101553,-0.3810556321954507
-1.1646861551241305,-0.39528081302562856
-1.1627006329254492,-0.3874761536039025
-1.1605063612171551,-0.3860593942215559
-1.1527402524695751,-0.3689635436047164
-1.1465002294575846,-0.3567803966472015
-1.1464962955962599,-0.38758551238615474
-1.1443634019513016,-0.3407031416444355
-1.1435244798641098,-0.3547334632083461
-1.1349234833751767,-0.26204630996620715
-1.127458978102379,-0.12557818430426113
-1.1257851690408478,-0.07684145852739187
-1.1221483768606417,-0.012540923531879479
-1.106093573580419,0.37220864906880585
-1.1038282083943707,0.40419291133931823
-1.0939982834202757,0.716557159862349
-1.0816844114365727,1.1396117514963653
-1.0782139584204413,1.248211016855767
-1.0758868714438439,1.3233246673783674
-1.073549501042416,1.430496644196078
-1.032957986136266,2.8472651805756
-1.0315722531347389,2.9070824102563217
-1.029992501097734,2.9172822012189497
-1.0288959140922518,2.9482137982300958
-1.0233000471833118,3.0868601897122967
-1.0202670219875527,3.1859836113140543
-1.0101486025013269,3.3874136879557795
-1.0075645464397234,3.445437640946638
-0.9970033117363126,3.5770676362324374
-0.9899625881802927,3.6406563531194687
-0.9773316856606535,3.688231031641558
-0.9708040104546622,3.6773007619469213
-0.9702504341079923,3.672466367453706
-0.9630160538225185,3.5735926048284803
-0.9487436867744554,3.3869632445467164
-0.9346349092582953,3.0924572432935937
-0.9335206520114654,3.034834125387339
-0.9222184464097571,2.695302005924547
-0.9171380385117569,2.5778430046590755
-0.9157349971130664,2.5247971824817923
-0.9035317399238743,2.100743882844628
-0.9030906813362805,2.0939500531317563
-0.8922257456019862,1.7295464579732456
-0.8878731834401461,1.559979091730415
-0.8813057606437376,1.3118074991894035
-0.8665732507815811,0.8156480992229236
-0.8654745634070546,0.8077598439738871
-0.8627758059400534,0.6989714109057066
-0.8618180743473083,0.6935896659473186
-0.8445315417965107,0.20068144461349874
-0.8400404548558704,0.10963691077164044
-0.8143941316196726,-0.35749130791984157
-0.8093236520760185,-0.4024245487174669
-0.7976278134204247,-0.5022063384454397
-0.7953654617862926,-0.5016312416713047
-0.7909548140989919,-0.5014919802729246
-0.7873322815668446,-0.5186208678061939
-0.7855107027107096,-0.5107023552531846
-0.7812852599087576,-0.528268760132356
-0.7778071547587917,-0.4964792585071969
-0.7773415581184522,-0.5421415541197636
-0.7752142850519128,-0.5336639617171569
-0.77065191627181,-0.5221692394546716
-0.7645702898799094,-0.4828719858075513
-0.7615582998549213,-0.442630863939437
-0.7557158690165533,-0.4093513111909045
-0.7433316878261325,-0.3353755850708968
-0.7398966538888776,-0.3233169310926254
-0.7356209218988905,-0.2713330864115302
-0.7329394610684461,-0.262038263673181
-0.7283933892052055,-0.2327038779692674
-0.7275805489351832,-0.24755834303366758
-0.7268202455036281,-0.2572728814961055
-0.7245845028692095,-0.23575930778719562
-0.7216719076981422,-0.22630173159974115
-0.7191614515242915,-0.19809848166119887
-0.7123827206590554,-0.17594797172471335
-0.7084904984274019,-0.1747884203842495
-0.6935363217294181,-0.1012968391445272
-0.6920868586480236,-0.11853995821221827
-0.6803239271270827,-0.1235419980418843
-0.6773385209643239,-0.1455327551160421
-0.6594437485071785,-0.19428844035734755
-0.6533418195329661,-0.26747052094438956
-0.6498911050199352,-0.3001235490049534
-0.6497901466265237,-0.27802995834636957
-0.6475592970386392,-0.3260844743546845
-0.641498364685531,-0.3898663387182626
-0.6379713866329748,-0.41610900768335524
-0.6275108632443454,-0.5335171245862241
-0.6273562297848514,-0.5242574899060141
-0.624533377167074,-0.5485926549513971
-0.6237255640201855,-0.5103998381860435
-0.6122185074955464,-0.6910032864229982
-0.6087401576260287,-0.737657258013409
-0.6065014179257195,-0.7363059967914529
-0.5889376093131755,-0.8989636330526289
-0.5877640017855494,-0.9120345769041344
-0.587281855559803,-0.9322066520330823
-0.5826720076769449,-0.9492325406187035
-0.5701230245521645,-0.9789368293283046
-0.5567429817680702,-0.9993531811301437
-0.548446502978782,-0.9790980609546536
-0.531843941149849,-0.831652014871675
-0.5231538803145108,-0.7576533265158804
-0.521896077954175,-0.7517199021401844
-0.5034094201685031,-0.4842446089405959
-0.5000594126804843,-0.4026957728044249
-0.4978838309618068,-0.34304173220633083
-0.4956890098390794,-0.2829582204073501
-0.48288903614634204,-0.06857815175926202
-0.4792198639858025,0.012056974990376735
-0.47826327642727984,0.010726135943211226
-0.4709322583764428,0.1706161042245402
-0.4704214385653125,0.1641064634563689
-0.4687147638255311,0.205013209815904
-0.45244195168525003,0.5180989478184085
-0.4327087074486551,0.7904791548472426
-0.43095427610116843,0.7998834197436193
-0.4307240683044147,0.7525210349410434
-0.4302979023872098,0.7879781256283573
-0.4137321575412036,0.8917927789073617
-0.37684269287430094,0.7426728030024786
-0.3737731964382154,0.7071246724716839
-0.35360764826151225,0.32397037101533377
-0.3524444320492339,0.3454751942563389
-0.3382823687180787,0.025540253048665813
-0.33412175330482663,-0.060484490805325086
-0.32639135481015025,-0.2284357823865013
-0.31980473184093317,-0.40751218481936885
-0.312067784082215,-0.5557083738550088
-0.30004553798079225,-0.8232434566723968
-0.2976995121466972,-0.8963451014579109
-0.2890114411754392,-0.9820702571755818
-0.28501383409475567,-1.0853282467345458
-0.28244478845215193,-1.096907358871121
-0.27102839524581546,-1.198149270382933
-0.26903510564178923,-1.2226466604296977
-0.26785930605259134,-1.205805892240019
-0.2676891930967322,-1.2539105447634022
-0.262673735287974,-1.2591700344149546
-0.25326773867667596,-1.2782238646934274
-0.23497422326715967,-1.183682060887884
-0.22765681682414662,-1.0987155588870858
-0.2262899286689226,-1.0937001745753514
-0.20644020244535444,-0.7774193532215241
-0.1987339353163371,-0.6399836168642186
-0.16657995012337867,-0.014335428008778989
-0.15887167117044765,0.047030276434032195
-0.15310807960429473,0.11796098295147069
-0.13564036213977548,0.20015301483845685
-0.13345037742492094,0.2435661204335272
-0.1308783842926995,0.2151549209382844
-0.13067840480447757,0.1908020582504127
-0.12857604672756828,0.22252577437118973
-0.1099336592515665,0.04119750023999609
-0.09891016612296921,-0.1665840963837405
-0.0969986208157545,-0.23999000466456535
-0.08555060692175331,-0.6024016187407254
-0.07926657220945721,-0.8088550567973558
-0.07854185476004849,-0.8312356943490853
-0.0764642112745415,-0.9102669669478339
-0.07588948401590745,-0.9274494046492572
-0.07187633426751905,-1.091591215518602
-0.07046737409267578,-1.1542451767774218
-0.0689947380682967,-1.193444975217567
-0.054165843934181446,-1.9051162619029938
-0.052659565864321856,-1.9400009245203853
-0.04796290906273448,-2.2251730963875365
-0.047067845950519605,-2.252358891984805
-0.044971270131018315,-2.3565294343870726
-0.03236805497937567,-2.979527258266963
-0.027667130371000326,-3.2189590669064496
-0.025324142699401975,-3.3517676345922824
-0.00832814914371216,-4.112722905107176
-0.0061731425141093865,-4.197880697539426
-0.0006673788162490091,-4.438770560460641
0.0054394580027099515,-4.668182951405966
0.005499129156722571,-4.660249472386107
0.005668161295352192,-4.624485976037066
0.00978803223166791,-4.784941479581698
0.012082850683367674,-4.855062487081709
0.01550057336033106,-4.974564182767474
0.015945818820431334,-5.007630810821771
0.018967255457588372,-5.060508017276093
0.020374566922059856,-5.067616623392001
0.021801432836972445,-5.096498957941344
0.03346761205108084,-5.267244239245366
0.038476288868928954,-5.31193781605997
0.039000556373331996,-5.333035102959467
0.040803967322680545,-5.352434144147888
0.0413023620969768,-5.323867575827556
0.0662211564623667,-4.953335754126358
0.07014591170683637,-4.811853873617288
0.07058906004870824,-4.825572756419959
0.07563118056012907,-4.611744632968689
0.08353681760856091,-4.269749050466558
0.0866130774084608,-4.14010900509838
0.08729554445293264,-4.092401136292289
0.09919453764760622,-3.4210465566281387
0.10360757859890501,-3.129451064077446
0.10740793286050554,-2.886343872713839
0.1163355031043829,-2.2148488288448136
0.11698921420523867,-2.18645669001709
0.13372316325376143,-0.9224745268787392
0.14007006016987233,-0.374389400332198
0.14467342492476432,-0.0074177339962096835
0.14835283127661514,0.2781342902341717
0.15468801771192364,0.7666441210462298
0.16132135355308597,1.3012670844529108
0.16218307025776824,1.384827117272226
0.16563676077010658,1.6423769657424578
0.16961961402197456,1.9306806338907403
0.17874618528955022,2.535039125889379
0.18716348012379935,3.042598210891474
0.19284975052053266,3.376923350996621
0.19779422068926777,3.6607961356947443
0.20263225752009095,3.8593010078078644
0.20284142195581722,3.8397343727064603
0.21443082126145008,4.291198221262427
0.22570060189957086,4.581127784598872
0.22945312993864864,4.672382600966146
0.23880064789112154,4.736280312730417
0.24349992940342524,4.740243406572464
0.24491082043849222,4.745441827175904
0.24803196751229795,4.685251061963812
0.2587895792577264,4.603888134672121
0.27468991500758744,4.203830534070463
0.27794590497219485,4.0783673169686585
0.2896508940351117,3.643431215102689
0.3036387206493294,3.09885184227948
0.30536854930036306,3.01474795953412
0.3221732841229925,2.230365182413023
0.325595354109975,2.0865981994408243
0.33361557758876703,1.748517386268091
0.3351811597800207,1.6104595895299496
0.33818674910211133,1.5310837745955859
0.35861546677230205,0.7556936814289744
0.3706014365504058,0.4066267893884358
0.37505924060988827,0.32285431163727824
0.37516808661254153,0.3066877013241288
0.38188165548198505,0.17411103888439278
0.38513254790953866,0.10371523550941594
0.3950669036023102,0.0012908416987943237
0.3960544635999268,-0.014840727515978388
0.3982858631472004,-0.006776128708901642
0.41403295356451775,-0.11435725743331618
0.41406845133422365,-0.048380867585651605
0.42107092465809437,-0.0585815433156084
0.4255442981482953,-0.0005113220640222127
0.4277798359616547,-0.009345521182046814
0.43099806874955515,0.013599259348143959
0.4353904041287233,0.09424764233816149
0.43980163694480723,0.10043642693252704
0.44242300645648447,0.12580306008737846
0.4616702068219398,0.3967801066861305
0.4626759872041184,0.3772655882536669
0.4629999944474754,0.3560164904518327
0.46911281042446706,0.46722419106132085
0.4710021282713255,0.5063769004815928
0.4716067720915147,0.4506132149647061
0.48950145857322536,0.6790081556970424
0.49990162865928633,0.6743760228685823
0.5022118518378291,0.6908837012936092
0.510430963776296,0.6661661019488055
0.5218539281228116,0.6054272795881792
0.5320015716118234,0.4024675875615629
0.5325808713224465,0.3836636143395361
0.5424847993029638,0.16433996700914733
0.5552981911690917,-0.19222836878039368
0.5637967856823525,-0.4282324230328881
0.5655348030542675,-0.5183069308624029
0.5701379108645597,-0.6620386739925483
0.5705801847616545,-0.7041102524368541
0.5708750813712618,-0.6824024091679278
0.5714268570935319,-0.7325032671593926
0.5749825512515585,-0.8842782527939161
0.5770992260260828,-0.9340130834704246
0.5773015541433018,-0.9974901757733493
0.5817671810374576,-1.148151947865941
0.5939104005208415,-1.6521142115247363
0.5966313815634186,-1.7753360138792782
0.5979805324906593,-1.8320871620517372
0.6104050349646348,-2.3386520104593567
0.6273285807607936,-2.991595422754074
0.6360113416921385,-3.2765374277106285
0.6371154472592049,-3.3601462385631646
0.642899570380258,-3.4993430071631604
0.6457186470806686,-3.5206225582998885
0.6491780388420176,-3.5957420065365153
0.6492626552784149,-3.5808511366376448
0.6586737494834951,-3.7711368982186793
0.6719985687552148,-3.9046981963027023
0.6721177506344809,-3.861349241803306
0.6747178224295789,-3.9211840906076696
0.6764628271448414,-3.9064953923461805
0.682934060765426,-3.887876835773732
0.7044646918888642,-3.524006667331737
0.7098061508715792,-3.3661370784213327
0.7137340665189926,-3.2753132712482484
0.7290080527404954,-2.7059956168308776
0.7347891272404796,-2.5120235917403595
0.7363949941106624,-2.4400129977639273
0.7371505665630589,-2.398946849950781
0.7382429121593459,-2.355242542272688
0.744872358357902,-2.050181382664213
0.7461695753766495,-1.9678172799121598
0.7493770505940507,-1.8632429234231715
0.7649710022989287,-1.1419986533425293
0.7668627636902579,-1.055476552605125
0.7721678344399203,-0.8128586974259256
0.7784984310401857,-0.5198597935373933
0.781018330793934,-0.378652701924546
0.7841625082664119,-0.2503399798885325
0.7855695834261258,-0.23727604854515588
0.7885421282124803,-0.09827759557805484
0.7914873538708571,-0.013482759078286872
0.7931005160435953,0.06833026379146023
0.7966885719013801,0.16832764617304002
0.7983566375330877,0.24349109588027107
0.7992560075935562,0.24643077436801802
0.808489511487104,0.5343252770234665
0.8100555176365161,0.5963957206703258
0.8165102352792699,0.7209084974611281
0.8207063462142723,0.7895093165293064
0.8231119590918308,0.8328330703800803
0.8419485987089423,0.8968169287535753
0.8427856794976125,0.9358760903819494
0.8449748685853695,0.8912066473988037
0.8530278679789127,0.7797293531332384
0.8569285356913241,0.7347981959740147
0.8683653346297397,0.46100235411671275
0.8690925636570475,0.4572190946938367
0.8777595713260427,0.16013299039813167
0.8797968347333072,0.125276579112928
0.8819068894243465,0.02012663147992952
0.8836816820955828,-0.06428855747749071
0.8875633745827134,-0.21523626391190812
0.900017141007198,-0.7877890009588784
0.9122749789389095,-1.4642290221019127
0.9156378778502394,-1.6158364065456299
0.9165869925895929,-1.6476761367430632
0.9280132501332901,-2.267493656407379
0.928505443436821,-2.322929741879025
0.932862392002868,-2.5652264685129174
0.9416747719957828,-3.000109087335477
0.9457261172438569,-3.2592396412133007
0.9465299977638186,-3.280699571751108
0.9491514931860432,-3.370979520025599
0.9544233646682319,-3.6732544936189524
0.9686579253480461,-4.294788441712063
0.9710559377416796,-4.3903769643459425
0.974555012193111,-4.485307844726762
0.9770556983697265,-4.577989519346062
0.9889215588209517,-4.917027382059003
0.9890561398757383,-4.916114009444902
0.9923270588074562,-5.029832812374907
1.0068066338873969,-5.17823222670575
1.0109882133482193,-5.229365801731002
1.0160684885269857,-5.191253911474459
1.0178647946395039,-5.183562590262072
1.0344150559606975,-4.97779861485559
1.0364813807177793,-4.940188072433697
1.0410818783365627,-4.77637619352781
1.0530965404314747,-4.455585080988621
1.0683389400409649,-3.7861799913416285
1.072920431149818,-3.5642234339441368
1.0780284169766627,-3.301841386220807
1.0805681919933674,-3.1503483902083436
1.108978089150031,-1.512313562928332
1.119198773313558,-0.8700908731843241
1.1227789435557085,-0.6602096776374193
1.1285893580984618,-0.2921538815622457
1.134302323971327,0.046901587772534954
1.1366001415167544,0.21487498824231804
1.142583093119562,0.528646450890346
1.1450486270734697,0.703275019139874
1.1458034484430932,0.7206170345485373
1.1515607784972062,1.0351252535955797
1.1564758455525004,1.3383060594460712
1.1603077304200324,1.5002457421413353
1.1624139216512948,1.552568772460654
1.1652223431382414,1.7535168913823025
1.1701604993191168,1.9565311019968032
1.1702319243478714,1.975884231005345
1.18236452057653,2.462396952058804
1.1866937665002393,2.621890680709945
1.1903981092376998,2.7300541240842175
1.1912527386960754,2.7942939757449055
1.1944165914735496,2.880251351251448
1.2073524098315351,3.246420231738308
1.2073879605200917,3.2065662649111277
1.2110491680952666,3.311781635320441
1.2153488137030735,3.361390732575648
1.2177692779681495,3.432190667012478
1.221044746742427,3.4297206299066727
1.2210620833494321,3.458399417404444
1.2283884937356495,3.516547996973635
1.229738317756654,3.503792970591593
1.2330323041974722,3.5518281238924803
1.2332400630330778,3.5649718832194854
1.2382013450286005,3.6027316175950337
1.2500221935670481,3.605333887180686
1.256644936274851,3.600639535881419
1.2631191801658774,3.5466908384202065
1.2673928339261593,3.507800099569608
1.2680641639280026,3.490252520630548
1.2712319260813736,3.469527045433171
1.2803405349162311,3.3221391453528275
1.2814836648333614,3.310933797820534
1.2884265293547905,3.1814810160494487
1.2935384896452842,3.113111984098024
1.32488444218916,2.4355985545267633
