n_harmonics,base_freq,magnitudes,instruments
10,1.5008084153585166,"[ 1.2654383  -0.34868228 -1.93031974  0.55862154 -0.46372181 -0.6011959
  0.47959024 -0.74418981 -0.14656033  0.99336059]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-1.7630519765568462,2.990026805314873
-1.7612914744700392,2.937967992755682
-1.7553951742273484,2.77354056998747
-1.7542778627904851,2.7285248380102463
-1.7357940827789735,2.1584724208873327
-1.7306601075990846,2.0390590268880393
-1.7254790298652791,1.8808533071166358
-1.7205568886098845,1.7112201163756826
-1.7178164337175068,1.6784574822617244
-1.7144725890501105,1.5186817094128033
-1.7139584824217031,1.5664033771004446
-1.7074835092652274,1.3857471922611593
-1.7014662813270987,1.2335137001157699
-1.6939771036647455,0.9990339125966344
-1.691989922644113,0.939239025152089
-1.6872025349865374,0.8448729772679016
-1.6665392585907366,0.2866383430803469
-1.666097345369886,0.3308051082588458
-1.6645918066785959,0.3120332827176948
-1.6548086174991585,0.08539583621822887
-1.6525292507560758,0.043611417134531025
-1.6513675257639977,0.030217306763449487
-1.642027024319358,-0.11549324174811791
-1.6418912011027975,-0.1301097710881085
-1.6376255278570377,-0.19122885419693664
-1.625176522091303,-0.3428292029124072
-1.6224356368745945,-0.34651581593007663
-1.6153498875786267,-0.4215019731880864
-1.6151667313410962,-0.426998915518364
-1.6133556706046397,-0.47046638163370735
-1.610789682820481,-0.472742794001676
-1.6097287619399017,-0.5147204299683408
-1.603942557797937,-0.5002816955321898
-1.5992321467808837,-0.5615394389103952
-1.5928918593190997,-0.606760463198522
-1.5874522290369864,-0.6263358926146633
-1.5755094546085004,-0.6651834313893388
-1.5732338648344886,-0.6659847140014865
-1.5460264648811275,-0.6442731087504058
-1.5430661900062805,-0.6675057458513205
-1.5428903254041189,-0.6929291660047239
-1.534306342968951,-0.6298569606551199
-1.5274534685931247,-0.6818021963913058
-1.5225903868020612,-0.5915957646475881
-1.5174165180886503,-0.6229148884081771
-1.5039354572876082,-0.557790822051459
-1.5027302656508759,-0.5768878948788893
-1.5012168304775435,-0.5687690108960377
-1.4901523577272762,-0.561900984868422
-1.477221367170241,-0.5420756868091315
-1.4695123571659405,-0.5198629383094491
-1.4659167250984686,-0.5436076641553593
-1.460916280187062,-0.5061642544920345
-1.457891614617393,-0.5274601324850432
-1.453266651725492,-0.5259134250627174
-1.447636502053441,-0.5037169591692406
-1.444440023305498,-0.546817018000264
-1.439544762937875,-0.5118952406027754
-1.4189386214947326,-0.5911342321009249
-1.416129601286739,-0.6039827475215164
-1.4083647196616453,-0.6804740138830672
-1.4041985305450781,-0.6152367685401908
-1.3946212123880977,-0.6624531964550766
-1.3893038090867202,-0.7556498291933728
-1.3529938758842917,-0.8259092323467523
-1.3484104847266216,-0.8091904093181522
-1.3468725893450877,-0.8235872441693051
-1.3413656968622785,-0.8488305565176772
-1.3366132670622242,-0.8840970634162438
-1.3290882713126628,-0.8029117555406021
-1.316296074778485,-0.8783235128753869
-1.2984666744374473,-0.7534441949451082
-1.2966091419506216,-0.7079976401908571
-1.28235818757039,-0.6533342982915081
-1.281908730754478,-0.6750843786390247
-1.281226509311694,-0.6133694032944097
-1.2750428828520115,-0.5951145222985956
-1.2748729703086783,-0.5963228542872506
-1.2725215498964844,-0.5520893229844732
-1.2707414328320112,-0.5094710459188069
-1.2511768339009497,-0.25414817748562346
-1.250217196664711,-0.2550633115557181
-1.2480223700864344,-0.20153587071670503
-1.2429926562943128,-0.1180456078207041
-1.2417001300158452,-0.04775758682995262
-1.238826729015563,-0.026371710037411893
-1.2315382265957697,0.09283294920092161
-1.2259141086515026,0.19434683416845946
-1.2180752694684258,0.388805458330403
-1.2180201655105385,0.3423850669913295
-1.2161769620136846,0.39335831061654325
-1.211835286407846,0.4923581540256834
-1.2046544587411965,0.6764309293944465
-1.2007284563218326,0.7877427191009145
-1.2005000431511876,0.7869924887387846
-1.1982792685848027,0.7983722777115718
-1.1947393460699705,0.890325584857454
-1.192831065688586,0.9060655359580757
-1.1904756114080934,0.9861668043701876
-1.1838492189491805,1.1707175954080309
-1.1804991654480876,1.2655401963652337
-1.1593640817724826,1.7498898953161057
-1.1440043097770611,2.125283080477359
-1.1413186923549867,2.1779715514760283
-1.1372780411884542,2.281757418255388
-1.13483137842644,2.340797649143053
-1.1298811965186948,2.468911975007221
-1.1268846078271728,2.4991603503338244
-1.1268255854210076,2.543336844145941
-1.1132835139174262,2.757638537362527
-1.1130643660242978,2.7655336606615912
-1.1126402297328963,2.76658887290837
-1.105596695626067,2.835164627406058
-1.1041962634061313,2.8896301581239556
-1.103077723997156,2.8510575251245913
-1.101115804097406,2.9097715194787104
-1.0941365022323881,2.97565048369159
-1.0792683567343346,3.0963544624239545
-1.07438663467278,3.161999452501889
-1.073186062627309,3.147179021987273
-1.0723234810514484,3.1303774938085556
-1.0692661927227758,3.13850523600576
-1.0665751014951845,3.135614750266806
-1.0659112576739256,3.1858848581227472
-1.062128079040784,3.1390913625469445
-1.0607422612618465,3.190520701660323
-1.0527585489760947,3.11278105185935
-1.0446074657321074,3.084450601319504
-1.0428802409729399,3.0790915626427995
-1.0403916697161326,3.0124262994056523
-1.040049523307419,3.0184083972798574
-1.0292665019095497,2.9289212463594816
-1.0204934789010607,2.799798391926562
-1.018989686544253,2.791787842687866
-1.018807843633896,2.7253460287408724
-0.9976619843373298,2.3367821930450328
-0.9967769760656875,2.361745728741458
-0.9962911778007157,2.297221636580152
-0.98962000880312,2.112553263094858
-0.9714451442118053,1.604022666297537
-0.9356708537333738,0.47194270604246497
-0.9315177127049372,0.2392238316790862
-0.9305878748874714,0.2308005903691365
-0.9249869107480979,0.03999804082678459
-0.9053716904600595,-0.5996949722572243
-0.9011995527820735,-0.7654767342688
-0.8992555153182193,-0.8306766263491882
-0.897911242408366,-0.93050115923477
-0.8957199160797793,-0.9839628617312646
-0.8938210106509472,-1.0075810055132235
-0.8856963934788187,-1.292595274074279
-0.8811443874446674,-1.4089346250662957
-0.8778395143917432,-1.4944957358849933
-0.8589131782769623,-1.9762399885841146
-0.8586062105827561,-1.9927989066741802
-0.8563207643979052,-2.022114538400076
-0.8531267631338446,-2.0989733728489934
-0.8492176960436293,-2.164314611693606
-0.8306238183226871,-2.4658434599121986
-0.8271287256339463,-2.527544196994365
-0.8203016535912298,-2.5537481740614107
-0.8146215597286943,-2.657844497550443
-0.8121058775821011,-2.6605524912472833
-0.806149940616602,-2.679107890103411
-0.7934425426403902,-2.7085213833238306
-0.7921965164303879,-2.6939613609401527
-0.7887897524096235,-2.663579495717239
-0.7835833883072936,-2.671232809508215
-0.7749202239838411,-2.5970943060334966
-0.7740905780641065,-2.6176367913725587
-0.7725299144663342,-2.563222681906192
-0.7701452679676786,-2.5762954661121222
-0.7568104409932892,-2.3791667942731203
-0.7456986391736429,-2.291090901834602
-0.7439206000364775,-2.2501568231951947
-0.7320343192933785,-2.0209961262600977
-0.7308864427422637,-1.9997138264892977
-0.7290823539947731,-1.9805886976731735
-0.7200971598131503,-1.807032490912087
-0.716086489024502,-1.7115510661792526
-0.7143924750305501,-1.683440811016576
-0.7093566549941746,-1.6196958183095498
-0.7091052203661246,-1.6104728473054877
-0.7084134875378738,-1.5451835378912036
-0.7064161415996555,-1.494020209761025
-0.6882347875569099,-1.1533105064980769
-0.6624249210635034,-0.5856840081082202
-0.6618856792342132,-0.6120105125954325
-0.650588952148476,-0.4197454544892428
-0.6502296925151203,-0.4192878069219121
-0.6493771013016336,-0.3568636798598983
-0.6483016501494796,-0.37482679236036465
-0.6350978135749745,-0.16698140049060528
-0.634084681002387,-0.15753233558863974
-0.6298704032475544,-0.1328632637769815
-0.6266117423744122,-0.063027386816526
-0.6206270813894994,0.0034865993932247236
-0.6018864518987463,0.17326388477040638
-0.5967593646633871,0.1457737546177648
-0.5954726070336465,0.13595857873255007
-0.5928817526588874,0.2156202017074342
-0.5869862428631829,0.2354000147101965
-0.5784059117857225,0.20081204172448108
-0.5764825411899328,0.2561284027719779
-0.5619807399078462,0.25884044817127155
-0.5515411052655952,0.2289617659287494
-0.5489977140586473,0.16168440790625532
-0.5457409365122206,0.1845059227507963
-0.5449111742114074,0.14838738081975208
-0.5422899925150828,0.13984131675993605
-0.5381965172081822,0.08747944848089653
-0.5339844763153914,0.10023094583464892
-0.5328425606036555,0.06832595301573172
-0.5242479617352327,0.0690926659806967
-0.51237985144473,0.006923065899099683
-0.5013964846335632,-0.08296440636728997
-0.49399598762119457,-0.17264263491638396
-0.4681342101795014,-0.3030931646916615
-0.4648916708236275,-0.2626464405483419
-0.4599926921045032,-0.29867852280381624
-0.4582094937097425,-0.30292009161069994
-0.4466018418676114,-0.29441196876965126
-0.43950920275704153,-0.2665403981703637
-0.436391200856721,-0.2599343052178052
-0.4301362836406275,-0.21604491781930202
-0.4083850659393997,-0.03543428600383725
-0.40145541844405086,0.031649894045125124
-0.382701672428325,0.45148533326952633
-0.3811937213889438,0.41867557161393876
-0.3804844185600831,0.4206855464656195
-0.38027139403557086,0.4598261443473264
-0.3730183352945806,0.6125795846347011
-0.37196136816971936,0.585764081816658
-0.3699561164029963,0.6173856387470148
-0.36636363428253693,0.7451317691061266
-0.3651860869188752,0.7327507629102766
-0.36099711354649955,0.8900065999394796
-0.3593597633222565,0.9344213116763446
-0.33577095871172347,1.543423354253211
-0.333745097766148,1.6219744763606285
-0.3268515097240048,1.799937906506802
-0.3216675836191225,2.017473288655487
-0.3176728414870613,2.1077377733888008
-0.3097427842507443,2.295376228600321
-0.3038253722591504,2.541819624062825
-0.30065797348700185,2.599753694686176
-0.29022289350966446,2.914079459245579
-0.2883938772431911,2.9501796658967456
-0.2859163766576369,3.0183815421396716
-0.2858660891119067,3.0596076247814925
-0.28308842133007417,3.109195640416493
-0.27762258165655807,3.277085919745424
-0.2761369402773526,3.3422570230781035
-0.27461286455845224,3.3452355672239285
-0.2693932548228819,3.440941154959617
-0.26770113744060353,3.500267568786096
-0.26577440970268373,3.558659441883169
-0.26085632448639995,3.7028916610795846
-0.25252496680178904,3.830963908183255
-0.24240330868614013,4.104043823948414
-0.24128669297990957,4.1170877139984485
-0.2369661698804979,4.1446866849743556
-0.23653579521805312,4.157564953888133
-0.2228661088621564,4.322958898188677
-0.22115284394743684,4.3895146425337
-0.21893023020088176,4.363463966117229
-0.21346228969783443,4.385829209071897
-0.21206587504178653,4.447486545776513
-0.21088936326097762,4.431460184007062
-0.20305263631717985,4.505345244460671
-0.20050668481621114,4.41147990350231
-0.20026365802040758,4.486856325826339
-0.19697065412323767,4.459853866562751
-0.1886526617496429,4.409183513877774
-0.18173786646999623,4.379466806490949
-0.17890157896415104,4.3599333988854045
-0.17720480986010667,4.337735017357779
-0.17025102633889144,4.230824855845419
-0.16676421673279762,4.217095996655403
-0.1634785769335707,4.142625724321643
-0.15643490254821302,4.014709105999554
-0.14298627874467762,3.7189089434388714
-0.14136748544212807,3.7221880425825336
-0.12297216533946598,3.1573479379717115
-0.11790966226865063,3.0216988340989177
-0.11411544486965663,2.8985774924585788
-0.08739927153785931,1.9353003972598917
-0.08036129627934496,1.7161374400899607
-0.07430997128765737,1.4215555995094795
-0.057298235838435296,0.8368798756473507
-0.056410295915911846,0.7759688721361615
-0.04602114244566202,0.4143787924507807
-0.044206737635080096,0.3386671774630703
-0.04227290042876097,0.2568322889421285
-0.03947622451911581,0.22102102248507743
-0.033034862659031994,-0.002273113582154738
-0.022183756867388382,-0.33240421681163995
-0.018700140134385812,-0.4575332038240105
-0.008547625077393484,-0.7399393631278721
-0.000450268983014368,-0.9212507318639966
0.0009046691973075838,-0.9426619093108486
0.014980646102769946,-1.1977322402612738
0.04520990485561738,-1.4356150143535447
0.04802103975051253,-1.4725736688559996
0.05835136730955348,-1.41685798956005
0.07556007622198013,-1.2442588445489406
0.07592522421669212,-1.2688018970892798
0.08455090543992405,-1.1865126176901442
0.08995199025417921,-1.096307385022732
0.09878322815766616,-0.9221082573866236
0.09906536025469936,-0.883003791235832
0.11481214784723903,-0.5494022305285268
0.11688919580344503,-0.5453812154282697
0.12289534948949443,-0.3389165422460229
0.12718313844923212,-0.2539540737145572
0.13641624782201234,-0.06183127784796364
0.13809137839051555,0.052770737187950556
0.13834821428319,0.03897628597570904
0.14192795284612192,0.07760384467922189
0.1505486487752279,0.2994348436705912
0.15371588086474297,0.4675035141501796
0.16523170050235292,0.781212213951153
0.17358354317530988,1.0015787132183398
0.1812220738585708,1.147708383231333
0.18784752286940698,1.3114766291264237
0.18804947979733644,1.3300752103036717
0.20299910639311047,1.6586907292077477
0.2140042317528672,1.8273471954980436
0.21782848795998788,1.8946557697642805
0.21919055276982968,1.8961988382030446
0.22247750383845455,1.9628351035043186
0.23712942277864535,2.115314772533987
0.23885962859583865,2.101904964015866
0.24500204370128742,2.175226939501074
0.25561879413127464,2.1807512611653714
0.2574031198512561,2.1522333891724026
0.26911081274434556,2.121806439717409
0.2714606550652183,2.104010765729817
0.27246638372081433,2.1218601686030096
0.2779718858440354,2.0634035999325198
0.2795623559848899,2.0414742241055985
0.2841793641172101,1.983841700268768
0.29043842460132563,1.8827115310671227
0.29200872626162866,1.876004231258995
0.2965874969926334,1.8028646199953218
0.3015237614573918,1.7373530641327086
0.3141518669020176,1.5246488737346067
0.3153831568804186,1.485563451307972
0.3235312185124961,1.295925221591605
0.3262271377437198,1.201604328471336
0.3286225126174833,1.1482610929067543
0.3334764375914929,1.0277339957871328
0.3536357197590032,0.47249595296388863
0.35434075527127007,0.4363721886039171
0.35764634005167206,0.36330558305233907
0.3675036169576309,0.057174091441952686
0.3739936106669135,-0.12019053179587762
0.3812322486240012,-0.33242457133838466
0.38561092244489403,-0.4708544467463713
0.3905766681021392,-0.5869587194031811
0.39084124916486385,-0.604559723461614
0.3959760419103233,-0.71169359920694
0.39638847585349524,-0.7557098159513005
0.40024406070924234,-0.7904525490400314
0.4072142047960705,-0.9797931031135473
0.4146314451711506,-1.1720207304783772
0.41515379609019876,-1.2465479665545958
0.4170960118957474,-1.247501194286145
0.42152059340876136,-1.3432775971377204
0.4271199298661035,-1.4037086622148647
0.42843897931921404,-1.4701255239534599
0.43627869447451406,-1.5729138980808357
0.4369998270537132,-1.6168471352936251
0.4469935531426499,-1.7101694026209562
0.4502102223489235,-1.7574468499484068
0.46444912689869877,-1.8530329103548586
0.4651287973567726,-1.882130004467023
0.4674304343338047,-1.890581948038811
0.47951980796788973,-1.8734711305439133
0.48138428719473225,-1.9077742930095145
0.48703431582587653,-1.892773181706374
0.4948037392875637,-1.8505173441310623
0.49605653576708253,-1.796806447710094
0.4976345216241693,-1.7848414486533728
0.5018321995717843,-1.7834355370830026
0.5050846508028766,-1.7477982757146613
0.524215380844459,-1.4749325797247628
0.5330843495501227,-1.270933194178453
0.5445710454717156,-0.9923385835178572
0.552290440568187,-0.8181272688295106
0.5610346136576276,-0.6224417472083914
0.5620081325895887,-0.5581908434602884
0.5634928184220196,-0.527613373164597
0.5670857308010278,-0.4920396199150286
0.5741539582778623,-0.21474174171273197
0.574600863220589,-0.24586178725951457
0.5753430964725013,-0.21858368251276497
0.5767535585210029,-0.1918779080171489
0.5774592901302675,-0.17555618805149237
0.5955242484550265,0.3774926722631227
0.6087822186842207,0.7375529055162569
0.6307940361078344,1.23733747376309
0.6413678692803266,1.4561076197861498
0.6450890280146226,1.5241247055915201
0.6515672917911104,1.6023697964641048
0.6587851367215274,1.7362795368957982
0.6677837027348472,1.8462346031551522
0.6728945750872075,1.8484980105563136
0.6733075275887814,1.823328718171306
0.673620393030574,1.8608572651414332
0.691432848889991,1.9050874743136326
0.6916764874969754,1.9260659837532128
0.6916989177112471,1.9249192160678814
0.6928017782996525,1.927925379938786
0.7014441069952024,1.9284311228761302
0.7042041723638048,1.8683701491110938
0.7122563003372209,1.8030595738689024
0.7131858744175283,1.8096870256523765
0.7374987639176283,1.418313709595461
0.7383185331128157,1.4393270940036333
0.7410830195926117,1.3789061514051968
0.7467536709119358,1.2468931583788592
0.7516244225159041,1.1873230635281076
0.7673185500906636,0.7655091110691492
0.7690757492922664,0.692737025585317
0.7728361613091566,0.5861726995305367
0.7742860467016,0.5878594410120851
0.7802225428125524,0.40102327232204105
0.7882620735456953,0.14018372904472148
0.7929492581906876,-0.02306590098978102
0.8016506992536163,-0.29610733951015433
0.8110862165018737,-0.6486587653114521
0.8111476981659234,-0.676004063505674
0.813309659354831,-0.6954740663480754
0.8174428650559697,-0.8800583568162632
0.8176094173506261,-0.8624728049084195
0.8222252350629091,-0.9850617961849142
0.8296478827866665,-1.2244711469966936
0.8358381839184634,-1.4491531041674675
0.8379066479432273,-1.4933075788099501
0.840438469863722,-1.5429718331065705
0.8405970498111661,-1.578622777136232
0.8443989303664612,-1.679143150363043
0.8447660444178968,-1.6870776332006783
0.8495157900870836,-1.8549657848753207
0.8652351674855732,-2.239953339740341
0.8653055473685405,-2.204216289824682
0.8677494913544503,-2.330412710736707
0.8689168115706498,-2.3330466278790714
0.8755601117687224,-2.4902192807005084
0.879762729634554,-2.57582310644468
0.8822922737568692,-2.606666888846114
0.8942820250336725,-2.82450465247998
0.896369349965779,-2.863283659696658
0.8994277823817409,-2.9183291012634203
0.9069277122741939,-2.977645314466307
0.9078808014103847,-2.9467024389813834
0.9151451706522549,-3.0360894321587093
0.9186782577381485,-3.049286027751315
0.9207007827741913,-3.014021257169301
0.9229887978407278,-3.065173633064573
0.9235971392642113,-3.048774239918822
0.9247850489553517,-3.068902577713112
0.9251938340942951,-3.040248429676057
0.9377516791101259,-3.0379677880595573
0.9421891153024955,-3.0203094105321044
0.9502993025162523,-2.940320316479596
0.9541334375699444,-2.8887588359378307
0.9548953095829775,-2.8431454030653525
0.9602567919826086,-2.8095748863919283
0.9678266418480903,-2.6448896626250993
0.9817811760137669,-2.3739303186942395
0.9885570348865107,-2.2449173931056396
0.9996717506865931,-1.9325275721235708
1.0082851798904677,-1.6714393729796482
1.0093304437665598,-1.646254315142168
1.0104107216002642,-1.6123721636401367
1.010805879286159,-1.590912187449149
1.013824313572968,-1.5142780189803573
1.024360447973213,-1.1790656105359456
1.028648147450479,-1.0007949523684718
1.0346550339596376,-0.8363019859443082
1.0478203981818845,-0.3413143524799105
1.0521389447049305,-0.23263308644158032
1.0563268523970892,-0.027899748615565198
1.05774503482417,0.02341224388612337
1.0713849606138997,0.47437624939572876
1.0853571541305707,0.9631998229121342
1.0958774655283543,1.2957951768058198
1.0968575642395786,1.3338063558668167
1.1104290810728052,1.6899241503492517
1.1114640550034496,1.7703496612637115
1.1127525360550674,1.7817829437936215
1.1179448854975655,1.9467368220641053
1.1225652924756346,2.0311028183330317
1.1240637897773436,2.0676979092969905
1.1245807348073278,2.0944622665683683
1.126376530021453,2.1322339503665555
1.1320277820953217,2.2684881205986622
1.1332864347910059,2.3108856487543044
1.1362326891167074,2.3321723561289676
1.1390100947371815,2.3808494050776736
1.1397663959639859,2.4059604322649633
1.150706944547843,2.58062317499676
1.1631683259849623,2.756579563447445
1.1702817698807495,2.770594448387765
1.1708821860931256,2.7719812777147017
1.1718613617847673,2.7873749225517535
1.1778503387186658,2.8462207462363343
1.190233838541329,2.7865871507325877
1.1927495268489166,2.8209131832171175
1.195320371799145,2.822484843728903
1.2029744020635613,2.7837394261650052
1.2051744433749754,2.765240064003417
1.2054129174127235,2.7731162138665466
1.2172515636463581,2.575997246280989
1.235170625841107,2.334347581709107
1.2365160554768444,2.246454565853175
1.2378249588117338,2.2895163587763947
