n_harmonics,base_freq,magnitudes,instruments
7,2.091223814939207,"[ 0.20024227 -0.66606014  1.09846343  0.11481195  2.46781453  0.28941924
 -0.74075845]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
-1.9698729145153524,0.3556674056912321
-1.9693349464147536,0.37544037384241036
-1.9673171980523987,0.38875626632539523
-1.9658124765432146,0.42451090670725694
-1.965286545157683,0.4148666846654541
-1.9626798970265371,0.49253615063073314
-1.9535169576971019,0.6422803118332977
-1.946127798103386,0.7378183909123663
-1.9418641823344112,0.7979864843913201
-1.9417359089316568,0.8043989317398316
-1.936836839255901,0.8649092990257443
-1.925672554875239,0.997093683963645
-1.9152835805774466,1.098012016047273
-1.9139597870006633,1.1214396662976098
-1.9078014027574246,1.2055206925961313
-1.894924164948001,1.2442381808641
-1.8902845678839006,1.2761453023927407
-1.876144995856753,1.3244142763274678
-1.876042667890416,1.3142268326094297
-1.8680004250317885,1.2946375593286985
-1.865767007026709,1.2787632457550038
-1.8653500190488046,1.2705273265320138
-1.863670500269439,1.3080212411613104
-1.8636516960658773,1.2513926891598268
-1.8625163298016643,1.2860358165527532
-1.8618429881457033,1.2534776815048378
-1.8613393772239817,1.3013554648335197
-1.8492059422515583,1.2062231081880181
-1.8438249351067355,1.177063326883964
-1.8371142984061293,1.1142492884039348
-1.8280321282597138,1.0304438670463174
-1.8144368544142078,0.877519467153339
-1.8099239968947904,0.8288763319466793
-1.8066124847348874,0.798780244663457
-1.8047391355837255,0.7402608077307106
-1.8015739314579418,0.7368828153813684
-1.7866720364770805,0.5263646168619971
-1.7820970949804307,0.42296774786135055
-1.7728812477234877,0.24588057375513742
-1.7659341969263314,0.15141549657066453
-1.7621215312097849,0.12080882609418195
-1.760932579457036,0.07990429978754332
-1.7537538828385864,-0.033957948423634414
-1.7504576860229595,-0.06126804896636093
-1.7490626409635488,-0.08269915805939866
-1.7465903292384253,-0.11420639781862003
-1.7454400037695506,-0.15360931523067886
-1.7324360226969984,-0.34042160903559837
-1.7056822986098237,-0.7431136860070514
-1.7043321741562714,-0.7212495715585348
-1.693662525910402,-0.8562341556765778
-1.6852767333717356,-0.9534339601420011
-1.684649615932419,-0.9247359510859331
-1.6768364944824186,-1.0050068787870956
-1.6752383171495533,-1.0139171195259253
-1.6731305897877664,-1.0183855597016522
-1.6628381392654086,-1.0633657391915863
-1.6612780695984661,-1.0757942641620686
-1.6609423504262435,-1.0944613353408827
-1.6521599936119535,-1.102022739473004
-1.6317236661936236,-1.1290983175370002
-1.6317174733039306,-1.134871635252314
-1.6313615391084146,-1.105350316507529
-1.6254505357814357,-1.1219723959484664
-1.6227399821394064,-1.127144889782766
-1.622598392186816,-1.1065132368052133
-1.6003496709542386,-1.098059810321663
-1.599900364681969,-1.0664070979761862
-1.581854336473457,-0.9585661730076618
-1.5619076003588648,-0.8421226895395946
-1.557208224530449,-0.7972301747461512
-1.5547949666135317,-0.7924981786667092
-1.5522977236443376,-0.7651920071434601
-1.5366089012658843,-0.6391618649156671
-1.5355812178690762,-0.6350616547564485
-1.5331074858579439,-0.616605739357923
-1.5222162754110884,-0.5281566180077018
-1.5111469232195986,-0.4629061574432776
-1.5073291276474592,-0.46730757196164857
-1.49731299469718,-0.4057057536284796
-1.4968199688785717,-0.40121369049783484
-1.4961872126756837,-0.38297793835181165
-1.4938310983934637,-0.3543545923043098
-1.4924642263719603,-0.35941756321668383
-1.4847550389414028,-0.3121867831253009
-1.4700778103024659,-0.2828163114795678
-1.4573779204911708,-0.2653920072063636
-1.4490157452552286,-0.23540911198112857
-1.4465576988602695,-0.233030973189181
-1.4327318278974737,-0.21326349304754463
-1.4295583250230544,-0.21469852281720395
-1.4247806362025528,-0.2547690546140497
-1.4220595481133755,-0.2482612358177445
-1.4215146685622808,-0.22481618082423357
-1.4178566092057974,-0.24531218945019723
-1.414191097860893,-0.2743504279092443
-1.4086009701468796,-0.24933168885273807
-1.4017852393589174,-0.2867829394481065
-1.3909922282912608,-0.2882229779753159
-1.3875917849667347,-0.3056400416534517
-1.3870491494675257,-0.2626192321923884
-1.3861262227360018,-0.25643603709389734
-1.3636621416297023,-0.30300059981315663
-1.3635691357673554,-0.2903012582746047
-1.3330579252813886,-0.23688796322494574
-1.319932485190179,-0.19402365744414557
-1.3186887803450136,-0.20343030037717064
-1.3094913739063616,-0.12100040673933399
-1.3036108346894733,-0.09968078868149276
-1.293582484207984,-0.007816038681688411
-1.2819414433609344,0.10004581787842351
-1.2745947496022756,0.15840731769221378
-1.2696882749079035,0.25704983438464224
-1.2551102233231184,0.4998754794782118
-1.244947727947549,0.6614424588185356
-1.2438339708167798,0.6715677766698428
-1.2310003033094699,0.8962415917033099
-1.228057762698758,0.9538649300146641
-1.220726979392666,1.116255426346105
-1.210097425622213,1.344114958047242
-1.2016740441047877,1.5500534649553603
-1.2012094723963476,1.557627659215007
-1.1966119641486572,1.58892104392182
-1.1933304650222334,1.697377014521143
-1.1904643469505474,1.7509194672781063
-1.1836905394446378,1.9333790784901252
-1.1770640450251801,2.050297335391411
-1.168428322507697,2.261567551960512
-1.1531794410649838,2.5740100948731284
-1.152436047345253,2.556362797934323
-1.151666475236246,2.576931869910659
-1.1481929774371789,2.65136495235989
-1.1460503304738043,2.695123719214973
-1.1411720661253468,2.75004074306521
-1.1381786480678222,2.8236505904971096
-1.128528843348005,2.9493033146313867
-1.1236272862910888,3.0149951157713164
-1.1217041628044229,3.009843373126243
-1.1206391712419626,3.037055204111784
-1.1189948419339064,3.0473429437458903
-1.1164653086492795,3.0317238319300346
-1.1121116756853953,3.1433183518425816
-1.1002774357699583,3.193317697523053
-1.0999609017536083,3.222939417695146
-1.0923406295646783,3.2236620824974107
-1.09138646479283,3.2388482978649336
-1.0870343263303723,3.251885735832356
-1.0862776455437109,3.222027215070896
-1.0843644040092082,3.24025188573978
-1.0837705509052418,3.2385830013660835
-1.075235846359042,3.1905408961100834
-1.0676442714688446,3.158309816668714
-1.0635303829858573,3.126041034181336
-1.060669671551579,3.088473567290307
-1.0564898448883393,3.084169924670413
-1.0539361286572424,3.0579414691553755
-1.04795742716221,2.917588899477484
-1.0465692140083553,2.949906273660049
-1.0436375942133114,2.871762901604909
-1.0390521096711076,2.789344709690841
-1.03691491650535,2.7387079897883404
-1.0320540085023773,2.6357178661970737
-1.0306278279805516,2.6034080559067316
-1.0278450949826607,2.5336566374311333
-1.0112692011203233,2.1503122556009586
-1.0073267358985807,1.9579923714436898
-0.9989067654055352,1.6912261409855716
-0.9909386774610089,1.4517984653431475
-0.989899116960788,1.4205996525969882
-0.9698993246005267,0.6634663902444456
-0.9695398408035047,0.6455831562407022
-0.9474386361136302,-0.2571399361038266
-0.9387470772720352,-0.664935749992709
-0.9356975253516042,-0.7687026228420663
-0.9318231512364892,-0.9446098363419075
-0.9275664288279661,-1.0980041572253862
-0.9134182139606422,-1.69715690741764
-0.9073905290906312,-1.9338506950785057
-0.9053191837533072,-1.9873839075963846
-0.8987559489733239,-2.235692809386549
-0.894469578339792,-2.429907658158287
-0.8931709458267636,-2.458900329306423
-0.8828334388064487,-2.7936572572142184
-0.8754191959710038,-3.0384695179472416
-0.8732625346452991,-3.093696002395768
-0.8697753424525336,-3.219881388193596
-0.8643857619927617,-3.3345616976411048
-0.8563039228810414,-3.507567517799394
-0.8459614486860869,-3.6954464418054096
-0.8450124077092873,-3.7162828809361823
-0.8420535224058074,-3.775927626843592
-0.8390745662655816,-3.8538892763020565
-0.8363785916172457,-3.8789672073187162
-0.8361587350394806,-3.8611707633116374
-0.8276275402661195,-3.903970332599544
-0.8196517761037025,-3.9858662431806486
-0.810859910715843,-4.00041549961267
-0.8016237657699525,-3.9529578916124817
-0.795723056639472,-3.9246154882648323
-0.7844758161662773,-3.77917803808356
-0.7697203499661214,-3.4853093076276096
-0.7607801836629449,-3.346111951970568
-0.7589696869593157,-3.2871679444217228
-0.7558738038017525,-3.175841733926634
-0.7556961243921618,-3.176832827728573
-0.753844938624705,-3.128728765743266
-0.7445604281833464,-2.887504060656372
-0.7401015604857148,-2.717697324792708
-0.7381077296677434,-2.6634530880784526
-0.7362048200380662,-2.576187856652267
-0.7322213506715123,-2.4512316409031514
-0.7311035707615572,-2.4097585915095725
-0.7068297062526367,-1.485935000171846
-0.6915504180546757,-0.8695698242170493
-0.6909734264054102,-0.8240097259157053
-0.6885455423841567,-0.7213186633120945
-0.6855359676737711,-0.6067326806979143
-0.6852884358514797,-0.610257999423149
-0.6781276968364756,-0.2999846253150961
-0.674197354034682,-0.15216329846670448
-0.6714591822116276,0.0003033132203520616
-0.6645649390255497,0.27766983134841333
-0.6637388452561539,0.3361106801374465
-0.6455211174205786,1.0575488745240336
-0.6428325001238213,1.1214447006659916
-0.639045820067671,1.2860989033670938
-0.6350363944009487,1.4259555833606923
-0.6341068044993632,1.4716912139736449
-0.63199058679854,1.522216844838336
-0.6301534149682704,1.5806398170385003
-0.6244854200040253,1.7433324851631529
-0.6194045713413852,1.9125508681486583
-0.6166776457593146,1.9992063166802974
-0.6086435485218669,2.2343175894366265
-0.6072633731594896,2.2318236926561057
-0.6061743416466006,2.260632394323351
-0.6013950383671198,2.3801231989645752
-0.5922413181450654,2.5693134490495577
-0.5899257852313937,2.6255244225202143
-0.5890296352836772,2.6337006667215177
-0.5841407817601398,2.7201089013512783
-0.5791921243427627,2.8097571574338573
-0.5787972171179074,2.816747698142601
-0.5770717259027349,2.8101498270761898
-0.5756038129659156,2.8489864532117557
-0.5733542111536702,2.8752075176500638
-0.558178568885376,3.015246473650308
-0.5572864772597756,2.993868369293542
-0.5515008974790883,3.011245926050509
-0.5477467469606543,3.0076404477769674
-0.5390914632492789,3.0421725652657137
-0.5315548586680996,2.994635520828878
-0.5251284544180583,2.936489634526507
-0.5057616496962236,2.726550326321265
-0.4989674728582081,2.664918363805172
-0.4985555610906278,2.6342041800307103
-0.4983767092521232,2.6402249554483466
-0.4965641144889372,2.618087356049529
-0.4951357382203452,2.554524543586672
-0.48918105805311285,2.4872402887973033
-0.4874283428718895,2.470667209509085
-0.4856519648238371,2.4180564930864286
-0.4844684157296193,2.3991219611088104
-0.4759711690470283,2.2238420063826787
-0.4679702292567942,2.0842435512649287
-0.46312572837079546,1.974815054618918
-0.46265966888302623,1.9816175012163375
-0.4609778352909153,1.9516674160299916
-0.4601331107419524,1.9531641361541885
-0.4533587904010994,1.7735074624199116
-0.4435184850715852,1.5656544056933808
-0.4390449118719735,1.5135093286001324
-0.4358539562268957,1.4120185048453349
-0.4358300968636115,1.4083526925539096
-0.4297689331820447,1.2858983792897292
-0.4225602251964258,1.1472700006903171
-0.42252420255981704,1.1606527503945925
-0.4153123807382375,1.0125780592224085
-0.4056231649584241,0.8803636333863688
-0.3851484232485243,0.6446591287572728
-0.3838686543660965,0.6028241018483673
-0.3748782079023467,0.5445394642532632
-0.37350901329778363,0.5229593320582885
-0.3719758495162031,0.5105181025884378
-0.37013807808174715,0.5188264778432176
-0.3597144376816459,0.45506292677117033
-0.3545749893811685,0.48123440649660504
-0.3543444777421918,0.4470403799604321
-0.3476437568330697,0.5158665561649718
-0.3473462839448995,0.49586792095339305
-0.3379354022350416,0.5193944547765525
-0.3260022179252964,0.6250498118740215
-0.3214370592594604,0.6153405373227648
-0.31716424566279766,0.7010042640160016
-0.30677609249496385,0.8511785511934723
-0.3028032499634863,0.8759748016878339
-0.300402310031636,0.9575621995590632
-0.2959891346082255,1.0124430730463487
-0.2958836195292096,0.9986981814314629
-0.2865562080902597,1.206043601324909
-0.2781395671425253,1.3740832118879673
-0.27354020974606197,1.4870039239807245
-0.2651853412757408,1.6215837322233626
-0.26035858501855813,1.7522175894853202
-0.2449842965727318,2.1550516841756493
-0.24377255529142428,2.163090277633603
-0.24053995011895601,2.2409259089097953
-0.2351461462241713,2.3843985593516686
-0.23200418789175625,2.4653572689291763
-0.22974307501086022,2.5356605907016454
-0.22881093440826916,2.5186209881110693
-0.2162932245556668,2.8637622629911577
-0.21590826891946868,2.864362014114391
-0.21434082685461942,2.8741737387430466
-0.21387605583762692,2.907558348979254
-0.19629320918188942,3.3071527673443906
-0.176038864400609,3.6503767484468312
-0.17386381078966817,3.694043440160925
-0.16834978744198326,3.7705039807711915
-0.16488691055285276,3.799409398255344
-0.1613382858346739,3.840320453450115
-0.15576797195504888,3.886475998651159
-0.14626356655075767,3.9703680516119837
-0.13099809865572531,4.0344704111991065
-0.12450597426779186,4.00466193414737
-0.11138960233318951,3.9894247284810005
-0.1032924545859304,3.8897789343992635
-0.09336977423204917,3.7818842556816405
-0.08910841136897618,3.7068320124178236
-0.0889809110569848,3.675828260850714
-0.07565508123095332,3.473895391649496
-0.06664028212171669,3.2424466999907655
-0.06272906061264294,3.160926566001826
-0.058932276995924404,3.0761218878547685
-0.053581107795039884,2.9684806548783036
-0.053574921584064406,2.941529157954768
-0.05165209478860655,2.889025031673893
-0.042252249898030225,2.60185928578334
-0.041083187276610644,2.581429798530806
-0.032368658656843685,2.365458628624894
-0.030683281898830295,2.2583272310587312
-0.02314396639886951,2.0818881287603603
-0.022359029594245072,2.015790704481948
-0.017791274319542527,1.8578090260226219
-0.015711611603140607,1.8265279101804586
-0.004703767927664693,1.4673674972513575
-0.003338767334781334,1.379247885574589
0.004338518344628284,1.1526034899891968
0.00623556906913203,1.0620050759248014
0.008407114545736505,1.0054770258360124
0.02303169040745079,0.46205935251164826
0.027449482329807928,0.37061288290354155
0.03310886593480866,0.18008160735097772
0.033704605798762,0.14931528239824818
0.03973514524016153,-0.03121157564958538
0.049904714626104685,-0.37171691596865425
0.050966358886149976,-0.37895915766068294
0.05694650669311585,-0.5534419229894887
0.059049182189101046,-0.6700102964605664
0.06240873603891828,-0.7160781019165539
0.06459274314499064,-0.8012388094789136
0.06522760725636889,-0.8225618153404397
0.08895151218811792,-1.3988693707538482
0.10159942469407035,-1.678212396829359
0.10319991844578125,-1.678406371115907
0.1128344340026155,-1.843234669684815
0.13179271003324589,-2.058580869798207
0.15164503970137977,-2.2561064534216877
0.15509579214476688,-2.205084341499896
0.15575882552900655,-2.281107799461561
0.15812161340962483,-2.2839443549332783
0.1619828888599706,-2.2999685920300315
0.16255935680554323,-2.313697253654733
0.16873058436024824,-2.3059965176675004
0.17228436451475648,-2.2854366119157508
0.17490092087372133,-2.272875009221618
0.19299463603384304,-2.258625090518776
0.1979321902783111,-2.251386593531175
0.20805720198134026,-2.1725012165572215
0.22076001821670221,-2.0643106269451694
0.2231341279822896,-2.044241434111392
0.22345202116102092,-2.073706586893348
0.23449635102173616,-1.9790975226571228
0.24446898661711813,-1.8907925955840963
0.24556324518139228,-1.866287694706357
0.24936187473450122,-1.841142908185805
0.2546099370907422,-1.7829705082942584
0.25808208051014825,-1.7875579378154858
0.2647825219643454,-1.7010269716295086
0.2675420376220732,-1.6641095095838663
0.27000153078112277,-1.6495787379110975
0.2732910919337552,-1.6166627725058527
0.27810012487878133,-1.562216254994341
0.2785783970640461,-1.5749256293348561
0.2815155096885471,-1.536454934159335
0.281809260965308,-1.5348203262068185
0.28755312352498485,-1.4668099714642757
0.29230552010642086,-1.43292153855624
0.29403735213808746,-1.4473170693061006
0.3018176465992015,-1.33382752141223
0.3034639154458798,-1.2958352508489595
0.30975358507945483,-1.2578225137311017
0.3116921596649038,-1.279849114099853
0.32148078124007506,-1.202526134602537
0.3256894646535473,-1.1679875789007463
0.3270433002823454,-1.1723927765846844
0.34464993620127515,-1.0301061919087857
0.3522359354092419,-1.013600849266479
0.3677291730234513,-0.9338484808746064
0.37105975964121996,-0.9292454066365887
0.37175033257970735,-0.9324112716327334
0.37418749497157755,-0.9246212387872551
0.3877619247192108,-0.9272553103425866
0.3881516369330651,-0.91945398894402
0.3929322129583186,-0.9256346231528143
0.39609016185652024,-0.9211188536367817
0.3976414439824616,-0.9294007048528738
0.39996910761517235,-0.9454103937352157
0.4060670416044161,-0.8762315901788084
0.4391027173828892,-0.9297576598705658
0.4523125491696822,-0.9519517596835747
0.4553180384737576,-0.9641736839689767
0.4559522292294318,-0.9279916027540922
0.45806492134206644,-0.9642056992140701
0.45880944990826755,-0.9364116153905605
0.4593166112966873,-0.9530423254662266
0.4604271423368247,-0.9398538097625236
0.4636115267724654,-0.9681531941266271
0.4644351266900806,-0.9680290291126377
0.48517203675463705,-0.9525746423035719
0.4963090146787974,-0.9996952211123536
0.498076289062098,-0.9728057866835705
0.5120693953968152,-0.9773453113838108
0.5157448036084311,-0.9775925736371719
0.5185600121367728,-0.986056327875783
0.5256832015338535,-0.9703746502606424
0.5277329356043454,-0.9734731535499694
0.5298071932519779,-0.9683018908144013
0.533222815535499,-0.9645571889735902
0.5368546709945621,-0.9613279862847011
0.5397669563781298,-0.9884253955500536
0.5514651059583953,-0.9967642708116724
0.5613910298470968,-0.9150939719284436
0.5683781160381702,-0.9340134218297722
0.5738587577234124,-0.94903187588319
0.5770461878441631,-0.9554982578786556
0.5776717016496926,-0.9322033916907535
0.5791405035997661,-0.9455758666265922
0.5882470997172691,-0.9341091898821985
0.5886277178588926,-0.9361887734484989
0.5917889124814604,-0.9275731292913968
0.5926184828428949,-0.9323236913210409
0.609636839672012,-0.9013730378084265
0.6142441530075411,-0.9372124921981766
0.619737250185934,-0.9561478322907219
0.624896000227972,-0.9338855140160515
0.6259031824640315,-0.9607731283542811
0.6409553838711899,-1.0073247230194098
0.6822118450763419,-1.1135739668965414
0.6852157963540408,-1.1773153385760016
0.6993837129865423,-1.2658448956157415
0.7098904011108766,-1.3279848480948904
0.7130403797014093,-1.3420718613421985
0.7177059727167663,-1.3670757176627208
0.7230976425116924,-1.4491972772379325
0.7371799340525951,-1.5260139112304079
0.7412748691085445,-1.5697141935460768
0.7437712081248851,-1.6067537693525038
0.7546856253294099,-1.7048123334450238
0.7552522812603204,-1.7256481800604688
0.7572962492331574,-1.752780014518799
0.7574843201185453,-1.7245985735867866
0.7580397951861979,-1.6840408354884144
0.7583831056205463,-1.7225755630245632
0.769527046279542,-1.8447164566083414
0.7769824352828083,-1.9084314732526584
0.7846894523970693,-1.9421711953404028
0.7953640853916837,-2.047243373365025
0.8184650391516417,-2.2039913170481253
0.8253495116154079,-2.2279219898545253
0.83510030180364,-2.246065853374493
0.8353819383388821,-2.2739901639816202
0.8373011623408693,-2.214151130784423
0.8405118794515811,-2.2681432692072705
0.8414068094915557,-2.243965522201982
0.8634714601958122,-2.2297592013319667
0.8647198380716921,-2.2557231224485226
0.881612220290223,-2.1516002971336627
0.8988733327030687,-2.0439113963885664
0.900271456580839,-2.0133136031296495
0.9082577321195178,-1.9154656492634612
0.9087482149263062,-1.8962090957413793
0.918923287765887,-1.8315114965281465
0.9392380915483121,-1.5039585217661433
0.9551817759711088,-1.2110566565034864
0.9593277904970581,-1.152364190826713
0.9626944776882786,-1.0886657350192095
0.9652104833142108,-1.0259492449345227
0.9675845694793521,-0.9604765250214277
0.9684194750333419,-0.9648741387736504
0.9709121401411496,-0.9255607065355878
0.9735271665187946,-0.8649169430734598
0.9842831479684317,-0.6297020697225777
0.9868949547904804,-0.5725494741283575
0.9944051769692761,-0.4132798868494715
1.0034193477913762,-0.22022726731655717
1.0114475733241441,-0.09554915168629839
1.0154059126430974,-0.039022092319241294
1.0173456866567694,0.018524997482974752
1.0286176406832963,0.24394764629824278
1.0303587724717787,0.27110857542815775
1.0315409365890194,0.2718185622689213
1.0349614694040916,0.34334092087561713
1.0365017324256112,0.3876797183840959
1.0431178017371634,0.4945805388915427
1.0539006108112883,0.6797293373336076
1.0657604089691821,0.8734098956404448
1.0670203053389038,0.8652078522607641
1.0870644192200984,1.0714073405964353
1.0915846616385325,1.1294333721548866
1.0936454073065152,1.145709273265675
1.0945307355495535,1.1785239758778612
1.0964201082754972,1.221439594100303
1.112629416394043,1.2550100734643523
1.116663640977511,1.2767996329040896
1.130725138422184,1.2983823999135817
1.1367339444076094,1.3051207199951602
1.1398493993717942,1.3004763966300594
1.1448038403006926,1.3059973189898424
1.1471435001919659,1.2509720463677105
