n_harmonics,base_freq,magnitudes,instruments
10,3.3369978160586315,"[-1.18743923  1.59411149  0.55084206  0.33316566 -2.10202715 -0.98694692
 -1.0603388   0.93111262  0.6907956   0.74089806]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.510427296493159,-0.09815270934169044
-2.507299351632627,-0.05779242658116722
-2.5042994619944015,-0.028761629091302324
-2.5027898074940085,-0.016592696257215073
-2.4969117439220856,-0.0016359994096372546
-2.496574866388854,0.000778291896561741
-2.493007035885096,-0.02196942669557299
-2.4870667957915487,-0.07765376699071001
-2.478434177361388,-0.21927274636113395
-2.463763599298259,-0.6126425162204849
-2.458052947153364,-0.7952397194232222
-2.4571457123166756,-0.8313705203676998
-2.455277379999105,-0.894502303515378
-2.4301921990865396,-1.707400107341499
-2.4251358659791897,-1.8384551638650586
-2.417606822325535,-1.9626409171993988
-2.410426706786665,-2.0186695678053495
-2.404629598754937,-2.0187349923222486
-2.4042593671781063,-2.0230163066075613
-2.3781058804805864,-1.4150149102269498
-2.3740396186660764,-1.2431132288412066
-2.363204137060454,-0.7002817587706114
-2.360249314706072,-0.5469658884700376
-2.359942666065072,-0.534435102380687
-2.3592142338928217,-0.4937658754654439
-2.3566741348451377,-0.353233167280118
-2.3547457157394227,-0.23713373750332453
-2.3532788097245225,-0.163609979845612
-2.348720574980653,0.10626338467429615
-2.346247089737403,0.24205801898259358
-2.3462393868568427,0.23513934809314652
-2.3456417283282986,0.2804641660143652
-2.3247391899041516,1.3033787414036655
-2.3209126760853516,1.4435342361977819
-2.3076684404565526,1.7592905631390774
-2.29802821771102,1.806618852614413
-2.283445113842813,1.5633537314621913
-2.2763617082410024,1.3116659441187122
-2.2707590017060344,1.0638207511240716
-2.2618208331938248,0.6045379422027161
-2.2584351915651424,0.4161992940390335
-2.251226156202531,-0.017130084274575137
-2.2416034515044716,-0.5823570005957486
-2.224814275467556,-1.433265631949145
-2.2167940505621506,-1.7286157818044914
-2.21307200599656,-1.8236680720350757
-2.2122934039242343,-1.8331494133620783
-2.202233698737272,-1.9654135447204977
-2.2015097538791375,-1.9612893853559672
-2.1999487148803993,-1.9550736306701735
-2.197572324237285,-1.9460180986395839
-2.1927323374068806,-1.8829479909353675
-2.1873428080713557,-1.7578914955455103
-2.1808962485585024,-1.547778280108728
-2.179363274930942,-1.4791862590662963
-2.1764725887215475,-1.3460425267436613
-2.1522753742067913,0.163761643515249
-2.1511578593827894,0.23103508255139832
-2.148758049489918,0.4092229595511112
-2.1434841152633295,0.7928409635966621
-2.1383887010879805,1.1598311273272466
-2.13545391413336,1.3482603348137008
-2.1343950616483562,1.4310038842618755
-2.131733418768018,1.6003529240510075
-2.1296001016544652,1.7324244883546436
-2.1194521455471618,2.301260652872403
-2.1138851774451095,2.547573405952065
-2.1097182605447005,2.686645846724747
-2.0998872775867667,2.8996502568504403
-2.089310260773849,2.8886712002764914
-2.0849979273176804,2.8233148655913562
-2.07622010325705,2.578674939118873
-2.0753241482192646,2.54334790520854
-2.062573471534247,1.9593192372138741
-2.0541281638454043,1.4681932860623519
-2.049522982707403,1.186481033191492
-2.0334148489976807,0.19654551719423397
-2.0299166066864323,0.00048486453913066524
-2.0280178946621192,-0.09880356435179843
-2.0238511390423004,-0.30888551550275917
-2.0178405368637686,-0.5735763043992869
-2.013262758059783,-0.7469752404519207
-2.0037888530280368,-0.9855020263559834
-2.003233011819815,-0.9902766353944686
-1.9983290071394362,-1.053581350130359
-1.9969170337449385,-1.0727508130254786
-1.9809445017291207,-0.9453557941900341
-1.9714887200486504,-0.7021593123357739
-1.9702355909599847,-0.6636563931605653
-1.9697476182535318,-0.6439092706861173
-1.9649683273882341,-0.482512194677456
-1.9611657628294366,-0.3444745102535589
-1.9547520389539539,-0.08902651007141447
-1.9479784069018484,0.1685194900098049
-1.9436945671525445,0.3371703419610627
-1.9434615880441823,0.3477740905270653
-1.9379112199437305,0.51808097787231
-1.934662184899998,0.6170753496948791
-1.930331373081761,0.7230088305463692
-1.9113380764163292,0.8000137047432014
-1.9059856163861892,0.6985137790583977
-1.8994531551768141,0.4963530272490015
-1.8952138914685426,0.3112271008343111
-1.890603648512864,0.06827228929950015
-1.8860117659363234,-0.21388398048979354
-1.880699838008344,-0.5915676864747351
-1.8764649743324882,-0.9119898834294017
-1.8720272348810394,-1.2868619075541576
-1.86055344331893,-2.3276783811243003
-1.8601517842011335,-2.361428385008252
-1.8580259529016343,-2.562686859094481
-1.8559432943269603,-2.7573428305847107
-1.8556936458575766,-2.7803312539678435
-1.853379133619038,-3.002411444311887
-1.8454064799894123,-3.742769737689124
-1.8323161558121954,-4.829439045455654
-1.8297464580491374,-5.019122580683532
-1.8265746112970647,-5.2305367565793555
-1.8010374710170367,-6.074369572438361
-1.793503943216864,-5.989730586502166
-1.7872416638736535,-5.809583535852256
-1.785393474318422,-5.727151601541466
-1.7838171440050936,-5.658649864752199
-1.7822459019694983,-5.5831836395410495
-1.7806390905652185,-5.493059080838994
-1.7706808308743074,-4.824652367297208
-1.762412032583472,-4.1133361391371
-1.7591906607977272,-3.810867854112617
-1.7545547012462985,-3.340141973018388
-1.7522803732699723,-3.1072550552869296
-1.743829993831455,-2.1885665739772944
-1.741515904782144,-1.926208275204195
-1.7154147181909023,0.8742576620635558
-1.7118787613413082,1.2133064695676463
-1.708411450040139,1.5259788811591661
-1.7009699791418798,2.1399878969458883
-1.699851474833952,2.2314173586116666
-1.6985533258493377,2.3219526460808293
-1.692648906973569,2.7280276840780058
-1.6844571247187277,3.181332150681524
-1.6781471925621751,3.4695357545196996
-1.6749270611766056,3.582503966400808
-1.6608315030405965,3.9152534708702302
-1.6511978725078822,4.004832956259721
-1.6453966458353553,4.019414561940017
-1.6315076295957787,3.978457191606737
-1.6238716560022328,3.9202185715355653
-1.6213744587297585,3.89568609633004
-1.6170668380333284,3.8584561739356906
-1.6113902850335364,3.8142372438052274
-1.606791641505914,3.772472406308961
-1.5997941743629156,3.7179802894389016
-1.5983250418427593,3.707256942370602
-1.5966664756701026,3.6917646922059966
-1.5951838955039495,3.680979740376253
-1.5911861252401835,3.6438631541418296
-1.5875057790175602,3.6086319644602667
-1.587456772136523,3.6148254754852363
-1.58700272510082,3.59695535790877
-1.5821976946159106,3.5601335208471503
-1.5818077205519754,3.5602436804032704
-1.581225109973718,3.555928137779488
-1.5683423192070005,3.4021452522271924
-1.568196933784884,3.3909231993657967
-1.5534303187557548,3.103902072581349
-1.5485722006925773,2.9728700898734024
-1.5463979710238984,2.9154032913573653
-1.5171254592056571,1.6692283645670842
-1.5153241438326421,1.5658475612402634
-1.5090135130142006,1.2165880546935193
-1.5079574219083807,1.1448620621831995
-1.4767894974775708,-0.6585408037628927
-1.476683617450505,-0.6692345555824024
-1.4759293518993437,-0.6967524887711324
-1.4668997203050012,-1.105228417200861
-1.45967244362988,-1.3530510484200595
-1.4566824807845644,-1.4267079047252438
-1.4461487527670134,-1.565205504880212
-1.4422687924750202,-1.552044523829078
-1.435827154206892,-1.4894284997667515
-1.4265025666542006,-1.2341422077164395
-1.4247613457629318,-1.157500103681141
-1.4235207916304944,-1.1123552048171537
-1.4166222154571477,-0.7687559515090652
-1.4131321500159197,-0.5700214360686631
-1.4095103148003865,-0.3435629813228335
-1.4085644422400763,-0.2759890211970304
-1.398694740310687,0.4290298263884912
-1.3984453893399011,0.44995138576329996
-1.3512226279115995,3.820413887519606
-1.3491175111444504,3.9094094190559003
-1.3466133399997091,3.9958451159255324
-1.3448775577125107,4.047420114865775
-1.3227306034570407,4.0854444031292205
-1.3217017399643096,4.048202331816715
-1.3165627858949973,3.8805063979407235
-1.3125431646200203,3.69871379105323
-1.3095589546957522,3.549341323763125
-1.307104907848676,3.4101722508650782
-1.3067643374761493,3.3911368502502706
-1.302955303748611,3.149826825205227
-1.301254481054561,3.0311247494212874
-1.299538500178953,2.9087534421120202
-1.2925559345200412,2.3704253053716315
-1.2891006508323593,2.0774013462203174
-1.28631261331416,1.832235860973664
-1.2808811696318667,1.3646547062342969
-1.2769857699486353,1.0066005609144015
-1.2753350417733371,0.8583050325222435
-1.272332740124811,0.5909875884042388
-1.2631547354152104,-0.209813015621789
-1.2618523878832943,-0.31342246525844886
-1.255362174731068,-0.8183574703704731
-1.250686283913732,-1.145156878303746
-1.2474214611820453,-1.3552879346214743
-1.2467000136748525,-1.3957690216852578
-1.2422285470006857,-1.6390740066350853
-1.2393725343478175,-1.7741738290465412
-1.2318225999363706,-2.0445741225248297
-1.226569194092057,-2.1592089293942256
-1.2245278473017682,-2.1822077978373984
-1.2181309095699013,-2.195075674909733
-1.2147441352551007,-2.163856792597268
-1.2088765412664437,-2.047353981772448
-1.1942908365694267,-1.4541307821631966
-1.1894146982225713,-1.1721289428913386
-1.18848993330689,-1.1184854335311438
-1.1796186536099393,-0.525161322257265
-1.1741747445716013,-0.12591663782112417
-1.1567248556990062,1.179151896998345
-1.155614334246224,1.2554319468422797
-1.1489558288198412,1.7087323130063132
-1.124830084147747,2.891968756233923
-1.107037799201766,3.1149761368459776
-1.1003545068647618,3.0567530439378463
-1.084982218832508,2.6418001251490413
-1.079899902056966,2.4451272999213853
-1.07685540537809,2.2986831997228445
-1.065093034537737,1.7179329554575937
-1.0639231190164473,1.656070600252998
-1.061944470767566,1.5452247926896592
-1.060811887354398,1.4938645233105148
-1.0533809034966233,1.0882527844066803
-1.0518073211998378,0.9971531706672191
-1.0492750510209357,0.8647523438121999
-1.047953903367576,0.7959093593741743
-1.0433721079069551,0.5506532409426999
-1.0400818085842563,0.3962865325793529
-1.0391105471886206,0.33101289165815967
-1.0372135936259632,0.24312276194650756
-1.0314369630323266,-0.012032818881058158
-1.021203759925246,-0.4258949241891219
-1.017995926088,-0.5232814675269144
-1.0107183689548964,-0.7324791221140701
-1.009826354241781,-0.7459659950580573
-1.0067013814176253,-0.814697755658589
-0.9928214188845139,-0.9941902894178787
-0.9886646922214872,-1.0176919199029322
-0.98817672996022,-1.0170307294946215
-0.9816735053652765,-1.0109520507466194
-0.9783414598396023,-1.0013780822821956
-0.9720311628954597,-0.953846448455155
-0.9709334784296755,-0.9459445402997512
-0.9688994830992419,-0.9290152068395346
-0.9641258883888622,-0.8746493985473645
-0.9621070954662638,-0.8508859347725725
-0.9618791911982063,-0.8442852015014665
-0.9562266465251641,-0.7585677150339509
-0.9532468943403263,-0.7182807764661194
-0.9521728850741846,-0.703225838357218
-0.9509828326446907,-0.6947369852559828
-0.9499785084338255,-0.6694598860473504
-0.9423502873929599,-0.5480748502514414
-0.9394406211683148,-0.5059375450858882
-0.9304048064906723,-0.38253782639371225
-0.9297992929095207,-0.3703020374336895
-0.9221610588112195,-0.28283527476471476
-0.9019463411322768,-0.15156336610193172
-0.8927195729568149,-0.15289014296479028
-0.8861211538777845,-0.17097270348539098
-0.8800077324855042,-0.22233677675011596
-0.8757488325716896,-0.24715236727950451
-0.8743186112987225,-0.2631441498042594
-0.8739891917385338,-0.2698404184694874
-0.854781235144868,-0.5404345496126602
-0.849889360846805,-0.6278534394641916
-0.8493883685227335,-0.635590430901477
-0.8475125422402625,-0.6716976758259561
-0.8394171445396523,-0.841871879406431
-0.8315003207647695,-1.0278341946065321
-0.8167700943400376,-1.4006612090260562
-0.8104808817987257,-1.569021783612339
-0.8073323430507351,-1.656163405131203
-0.8057311919318035,-1.697553674503
-0.7836162785812695,-2.304281038011187
-0.7724901966369888,-2.5799898496756044
-0.7708346308634932,-2.626558421733039
-0.7671603681962487,-2.6999042116169036
-0.7578771687779122,-2.87299200632397
-0.757472822254412,-2.87964269957581
-0.7495126824485254,-2.9874563256431848
-0.748450494726753,-3.0005423098073116
-0.7349807581367465,-3.061658651819526
-0.733442988321336,-3.067090530633378
-0.7292985344990379,-3.0551779442042157
-0.7289037293540739,-3.0481547332038694
-0.7276428478795482,-3.0410057453265398
-0.7242768925271408,-3.0125015819664114
-0.7238275738134248,-3.011244473108423
-0.7223424335887261,-2.997729271759808
-0.7083155655990989,-2.7516999599282697
-0.6905039945179485,-2.212864160007036
-0.6890595695412758,-2.1741256623407046
-0.6815466569235888,-1.888498007314712
-0.6804474261847244,-1.844566675756647
-0.6720037944868253,-1.5034204146622119
-0.6661938219083603,-1.2729224668784125
-0.6620331204977834,-1.1045668185235313
-0.6614327328140046,-1.0772727738195087
-0.6610174486033853,-1.0650819964601264
-0.6551676093661474,-0.8489589124753176
-0.6550423048247125,-0.827959989501603
-0.6502192205386779,-0.6631985708707868
-0.6477108052020295,-0.582433252925345
-0.6416464792772407,-0.3982752922851052
-0.6382919133427807,-0.30043979461426007
-0.635505074963949,-0.24599191736320677
-0.6140544228397311,-0.008524523002884518
-0.6130373673593859,-0.010578804153877457
-0.5961746710991473,-0.21298742947896634
-0.5958795369704051,-0.21592259404912345
-0.5751587681649948,-0.8089592694811197
-0.5733721185722453,-0.8610935986513576
-0.5645508359392366,-1.1692707559932327
-0.5561344634091432,-1.4502549546892423
-0.5475229613386214,-1.7035529053036482
-0.545591932758585,-1.7526417291443601
-0.5421913290606222,-1.8203581595272134
-0.5402742844568342,-1.8733308251333027
-0.5353538223712633,-1.9468453549360147
-0.5223884306958064,-2.0277643074379506
-0.4978516505651589,-1.523153755291334
-0.4845159572850335,-0.9265828067928471
-0.4733344612363677,-0.32034246952902357
-0.4624637046055877,0.290292803093622
-0.4618223279417899,0.31892077426218135
-0.4612601654487336,0.36382214900451504
-0.4579719730197631,0.539722420656762
-0.43746019877246045,1.4662704207576736
-0.4353959117463573,1.5311840292383354
-0.43504242712422947,1.5456328118624394
-0.4302043995727147,1.6700738844493193
-0.4290024224794253,1.6917991864420185
-0.4261224041931495,1.7419579786584276
-0.40653602229506935,1.7061913424790491
-0.3884334391280282,1.1006814770711628
-0.3762247066849733,0.45501154420524104
-0.37587259326534017,0.43654258387441885
-0.37257626654884257,0.23361798952267865
-0.37171228301355397,0.19006859414827393
-0.3675507080477418,-0.0557486471617164
-0.3619757469279228,-0.3934020769180225
-0.3618598173507692,-0.40119676260681375
-0.3579379639332281,-0.622310712847039
-0.3559900019979301,-0.7326813356676021
-0.35154248513048003,-0.9762486704777752
-0.3473274700116211,-1.189834412759019
-0.3426640394516003,-1.4045494025570928
-0.33776010902603115,-1.5971735779701526
-0.3350600652949902,-1.6927621319718587
-0.3220457679600557,-1.9467117799187006
-0.32066543620662635,-1.9587085075734474
-0.31061399961851155,-1.8971614540589854
-0.31042847441652377,-1.8931479187892089
-0.30814514290036943,-1.8524667058903315
-0.2964231569309108,-1.478443940282873
-0.29258600892191033,-1.3025355685665325
-0.2761035619929948,-0.3086489946146315
-0.27459799700902865,-0.20877941637644365
-0.26638806375309443,0.3797113560018632
-0.26607714636241386,0.40125967044677013
-0.2616980545800547,0.7105086819449211
-0.26000077262938115,0.8297421771155746
-0.25555252748607415,1.148375614626256
-0.24541923134575505,1.8177698327553247
-0.2444415413351888,1.878050181260689
-0.24359359362489208,1.920710437322354
-0.23282239241909464,2.4688701327389535
-0.2233038732445105,2.7726064441191296
-0.2152647525500555,2.902711151372101
-0.2118141281196566,2.9186537802850516
-0.1982949152888338,2.7395167378325858
-0.197974337117377,2.721356373896885
-0.19501735367883244,2.636119490137577
-0.18950493260554868,2.428230717248346
-0.17218975631133038,1.526162157301809
-0.1698545232435551,1.3906772080434426
-0.1663214929109511,1.172525596263558
-0.1659502250186442,1.1458257295038499
-0.14918344589627264,0.12460727793536788
-0.14395752124237582,-0.1556923589994533
-0.14341791932123238,-0.19390649971853333
-0.1362978683865963,-0.5171149188277527
-0.13157573989485805,-0.7072070865895258
-0.13151622782891792,-0.7098516983588271
-0.13023683773975314,-0.7486655396132129
-0.12682763246516693,-0.8497150256495413
-0.12253592776263211,-0.9579800145631956
-0.1127813850880246,-1.0708346441366958
-0.10091343802759889,-1.002983408512253
-0.09680013339189841,-0.9150318221374119
-0.09445890100184018,-0.8671680472717929
-0.08746284370544855,-0.6618033492143044
-0.08316005040449603,-0.514996590755157
-0.08190900462160133,-0.47210755986669223
-0.08008788813035483,-0.40269822817473505
-0.05518451973266547,0.5213300305684119
-0.04544076933687213,0.7597300891095369
-0.029318824636728635,0.8111676940889657
-0.028038048460923726,0.7965541567061969
-0.02707048486658259,0.7819364870124472
-0.02091987814440488,0.649581876946583
-0.017945714079567132,0.5475540539192195
-0.007516077509395203,0.0509536903133525
0.0018630948514699597,-0.5650927573097597
0.01136349324544561,-1.3266004734635655
0.012227874062214816,-1.3957348608317708
0.014537125154051367,-1.604706616536425
0.017001424164658996,-1.8329639587830007
0.018845648591090836,-1.9981160737171377
0.024335261696842636,-2.5167654823890873
0.03589407046465398,-3.593073824546141
0.03854823054504619,-3.839380184198098
0.05837536865312831,-5.357486194753559
0.06337319048637813,-5.6240464997450905
0.07873801385479995,-6.057583132321295
0.08366651040260153,-6.073439770158569
0.09173322653930072,-5.934091956787057
0.09175546150265479,-5.934264363920029
0.09430781435131586,-5.850264584398514
0.09546811950628253,-5.812906025505862
0.09887013079936358,-5.6680861216137615
0.10553993943710793,-5.291923925551242
0.11234130903974204,-4.8083617960296134
0.11877858928452589,-4.270020091231445
0.12362754853882763,-3.8153392020018733
0.1247820345427404,-3.7002492813453385
0.12676512365313375,-3.4998823077139023
0.13444354560734695,-2.698305978058075
0.13490253977753008,-2.6494618196758757
0.13581750895369193,-2.548265123998649
0.13780422881535426,-2.3165806569301006
0.1390098318664652,-2.1869171891849986
0.1392926810216064,-2.1590144120251042
0.14204625648796032,-1.8548898514424477
0.15892586635400052,0.011559629360267245
0.1611460240917335,0.24477968784565673
0.16359461246878615,0.4947816554481636
0.16434502429226594,0.5703585269368953
0.1833113086875482,2.2490786170887733
0.18787331436502086,2.5671566901145293
0.18792402798675356,2.5664589553428847
0.18972120642043322,2.6923830775137123
0.19631370258054792,3.071303531167771
0.20201998497737783,3.3488032304330555
0.21310347673177787,3.722975546252684
0.2139377628778849,3.755013638318039
0.21425144823810172,3.7598174674966445
0.22978494768470847,3.9919420606388543
0.24155583141331194,4.016859167253424
0.24242440042547475,4.014301752637775
0.24506116451609827,4.0083928300986615
0.2456547831225242,4.004067745716513
0.25150383113132113,3.972497457391287
0.2550642881555234,3.9451458126902423
0.26379741790011657,3.882925743861071
0.2644306540811199,3.8674714070998237
0.27134354119591375,3.811535743638949
0.273121612669458,3.7974329598805525
0.2853314674998373,3.7015233197861908
0.2887432119077502,3.6679015490693687
0.2945018464352529,3.6218359081558167
0.30431083487025345,3.529937600462414
0.3068875316164599,3.4962782299798283
0.30905491045860956,3.469514185755409
0.31687197424798663,3.3620246651659187
0.31836051572615265,3.327636790585275
0.3199901261008815,3.3122838671803665
0.32841939525800523,3.130666094167544
0.3299391221551149,3.0925422349002
0.33154491068053193,3.0560083825189603
0.3465941449189818,2.5750611160770154
0.3468364027502968,2.5447662158938953
0.36257674527887396,1.836561781283106
0.36299304091798934,1.8198796761958984
0.37341507821470366,1.2466263078890925
0.38263438034079034,0.6837377339681275
0.384412288608285,0.5838514424838367
0.3861193577956543,0.47963848222240824
0.3874485204852878,0.4013818668252823
0.3902236494308342,0.22847853128920845
0.39200887686825947,0.12418207284869447
0.39279114794441483,0.07647934862106351
0.4006386542314573,-0.3723529258796587
0.40298541333789073,-0.5080367863084161
0.4128082502683883,-0.9792501254646916
0.4170263826381184,-1.1440090375507745
0.4300829807774127,-1.4964369927100505
0.43805471358532966,-1.5615212617482734
0.4416466036132185,-1.549465040056185
0.4610772151589466,-1.0412440735534614
0.4716717475552157,-0.4541489091768459
0.47241994651506225,-0.40096913024637326
0.4746597768933962,-0.2651077463293511
0.4899144178122583,0.8812197064552677
0.497789157759831,1.5264246557658263
0.5011575899984582,1.7984134209858018
0.5146241348479408,2.8336108078688
0.5204727197790726,3.225471314333706
0.5225663611023972,3.351252808272046
0.5274563782121211,3.6197309433926694
0.5312476609576939,3.8030959824927337
0.5352649446129858,3.9630540144731246
0.5375592234932247,4.030698531467703
0.5392322551193249,4.072113476039074
0.5447502995178835,4.18492740505162
0.5466231835527795,4.196383981863998
0.5509830684116901,4.213472822483771
0.5523780441104096,4.209824755385835
0.5672109793829643,3.840017341355625
0.5687517388189409,3.7754180856575097
0.5712757741270873,3.65796510159294
0.5720696466961726,3.611648653893326
0.6022461197120474,1.3346941052587649
0.6030598134874889,1.2610678090520195
0.603317663639646,1.231847717050578
0.6128996758617209,0.3797744021286273
0.6248175440460857,-0.6155884874750561
0.6258336472430797,-0.69395146319679
0.6282811247890354,-0.8755040021410287
0.6294719756327893,-0.9560000785090244
0.630882938289167,-1.055172895832563
0.6335361867597689,-1.235586199208805
0.6516339059381107,-2.0584814996228715
0.6607693372599375,-2.2046376049004266
0.689309726146722,-1.4100140399828336
0.6975295968560058,-0.9169728622267215
0.7123316019069224,0.1341375306472363
0.7168689617193484,0.4906306733117176
0.7182167369851746,0.5890034155429568
0.7189832146292812,0.640698695990982
0.7271399003889396,1.2518593621709164
0.7353558578491421,1.8066073073401294
0.7394644763643288,2.057531784411776
0.7522754239582472,2.6878829477847854
0.7524229539403668,2.6946583229564567
0.757801304817483,2.8819286104058994
0.7589879880075348,2.917954098897527
0.7713691647383198,3.1147966074255757
0.803014021604509,2.439554132600096
0.8032919868056565,2.427446380795782
0.803340933977374,2.4273493719399086
0.8145364916768072,1.8861267378053537
0.8248604194634748,1.3314861137174303
0.8258239770281808,1.2852025406570395
0.8276489063110306,1.187298469056979
0.8415255097712966,0.4558233018192164
0.8433035921358338,0.3519206566935649
0.8544116338460124,-0.14997551410528134
0.881090548216636,-0.9009707561181292
0.8933440565232909,-1.0202762851611706
0.8971088654926573,-1.0195778113249183
0.8992756017938337,-1.0191938326441834
0.8993795945600271,-1.0217506911925027
0.9128852246419585,-0.9391437814661647
0.929541755473565,-0.7197615347353088
0.9313411814281194,-0.698974346348355
0.9323903447313366,-0.682683206132122
0.9327571760753428,-0.6691632257059882
0.9511718460904337,-0.3965150493388006
0.962715744590712,-0.2645677406456461
0.9733215230014007,-0.18034189670955966
0.9787638387495434,-0.1568153360151614
0.9802395316846884,-0.15196550829327835
0.9838279136440082,-0.14274613138000747
0.9903095078614452,-0.15937353141532035
0.9930990750378861,-0.15439060046604638
0.9962010757298252,-0.1725981379267771
1.0010755153705428,-0.20192631384892895
1.003781049201141,-0.2185702910588473
1.0094875559561718,-0.2776850884010303
1.0225292115860984,-0.4461079154614242
1.0267919691566068,-0.5157768722265026
1.0342852682138375,-0.654558271981232
1.0351316144164162,-0.6700905287052199
1.055698030114697,-1.1384984038564234
1.0560047558900845,-1.1431909494810126
1.0601356652064036,-1.239035447125607
1.0638693670567365,-1.3468669993912759
1.0671372969945665,-1.4334142737591413
1.0677469533898805,-1.4467917011198013
1.0724240872952215,-1.5729032277112904
1.0836584360734287,-1.8795644586740774
1.0903873982290717,-2.071242418896335
1.09477863148381,-2.179504616574976
1.1006053554717923,-2.3439872861542566
1.1039811764158785,-2.4310423257598455
1.1054977626859923,-2.467659292895832
1.147435856531219,-3.0663368407851683
1.164567651834643,-2.9396072771248836
1.1718340752995182,-2.811189281093042
1.1786215934795194,-2.6459976889568875
1.1847016852179681,-2.475092264977974
1.2008657497416468,-1.9107904407965866
1.207356014500121,-1.6541345875013622
1.2084037561073293,-1.6095048007303194
1.2124274488367286,-1.4447224692350704
1.2136580814500721,-1.3925476275640944
1.2171228244290813,-1.2583993326987228
1.2215198796013826,-1.0829797836774255
1.221975022452063,-1.0590594692103161
1.2505851189325279,-0.17939450068299867
1.2571520543984782,-0.07485210207497912
1.2593679456973366,-0.04603503946931798
1.2952440061614858,-0.41187914834357015
1.295265465579944,-0.41127023287156567
1.3041722287410593,-0.6868405769049537
1.3277588433500958,-1.4813696105410867
1.3279703517322732,-1.4916210684096418
1.3464126236110223,-1.9287295001492388
1.3473700224032683,-1.9567055986512936
1.3478670313805106,-1.953781171932614
1.3568583168287711,-2.0292524620892047
1.357950062406137,-2.0279986846390363
1.357966913780838,-2.0313986259152563
1.3966836770549707,-1.0110624293328678
1.4087124180042023,-0.38074300728258176
1.4118270916077096,-0.19874627373052345
