n_harmonics,base_freq,magnitudes,instruments
10,2.677786613706509,"[-1.37020414 -0.11960456 -1.89260027 -1.14842041  0.60373111  0.92156958
  1.21423064 -0.78243292  1.30525374  0.03367958]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
0.5278879971827091,1.503348594994206
0.5320017702842836,1.5000081018786295
0.5342145751128795,1.456521893048747
0.5406849878334867,1.436368715165223
0.5543819296525596,1.3668734760452117
0.5615670206984049,1.3209352160180503
0.5635840232072367,1.3177828872644448
0.5661926755153672,1.2241962771036246
0.5849133284832599,1.0754890003424902
0.5866417318731321,1.0167380197576457
0.5952541022806477,0.9366333293837747
0.6030292384041087,0.8162332050630092
0.6034720411733625,0.821269755831716
0.613139775496816,0.6412119942881512
0.6207361303752412,0.5869462963222987
0.6207520098924775,0.6429857095724452
0.6255242572178998,0.5290862633295296
0.633535077216806,0.47182795642300046
0.6366586008823196,0.442549191556577
0.6371755436060633,0.4014927347761078
0.6496566161406627,0.3243882497593087
0.6531282834676793,0.29404775928494503
0.655456467739433,0.30018914780758293
0.6795020035875403,0.3818490871824722
0.6858345104281662,0.4806546843759534
0.6869146258401368,0.4629454684308308
0.6904101999148811,0.5011140962212564
0.691248559438133,0.4589479162858018
0.705503395129492,0.7447647601520283
0.7205833273590714,1.2203412522973287
0.7209383746206495,1.2451029083590823
0.722029168816281,1.2364974223673875
0.7235432914309694,1.293338419182362
0.7267640476705943,1.3842093189806555
0.7339827236489813,1.646678020195026
0.7340324028373191,1.6323378818744103
0.7389587603577001,1.776064276495219
0.7474271777462738,2.0675023716224272
0.7528844158568817,2.268123587513421
0.7617526819654188,2.572407447746713
0.7779746329277222,3.051854469764406
0.7811246261214886,3.117618457987258
0.8039078246600879,3.390619144510262
0.8174804767008528,3.3992698175115614
0.8286633125506633,3.1851890738113697
0.8294816955629507,3.177065569726037
0.8330364303934701,3.0296005775277033
0.8428355384341799,2.790415273431954
0.864781383308725,1.7228093787704626
0.8751793483574906,1.0704161734944357
0.8784524297499394,0.8685791345865131
0.8788056523987828,0.8701222673295328
0.8935766408506218,0.07461735794733715
0.9056542567173302,-0.549096323640529
0.9135730761190963,-0.904554364587217
0.916688840844905,-1.0274809422687687
0.9587998373940314,-1.4991432562464055
0.9675665684539139,-1.2260306384261286
0.9727864980839298,-1.0275301169812359
0.9760677414368013,-0.9090716397350922
0.9861558949434581,-0.35550555386969446
0.9936802191684517,0.07179378963243602
0.9980291442679032,0.320054648642312
0.99921496032495,0.4344939426736586
1.002928368348731,0.698081356269749
1.0097702282557774,1.1802311515716115
1.0100025974731182,1.1427809016864456
1.0109928524758391,1.218134046814463
1.0121541874004123,1.2804797247418795
1.0201045979822236,1.8073127462276042
1.0215553440359502,2.02377032395728
1.0316053042109665,2.722670324069161
1.0363907788116675,2.9759812745222582
1.0421681641105636,3.331665375446925
1.048717161071914,3.69418470367998
1.052466168710012,3.8034884767074812
1.0607423825561675,4.147718241512813
1.0633794093888778,4.174875715851792
1.0674220966339583,4.250793283380484
1.075042381047706,4.392833516403784
1.0811076152806152,4.311989848174817
1.0895617229568666,4.195817003045673
1.0897476446017933,4.188613174760846
1.09374059970036,4.085744202428271
1.0965485983477166,3.999793882203569
1.0977582542002278,3.947517458857619
1.1248894379872567,2.351495746845304
1.1267347371636962,2.122966886248915
1.1316874069968268,1.7625154476472658
1.141669574156949,0.885470090074945
1.143093066031712,0.6990070872414371
1.1437893616909331,0.6698143823345147
1.1454879642524354,0.5243662938087675
1.227210075311115,-3.5594640974106206
1.234789325447652,-3.3377089829525537
1.2349400334267244,-3.3195027736905183
1.2649323549895009,-1.5707733156248194
1.266968396294323,-1.3987676662236073
1.2729739567009997,-0.9644704127413448
1.2919220617053924,0.6377766368499345
1.3046908242661939,1.6943651587462394
1.3118285557050005,2.198380605932492
1.321914895809111,2.800512755918913
1.3276480632675884,3.0533976872233626
1.3335343361430887,3.37059129674675
1.3393239320859145,3.514364257594402
1.3401275997137612,3.5889419717483
1.3410907516104569,3.537771403664533
1.3421625687184289,3.5927604204391494
1.342197450070607,3.5746239446782635
1.3435456761807405,3.5722686599797324
1.346482114709704,3.694894621410028
1.3519044000497713,3.743821494898175
1.3582929128897288,3.753560483797617
1.362573040302383,3.6678837755587295
1.3670392957293789,3.5449444865776165
