n_harmonics,base_freq,magnitudes,instruments
6,2.447092404850528,"[-5.37756919e-01 -5.48100785e-02 -1.52764594e+00 -6.20236531e-01
  1.44921488e-04  1.03458661e-01]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'>]"
-1.1252732773404188,-0.36399180305537293
-1.1155494938012658,-0.28412621875339006
-1.0987198141335974,-0.14529160830925797
-1.0984653422081445,-0.1436087632254553
-1.0984346224776451,-0.13735208624671974
-1.0934619902434985,-0.09430438047677678
-1.0932702854282663,-0.09082797195531107
-1.0870140882895545,-0.034220375013084336
-1.085793451307139,-0.02052609445282115
-1.0843820123181804,-0.004739372987508149
-1.0704860361160535,0.15005617047425215
-1.0658602043891385,0.2028888447834935
-1.0652332281930956,0.20392992504866017
-1.0652316489185591,0.20509267459244168
-1.0608464282990957,0.256461201691011
-1.0601034154938955,0.26691190781759117
-1.0498376038295558,0.3929107983661695
-1.0471634279061939,0.4255117184443373
-1.0349508601066542,0.5855884575582588
-1.0344576590409005,0.5926880386892294
-1.023473649789473,0.741766146504211
-1.0179082190285809,0.8167760889440487
-1.01364697067301,0.8746541624577138
-1.0130929181629689,0.885019563075001
-0.9974344241104629,1.0975422087466902
-0.9941395431395166,1.1469702345740047
-0.9848276215145657,1.2750040930561581
-0.9773859744147391,1.3724923988304256
-0.9654491192783707,1.5161721196703601
-0.9618302688333831,1.5656448283789122
-0.9615276542661073,1.575813593396006
-0.959682977175123,1.5939080986235297
-0.9536658535906577,1.6609161755872626
-0.952713987885836,1.6730705691438137
-0.9462457146836902,1.7396872835118675
-0.9446493291849967,1.7537707411148675
-0.9338555968084608,1.854836556116005
-0.933319731132709,1.8588359156743606
-0.9193295845808889,1.9697743990687022
-0.9120439669303106,2.0130525106366544
-0.9092636641631202,2.019344109030151
-0.9076629400363121,2.0330524871705435
-0.8856848549376339,2.0779277651145502
-0.8853054953115369,2.076759945098382
-0.8591309193468337,1.9942880782579042
-0.8581875720130121,1.9815949421313546
-0.8569123168367332,1.9771168046682728
-0.8568267650041999,1.9735858681367635
-0.8519568728696321,1.9417567128476683
-0.8488475289324686,1.9146719162216337
-0.842444782626651,1.8584637366461647
-0.8421436961568927,1.8639337312822502
-0.8415831170500221,1.8489740417221234
-0.8277394017946502,1.688000566989131
-0.8216432287179654,1.6059424329092518
-0.8138340085542612,1.4909130800125943
-0.8121827917153643,1.466478438245042
-0.8016187018232461,1.289339614387296
-0.7949069426796127,1.1628578213567293
-0.7800669300373348,0.8739654437185215
-0.7758545305142084,0.7885228276959801
-0.770799296667974,0.6823270749471004
-0.7676520169126846,0.6189262292620848
-0.7575732595672049,0.4018935797757379
-0.7574933016336525,0.4018526392442304
-0.7472041817586135,0.1782334594896855
-0.7441840395893786,0.11153193129484595
-0.7387517588818788,-0.0035834685146267312
-0.7335744033590892,-0.11248363643862481
-0.7294464401288021,-0.20425135533416872
-0.7160220090793983,-0.4696134975912683
-0.7102109713397979,-0.5814643503311018
-0.7056493886672008,-0.6591936107186906
-0.7056252171190724,-0.6629282657150752
-0.6933222056698254,-0.8667940024070249
-0.6882877727959595,-0.9354823356859626
-0.6863373733323659,-0.9680910584365761
-0.6750473582314607,-1.1101636316058385
-0.6707748778336704,-1.1632680623834568
-0.6704118778443,-1.1620658585181525
-0.6568211882680837,-1.26973381411408
-0.6536108098736619,-1.2932991209245714
-0.6435643032879277,-1.3270446335372619
-0.6122498712524602,-1.251956960137464
-0.6122040426443363,-1.254242006778517
-0.5988277695679747,-1.12309798950812
-0.5874837459528117,-0.9770597364558921
-0.5736738539424251,-0.7575549995781317
-0.5672370205136654,-0.6368026922489283
-0.559212203521549,-0.478159723000969
-0.5560509567971881,-0.4067686835099313
-0.551317305599401,-0.305730506242484
-0.5477534629785143,-0.23360220627563424
-0.5442874095979668,-0.14396888359278975
-0.5290370561204845,0.2194666055610054
-0.5163509689026116,0.5357109644842031
-0.4993605796892586,0.9563426920560512
-0.493371547064013,1.1069583836183645
-0.49149338880198545,1.1541104483483278
-0.48725674849354306,1.2481501121069078
-0.48211180721610436,1.3710710536784452
-0.4812302623713167,1.3923343069846594
-0.4773076077065106,1.478324916686769
-0.4746716000267166,1.5327302109118586
-0.4739039649536392,1.5572295037918769
-0.47298609174269046,1.5633055898757273
-0.4622850401224583,1.7965089177360853
-0.4487357857154195,2.029677515519911
-0.43815723822748476,2.1843222181910558
-0.4318936440884116,2.262582655114987
-0.42391330335860067,2.3408796309842947
-0.4205216758803374,2.371985690505557
-0.41511121415927654,2.402794470228112
-0.4149873006479847,2.400830518508906
-0.411829986780023,2.423374559481653
-0.41118465763266254,2.4232246889559583
-0.4003283954175787,2.4536623490683143
-0.3958656186110874,2.456180311854385
-0.387890401776696,2.437167585080866
-0.36769662679047643,2.30355045628408
-0.3434802731386508,1.9642104655929629
-0.34110904313645607,1.929015547546688
-0.3410635789015619,1.9228325632934766
-0.33688536981550143,1.8435632420506791
-0.3303678333391318,1.719782469896671
-0.31895935698854583,1.4772214232296104
-0.30267659190671026,1.0908366258190718
-0.2948445664573809,0.8947582234922106
-0.2876239064700963,0.7077869417193411
-0.2821308815260055,0.568794425917383
-0.2811276601654158,0.546289444893709
-0.28052187276489304,0.5286408076884227
-0.2774833988135832,0.44857943451826326
-0.270368184771443,0.27176061137302754
-0.2623443098081504,0.06451797360120157
-0.25752901237762416,-0.053828062950066854
-0.2546089452765745,-0.12627623848530303
-0.24294711598360497,-0.39803042800517396
-0.23390348697470298,-0.59148557548951
-0.22262292286656216,-0.8122187197578828
-0.21569113200425383,-0.9294076240712775
-0.20655404289799417,-1.064340834593743
-0.20595393502003656,-1.067256477050265
-0.19941984676227786,-1.158572038876806
-0.19864507191018754,-1.16433395155001
-0.19772653801261697,-1.1715266533548645
-0.19309767300946312,-1.2226249150498378
-0.1920395226478373,-1.230219884508823
-0.18478367104691262,-1.2886694348360181
-0.17992242321282337,-1.314206042530786
-0.16358559400987893,-1.3561439908400201
-0.14838725046846069,-1.3182556784173698
-0.14755871241271734,-1.3042715365580726
-0.13787526105750958,-1.240673899163033
-0.12857672824205135,-1.150000400227851
-0.12795389890526732,-1.1438241059552907
-0.12392048105266351,-1.0872495316828874
-0.12284208838334276,-1.0753382812735375
-0.1200849999636402,-1.0430946595179138
-0.111215356870761,-0.9045112849134539
-0.10146153495441013,-0.73523875199094
-0.09891876009911282,-0.6925577569766517
-0.09412665834488898,-0.6029886375141069
-0.09109415554981659,-0.5386279808137407
-0.08864645371100366,-0.49373352127992143
-0.08754226717820446,-0.4742645433614526
-0.08657355435077996,-0.4516912727502849
-0.08300394720808768,-0.3839788012606222
-0.07816652713805317,-0.27026765215975773
-0.0748855469002967,-0.19894751094979274
-0.07353578011678508,-0.17105449193669187
-0.055414096285748116,0.23755375561490769
-0.054947302539112286,0.24904439716389506
-0.05019294763738058,0.3583973435366391
-0.04900485874532823,0.38305996195287556
-0.04253084136571239,0.5244004738503721
-0.03851915063687805,0.6192797425630227
-0.020210502475921377,1.0013416169498888
-0.01455569408690538,1.1094495187665558
-0.009083258987172993,1.2052878456496248
-0.006683796429980848,1.2505348726297014
-0.005468686950510726,1.2675756939630596
-0.004691398456437845,1.2832699354688848
-0.004022245977258976,1.2928185981342162
-0.0031100363481932902,1.311893869061142
0.005620713154455004,1.436379297294932
0.010955866423635996,1.5084879894601728
0.020873133873915428,1.6184807116138107
0.02808990052662974,1.6920221963098188
0.04509734757270234,1.7647395664507046
0.0470415230929242,1.7765823787830461
0.05071150550037418,1.7763145111110983
0.051101375133262295,1.7789714458547243
0.0714055071312405,1.702731913012826
0.07278764868576104,1.6943260284113535
0.07417013946505424,1.6837341895214204
0.08126691008721787,1.6213929618705036
0.08750240779070717,1.55340582874564
0.08944189039833272,1.526905106977593
0.09061546002151166,1.5119727879407685
0.09513165578900118,1.4449206740931066
0.10741993360264956,1.2453463826870175
0.10788300791062433,1.2422572267340963
0.12068645008695311,0.9923731582473221
0.12591968105498852,0.8780965995305248
0.13125845185555196,0.758819677153003
0.14604908509168535,0.3940877953595957
0.1532971060670656,0.19764716965335624
0.15848873536370078,0.059715739430227094
0.1619954001755901,-0.0282166494899311
0.16917501582441563,-0.22688833027028368
0.17414239279204624,-0.3667280573553571
0.17793458923256011,-0.4650044775001072
0.19307781652855693,-0.8788521469450377
0.20600393851043286,-1.2134744502290007
0.2060533737421646,-1.207366127860908
0.20937724911419897,-1.2866364167299968
0.21680419443157373,-1.4773471583874214
0.22422067740994356,-1.6441046735841904
0.23210949896476674,-1.8201507613233454
0.23224541547356425,-1.8226967310259385
0.23565142300484432,-1.8915935591780753
0.25218567360016575,-2.190086840057961
0.25667166740262104,-2.264564902096094
0.2640801593093931,-2.3609145875016306
0.26557745678391065,-2.377862074148259
0.2657158474592256,-2.3825104749898003
0.2668444240334158,-2.4003622643916884
0.27414184022801447,-2.4802549921156225
0.2781822226701838,-2.522313895470917
0.2811294506278528,-2.541134583833207
0.2861536781769072,-2.5807686154038842
0.2998525202717013,-2.6475713071022864
0.3005650019998427,-2.652848358238809
0.30235213169556907,-2.6521276473294573
0.3089308288690402,-2.660969657071622
0.31215159526517233,-2.6668294016402894
0.3159581109500502,-2.6642973321829184
0.31847095463395014,-2.655280822617698
0.3209128699218895,-2.651966985877457
0.3285280430151958,-2.6340786101876428
0.32991650660093175,-2.6229054480859038
0.3321825130350051,-2.6097486621471675
0.3497477932810562,-2.5022401842607502
0.35681379874223396,-2.4375992425787882
0.35875448482404426,-2.421387545329779
0.36370768088296224,-2.3681577870989803
0.36601351030923635,-2.349748962857806
0.3703926702688638,-2.307067859200303
0.38956575463218,-2.0903902795834792
0.4124732075835271,-1.8413560930042763
0.4144294062028022,-1.8182996806456775
0.42409216302734265,-1.7269014870065456
0.42411993508751067,-1.7286869087882517
0.4263191891981122,-1.7024872527825017
0.434476272525151,-1.6285163162753595
0.43660805696523486,-1.6155510063107332
0.4441343142232217,-1.5591198991523432
0.44670508311815293,-1.533120790982089
0.4489464299568118,-1.5343350311581476
0.4521062367877233,-1.5098154899695337
0.46065534268873565,-1.461565378491701
0.4619910051371523,-1.4622107282373473
0.4746327987496173,-1.4245330289274398
0.47638812988948365,-1.4269576918260478
0.48948779688399435,-1.431926565688306
0.4923213605966392,-1.4421286123453982
0.49783981771045394,-1.4731113947359935
0.5011248476036054,-1.4787326860773904
0.5207156943786306,-1.6108667604571756
0.521594536835341,-1.6157333016879545
0.5362593745914159,-1.7571291527363029
0.5401162038466394,-1.7960649667952813
0.54060169894804,-1.8029677883456088
0.5533106843252407,-1.9648814013923925
0.5537164985989484,-1.9794632113880335
0.5647285717494013,-2.1250026474575776
0.5751772457373892,-2.281565279735137
0.577696884704205,-2.3154949903193254
0.5942411402171324,-2.567657601636601
0.6052357392580525,-2.722297208012997
0.6131259314241913,-2.8325782998675226
0.6161687496114743,-2.8674585507185517
0.6211893527263683,-2.9355804340197476
0.6386999268305615,-3.119994605834263
0.6398376863705462,-3.129098766403134
0.6403581432616576,-3.131933611536755
0.6626555095719167,-3.2662295778205714
0.6684599501935318,-3.272252345926512
0.6699668964076015,-3.2754887731723095
0.6702556843840859,-3.2692675471883224
0.6769803541320716,-3.2732562716687243
0.6770601960442106,-3.2744782949714697
0.6900895426241744,-3.2300645545267757
0.6922710344070087,-3.214365836031311
0.6932652980392673,-3.213277989289146
0.701136568711429,-3.149504221473586
0.7076762716801746,-3.0744182728376837
0.7198948318482268,-2.9154949186629486
0.7216634805665478,-2.888533036338881
0.7217688919105738,-2.8841606469815653
0.7343614952002842,-2.6539473210662594
0.7368762483697013,-2.6019173444174655
0.7550155463578991,-2.1717946714395424
0.7582483920609295,-2.0888212951076395
0.7632124410768197,-1.9462262703674824
0.7635970858167664,-1.9408054953183884
0.765213633737011,-1.891042643826804
0.7690454627624801,-1.780021249464186
0.7731144405001782,-1.647747646321089
0.7800290218617691,-1.4440911208921023
0.795452002060193,-0.9170500326599793
0.8087748245450221,-0.443438450045177
0.8115600659525093,-0.347267715434646
0.8115702476304691,-0.3444827060761633
0.8268207239750263,0.21491165502058449
0.8438124234251863,0.8329608509094242
0.845419605755354,0.892045537318429
0.8530932040935024,1.1659270164227198
0.8577027245083455,1.327293163491753
0.877327891782846,1.9726169166283
0.8797695506287857,2.051550754117035
0.8818107147921577,2.1078684674650248
0.8854002116274406,2.216929693095309
0.9013172050798959,2.64843352222261
0.9033605561491651,2.697007347040225
0.9050759159671529,2.7395305040689757
0.9066284556321214,2.7804706021729224
0.9114292699651401,2.889425067314182
0.9117318583201914,2.8895019433827684
0.9408157203121856,3.3812767008637734
0.9415929157818432,3.393010097006559
0.9482721861389356,3.467059158775437
0.9579494075913719,3.5369859889047035
0.9580419672140934,3.535994866287687
0.9599143352063901,3.5417379415624217
0.9698505655702219,3.5765653996776283
0.9794035705187518,3.581850054770306
0.9797712740336086,3.58695517994299
0.9980815860319412,3.495984806981546
1.0005090163520904,3.481094843964313
1.0007594406922005,3.475573918088555
1.0086412749686655,3.3995775701697633
1.0096860160284518,3.391662537496174
1.0154096932463972,3.3262995396358757
1.0225428130762833,3.2285074851302094
1.0316006500009856,3.0933930762900914
1.0364203068371918,3.012997080576669
1.0405029544335331,2.9398873725190415
1.0440804578272385,2.87159730261298
1.0453086473272597,2.8453632392888086
1.0587331533912998,2.5801610666206973
1.0666463735538656,2.4080944515668055
1.0679437516061991,2.3861549081103797
1.0689344632579072,2.364840320767441
1.070621968211376,2.321853303578659
1.0789095245038611,2.1386425834446423
1.0809002984865046,2.094215009806196
1.08229074391922,2.059283401761935
1.1005827220627218,1.6323338870532325
1.113092521183865,1.341587871986144
1.1175212407879451,1.2385490009304023
1.1191472746565871,1.2053642252484362
1.1209032926779745,1.1658304814325586
1.1264484205133432,1.0445228878706212
1.138972186125673,0.7682114060412595
1.1426021955174344,0.6905044793294001
1.1477939550496137,0.5849380509905641
1.1513841968094916,0.5114655957841847
1.1568990881573713,0.40990271805334955
1.1622223958167366,0.31007884970107086
1.168275690365328,0.1967410109954926
1.178665789941153,0.023977073628972955
1.1842059209699949,-0.060268036417968615
1.18448318830323,-0.07365633314108974
1.188405833061866,-0.12469096765099799
1.2104323067485794,-0.4133738409161082
1.2214650226667807,-0.5281139260050315
1.2224718622503579,-0.5347932552729208
1.2310228214963974,-0.6103881258821046
1.2325236909162376,-0.6240076650772111
1.2372372918808114,-0.6576889332116487
1.2417360615742208,-0.6896079169703963
1.2424240276677692,-0.688353255117791
1.2492466828000683,-0.737602771118191
1.2501457858204201,-0.7421661099355846
1.2514902158737087,-0.7470124494816504
1.2522683128157865,-0.7515043907736899
1.2543480934334221,-0.7618554671591782
1.2590562212068512,-0.7845716029919373
1.2593692697344752,-0.7909587711715215
1.2694190093749658,-0.8268571799868485
1.2717785955617096,-0.8345207960269053
1.2721792631006537,-0.8362451041353413
1.2731722616187051,-0.8425029984588407
1.2868730693804302,-0.8745811018615176
1.3025660383564706,-0.8797358453472148
1.305104716704566,-0.881618795462328
1.3068275284759645,-0.8856079764651764
1.3145318182073442,-0.8802754700356641
1.3146628768031068,-0.87947629796756
1.3167668418077891,-0.8819127651230664
1.317148169423925,-0.8833148694863148
1.317506260758245,-0.8749340796174403
1.3176558355631895,-0.8716946119397111
1.3200741922646815,-0.8794466933992277
1.3206248823759106,-0.873582825905037
1.321673967068481,-0.8795342137538773
1.3220880987443246,-0.8791152899533856
1.3271332218352567,-0.8633917548809591
1.3274847622301227,-0.8680780247000471
1.330381658307279,-0.8630625912026435
1.3377793953931878,-0.8497207221731436
1.34446203364171,-0.8295830235870668
1.3452876767280602,-0.8330016726708273
1.3497772809827335,-0.8169620102935579
1.3523101210176138,-0.8105075127089498
1.3530680221322076,-0.8117494974430636
1.3546130758616188,-0.8080042552513883
1.3576589457523012,-0.804078526361227
1.3689524560548225,-0.7567918551195306
1.3799209416315117,-0.7127987368813192
1.38347431743676,-0.7082147018771007
1.3909896384795433,-0.6679724044542092
1.391333572634374,-0.6723816491883079
1.4103660628425603,-0.5727930753032673
1.4112741387664984,-0.5712781423353958
1.411547611697177,-0.564964234370125
1.4121582921784475,-0.5560329584858452
1.4147117701365346,-0.5462097819718649
1.420673332890737,-0.5133751245619551
1.4286469534014508,-0.4566043696148479
1.4312397922850204,-0.4397932252983383
1.434165520270648,-0.4175779685888159
1.437338793805953,-0.40727703675822574
