n_harmonics,base_freq,magnitudes,instruments
10,3.057923538099285,"[ 0.09577442  1.1134239  -2.49620789 -1.26261255 -1.16751207 -1.16420842
  0.93397023 -1.47625884 -2.71779923 -1.11483764]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.73911601304083,1.2727918437285732
-2.730090007847717,1.169534288827343
-2.706936665887323,0.7125500123996297
-2.706031586515914,0.6887551233078905
-2.694171425683664,0.3398825174092871
-2.684839701904851,0.02289681826305308
-2.682285040261312,-0.0688058769433015
-2.6595745704902933,-0.9134431848736828
-2.659356300195867,-0.9214536399074501
-2.6566244733160875,-1.0192942215809142
-2.651110695455928,-1.2085556023584052
-2.649294071526988,-1.2680167015562152
-2.6362141414194946,-1.637860245400068
-2.6361983333680765,-1.6379534937931002
-2.6324093243403732,-1.7217345924618503
-2.630773359277925,-1.7538531199931646
-2.622331971974768,-1.8801345500803819
-2.613428418603468,-1.9350831037862328
-2.612116633405841,-1.935925184551803
-2.6119561558857676,-1.9358936037962762
-2.611920297915957,-1.9359454345845695
-2.606904151970192,-1.9208297186401275
-2.6065147521685272,-1.9186094116629302
-2.5896956370533606,-1.6667363251241065
-2.564939889708401,-0.8734894534971367
-2.557057045361498,-0.572184853260905
-2.5557385950190477,-0.5219990783041619
-2.5549347471340758,-0.491313348056986
-2.5429866521942084,-0.06340024639024613
-2.5412225222427414,-0.00689097666660597
-2.5354463142810015,0.16215600480560086
-2.534532763278786,0.18600814034982216
-2.5222200028701156,0.4202523570370531
-2.517135440363595,0.46039955495257323
-2.5145878870205367,0.4658342417746925
-2.5094542426196558,0.44770140865423413
-2.5034919967207014,0.3735940295173309
-2.5016486192451763,0.33905459966062396
-2.4997245856958603,0.29700297476272064
-2.4920703002225357,0.06963755131182338
-2.4905701603624024,0.014403058760596974
-2.4841924335087433,-0.2604729821875869
-2.480487082954988,-0.4473979174767193
-2.470706088917436,-1.0247750161777898
-2.4602433595282838,-1.7462929072543043
-2.4569302663734427,-1.988811964816223
-2.4548817795433786,-2.1410720720104783
-2.4540841320318725,-2.2004981565149957
-2.4304581673940957,-3.8871113155993253
-2.4218425214679744,-4.375497429745607
-2.406787761735716,-4.910980400103
-2.3913371997155526,-4.914242474669439
-2.381975966805989,-4.61072536039653
-2.378003699268846,-4.410767913041541
-2.375066266724148,-4.2362299736371725
-2.3737845961647004,-4.15327110656258
-2.3730839368011307,-4.106010912741548
-2.3704250751633786,-3.9156564230478272
-2.3700713632061805,-3.8891645802194863
-2.367156380060899,-3.6584960555754593
-2.366656339736085,-3.6169450496862323
-2.362596332740923,-3.257994844602983
-2.3582579677054314,-2.8357480705972637
-2.3555884253022974,-2.557362783666828
-2.3549787711736325,-2.492210602794806
-2.352034762318755,-2.1674747100983542
-2.3514349761763738,-2.0994822736788814
-2.3434946823125564,-1.1535844444876537
-2.3408173152029645,-0.8182060274910545
-2.323622237741138,1.415957727493003
-2.3211945374926044,1.7293383807630003
-2.320554678244159,1.8113222612249427
-2.3170533486902354,2.25387695115755
-2.3070471467159983,3.4413685370586315
-2.302192246310751,3.9596982837400807
-2.268845975750124,5.915600082930702
-2.2685119688469157,5.918264462698252
-2.257839813262435,5.814141385913897
-2.253185514455251,5.655919048197079
-2.2346963601799117,4.418697449874303
-2.2318087788117706,4.150014787014522
-2.2311552314400322,4.086673258145638
-2.228942617542046,3.8665319452455504
-2.224088642787323,3.353826370579733
-2.2165748700843326,2.4950588356683396
-2.2047901010943844,1.057294011142762
-2.2039462628034707,0.9529099595736252
-2.195736217366595,-0.053468279869138206
-2.1871674556668355,-1.0539437892486307
-2.1863970573267366,-1.1400273137200672
-2.1747398852361606,-2.329050619831541
-2.16996938974913,-2.7429687589388467
-2.1500026521952815,-3.8996201846317313
-2.1468698133044875,-3.989396194623786
-2.143114799010273,-4.063345184134387
-2.13354366445081,-4.090743824071421
-2.1316806108665673,-4.070144515566385
-2.1291291607651726,-4.028756605444176
-2.1250729377407196,-3.933024164791117
-2.1250143470867444,-3.9314602565837493
-2.1160100635162085,-3.599641157516847
-2.1025714100960196,-2.863764654762153
-2.0747013433380754,-0.9630475556346377
-2.069013281348161,-0.5987071369274748
-2.067438869515281,-0.5028519300056195
-2.060597944362634,-0.11601989163722279
-2.0596263816883713,-0.06543246004431569
-2.0519767417526635,0.28837516546871883
-2.0476644487725424,0.45066516832013664
-2.0343801724960984,0.7672130685693903
-2.0326112657038076,0.7878167975313547
-2.030083288804688,0.8086713686621193
-2.0243775558519816,0.8193434362182439
-2.0228142992717117,0.8135301296874096
-2.0138487332596218,0.7148303122304804
-2.0131610125838595,0.7027283508314136
-2.0108317762265124,0.658294936470773
-1.9924121847802878,0.12441312722908272
-1.9761532618302404,-0.4782343747177679
-1.9722945461423151,-0.6191325032522991
-1.967278565845404,-0.7936900359621656
-1.9642038823695467,-0.8944274517544536
-1.962590603341603,-0.9446853555615078
-1.9560782655783306,-1.12900084866756
-1.952801795525561,-1.2085883968852789
-1.9409409547513903,-1.4096918610538165
-1.9305340557942299,-1.4630940377008248
-1.924175754698957,-1.438577768447651
-1.9221278993090005,-1.4215563577492214
-1.9202173728309975,-1.4020231913644956
-1.9122438393007481,-1.2842525314757376
-1.9069118553321285,-1.1760459445700748
-1.9051454863481654,-1.1356453681293397
-1.8968660909781931,-0.9235922960395542
-1.8945859891480012,-0.859826743701021
-1.8931104502014848,-0.8177016177314919
-1.8928055117966232,-0.8088926088030343
-1.8772524274825864,-0.3492421014852566
-1.8760615856164584,-0.3152202090579375
-1.871629027555038,-0.1914664249528393
-1.868347996188156,-0.10488837406732464
-1.8643219635134864,-0.006059669687194675
-1.8633067892401667,0.017347372072018176
-1.8572954339883558,0.14246589278895297
-1.8566482902253139,0.1542327904170297
-1.8501490283802717,0.25568466955032915
-1.8482998474608856,0.27806009309722823
-1.8433396826572817,0.3233016623391911
-1.8415596623496824,0.3341061430121387
-1.8400447989939797,0.3409624292806007
-1.8390781905556262,0.3441834522227566
-1.8363215047305712,0.3487675810585689
-1.8210419877871324,0.2500665851514979
-1.8178840952681488,0.20531497389180675
-1.8173948777357896,0.19766550762273066
-1.8052407444071918,-0.039612318157257055
-1.8015801605119244,-0.1253383310504408
-1.7864567651268028,-0.5089146787411045
-1.7827687275746222,-0.6011563397099372
-1.7652926869531367,-0.9592566426318864
-1.7623608396708137,-0.9992155351695882
-1.7599078438942481,-1.0267423503651185
-1.7465720062227226,-1.070698033561903
-1.7444660643123917,-1.059299789305155
-1.7297574010457566,-0.8305779556466405
-1.7269427923728855,-0.756641935133448
-1.716926365180718,-0.4177832683187305
-1.711438332646146,-0.1852662126850923
-1.7085091720010284,-0.04921029790193644
-1.694683403444781,0.6878237791834422
-1.6855194883454023,1.2351789696672766
-1.6834040671169177,1.365295811382371
-1.68244851738672,1.4243377010219334
-1.6612391968362383,2.706170500292322
-1.6498023169315108,3.3112565092982558
-1.6491425947572715,3.342968622054041
-1.6349797376633,3.9257351213888088
-1.627218429061756,4.154566502846941
-1.6214831984134686,4.279939671175472
-1.6059187705848235,4.433283414550915
-1.5908845147955586,4.349450250459919
-1.5893852949856626,4.330556051527158
-1.588473666914297,4.318171334172356
-1.569233845839197,3.9515519942373976
-1.5670048732343833,3.900004591801935
-1.5621843995154796,3.7850460982413425
-1.5611311280651274,3.759392402303521
-1.5608149546978247,3.7517722439782095
-1.552222467726331,3.543173534482073
-1.5511578619719502,3.5175787563156105
-1.5489121954283664,3.4642243740255596
-1.5428596786667383,3.324595468100007
-1.5426102483361803,3.319257912015323
-1.5425463400246575,3.3177626098701634
-1.5368494830006443,3.195233364756305
-1.529069979641932,3.044202277842943
-1.5215182417027313,2.9184168191841087
-1.5172587059545337,2.856754356328149
-1.5141196887403765,2.8155934721913765
-1.514102833642982,2.8156514476343397
-1.5131989391531568,2.8043835188134847
-1.5123140888014674,2.793713754037519
-1.5041567599724937,2.7068941462838096
-1.5036193975683485,2.7019990317859874
-1.4992634903583482,2.6641753725328363
-1.4958236455346454,2.6369709492536715
-1.4900165219671888,2.5956389576096077
-1.4888099239579,2.5875249552852346
-1.4833745869419805,2.551514228096179
-1.4671917121192293,2.431361000076642
-1.4585827096529485,2.3424234939618698
-1.454100887815207,2.2852030315507097
-1.4504919825526281,2.2329485912888085
-1.4478055826785519,2.1900351700090317
-1.429204430071975,1.7912962378067245
-1.414692811684723,1.3580693906529913
-1.411957469007432,1.2658534930797534
-1.4118290696650149,1.2614500402167885
-1.4115433302069103,1.2517591735034805
-1.4041407237364383,0.9892586123951471
-1.379884459463852,0.08124193754555291
-1.3707080249910666,-0.23829644774560904
-1.3671843221833078,-0.3519136373406035
-1.3574212755918167,-0.6291083609212158
-1.3526951384386487,-0.7404597973955668
-1.3516589410303468,-0.762387937849296
-1.3483905076576905,-0.82699284832422
-1.3466156995009415,-0.8580070979661786
-1.3456915862039838,-0.8732037525880431
-1.3435997907438075,-0.9048258155209351
-1.3382068340629973,-0.968982774316249
-1.3333701741766966,-1.0043336912099035
-1.3332734758671123,-1.0046984918758872
-1.3286924776958127,-1.0178450323598616
-1.3211724568759715,-0.997976341046179
-1.3134561942451197,-0.9260298944925034
-1.3116971105709534,-0.9024095640554342
-1.300269972374781,-0.6949229819983188
-1.2953942394503672,-0.5805246911058225
-1.2933388580377763,-0.5285442522470319
-1.2834872895381801,-0.2554869696980994
-1.2770639323734345,-0.06305769534715716
-1.2763867437735195,-0.04212375380386495
-1.2728893702137025,0.06458652622420728
-1.2715477496129375,0.1056239197362905
-1.2524208724901928,0.6584796092762099
-1.249603413337527,0.7297902186299626
-1.244806087406467,0.8419354231440379
-1.2415160878180982,0.9114455735006809
-1.2411230033402705,0.9193099301132914
-1.228339982655226,1.1196983736787336
-1.2247016227814036,1.1557919164489314
-1.224280084955064,1.1594395415128818
-1.222957166676114,1.16989092942722
-1.220555484299128,1.1848582617628367
-1.2195580405170674,1.1902022309760014
-1.211968534978139,1.2049012739173968
-1.2051464676758916,1.1824822365097032
-1.2015770048212118,1.158217503074736
-1.1994853281211573,1.139859019347496
-1.198966224929251,1.1346100434063286
-1.1881185129953191,0.9954543227904764
-1.1689940161625756,0.6245102907373375
-1.1685425036842834,0.6144583786524425
-1.1627723267329146,0.4839457704403113
-1.1603884793159087,0.4289509432049641
-1.1570709103008963,0.3522251050662378
-1.152279791191677,0.241321618203066
-1.1383326321053444,-0.06874315923890112
-1.1332493506736627,-0.17320949374802028
-1.125823248501007,-0.31448708555316984
-1.1231699169977756,-0.3619987128414467
-1.1180735759035811,-0.44772338861854905
-1.112549831970877,-0.5327419929520715
-1.1105153654630209,-0.5622020618368857
-1.1063017277151344,-0.6201415172285883
-1.1054598950950432,-0.6314750855072233
-1.1010207955670464,-0.68807165618524
-1.0984517180362066,-0.7190688161901584
-1.0795726833459842,-0.9293117562436548
-1.076998617859306,-0.9574338634137213
-1.075798441621174,-0.9709049569864706
-1.0675820674440941,-1.0668784830126337
-1.0640749314677407,-1.1110875254594907
-1.059671821376823,-1.170310831610531
-1.0561983831313833,-1.2198726534367923
-1.0455029962019047,-1.3950093846782008
-1.0436491605917178,-1.4289103762725668
-1.0294673277213406,-1.7236685815904607
-1.0166242635062148,-2.0401614155670322
-1.0049084917653581,-2.3554109570564767
-1.003429147315388,-2.3959888216236056
-1.0027056883977057,-2.4160180395411612
-0.998399106415647,-2.533829231131162
-0.9838845812106496,-2.912555694991737
-0.9762062321505667,-3.0880554597196377
-0.9718388360765768,-3.1758466896303554
-0.9549795652371174,-3.4063354730237583
-0.9508919988086566,-3.4308712234109286
-0.9493973825090793,-3.436407091189599
-0.9319755026856766,-3.3585613129924297
-0.9292858867871354,-3.3223570589985383
-0.9152014212168154,-3.03054305428188
-0.9073568445682954,-2.798439522246389
-0.9068522336164024,-2.7819660359920864
-0.9044358329987685,-2.700790914076308
-0.9005028999614058,-2.5605147810184596
-0.8616175605145795,-0.8764831611481503
-0.8531794312418599,-0.507033241323544
-0.8206892048609289,0.6377238171257533
-0.8194723073296997,0.6695986489945162
-0.8157113516078938,0.7624025148103036
-0.8144615631976029,0.7914367197385016
-0.8128420521768902,0.827616765957312
-0.8058462955944985,0.9671342731795269
-0.7968608438616656,1.107848679829863
-0.794591410513835,1.1372138832907621
-0.7926500371450498,1.1603462130271316
-0.7835975756817026,1.2478242482107462
-0.7766368437537032,1.2952907816462367
-0.7754164061722095,1.3021811940302188
-0.7750043751568021,1.3044847258998866
-0.7737305898609455,1.3108939540332047
-0.7674353462180079,1.3381258271003709
-0.7658349575839702,1.343824325341357
-0.7608394941721031,1.3585154343002759
-0.7561282693372551,1.3695633314180338
-0.7514166035267955,1.3786893317067759
-0.7441196275234079,1.3892087019447534
-0.7268860199772318,1.4046281202378215
-0.7185064075031629,1.405717836222404
-0.7160516126043532,1.4045471494632686
-0.7047014896088193,1.3875847649950348
-0.7027926007655041,1.3821339818448197
-0.7011412537716364,1.3767958542990983
-0.7006703034515116,1.3749865439145932
-0.6923931364051259,1.334774950840615
-0.6888306604567687,1.3104169116165751
-0.6826223687414772,1.2555530033781996
-0.6806345673062753,1.2345276339373557
-0.66386849825451,0.979022134411885
-0.6624438098518799,0.9502976741541761
-0.6433300578001493,0.46132355681770815
-0.640781791157317,0.38220367091006985
-0.637748802398729,0.2845926942049173
-0.6352266605550283,0.20021706758271451
-0.6171468600527446,-0.45536665063626713
-0.6153339452936839,-0.5235304282739996
-0.6089219348758901,-0.7639612044540859
-0.6048510192755421,-0.9132792523807283
-0.5938748243582275,-1.2903603232978251
-0.5885411782477838,-1.4524476968214466
-0.5793593687206942,-1.686223034696954
-0.5746829412884837,-1.7789838845628956
-0.5705079618055571,-1.844777437929686
-0.566452662038456,-1.892049514422581
-0.5649090487679169,-1.9058972343990865
-0.5638236608133926,-1.9138846055450687
-0.5612507543642495,-1.9279990999539662
-0.5598084758188824,-1.932827577783687
-0.5575962236596883,-1.9358226423379186
-0.545961961048568,-1.8645532835583767
-0.5278492295890618,-1.4790304149468307
-0.5210486238319261,-1.2645887199932127
-0.5210328851025627,-1.2639445453724223
-0.5158212737891774,-1.0814483056467779
-0.5030262775932233,-0.5989317149012561
-0.4857477297891899,0.016708034604079658
-0.477321288110069,0.24768777400185282
-0.4752843169603542,0.2925586916257028
-0.4658041026380655,0.437791805572809
-0.46411294830844163,0.45098986204443653
-0.45921993298557684,0.46595895649069713
-0.4569353917318928,0.4604042159728955
-0.45351874978197104,0.43715250608670575
-0.4519185908669754,0.41989343356911374
-0.44546855155189213,0.3076572958123709
-0.4436631065995078,0.2639429945898255
-0.44302292420880773,0.24739147243992618
-0.43094065685948024,-0.19166810802509301
-0.42245629706345067,-0.6296992482741429
-0.4180018039634321,-0.8966153781361245
-0.41367102031602787,-1.176561536280647
-0.401513939040433,-2.040463771259776
-0.3821008732126647,-3.4667627851272282
-0.3743131868528651,-3.9748084488802857
-0.37077123730802297,-4.181692636835542
-0.36790713506392114,-4.335409599384813
-0.36050281092651737,-4.667460003812456
-0.3555495312268677,-4.829378981515111
-0.34995347634522833,-4.9468809109911165
-0.34947119714981767,-4.953333273079624
-0.3427677579882378,-4.98636803124538
-0.34147849105128536,-4.979558410104414
-0.3108208978878251,-3.522172229397055
-0.30380070422021443,-2.862428847262574
-0.3005489106123047,-2.5234273242729364
-0.30036852901010613,-2.5040978291690004
-0.2964751980565259,-2.072493045352494
-0.29335883599277324,-1.7102406863090756
-0.28583682909929653,-0.7858460692547706
-0.27926836736886207,0.060433054382206905
-0.27515775280442156,0.5984160818618544
-0.2647692555906236,1.9467040036025192
-0.2635551739418158,2.100336820499437
-0.25869019394595005,2.701297498531593
-0.25667926460072144,2.9415871087668486
-0.25197037216640794,3.480260692930872
-0.24962559606833779,3.7348365052199717
-0.24616410025891344,4.09101633518302
-0.24556302949450393,4.150580666744594
-0.24390532848988977,4.30999758476727
-0.24076207486715173,4.595198623728887
-0.23732131859003314,4.880209322253299
-0.22640712716822398,5.570206819720664
-0.21802121174843414,5.857775459628463
-0.21663312014299851,5.883981896083729
-0.21527594998465727,5.903600071672569
-0.21076657220661588,5.926036308589811
-0.2102555424852146,5.9243323914418005
-0.2077914893171826,5.904771975898246
-0.20457512038145698,5.849790005691887
-0.20215773880440802,5.787147148279902
-0.2011074853633823,5.7538775890975975
-0.1951050702826409,5.500970074205691
-0.18959170663667502,5.176000616079929
-0.17508015457345572,3.953221895830706
-0.17276055609089402,3.7164859950652986
-0.16959144217515565,3.3785026982753963
-0.16692815055678123,3.0825669189385874
-0.16243832225236776,2.5641902349293364
-0.16069353449180213,2.3571003827804735
-0.16018831344042805,2.296644991713858
-0.15630886735857752,1.8266923106869484
-0.14180799949730538,0.04268466671629143
-0.13859579319426807,-0.34267165924557247
-0.13189664461694584,-1.1152608626577896
-0.13106865765289566,-1.2068605316482182
-0.12984315928314683,-1.3410582850862045
-0.1288956920105182,-1.4432590505771499
-0.12367440027248922,-1.981056995753324
-0.107670385585652,-3.2969613246980347
-0.09350389853400642,-3.953669333513089
-0.09350116137782649,-3.953826723925761
-0.08501757257616838,-4.099104335876378
-0.08319922649764422,-4.10633883785965
-0.07966320645910763,-4.097389261572734
-0.07898078524394414,-4.092080596952241
-0.0769497663838088,-4.069941852082048
-0.06750455740780392,-3.845442750965265
-0.05655673424084284,-3.3686112709546725
-0.047029643339494775,-2.812016502311258
-0.039610889967927054,-2.3203082155615
-0.017876876903133443,-0.8256387807837681
-0.016032527159281607,-0.7075510280663836
-0.002004781783218057,0.07818524276616497
0.007442060923796845,0.463837035037938
0.015106060582488201,0.6764045686165978
0.015874737049057508,0.6922110126221284
0.02070885553918611,0.7717729801125325
0.022366914255525394,0.7902302086468822
0.030093349526368218,0.819799948043293
0.03324198235918807,0.8059032051964001
0.05028343615528108,0.5052918209125166
0.05288223404162107,0.43192770052818713
0.05379167590649425,0.40483805528326505
0.06052575051657172,0.1865230175892957
0.06922515234946935,-0.12795553751892275
0.07120043190217551,-0.20209763485432478
0.07812625350716429,-0.46183075227988596
0.07840957725986897,-0.4723387693199046
0.07987446927555375,-0.5263531440365898
0.08055533889531574,-0.5512092365754103
0.08329848120203076,-0.6503013353237648
0.08622627455488718,-0.7523989217180743
0.08669502193688317,-0.768515909511364
0.08978724310136066,-0.871084488734838
0.09570583915668518,-1.0502214002856023
0.11299477802780444,-1.4008435129407966
0.11805265794528452,-1.4460636633053807
0.12298037414713381,-1.4628864116508902
0.13177942429052925,-1.4287629538491278
0.13573071575067353,-1.3879421357771273
0.13649679628979872,-1.3781073916486384
0.14203879823857335,-1.2920515358083389
0.1425007089586705,-1.2836779112988184
0.14436999946464812,-1.2482510023538382
0.15035248101797816,-1.1175154663461675
0.15533648002635925,-0.9917028456697909
0.16610562177251698,-0.6860650596897042
0.16855379344714283,-0.6134139561039178
0.18036771379539562,-0.2667972891410578
0.18132807598100475,-0.23980488027750932
0.18691028407733778,-0.09144583604373702
0.19291154811090205,0.050903963848458175
0.1978324914478593,0.15008891982151282
0.20762915800127457,0.29111444059870106
0.2127776039433824,0.3319836969542631
0.21384953526342976,0.33755084735113317
0.2190252758059783,0.3489154646146287
0.2214562170109442,0.34559870654856056
0.22245198614113093,0.3428310384095338
0.24595663564508996,0.03776347694401411
0.25828412989729177,-0.25300318912674075
0.2615706158656197,-0.33704044134829203
0.2628614216959182,-0.3700762015316215
0.26986339407778726,-0.54921541712414
0.27258237809256425,-0.6166112453674906
0.2883597523925494,-0.9427503321121716
0.2913008089623439,-0.9854049155583369
0.2999000308355768,-1.0657259194708417
0.3049018849221068,-1.0776890027367165
0.30825451519463387,-1.0702740456417559
0.30874162602020583,-1.0678926510940747
0.3134068247795492,-1.03250816038393
0.32430284738167536,-0.8466527522288131
0.32648007228267506,-0.7921689151439615
0.33834328227682064,-0.3960797162288841
0.33893858310751357,-0.3719440307609555
0.3391897144122158,-0.36168840426777654
0.3415660830175784,-0.2613113506505561
0.3435438569958138,-0.1735494202569228
0.3526653684236005,0.2775936003737838
0.35897891729617637,0.6269252273967126
0.366034253249242,1.042432642279638
0.3665289317373812,1.0724994254220686
0.37431348998160807,1.5504023777946794
0.37507632213213693,1.5974820025609289
0.3792193238266579,1.8538602031110034
0.38921481940469116,2.459327978356638
0.3912862493305589,2.5803793221321008
0.39300368718525025,2.6790018756581344
0.3988278298097514,3.000830921671558
0.40140773196264723,3.135695705137545
0.41666559823599325,3.816539154599496
0.4169339481980501,3.826347938519371
0.4182615699103778,3.874297867259709
0.43023290332670383,4.218974897011334
0.44897681465102224,4.433662765568294
0.46025427800502605,4.387414281485097
0.46251833581881163,4.364357566002174
0.4676126891730723,4.298971869020538
0.4679589088594609,4.2938153435464805
0.4719048546166973,4.230147387145949
0.4730333319528981,4.210198197926358
0.47486118156179913,4.176247205417408
0.49255809228801617,3.784534872173039
0.4977564994437307,3.658284003296267
0.5081493514073521,3.409625594368071
0.5154278535024144,3.246558593314803
0.5178595167895059,3.195376857831969
0.5359610490019788,2.87754057351075
0.5368961327798494,2.8647336733615543
0.5473374488271512,2.7388300364008793
0.5675541400942952,2.5765301656204125
0.5729492948163433,2.5411471602261626
0.5746927884638944,2.529515000918152
0.575486201711644,2.5240401851148113
0.5806009580022549,2.487888228132314
0.5843947488620351,2.458256077844656
0.5845051659816694,2.4573197174954626
0.5904347725390671,2.4039427684441015
0.5938781106604383,2.3684301374813637
0.6095931539692394,2.143783098374433
0.6178587417657448,1.9773676250392929
0.623777284452304,1.8364621750932688
0.6294179884935307,1.6847669351881798
0.6430566793619175,1.2557698208858792
0.6531986906466689,0.8931199919921962
0.6554844164400171,0.8080912631255153
0.6565488049183283,0.7681313897229077
0.6649829768778206,0.4490348841691373
0.6657044439462485,0.42172209426862184
0.6668590322596804,0.3780338164101334
0.6806310990648736,-0.12423514908887409
0.6975476315843174,-0.6353504812394062
0.713977091494006,-0.9419616694658394
0.7213369017900395,-1.0040085103586296
0.7304373505034789,-1.0122997831642389
0.7362825946634981,-0.9784081979803244
0.7408653314414542,-0.9308736213102032
0.7418749020138238,-0.9178823275763337
0.7421978349040117,-0.9138512745955905
0.7448437531690342,-0.8757534924832153
0.7459912408938894,-0.857705821758246
0.7466788709093319,-0.8462474752669019
0.7492799001005066,-0.8000004666880345
0.7549607662339737,-0.6835769379970014
0.7603782999062147,-0.5542546913963551
0.7626208928290494,-0.4964417314862242
0.7670896755062317,-0.37470975605828616
0.7681066884253518,-0.34565966620862
0.7714738753091424,-0.24829773162988628
0.7745190825108881,-0.15771447206882697
0.7757578276644566,-0.12071673571076935
0.7772707677090702,-0.07467649893506131
0.7789512370451463,-0.023598681410140616
0.7820200100063515,0.07057217416566679
0.7839887533754273,0.13044865115627519
0.7889014509458399,0.2795605376364572
0.793578801911349,0.4181068049405854
0.7969808136684193,0.5147453744161438
0.8025483731244063,0.6650190703261781
0.8057836666773772,0.7461353050975787
0.8070819334612707,0.776888996066033
0.8159391735888861,0.9639819465550686
0.8174656727965428,0.9914504222990921
0.8216476022011903,1.0586210479477542
0.8222579009621676,1.0674188509947504
0.8271854441298476,1.1287166937388093
0.838945465515347,1.202875603818686
0.8448698868381168,1.201425468392593
0.8638622058426404,1.0368975021664624
0.866137173508855,1.0027739155598647
0.8774540664942494,0.7998778849966482
0.8785250706101237,0.7780016730615075
0.8866989810778785,0.6029153895504159
0.9023202250463549,0.24417922870031186
0.9169234852835313,-0.07992414480192625
0.9290204095168808,-0.31677016647197564
0.9325767193880004,-0.37967688861364673
0.934053733352362,-0.4048511441127091
0.937220765032194,-0.4566790992133381
0.9448538383018019,-0.5711961818729124
0.9527959433330455,-0.6767866343528772
0.9551600392156412,-0.7058682802720588
0.9679551679269309,-0.8510002629633556
0.9693212795854924,-0.865761605798459
0.9694459341266461,-0.8671349798085684
0.9819337296757302,-1.0050203220216054
0.9838726822462602,-1.0275451195378627
1.0013038781548698,-1.262348704564379
1.0017271048990022,-1.2688939952219753
1.0132654424542071,-1.470202438600138
1.0139286327588017,-1.4830564164340638
1.015752682662023,-1.5191444557348683
1.0451909746973893,-2.229088221009867
1.0638378342038566,-2.735124886765731
1.0655762493802357,-2.7804084323709386
1.0675091489666233,-2.829854672797832
1.0691087256647442,-2.869961076119993
1.0696879212495043,-2.8844599557599295
1.0940937570447682,-3.35077813625004
1.10574163699129,-3.4378349643363317
1.1106261934800727,-3.441205206527891
1.111649878706765,-3.4391945907549117
1.1289529123919273,-3.265530416601091
1.1408736688087675,-2.9938640851392884
1.1440353989406038,-2.902401204466772
1.1457425944591737,-2.850026357754274
1.146982987537406,-2.8108334948300806
1.147107579011852,-2.806650877576504
1.1596007158504644,-2.354630835499869
1.177571453087145,-1.581568013623093
1.1785262521283641,-1.5382579249868047
1.1797968177401348,-1.4805281965277373
1.1800745548283444,-1.4678753494690413
1.2048059699044673,-0.3697341735886192
1.2090334176437771,-0.19831070642379306
1.211036630856178,-0.11942899752336358
1.2197211537039676,0.20022750260559752
1.2226758640264874,0.30005591900539824
1.2325982655524115,0.5993496887246135
1.2426183389053396,0.8437354401469958
1.2450990847113843,0.8952607543640194
1.2501032061525414,0.9889142124057506
1.2664718462412257,1.206804837875646
1.2770363702128886,1.288964576084843
1.277125662451832,1.289621474884763
1.2792614510612896,1.3017935715201563
