n_harmonics,base_freq,magnitudes,instruments
7,2.9297648721847716,"[ 0.6826173  -1.62929578 -0.52206674 -0.71447598 -0.46720079  0.88935083
  0.5495639 ]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
-1.2235121300796932,-2.3569678060034684
-1.2113013402485726,-2.5131768392115954
-1.2091019409359194,-2.54514024562753
-1.2053448815418928,-2.633206325325425
-1.1954231014158765,-2.8408923202743175
-1.1926213856840568,-2.842665250540729
-1.1916775347303927,-2.8449404760593104
-1.1896912153145498,-2.9716535575015923
-1.1885670983872,-2.9112523018910266
-1.1830758780707769,-3.016073431510065
-1.1795766485506838,-3.0525760960179458
-1.174676403586057,-3.1544272536791587
-1.1638810793136167,-3.3555623092186404
-1.1569175284594018,-3.4464377977302387
-1.1558974326268185,-3.4351009961025576
-1.1473962735346392,-3.5991868660185373
-1.1456096509361406,-3.5757340054199425
-1.144169125229361,-3.654426925419497
-1.141293683399351,-3.6396333219039323
-1.1355049062187095,-3.727505631395116
-1.1328817315060242,-3.7917190247537205
-1.1317143417500648,-3.787452964292833
-1.1190387810521476,-3.8542791768369002
-1.1095137272928928,-3.8282836417684183
-1.099594336144018,-3.869644145060816
-1.0925984092470329,-3.8873027855077766
-1.0874681819718006,-3.797478251017868
-1.0857666367841137,-3.758684584922914
-1.0830256291233675,-3.7347574056692405
-1.0744715062734806,-3.6070869274430013
-1.0689804164616392,-3.4904081641733797
-1.05613976758333,-3.177390164495782
-1.051896557995863,-3.1140269168926875
-1.0511713121206088,-3.100486241592576
-1.042014361431003,-2.8067240338101005
-1.0359527218640536,-2.5899009456273134
-1.0349182118751659,-2.5671991012655915
-1.0281891339325728,-2.283772528781963
-1.024898377410102,-2.1783816176146327
-1.0206043906674038,-2.0198161778592305
-1.0201636175051108,-1.9501425663352399
-0.9804732869966069,-0.09787846286148831
-0.9784966846852661,-0.03763672090804485
-0.9748174958930127,0.12382473967813512
-0.9691930422240418,0.4521950543459666
-0.9664653626245023,0.5676599986297913
-0.961941209332998,0.7571325759875708
-0.9467537463749456,1.3609031512879062
-0.9456757995011342,1.4528481910036701
-0.9455928259344675,1.4477638872029581
-0.9408754116805955,1.6129055361232845
-0.9398623544042328,1.651062382080076
-0.9391404103884202,1.6775158967506534
-0.9340141126426946,1.8215701087912484
-0.9226276988778013,2.203092520833555
-0.9185476221016122,2.2840206554997033
-0.9100783730052506,2.4303230361213086
-0.8812594157997014,2.5741189047885054
-0.8795085940277136,2.5138938110760276
-0.8772108958343834,2.52628936976463
-0.8679614664862765,2.4032533692532017
-0.8679253986929552,2.4045744831942284
-0.8618062698139548,2.2357346734254775
-0.8360481452621515,1.4933383135268714
-0.8280203609338077,1.0856031114882898
-0.8274264387390424,1.0955635352203625
-0.8265270704252732,1.0873922058722192
-0.8254243341339262,1.0067329379992274
-0.8159416333786558,0.5541299258209936
-0.8145909727779408,0.517854683805335
-0.8114562736427975,0.39788308647409054
-0.8065578957610744,0.04214565849063778
-0.7975033009828185,-0.2934455563396373
-0.7858700329479862,-0.8667574672460523
-0.7858693654176032,-0.9253340415909103
-0.7794527266052196,-1.1785303677234473
-0.7764500349742454,-1.3144666675157801
-0.7762460089182817,-1.3308307975385616
-0.7720626867822347,-1.4283240834846311
-0.7446553188776983,-2.3848780713784503
-0.7354356525014438,-2.6823136456361265
-0.7337218151093223,-2.741390693815366
-0.7306815668616258,-2.7280544493271934
-0.7281577849429848,-2.843983836028029
-0.7277333148788494,-2.8305379416798546
-0.7268956713945798,-2.7592730116177484
-0.7159424871923976,-2.8375092274812244
-0.7151154068698138,-2.8829741945805765
-0.7013295792404435,-2.893877076772258
-0.69629201773009,-2.8774917314533948
-0.6943541774797017,-2.8315629564603615
-0.6937609051395315,-2.78564982167846
-0.6929627466482828,-2.835705153725929
-0.6927525006318804,-2.8069320259572828
-0.6870565888514011,-2.6916548568254206
-0.6814225552141391,-2.615832212755559
-0.6802948289082886,-2.6035158970672763
-0.6793746064298891,-2.5498573514366307
-0.6792195636946667,-2.6135840524670484
-0.6692887180781426,-2.3160580019532895
-0.6635848900235253,-2.1813460914473066
-0.6634406821690026,-2.131290316352763
-0.6625236518950963,-2.1783654804221766
-0.6597841304078305,-2.021415978847646
-0.6485482695330238,-1.6290790877757695
-0.637544102189799,-1.223019590688508
-0.6265566593039895,-0.7870675219288862
-0.6244987762426648,-0.7250638144815625
-0.6241601874565657,-0.7011676622263427
-0.6208300793323067,-0.566081783525987
-0.6084405878631349,-0.08725696072028034
-0.6057776906374155,-0.013032447321627028
-0.6032622448832239,0.09046117511794768
-0.576706702810549,0.8230480272186884
-0.5730179928627206,0.9626677964491354
-0.5544749480702489,1.250439122554679
-0.5521924328348256,1.3334776532114858
-0.5477485636484865,1.292160806095013
-0.5392397677925693,1.3769922440675537
-0.5391286119542431,1.3603170731879066
-0.5369469737248274,1.3710657249896518
-0.5343859933807233,1.3709233258340918
-0.5232208860717504,1.3601124053541196
-0.5199253078430104,1.2653263090296267
-0.5141102262260624,1.189760976294115
-0.5090135755502292,1.1398384332732518
-0.5048453933392416,1.0923938490623433
-0.5022731071281545,1.0060825022183129
-0.49421766599192996,0.8391631888873968
-0.48983573801189273,0.8186547314780146
-0.4862693508328615,0.6985517535237231
-0.48282334835683294,0.618580315033082
-0.47179000093957235,0.3283567165787663
-0.4548703887946459,-0.013602125232974438
-0.4511959253914961,-0.07936344409232915
-0.4435089211458303,-0.249129717168571
-0.4434020869724873,-0.31522824498255025
-0.40950415554041,-0.826704203761806
-0.4068588264487234,-0.8459360454810775
-0.405722069873665,-0.8465582102978296
-0.3922577171906516,-0.91725416385104
-0.38656499334484273,-0.9926331614956541
-0.3798333418324584,-0.8877355852993442
-0.37132198872239996,-0.8448398989853563
-0.3609877375337902,-0.7259727551072717
-0.3538717260818536,-0.6308070486285349
-0.343952737527665,-0.5143908355084333
-0.34357220605647143,-0.4871747953869811
-0.3394632588288924,-0.39734351412710806
-0.3356932929626262,-0.37927733732013735
-0.3348624717869213,-0.3667791234859614
-0.3340780526656606,-0.28475061004616364
-0.32539189073261987,-0.21012296369206557
-0.32511048194795444,-0.19573021717896963
-0.32486750976562195,-0.17490344401769659
-0.31655154265348173,-0.05317206028032424
-0.31267123384431805,0.05385814173606512
-0.30327235446883805,0.22188771021093964
-0.29430180589459143,0.3173670103938921
-0.2940350274218462,0.31888830534571255
-0.28894868986253064,0.4023820696611402
-0.287852940216486,0.4362286678616611
-0.28633308025683757,0.4495365121306936
-0.2818670891749031,0.5237746579110052
-0.2706914740705244,0.5458048662765301
-0.2660099084644796,0.5543037174380039
-0.2655293423576204,0.5394335260235685
-0.25296163060209853,0.6312030606965017
-0.25175533772276104,0.6238284966363743
-0.25071781969328555,0.5970943901699689
-0.24878757441215882,0.5438156697122467
-0.2447451525764368,0.5685936298653492
-0.24302849114169378,0.561733562840605
-0.2429788192251472,0.5112207783892285
-0.23808124750822035,0.5011569820393118
-0.2262753207909567,0.3393070848122098
-0.22216644416710896,0.28228605531154133
-0.21718412019272648,0.18085821799855534
-0.20776960540808798,0.021084687007743096
-0.2050225561196637,-0.007201512405410549
-0.1940391154379144,-0.29257437552527354
-0.18691312113209557,-0.45475469570424876
-0.1800927613558594,-0.5848332633105304
-0.17370679338231954,-0.8049614963287719
-0.17294329770137207,-0.8170418793268693
-0.16320061435940936,-1.1082290824995171
-0.15568352587164735,-1.1860135820303614
-0.15079187157512575,-1.3079897990366598
-0.14918527910209267,-1.2839649639654984
-0.14877275938000878,-1.3610612997324578
-0.1484639207278038,-1.32050712078244
-0.14532779222032133,-1.3246961312147003
-0.12804206542018814,-1.646615383336801
-0.12288379455426046,-1.67275030825172
-0.11497685465578211,-1.7064347704372516
-0.1055357656197562,-1.6978499175874264
-0.10242822134304186,-1.6916713727289516
-0.09259865678080637,-1.5712449033422726
-0.09083565091492574,-1.585578434838843
-0.08581538071688222,-1.5466186242826283
-0.07872788930989394,-1.3000280600073877
-0.07661313511152024,-1.3328116701884247
-0.07634797451583619,-1.32568301091994
-0.07330981865406905,-1.2572588380638665
-0.06080093562289912,-0.9256514617444824
-0.050481256413518416,-0.5585340092900262
-0.04616573582003802,-0.4219813169527152
-0.041101918315854746,-0.25016146651638244
-0.04094654806936715,-0.2161028198340383
-0.035976855394017626,-0.006658874671962495
-0.035424269436699074,-0.08286847372264365
-0.021681706781386367,0.5015722212012783
-0.017021303398550458,0.7196893189425616
-0.012570936803799615,0.9378311835681922
-0.0014633530138992157,1.378090627686745
0.011876827344911245,1.8323561277042213
0.016953600875658115,2.0491312379145428
0.017342717753161985,2.0912560895228904
0.017838822416519573,2.0156648640076145
0.01972501523607395,2.0848470519189677
0.020487460921271072,2.137927241106401
0.0231085510053477,2.2043748226512423
0.027097961555062167,2.2986803298732377
0.03439969998142445,2.497113446671709
0.038738649095950706,2.5686637671086308
0.03899128575450783,2.5965843521735135
0.04124196555501314,2.7076851712560126
0.06181394404808804,2.831933135144667
0.07773932051018795,2.79280136506929
0.08873723546672263,2.665145745183361
0.09280258086791893,2.5857570360146727
0.09406164610063117,2.545919199610534
0.09766885557082627,2.4018313033041716
0.10048995404108751,2.358711119066264
0.10381809004052833,2.312071794410226
0.11129442016545132,2.0998114067073934
0.12064876159915006,1.746656639384774
0.1354791562763964,1.1423186511148387
0.15743227207003319,0.21257902343707846
0.16494761884478937,-0.20827101377076634
0.16740127928492576,-0.20034125913680953
0.18094140915044576,-0.7240423489839267
0.18713351109083298,-0.9843210225225798
0.1890836556270319,-1.0782216827854465
0.20083967730200847,-1.5390507257736101
0.20355230733388652,-1.5995662735479614
0.20474621271365523,-1.5772929178066595
0.20483378822989007,-1.607582383672017
0.20816087888678858,-1.7312582472081135
0.22486172569811336,-1.99571979249281
0.2317839481670445,-2.0553629321015503
0.2378143235691743,-2.0600753145920834
0.2408760509228487,-2.0940496882992856
0.2434844384856083,-2.0955104650295895
0.24466980422766849,-2.048232076903129
0.24839749072219508,-2.032701841520164
0.25183643372169673,-2.0461921952655824
0.2718231268612188,-1.724014557392217
0.28011288182449423,-1.5297058612212795
0.2840980724508251,-1.3932432036523887
0.2904782330017661,-1.2029039089045588
0.31124846858909283,-0.48226807676858974
0.3188383626744784,-0.15322187261050074
0.3267347730683654,0.12753687042095307
0.34458641981042604,0.8766142941422503
0.35693596523864723,1.4387018078022455
0.36022844376082386,1.5483257522030067
0.37399384595253693,2.0308650805547948
0.38047325253415565,2.221985585459985
0.38490840473165466,2.3294383726237418
0.3985694507697497,2.700188960672303
0.415398757204807,2.985222030142407
0.41685399338691953,2.9786670203465393
0.4177019118651444,2.9993557663255097
0.4279734017036567,3.157945284932329
0.43399038146846225,3.197264472949592
0.4365166114922969,3.2016634316523898
0.4441468111420024,3.1985845837892777
0.44464683409844596,3.226110893208095
0.45283023292455127,3.1966551455441907
0.4745154807678147,3.0351367864370857
0.4779634579366103,2.972112177256412
0.4848202381912019,2.9503974722824764
0.4860723839934096,2.8844748821299833
0.48625688275498113,2.937675318306871
0.5064079026482706,2.6942356562889866
0.5064383235107348,2.6964289774483787
0.5129746575023768,2.5767579686659006
0.519334191917626,2.5273463904267826
0.5246854518851554,2.443568022184863
0.5290837911658541,2.405891783281322
0.530908226297945,2.34057265716542
0.5407272772151286,2.2453049264745197
0.5419879608208831,2.2424202926452046
0.5421272665719137,2.25991130519078
0.548221684844902,2.175393992673147
0.5579985794817621,2.071507713439236
0.5677672217505902,1.9949818373668062
0.5681520968491665,2.010961653960994
0.5719757969168544,1.986954500260267
0.5779952024397725,1.900008900850292
0.5808023770540922,1.872774913268997
0.5886680202008363,1.8989597227847628
0.6144397235676675,1.8318119931785508
0.6162184891157798,1.8548212246228855
0.6186823379377064,1.7962065849681803
0.6294465266547951,1.8294512327723518
0.636488353418466,1.8134830554883938
0.6387265265236017,1.7737929212424874
0.6422948653241307,1.776571570539384
0.6529044691310792,1.7393002706556968
0.654462571230809,1.7389110391102833
0.6658520644664581,1.7143403278423643
0.668570960510884,1.7376793371279136
0.6846558466826602,1.6070483883978346
0.6862950271398227,1.5599979627421217
0.6921214058591492,1.5455107641773225
0.6937629426249203,1.5509874912650872
0.6970843599311678,1.4661336277791353
0.7036476190145855,1.3840062934022892
0.7070294413523479,1.4106403776748422
0.7160035075067546,1.3074508870965535
0.7261464289131929,1.1044429539454332
0.7315487264514537,1.066587561734339
0.7352850691868151,1.0189282309478405
0.7360420440886055,0.9975632957321228
0.7382447771429868,0.974081936026715
0.7428564210664996,0.9083556593076737
0.7470123871860483,0.8059038640584615
0.7502125481009703,0.767584927145835
0.7575393862595066,0.6270302953011516
0.7592993575828979,0.6212760336232944
0.7617982809680179,0.5875247980158943
0.7665741978389491,0.46955037730743754
0.7736429040560848,0.3129226843834705
0.7771734041731455,0.26883788658481217
0.7808472537784068,0.17625596628553605
0.7872564209519402,0.035193521236645
0.7938799774558505,-0.04392843757042274
0.7949714790426805,-0.1072800475705423
0.7962434066103432,-0.09713573013767371
0.7963902089204993,-0.12032606052654168
0.7967093325027221,-0.13642166052760807
0.7980402919766565,-0.14571015690034383
0.8203361832744251,-0.5552542878485215
0.8236060943620149,-0.6307984540866028
0.827287213324599,-0.6804996077276805
0.8290224177718333,-0.6941354697899755
0.8333143321640657,-0.7805804567933532
0.8472035673969067,-1.0305276381300006
0.8580226160929412,-1.2035999620933056
0.8597042823037322,-1.2923618290440209
0.861205536341445,-1.3242197535037317
0.8624164433804813,-1.2518148853600293
0.87357301719247,-1.4884301383413823
0.8841544805482933,-1.6627351806413195
0.8880554292428133,-1.692285299490197
0.9021853079078612,-1.970579431968251
0.9053636435241126,-1.9858665051212858
0.92205130122524,-2.322385114454698
0.9237507977981121,-2.354442516409775
0.9247698713871859,-2.353578693081442
0.9281049917426869,-2.3760174852546965
0.9496194377070046,-2.804694658751256
0.9676965396458153,-3.1184991894005236
0.9709534728138438,-3.1819393353218985
0.9746637808015555,-3.2614700963524905
0.9768729373487419,-3.2979289414817687
0.9778944587331351,-3.3134140878522786
0.9855952033493915,-3.43295858858828
0.9859127613480556,-3.4386972043039448
0.9925309622466374,-3.50743718631621
1.0050729917705272,-3.7251998812549703
1.0157268915213438,-3.7974041990001073
1.0299754081291326,-3.8633662792998527
1.0495215793496566,-3.8490038545050322
1.0518666106101202,-3.795396673138818
1.0579565932876633,-3.792359488724109
1.0695414589131484,-3.6126741667130133
1.0741507324482926,-3.5205756593305946
1.0836894263737875,-3.3303595065113787
1.0866051345557999,-3.264389740206835
1.093070385158387,-3.121931956735469
1.0964635725417091,-3.029762944551646
1.105435022976211,-2.712025787406249
1.1178113450284064,-2.2750431743819592
1.12802475119536,-1.8026893716504457
1.1294704368903243,-1.7252271218866324
1.1307220113029146,-1.7234697415464666
1.1325881037013499,-1.6131275253188497
1.1369501084732772,-1.451639269588431
1.1372728394403246,-1.3665362865677073
1.1416444953814722,-1.2253843595862781
1.1431407864284937,-1.1967918341667843
1.145099687278897,-1.0138311706749137
1.1480110920208864,-0.8836437481903929
1.1542372912852557,-0.6156407258591569
1.1621500992714786,-0.22671714802286483
1.1637531737210995,-0.14721404934754856
1.1679794003105481,0.01905573855821871
1.168653123495071,0.13250854066935086
1.170303985247747,0.1996976707241638
1.1827738860440462,0.7329603638910226
1.2070967384432691,1.736013480109157
1.2086401792905095,1.8367241217456514
1.2122952933499693,1.852145407294344
1.2341061310149843,2.467219442111297
1.2457019345672276,2.567418253211967
1.2460186379571425,2.5550933045288566
1.2533846104166848,2.5898868998179303
1.2550002292029996,2.6045702903215653
1.2644439336554498,2.510415649770759
1.265023222815346,2.558371380589805
1.2678855874604755,2.5145200662360474
1.2682812186248897,2.5515898003740713
1.2968407273946774,1.8574464707543508
1.298107220076588,1.8047241837512698
1.2999684309298498,1.7669595368347444
1.3091909883101813,1.3893538144403568
1.3130835820416182,1.266055235630204
1.3143639478226454,1.1754119505210465
1.3261568573585176,0.7549257312156464
1.3324077095564792,0.4002042007646152
1.3413878249838884,-0.022277066075729893
