n_harmonics,base_freq,magnitudes,instruments
9,4.310722245239408,"[-0.17615942  0.31641554  1.53823739  0.80667497  0.73722294  0.25469246
 -1.13223242  0.65523379 -0.09192375]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-1.9852484667138688,3.423536396377595
-1.9777011867310301,3.3458043946111466
-1.969622185831754,3.2099634437996767
-1.95930312376826,2.8810983538810957
-1.9560382435685524,2.6336592351560797
-1.9537728632412945,2.5327118279382836
-1.9500164311941803,2.436606940450176
-1.9383798608257794,1.8698321160823765
-1.9349610378000044,1.7249422712429148
-1.9338886450363761,1.5918426582070642
-1.9021563690609526,0.5859008345806398
-1.8897757883392214,0.42132641540483723
-1.8789708232463138,0.4518786779296815
-1.8728020016244877,0.5310856135503841
-1.8461709132936144,0.8377785289637155
-1.843329818374878,0.9012437313026748
-1.8388607349464248,0.9551176273561475
-1.835904148597789,1.0935914681761738
-1.8314536197287412,1.0813590761952905
-1.8268430590078832,1.2101246694905308
-1.8213252549958698,1.318699939348919
-1.814453457396606,1.3641870879527107
-1.79182078492466,1.7230069607796445
-1.7769516056920918,1.9218614518962678
-1.7757640555832233,1.884305144050442
-1.7748758391394255,1.903552712435441
-1.7485916020775731,1.8665245043668217
-1.7415023399489593,1.7690685016072636
-1.7406935770428493,1.7861924297407274
-1.7403312947550156,1.760843199918791
-1.719960196195636,1.1997539167416946
-1.7119329648136814,0.8056100079872758
-1.7091955127173408,0.7061830640639212
-1.704384934274912,0.4676258247640604
-1.7026270478829697,0.3739594240235898
-1.6983061338795724,0.15850524085774076
-1.6962636184548632,0.009086798801651797
-1.681261263595909,-0.9068218253334793
-1.6783063467274066,-1.015322322385625
-1.672673956364562,-1.2871114100499526
-1.6551785767860334,-2.046377586472571
-1.6540449983429701,-2.043628385211378
-1.6108459196335787,-2.204053589973921
-1.6086023000321428,-2.144884974653969
-1.6021858265796087,-1.9523702221303014
-1.5944646364300892,-1.69451445072556
-1.5938310649114136,-1.6699300302791142
-1.5928761802215854,-1.6409174622637284
-1.5880737963282492,-1.5188128034309798
-1.5848339617661134,-1.3692774556841103
-1.5848169564061279,-1.3893938901786558
-1.5814566005029982,-1.2743811693213938
-1.5812577094770408,-1.2953202913337711
-1.5679278965710717,-0.8843921878617664
-1.5597561554808868,-0.7403063493095071
-1.5549616743038566,-0.6439222379371375
-1.5520907875272236,-0.6357947980126316
-1.5496816562302187,-0.5708935246674646
-1.547026529920019,-0.5598703276602378
-1.5339529654138018,-0.5298906397329918
-1.5329471210612027,-0.5039328407830198
-1.531025102572793,-0.5071405337864183
-1.5280480846867632,-0.510564020892161
-1.5276199461803557,-0.5662858251284069
-1.524525392568304,-0.4691024856031547
-1.5201980281086522,-0.44858952952303954
-1.5163060716680925,-0.4785520240516155
-1.5150093755383953,-0.4494933217250149
-1.5103447294903771,-0.3959556767385202
-1.5093841804654093,-0.3847262882964926
-1.5033238962714746,-0.32015709785760915
-1.4909257095168484,0.0939180906818538
-1.4800589315382515,0.621388271039748
-1.4792952465709965,0.7014497200233579
-1.4717996012639862,1.153709541938884
-1.4681553677301242,1.4699650835682982
-1.4635464536841274,1.8634855839644735
-1.4626181571698225,1.9298626330265538
-1.4617898270983765,2.0049433639769387
-1.4603615708843074,2.0144933315683193
-1.4593142790339997,2.1505985561081573
-1.4465528403155656,3.2865013576349567
-1.4433569210917636,3.5841907856205415
-1.4400756471510778,3.8734311934649326
-1.4316790021617314,4.663454868690454
-1.4282209515317887,4.894952788329295
-1.4257794008072953,5.040506054026693
-1.4231654501077,5.110880949289059
-1.4141506876527385,5.597434400790549
-1.4137312329453195,5.628618398460881
-1.4113896927876008,5.667450434101392
-1.4051127740699436,5.82055615645324
-1.403976126014083,5.7895297210572245
-1.3934135711180538,5.6678796877378925
-1.3874219608587552,5.37142552756971
-1.3844628271722161,5.171281703268895
-1.3753168508206026,4.416881435249828
-1.372868677446573,4.1554824675425515
-1.372358038633382,4.0530134894737975
-1.3595694977862167,2.482010348979287
-1.3514264843895272,1.4402671007275512
-1.3395020681281224,-0.20219840713029497
-1.3310706358123499,-1.402731982219958
-1.325477408264241,-2.0270762787060135
-1.3225027640307232,-2.3354490260031877
-1.31939337249723,-2.5059198467693737
-1.3171323288995442,-2.7968343918930745
-1.3139802915242405,-2.9532519100252568
-1.3111303116717068,-3.1923653556019307
-1.3108180051157678,-3.0906318024201056
-1.3044382558028285,-3.458599519087186
-1.3044044873716858,-3.391771959438349
-1.3029909375098954,-3.4346531891302394
-1.2999466848718304,-3.518703781628189
-1.2974363877997463,-3.5477112789836505
-1.2970732182878084,-3.535999117907233
-1.2679210284281457,-2.0958476876615593
-1.2602235238410349,-1.3660782054212957
-1.2601023734753267,-1.3571791589678428
-1.2522747050103638,-0.5351532951067817
-1.252026373012689,-0.5871337856816489
-1.2499533570518004,-0.3320838438028054
-1.2272297278066757,1.570085616560713
-1.2211425616531593,1.8934644778138274
-1.2185241978275214,2.030332719809535
-1.2105455040918305,2.2138588768013627
-1.194788120982073,2.027883768900568
-1.1943022750949241,1.9537278856483846
-1.1897738285830273,1.7945442370739764
-1.1830615756890686,1.4795189271559854
-1.1754614710277778,0.9543763309879096
-1.172731728307522,0.7154811140514192
-1.1684969109079164,0.43138374057939133
-1.1635747297748047,0.08766738875146178
-1.15609169617372,-0.4888999038527327
-1.151766310410409,-0.7650751529736308
-1.144630771877899,-1.1865117208170373
-1.1433283225831914,-1.303054430161643
-1.1423183908818049,-1.3139581423253384
-1.1399588616735776,-1.4287134718052774
-1.1289599802502195,-1.7770859648810378
-1.1280500986592195,-1.7963703482730131
-1.126429680816172,-1.7727817803989019
-1.123264638070734,-1.8030462270571015
-1.1132938719572734,-1.624045102999631
-1.1060765499285774,-1.4687074355192036
-1.0932815771272981,-0.8125834801871435
-1.0848950543759235,-0.27644791270125973
-1.0805542225572777,0.045707160161417536
-1.0632088010828606,1.0111752156380405
-1.05024158258016,1.42311998470392
-1.0442433048687711,1.4828569868023447
-1.0436629462653684,1.5117355543890796
-1.0231263945201814,1.102054493912155
-1.0158090183578452,0.8393674532250466
-1.0098030559659563,0.5045861974974847
-1.0079494907597832,0.32063262410346516
-1.0026110127003551,0.05965495256846885
-1.0021599148081444,0.04583346930591951
-0.9972850117798622,-0.28866639380673875
-0.9940653076382024,-0.5265310696302175
-0.9853646034763925,-1.0268300555715852
-0.9815428378141666,-1.2134153432233759
-0.9804724067937736,-1.2866540548186562
-0.9793843684673158,-1.3796327835677913
-0.9753446281743248,-1.5801570974649148
-0.9667919617297249,-1.902944093630182
-0.960736383511037,-2.128432415721485
-0.9600411835957487,-2.175799900103787
-0.9546541129866664,-2.2449174773901808
-0.9533360404958149,-2.32425036543232
-0.9517186031886222,-2.290660952498121
-0.9429082699202,-2.343106152852103
-0.9423786433365908,-2.3420158850470716
-0.9408579029546034,-2.374397623300929
-0.9398612735691603,-2.3958185189707155
-0.9343799712566234,-2.3361652359508778
-0.9284622595874592,-2.281675526912304
-0.9264691543707775,-2.259526866115419
-0.9181454625237473,-2.12964710438944
-0.8941384692452661,-1.8252980003807167
-0.8883796887449087,-1.8314622582508926
-0.8840897826476803,-1.8487986210545915
-0.8768528098858503,-1.9285851068209097
-0.8737647853547452,-1.922624885313462
-0.8729437506281181,-1.8797062007873881
-0.8685318071249464,-2.043986898997399
-0.8456064021616285,-2.431750856320198
-0.8440053348638914,-2.4682707652069205
-0.8323960527212644,-2.6761672191980774
-0.8321215319269437,-2.604109195449635
-0.8239120575222643,-2.716130276572158
-0.8182933970462178,-2.6761092178998545
-0.8142871834789469,-2.643669108832933
-0.8077040058563743,-2.4334872654213178
-0.8056918799059405,-2.412609091094987
-0.802391034916746,-2.326875507364126
-0.7992594746001025,-2.2428944446310783
-0.7963063965054702,-2.122365834632805
-0.7900594148547793,-1.772527817104633
-0.7899508489440095,-1.7614704256750835
-0.7869282057212077,-1.632591227108118
-0.7826252246747587,-1.3909903338603138
-0.7810271835980096,-1.2680064535703623
-0.7769637111307341,-1.1156696844957548
-0.776078490490764,-1.0161414898400936
-0.7726422940212396,-0.8759184445114766
-0.7710405709102024,-0.6858112675910399
-0.7583435990425693,-0.02729860620440166
-0.7502873832098387,0.3480632211579297
-0.7333300304904089,0.713521852080318
-0.7274875118253381,0.7200992518512466
-0.7247578498839475,0.6560931650419252
-0.7209581833122325,0.6094000687059907
-0.7183199300098799,0.5235293010470241
-0.7107873367612596,0.291082611923103
-0.7101189522704239,0.24546528679958876
-0.6982572731721999,-0.5019047083218604
-0.695103817925018,-0.702668690087079
-0.6907281377577084,-0.9851220578550267
-0.6858180933479643,-1.3053027996872948
-0.681816494679286,-1.5530259274622726
-0.6817250713930019,-1.6334274963258137
-0.6787776272698767,-1.8557750168562313
-0.675710487984567,-2.1015653543247197
-0.6732892175183283,-2.22357180692242
-0.6484737156944731,-3.4593096254516777
-0.6424779379981511,-3.582093743143054
-0.6366406821288355,-3.5315305993307033
-0.6237010832436347,-3.1386815822728282
-0.6162734221929966,-2.7386072986681635
-0.6005878591414575,-1.480687726901067
-0.5969004617362978,-1.1322226056683213
-0.5963489106778521,-0.9463499517413633
-0.58846155721305,-0.23138773113157685
-0.5879183248341482,-0.2285463842511781
-0.5864896018351256,-0.07257683695895346
-0.5841026768348829,0.14610876819137256
-0.5834023510187234,0.21618290182997665
-0.5830043896274066,0.22972175290369468
-0.5724908750819493,1.2209118985692031
-0.5578429283763606,2.4564420919179666
-0.551208046716682,2.912574833077337
-0.5413167138158252,3.2693246119537207
-0.5325628097327826,3.4253577148598415
-0.5284459799171448,3.4367629824804844
-0.5283867518367513,3.3909982431823753
-0.518044866644912,3.294710273452506
-0.5124666748226101,3.2123759634727738
-0.5076481142336791,2.985337848716084
-0.495813909039577,2.5667695663497136
-0.49506305009217266,2.492903829402312
-0.4942097565349508,2.4736614048808367
-0.4898225922231685,2.2257342098785218
-0.486331790217267,2.099536361173068
-0.4699379768695451,1.438360887877873
-0.4602458159754881,1.0467771234685372
-0.4596177067476255,0.93929554097301
-0.45330665089776057,0.7932258846801514
-0.4454142525603455,0.642479660024193
-0.4452669616124405,0.6283671149393854
-0.4405215147978918,0.49321947486407414
-0.4359811274481773,0.48349293323338544
-0.4282120494961994,0.4570359528346111
-0.42589068436033006,0.49383116629151597
-0.40480357609743844,0.6043639868634078
-0.393844352802005,0.7453108961459128
-0.3897740194273247,0.8483121924646222
-0.38720034478565957,0.919396808420116
-0.3754764122801415,1.0291982408889304
-0.3732678764927919,1.1869896184817816
-0.3679439833037512,1.246046195943416
-0.3616301562350932,1.3423433446903428
-0.3560289241576289,1.4472818996079198
-0.35283481951877604,1.4605570700128512
-0.35138864516105706,1.4694323098531428
-0.35111697695172417,1.4490552976132094
-0.3502380401114342,1.5464513197274008
-0.3491567561072455,1.5573699799871963
-0.348498413709454,1.4862900573136337
-0.3276248772881414,1.8140354375023209
-0.32455391332483075,1.8894222422785398
-0.3195858520071564,1.8572490527078418
-0.3040103076170535,1.925190852504194
-0.30207074412711243,1.9421333132062786
-0.3000743425355492,1.954433079004502
-0.29839057454039786,1.9289884663397294
-0.289708377417484,1.917682378654522
-0.2835908995545431,1.7515337060095708
-0.2819715970242207,1.768143140195404
-0.27940450730088173,1.6858605681103802
-0.27063587634054276,1.4504545775942477
-0.268517339161527,1.374020522983642
-0.251996325544658,0.7250842522063402
-0.2465794713017635,0.42413786890190985
-0.23902845891390578,0.08993670538683919
-0.2352804011568308,-0.15625957615729677
-0.22651977391919376,-0.6861395645972633
-0.22445575368551562,-0.7688293197432295
-0.20940808003472533,-1.6018492499836159
-0.20372973830026364,-1.8233075825032037
-0.19343487686705618,-2.106981703759133
-0.1682807837198146,-2.4586827333975543
-0.1536187057934426,-2.2362664110593484
-0.14598458067503017,-1.9837856231558466
-0.14495625878860352,-1.9418854848291833
-0.13318433341951152,-1.6092439735262654
-0.12369671096776313,-1.3063948979266775
-0.1161641869165928,-1.0084404047180655
-0.11418043237185937,-0.9883836407808738
-0.11249339318592577,-0.9755514993651739
-0.11047020916777806,-0.8998419604323049
-0.10053740963969826,-0.7276397677764549
-0.10050122916147775,-0.7151705491887481
-0.09232369254868811,-0.6242516819906601
-0.05116505734786703,-0.3998119230850975
-0.03965304251505053,-0.15268914916028684
-0.025564751099871774,0.48759545752655403
-0.019283506921281113,0.806331819504503
-0.012255670759653725,1.304194044977335
0.0028296640828924247,2.5895654956904304
0.003574351546941301,2.6094500744465097
0.011323689863071529,3.319818449290179
0.012497957522439762,3.5035945319281754
0.015487880452116354,3.7316682770434695
0.04120717932261897,5.521589745852317
0.06615918463779202,5.5032124340480255
0.0706639816660033,5.317958983855283
0.08000142186444847,4.583106145309234
0.08685463741118937,3.962318819181855
0.09008733392614099,3.4471640486071946
0.09519573748489041,2.9389107431166597
0.0976824430392762,2.5347182049175356
0.09785545089132164,2.5303564888117696
0.10584097641242218,1.431033899390677
0.10812055938422738,1.1329975148136915
0.11667161430941242,-0.08221874171947736
0.12143970801590775,-0.6552503899386137
0.12501765361919004,-1.166221297684088
0.12542449365795738,-1.2284037038800248
0.12891729100799765,-1.5950262424155541
0.13094028619622788,-1.8382051580380272
0.13218150124426753,-1.9059685323330895
0.1381574187415735,-2.545563184655286
0.13946814823679787,-2.6504691489592505
0.1421721080842766,-2.8594364947305784
0.14711632228517724,-3.2430979795367314
0.14758136659743082,-3.1836017135716235
0.15010779664717244,-3.3888724673393655
0.1566223828472797,-3.5736301202787084
0.1576827641618226,-3.5395404521564795
0.1644149397052166,-3.509193843277608
0.16962144535451484,-3.3927865077689825
0.17136130389265514,-3.335745379501217
0.1731487707908803,-3.2684296350814477
0.17569518218247993,-3.1778242849943363
0.17751080607355174,-3.036653887551439
0.17923415359541828,-2.8958278389558876
0.18494095784292597,-2.5481274278033204
0.1957207053281631,-1.4937508216058266
0.20376858624244854,-0.7576566362985991
0.20518624065098123,-0.5916334708815901
0.20553535311257498,-0.5583557266514406
0.2087778338834947,-0.24789359218944373
0.21339941761860004,0.2673580269955861
0.21419527216851808,0.26038637356350963
0.24586761222549214,2.222975910668119
0.2509875948913818,2.2181331403160747
0.2543953610372425,2.250807636402164
0.2565743412052881,2.2997731976728644
0.265103913040579,2.000492124929731
0.2682563497019257,1.8153932348917965
0.27503983871497706,1.4334327278886547
0.2911397958275028,0.2595834074751062
0.2950759407147743,-0.03969300947022454
0.2973629397037034,-0.20399886194493866
0.2996715163991017,-0.34576418864121156
0.3051796785608816,-0.7663486741981735
0.30538017452193955,-0.7375236650313989
0.3071323765064182,-0.8172598090020899
0.31726556692154695,-1.4073156749064593
0.3179776456632988,-1.3936169214556298
0.32166159438216546,-1.551548666337896
0.32866381848433823,-1.6822198947803253
0.3382807563258643,-1.749188368323041
0.3404749324410101,-1.7295673686745476
0.34851919555221755,-1.483733728788162
0.3557541939325928,-1.2734273305808037
0.35861871821086844,-1.0778164368417442
0.3675049936365413,-0.5593941963337659
0.3701889318973244,-0.48254993006775765
0.37783547942496964,0.04801512620345164
0.3817786304110804,0.28734073341097516
0.3986349887287375,1.086824047218776
0.4032703127001813,1.3190588336878724
0.4085518526864984,1.4131573693142203
0.4107128765958379,1.4184095765376028
0.41413602075489653,1.5267403175464571
0.42493910231002285,1.426290616366291
0.42567204743589837,1.3776121667572125
0.4371244963548051,0.9695486591655806
0.44749456377409125,0.5373789335621821
0.4476231272234168,0.4434692922187947
0.4506478052746292,0.33462194427105363
0.45804947261476414,-0.14655071995072882
0.46340107935178754,-0.4331765518107247
0.4657103187092746,-0.5986198479387245
0.4698127334262665,-0.8618720440879101
0.4816061345851308,-1.592537146817691
0.493358557078694,-2.0021315964714184
0.5007094618608638,-2.241371894063402
0.5062931403431099,-2.3022905880014237
0.5183758455803624,-2.3893268950769473
0.5221151637328436,-2.37582098663079
0.5235377482344807,-2.3710974005023076
0.5362811074698492,-2.183449647506884
0.562208969326063,-1.8393178804352388
0.5635815402329181,-1.8224250348810471
0.5720761831058683,-1.8255558679795147
0.5768601132863678,-1.8201976709909693
0.5955434574511225,-2.17518221495937
0.6057401403340661,-2.3216469334974286
0.6276188004352341,-2.663732145514185
0.6339912075015768,-2.6891499739078966
0.64331735005136,-2.5622984809120712
0.6471938326725653,-2.566307698116989
0.6617889654176086,-2.104635471046741
0.6792094430187259,-1.1605764268239056
0.6813277057525209,-1.0404410041954315
0.7077002798394063,0.3129595904489322
0.7155186407004246,0.5538838786044882
0.7219549983206535,0.7048924183620665
0.7252292255835835,0.7512611141012717
0.72577414143925,0.7260880326778969
0.7317535772490622,0.6721117054793165
0.7399103391932553,0.5301671360341054
0.7405523144775144,0.5145254157658211
0.7414046052683902,0.5332247616297986
0.7428278209658958,0.40664239435311544
0.7497819712402669,0.11003626192828317
0.7564060690566823,-0.2687946561681721
0.7645095901687502,-0.8273459197742048
0.7662414880035975,-0.9697938593493907
0.7663404300813088,-0.9183292769945298
0.7665829492786189,-0.9435298862752064
0.7704324965601641,-1.1793362025647596
0.7787832375894217,-1.8840069562488957
0.7787882263156138,-1.8660996663790101
0.7812625891904097,-2.033347080709875
0.7831871060851201,-2.2038800548380446
0.7894594347919339,-2.607824481540278
0.7918575551781748,-2.700572828768597
0.8024854415651905,-3.239349843471298
0.803034432953984,-3.2467819077698987
0.8040431826751293,-3.319312921040996
0.8069392263255861,-3.4436988773902817
0.8083035186243519,-3.4382546784099945
0.8105588440337268,-3.487676337452194
0.8116801548994657,-3.540802889921198
0.8372739285370914,-2.9765829725601125
0.842474438832066,-2.654650786604232
0.8499127513900748,-2.0692142781748175
0.8566495047572764,-1.5056181473103407
0.8578593916968718,-1.3577751178645407
0.865252727648028,-0.6791356678216948
0.8682883393131959,-0.37846103484520566
0.8729534509483918,0.14164975642466124
0.878555079975651,0.7038000009409334
0.8844932846300129,1.2349829878666867
0.8867485951298497,1.4285685609577197
0.8877659834601221,1.5454631837550088
0.8878955951452925,1.524569900678125
0.8931798968170774,2.008086810656167
0.8945859040219486,2.0201235852371875
0.9017387010919378,2.590375054159485
0.9131175586619138,3.134109672953024
0.9145069964166543,3.2254456647231926
0.9157712191995344,3.201686527058814
0.9256196888408352,3.46945129769337
0.9319054604800892,3.4807442402386544
0.93457438047243,3.3717516300107313
0.9406873921301582,3.3057873515573375
0.9530166958169279,2.882526419674034
0.9540697679339556,2.8722248702781568
0.9656243360460293,2.3721937757236136
0.9684635847028868,2.234616448809809
0.9746713226920525,2.0043804623588777
0.9778075064004623,1.7484223355459827
0.9797496649679625,1.682254108498073
0.9830483971234751,1.533493717343401
0.9910278920182578,1.2297703931541808
1.0001600069377883,0.8756730165507729
1.0015636288579648,0.8774366871550564
1.0018573714555288,0.8447735386267317
1.0076236266045786,0.7207000932722177
1.0127229551518067,0.5808896553470521
1.0201494454692224,0.5341941768776413
1.0284057287928086,0.4722813780514025
1.0294080386878317,0.46646333981762506
1.030857518945302,0.48562801077254875
1.0347254034159725,0.4328864314071667
1.0568927207450587,0.6707219220991586
1.0616569789824721,0.7040053315997676
1.0792402644904895,1.0114003628094834
1.0905053836488277,1.226372470313249
1.0907449055718699,1.2485359262568538
1.1069923327616173,1.560571268228473
1.1102539403592875,1.5189280908939196
1.1158117415863966,1.649251667310752
1.1276298366283966,1.8026196280550935
1.1316809551843097,1.8044293322559601
1.136629839882504,1.895179285751794
1.1379536163837907,1.8924582118201336
1.1384062092570435,1.8394011223641158
1.1388541055311991,1.866737884129187
1.141153903977263,1.9258835340483162
1.1456300535693424,1.9973930037598324
1.1495965752517803,2.005055146139345
1.1681304408018374,1.8548652537711874
1.1734865729164126,1.8120959590218768
1.174621863203999,1.8045967323907024
1.1765801505776956,1.7745575662317155
1.1789194676314851,1.6948538928124768
1.1825828450827647,1.5989492474177691
1.183824771755095,1.5371269650363646
1.1850574799683846,1.5715977192949704
1.2032996141237113,0.8300611500731109
1.2114648310373966,0.36730065981226434
1.2129060470347914,0.37851679475660344
1.2145708979327843,0.26777781963282427
1.2148908588956608,0.2876657270018179
1.2191031792443088,0.005082100019888771
1.2508415266473705,-1.7212865095190235
1.2570694581024089,-1.9329956178430958
1.2618546219845062,-2.149821205788156
1.269684768779877,-2.3448634398696404
1.2712574534311285,-2.30853721054939
1.2742837365636914,-2.330330526512282
1.2743354882199833,-2.3936884362410016
1.2797460716198836,-2.432688737893843
1.287046450818683,-2.4223511423145148
1.2885723902157498,-2.4666714550614612
1.294758420607244,-2.3452446234511837
1.3007042925174925,-2.2420463184369708
1.3021882394493955,-2.268979581286147
1.3089685141040013,-2.0979109135897387
1.3133405949611348,-1.9630156538062897
1.3140991962537854,-1.9176202804288653
1.316028152095038,-1.8816101478437508
1.3205080334432688,-1.7269361402431647
1.3206574095698596,-1.697784489690961
1.3235318051570317,-1.6771113160547126
1.326064960969978,-1.5503829320750833
1.3275405440373422,-1.4691308044473341
1.331395551145948,-1.3651039721936644
1.3348297306196422,-1.2830822068676628
1.344014475621571,-0.9701048880665648
1.3455957249444062,-0.9409846159392865
1.3490279008331623,-0.8541694704615637
1.3524232634145674,-0.7687340587499443
1.3530915751350898,-0.7746882332675137
1.3532627611798125,-0.78153919649526
1.3664383185369484,-0.5682725194378746
