n_harmonics,base_freq,magnitudes,instruments
7,2.013244790948603,"[ 1.33671223 -0.06898603  0.64942167  0.69147791  0.53437671  1.3008325
  1.3308292 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
-2.100223498792068,3.2079034159103017
-2.0972020327836343,3.1979847056969652
-2.0878449349179276,3.2694150017976584
-2.0873098015373444,3.2812691752242094
-2.083507078546237,3.2658619795412767
-2.0731131214167413,3.3093179179793775
-2.0710140130587598,3.322176089484102
-2.06041687133975,3.3101780028443386
-2.0562875466303385,3.326632469431109
-2.0550991464634123,3.3133676928685083
-2.0388796898686756,3.216686567706475
-2.027007917837441,3.111040413323674
-2.0170677510357913,2.9469431988089987
-2.0008701115737253,2.7097791510768174
-1.993307454957714,2.5521742205192517
-1.9871483001161243,2.4131951972863335
-1.984534859499024,2.36024710505883
-1.982820941333277,2.35064008686268
-1.9807505364063507,2.302618270852569
-1.9755225703547787,2.1723066331415057
-1.9662920943772169,1.9716691601323642
-1.9527470514621073,1.6625775109446062
-1.9521737081412773,1.6709795812229915
-1.9455687081694981,1.5345805897612712
-1.9451528501399893,1.4567616142831672
-1.9395856670243738,1.300400753008981
-1.930318178199487,1.1389448205112123
-1.9224460127666376,0.923466455490541
-1.9162417286848457,0.7637442713108394
-1.9135627192876072,0.7304998388000224
-1.9134147760827251,0.7499426227916958
-1.9118452885440915,0.717598760237809
-1.9101256137356946,0.6420310278100042
-1.898838959480076,0.3800127473629138
-1.8886154186497568,0.21609830586480322
-1.8801108466178726,-0.012482906256705489
-1.876498512814569,-0.07278342573565956
-1.864932847737226,-0.2425873923501516
-1.8638630462638415,-0.2523634968265994
-1.85123159654214,-0.4190277253274591
-1.8503451744615482,-0.4074552663336588
-1.850092635447455,-0.4291741427699277
-1.8306076535644078,-0.6115924542247254
-1.825692028841008,-0.5893368651943072
-1.8143839374654143,-0.6217883462729766
-1.8091384255568537,-0.6254802050341324
-1.8086528348145128,-0.5928002978760551
-1.799982061748873,-0.5984330563882041
-1.799146571612315,-0.594340372462786
-1.79802444195734,-0.6077599631054785
-1.7965281203202357,-0.6084384656150416
-1.7925936582364508,-0.5720396028943564
-1.7831628331009484,-0.5074928958636749
-1.781607275840074,-0.5137881292075436
-1.7738402751619606,-0.4204026478080234
-1.7720187296178933,-0.40397209003639517
-1.7658307600972927,-0.35724754798881136
-1.7559147673940247,-0.253527336668792
-1.7496558061764524,-0.1406794007770441
-1.7375695683306247,0.043850793380692824
-1.736289832082476,0.04586984424511317
-1.7311934716605055,0.16825175081754376
-1.7270674863594537,0.22776088643783465
-1.72375625734818,0.3033739860802782
-1.71453957844715,0.4503166957191669
-1.7023522714154957,0.7207180728582979
-1.6905369677878799,0.9535198783677347
-1.6895158860943185,0.9630805161306369
-1.682141221830575,1.0986102737660415
-1.6786053609196565,1.1477914793904014
-1.6710581206466433,1.2829394283811753
-1.6603286265019985,1.4827397211759556
-1.6552433130583835,1.55997165521908
-1.6534275897414186,1.5859181318861888
-1.637299766432321,1.7703216182039907
-1.6298665066364337,1.896572084296272
-1.621966948430534,1.9813767912328686
-1.6212962000264568,1.9620170598694828
-1.6173763101948768,1.9980161766648854
-1.6111516871663494,2.015857356867149
-1.6056012363872942,2.066927678425706
-1.604106275102161,2.0769704699529776
-1.5976047486041585,2.096221907813177
-1.5871966881895538,2.1115826314140302
-1.5797717336764934,2.109277019060444
-1.5787981618970994,2.1336704126333625
-1.5646171249793268,2.0692018849358997
-1.5531291267258573,2.0157353796297404
-1.5414472087318052,1.896434342340863
-1.5364613376978649,1.8855119914698282
-1.5353522891533133,1.868283305513423
-1.52724058865846,1.7126014179380995
-1.5255843078278721,1.7354305280289999
-1.5122499957485531,1.5551251018548056
-1.5014143378584617,1.3749186870592351
-1.5006888771142408,1.4044521028651937
-1.4908509623464326,1.2122294616986498
-1.4907554416718352,1.1998246457016257
-1.4816392606708897,1.1025453634523867
-1.477321672386019,1.0366744559528456
-1.4726525253912754,0.9477625248172129
-1.4708570514144046,0.8974827649171176
-1.4544409079503182,0.6858948463211008
-1.4505985339124061,0.6443089035869004
-1.4447219785782695,0.5115912567867912
-1.4345944862855782,0.4136064805303134
-1.4329146349295003,0.4033908358569312
-1.4293051824060095,0.3646260911633643
-1.4290062793666645,0.3168666163643361
-1.427767615555276,0.34961678153542813
-1.416121751399652,0.24276092822951423
-1.414022385182571,0.20168390428331479
-1.4109219774388932,0.21899231862130558
-1.4097804871862898,0.19002563403992181
-1.3977035532863278,0.12884237721007963
-1.3938776153779524,0.07745122441856363
-1.391676553976338,0.07681046450304115
-1.3869198669965097,0.08394570613213932
-1.3854247848363965,0.0871552872740297
-1.3824245067495353,0.09197152432941386
-1.3810047140625055,0.05347052895620492
-1.3779300182637428,0.09903629145754965
-1.3778753886354385,0.06300647638024653
-1.368723947553554,0.10393251648370844
-1.360012269438015,0.132481759204778
-1.3581706418396169,0.19391136368989484
-1.35286238072731,0.1929657724930416
-1.3387372225365168,0.2935585222168017
-1.3341439983731045,0.35937069597165155
-1.3337546602767012,0.38336076319199397
-1.3193027005457143,0.5394672483521085
-1.3071554596503348,0.7324343726105943
-1.3068194156743609,0.7700404425665798
-1.3062842614804604,0.7635628076415165
-1.2987763106267685,0.8623219290881274
-1.2964804165859627,0.888695297275304
-1.2941032647093116,0.9495299919900936
-1.2930628263024593,0.9576456925756738
-1.2785104424099312,1.2524966870615277
-1.2766842436179742,1.3072371005812176
-1.2728419365736614,1.3509424010528523
-1.2691997674100775,1.405006474046245
-1.2652166011384092,1.472092907351469
-1.264818908510328,1.4831318167919776
-1.2586455534979997,1.583124062157535
-1.2570856420696987,1.627054051506483
-1.255692554970454,1.6213034334531706
-1.2553718325970062,1.6714964663649423
-1.2515666585516045,1.756960886558798
-1.242219574735916,1.9227645829792084
-1.2200141431026346,2.2604503215200613
-1.2185031085186129,2.2435891930457545
-1.2157436014876297,2.2777789833759354
-1.2120851895439442,2.3184502805158433
-1.2106526710969445,2.3703927246321204
-1.2068527523121755,2.3749303029112196
-1.206597280307715,2.3821552555916505
-1.205255256203111,2.3915175345792345
-1.2012047488446778,2.4347852647644146
-1.1995677086177996,2.4633105711656347
-1.1852682821217748,2.490436328378403
-1.1773817497388432,2.53714882155045
-1.1566380813774326,2.4819713055560686
-1.1426973559945535,2.386554130401527
-1.1413958556610242,2.3189764017878924
-1.1409938395361638,2.3368587659143913
-1.1366936383943564,2.309415346680637
-1.1269033412726817,2.1193960197658286
-1.1168768597549488,1.9516356265530257
-1.1056839960403047,1.6628480316405223
-1.1054779162425747,1.6923327622074913
-1.103952489458807,1.6241810392978235
-1.0975773597423817,1.4524118744455274
-1.0972934762184454,1.4818613183385012
-1.0966769511738361,1.4454515424455605
-1.0870915078796266,1.1590634781147464
-1.0860744067595587,1.1158359457912304
-1.0836556533638253,1.0830130466812304
-1.0775226270834155,0.8593616689304292
-1.071798903338509,0.676929252825503
-1.059007305879169,0.197703816918902
-1.041355406503204,-0.49061169527832743
-1.041288739400054,-0.48767037676332753
-1.0362710533917467,-0.6412312141752217
-1.036139438404933,-0.6605742492231713
-1.007450190354215,-1.8322466653112786
-1.0041114581390262,-1.9628945974449727
-1.0024237985914004,-2.025599650234217
-0.9960972611522356,-2.2498801863401034
-0.9918927576865286,-2.4171956923845195
-0.9852446703029365,-2.6545163499361184
-0.9839541442665194,-2.6999974809058482
-0.9792002083481908,-2.8611128886507564
-0.9650672850103454,-3.316146412462232
-0.9643118824595849,-3.4034992421517756
-0.9505539456328926,-3.7516134876379867
-0.9488837787355004,-3.7891833759175584
-0.9438327524079266,-3.9105606833669984
-0.9436814414168122,-3.9239785724159004
-0.9413576317657073,-3.937518433528159
-0.9402741140461579,-3.9796961068257786
-0.9350258383987073,-4.092625728228788
-0.92423841460836,-4.29863237992344
-0.9221361798312886,-4.31000194907869
-0.9201566016453553,-4.37657791674825
-0.9046750756129947,-4.495716752294676
-0.8973912970307802,-4.559961065479776
-0.8971294070848712,-4.573059576448243
-0.8945746850632954,-4.558203580783684
-0.8822182628378674,-4.538343543793646
-0.8811513040465302,-4.553837059576818
-0.879776113127642,-4.570634317798145
-0.8733348672606649,-4.482973867042384
-0.8704897781382743,-4.486079972607796
-0.8687280948799194,-4.486349830596091
-0.8609682306767397,-4.39179103465707
-0.8469283001918209,-4.135046609957275
-0.8415839355028307,-4.076523037704931
-0.8413923614092349,-4.051206186140377
-0.8374900252668951,-4.034753874647768
-0.8364043891902098,-3.9917419798464473
-0.832670779790643,-3.8672476972086933
-0.8313038251422151,-3.8438239017781584
-0.8286812850688294,-3.7924280916932243
-0.8249543438727267,-3.690026332900451
-0.8117836974461055,-3.3551528042899394
-0.8109180981625403,-3.303960050621132
-0.8035235993544463,-3.1117591599777072
-0.801549689299403,-3.0181860249669694
-0.7991658397292243,-2.9374599221346553
-0.7983198850706281,-2.916366171432986
-0.7753823674772748,-2.15191844847042
-0.7718079887608731,-2.0164808417321702
-0.7701756993406823,-1.9493114464041532
-0.7697179216445362,-1.9614091418590849
-0.7695304970749945,-1.903372095660735
-0.7637011676009013,-1.7254635587254625
-0.7626180013133697,-1.67525121190685
-0.7625294263063251,-1.6609177891100826
-0.7544292639652621,-1.390910156504978
-0.7524939692835559,-1.3095196722226325
-0.7509259209273598,-1.243981236829682
-0.7440451377569692,-1.0061230634121212
-0.7433159639312716,-0.9562339442605514
-0.7393703788639101,-0.8383314671775922
-0.7346474858635936,-0.6735334843051742
-0.7330868097767365,-0.6586560904521696
-0.730528911958694,-0.551380009633086
-0.7053683170788183,0.2773673774267698
-0.7045917639015613,0.29871581572554623
-0.7003833894799865,0.41448581209160806
-0.6920868602706638,0.681434013841525
-0.6915129594186067,0.6467982604675715
-0.6827689791628,0.8682585452186696
-0.6778399402548319,0.9760443552671715
-0.6724894045758352,1.0594317609004262
-0.668019372070634,1.170433713644755
-0.6566245558339769,1.3631825624073288
-0.6491641978771812,1.4025680801574214
-0.6454955083208738,1.470397055050568
-0.643991108749705,1.5300080552974133
-0.6388802533151408,1.5399087656260118
-0.5866545192401285,1.4668261516139884
-0.5822372298009753,1.4666809026155447
-0.5819139013084671,1.420438696999468
-0.573480831331632,1.3502456101567015
-0.5698008314003644,1.2904154272610633
-0.5681150829647885,1.2753223911986573
-0.5653990295097482,1.2086813589330765
-0.5650579875692321,1.2335307077877364
-0.5577158499036527,1.1100561219840321
-0.5442699415033339,0.8880761965694337
-0.5426787579650982,0.8630999990438404
-0.5426321185549745,0.7764662608365867
-0.5407155875990859,0.7966255201220808
-0.537479043188962,0.7137146321387802
-0.5326913143939187,0.5760781343101171
-0.5309942018568758,0.6106798818327495
-0.5206804420623792,0.39512280352729123
-0.5151508755855367,0.273722208616204
-0.5145824981184202,0.2522355151542761
-0.5047488129236646,0.044465509625041755
-0.5024760675924993,0.0025018393608260622
-0.5018792876288485,-0.04334486950123328
-0.4994150806891371,-0.10805498105337522
-0.49678863700297127,-0.14263722944817586
-0.49149507933513803,-0.3170587130487235
-0.4891390155116273,-0.29597655651403854
-0.48669724153831595,-0.3399006869611841
-0.46264543480234943,-0.8577871091865701
-0.45862641457291886,-0.9734775623128381
-0.45497586523574807,-0.9931929084015281
-0.4476781387248998,-1.1624441389327993
-0.44358244415055426,-1.2143115734518752
-0.44109611853362196,-1.2722226125215752
-0.44032848328610896,-1.2916689210831869
-0.4272385197612003,-1.4655967300401231
-0.40942250645872624,-1.7003486718521228
-0.402955247054698,-1.774766575565513
-0.3991966483707694,-1.7608798414119968
-0.38597528167192685,-1.8880488271779627
-0.3640187710111946,-1.9354788002856078
-0.3638912487753512,-1.8995748669704948
-0.356393485574916,-1.9158786274950335
-0.3399504435335281,-1.8820599229764914
-0.3304422339135522,-1.7871343377294275
-0.3167569001311268,-1.7205700725817994
-0.3079659825385406,-1.663144362666098
-0.3041081501325875,-1.5558128754102165
-0.3020343538156003,-1.575833010360523
-0.2995892852735311,-1.52747583924906
-0.2978376577614763,-1.4965358751428655
-0.2960513916408183,-1.5147444785270145
-0.29208880267453274,-1.435298845186497
-0.28779060815882884,-1.4199218693716738
-0.28681201939137235,-1.3823172380737396
-0.27828917734763836,-1.277203278304152
-0.2771268165745031,-1.2510781807908251
-0.24412299737697785,-0.7955369560417725
-0.23884057417666815,-0.7126836193366445
-0.23757437850979768,-0.6990990247171291
-0.23699238138167544,-0.670789122306326
-0.2270414005575212,-0.5384338425100872
-0.22425097002238736,-0.4924476028191022
-0.22068376585493477,-0.4460186338489639
-0.22001817442094307,-0.4154178907197459
-0.2071780255547071,-0.2520749330896826
-0.19471764855595186,-0.04045758203718758
-0.18930077064260242,0.015525267704474974
-0.18628833347089557,0.08440558091636413
-0.17336973683324786,0.24002820630345814
-0.17336770493175724,0.28588529781986427
-0.1478280802780212,0.5539250755771435
-0.14622102849520946,0.6354742901307355
-0.13614164731654244,0.666326019535926
-0.13571239212895803,0.7041842557783662
-0.1348745969566063,0.7335252455746716
-0.1312113385737499,0.7677356080160168
-0.1170822893375183,0.8675414485072266
-0.08891787788477945,1.134888287835283
-0.08448212035895031,1.1377432305083892
-0.08368954634032288,1.147677473683432
-0.07759891527516949,1.1598403767561623
-0.07637118546691601,1.197589573858468
-0.07258251485423006,1.2510489294404787
-0.07132332023780208,1.272862786813646
-0.06343588790818488,1.2659032886669002
-0.06308409766853096,1.292740682073782
-0.0550989693098467,1.3417500541427851
-0.04747252666376811,1.3944949650072447
-0.045711482934139624,1.3718968129982345
-0.04380763741447158,1.3680915811196666
-0.0421404137493151,1.3954311932258474
-0.03401295555310524,1.4151340077717607
-0.03351541499228272,1.427333465024381
-0.028250194429928044,1.414610939136865
-0.017962307997391846,1.4316215354515427
-0.017644651727469096,1.4680375780021282
-0.002460144031067202,1.4887142728269334
0.002251083709778001,1.4939985792366104
0.019245037154650202,1.514371312487785
0.020692789812967405,1.5124622955029796
0.02355476486173691,1.5028868138655358
0.029715917586870866,1.5124470287012157
0.03062708332008457,1.4705096010483654
0.03196261193559913,1.4814042695707927
0.03457533767489451,1.4885946298639114
0.03880762230637025,1.4653861837952324
0.041456783962883215,1.492362057480424
0.04658183011028694,1.4630228580871574
0.048591312332809,1.4447240049957675
0.05618470144206622,1.4335375747583097
0.06357499201965133,1.4234078412694684
0.06396677644271032,1.395590792137189
0.07748420352935925,1.3258148757256851
0.08328494414054699,1.312220238310713
0.09707416571381611,1.1449125905265123
0.09790196207596757,1.155445832389051
0.11100272927194776,1.0196344200274958
0.11455515561841434,0.9634213945681328
0.11638357376197472,0.9497311552744668
0.12486743357119678,0.8066896118143405
0.14083462029334815,0.5726538051971667
0.1465959163989532,0.5495338362286157
0.16024546055916034,0.3205196695883471
0.16579590624591845,0.12822892712023404
0.1819894080816029,-0.15416116106222869
0.18384755834392408,-0.1844945114292686
0.1846853825314141,-0.20393960358620394
0.1847666677358486,-0.1683272093554105
0.1958338814978977,-0.4469159065242193
0.20668559302315526,-0.6917608789374268
0.21899135047187412,-0.9381571892103975
0.22108464736547973,-0.9890149098036516
0.22142622486477048,-0.991630157377174
0.23434025514631607,-1.3269908817891278
0.2406995047977052,-1.4820251481713655
0.2517026435431986,-1.7434893488249605
0.25782571556279166,-1.8808916599085397
0.26305566493954746,-1.9854755791054044
0.2640265011837446,-2.0374841155444345
0.2652741796459708,-2.0443137429710356
0.27279857137149444,-2.19570419085355
0.2881612319716167,-2.5589298046841584
0.3045638845470835,-2.889261759397896
0.3143963556090279,-3.03461177693437
0.31534351873831046,-3.0482715266301867
0.3165803353697898,-3.073841455463994
0.32031360306939627,-3.103017678939573
0.32180523475749556,-3.153872025677107
0.33865938074820257,-3.384202816130788
0.3627860923744599,-3.588856296688926
0.3685439839425948,-3.5895308285649743
0.36979419638883915,-3.6276086791757036
0.3779432742123081,-3.6431167815600416
0.37888755468256274,-3.6499910279166006
0.37904203091562305,-3.6338252967331877
0.38448163410954184,-3.6414575188738905
0.38496210578070666,-3.6522679473805533
0.3882129376361574,-3.6135315323581394
0.40206810437270146,-3.621399966760259
0.4038471378366828,-3.5948642323455995
0.4192892286989469,-3.4928643825993637
0.42225558449195955,-3.5048703799021275
0.42453375726592135,-3.4574609344176115
0.42501295034406983,-3.4605279141663177
0.43311014569892947,-3.406442313981735
0.43501647970525426,-3.3471119544349137
0.4495111678453756,-3.128248030344963
0.4508241698807631,-3.142387292677363
0.4518864811196508,-3.109491670679531
0.45472177644208145,-3.053527682663492
0.45857809277055406,-3.0241482493157643
0.45877436867410815,-2.984944408527172
0.4624069828982327,-2.963650693971988
0.46927880142819944,-2.8191429879138985
0.47146700179836465,-2.7910537516165816
0.47663927087236013,-2.691767702614312
0.487131148248666,-2.4843262666901005
0.5039104005418156,-2.14103652403299
0.5056296544759644,-2.08583321687994
0.5124508864247561,-1.9815652378606625
0.5143414170890539,-1.8979692306292253
0.5393830376685198,-1.368722238539923
0.541379114779045,-1.3501325330978402
0.5429795914566444,-1.2857446765165346
0.5435056732827901,-1.3070549475476585
0.5633656294654021,-0.9028261955578973
0.5657060460826928,-0.8294599583370524
0.5776340730295022,-0.6418062988533216
0.5833815673628018,-0.5185267318670634
0.590473428752428,-0.40543531999319976
0.5942561028990925,-0.36164251765382144
0.5949169464483148,-0.3594321905036992
0.5957334228452309,-0.3457113913005126
0.6035843281211273,-0.267413671196777
0.6112157724901679,-0.16767536354473767
0.6159553933961943,-0.1023472268837255
0.629249786573058,0.03769948643525519
0.6544574662291271,0.21153727238905876
0.6552994971327832,0.17998225352905142
0.6570075682697185,0.21146601006716462
0.6590710647711342,0.2005633170468207
0.663433305644713,0.22365272736007275
0.6702501106984076,0.2231461903231466
0.6754815809779906,0.24287705754468633
0.6803283863343426,0.22757572211105107
0.6837889586617774,0.23122464190996259
0.6841171014394472,0.21583032517150594
0.686665406724428,0.2743456944218316
0.6885135024730049,0.24481523359808052
0.6955341340524699,0.22103614017641068
0.6995238504441299,0.2635672604537404
0.7169353772260236,0.2148535716603844
0.7215828892582339,0.18551614721485318
0.7235951971605159,0.2051258018743945
0.7270106479894354,0.166276384841148
0.7434953068236432,0.11452737074925011
0.7441619646024278,0.14198267203855008
0.7486031873700827,0.11678763864056921
0.7498540746939888,0.08837461850740391
0.7519110835134954,0.10109854201754456
0.7539278262455693,0.10630452675402413
0.7792173922845045,0.05026384286811776
0.7856829910029424,0.026943177909947352
0.7989189569456929,0.12405024472683364
0.8062852213266458,0.10459544040775409
0.8092270775677681,0.13583385754962857
0.8120053673987839,0.13059865475853663
0.8272592833811867,0.23278518325496622
0.8375976925249007,0.3344480783698947
0.8394769735403314,0.3413645298927883
0.850677052686942,0.46920507343343276
0.8622269962737961,0.5897710409608423
0.8628996975397474,0.6024821303382157
0.8686497210736457,0.675158434689793
0.8704923621609955,0.6971943416318108
0.8807831044051264,0.8672272515193065
0.8878868156637285,0.9741400991704845
0.8894361411401626,0.9749096327912941
0.8927064861468175,1.0531381418485088
0.894392165906309,1.0821663561755934
0.9147732642817941,1.4532601326306327
0.9216607596612265,1.5701432306772252
0.9318257551349216,1.7679929223134456
0.9344183193644122,1.818797595244414
0.9425482318619425,2.00450226585577
0.9455488662827385,2.062835348456028
0.9480648918254211,2.1158187470626033
0.9529431075699653,2.1664077770750767
0.953233699828349,2.238234721337858
0.9590404154850329,2.3256142343556774
0.9632457373413041,2.3673767989919465
0.9671726498745299,2.4694129694770575
0.9720764942984745,2.566405677181317
0.9750164324353916,2.596673098061692
0.9818129110754925,2.730227822891186
0.9953535974507322,2.928162700165994
0.9969100020094102,2.951238971782631
0.9972768348797283,2.9457878721589457
1.0002991427700652,2.9627562237296208
1.0055741072971438,3.056004573315848
1.008070915316253,3.1164625459862836
1.013831519518643,3.148469770698569
1.0412522168739056,3.3213720600405088
1.0478436342814694,3.317293881622347
1.0517917123406875,3.352985489656567
1.057933716269197,3.320020503342448
1.0591801614243073,3.338498594842349
1.0703960308472773,3.253369201255603
1.1045938104498605,2.9411123094514604
1.1083950075778013,2.8852339089945045
1.1092319275141858,2.9093633883369443
1.1093740069617066,2.9001130787665543
1.1095546828230312,2.8900842578255106
1.1166519669837571,2.7627277438123445
1.1252185604456448,2.6301728178532864
1.125801624736523,2.5847566436562803
1.1370479350802434,2.376446014848858
1.1431351744044802,2.24607252843474
1.1520977276607773,2.027221541194772
1.1600956895201193,1.8586700034419354
1.1638006521851487,1.7910384292231938
1.1728742758293702,1.5361515994605022
1.1773503743986033,1.427506684778706
1.1783394922402852,1.4267753136629109
1.18594602968788,1.2518585512705598
1.1867327421199416,1.1708681021089595
1.1898496015830435,1.1132225996633238
1.1994362438219586,0.8624048615462048
1.200938310462047,0.8793316484296599
1.2012253559397177,0.7956437075939604
1.2044323995751496,0.7882787990300704
1.213406416556496,0.5790779571542845
1.2188741873837436,0.46657920058013425
1.219731390824733,0.45641189144332206
1.2287653747631069,0.24812791961541386
1.263517256925157,-0.33400676301651877
1.2697631786027905,-0.3982060598785338
1.2724926277524427,-0.44495942836736735
1.2772148279322693,-0.4738925341347633
1.2790083498441795,-0.478098623606928
1.282855612115556,-0.5439326643703108
1.2990933249465941,-0.6165754161384379
1.3019111235325376,-0.6279419291470877
1.3214315402033412,-0.6142267493252549
1.3337027696146802,-0.5260618355973282
1.3410268590860497,-0.49042311207972256
1.3443603326280735,-0.4517753824804654
1.3450469350983267,-0.45778655688826936
1.3467859214274185,-0.4215889028940196
1.348416094830716,-0.3913036966284824
1.355339711547761,-0.3472770074022688
1.3592632821343207,-0.31110805716423695
1.3622802439094102,-0.2624562846128754
1.36417185279534,-0.2517475843519382
1.3666089633707257,-0.17697257472599673
1.3695386738905242,-0.13820156271197498
1.387326722099382,0.121828815792259
1.401456339148094,0.3923550056628614
1.4035927108940527,0.4444396468242099
1.405134576707515,0.46284121010132495
1.4056373535997722,0.47580184610313647
1.414286669110961,0.6103529915563696
1.418507787766667,0.7029141125347884
1.4256873019990932,0.8410690338120266
1.444626956294579,1.204281919808294
1.4475555443935386,1.2543338154481356
1.4482841429113407,1.2749626718965463
1.4529983973112168,1.3518357181527243
1.45317768081415,1.3656588345836358
1.4554347849342255,1.3789277329514993
1.4559661204524739,1.4338137292203812
1.4566829783681055,1.391905795803144
1.4617644686536035,1.5118327968076328
1.4693641705205014,1.6330674757359247
1.4702090193441784,1.6534099462085872
1.4734087366169497,1.661544002336152
