n_harmonics,base_freq,magnitudes,instruments
7,2.282513784367929,"[ 1.12563913 -0.03640483 -0.12710132  0.6019959  -0.52630723  1.95269394
 -2.1983261 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
-1.335000106613229,-0.9119853616012268
-1.3278734867548443,-0.549919396085302
-1.3251596016808707,-0.500450686214658
-1.3193564646273717,-0.19433488693934123
-1.3152977645408432,-0.11534891233143135
-1.307752553338716,0.24707724544970244
-1.3056207376392046,0.32285910049406596
-1.299765899348834,0.5517981044040096
-1.2860164705568926,0.9678320738348394
-1.2839351326487927,1.1043288757032677
-1.273217001813853,1.3739259780180353
-1.2689685088999825,1.4903714987753856
-1.2649686201992387,1.561346146070772
-1.2559737417876917,1.7911249572570787
-1.2518277039193926,1.9183766822572608
-1.2474202558955374,1.924600122831967
-1.2455327545977701,2.0323771580330328
-1.2061739962629294,2.236500723345616
-1.1938081354178252,2.283922494621453
-1.183659690771266,2.071032240527734
-1.179935314787938,2.0910048826685577
-1.175022362584871,2.053121084022696
-1.1716567702159137,1.9710067695096134
-1.1613093233352145,1.8177940980564409
-1.1597763155182577,1.7492820943797607
-1.1565257300359104,1.729902353867792
-1.150230881490849,1.661713990051886
-1.1463958715120255,1.542417113546483
-1.141948050455514,1.4633644235569165
-1.1383825179334688,1.41548618345381
-1.1309946777426219,1.2601503849241302
-1.1282759056150304,1.2103839106770506
-1.128058112920237,1.2085763998950512
-1.1241819630361083,1.0908335956923485
-1.123421575962808,1.0906662062885428
-1.1050512807523667,0.724483878675896
-1.1018193017768414,0.6982901606815796
-1.0985582357364274,0.6450186871427371
-1.0883363690885348,0.463260465800417
-1.0825253873327487,0.37361369825853064
-1.0800591789307914,0.3992742573674224
-1.076568489836351,0.29409977657153474
-1.0752137328360705,0.31685966146073224
-1.0723074941161481,0.25510453148619283
-1.0710336477131397,0.25031131099203185
-1.0623079726536255,0.18574265064994905
-1.0601813948734484,0.1704919654404745
-1.0586937074738545,0.17380613806120765
-1.0452223237624847,0.1287267201916406
-1.041041261810549,0.09066626186781113
-1.0266779442147433,0.20421558808627716
-1.018078710835392,0.2101986367212921
-1.017928145151793,0.2300415539696342
-1.0073994940860822,0.3193473721781315
-1.0072598277897566,0.35347500161782347
-1.003674082336197,0.3946011370896678
-0.9890889953051896,0.6439565256539256
-0.9638352517373283,1.2812449123506082
-0.9620834154426356,1.251213551483074
-0.9555351466239062,1.4179849405016165
-0.9534884945940916,1.478710939903173
-0.9501805501362504,1.6002242003298253
-0.9457158937035324,1.7892175826884749
-0.9448033760724313,1.678170447238141
-0.943595938695621,1.7556712014387579
-0.9263130788526635,2.2330314562208886
-0.9209601368838984,2.374032085456656
-0.9154600068819239,2.5376659734930587
-0.9121535849741367,2.5737456082377377
-0.9093482019991979,2.6800831371080394
-0.8971561107118773,2.9748811185137414
-0.8967632594531856,2.994742264505317
-0.8965330945657417,3.023644413033063
-0.8878180069729238,3.2249088141813544
-0.8859136703488453,3.300269774553131
-0.8568682257712528,3.733711744292663
-0.8552981742685706,3.7517838511228234
-0.8518033396315707,3.792208755303432
-0.8513214531889757,3.8110549669716276
-0.8464320288066407,3.809400300153032
-0.8423068637405446,3.820501236516768
-0.8341857714638792,3.9363352222417713
-0.8244727718533786,3.8713556244110534
-0.8204100140044219,3.9533995718633745
-0.8155342472154485,3.8816338864558233
-0.8122769706786395,3.858291996828962
-0.806134271846533,3.8070251773462225
-0.8031665750357457,3.825393737871127
-0.8025935323685638,3.731412579804469
-0.8009435167312069,3.788442515740008
-0.7883557146938429,3.6014374984284623
-0.7734921698561772,3.2879937905340113
-0.7712399764047317,3.2483622598929296
-0.7671514842111611,3.197472254156794
-0.7669277222296134,3.1232247952389876
-0.7666516404112516,3.1760239226439078
-0.7617656424265888,3.0554360984950275
-0.7551547753540366,2.81816262724642
-0.7512770101400075,2.7279749457439535
-0.7494818716166387,2.6423865090655605
-0.7473056619718328,2.646215202672858
-0.7342185568764457,2.2414364718114763
-0.719704659713146,1.7583863085440152
-0.7096768686609782,1.429609575856168
-0.7087874046879348,1.389569790948463
-0.7076449224720469,1.3499055926264472
-0.7035458427361654,1.1645919973120196
-0.698113731917605,0.9923105427631151
-0.6830877107122433,0.5323891170077941
-0.6787421918681469,0.3593935277996737
-0.676383981442545,0.2361266210047021
-0.6714601882095641,0.0779939061312654
-0.6710571471009281,0.06990414266867795
-0.6701720407234841,0.028518646679752534
-0.6664792202481902,-0.0694819940603403
-0.6602143157086324,-0.25422601691954383
-0.6479398762885045,-0.6829191367858319
-0.6394966627855161,-0.8546219665042395
-0.6384559397171783,-0.8654490446538659
-0.6368512293569761,-0.8811170858042304
-0.6236772673599926,-1.213827626632551
-0.6212633496309703,-1.268711588533106
-0.6170155985592589,-1.3410387714344592
-0.6123506719423562,-1.4617758517389883
-0.6065872893843949,-1.5632587124860202
-0.6015602679714838,-1.6602217488791398
-0.6009432337179064,-1.6091761121830206
-0.5977684838571404,-1.6897539326700066
-0.5976676964496268,-1.7165508315275737
-0.594560607547991,-1.7428968810410301
-0.5916989103853156,-1.7504646717171761
-0.5822091065992026,-1.8798436508197212
-0.5821994326702402,-1.9923265122095646
-0.5789859520659517,-1.9357004684824637
-0.5662551380405647,-2.0110228421480527
-0.5660943551799642,-1.9958855213448408
-0.5466885008032949,-2.073282815278678
-0.5447162544371418,-2.097234670724827
-0.5288730262404888,-2.0966132141415033
-0.5162206405883261,-2.003971228455269
-0.5158622195674516,-1.9748742107115902
-0.5152782635106599,-1.962400497280308
-0.5031859808536483,-1.9613807695067884
-0.5002702730440536,-1.8747804786782583
-0.4961228475074453,-1.8787393929427314
-0.49112473025882464,-1.8446320897626907
-0.48985255751858947,-1.8036514108973873
-0.4857646595173337,-1.8129739861919136
-0.47351903930559835,-1.6826469168428024
-0.4681952776742766,-1.6398522090187055
-0.4672693572560158,-1.6099050753772925
-0.4582877001089791,-1.4730344393897792
-0.4577005606393687,-1.5094286058649131
-0.4571154276854621,-1.5369842062807808
-0.44592041658620474,-1.433893398145101
-0.43513691468390014,-1.2934498898126097
-0.43096869985266517,-1.249329808555058
-0.4306502973191124,-1.2952492020062794
-0.4255318174921312,-1.2183995024408627
-0.4253419585561087,-1.1405933139813693
-0.4248070987026713,-1.1747649831490026
-0.4242282067177179,-1.236912257344687
-0.4158218086712271,-1.129019797506824
-0.40795311818435387,-1.0509083025740604
-0.40358676133811855,-1.0148141828630766
-0.40300139269349744,-1.0167790583856697
-0.39479072259508197,-0.9290299331125483
-0.38987485966904156,-0.9180336137104202
-0.3708487325612593,-0.7592181455726448
-0.36272256258339297,-0.6563761621402485
-0.3626394696489772,-0.6736607390292322
-0.3616792236679123,-0.6976840270771045
-0.35548519335702444,-0.6116238674473857
-0.35530335580422356,-0.6553917565526295
-0.3523523743519612,-0.6132006633079914
-0.34976924551137856,-0.6311445586378613
-0.34061588291792066,-0.5436542015231212
-0.3399538100254649,-0.5480096594644438
-0.3366665971693128,-0.5144029933289269
-0.3324658325061698,-0.4594146446345793
-0.3302496060610576,-0.5047021630383527
-0.3277311298520207,-0.45015110124617913
-0.3273282261846089,-0.40853879564812956
-0.31546066861227207,-0.39028807519026604
-0.29068337006245937,-0.3200653998327019
-0.26595917011668213,-0.17325346838341715
-0.2615191379362449,-0.1779132571139579
-0.25665463407829403,-0.23667262569951622
-0.25580453753938137,-0.13760273795552228
-0.25554149083317146,-0.1865553623211092
-0.2492860600571558,-0.15729321464166776
-0.24519435231730569,-0.1347125849907066
-0.23547828693077655,-0.09415058906011023
-0.2106937570476708,-0.11596768533887389
-0.21053550862858916,-0.06129768277653618
-0.2099157753765799,-0.057790942009250425
-0.19726529028139428,-0.045233127145846694
-0.19642298108662137,-0.11826149775323633
-0.19467546638957733,-0.05520459381191016
-0.19459759369173835,-0.08986599230313772
-0.192495145038313,-0.06592432124523805
-0.18403725777936408,-0.07096856013444491
-0.1655413784675841,-0.23390989950657126
-0.14710946538451664,-0.30319536313535783
-0.1303939068731621,-0.46061204503582054
-0.12872850166629135,-0.5171628451528854
-0.12628738998863165,-0.483322747165293
-0.12612465392134098,-0.5193983958994294
-0.12428881149193316,-0.514069494882043
-0.12172630918312066,-0.5699783299861438
-0.12127602641740953,-0.545353074608034
-0.11583755152420805,-0.6715513151760473
-0.11399567212459782,-0.6433826235736528
-0.10475942656187875,-0.7633532476982061
-0.1020539481565188,-0.8035220152372772
-0.09935808403116564,-0.8182262708653766
-0.08791791307277297,-1.0209442074072543
-0.07093946515025529,-1.2945304190190836
-0.07072094944421758,-1.2670508934273224
-0.06133234290398182,-1.5013804604441303
-0.04224406700348027,-1.8862278482056438
-0.03848376058742575,-1.9000062500867738
-0.037215704757694645,-1.9225598399931467
-0.0366452327748763,-1.8724304544379637
-0.03255824087907522,-1.9879478137177897
-0.02883554843745273,-2.07193986637687
-0.02693266020621099,-2.090837576020542
-0.025898933968795834,-2.1257273022331575
-0.02466232841691962,-2.2231518330459092
-0.024535834591286942,-2.1751987191867204
-0.011436332690137885,-2.384726721014732
-0.0058460808316134205,-2.519525350466319
-0.004823082579022309,-2.5053046817614444
-0.00408732373246945,-2.5606250141877434
0.020784352869452682,-2.8325323554146147
0.022268850146119235,-2.937654424684949
0.026363459771681086,-2.9918396670259124
0.027862596500902725,-2.987420290919141
0.03048665746569723,-3.0037124967828737
0.034492324659639806,-2.99729058318123
0.03741294887680402,-3.072428178989842
0.037768575504193436,-3.1145285971019545
0.04430846196409366,-3.133602867536744
0.04460869103251275,-3.107135709243125
0.06171405018561149,-3.2368347319848016
0.0685867607895867,-3.207316252683475
0.06949975207728176,-3.166776809146913
0.08677283633935895,-3.202939655252428
0.09029789370882657,-3.170000487950633
0.09177558030273048,-3.1785778429649163
0.09708553314923307,-3.0899770096114647
0.10396107286740275,-3.077682808950579
0.11112743512978795,-2.977950269194903
0.11590390219342783,-2.911027487519439
0.12066024178720891,-2.822812884715056
0.13398802442693603,-2.575954808687773
0.13747366516704718,-2.5420304527250104
0.1396227596365014,-2.458552767923401
0.14392612942729688,-2.407579337285972
0.1558484369821893,-2.0917600905291174
0.15739120923147976,-2.0715598409034643
0.15767194279858376,-2.1013621239613562
0.16964489456520493,-1.7898972731405989
0.17691726143734154,-1.5878671956022354
0.17885184898516693,-1.5657754253918423
0.18876690925394346,-1.3396146121921266
0.19057484195162022,-1.2671016591101933
0.202240070966051,-0.9267138306102762
0.2179077156799547,-0.5019657635137132
0.21858747664681033,-0.5263425322662492
0.2405999312438336,-0.012847199431068638
0.25211989413397307,0.20322654647588193
0.25942643085481,0.3581483849316391
0.26340427561385527,0.3976976148526906
0.26361432135786655,0.4338405078040484
0.26502606460231704,0.47847168024588266
0.2842341124276455,0.7898142606710411
0.2852046821745913,0.7433768966604696
0.286288873056872,0.7365788564425707
0.28732826562326697,0.7472447583559347
0.2878271967575383,0.7780791420973503
0.28816840951093514,0.7563666592265761
0.2992207408227845,0.8378129314221846
0.311637806844681,0.8941953696764985
0.3145702329857465,0.9092154418994745
0.33970047932751424,0.8538997820555397
0.34357972204245524,0.8632755250549424
0.34815504841877054,0.7513418623816109
0.3634973628519118,0.5911754701487635
0.3660873273987799,0.5030574295761004
0.3707846494620002,0.5001423100165299
0.3740965347617369,0.4895268411578541
0.3793041038423093,0.39290716191812886
0.3797309441746197,0.40590365144105595
0.38301572044421484,0.3326633886230785
0.39263151651557493,0.1644664540874105
0.40142235365972967,0.05959998047773102
0.4099468458149724,-0.10144068310502408
0.4189537804730792,-0.22297619802769916
0.421510883998093,-0.3241054683961172
0.42883074083699935,-0.3334159001561821
0.4336419960894746,-0.48152694219537634
0.4373615676751972,-0.6258270216424007
0.4487064090570483,-0.7350713996551853
0.45881982926944875,-0.8782534440211123
0.45884620515484276,-0.8089740274891529
0.4616472570332535,-0.8488875042382563
0.46643363793793213,-0.9354959161402393
0.4709565696702369,-0.9419026875068983
0.47696245204970644,-1.0365664189705206
0.48964472439767937,-1.1396111226094172
0.4977244918451764,-1.1864314567321959
0.5084583603476318,-1.220486715296808
0.5096101344266724,-1.1738626944184445
0.5161720785398871,-1.1758905810948561
0.5356910977628111,-1.1049413280588258
0.5363700184977391,-1.102946440253679
0.5368259505232351,-1.0871089194286578
0.5388651109368787,-1.1406711973138708
0.5431625178047432,-1.0790925229539945
0.5438108009282918,-1.0677466158636166
0.5458032531770383,-1.0927374828361758
0.546928560574881,-1.0972089325638699
0.5476381434823434,-1.0279226868238525
0.5528057874946,-1.031941078697241
0.5652011081690951,-0.8937599860761484
0.5662115803680949,-0.8152416441482659
0.5797167032242445,-0.7396448387477309
0.5853511337370874,-0.5961451805585536
0.6112409374972092,-0.25320262974460683
0.6156194970205684,-0.20406017774322058
0.6262981142093893,-0.04837970278837102
0.6332844166893596,0.055106730882023114
0.6353183285495785,0.045216518270042985
0.6475041870084892,0.176646374260441
0.6546903132077495,0.2928707239113893
0.6621278165812896,0.35543428084936146
0.6669144996075484,0.42079374925786217
0.6701055331938046,0.4805363672905161
0.6737551606556149,0.46599215679916595
0.6741408954036627,0.45652370343865234
0.6765739584606445,0.508860650819598
0.6782730691799119,0.5165093958584456
0.6854350650967946,0.5984298631088153
0.6881967768935473,0.5625791151579231
0.6951610939928372,0.6295679439287514
0.7095755729065725,0.6443128818508178
0.712358162087023,0.6165067362062423
0.7125088576320397,0.6111670698764374
0.7176518575769677,0.677483679409354
0.7264698586974205,0.624436369199809
0.7297609306885331,0.6867384056742998
0.7409250559959792,0.6186732084758063
0.7432252988394947,0.6024754079589164
0.7504459158115262,0.6160521811552891
0.7646237237130986,0.5356198941232798
0.7647053760917948,0.4724658731133411
0.7713899624346547,0.5293242376327256
0.7860783798801383,0.4702909725836116
0.7871243435381894,0.42652553369800467
0.8188033079711667,0.3085152440219081
0.8219198095389126,0.355557855906145
0.8323710451886512,0.2980945651381736
0.8381827015353904,0.3397647108153118
0.841310127825766,0.3366910935490195
0.8455114921282387,0.3623245928371643
0.8494193791750178,0.44694859682799565
0.8705527854850841,0.5123301691858475
0.8794167967557778,0.6034204566481898
0.8851795836790028,0.7157290660592597
0.8874922141617461,0.7632108733315099
0.900412207761184,0.9051360901202292
0.9045701442918501,1.0878545385809755
0.9085383158391611,1.0559391651600851
0.9132788720263898,1.1930122512245964
0.9163268208865469,1.287380299547849
0.9167093045081716,1.2760684515929794
0.9167974344781635,1.2230480588358048
0.9297433612534096,1.5077171961794218
0.9305876812800244,1.5343914417260094
0.9386265734465917,1.6953988249365501
0.9402379734573287,1.7325878785331639
0.9411110650605385,1.7352284600925225
0.9415570868424927,1.7511542073650828
0.9450905845695319,1.8781805940359901
0.9478890426033217,1.9218828719299421
0.9493278741038758,1.888839179330309
0.9530190440615103,2.0787566447081525
0.9540275096157007,2.0729715477639106
0.9564746765684751,2.01346137395402
0.9613236779579024,2.2297234973208373
0.9623122400529747,2.252194938956931
0.9624991293693066,2.26575642149302
0.965018408274811,2.3167411140666085
0.9708761957140313,2.458060705877377
0.9736345602877101,2.535392865902851
0.988985187977808,2.8930220229742716
0.9969320755852475,3.0901632757018755
0.9983087016388943,3.0104661534476005
1.0039801106553963,3.0890534698099192
1.0154441656662234,3.2599620741177184
1.015525617227893,3.294532272907177
1.0273757239760979,3.4231640689975915
1.031943939392396,3.4477784427439935
1.037883965314026,3.5370818907728014
1.040570741313502,3.48444563666418
1.0418274263874494,3.536352176413607
1.0556675365827797,3.525671442841236
1.0614735901723886,3.4278917292750553
1.0636592440349109,3.472674802703788
1.0669432689116825,3.4704716884945834
1.0814128023770255,3.3131459785744988
1.0847572425662833,3.224340815234947
1.0849281321635704,3.225113278505063
1.0870702367200327,3.2251588791780987
1.0901511248742697,3.111375455327313
1.0972897619559667,3.012090551965701
1.0987266433891225,2.9182938122514575
1.1147304179833935,2.482754410077993
1.1259856713730727,2.1261927780445853
1.1281738217135384,2.031278920308856
1.1340702538374696,1.8858945961736289
1.1437605324118012,1.4622444606534137
1.1563824071235036,0.9835335355754093
1.1610444203278538,0.7054581327172978
1.1616345807290545,0.6976111481468967
1.1653996207314972,0.5064685333895785
1.1741825564631014,0.10304804336501963
1.1753121282890593,0.05280010468707373
1.1776502062870762,-0.058582078716218525
1.1850040523628511,-0.4085192480925771
1.1859418153291532,-0.37487160739951575
1.1873853886426629,-0.4997014089626994
1.1909083563243223,-0.6693404214152915
1.195957076761756,-0.8964796825922701
1.19627925234556,-0.9396207676238362
