n_harmonics,base_freq,magnitudes,instruments
9,4.086623743725811,"[-0.25057169 -0.23610241  0.31341988  2.22896677 -0.69848187  1.75890358
 -1.92114843 -1.4437437  -0.47531517]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-1.26048198786037,-3.5465836947375706
-1.2597694765279153,-3.496051010028663
-1.2449059957033146,-2.5136324954918057
-1.2423064784270292,-2.347175746666027
-1.2298917717633857,-1.5766225976285249
-1.2240646596805216,-1.2592687198369732
-1.2235500308144764,-1.2292764074679037
-1.2230074226706933,-1.2012673371195193
-1.2222408431332268,-1.1696012090904482
-1.2197539834041238,-1.050618814162443
-1.213093700885806,-0.7697752046995637
-1.204762397628113,-0.4863409563606462
-1.2028041381565742,-0.4418555290038478
-1.2001040072217135,-0.38597173925932
-1.1983342108634514,-0.3433659697268666
-1.1939452791013647,-0.2721477763230996
-1.1827500467444043,-0.1947360267888683
-1.1798611588150343,-0.20090774578432413
-1.1767878154739095,-0.20690795937575682
-1.1635622524533187,-0.2826834868506168
-1.136892324660889,-0.41895415643709194
-1.13461353042825,-0.40686165252970957
-1.1314936025997624,-0.39246442347921046
-1.1210412896005697,-0.29323519303799145
-1.1146586865315395,-0.1881550276933861
-1.114612559267326,-0.18920842304931243
-1.1121612495366706,-0.13506939891613
-1.1089013918177522,-0.0684461614776862
-1.0980540160474992,0.21033307292769257
-1.0962270664616092,0.2511627327878211
-1.083603768159475,0.6117713214644467
-1.0712752322043535,0.8968732829019633
-1.0675653641453806,0.9701256380826617
-1.062881469729756,1.0304913592328797
-1.0618026355168004,1.0372504963438822
-1.0555869288959052,1.0906802369745883
-1.0536928032717359,1.0918650995205479
-1.0406633703058714,0.9977453954298612
-1.0271396547633398,0.6719730831815247
-1.02516930303225,0.61341271238934
-1.016788446339958,0.28543260487148603
-1.0054735543546016,-0.22765471056072412
-1.0053957907173388,-0.22295042353779315
-0.9974141906190415,-0.5999870697165895
-0.9924805369661454,-0.8144328191452964
-0.9870100554396339,-1.073890353136644
-0.9854913744910663,-1.1355065951016898
-0.9840247398921633,-1.2012304783600374
-0.9798757111792122,-1.3705472791098976
-0.9767321844901113,-1.4777643517043584
-0.9757511450009826,-1.5119182685072363
-0.975280615356982,-1.521004278320872
-0.9728473404691185,-1.6107101182431784
-0.9722982879611832,-1.6317814574638865
-0.9630461526856129,-1.8699286395680703
-0.9586318892966847,-1.937721060361796
-0.9511001488832842,-2.001517487133935
-0.9477449409503174,-2.0149486240516308
-0.9430295164743727,-2.0052331330806332
-0.9389609377499202,-1.9788462446591497
-0.9341874337529741,-1.9268161509860864
-0.9292159857675779,-1.8436955188835484
-0.9178441253685286,-1.6226126462273873
-0.9164526543561147,-1.5944744295776403
-0.9126388591946819,-1.5112770487228564
-0.9120289576090994,-1.4984642420016998
-0.9109235228645152,-1.4749851681219954
-0.9008814214653826,-1.260994081622617
-0.8990108690220522,-1.232564621530545
-0.8952489464544957,-1.1732928471202126
-0.8908115964516812,-1.11428687080492
-0.885813174010929,-1.0576234202460892
-0.8849042147847763,-1.0564334104517024
-0.8824115269978359,-1.029692971871662
-0.8798274443804925,-1.0316415383319806
-0.8789580831686465,-1.026605742146619
-0.877668303947746,-1.0297533428076788
-0.8767002839848379,-1.0276968572642777
-0.8712627633277101,-1.051306510761681
-0.8666788269195536,-1.0782946086179581
-0.8594436157823218,-1.1540194374137311
-0.8453224257030847,-1.4081275446480401
-0.8379929424614541,-1.543062788144916
-0.8319287929668633,-1.640999996128558
-0.8281707838664047,-1.6911854666836927
-0.8142863619489455,-1.763936812667525
-0.811783506496305,-1.7476551840478742
-0.8081364528586819,-1.7042489343319216
-0.8073366410372773,-1.6893053946268015
-0.7918048405357316,-1.248367041026397
-0.7881494411076089,-1.0875344348778961
-0.7873094750163698,-1.0417478593386897
-0.7826960691939453,-0.7925735719033532
-0.7696205260807862,0.08706582150884873
-0.7619576143120756,0.6721695697574613
-0.7520738604345216,1.4829537214022759
-0.7486178897360753,1.7561477994139982
-0.7464518357829717,1.921680382242813
-0.7325021226570252,2.900706191898519
-0.7314798684333788,2.954601242249895
-0.7280040965093608,3.142404444684651
-0.7235248969803316,3.3533653682087685
-0.7225777680881738,3.3989874472634716
-0.717137516938501,3.559103471932603
-0.7144184594155032,3.6250866656065153
-0.7108675547160175,3.6738201716592624
-0.7094056344562869,3.679255045673629
-0.7069650770571654,3.6845487620096073
-0.7066722961372722,3.686993768770203
-0.6982264896378467,3.5599136165926444
-0.6979942823622389,3.5495913350700277
-0.6849469915411901,2.95364732510656
-0.6845225253803884,2.935191097869647
-0.654441926585613,0.3209292841520305
-0.6487086452068667,-0.22924734405767241
-0.6441180888487663,-0.6459928739233788
-0.6433739317883527,-0.7162511520913126
-0.6294120761299276,-1.8143826405225278
-0.6282743138034337,-1.8931788771399964
-0.6236886633259191,-2.153483058457637
-0.6105002019623234,-2.59414797762905
-0.6026086013287193,-2.6385743326660207
-0.5992362358106762,-2.5968299833073347
-0.5930966616663897,-2.4575340157179233
-0.5769113709967675,-1.681826551266562
-0.5714471233825709,-1.3311213040977703
-0.56909000235121,-1.1674209280760697
-0.55524434518779,-0.19426549057142575
-0.548582024041596,0.25217554826903055
-0.5242884388485116,1.3091274448878611
-0.5236787837539607,1.3262394024157471
-0.5231866574273303,1.3333667422778768
-0.5145132938068144,1.3919267342881414
-0.5126940152973463,1.3819847905214098
-0.5086686497240809,1.3390924053161246
-0.5075330886299891,1.325493999958034
-0.4975592576444332,1.0408580649484562
-0.49635429898844086,1.0001430837736434
-0.4902216967628794,0.7365986098923747
-0.4821235655728895,0.3401932290032788
-0.48023039499918774,0.23277838970961026
-0.47602119068019455,0.011810191047542187
-0.463714677637479,-0.6294473409951888
-0.45750859021690804,-0.9023861924967079
-0.4401033781953143,-1.3345911550225116
-0.43896397142230015,-1.346874545446593
-0.4370190797838962,-1.3563092298100787
-0.4354201473031969,-1.3535422146810798
-0.4205595751972697,-1.0643317461573198
-0.40810221067811536,-0.5005353343648511
-0.40337047359475786,-0.22129438070659335
-0.4010410924280343,-0.07178436925523633
-0.3979573540897734,0.12386770583183798
-0.3966265048044768,0.21391065234375076
-0.3929963317555982,0.4451893571237992
-0.38723541258764493,0.8423199646314272
-0.36438838046069577,2.096414790998698
-0.36432051644072416,2.102132737887992
-0.35716677755788195,2.3102395027601856
-0.34923537194123444,2.393953449284374
-0.33609113457035367,2.174859240724709
-0.33189602457414624,2.006623563167184
-0.3310003040148102,1.9689880793876107
-0.31552093750625776,0.9878755541684323
-0.2893350431174406,-1.2779160803122593
-0.2853308339088847,-1.5945303592185476
-0.2686500705750139,-2.6701749362047624
-0.2675085075954913,-2.7236019408810552
-0.26718096504995303,-2.741013159498217
-0.2598043170914428,-2.9705856225426612
-0.2569044707916226,-3.017387949279172
-0.2541625616002463,-3.043509959233559
-0.23690648516739277,-2.6390066605696703
-0.23109068223728002,-2.3144625313441356
-0.228476501061734,-2.133597296108684
-0.21393651123808777,-0.8633758150250775
-0.2099175072916557,-0.44183531584313757
-0.20119817363386083,0.5149284599687883
-0.20013330476423175,0.6231955938171883
-0.17523467257178993,3.2290315453068805
-0.16471341007900175,4.063617187269229
-0.1620551664822285,4.2314149126855956
-0.15673066011687986,4.520636004683258
-0.15583969709064016,4.559320441152291
-0.14202531083565173,4.9361829163099165
-0.13941253994069314,4.944170727054296
-0.13086081619196266,4.871258557552362
-0.11400379111394354,4.279248478532249
-0.11109470414429357,4.133251395250611
-0.09699854105455952,3.29372195936558
-0.09374634527024206,3.0664286462962997
-0.09275878259434212,3.0060558790297702
-0.09094294840645478,2.887120414304135
-0.06910214013443206,1.5427646902718828
-0.06737551490089899,1.444355358610739
-0.06147877375522892,1.1528354923888289
-0.04388375761334107,0.5253598171718548
-0.03836335447034411,0.41481438672481297
-0.03139692086319634,0.32277576263768026
-0.02965579233478355,0.3100280298320646
-0.014922422863216767,0.32610319277711997
-0.013264069779434173,0.35116184644575676
-0.005136930481239865,0.4555929061090106
-0.0016990282132756107,0.5168140812942356
-0.0015585586543727104,0.5232313077158195
-0.00015465799637670585,0.5445940990478
0.004542923432636403,0.6437470882071917
0.015393885428751197,0.9118818362586657
0.021718155986868215,1.0737055385394074
0.02608874145033724,1.1967476318436365
0.027439268176073117,1.2380103158632572
0.03192033600695332,1.3628569456344826
0.04177452233528545,1.640534700800535
0.05339737065563632,1.9311636980297213
0.06712850124123992,2.2379305489972965
0.06742600444650337,2.2413022323097254
0.07164440876354572,2.31041869840693
0.07510770436970216,2.3570327270542406
0.07985120153775327,2.406979566257078
0.08137151388004149,2.4298355310423734
0.08324653217973044,2.444713803957226
0.08463729400690001,2.4566820488792613
0.08691169514043517,2.468688597840559
0.08867177944077342,2.4723531580820337
0.09183314264982378,2.472418098387475
0.09254533043986335,2.4729179074367638
0.10623169729353155,2.353053537873235
0.11727483194880461,2.0869208234430956
0.13860750379875642,1.1161185719387383
0.13999416057287206,1.047851319180992
0.14775208956183317,0.526775489558217
0.15077306434297544,0.31052250378532315
0.15898939234799148,-0.3301985608761612
0.16093824736115803,-0.4869921706686665
0.162424123129294,-0.5954770893953608
0.16363061565600656,-0.7026989396096257
0.16402453536963169,-0.7331860565668781
0.17255728981040086,-1.4600823648856032
0.18012639430338329,-2.1130277123482166
0.19491102156465967,-3.3089581751068886
0.20430183165731108,-3.96013506007583
0.2102921057235747,-4.321482370622145
0.21411341834331088,-4.499328704103089
0.22469497559738194,-4.894258829212774
0.2337532604834518,-5.035930378276853
0.23514472027916655,-5.0475163185734955
0.24050272962031283,-5.029414198765161
0.2449833290125376,-4.967543707823779
0.24556053011661394,-4.963660654653441
0.24873440385357437,-4.887056919392825
0.25079390115012945,-4.8310405589308685
0.25260227109712297,-4.776009161980286
0.2534638978737722,-4.757664765764626
0.2609159455466168,-4.4519143463184445
0.26092534267191514,-4.440654205679312
0.26307342664965816,-4.347830847957557
0.26455324717217366,-4.272437947765109
0.2655227810922698,-4.216219360350292
0.26577499223037826,-4.203165177263317
0.27961155612537336,-3.3816652455420275
0.287844375746384,-2.833546066630794
0.2932895845881962,-2.4719567116293892
0.293338220985941,-2.480833758721008
0.29458515627922655,-2.3923216742274196
0.30051283353791325,-1.9991652704755558
0.3051340734173218,-1.7163381211180289
0.30644079337011565,-1.6423953259657793
0.31079637427134,-1.4062734485989898
0.32383849896057004,-0.7854604183729457
0.3300761295710175,-0.567943414597701
0.3399098085989509,-0.3318127884153151
0.3422933838152211,-0.297913349040419
0.3458337600399757,-0.2498722741143836
0.35159326552926684,-0.21034933510917087
0.35228371621606724,-0.20158641912601855
0.35439761987378215,-0.19751913896121698
0.3545411801226921,-0.19749807160367322
0.357362282478757,-0.20078970959423934
0.36867964281043086,-0.24250374524527404
0.37143366298649116,-0.26849910280227257
0.37652966725993675,-0.304757480914755
0.3840331679280031,-0.36266039634010194
0.3922098985173186,-0.4109477666752813
0.3959671929123125,-0.41784048371467214
0.39834908288141735,-0.42300029422394986
0.39843126389549655,-0.4275611326627043
0.40539422771996847,-0.40016471533400666
0.40652058271345837,-0.3935670553464613
0.412761146355372,-0.3467153088507845
0.4166558769864732,-0.2925861607431004
0.4200517576764069,-0.23703620526232633
0.42110207326044247,-0.21620757409263983
0.4217648661047604,-0.19731501368169574
0.4232046412937063,-0.17846061114161227
0.4239247356675371,-0.1636690893892165
0.4339608259389358,0.059655334408242396
0.43881293031617874,0.18391924536541157
0.44940554248886766,0.4793510675191115
0.4708572168665355,0.9753380425347927
0.4740425566209714,1.0278909014342354
0.4808479295953849,1.0838529778334958
0.48292689599840655,1.0975020424349136
0.4848179286337384,1.0983703872685053
0.4848429815935038,1.0935441224547797
0.4996467886098994,0.9552613387996087
0.5006632656299344,0.9261911079529075
0.5058453230177236,0.7994117774976286
0.5123835219453499,0.5988798023553018
0.5136333639988813,0.5615713809958215
0.5337772986818812,-0.3020817417973277
0.5351154941464573,-0.3594567411097472
0.5388246687683225,-0.5286724403275264
0.5472801545931385,-0.9274819647266683
0.5478440205994621,-0.9642707611208171
0.5484306990677137,-0.9859738061514515
0.5570849893014951,-1.3397684887455892
0.5872386265410863,-2.0044647015282866
0.5882828057047966,-2.010196093954873
0.5883135729569062,-2.0096350121535878
0.5922760524467705,-2.0113733467505073
0.6089386930951104,-1.8292093124004036
0.6103714156680313,-1.820411092222424
0.626988874564387,-1.4669108641915554
0.6290898457848946,-1.419244494207233
0.6306522237176839,-1.3838259189664308
0.6308891848472831,-1.3746573406438667
0.6565550219184146,-1.0353661711818725
0.6591613485604038,-1.0275700034208035
0.6689179003810111,-1.0601681299227685
0.677087928746881,-1.1552838245249397
0.6775485589186578,-1.1574851146465905
0.6955235206919608,-1.470889952830509
0.7021175965764197,-1.5905392037990957
0.7077801568036168,-1.676842519833045
0.7133321196359015,-1.739854856265705
0.7154041766177914,-1.7503660713586249
0.7254306212275319,-1.7454619693605722
0.7255828368638841,-1.7439718908401947
0.7385639310389829,-1.5042373861095146
0.7441847842369484,-1.3135566775042604
0.7558576369277765,-0.7314462344365155
0.7626451667241074,-0.2822236665264581
0.7695481801537505,0.20565099154577865
0.7842294844481046,1.3727498935060918
0.7939390070296719,2.1436258617257398
0.795071200756619,2.233100641436324
0.7953542714225135,2.24068515468096
0.7961472663774707,2.307308793669321
0.801552631707044,2.686272528094742
0.8042205880334214,2.846755137615117
0.8112783184545203,3.2364854055735552
0.8154827358512176,3.410889418949971
0.8179445581243865,3.50007276358019
0.8260011296071177,3.662832681429712
0.8348530178966751,3.6425759956654167
0.838914997199641,3.5612077989981503
0.8757536432846633,1.031433954732321
0.8759804635628532,1.0198490408128233
0.8838878794346563,0.24382323138326378
0.8953621731953301,-0.8227135113933677
0.9029073102110718,-1.4587063281017114
0.9093510373163483,-1.891720013154225
0.9198333618402703,-2.412719870870314
0.9227192654060827,-2.5053057791357873
0.9260779743092113,-2.5833373335477834
0.9268204609820985,-2.597323875211643
0.9332001397239917,-2.6456602211068865
0.9336634481051242,-2.641106567197089
0.9344858107414638,-2.6400615602017328
0.9409202877664846,-2.547612971281762
0.944846576816551,-2.443312765129447
0.9539297365200352,-2.057972425715977
0.9544834069939325,-2.03441644579324
0.959871870729665,-1.7232098319608553
0.9626822547969267,-1.5616019381234754
0.9631886531469336,-1.5086275692000513
0.9674849025130547,-1.2349852997668302
0.9854690562162567,0.022684766858566432
0.9914912688118109,0.4070803414777376
1.0093079476226254,1.2202805804310828
1.0107602988071394,1.2627516623827868
1.017472039685635,1.374937265536056
1.0315903374004867,1.2937812217277926
1.033216212199891,1.2547615687852012
1.0391005890558898,1.0793680923605875
1.0502243014261428,0.5969324663143566
1.0542999990462842,0.39165272981046034
1.055190715261797,0.3447625128999713
1.064444321013676,-0.15030821767045724
1.0649778984951688,-0.18637820860662635
1.0749073630757398,-0.6766989041272362
1.0772348270783585,-0.7899707227605591
1.0796072873297398,-0.8862731607973732
1.0844911386821527,-1.06560644662164
1.0849237780178864,-1.0769065143064571
1.0865688013350008,-1.1274132463813173
1.0952835906815626,-1.3175033698235374
1.095564959703732,-1.3172612911532309
1.1041839630950765,-1.3413932083352529
1.1065150610106276,-1.3155263525523961
1.1089582937655722,-1.279756354674093
1.1140426294898846,-1.159413464511916
1.1179065567343844,-1.039745400201839
1.120428977741481,-0.9375026808283661
1.1271237710212922,-0.6248635530577868
1.1455228327352938,0.51536482136707
1.1475294450971152,0.6543573917521605
1.1582396446372156,1.343075184486647
1.1746561202849062,2.1491882197367493
1.1746903185179853,2.1551669728219602
1.1775945555386755,2.2477040179068424
1.177746709125925,2.243472569609538
1.1856403861165985,2.392754451252006
1.205162196157322,2.021847480235605
1.2063445918330586,1.9760197396751504
1.2089843475468154,1.8394924579545398
1.2142806073592638,1.5321746693735157
1.2189683823043538,1.2063986326613858
1.2238625445355567,0.833931386455387
1.2243387441841875,0.8026621713466989
1.22458093519408,0.7750072669235618
1.2252257548523424,0.7181583434667846
1.2393819012017708,-0.5028457800668954
1.241245772114575,-0.6709370923310274
1.274349565637591,-2.885802691570264
1.2787341522278641,-3.0003734679074694
1.282607641275895,-3.035978590318522
1.2936471394202176,-2.913337730604357
1.2970073863176417,-2.800784578553132
1.3007553304498236,-2.6402060985957285
