n_harmonics,base_freq,magnitudes,instruments
10,2.3327104581006792,"[-0.6146515   0.57525235  0.03130681  0.18267537  0.12679146 -0.69732783
  0.98538644 -1.2125978   2.15845157 -1.62315172]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.674721223186037,0.9075796701155326
-2.664127560416115,1.0886105245832705
-2.6608236460249763,1.2000784296179245
-2.647070083902755,1.4655035582315061
-2.6384103802568912,1.518375749910423
-2.638320468442472,1.5083453393359656
-2.6376785354506866,1.4500882097225998
-2.635489300034976,1.494642756997496
-2.632861105550152,1.5688949483356103
-2.629434763099541,1.5051023193473005
-2.6270908555240347,1.5092674525806653
-2.6267747462915727,1.5004727237421056
-2.6229795162814167,1.4580226102603127
-2.6144113923058754,1.4071177475718255
-2.608025266053297,1.3209988167635904
-2.5955612344228203,1.0321073428178642
-2.5818128727279115,0.6258132402340648
-2.5812216484926314,0.5543562621761362
-2.5726583471339923,0.20673610177959195
-2.5705185329855293,0.1699496823101402
-2.568058433853133,0.06308564811354084
-2.55551600143006,-0.45819541214346765
-2.553185520886535,-0.5236425820134328
-2.5479119516578077,-0.7957410509306678
-2.5403676040519203,-1.0945136664967559
-2.522038279357777,-1.7346548948612284
-2.5205170578257743,-1.7815912671544416
-2.515021861074268,-1.9634079319162603
-2.5121601831489793,-2.0433929832862447
-2.5108188989482856,-2.022519850872685
-2.5061207758756803,-2.1367193939530664
-2.5024802990260713,-2.2409803160463095
-2.4955639421809055,-2.3124607380952766
-2.494558949520651,-2.3177841682285427
-2.4926226621191665,-2.340855286006226
-2.485534300164117,-2.332562576581289
-2.484325920245576,-2.3233639231737064
-2.482512438576793,-2.3321962647838532
-2.478016215139125,-2.259808151429473
-2.4765014934653764,-2.295762104312433
-2.472309781587973,-2.1997639167714857
-2.4712409806152396,-2.2129917134613555
-2.470049878186358,-2.2232772346208916
-2.4630818407940223,-2.050786379653066
-2.4607108717168913,-2.0256618883787723
-2.4603773376178237,-1.9693523449796142
-2.45435241478354,-1.8191426026002162
-2.453621379084167,-1.7831528027200803
-2.453491505471983,-1.7927669393241512
-2.439638169508412,-1.2394460265699312
-2.4380814085432805,-1.14102141544352
-2.437959030954368,-1.1626003508245766
-2.436760066272578,-1.1292402595255016
-2.4216674356126147,-0.3803963047548856
-2.4197133424086745,-0.332923008605777
-2.4155493939359474,-0.05148833621993189
-2.412697870275911,0.055314772750841096
-2.4029442492346487,0.6085167531422155
-2.4023874055568752,0.6643705509997991
-2.3979058441791192,0.8966028850051997
-2.391780168335276,1.226313503867682
-2.388988181913925,1.335553374994243
-2.385995533149361,1.4733144752724918
-2.375861453015901,1.9624591871543238
-2.3715484647754472,2.026808089212022
-2.364403841772164,2.279159492742297
-2.3544890853580487,2.473192804378256
-2.352683662670527,2.4821457953372366
-2.3455127910032525,2.5576511767420302
-2.3438328374531263,2.5897305141138878
-2.3430679831175594,2.5811973611704424
-2.3343322109632934,2.5416236973787716
-2.3337522375826794,2.54149172005617
-2.3055106036823214,1.709083448769656
-2.305365889836229,1.6958726671714293
-2.3026288151615324,1.614303470133397
-2.3011369334646203,1.5380479152412587
-2.297317748653072,1.327130189418985
-2.290235694028919,0.9421582978405486
-2.2873644333924936,0.75801561593613
-2.2872557313791617,0.7999629355292849
-2.273604020486009,-0.11248429871956178
-2.271004181668105,-0.3336702195847858
-2.2688591730259144,-0.4532139014100998
-2.2591978981531677,-1.1981359421811457
-2.252938633651541,-1.591268354481702
-2.252854274757339,-1.5846659639904552
-2.2515836509288594,-1.7017626891398892
-2.2496078533427215,-1.8709629009320377
-2.2414744805625677,-2.3728347066909863
-2.240642784755279,-2.4488835773741795
-2.2399239796432173,-2.4397454342794522
-2.2294138554456806,-3.0825159600420533
-2.227425841394041,-3.160182598284003
-2.2186218617621494,-3.5831282657653825
-2.2125320889505242,-3.810469445570042
-2.202470815256588,-4.173309720032482
-2.1943759689360682,-4.311684835675663
-2.1860239331918248,-4.342705499976851
-2.177082466922576,-4.271450197330809
-2.1749754650919724,-4.184656943271297
-2.171138084078492,-4.166331097760746
-2.169319085015898,-4.083103452544081
-2.161001895925817,-3.8284540911684566
-2.1603519129609383,-3.775277288515959
-2.152772395313292,-3.5495540048948566
-2.151558904447471,-3.4488303524367656
-2.1421357331076907,-2.9492344486181756
-2.130665384260496,-2.2426332743366846
-2.1299482150540854,-2.1720551512891912
-2.1180417090304644,-1.334302590187793
-2.100135263325285,-0.03596053522659017
-2.0994395898515883,0.03948593983959482
-2.090652440091228,0.643138453316398
-2.0781133122760864,1.4036951150536858
-2.077570156868398,1.4343409568500716
-2.071639729910303,1.792081025457539
-2.0696619256671234,1.9047338791958093
-2.061418820153928,2.2373243316048197
-2.0613530282832144,2.2659224424696496
-2.061102638318582,2.305360351071359
-2.057141412554141,2.394603556160054
-2.050987195798925,2.675808366552273
-2.0399849872851346,2.8793560399804745
-2.0289550438229345,2.9325869079334796
-2.0150627267623227,2.7032890945933326
-2.014483184979439,2.738854388190637
-2.013785040088968,2.691218634661432
-2.0094669315825007,2.603469579193882
-2.0060804697891985,2.4826644137655975
-2.0027732371162075,2.346387367972914
-2.0024871576998926,2.3528342493115497
-1.979506140273275,1.241677466749766
-1.9683092679092191,0.5166430191287396
-1.9619075519941371,0.21869756132940116
-1.9573175153991953,-0.1772976144804724
-1.954377436596429,-0.3762373670998547
-1.95429629083848,-0.35192325059068985
-1.9447348704896321,-0.9524098728994878
-1.9331283892341764,-1.6522469870471057
-1.9298830687496122,-1.8788618573385225
-1.9291178809466234,-1.9271509157825994
-1.9205049140760544,-2.3975762389413857
-1.9155478640132984,-2.5962528978199026
-1.9112122306336146,-2.7702559182138904
-1.9060857881983477,-3.0092169830920517
-1.901734086497411,-3.1158046800584454
-1.886337625666683,-3.494443512881953
-1.8661940970500874,-3.602956778197841
-1.8573492572838464,-3.488669404424945
-1.849697463313087,-3.3263810899225974
-1.8471017592682502,-3.271482685677225
-1.841293784166136,-3.133799488210591
-1.827318423449707,-2.6590585743960538
-1.8250411431994802,-2.56934702715413
-1.8139490571336334,-2.099794531527616
-1.8127190274057252,-2.0946996824211395
-1.812229193152459,-2.064362821915663
-1.8044800381453305,-1.7347440073889948
-1.7947883705509757,-1.3326675210602568
-1.789707831392711,-1.0251095561833474
-1.7867427994425638,-0.9505023136770991
-1.7856882622943497,-0.9289081299273038
-1.7666870991200476,-0.2226421583823207
-1.7646447073474703,-0.16664353276894173
-1.7641968936278767,-0.1433602240363369
-1.7594656925745429,-0.026250683622370093
-1.7338727770441866,0.5250068518631597
-1.7309626606904023,0.5308515584134359
-1.7307073625309701,0.5346204406900097
-1.72849861055054,0.6163826957705151
-1.718174453333972,0.6508980032461443
-1.6796605565697675,0.49427008303272046
-1.6769890953901774,0.3806202569222782
-1.6666687937053306,0.2778752439033054
-1.6665731421187147,0.32476664474296324
-1.6630428584236747,0.21429187777499697
-1.6606455177747557,0.22486069234312725
-1.6578628770743744,0.1946762893556185
-1.657637775522418,0.16110430013454446
-1.6525966625931023,0.12441110686199441
-1.6522645571693502,0.13698985629731558
-1.6353444628203126,-0.06659897225662668
-1.6268667395198513,-0.16287364249349295
-1.620664805568726,-0.23054164903320762
-1.6147623738813333,-0.269527916921949
-1.6132644543450014,-0.23853129996072264
-1.6085934074320938,-0.29301239485400965
-1.5979444911976999,-0.35048306526893724
-1.592628570198337,-0.35054430725595265
-1.5849778737047326,-0.33151340666355084
-1.5744254163511715,-0.3833659418161744
-1.5700500674581297,-0.3972596803728275
-1.5456773280540184,-0.42462649331496427
-1.5450275587912907,-0.46178464878048364
-1.5395480377191608,-0.41895370088695916
-1.5329354014554581,-0.4472266308621227
-1.5230182349351686,-0.5528860431718012
-1.5207974818967018,-0.524447582426978
-1.5129227491631052,-0.5999565549520038
-1.505707721090369,-0.7402876291462085
-1.497765062669319,-0.8325074916583995
-1.4898825326926959,-0.9401283073432337
-1.4763551425741588,-1.1496026445934222
-1.4666100346215034,-1.3392462118759971
-1.4653051152925853,-1.3604361629434072
-1.4588459438395553,-1.5161675681636864
-1.455798445145547,-1.600198640836823
-1.4539240137430485,-1.589843304202173
-1.4517934339731344,-1.6644206292970625
-1.4453463280193528,-1.754028854017318
-1.4440517696426969,-1.8015274524545366
-1.409958548505162,-2.1345835195647345
-1.4063367947027183,-2.1167147335856584
-1.4050203552402178,-2.1258499251234775
-1.402006097756252,-2.167519103175986
-1.40175515916977,-2.125674183492266
-1.3969582478294664,-2.1129075126757604
-1.396831587353273,-2.0754133651028837
-1.392324451368567,-2.0648416577605246
-1.381646950053113,-1.9584101086766357
-1.3591540640114146,-1.354774165416905
-1.3576869962792368,-1.3325524784433753
-1.3486467629655272,-0.9615603517727285
-1.3366631949900063,-0.4282949948800267
-1.3247935479280486,0.11521010800396181
-1.318663604799903,0.43702811376513173
-1.3057243269292425,1.084741101182496
-1.3055840204650615,1.1302798791633502
-1.2979437575401556,1.4670950232903304
-1.2939111477359764,1.6884076118735167
-1.2846939200796166,2.1823072214840815
-1.2812052794492446,2.2810319094233793
-1.275098147900477,2.5257719757838775
-1.2727171663041332,2.5892385470842756
-1.271171280607164,2.6573223304193117
-1.2595944845337608,3.034034122431255
-1.256496141324062,3.119277660261614
-1.2531709232566068,3.2376600578280557
-1.2508766888812195,3.2531477767309847
-1.245560884078006,3.3091890366577634
-1.2406762381033443,3.414730185886444
-1.2311528947476622,3.421862595669214
-1.2220115860997696,3.3623204164166793
-1.2123572706622796,3.209099712396268
-1.1974817523293255,2.855836086955124
-1.195712323964986,2.7466686969828227
-1.1915165257934777,2.598561143872934
-1.1890508581814712,2.487322218495301
-1.1844153508667732,2.305576608417295
-1.1843604574976396,2.3437286780898727
-1.1794143359066718,2.0796391886684793
-1.170041023163787,1.6213397096056958
-1.167711635526285,1.4903836015863736
-1.1646509746733467,1.3108536042692263
-1.1594425753334057,0.9905007655597536
-1.1536908069942555,0.7163027952536275
-1.1535728556695828,0.695530128483819
-1.1288480882573058,-0.6632725473947951
-1.1272611532958463,-0.6884338087456003
-1.120446141992833,-0.9927597770970717
-1.117766555070533,-1.1905999175512603
-1.115761600551175,-1.309796380736201
-1.1087256225919353,-1.5698543423391516
-1.0918045545916748,-2.085055091110392
-1.0853058208423385,-2.233890447780788
-1.0850223339777716,-2.2769419034404184
-1.0842977152613116,-2.2448916446553553
-1.0815335463542792,-2.3446905682860293
-1.0775063772226245,-2.3172720417468398
-1.076578787796487,-2.400717223113803
-1.0714491757692572,-2.3684559496197988
-1.060036617969922,-2.4086326659030988
-1.0528988380148185,-2.320432898620674
-1.0295136259128372,-1.7914727497395284
-1.0213754455725208,-1.5272001720924362
-1.018100099605357,-1.3489849503338436
-1.0109735031701677,-1.1260035812230433
-0.9962070058099508,-0.45533149006160406
-0.9959278164974945,-0.40252977902989023
-0.9927082563813121,-0.24467643885333573
-0.9755408766399905,0.5828828811551074
-0.9740228729571663,0.6451872974644911
-0.9718872985208904,0.8193405025672209
-0.9685531541332644,0.8898218676224525
-0.9643726808794106,1.107122841236266
-0.9634553678928892,1.1479210389690162
-0.9597263513605094,1.3651303216211768
-0.9519302796945688,1.7088183654772644
-0.9457596982275263,1.9687167278517164
-0.9330567210946654,2.4186219980108357
-0.9251947514320928,2.7629261976526
-0.9237591486857735,2.831635240083172
-0.9089238754156854,3.234519523961156
-0.9085506973834199,3.267490315755722
-0.9055148077979487,3.3168494679788907
-0.8878391355486936,3.6810126161080237
-0.8863716089014861,3.7414522451349574
-0.8857291228839035,3.752482502059719
-0.8847196571148563,3.7827971243818173
-0.8753658097074384,3.907520918584297
-0.8723004413111988,3.933779658253796
-0.8681175358649811,3.960122407263247
-0.8648336374411385,3.987166063649324
-0.8597844723779531,4.072783336969672
-0.8532307687612168,4.1817562096430585
-0.8493272888589214,4.155116332288407
-0.8465839301867737,4.258194772121422
-0.8313106003238437,4.37655664334512
-0.8276871142767668,4.346476420074754
-0.8272518688774042,4.368127480056156
-0.8265988397153339,4.420596635562885
-0.8162653578105967,4.453422838957849
-0.8012554002063377,4.556562633898693
-0.8009673728249584,4.5424753487471525
-0.7969359394534363,4.561148782222458
-0.7899606319837451,4.565566019438324
-0.7841309345028309,4.656344049074391
-0.7733333751718225,4.715930325751337
-0.7653369376120454,4.735639656154141
-0.7617831602879441,4.741417205829141
-0.7518238005382321,4.741851715862266
-0.7465279195378547,4.749196735196789
-0.7228106308031856,4.675983122809228
-0.6973119035678312,4.332366335743378
-0.6972669983242317,4.3111430415477505
-0.6701074869739632,3.649169231519096
-0.6676015368016683,3.5406614391810427
-0.6550664441345493,3.1288464736448964
-0.6549181793581509,3.092829107678723
-0.6529803683831537,3.0666211847845055
-0.6523831362509576,3.02497539423953
-0.6428963936503482,2.5913278136193645
-0.6399195091137964,2.4959695328717295
-0.6197688737767386,1.6251538599402031
-0.6169266740149206,1.5344513176452348
-0.6139996213825416,1.4050977933449784
-0.6069263183706042,1.0481726256681965
-0.6008307930815211,0.8054058886693414
-0.5895497485579924,0.2796019414477869
-0.5882638957703539,0.19666455734328253
-0.5855047471165475,0.07512918214076726
-0.5776461319057695,-0.22637294781573608
-0.5768420362626729,-0.2675367039519174
-0.5758846149984285,-0.2581850369479135
-0.5721060047188677,-0.48077851037301067
-0.5541021128220356,-1.1227885520833576
-0.5503143222527473,-1.2421746953473158
-0.5457098450081839,-1.40383226681624
-0.5417416672468089,-1.56606209877234
-0.5398436094524879,-1.6563525095634544
-0.5373168380848026,-1.7052519722648434
-0.5324762455734566,-1.8151880653499468
-0.5170477247889065,-2.2947323389028242
-0.5116258468751322,-2.372667565275057
-0.5084736864264725,-2.4287630429045732
-0.5080630568283842,-2.4722510300021696
-0.5070199067583854,-2.474819610824143
-0.5008277100557335,-2.5818987831765874
-0.5001315724418536,-2.5672776076691486
-0.4947993043770431,-2.6608708280654816
-0.4936201743272264,-2.6816860919942056
-0.49340522031715617,-2.7134510259972267
-0.4871200166363048,-2.7525916935790247
-0.47543183757121543,-2.8908796232136
-0.4682887284607724,-2.9998673831489056
-0.46331892622173276,-2.9923228949699037
-0.4505343829492068,-3.0877433144162163
-0.4434150647661905,-3.123490401898833
-0.4426084428932029,-3.1312866886105772
-0.44255750851097275,-3.108331661362728
-0.4338785194626613,-3.151551541718762
-0.4328348907412609,-3.162828988600778
-0.4252906981723483,-3.1170981325246268
-0.4250327650411565,-3.1005500008455575
-0.4237089734560344,-3.153145228304682
-0.42254213529895335,-3.1169178473466124
-0.42155776729886796,-3.108132617890204
-0.4178555462464937,-3.1192857401269993
-0.41178350990145196,-3.0496478020860986
-0.4014012710059043,-3.0274077637696135
-0.39412581329666274,-2.944949667128715
-0.39011922440323366,-2.9290317934584706
-0.3845871285361282,-2.848374976962621
-0.38000818218052146,-2.8292244098498847
-0.3578299161474705,-2.517921534346757
-0.33942930470545196,-2.059958960270891
-0.3381980554129118,-2.106701506492103
-0.330296710592747,-1.83180469970704
-0.33005782478787093,-1.8506631537295835
-0.32890049963098544,-1.859319702681932
-0.326874582558049,-1.766093981463512
-0.3237459259667794,-1.7354865986455346
-0.32235978399460263,-1.6281920015156774
-0.3193188934236062,-1.5812739334230068
-0.31556275589286553,-1.4998972528919177
-0.3152392055040121,-1.4559443940858652
-0.31430117299635896,-1.4423293938189128
-0.31110365121224604,-1.371101706598142
-0.3083981939875722,-1.2643489231864993
-0.30749422803295,-1.2460445960369653
-0.2869407867731253,-0.6513658709394207
-0.27714556104561794,-0.3721490532277492
-0.27714184468049563,-0.32085152067407646
-0.2621851278300009,-0.04684946556768423
-0.2345820484491279,0.4816131311837923
-0.23041745347402998,0.5164366167768407
-0.22439424374619055,0.5846130386007802
-0.22000040571451684,0.6275205050562714
-0.20819208056250282,0.720570316267148
-0.20260559997702643,0.7142303263169137
-0.2006641569616492,0.6593743795117559
-0.1889298553678418,0.5987808626319763
-0.1750297178004412,0.41819267092683726
-0.17288428926169663,0.4067101268272294
-0.16898525155308075,0.3165529831312246
-0.15985238803122215,0.1445999347484546
-0.13971785889035893,-0.29389148707347684
-0.13329008830518907,-0.3787361195790122
-0.12440581387173832,-0.632832161406402
-0.11556193110556379,-0.7764817159751829
-0.10654269270038608,-0.8692778670381809
-0.099391298127681,-1.052072554963323
-0.09908089064122372,-1.0269512728434806
-0.09258055520924113,-1.1000725827927695
-0.08043091132455871,-1.148340030983045
-0.07139746464889729,-1.195045195698979
-0.06847561144754888,-1.1546955094556774
-0.05391725537894709,-0.9606373548152545
-0.046788138171870663,-0.9475660055371173
-0.04399776124613641,-0.8257517147919162
-0.04163029590509604,-0.7864378540379846
-0.03774989107337934,-0.7350706665267996
-0.03508028219173642,-0.6530918771747679
-0.021046486579750834,-0.2872082910786763
-0.020293222025905777,-0.25113540235005993
-0.010001693613700624,0.003924395361119146
-0.006250390611461043,0.19384720766381974
-0.005464536065320491,0.16698700471113717
0.0004266716623995137,0.2978904876782598
0.005570220966443884,0.4836032881692596
0.0061345633559000134,0.49419480609101746
0.02814100557107313,1.101400576518772
0.030770431427345812,1.1826891513542055
0.030868941389949445,1.1226308148327901
0.03161499385411082,1.228611845708813
0.041092372605360694,1.3335285536425117
0.04495238660633749,1.4311272790064682
0.05568438898556316,1.4986531762750737
0.06747265399944968,1.4723870724260815
0.07437197905301574,1.4400750882569082
0.07546697975290773,1.45026959942945
0.07585820088297979,1.4405611747715985
0.07724634012314624,1.3906754596965447
0.07942106949456695,1.3891164913873721
0.09539104792567432,1.083300400432626
0.10967550157199701,0.6316318877588349
0.11184151333493286,0.5972588367907967
0.12792054601679848,-0.010035895409936959
0.13597226694735376,-0.34788517126890395
0.1365903062407252,-0.387715958136442
0.14187680383967516,-0.6293570688680077
0.15426512382850888,-1.159259760928439
0.15561465989047019,-1.1639159690421224
0.16403315053225986,-1.4874152071884879
0.1785859457385479,-1.9734955471802231
0.18418114499505034,-2.0291077934985697
0.1950265330084675,-2.270467237900525
0.20004911380823964,-2.3107559832727054
0.20015459028700278,-2.297304030232768
0.20221527524250993,-2.302196971658646
0.2050749502727438,-2.306812873743374
0.21586611389059973,-2.2876793775603677
0.21657990643688052,-2.281634041457889
0.21706480022459207,-2.2986582184233493
0.22256052142796268,-2.1940839766771245
0.23255046077646435,-1.9970944423099786
0.24107078281876948,-1.736731247190651
0.24188092953553486,-1.7394787480144427
0.243279366919527,-1.6732784949917037
0.25397593166558163,-1.2335709280819616
0.26190917005343994,-0.8570680362675536
0.2689329786396488,-0.5363934873964329
0.27154347915140953,-0.4057091399197613
0.2819705347418253,0.14306406871403862
0.28521466583152444,0.30328186089204634
0.2875087041997486,0.4541653899836884
0.3082630300716742,1.4572808040623122
0.3098818479982679,1.6004786822390349
0.31007041839424865,1.6320746979924075
0.31365552603656344,1.7452636231024292
0.3202164756076935,1.9899176703904917
0.3247996033035898,2.172695971212737
0.33035333515157683,2.274353595076115
0.3306981962596396,2.286689472185367
0.3320550598199574,2.34005457685
0.3350092458888856,2.4042846283670896
0.34220206831877453,2.4837053683540056
0.35030132085932264,2.610713156312197
0.3710454866821866,2.34858549242774
0.37918663245257855,2.0738294518045333
0.3878826568502953,1.7405466509147038
0.3887752011565917,1.7316842993095463
0.388915200647316,1.6736830828486018
0.3966299589078366,1.289571523284587
0.3970733354119158,1.286096807301358
0.4309049687573818,-0.9561397334150672
0.4322519176132915,-0.970790966771251
0.45062518575652977,-2.2377907312242704
0.45944951493231434,-2.7791672031938712
0.46100035928234195,-2.929919159797022
0.4641288874255842,-3.1187039909235543
0.4671436795882449,-3.2314940298543395
0.47409575998553155,-3.54570921567694
0.48620628695378354,-3.9981629750332655
0.49545346147093206,-4.242774576782617
0.5012312562495613,-4.309212606718964
0.5028176352797056,-4.291279929817819
0.5042046471981445,-4.392589449833384
0.5238875603034541,-4.150550835675913
0.5306279879058753,-3.9505992732989044
0.5359551428271159,-3.7436956152871486
0.5362482715968753,-3.7121231058356283
0.542381336562693,-3.4788363219263245
0.5486570631988323,-3.1104402123426045
0.5556460850320333,-2.669312958657408
0.5579773084648068,-2.559793385296551
0.5587717193123614,-2.5138851821322556
0.5695698798149049,-1.7868052283661446
0.5875718362945861,-0.4775660278883636
0.5906228806640876,-0.22374417125331508
0.5940388553992593,-0.02473604012889127
0.5954415156463124,0.09672523134699103
0.6026514807591479,0.5942660294605863
0.6167069514521,1.4732520345881157
0.6268015729872354,2.0270780703202176
0.6461774435461143,2.7296303023850412
0.6465830859481909,2.7562075266099644
0.6476120302949249,2.7301071142154214
0.6612270011420054,2.909657616605329
0.6733659397752452,2.861846824862578
0.6757429232164927,2.803246071672667
0.6883506875829282,2.464023503726083
0.6920600166793092,2.3341094041949524
0.6969524279327901,2.1412542077660026
0.7003542658803878,1.976292803062472
0.700382392950873,1.9670644727745832
0.7032529715942806,1.7895909903637872
0.7055099519167767,1.7478636928439824
0.7063670280246077,1.6865206245466213
0.7067137307820532,1.6500111690408528
0.712856590666199,1.3056229951585867
0.7201944607308155,0.8810506972187316
0.7244654913949153,0.6311726714434859
0.7393589602335835,-0.33706076864212536
0.7547178453975842,-1.362575766161994
0.7606391694509282,-1.6833991816791065
0.7678027915264085,-2.1072035306316925
0.7701221163523488,-2.230573444261189
0.7713797920949395,-2.310286066280365
0.7756725736141901,-2.4784590009252394
0.7894508068879995,-3.105435843964229
0.7919422394739253,-3.1600664091086497
0.7935700455641497,-3.2193857699021713
0.7941052144648912,-3.1917888193264154
0.7998889924968031,-3.359629741009103
0.8089840926540264,-3.554886218940239
0.8150758123007042,-3.628389156744088
0.8222045582863231,-3.6047087358493264
0.836473180441998,-3.4900592548692853
0.8498555526327229,-3.2214269773534254
0.8508950974975256,-3.1798142525855377
0.8532818969125984,-3.147276997430929
0.8695317823044215,-2.5288730353479387
0.8786987210047048,-2.1528059229673495
0.8823575122622884,-1.975018606904911
0.8829235596715401,-1.9937810037798676
0.8857035094914885,-1.8596021025362628
0.8884574043911222,-1.7646210169104226
0.8940045010944426,-1.503305773983229
0.8955380006191667,-1.4594296622325587
0.911390030718723,-0.8096614260005603
0.9154379993891131,-0.6340542402903526
0.915745700083078,-0.6296233339704594
0.9417071655199942,0.22014970816056886
0.944080225808011,0.2000613429173299
0.9457628744917521,0.29360904241759644
0.9470126051165728,0.30944555996793394
0.9670767424468165,0.6101559701077794
0.9708769222109481,0.5852316754650583
0.9739824348787125,0.6631434531136166
0.980525780237893,0.6562679791018967
0.9808515876461517,0.6892004893588087
0.9811627650485191,0.636515237804009
0.9823388152051669,0.7099477861682496
0.9835352763669238,0.7035039172866553
0.9866543187151793,0.6361788244848409
0.990982861547788,0.6722377500891996
0.9921638075638559,0.6530023643875202
0.9926902774858517,0.6507801257629974
0.9995739057560789,0.5814395979300214
1.0082909895006766,0.4842676495054544
1.0425926168752069,0.0989857380881227
1.0473314410225925,0.07420830293756503
1.0492771915420338,0.03433791225455744
1.0507642127041024,0.0010927574376870877
1.0514045250637452,0.008110513640958928
1.0685714191857345,-0.17244107487138405
1.070128844769723,-0.16137470366091322
1.0800100693228805,-0.3009713470648044
1.084965344807352,-0.3076053409774472
1.0868995687527914,-0.29100623771648343
1.0892453834057463,-0.32575033084174054
1.1039917992435768,-0.40756855513719914
1.1072968998539157,-0.359884773789673
1.1082978759264046,-0.36466028372292186
1.1121600710858814,-0.3806698662382753
1.1175028861255933,-0.3747436479029562
1.12029632289134,-0.37481092491022217
1.122554215258134,-0.36914987854708387
1.1267876091183222,-0.3751187418888662
1.1273101614819714,-0.3873239255201581
1.127991510982203,-0.3863576497002233
1.1470661709395333,-0.42111151141920683
1.1597351410720016,-0.5000540202304331
1.1632531298203324,-0.5030896636837403
1.166894407307665,-0.5258453356281505
1.1684011600796742,-0.4886174385736998
1.1756020569951122,-0.5990412458071034
1.1777589266068258,-0.5975417882468176
1.179336605657336,-0.6290842722538356
1.1854735235995921,-0.6849656954927131
1.1951236557419254,-0.8291884254821963
1.1983043917738119,-0.8325481407454562
1.1986367229686161,-0.865317947635416
1.2185556787604046,-1.2222403796299626
1.2210983400559527,-1.2671503025646056
1.2437129703734549,-1.688704419785926
1.254920797418671,-1.8935626016231717
1.2553012397335976,-1.879850665486519
1.2629155234189264,-1.9726730157691614
1.2629210542575713,-1.9907226654418575
1.2681570042906412,-2.046769064675994
1.2688234126440374,-2.058584023842395
1.2864632035891024,-2.1335639784388567
1.2920157900045197,-2.1812568798478535
1.2951148079893455,-2.128586587721942
1.30610813484103,-2.0694424264231674
1.3083117527801171,-1.9318491892739384
1.3190049255994438,-1.783685992877086
1.319662812718768,-1.8040542924646152
1.3203464614690112,-1.7011207940873216
1.3213165436554615,-1.7145705503647137
1.3232985899782959,-1.6508899967171187
1.3295255448736611,-1.5053575046881928
1.3306195749930962,-1.468853315730034
1.3439451680713814,-1.0477939661075428
1.3482707705915633,-0.794665869578231
1.3525730584391802,-0.6254023725689222
