n_harmonics,base_freq,magnitudes,instruments
10,2.2604234907708323,"[-1.60624854 -0.02902556  0.07285232 -0.7492839   1.28962428  0.71955047
 -0.05145475 -0.6821848   0.04794473 -0.73821373]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-1.8451073851645419,-2.0484995512918918
-1.8423540149951523,-2.0797825696097734
-1.8409869245393096,-2.098512457947028
-1.8373283364446362,-2.136397515428407
-1.8349702484948849,-2.155319837937721
-1.8256327753154378,-2.180132247424294
-1.8196098626999315,-2.171102630816
-1.808435984695213,-2.0669759861238814
-1.7944633976832673,-1.8150623908914276
-1.7934140486009675,-1.793070313902089
-1.787468259707474,-1.6411228415611316
-1.7761709667969419,-1.312170067835952
-1.7747172242880276,-1.2638248714898568
-1.7731089364123833,-1.2106444189231578
-1.7578170328882747,-0.6560987225492728
-1.749564310133501,-0.33683410059449836
-1.7494402251459913,-0.32969223216961435
-1.7351221842432978,0.2445520629345765
-1.7348383497696307,0.2588215441833583
-1.7333499042396776,0.32047536316023334
-1.7325486568585053,0.3519162638927754
-1.7310108489073683,0.4103879604742386
-1.7292214025676702,0.48812941723716147
-1.7278026688896575,0.5399793796357713
-1.716958117235658,0.9610081498233494
-1.7096804109301773,1.2335799638473903
-1.7077543014080678,1.3070760412120164
-1.6992421616954443,1.5876083845625815
-1.6758438244034215,2.23214218783055
-1.6625918419650612,2.4811127666425756
-1.6537443703718158,2.5986327450715714
-1.644507187694425,2.6808835864132146
-1.6217235143593915,2.7120548538016824
-1.6214288873981029,2.706960274512914
-1.6066389444790985,2.6172810169906313
-1.6062207822910144,2.6130387452390664
-1.6013383761530702,2.5600059315045596
-1.601012261242401,2.559558736690393
-1.59624297985814,2.4965877643910805
-1.5926132067859007,2.456420975666736
-1.5895389454148332,2.410508570881908
-1.5871007692537018,2.37989700687644
-1.5744211685002052,2.179986380173102
-1.55903626811835,1.9041944248248608
-1.545317185047265,1.6530520642965532
-1.5449574799007801,1.6513215777517687
-1.5431347861417697,1.6154468641230624
-1.5327023822251689,1.4290370877372485
-1.5310256070644068,1.3957436566113892
-1.5265765588556095,1.3151363774560412
-1.5250685777810584,1.289802280835518
-1.5221229334472248,1.2392767365444777
-1.5155928800378864,1.1283909383365787
-1.5059795193873255,0.9840659446111752
-1.501839859535083,0.9257113092144638
-1.5017899691321348,0.930329725295047
-1.4969331772572372,0.8615746508176391
-1.4966256646309242,0.8589258830218542
-1.4899863627124146,0.7762991672615135
-1.480521364699828,0.6843461073907499
-1.4773989543192998,0.6564663073947858
-1.4746673996184572,0.6422343343060912
-1.4664670910096749,0.5901740339050777
-1.453130204359865,0.5534580051023323
-1.4462635745427934,0.5597731589284995
-1.445658305043793,0.5617412385458611
-1.4396256937367715,0.5805522554474104
-1.4369580386426308,0.5959687724882023
-1.4098229588142337,0.8589796507796575
-1.4009514537360934,1.0073201820784987
-1.3863608472444455,1.300261274587207
-1.385467364785152,1.320688314201259
-1.3850427931005604,1.332210014251253
-1.3797665562820896,1.4544182236253222
-1.37737940103479,1.514380587884152
-1.3765716229232978,1.5324453691384812
-1.37517343912876,1.5650928150901766
-1.3737077196922254,1.6037608158170629
-1.3689685409345098,1.7230792814119111
-1.3664409302969618,1.7959973734615677
-1.3576407966233546,2.039408177994433
-1.3553856442918117,2.1054969976204365
-1.3529918717557299,2.17739647139794
-1.351572223546679,2.2148121157910166
-1.3383331261238238,2.6063532847435935
-1.3377391645411907,2.625517500117764
-1.335308399568682,2.6957344922584574
-1.3351097620282446,2.7042234246410395
-1.33121534429664,2.8173081993461473
-1.3295607788018535,2.863162076692254
-1.3274329906029532,2.9254737246318596
-1.326640006939509,2.948481138990452
-1.3247968770603864,3.003989773021496
-1.3247339528659994,3.001855634909007
-1.3145550122991492,3.2854383963026157
-1.3084564186891017,3.438029914418236
-1.3058634232399233,3.505132187562826
-1.2883793328662136,3.8670084334757435
-1.2866469523041921,3.895222111043922
-1.285683876674684,3.911858566969487
-1.2808629528070261,3.984102198952141
-1.2750341457445293,4.047214860774967
-1.266648568783087,4.106278039412927
-1.2666271708593628,4.109815089575264
-1.2523933999782435,4.111499823011855
-1.242250100141244,4.023901170770173
-1.2280032004209895,3.7902032961580825
-1.2275619089481393,3.786000528923489
-1.2214016044707803,3.6390423027147007
-1.221273848673701,3.633865285096084
-1.218617685856938,3.5653367275203496
-1.2159291773810252,3.48580143974322
-1.2143134180110804,3.4362800035795207
-1.2130737758472636,3.404174084728779
-1.1990499065657232,2.917372999311513
-1.1951212264612543,2.7617857442214326
-1.1942844145369023,2.7283554394101635
-1.1886788379737996,2.5014692928347086
-1.1850545206679077,2.3443033655717365
-1.1767313879424461,1.9765683007108412
-1.1735975866553559,1.8295614408467882
-1.1726000843790205,1.7821368308621877
-1.1648986249142896,1.4296811731041157
-1.155748683024066,1.0033378195589284
-1.1499674319453255,0.73885918582178
-1.142926895521332,0.4280950909125898
-1.136464536418063,0.15902637265778483
-1.1302255656767883,-0.08978843685035448
-1.1262625610025023,-0.23365136848468399
-1.118732539776177,-0.4884109959789887
-1.1149318955688245,-0.6035797356391231
-1.113834195895354,-0.6386904664990519
-1.1006370224168176,-0.9415167838713975
-1.0936579164322136,-1.0489922551165423
-1.090605382743123,-1.0841740870004113
-1.0793899259198403,-1.1455321779468104
-1.0722376656148662,-1.1227644951693967
-1.0693769319829516,-1.103460557433489
-1.0626491666438764,-1.028613844749245
-1.0467379811946813,-0.7254212001624385
-1.0326742346238622,-0.3181882600994606
-1.02744103180799,-0.136243351334985
-1.0262033139619624,-0.09620167255352291
-1.0213963869089717,0.07109457197494276
-1.019527288579459,0.14818183020699305
-1.0194285501306173,0.1552261986774559
-1.0169310759769343,0.24347712907366134
-1.0160681234897366,0.2759208699606627
-1.0140085751706598,0.35702402209726913
-1.0087042282613885,0.5642831181790987
-0.9985677112792648,0.951100014480082
-0.9772031680646975,1.7156391530288517
-0.9731110504625109,1.8387208950525824
-0.9728128062672656,1.849949485562085
-0.9707660487870506,1.9121258626288238
-0.9687474884428537,1.9630297860297008
-0.9635145910317733,2.094215594132466
-0.96057526187957,2.1594669660731527
-0.9431448830626206,2.400687367249978
-0.9419396569038474,2.4108312349627865
-0.9205734518047137,2.3076342651056954
-0.9105012046853798,2.1103673353430863
-0.8963707393329958,1.6797190270678408
-0.8956740830575338,1.6536895717310045
-0.8909422908763984,1.4677126949760233
-0.8838142895576824,1.1654478711228113
-0.8669174558335144,0.32938364397054715
-0.8512532838943296,-0.5423957141948373
-0.8484608677299135,-0.7043566458871174
-0.8418140125246882,-1.0705665081590001
-0.8356095369519201,-1.4147373478836482
-0.8355679522787067,-1.4187570217707655
-0.8314570755839501,-1.6464896398296152
-0.8297779783731594,-1.7317022212002402
-0.8246244059808463,-2.00329603981239
-0.8196182919587987,-2.254629972066098
-0.8187581702984539,-2.298627157219088
-0.8156948462494702,-2.443948098495604
-0.8098294337168177,-2.7097379682210674
-0.7986172651695256,-3.155339069957194
-0.7967655138147745,-3.221995854186449
-0.7838897037942161,-3.5952645321656154
-0.7829330778548482,-3.6209781959381004
-0.7615893630972908,-3.9239188389517006
-0.7463586343227151,-3.9050981743799498
-0.7461957044714955,-3.9096766466428097
-0.7459013541844675,-3.9070777960685814
-0.7387486932919618,-3.8429643181858895
-0.7328541238659261,-3.764499953848309
-0.7283068930672698,-3.6919525582235186
-0.7262261462335751,-3.6479652199486248
-0.7228244087038647,-3.5931328294689124
-0.7196879202717303,-3.52376062173642
-0.7193801000858588,-3.516451611164925
-0.7111575687098242,-3.3338043258353585
-0.7092314890056732,-3.2851001802608457
-0.7061942811736857,-3.2075373930539994
-0.7052406469108004,-3.1865968166130925
-0.6942046038584504,-2.905418364673421
-0.6866778493874928,-2.710985745232064
-0.6701548260199575,-2.319309893300803
-0.6669390137330389,-2.2542685365189064
-0.6659278909591464,-2.2342406631312177
-0.6567670095516478,-2.0686245814650905
-0.6524376458225607,-2.001252308196476
-0.6297443067761059,-1.7802982799713971
-0.6156477808341805,-1.7614067431292504
-0.5736613831597106,-2.0311855601244817
-0.5704452560913671,-2.048656931937276
-0.5694672572650559,-2.054044696337374
-0.5513624772706169,-2.112388116269277
-0.5486995866929627,-2.113762808589556
-0.5460918591483948,-2.105245229496506
-0.5450218669215596,-2.097134122850761
-0.5332216491017974,-2.004961174965351
-0.5322891453213301,-1.9968937428892113
-0.5299522866071422,-1.9635127299634123
-0.5239256598032593,-1.8566693544338713
-0.5170908096595563,-1.7152230468939709
-0.5150919562298926,-1.6593955598385572
-0.5093756587604368,-1.4939217332630108
-0.5053631403577237,-1.3657070702471157
-0.5039024901478113,-1.3110311412774163
-0.4819165943085686,-0.3232400788365755
-0.47839823272244075,-0.1327121963795879
-0.47377285848685435,0.13037368212958067
-0.469832765975684,0.36888396276719154
-0.4615837079936891,0.893966259360813
-0.45244867278781253,1.5033129248614416
-0.44525241961394624,1.9979636646594854
-0.410441292642167,4.326408634734541
-0.401804592722824,4.811127758555956
-0.3866256473620657,5.489162299816193
-0.363033012545376,6.016950934679092
-0.35404246110502324,6.014262215237186
-0.3479738179635694,5.945201713338729
-0.3470312656120984,5.936220403891024
-0.3383591180918959,5.73169111135531
-0.33784517957783855,5.721435298913887
-0.33582213635941516,5.654880004664856
-0.3330403590891162,5.563149629518498
-0.32807990583722635,5.36334610329121
-0.3194781874737429,4.959608857115309
-0.3191003898839919,4.931322465647333
-0.3166899000975745,4.799545717480996
-0.30431743001837397,4.021027307259291
-0.2998235996064569,3.7012686340266745
-0.2995821689329481,3.686025464852647
-0.273720436135628,1.6017337523033013
-0.2723028005736823,1.4748883536817294
-0.2629263138553206,0.676770887658025
-0.2628011930436758,0.6634691679970582
-0.260439529314791,0.4645658188238028
-0.25967640384235136,0.3991341765559498
-0.255887337473621,0.08293315099546418
-0.2536033415072074,-0.1112526020071551
-0.25053122871159506,-0.36324011652818716
-0.24620770708969708,-0.7159961077536539
-0.245808283341018,-0.7454541844615525
-0.23678275837015583,-1.4369016438085145
-0.2343285896282743,-1.6233977140783713
-0.22887924607795718,-2.0014617095279235
-0.2269368395664353,-2.1310051784334667
-0.22690930393919073,-2.1333996956855965
-0.22338440761595146,-2.356719346117509
-0.2155201098878834,-2.822382945316744
-0.20469509525429253,-3.345887857751606
-0.20456816774192266,-3.3519521054478862
-0.20395827120953225,-3.377707327455512
-0.19984035955626567,-3.535852834681112
-0.19189778036955074,-3.792894753212063
-0.1909694728673914,-3.8181096628305746
-0.184575642569059,-3.9642893823178893
-0.17150628618235242,-4.105967301945656
-0.15767680391114514,-4.046049609549301
-0.1534720945194863,-3.9950666275478186
-0.14355683731283841,-3.7997977569985193
-0.13847991740126453,-3.668513065271182
-0.1350290340095599,-3.5708299368270104
-0.13199747795881578,-3.4785368708129
-0.13164858281965852,-3.466650441432535
-0.13112003563810948,-3.4529658526611713
-0.12869399639178525,-3.377301314347242
-0.1249903535309258,-3.2424401156795244
-0.12320330675108959,-3.192902097536832
-0.11458475588421813,-2.868449467513284
-0.11406022873236354,-2.8473450356267875
-0.11238791067069709,-2.7855661151612323
-0.10525892974424256,-2.508093175697069
-0.07071251813751811,-1.2288359317738118
-0.06556348636460463,-1.0664565988834045
-0.06411922692151384,-1.0213538589572084
-0.05615652878571531,-0.8118012953290625
-0.05404574331661394,-0.7592233799727623
-0.050203393779988836,-0.6752841019985918
-0.0496848577136495,-0.6615214511270909
-0.04960979841585189,-0.6628211446816983
-0.038892899803117054,-0.46444851591598185
-0.017931969975093942,-0.28074056726230046
-0.010748023976301813,-0.2714946396743771
-0.005532573666473084,-0.27417979155754807
-0.0042431951976507065,-0.27732850754737887
-0.00137559429405254,-0.2840899178751003
-0.0005227058895149739,-0.29238819965356805
0.0030127587136368206,-0.3088915077470431
0.003708065584108855,-0.31005066225127675
0.006256143074162779,-0.32441670331669775
0.016581367052898255,-0.4036976594697261
0.017065293958190342,-0.4082874863794504
0.020583529715726634,-0.44400677518481785
0.02852339464515108,-0.5167763591563507
0.0321196692256307,-0.5419880929218944
0.036449489663846535,-0.5893460233104222
0.037301969102761845,-0.5973567177569172
0.046054629103983835,-0.6806426476959401
0.051807710147314445,-0.7227936411980954
0.05825879480783458,-0.7684328082851928
0.06314190143856813,-0.7935653139087662
0.06817603083628399,-0.8100540864937038
0.07840099446074111,-0.8388005829455031
0.08169293602681993,-0.8368268812570492
0.08649467575582825,-0.8274410111942722
0.08873584174931803,-0.8231278019218408
0.10722927641959012,-0.7152383636325162
0.11301861453111073,-0.6631351833894928
0.11808040148280874,-0.6108291618043062
0.11940627251895242,-0.588809288784158
0.128710620685355,-0.47970089677265837
0.13098063917151181,-0.45379532299958447
0.1320052490763417,-0.43891148951368186
0.13418831070778658,-0.4139233393125145
0.14220178702155195,-0.3090372330116603
0.1470945156717156,-0.2443658677650338
0.1544111593671058,-0.15370740911357006
0.15691004924507634,-0.11751235048438113
0.15721487297293812,-0.11912062731511452
0.16166848607548445,-0.06919736765285872
0.1646979916195912,-0.03642637275367698
0.1734109782588904,0.04068653021182024
0.18710803433526646,0.11360515098471644
0.18814455409079578,0.118487120611721
0.19326082703346525,0.12189412713227077
0.19425433729643293,0.12261155592448796
0.1943772553361116,0.1257781216924957
0.20678983820640662,0.08623608901498071
0.20907504467357185,0.0737743233043803
0.21497876029709184,0.018437355591081644
0.2175289954631352,-0.008697766650011953
0.21966870599582666,-0.0305911909125128
0.2235529275196031,-0.073744400198242
0.23821468810236412,-0.31703088891789255
0.24036965466111404,-0.356690977492251
0.24188140886051368,-0.3844497961229877
0.24889836193670867,-0.5360532863575793
0.2602323950903438,-0.8047491481438558
0.26914085401355425,-1.014316013416073
0.2820283031093611,-1.3296268006113539
0.2840034617668725,-1.378116631706977
0.2868859854808292,-1.4497831254678566
0.2979925849510572,-1.6817573238089223
0.3032921490432816,-1.7855833007402764
0.3037408725096995,-1.7927934897288684
0.30464962710037735,-1.8083698940318846
0.30619711508520897,-1.8349139459273103
0.3066129366197172,-1.8439493724087346
0.31079129792155413,-1.9079490679713818
0.3113368279913926,-1.9128256269271333
0.31538236477312687,-1.9676455458928086
0.3177054553423506,-1.9946998507548488
0.3190170005521029,-2.0083203302144956
0.3502451517368854,-2.032929932828856
0.3503668655195473,-2.0343358340716637
0.35060567405512266,-2.033677992984458
0.3541208768428037,-1.9895800177821876
0.35653965107061225,-1.968510678653127
0.3599663712480199,-1.9141503597361782
0.36081345480368743,-1.9074320610800788
0.36283277665585745,-1.8666369458702503
0.3658672519158861,-1.815083947199585
0.36794664179449477,-1.7735392591130388
0.37370498952258213,-1.64788402259936
0.3810635395714077,-1.4648677181533696
0.3845622159636717,-1.3608695724609028
0.39687863391351375,-0.9791427616185958
0.40047114124548955,-0.8633136194849169
0.40416070432718065,-0.737623637391053
0.4110097937859596,-0.4983931957840382
0.41355582711148653,-0.4129718377176807
0.4144976842115451,-0.3785224414383729
0.42916670514153665,0.1218224415538896
0.43826987258459216,0.4161268495622023
0.4400333291041365,0.4743321056534794
0.4418960952188935,0.5189078203092086
0.45154893314319633,0.7783149521362527
0.47708100573285694,1.1605231403063347
0.48014697505939274,1.1755529715204112
0.48219256365598806,1.1765586095169576
0.49321525395644095,1.1476900280836653
0.49508589911394374,1.1282379435692664
0.5036523837976574,1.0179064052266535
0.5041343942837488,1.015077423362357
0.5045432823470497,1.0020493219562316
0.5105386096395277,0.8870118701999923
0.5206750942438179,0.631050952909118
0.5211860234329864,0.6152665776294611
0.5216985906801632,0.601127715819562
0.5230680728511197,0.5543164971677677
0.531798149166848,0.2634098143468805
0.5341623705863832,0.17968492214897155
0.5396924403846377,-0.03549442427311228
0.5464728519472999,-0.31175955648036613
0.5520803038056341,-0.5569109319530877
0.5716970435304249,-1.443648343958571
0.5780152028342571,-1.7237843518368041
0.5804355528491509,-1.8292512022185627
0.5837998199985739,-1.9714100299103596
0.6011496896895547,-2.6296042665415977
0.6033329461546595,-2.703018556673582
0.6226014832683102,-3.180406947258949
0.637675486102296,-3.3271521191424966
0.6385371097767525,-3.3344230419333516
0.6507931055291856,-3.284867157976787
0.6521537300409705,-3.2739431285216893
0.676742768101545,-2.7439136379169993
0.6793268696087233,-2.669399871298643
0.680696746383544,-2.6198263883905875
0.6849762784705895,-2.47446454019671
0.6919924656985481,-2.1952150993784594
0.7052718972843803,-1.625786471942834
0.7061012088090415,-1.5822818747609702
0.7197086523650897,-0.9447501604691187
0.723234774711023,-0.7740992703327988
0.736448076185308,-0.15514002175429106
0.7486205860585038,0.3704599062905415
0.7496687184338695,0.41726852781032087
0.7517329798105612,0.4962777216503265
0.7658434012096484,0.9818087096471694
0.7697044061481879,1.092036743670571
0.7812488705268894,1.3545904796456185
0.7838962633643938,1.4040733532564722
0.795074215801491,1.5204585383545604
0.7989897952850828,1.5338674400961243
0.8059688644446013,1.5352993844943879
0.8064953102696615,1.5316295762627279
0.8110929012177293,1.507890241763787
0.8147278379632183,1.469855631707688
0.8239383205628776,1.3341534745464463
0.8286475099940933,1.2493706129454982
0.8314818921037235,1.1816434854922842
0.8325900855660349,1.1517262974290194
0.84098466615802,0.9335231632163574
0.848858752242744,0.6888338509110469
0.8503030564470531,0.6441278336616563
0.8513371340636096,0.6029342288914789
0.8520281511787111,0.5846153018040104
0.8532270921686873,0.5413003336420958
0.858483881311229,0.3548808817140679
0.8592912660805245,0.3271921487823756
0.8629623551773493,0.18963989918238955
0.8635782243471235,0.17052006856509905
0.8681113590135805,0.0028520500529352804
0.8705758365219216,-0.09269160597322888
0.8746750324897596,-0.25249248035080835
0.8780297930845067,-0.3799088598054888
0.8891514681255042,-0.8041304347381754
0.8897586736267655,-0.8264350423127661
0.9010576580594387,-1.2220873607980953
0.9099438580110437,-1.5024793736328652
0.9150890626291655,-1.647938909283232
0.9196639852174617,-1.763164891187509
0.9256018468752094,-1.8965993461550235
0.9261995131850957,-1.907053705996307
0.9380910294073157,-2.0948937610555407
0.9437400996631062,-2.1536689382486296
0.947595021647436,-2.171322463406953
0.9638414189458739,-2.139390671256898
0.9670999965296754,-2.112210113256254
0.9841588550754903,-1.8386333143087972
0.9854600945031717,-1.812701793459234
0.9873499837238944,-1.762849208475039
0.9910294753119642,-1.6720333759237422
1.0050700991839818,-1.2590795111213577
1.0233258571169435,-0.598340799836165
1.028883401350189,-0.3832543259999905
1.030956302143811,-0.30267005561206234
1.0339256750046992,-0.1775783038937932
1.0411397890679694,0.11297284918721025
1.0443674402452885,0.24031679811418255
1.0538257705053402,0.6211565290416654
1.0595287913912,0.8416159259005025
1.0617391545951929,0.929740786565981
1.0712452572590134,1.2782389013825148
1.0742142199603553,1.378940965494287
1.0782584849279768,1.5186767492261017
1.0812662729450153,1.6152850968772752
1.0848502033569964,1.7320405339604947
1.090563721009218,1.8965162323335425
1.09086399361893,1.909783851242365
1.0947040986581378,2.0121229845245954
1.1151094576525606,2.4493033200132137
1.1164458374759771,2.473795904803211
1.1169801216798954,2.476337209249664
1.1276142526587698,2.6177960415096098
1.1276495265967235,2.61894405498591
1.1297002827451204,2.6386053011893322
1.1336383826644436,2.669981882684451
1.1392756614516255,2.7059492083649013
1.1403353888603123,2.7060901486106825
1.1411689226582924,2.7120503468539194
1.1773408737001212,2.573086183481754
1.1812662946534678,2.527807931626523
1.193228295685632,2.3667137302991814
1.2086505786911763,2.1247626385047624
1.2117848023239226,2.073724252122037
1.2152940370945,2.00780383428342
1.222641501461072,1.8730083489832903
1.2250114975320106,1.8300390357337473
1.239316777802486,1.5615227235153442
1.2437731188794379,1.4798626028200437
1.254724310878622,1.2828532226378089
1.3017440636554358,0.6651711399200981
1.3029515986025109,0.6509048617026255
1.3032241470711847,0.6527192700877689
1.3095888099563187,0.6088367541061277
1.318424433957877,0.5684827375761469
1.3226972602400915,0.5582042163586534
1.3300453764938007,0.5537795852286885
1.3308779647173363,0.5608129708741476
1.3312725295495138,0.5599749742883047
1.3421999482958746,0.5893129430575023
1.3548882297922953,0.6823674422302776
1.3573756333835654,0.7094759694625477
1.3588769886072818,0.7226720769518543
1.3671214099222109,0.8240042420202588
1.3674557817759805,0.8329255566982674
