n_harmonics,base_freq,magnitudes,instruments
9,4.221385751564153,"[ 1.61078527 -1.65748011 -0.70607646  2.26174615  0.35209379  0.06025199
 -0.47291571  1.13344035  0.01995788]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.4651123289700765,2.5764674300680017
-2.4327134692249857,3.5319400061722
-2.4285521867977513,3.5500891768542893
-2.422240720781158,3.5780282388781757
-2.419190185007276,3.5825847945192266
-2.4136045734015728,3.542467174166651
-2.4107519966542266,3.4905096801905318
-2.3965705023078696,3.199681610753293
-2.3938069598164273,3.072917590278268
-2.3933547685175682,3.0921708871377653
-2.3878025556420717,2.838061210116139
-2.3604792729463773,1.5806416029647787
-2.3495686367200763,1.0635837599195475
-2.3443884870717664,0.8693796835703281
-2.341967574550357,0.7870061904587365
-2.338429914956008,0.6474472986132894
-2.3326598373481926,0.5128563509876293
-2.3317238841358487,0.48410460727765864
-2.3298402546033907,0.44036474694678607
-2.327427394715344,0.4007726093745147
-2.3034628965539454,0.4517569282960859
-2.291704741328727,0.7947492970182551
-2.2874414659722566,0.9662375627468741
-2.2793139762818484,1.305081206215522
-2.2741685504661167,1.5288881603600335
-2.267967912006138,1.8149812240058596
-2.265257283770732,1.901156806965725
-2.257320449898571,2.200739212764428
-2.2492525508208923,2.4612287019884813
-2.2356612263465134,2.614361844209642
-2.229912020053469,2.6031698081367325
-2.227017350895142,2.5693002014317696
-2.2224417824138545,2.4934949538975255
-2.203508383772709,1.7328511882214148
-2.1856697435210792,0.6586865591373582
-2.181764283015995,0.44205667658218584
-2.1814157514741135,0.3961527338647808
-2.178966593275022,0.23187416172778252
-2.178419197803839,0.23157995682698812
-2.1768366023593835,0.13693733620072418
-2.172489106815931,-0.10088272629341148
-2.162079263480739,-0.6128859737225425
-2.1535567250198313,-0.9088999256985227
-2.1486384882737846,-0.9978067626279801
-2.1483083406660946,-1.006260085343152
-2.1300042910183876,-0.9004291114773014
-2.129735254355217,-0.9052876645832166
-2.127120330954889,-0.8275806878860026
-2.1231071903128584,-0.6644736624558882
-2.1213012566369223,-0.5919150338618643
-2.1094252718840725,0.009616070161894742
-2.0996661494959854,0.5773406948439885
-2.092315732578378,1.0536719688085536
-2.0895052211105867,1.2229489351069323
-2.072114322075212,2.0674222600699763
-2.0636837706181614,2.3007770700924834
-2.06120001821136,2.311751836620198
-2.0605294111670025,2.311865432088003
-2.0536016801163837,2.338813761066272
-2.0466735853822824,2.2116436825921593
-2.0393148140079695,1.9405362512199134
-2.037383763051307,1.868339119733108
-2.0257185829703,1.1781404116514451
-2.0206426004171973,0.7795648110410837
-2.0155476367868763,0.3832436792816171
-2.0147590487267295,0.3177025973549934
-2.004292538300375,-0.5985994903571759
-1.9943753456286777,-1.3909346774454088
-1.992919267458575,-1.5273239942497634
-1.9897375498543373,-1.75314561437202
-1.9894398188423588,-1.7761957887845636
-1.9843469321455838,-2.1218680342928415
-1.978641871187156,-2.461590711077146
-1.9681367775699872,-2.9404117899555873
-1.9652627486802152,-3.017008493030502
-1.9598753897575207,-3.133834998122214
-1.9494096328764197,-3.0927031319417058
-1.9244539860570513,-2.2088071576273487
-1.9231320261922715,-2.1064931292701905
-1.9226835460913339,-2.082313098071002
-1.9136154338722207,-1.5329659779136622
-1.911303611818437,-1.4116788112054302
-1.8885014371921058,-0.06304061732051708
-1.8703248455913215,0.6692481706735027
-1.8509042471007657,1.090684177215078
-1.8294238870148352,1.2864474184673012
-1.828750953455552,1.2804989920455203
-1.8282428992990136,1.3016834661461307
-1.8254889751480308,1.3290173573823727
-1.8101171968289307,1.5456979284126229
-1.806701804844462,1.6270356525318397
-1.804876085698574,1.670443576941691
-1.7973332360179037,1.8645566287903375
-1.7908963310394952,2.0903713938519086
-1.764939348742563,2.864812055028604
-1.7565781775109925,3.0427820996967525
-1.7534668518382759,3.119445038171873
-1.7470087550294982,3.1342286812161553
-1.739389862165278,3.0813296311038743
-1.7356939283120523,2.9968887392671753
-1.7325122766091576,2.938159253704804
-1.7313100358086553,2.8761443492880128
-1.7252405985543882,2.644557565006854
-1.7249227000364298,2.6183159852203257
-1.7189113314407702,2.3067770081613603
-1.717441220597135,2.191577064134321
-1.7173696354622312,2.221113271718868
-1.6997515464645394,0.8162871506263357
-1.6961081667041553,0.45113581043950113
-1.6884379346852203,-0.27523100778259957
-1.6685287086895357,-2.0934476195436855
-1.663788308170931,-2.418560832343663
-1.6522267250233336,-3.0617656911720204
-1.6426336826090855,-3.300258221566974
-1.6405800200807887,-3.302012354855818
-1.640201459257676,-3.302828884599208
-1.6396372653264013,-3.307506082497972
-1.6314104165053798,-3.1864236934478134
-1.6305352570752716,-3.1577200145523947
-1.6245284060783731,-2.8876902735147785
-1.6238131484287601,-2.8821223477056486
-1.6087977352190226,-1.805641064519833
-1.6077874580472837,-1.726651766772576
-1.6006736104385442,-1.0529181664255214
-1.5933519836444294,-0.3281584278867485
-1.5875371850795792,0.2574295604146269
-1.5766271168230965,1.280796089778232
-1.5761920920432129,1.302861975236518
-1.572621534950838,1.594363943543353
-1.561838978964993,2.2830456513945165
-1.5561783623289782,2.4726259511136437
-1.5504058556424594,2.593384796414499
-1.543982533889498,2.5368302217605154
-1.5410238944628465,2.497478891675283
-1.5386831629592195,2.4424650025175727
-1.5274488618218016,1.839048357084971
-1.5163791422653707,0.9305728227507721
-1.5074287616068134,-0.0016806527080185192
-1.5031120687796626,-0.47841997623232935
-1.497611572253597,-1.1089910767753794
-1.4954978211736818,-1.3085721866408724
-1.4868497123358273,-2.270186344341365
-1.4856960407796054,-2.3743279319776964
-1.4757611630506995,-3.250896882664905
-1.473082342651124,-3.4915405508988098
-1.4709280592969038,-3.6296360337504234
-1.4578628390093027,-4.241503336881276
-1.4534298593494688,-4.321376106663419
-1.4445071970510273,-4.263804486516316
-1.4430826318102645,-4.277453673035876
-1.4286378418007062,-3.5865692536972715
-1.4282062518632657,-3.567195328841806
-1.4229681005272439,-3.1899080826848762
-1.4194229137359595,-2.9153990725955126
-1.41631281702141,-2.632537688736732
-1.4009739939070538,-1.1696070123018736
-1.4005702061414846,-1.1474035712908532
-1.3977450079244007,-0.8445841605310521
-1.394450924209728,-0.5423303476473796
-1.393549390425336,-0.46836992836885205
-1.3814176710262647,0.5595922747777609
-1.3681481124859858,1.3692928959492368
-1.3595100667013007,1.6527154688111627
-1.3522841787930817,1.7689609049214121
-1.3407765124968118,1.7031400908301872
-1.3351133345479593,1.5475447914449993
-1.3297603359421566,1.393257806286921
-1.30821508500283,0.43449259355052505
-1.2965474527381593,-0.15341269109323669
-1.2912551807806045,-0.40173084995614755
-1.2896647565066681,-0.4639134115006049
-1.2795677327243595,-0.8188857025283874
-1.2732506577186509,-0.9748246040808912
-1.2590626400111287,-1.1984531947949357
-1.2568136938688836,-1.2234263942067694
-1.2523919551943556,-1.2080152654214396
-1.2474362725781822,-1.2250893897940427
-1.2408677312536243,-1.2156189533792416
-1.2329095768120635,-1.1956606620816752
-1.2311464841926107,-1.205842521045947
-1.228813997653636,-1.1995795269210447
-1.2027539581795152,-1.2573723221586453
-1.1979375460301716,-1.34206077673539
-1.1965296272757522,-1.3915255307655503
-1.186923436214852,-1.6243432099943726
-1.1866251906054754,-1.6152413057424007
-1.1816949231130516,-1.7740166857124806
-1.1805354243643504,-1.802527741004809
-1.1769367352073403,-1.932286584482004
-1.1549418807156009,-2.827673928460559
-1.1539639421702181,-2.8439730073009826
-1.1411532132576758,-3.329703700941567
-1.1344453611545362,-3.5402626303218327
-1.1254063593636416,-3.704413060261473
-1.1147900550838978,-3.8432779743987564
-1.1119154806605889,-3.850099140080162
-1.1061554700580556,-3.817367504641558
-1.0765405305064017,-2.9609538059890266
-1.075146292132704,-2.925459269494416
-1.0738635595896584,-2.8720598769042334
-1.07353215982668,-2.8406473884044097
-1.072941939322538,-2.8056916993714762
-1.0718500874531995,-2.7901117854490987
-1.049991471977275,-1.5627852099133925
-1.0466140520859888,-1.351422247637402
-1.0293476689635037,-0.2763376235373439
-1.0156127906698273,0.549377800817274
-0.998029627487405,1.5551784208070094
-0.9954403703331587,1.7082441071950112
-0.9867372345638827,2.1324958396601064
-0.9630121767011017,3.118471035725884
-0.9487724511025712,3.4481986223660055
-0.9454213154318074,3.500232465988509
-0.9444559918903179,3.518041038072413
-0.9377968150118328,3.5907765218239147
-0.9249798285785702,3.5394586320929275
-0.9234258509846294,3.54024902242657
-0.9129839936700046,3.317849979867733
-0.8936888003774062,2.634119183147666
-0.8919209866078583,2.563101733142103
-0.8916910110272847,2.5159661057587
-0.8882028633858257,2.3601098391077207
-0.8805202700665262,2.0132177126490856
-0.8733133591965938,1.6408295638999677
-0.8699683603502626,1.4570064513872651
-0.8697138171529653,1.4779145253039139
-0.8664006049581308,1.3228323554181687
-0.864658438218818,1.2454067963998257
-0.8634128993530212,1.172282925889157
-0.8615001846060881,1.0976198080641857
-0.8550000438432335,0.8425437052535286
-0.8215039888013349,0.3464205830553392
-0.8150826460786478,0.47043357924192675
-0.814637686891829,0.4677272842958875
-0.8109064291447536,0.567037863875881
-0.8085875500390856,0.6269909651333616
-0.7963052239117094,1.0679893828211795
-0.795131804543157,1.115562061913211
-0.7911067492199022,1.3197120959448645
-0.7892078334951789,1.3754159510802213
-0.7752305491052107,1.9745593241223984
-0.7744808289332159,2.0073681295149246
-0.7734747275317257,2.016201162219545
-0.7614720609487877,2.4476620524280195
-0.7512021111696523,2.613152827576896
-0.7504922255737352,2.596424286840012
-0.7408590379214584,2.589763602489332
-0.7402181056576622,2.5934916223274627
-0.7297266769352224,2.3475437866207995
-0.7262222040931432,2.2539352621927833
-0.7143140649530602,1.7036055792823996
-0.7065705054998292,1.2740809723379731
-0.7062501725113632,1.2241465384028243
-0.6956921292779592,0.5692520363072237
-0.690270378625065,0.23513151338539623
-0.688826704731639,0.15491895012911325
-0.6851586062758042,-0.053391227039442574
-0.6824288495510555,-0.20969067139363481
-0.6664403763033935,-0.8564251779966824
-0.6649100146175972,-0.9171874859537937
-0.6640485950353772,-0.9166736243069893
-0.6582445109861048,-1.0456539789980843
-0.6553253525937759,-1.0597365358657431
-0.6543679296116216,-1.0414109325495526
-0.6535477731123649,-1.0514331308426517
-0.6488172197432891,-1.0309123127912372
-0.6466733966607414,-0.9993306539922971
-0.6436656133637819,-0.9619624780100201
-0.6410965267384352,-0.8663485185389345
-0.6400135356223293,-0.8498008455531675
-0.6397648418941162,-0.859073206348359
-0.6340040618478642,-0.653623398049441
-0.6302032568534903,-0.4969035602322539
-0.6245832126798865,-0.20657200108390966
-0.6098925564292843,0.6802995793181704
-0.6039927911327831,1.0478292951654191
-0.5744366140707582,2.317017159671949
-0.5701767833168692,2.3549521027492624
-0.5673481717746958,2.3483694836581637
-0.5521097756770197,1.9869469485341662
-0.548272291997133,1.82058600249606
-0.547458967583422,1.819279192759822
-0.5465416029674461,1.7383436630610685
-0.543070076584145,1.539332359107635
-0.5408942358619777,1.3964633881473696
-0.5324170331669689,0.7816549154218739
-0.5226819521323822,0.0018828451913098388
-0.5131892909602884,-0.8153845818340817
-0.511132167758654,-0.9675422511956893
-0.5080044818578942,-1.247693494853547
-0.4979625722936971,-2.002496699788812
-0.48185957041713,-2.867530532974784
-0.47877306096625816,-2.977587687992524
-0.4765713735154895,-3.0230713958629782
-0.4744942625841606,-3.071908194387043
-0.47350533246039994,-3.097403609546979
-0.47024751782035734,-3.1287806549974895
-0.4599803361781998,-3.0787707142632685
-0.45128379265534946,-2.8635549609657844
-0.43711673650898764,-2.2342555549873437
-0.43589344526009643,-2.1860909419068664
-0.4224464598783233,-1.35284049600325
-0.4202055916271896,-1.2260394087237505
-0.416900917575068,-1.0252480776482817
-0.3989163462442442,0.0005277108872959284
-0.3909850872685392,0.35279587400245294
-0.38549135446080385,0.5411536032592078
-0.38436989199592775,0.5710857854059401
-0.38305573707989105,0.6379084642457262
-0.36424695966708676,1.0588802000730968
-0.3557408366022967,1.1544266524561457
-0.3513905960130881,1.2040026605078415
-0.3504124966871247,1.1834560397651932
-0.34720945118602353,1.2208441107111951
-0.3448276980936873,1.2703818158654332
-0.3399008823382701,1.3000645258002475
-0.33780924845407334,1.344508257418091
-0.3355381894827518,1.3422986730029969
-0.32739997206476446,1.4872677652676585
-0.3242477299194144,1.5078735798553082
-0.319927162540278,1.61189818600978
-0.31935017303232893,1.5970966186492708
-0.31077943620081294,1.826157065556517
-0.3103600034721614,1.8241070086408513
-0.30671838088157255,1.9399972062140916
-0.30531823876022646,1.968795923399814
-0.3042452993204927,2.015222767097341
-0.29760691479887313,2.22193116215185
-0.28993777819160815,2.471649657152874
-0.2611980505395177,3.1308586641642537
-0.25836469368334214,3.153502582335653
-0.25701910820928475,3.1397992386469853
-0.2527586765100902,3.1020885926754134
-0.24087669647666754,2.819181928661888
-0.240341569608578,2.7877926916152598
-0.2358733158871269,2.5986430066227033
-0.22609522698944762,2.0395739432831266
-0.22386734828428345,1.8499876512061788
-0.2184204198956916,1.4208009656594331
-0.21627842579302747,1.2557092391551965
-0.20955026021677714,0.636744625630821
-0.20409019592523814,0.13206382747155593
-0.1964275441832899,-0.6142349694484899
-0.18612409214047432,-1.5881466465270613
-0.16873416392692953,-2.847325857582592
-0.16596631791100913,-2.9773304871613617
-0.16503940842571652,-3.018229842406362
-0.16497748301981874,-3.028447815175133
-0.15572167410943827,-3.2876148076865177
-0.1524596090608492,-3.2824667027501278
-0.14910070431564826,-3.298778336423082
-0.13862057528888405,-3.015651895057937
-0.12734902026209216,-2.3695639453503925
-0.12580243648976808,-2.253052498627124
-0.1256115421392172,-2.2284412874054995
-0.12342118293438187,-2.0648874786240285
-0.11627053037276935,-1.4561749383907798
-0.11524286940097506,-1.3607133426813494
-0.1083806107476768,-0.6523351114623053
-0.10566937379708863,-0.38387237038003247
-0.10463102998903206,-0.29070900509923175
-0.08926365818932469,1.184797765769539
-0.08852551466242531,1.2402874003386228
-0.08557303389547499,1.476323392710141
-0.08048541085189775,1.8973974807413727
-0.07578144834863743,2.103263470996276
-0.07470764288759035,2.2006476885456236
-0.07408549838944145,2.2128131208150092
-0.07355277426238072,2.2537378061878273
-0.06923675114118666,2.432440502764565
-0.061562245951416905,2.58273082192612
-0.05471009602696686,2.526434694155564
-0.037833996360808975,1.7458364323520044
-0.03740832684815221,1.7365236116950324
-0.028558898728194393,0.9966864938569852
-0.02323229439691321,0.4400958469844803
-0.013953989644478249,-0.557630252758596
-0.009909744244416707,-0.9985381313666215
-0.007113805885746505,-1.312042860110086
-0.004108621195541673,-1.675777250467467
0.004754087178059141,-2.563200250084625
0.014671425635839341,-3.455375666162584
0.02358553030391608,-3.9873283501659107
0.026968790024915368,-4.14563344032683
0.028015536452440593,-4.19199385255012
0.03307411512093017,-4.313640438560716
0.03482368575674766,-4.323408054425074
0.03497991867416417,-4.351539031460859
0.03935508499468199,-4.346645791257853
0.04328621719625403,-4.2969867589849
0.047855667400044766,-4.195775169634258
0.0497195958975194,-4.137922218664789
0.05123173695318872,-4.076659995928622
0.05548865117716639,-3.861519628334567
0.060710598693192175,-3.530539354652825
0.07830287161204463,-2.050390442914824
0.09101681588409427,-0.8275812715491317
0.10667611323906367,0.5370711531644654
0.10710899495040538,0.56836186368478
0.10736578995623702,0.5997551621003352
0.11351080851061335,0.9834253788443542
0.11617361024320694,1.1627822712292557
0.11650879268481606,1.1820091649306244
0.1284033157330402,1.618673983597249
0.1388058973335542,1.7838840652013297
0.14612991678492815,1.7193322248097562
0.15035661660963262,1.6503099830603154
0.15128772354327946,1.6145179986978688
0.15735973748006327,1.4471829269261252
0.16902143444594042,0.956147320331206
0.18980067498986664,-0.08529205815985554
0.19802110525026606,-0.45087384565172856
0.20413032462078862,-0.6851514501829555
0.20589281420388073,-0.7463740340980856
0.2070304504296514,-0.7596017923328763
0.21294087063445222,-0.9012162790202483
0.2139973661564265,-0.9444771124441748
0.22144099462225064,-1.118748260087307
0.22671231450819196,-1.1758112136522443
0.2274108464116722,-1.2082025960311713
0.2321539007125688,-1.2075333748601336
0.24687585067870188,-1.2093842191746804
0.2494372006737433,-1.2266810724951422
0.2520064782223823,-1.2040136475914052
0.2534729111720804,-1.2026979351984182
0.2680363742463121,-1.179877313193057
0.28305883125318676,-1.239949450576451
0.29594388173810415,-1.452059331326984
0.3094615423741116,-1.8612224636146286
0.3173892094444035,-2.157183143826809
0.3206400866426087,-2.312292968011685
0.3217129057580719,-2.3243627102219233
0.3240439077241186,-2.4439078068753646
0.32504232015998324,-2.467335067095512
0.3255344688939399,-2.4841004231781016
0.328722596096525,-2.6288408747002894
0.3332462678439967,-2.7968713417648425
0.338092545374133,-2.994389503863754
0.34283268861492777,-3.1680145931958807
0.35026388377134765,-3.424837806170702
0.35539401782911995,-3.5567782559863814
0.35847860826938494,-3.6513926892306516
0.3697955677362992,-3.824666665809398
0.3705724643547734,-3.8175416285107624
0.3771839242456192,-3.853008608406719
0.3821711233727245,-3.797193056030453
0.38341514093488804,-3.798431418724796
0.39621833845193066,-3.562631337629489
0.4033680198114906,-3.334603466631054
0.4089667149856018,-3.1377032295854943
0.4243229264179851,-2.392919458099106
0.4251273522442367,-2.334288931538158
0.42774862181628226,-2.192891387402442
0.43094849678631997,-2.006623437973226
0.4410797051245883,-1.4122436276214787
0.44534711803437643,-1.1326809731412408
0.44665204279051895,-1.0501345532073147
0.4495402669415203,-0.8955352432070984
0.4499144554512,-0.8514650711520818
0.4519052308339928,-0.7298785476794425
0.46269380003612515,-0.07208810686034414
0.4637896273996267,0.02183418156428062
0.4709236076677197,0.41850479188437
0.473126769080658,0.564257249799285
0.4823993080303923,1.113291264242679
0.49033677840347156,1.5557411673765746
0.49618042860223177,1.8470682552294446
0.5052523940809923,2.3064028950289477
0.5174286664841667,2.797992525770151
0.5240583398607086,3.0541456086951575
0.5297615881706257,3.225217930041282
0.5304629453728067,3.2522403065635714
0.5314391023070293,3.2838722642852094
0.5340041397961386,3.346782540189523
0.5342214805929735,3.347556677850177
0.5347179724103737,3.3475210360230543
0.5468814718876813,3.5313646285115663
0.5513620582663412,3.572208316031018
0.55428250907012,3.582679599084219
0.5549558869102538,3.5811361269018764
0.5623209558748874,3.533404269134705
0.5685760268951849,3.4546964645321463
0.5747721012606113,3.3374007412711024
0.5756489929105317,3.318746048621385
0.5822460179526243,3.1298723764888194
0.586568806521687,2.9691197133528804
0.5925935460934615,2.7380922859203882
0.5935367612502778,2.672363347916274
0.5988755239368251,2.4487577878818167
0.5995568992216453,2.401789264527357
0.6038659158912729,2.2003850403686225
0.6179187225840503,1.4938095665241053
0.6228163230476356,1.292299646917598
0.6353257816874747,0.7605445350730874
0.6492041574577403,0.41704531062940137
0.6512220147418439,0.37625775732290045
0.6563267608624619,0.3357991462871456
0.6610378927029292,0.3252599991744931
0.6639169596514156,0.3304526229432561
0.6680421640696936,0.3945726740270765
0.6793519069485026,0.5995660509718573
0.6799031165366758,0.6344343198196424
0.6918240181568134,1.0572949780360439
0.705027685952202,1.6365849883799228
0.7076073894171109,1.7195356039145873
0.7088678624948987,1.7720239062612788
0.7132082864674878,1.9558747722616514
0.716747071312561,2.1205323031851635
0.718505187700547,2.1798653041191094
0.7259741263584276,2.39898675799846
0.7339547830174906,2.5788369119763175
0.748315348866873,2.5853261929451365
0.7589125696972947,2.350703712703343
0.7597147638225836,2.331188196955041
0.7607277872677303,2.3004694037197755
0.763304121845227,2.188620690649564
0.7729287924019843,1.7568606711488925
0.7800005636581036,1.3641888182827115
0.7824615112671944,1.2042375604525797
0.7843580496309337,1.0953120815422082
0.7867375097067937,0.9461871668559153
0.7936094168630135,0.5215273267667506
0.799407103880974,0.1619373849249888
0.801324464832951,0.04604804316499464
0.8217838095525027,-0.8660561701185157
0.8232245169836352,-0.8822611709494519
0.8262916201298562,-0.9938329010768665
0.8272733523958862,-0.9924701662356865
0.8279039651732942,-1.0190887359852123
0.8322296778771108,-1.0526343993286222
0.8369885718366654,-1.0532186636121097
0.8595179397423456,-0.43941042063860186
0.8690888052383658,0.11435884160484532
0.8707241198758622,0.20661676160635178
0.8835762420042506,0.9867415306346868
0.8919142368915285,1.486723925492669
0.8944168382731181,1.594220465347763
0.8988311269163871,1.8403517312334279
0.9001675257972312,1.8826102686586133
0.904958230110513,2.0592633068204482
0.9142511706041145,2.2936132060723944
0.9165831307030992,2.336810962507639
0.9288747625860188,2.236848685904532
0.9311657242106359,2.1914127644966976
0.9380923533764305,1.929286630129899
0.944745014579528,1.5772047334067214
0.9463305977050158,1.498968893578351
0.9489165323016833,1.3518581742315072
0.9500369106740143,1.2318770934610608
0.9550484375960502,0.8693688411123964
0.9566899826099053,0.7400448191354374
0.9710997317283203,-0.43816621252000726
0.9782747735082209,-1.074805676648092
0.9785517861091337,-1.0903720966964086
0.9893505794132897,-1.9165713400977835
0.9923500429073311,-2.1226421490868916
1.0049802432553703,-2.8056902119560956
1.0066931736473173,-2.87080333273085
1.011851806513822,-3.0452086331622636
1.0118849703130621,-3.0432754482204687
1.0308777059123955,-3.0372576127800177
1.0357788233204737,-2.886047579571149
1.047428564817161,-2.442447853511147
1.0533029315314426,-2.135482192693661
1.0568903455149075,-1.9231737163118896
1.0673285942938344,-1.2943294487430976
1.070645675393445,-1.0833884222131203
1.0750364362913558,-0.7964407661019027
1.0757677231569769,-0.752743145703056
1.0780209713686624,-0.6255063310452663
1.0879562658324504,-0.08339673851836815
1.0894410896135316,0.005040116627547681
1.0902792037248128,0.023138670893046893
1.095350058954903,0.24449726279443984
1.0970400657414068,0.3179763299196729
1.1098409729371648,0.7800777016455525
1.121034783086479,1.01270238209539
1.137656856494008,1.2114093276810711
1.154724292776896,1.3727603736725993
1.1648963235320693,1.5343248040277224
1.1675993918109215,1.5491246711224842
1.1852839320595185,2.0300114145107493
1.186350882416332,2.0814284638036895
1.1957930792871982,2.4022809328256645
1.1990083374048286,2.5063468100319715
1.201095211044592,2.55969453937399
1.205011181395621,2.676754200123787
1.2106977146997107,2.857682902640643
1.2108317578229064,2.8407225678646175
1.212018863126901,2.8915167273724216
1.2215738212009466,3.078823441822079
1.2224245774433324,3.0996223553866646
1.2234856835759818,3.108545289067209
1.2270323285003606,3.1228478357708047
1.2448076567517363,2.898385569422912
1.2451463108166294,2.888002947275122
1.246882748662344,2.853400156826174
1.249679555954505,2.7132180125422334
1.2526512236311538,2.5869704231465103
1.2547957724090857,2.4959215296061585
1.2560933876271019,2.4006797629235224
1.2561973411346328,2.4119262077479737
1.258200515222037,2.30615752713781
1.2589078872801984,2.262253861067015
1.2727413508466654,1.1868737356974055
1.2765248983181383,0.8616741588357539
1.2816163764192758,0.4029790417962806
1.2960075296392448,-1.0236495824258003
1.3148649223178,-2.565199113538778
1.3203338876397943,-2.8866676904971675
1.329280011164121,-3.206406941437605
1.3368787257711752,-3.311476730037913
1.3382606381666164,-3.278410193598835
1.339703307519997,-3.281576627136538
1.3559316408597386,-2.7153853526403995
1.3631610918675374,-2.180874086313624
1.3640126826869041,-2.129847365265314
1.3648137456485099,-2.087011216532959
1.3755151463856716,-1.1414305201751882
1.375713659523317,-1.0971276217211778
1.3794848414775842,-0.7249622630032679
1.3892159383598974,0.25325787252404625
1.3903724706740546,0.36008526228950377
1.3963540322501267,0.9305160293828406
1.4020552546691087,1.4329054869574809
1.4072476863303756,1.794999866246945
1.4159288059782593,2.2845271542401346
1.4246103957711531,2.540813120262966
1.432675542349271,2.556764035811583
1.4357030768681582,2.494761954196391
1.436600606834836,2.5120078953250218
1.441414660596573,2.3301174316114723
1.4417457315329854,2.2984082208001886
1.446672172250718,2.0255392044252423
1.4491739553881633,1.841625667687282
1.4522896405682921,1.6318780624224074
1.4551204295153015,1.4163500929019965
1.461763798023675,0.8103156276396255
1.4642764331124143,0.5421511746337307
1.4692177482495463,0.003103917821569848
1.4711186927123947,-0.19049949551382805
1.475186587646876,-0.6398642905663486
