n_harmonics,base_freq,magnitudes,instruments
8,3.679302408976011,"[ 1.35090417 -0.37762389 -1.03817546  1.30835292  0.8365652   0.52463127
  0.72159597  0.41984255]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.266222910270958,0.336497708670917
-2.258363179870565,-0.19165072092731178
-2.257147755380829,-0.2633777885417663
-2.247510876953535,-0.7474003212851528
-2.218389061506536,-1.2204356164799919
-2.2160265033427575,-1.159908121716488
-2.2014187452232132,-0.8668284988720393
-2.2000914376626324,-0.8151273406868794
-2.1949736040711554,-0.5379498384436546
-2.1822835430750844,-0.039380673125270896
-2.180676723614413,0.05636466135130505
-2.1701918642487508,0.5693077858611115
-2.1653080989708613,0.8262910268732905
-2.1600013204998407,1.018454891541753
-2.151120234849608,1.3504736086772737
-2.121481782346272,1.8283690776460644
-2.119024218644446,1.866075578814128
-2.113199524535197,1.8174335681722875
-2.1107897777543707,1.7504947669217283
-2.1100474698925105,1.7534849310162806
-2.1071012453847153,1.695808270326614
-2.1061400253517735,1.6518690603290196
-2.099064401182054,1.459942208871947
-2.0974527149115434,1.4340239169771252
-2.095820239398289,1.3097884983091101
-2.0894508830240763,1.104570020669375
-2.0821998266157475,0.7620200823871022
-2.0819605211002505,0.7489105318019623
-2.0671147043527593,-0.08628421130660556
-2.051594255050447,-0.88610922276192
-2.045431220137539,-1.170602970831874
-2.0438018904230058,-1.2488400340010875
-2.0406100253527395,-1.3787529629566349
-2.0405221906361515,-1.3852602015007769
-2.0326954579735577,-1.6844906520668748
-2.0127615415978353,-1.95720699811444
-2.012163266615877,-1.937351267824022
-2.004937542370693,-1.8564017547366525
-2.002352696043734,-1.7995347654114502
-1.9984583297967744,-1.7616247564226222
-1.9879313186589351,-1.4442247604190954
-1.9873933346921926,-1.4030626690744084
-1.986079131815899,-1.3483521272578292
-1.9739505484433382,-0.7869106096216484
-1.9723176938569222,-0.6990585887467022
-1.967527287878077,-0.4439266675715154
-1.966048862147219,-0.27393128192963456
-1.9567776273999837,0.2886892381084573
-1.9449634625298655,1.0220584045423378
-1.9405349667155425,1.3174840138409802
-1.9399471606585639,1.2938912482930651
-1.9397008595058267,1.284403729590819
-1.9378248715591426,1.5010846934421467
-1.9364916291660765,1.5772015626710651
-1.934447819495616,1.7172396210845449
-1.9248004403505072,2.2076726804238
-1.918414315159537,2.539595142974298
-1.9159346636337382,2.6358254790864373
-1.9025338625940171,3.0909941316900897
-1.8933582471333399,3.2581932787557633
-1.8890045863675595,3.270939310500053
-1.8847901955902835,3.3232248877328696
-1.8816761565673576,3.306840617281881
-1.8730961388265972,3.201830948240566
-1.872329685051009,3.1402354123175447
-1.8551405120651907,2.6625226082183877
-1.852126553972454,2.5624499556227107
-1.8485669372765199,2.4703222553228583
-1.8418543684376543,2.0940656207843054
-1.8392373220026117,2.016166505092294
-1.8318338638106497,1.6182671955106391
-1.8317535701604963,1.604576522027093
-1.8220772413990953,1.135371247047323
-1.821997758347756,1.1376873889023318
-1.8125989608428712,0.6575963638355375
-1.7871105078726137,-0.2739897737205668
-1.784897915291939,-0.3713602618595231
-1.7836123409841367,-0.45641094771089147
-1.7825136273597209,-0.473859171274011
-1.7815834205896057,-0.5480098039500326
-1.773688011985472,-0.6539802450795394
-1.757114600762131,-0.8924921059741807
-1.7535804267705368,-0.9120321529298316
-1.7498819789484867,-0.8692479432652971
-1.7498265105769035,-0.8850446016348393
-1.7440941863784583,-0.8680690200233986
-1.7409093787588596,-0.933905666193439
-1.7403911815716546,-0.830054236245555
-1.73812996270949,-0.8246117601011675
-1.7354272551554153,-0.7793563463499772
-1.7327838338115058,-0.7768632095217539
-1.7313465676189288,-0.7939715828751843
-1.7310303871191914,-0.7523335078529418
-1.7259565417358558,-0.6399518471506523
-1.724659402304803,-0.6766508861234717
-1.723177012646438,-0.6429396992342734
-1.7120038396938329,-0.4885216932308736
-1.7067191164540916,-0.4255002748175268
-1.7003116468157098,-0.31411310005669696
-1.698350780019532,-0.30990311482242106
-1.6809651333906517,-0.07254943019529278
-1.6629730982932711,0.04577889982242174
-1.6566173161070497,0.048344862442158666
-1.6528020624767832,0.08414947448287902
-1.6506251520833195,0.029796530381298144
-1.6493111235905322,0.07926044590919343
-1.6410086263576287,-0.006856377367809193
-1.62970860625966,-0.03353467294687698
-1.6240878623737143,-0.10474535361808975
-1.6078671864566163,-0.26169590329742504
-1.5911526496720927,-0.34362283738844984
-1.5762296931136561,-0.45770796751499054
-1.5736550309573842,-0.43106734500283694
-1.5610653112131536,-0.5371244895593045
-1.5531040839609223,-0.48041719713397624
-1.5514084030365503,-0.48127341166582743
-1.5470758334431611,-0.5612753463743603
-1.5457577931853923,-0.5349649450129754
-1.537815196366816,-0.584868117463173
-1.5239671188265054,-0.5593372648331985
-1.5202595324220138,-0.5057518423757711
-1.5187937795394233,-0.525104314694103
-1.5109962010288778,-0.5573936187509138
-1.5007769897948626,-0.5515218973589376
-1.4960044014196925,-0.48234662186352867
-1.4940744169557656,-0.5108061455293629
-1.492358038993129,-0.48192523120430425
-1.492173748710813,-0.46659749361147496
-1.4774318180751058,-0.5018165233216331
-1.472559617246464,-0.45618337362417466
-1.4710857964585415,-0.3984519275321626
-1.4636616767705855,-0.40153682356290765
-1.4579012588496931,-0.3494013706174401
-1.4570804493975051,-0.31351984230295865
-1.4568258570211723,-0.3434608597465317
-1.4566954132172805,-0.3417687807622654
-1.44837622013641,-0.24073607255419113
-1.4475745208771635,-0.29458538228032227
-1.4396162500663279,-0.18888809657198438
-1.4380199161182834,-0.20339380932789997
-1.4348981768172564,-0.11966266276261853
-1.4249109251554053,0.0843447365963997
-1.4091182505978144,0.4349711287630437
-1.4068511571053242,0.5041282818966412
-1.404242150260188,0.5081163164216063
-1.3979184622466068,0.7756825862128696
-1.3963502589221328,0.8220720048464069
-1.3930148058285756,0.910503072147964
-1.389976831487577,0.9955235264189345
-1.3775407529489643,1.482123534985116
-1.3722182240873653,1.6495329799503984
-1.3710381575184218,1.6588071331033163
-1.3497532497946017,2.3615372071228635
-1.324674355150843,2.9366078524863735
-1.323769501670235,2.8649661684772596
-1.3185739494308581,2.884880426420569
-1.3145028344047966,2.917502712114376
-1.3134305695625685,2.8953892716752776
-1.296111885786195,2.625229900957318
-1.286145720158199,2.3316419500873296
-1.281992353987012,2.1045448818255665
-1.2771574458114403,1.904862546182417
-1.2747946797369847,1.807698538248418
-1.2518918282949953,0.37467196963266136
-1.2407221350666209,-0.4074092725082308
-1.214075660497025,-2.1680651295268367
-1.2132073252396518,-2.2086635027626866
-1.19974242068647,-2.9752832432352165
-1.191685368483886,-3.259427252433147
-1.1884605815591263,-3.406129284102829
-1.1788470988141255,-3.674025670630071
-1.1756965569186337,-3.6871552998684387
-1.1731810651672323,-3.685612248059829
-1.1674583392929132,-3.7801878956803243
-1.1655558850503116,-3.765131352482561
-1.1427461696859857,-3.5036276661062087
-1.1409557442336127,-3.4699994010525606
-1.1325688675050525,-3.26012409522741
-1.1197722092418432,-2.8144770510375783
-1.1105220474167745,-2.437051968193243
-1.1042639265226557,-2.2366788105384887
-1.1027346115978789,-2.2033242774144273
-1.0999404857703603,-2.00604390439605
-1.0945549276158164,-1.8446845588914014
-1.0887959083420602,-1.6253475636345323
-1.0843395246507874,-1.4468885366964526
-1.0682215585996104,-1.101561957860201
-1.0622939228406372,-0.9930380813395784
-1.0501793314357095,-0.8383930947028252
-1.0393466613403484,-0.8611960552868876
-1.0375581306526718,-0.8460082449788562
-1.0341997415668105,-0.8422993315820512
-1.032827207003479,-0.8950836905984857
-1.02521939852179,-0.9418754120385543
-1.017066411572781,-1.0081712983130326
-1.0143438966552023,-1.0066194222489675
-1.0132099592171846,-1.089183608541888
-1.0070537266486437,-1.1312041703717644
-1.0066184869488894,-1.1863439881527595
-1.0008697699857072,-1.2116492022089098
-0.9981844975484222,-1.2655159582110684
-0.9947536475123262,-1.3151781504179825
-0.9894617362055573,-1.3871509826290416
-0.9833319834039411,-1.4836588528655037
-0.9823163421605359,-1.418733555199569
-0.9819343808329264,-1.4743935198686136
-0.9767890826700301,-1.5425773553197817
-0.9756079977434333,-1.4939931317993695
-0.9747806671082677,-1.5300040045739403
-0.9644663594874876,-1.5637430548485376
-0.9627013059189222,-1.6037204449551006
-0.9540454049257434,-1.5540005695432717
-0.9522290233286244,-1.5589856187863191
-0.9368000760923838,-1.5325082793040936
-0.9327129466448625,-1.4856012280695456
-0.9300899488312209,-1.4584365745939405
-0.9276673023064266,-1.4460266000980364
-0.9074636757424268,-1.2981169142494888
-0.8999127354566361,-1.2665960425778116
-0.8895141810632374,-1.295593445802473
-0.8852239630221339,-1.2830717242756342
-0.8775142456245213,-1.3442575733596314
-0.8610619654431666,-1.6199780936885833
-0.8563300975364676,-1.724492614445113
-0.8497909882030106,-1.862224507952002
-0.8447084073203444,-1.9549703235307194
-0.8439782302348346,-2.0310774025741014
-0.8372492198500092,-2.1446985093466435
-0.835719851751473,-2.222606963755018
-0.8335149950623273,-2.2986546330951563
-0.805902822789009,-2.8351663410165613
-0.791664701504355,-2.9655569150985097
-0.7849323979243517,-2.912517858224348
-0.7797627175099526,-2.8858759337059845
-0.7721189130474313,-2.617500027888806
-0.7687500601866879,-2.606190435217396
-0.7591582013606613,-2.180809743258604
-0.7498500078322898,-1.6465674065728912
-0.7442838585377465,-1.2757703812547407
-0.7329815775932045,-0.41951612320530646
-0.7308939218210329,-0.28699133275884625
-0.7013213475675668,2.397486012438326
-0.7006258192152117,2.4142405506297426
-0.6995746761194708,2.546047182811458
-0.698007891740084,2.6833562126562693
-0.6937528396221042,3.0467686577257913
-0.6923786117654469,3.1753928778289238
-0.6881556564536577,3.536271252574351
-0.6795127620950892,4.153267082488876
-0.6763092378382032,4.289859055596793
-0.6700418412653106,4.754268649162119
-0.6688783379786263,4.773789085665154
-0.6639917079493376,5.017357003782855
-0.6567775741655062,5.251286011102413
-0.6514549393934015,5.387286936603622
-0.6486465806852655,5.452174472969769
-0.6306636065654532,5.220882929344216
-0.6265889432815888,5.141959870797684
-0.6228763998182822,4.922840882225913
-0.6187346007068744,4.730519652877612
-0.6173701389006521,4.734315348326767
-0.6158838699970688,4.58247240193794
-0.614527105108797,4.522375330002518
-0.6006293535812368,3.6808047172521583
-0.5992831783934816,3.5394335100632324
-0.5880021667417674,2.6327388761817083
-0.5831346554014791,2.1628197600432464
-0.5824134645248193,2.1594989021284814
-0.5769427289865567,1.674408369528174
-0.5651285263613044,0.7376421413416195
-0.5632401275159573,0.6644931911755965
-0.5617580191534435,0.5185816686885831
-0.5357195634851397,-0.9499844039159187
-0.5257981912252734,-1.1857393497809692
-0.519755817459612,-1.2616476351548
-0.5193581922053179,-1.2195955207271172
-0.5146915393836671,-1.2542348579370366
-0.5136716511986714,-1.2690441982644394
-0.5102267648365384,-1.2136161425845309
-0.5016164570718562,-1.1100142270454028
-0.5009817628333026,-1.0056236756357937
-0.49769921304622855,-0.9791425681997604
-0.48972433208520894,-0.7560795790562529
-0.4877154428947943,-0.6221031049565549
-0.48457320733932274,-0.4833019499365535
-0.48078151329191776,-0.26798203644030166
-0.47593067622694196,-0.08372734140867759
-0.4723110760513394,0.06731901723286175
-0.4674095842156043,0.25987321953517856
-0.46541195189249507,0.38799970069716017
-0.4652933816420406,0.39374821606172133
-0.4551591703931006,0.8661429071348374
-0.45372174265904963,0.8930911249151121
-0.45000835450271337,1.1167417547691878
-0.44426598398431016,1.3394708103373525
-0.4336182263462698,1.7127764147111466
-0.42359871711302466,1.8183714807023115
-0.4108646474504729,1.836638022814595
-0.4040887116569154,1.8256803359720455
-0.3944399897966697,1.5640614414095257
-0.38943877404543814,1.3935973506505983
-0.38591074397273095,1.2607594369275514
-0.3855783150104961,1.2663869250665667
-0.3763166347536644,0.7863407373933989
-0.3675095929104968,0.3461544117770662
-0.3649128359417926,0.21797690278807458
-0.3514300038356435,-0.4707835195917801
-0.34437250030578026,-0.860852047889725
-0.3362684948318275,-1.2516937405832251
-0.31852049928796733,-1.8210534842597812
-0.3090432201328799,-1.920438797340749
-0.30743238370389037,-1.9284847733995034
-0.30521790031010054,-1.942075690504582
-0.29157697691091755,-1.7920390804535558
-0.2759466501279437,-1.2859647834992087
-0.27508172449159174,-1.291184360106221
-0.2747076712802716,-1.161910254747951
-0.268180338626836,-0.9047258877505995
-0.2663497603212104,-0.8769200441424884
-0.2490630206208282,0.26148537438304786
-0.24088134917787585,0.7644953177182547
-0.23602839978240286,1.0961694019248884
-0.23458659517205227,1.240690879618372
-0.23211906602803367,1.290127645479158
-0.23060002085343445,1.4867035670505084
-0.21930446006216542,2.10862029692722
-0.21794212520637046,2.190520571369141
-0.21707352830543636,2.1868252029719017
-0.1976231865811573,3.0581285417829633
-0.1935620506886453,3.08784059506408
-0.18982873958369995,3.2374139755283444
-0.1872446897403277,3.221027287465125
-0.18633917471282446,3.2780308746467997
-0.17885655638688824,3.2708750903226425
-0.1764681300815667,3.2536361240750424
-0.1652899257107836,3.1861443033504124
-0.16163858214538873,3.1066294286626626
-0.15305760578643923,2.8414247878903516
-0.1526832068867181,2.894535103157716
-0.15239021281825504,2.771366680030836
-0.15011624880222518,2.7327766495332173
-0.14957492045051612,2.7158023800577364
-0.14911298916364135,2.7970253527823945
-0.14077726615482877,2.398224496923422
-0.13371252562009595,2.078897255177132
-0.13150833077991653,1.947982947241805
-0.12733642024738057,1.7858121443513655
-0.12723554703933715,1.765036908319489
-0.11562267439651475,1.1815721762198228
-0.11292764888338347,1.081732471461172
-0.11249504421537981,1.0098741240187727
-0.10604118106103622,0.6687177372544447
-0.09879950461796705,0.353843919468883
-0.09053929648357695,0.052241343818988414
-0.08304593085707435,-0.27976060567612493
-0.058085521533509876,-0.8729864444888051
-0.053397627353822585,-0.8338752698803117
-0.049964923620001045,-0.8439226922798002
-0.04153689257749793,-0.8834158624714212
-0.03990186208725355,-0.8731860055610583
-0.024471973178622264,-0.7579642151525958
-0.015343498369304598,-0.6378580374128713
-0.015075261615780544,-0.6447224331783926
-0.01204887364770535,-0.5853804463103123
-0.0005615126916644897,-0.4464541416447927
0.0061516001694919,-0.303679432296451
0.008042500522957852,-0.3108173840329981
0.02446415753059883,-0.09191612440445998
0.027791478395415403,-0.10111437694980217
0.028121176136663095,-0.03984184241679813
0.038442268592432605,-0.014440984573927618
0.048400482521301136,0.0282927464467388
0.04913597379842338,0.08823832150664068
0.05242782382596811,0.09437840975120387
0.05663826973892139,0.08168085814971635
0.05747034663160466,0.0484217400404879
0.060639994342324144,0.07218526832942927
0.06636809334656801,0.0414055163154018
0.06652767580661223,0.045297813855015176
0.0673596124246103,0.0680424918059492
0.07255069336422615,-0.040833256631595406
0.07786352284436493,-0.04764829060882503
0.07882653848463983,-0.065849557688999
0.11259733123236604,-0.32252243704677663
0.11746825326343124,-0.33986665823838613
0.11846086023914326,-0.3699225107792507
0.11861892011726205,-0.39791280373714966
0.12060517345915933,-0.38918261857477726
0.12135790823098569,-0.40589580088122273
0.1238994675815448,-0.4310715451667052
0.13338434338967042,-0.4562455678864869
0.14433471911749374,-0.47729814890863353
0.17230490148266586,-0.5502305984627964
0.17334687329178955,-0.5712014824616182
0.17567343724522377,-0.5687232354419598
0.17741005090226558,-0.539419042180726
0.17871254116163948,-0.5724737360889557
0.18559043716108903,-0.543371019490473
0.19575735808442785,-0.5039513192767481
0.19771814542050947,-0.5313764344426987
0.20617806973719555,-0.5090070899233803
0.20666598011963044,-0.4912212504867397
0.2151739044582346,-0.5245450116631539
0.24026617690777385,-0.38705198794957546
0.24183412585216857,-0.37366359305606894
0.24366525397894367,-0.41316941774187904
0.2454706170486829,-0.3750419181196595
0.24765062415196448,-0.3723847305832795
0.24829119696573,-0.37047372562288194
0.2555619052103726,-0.36373798735490803
0.2565246080646384,-0.3046634287786882
0.2567538824000444,-0.369815871190897
0.26123169932981316,-0.2883551989918734
0.2642176389708468,-0.2358362818228718
0.26429562149392316,-0.23925832208529074
0.26464192071281634,-0.2607383175584625
0.28203219013139247,0.026050581812558902
0.2825957621819484,0.025280327648358997
0.28810975899270197,0.09369765250541068
0.29349369219261323,0.2544829814198226
0.2954382005093201,0.26049870581923446
0.30069044288450586,0.439913520122002
0.30089045766404254,0.48136747172102073
0.3025913129392026,0.5632430465906604
0.30376802377913315,0.5296237470300201
0.30470558236884404,0.6307533310109606
0.30975278633831227,0.7083777584486308
0.3124579660633824,0.8646917106799676
0.32027794377223007,1.1414698663441991
0.32238021368088177,1.1718025540545132
0.32674807820555163,1.3708857125509057
0.33348553826503835,1.5525967933892377
0.3376918971325926,1.7427975768235415
0.34801432282091627,2.0650795485825
0.3628429975222347,2.5627311293307167
0.36726909640199823,2.6440724820643493
0.37866416175475814,2.832596116003782
0.38235103973394136,2.9002789551556427
0.3851340567027455,2.955630559903678
0.38715309300677614,2.908944226863876
0.39347024058773705,2.815784437210341
0.3959981679755531,2.882287991419411
0.4062009073232251,2.7229690959038675
0.40687896791369305,2.733787323622681
0.4085603171752967,2.7277539908096378
0.43441177501879613,1.7453908662528945
0.4362789571167358,1.5763461596550816
0.43940037557784706,1.4598916287059769
0.4399720010956285,1.4043990395796704
0.44540755848617763,1.094979289963248
0.44623518897499004,1.0297521714711553
0.4581149703869456,0.30222502864482614
0.45966903286057814,0.14050364944994587
0.4789481803009594,-1.2387984696958514
0.4929838513376117,-2.171218775406054
0.5013258760813297,-2.5715639188895807
0.5021803755009673,-2.623614269275017
0.5083277786799902,-2.9682273581993655
0.5272560761138294,-3.6399366905905106
0.5379745274297907,-3.7607019350316553
0.5435410485888799,-3.7662056831660844
0.5436998746232065,-3.756288008740202
0.5599677580126357,-3.633559315655088
0.5630553566721508,-3.5615747804842925
0.5639817537995633,-3.6132789366964517
0.5642989251461246,-3.6002130035894626
0.5719920572288695,-3.353800735173286
0.5786309947131594,-3.097070160438408
0.5953184604752089,-2.489638291356463
0.6063292417154482,-2.085409583355652
0.60654658824145,-2.0150916702561625
0.6071275011551776,-2.07315145848562
0.6258082251070238,-1.43296455426946
0.6304917190704247,-1.2498383052121944
0.633429598873994,-1.198515012625696
0.6405492745880732,-1.0785874394738488
0.6417033608569964,-1.0433113759282198
0.6517826747086541,-0.9209480001184366
0.6539368024514003,-0.8288167059789735
0.6600566371893626,-0.7741021260831307
0.6692742623657724,-0.8534603673502352
0.6767020580147847,-0.8917957774445031
0.6808470266457043,-0.9174486414069885
0.6898630795221683,-1.0185369550796917
0.6917030450903052,-1.0239943372043685
0.6938079292764607,-1.0764888036214681
0.6955848478761792,-1.1032193042375658
0.7039315481401967,-1.1529595565459163
0.7044961150260338,-1.24144890314658
0.7277398279782732,-1.4380399960527541
0.7412594471775416,-1.5530845907370479
0.7419724158731995,-1.5643373273236738
0.7539262818663959,-1.5811955719212318
0.7550020932785984,-1.5105077080041327
0.7588444538325678,-1.5524995120008118
0.7823163427833872,-1.4490911157676776
0.7899046765332773,-1.3616478683437037
0.7947145892797112,-1.357685943680792
0.796832414757267,-1.3434782210769698
0.8053943093521632,-1.274810271338705
0.8118674671309849,-1.3252906089038794
0.8240651181370762,-1.337962241335589
0.8315113824731903,-1.3483070486847801
0.8372485305221233,-1.4515415674172476
0.8381185336664343,-1.4322454005227296
0.847730090054954,-1.6888243933805596
0.8569438434869552,-1.7932403090770745
0.8630000685239265,-1.9508080462832087
0.8669238145638314,-2.0595822444480936
0.867143586230589,-2.1566787712736732
0.871353003442521,-2.2295820479899646
0.8783314346272579,-2.3466472902171156
0.8793659211323206,-2.38317958560632
0.8822600889726697,-2.502791630600041
0.8867727572948971,-2.598151755815008
0.8929715138110486,-2.734569079502608
0.898895019224458,-2.9125503487019153
0.9035784131574021,-2.891917216080308
0.9080024330005876,-2.961746460477283
0.9109105340235857,-2.9687706009414705
0.9149281110994121,-3.0116249972633757
0.9154597435749379,-2.974847935942411
0.9166628671192893,-3.004210856332857
0.9207202961996712,-2.9835879993534435
0.9241127784688388,-2.909605349849967
0.9244124600750689,-2.904204003318795
0.9297372328193085,-2.8426873199989893
0.9319212406041979,-2.7895930420964317
0.941126996040972,-2.538028795888668
0.957950909528102,-1.6564653643958045
0.9587839389175876,-1.5919057056130006
0.9605503908268869,-1.4801594396466073
0.9679497413198557,-0.9392837938601711
0.9728175335476639,-0.6116876844119682
0.9988465700832032,1.7088664320429516
1.0014765524002218,1.9197190282293652
1.0014829398494136,1.9407491209077472
1.0040677684090022,2.220917548622707
1.0057026046014519,2.272238881052272
1.0068125238848946,2.4213631272256135
1.0077779659631645,2.557774948719522
1.0087611381048802,2.5685830961005722
1.0249830960698398,3.9024128407951992
1.026397852732396,4.006889994557533
1.0326139131133063,4.460276220081734
1.0333668421480002,4.507004485775418
1.0363395159826467,4.687320430431598
1.0445010155591197,5.1363611540104275
1.0454318461321082,5.107807317226925
1.053648490857836,5.338140953293949
1.0542016864357713,5.364459296150377
1.055862615368432,5.355359565356124
1.0578044631653283,5.408964736565276
1.0593993272697961,5.401258925331597
1.090427963755248,4.673342197291695
1.0954251264911496,4.3494222214509595
1.1021220550004829,4.0115602913069575
1.1059407141543964,3.680568407201736
1.1087707892547911,3.519350458114539
1.1261913279752944,2.038914455385221
1.129100948197749,1.8781923699774659
1.1294299188802084,1.8268297005798164
1.1303331244240473,1.7849961514515156
1.1346702458651592,1.40339994617587
1.1386270660360687,1.095663365927014
1.1428618533257726,0.7673564603517119
1.1468167385970833,0.43273191800572347
1.153306494604192,-0.0005597047389163841
1.1615928868499283,-0.4241865430942837
1.1616252012474408,-0.41597337492726
1.1619291316272378,-0.4677742686718127
1.1753026202565273,-0.9631903527405915
1.1781328260720443,-1.0813519969298706
1.1893799901882618,-1.24838444251499
1.1945511365575179,-1.2460128332586842
1.2092293222038863,-1.0002624781236351
1.2205582153571992,-0.5321508658151585
1.221808026060307,-0.5703766387556085
1.2315105234339576,-0.11044214918202172
1.2444105024869385,0.4866511299014671
1.2497155655062713,0.7578266802412429
1.2533887911182706,0.9176731543488226
1.2552654565770345,0.9496931735260442
1.2566129637323904,1.0670105218668684
1.2641017275632116,1.3016373411946953
1.2777807953021094,1.7710685373881911
1.2838276178290133,1.8716944588145177
1.2856541249739823,1.8650596295805435
1.2902427114522101,1.9055267187734146
1.306372111290857,1.7233504165075553
1.3127070364963034,1.576294850846749
1.3183154802307726,1.3621233429713753
1.3228558377072401,1.2111574323983094
1.3383172222734157,0.47763630743517616
