n_harmonics,base_freq,magnitudes,instruments
10,4.0143083817358765,"[-0.01934919 -0.75001498 -0.78464467 -0.43037517  1.01628572 -0.47491626
  0.39263458  0.40787543  1.71961851 -0.02019736]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.480010818318047,-2.0432472126687484
-2.472563774473983,-2.687827762462494
-2.470913350106077,-2.845764067920103
-2.463024654274524,-3.2373078998273335
-2.459907417064042,-3.350400849281061
-2.4578357910675,-3.39646310597545
-2.4568340490616905,-3.4159145686784345
-2.4477631166509313,-3.2762936769929336
-2.447595224425017,-3.2963431929415448
-2.4428942874734276,-3.0644260385341444
-2.438595297664234,-2.8300243790222672
-2.43349321645672,-2.456962264065307
-2.4311699272620704,-2.2541094018944734
-2.428187761022624,-1.9860008693487199
-2.4123193206586224,-0.306338144739936
-2.403117137439686,0.7235015479390439
-2.40022765817021,1.019625037589983
-2.3925164163118806,1.7158417903993979
-2.391264368618104,1.8220385437024318
-2.37596890743993,2.705372494298644
-2.368675069308804,2.82147988903076
-2.3556008047553694,2.6030786462673654
-2.354806130231374,2.5654869414105854
-2.3459261809739695,2.1184580000488253
-2.339987151857127,1.7194274453448286
-2.336882439079478,1.4847227863231083
-2.326075705659404,0.6343969175701905
-2.319554739437068,0.134674465467881
-2.310633359684779,-0.4649230087633496
-2.3051778007764803,-0.769866702301048
-2.30340709478752,-0.8576391779064007
-2.3017371756970713,-0.9276396908256992
-2.2810174205441776,-1.2673378318429072
-2.277636882402348,-1.1880034765857275
-2.2545170545931343,-0.3572982291339887
-2.2452732455913402,0.07060860654213451
-2.233356399203413,0.4629451628072494
-2.222267944872699,0.6028460829222358
-2.2194566884734255,0.5585882958387736
-2.2082515592651926,0.26587173359442584
-2.1968665058228134,-0.41782580410919695
-2.196201418768975,-0.46266985695742974
-2.188766510119269,-1.0830850286518696
-2.188160009372929,-1.1459291102525717
-2.1858963070729276,-1.3547999982809469
-2.1836062588652005,-1.5930339942641276
-2.1817112185578873,-1.7721968967661599
-2.1770900114525418,-2.2533464186934684
-2.177052018347912,-2.2672442218110302
-2.168519857863101,-3.160516055886994
-2.1591651443170363,-4.147926079668791
-2.1570669402523546,-4.352634224151496
-2.1563007178600757,-4.418467176800163
-2.1550157812894115,-4.5233855029366135
-2.1545388630449382,-4.565592357150718
-2.149850505294186,-4.9942618015332085
-2.1490555065063877,-5.062436250988946
-2.1487225062459094,-5.0602940711079425
-2.1402580394868824,-5.6617549839841175
-2.135883264149583,-5.873466904719651
-2.132510441755928,-6.004349865557236
-2.1265861590382515,-6.1578266455776145
-2.1237352867906854,-6.217351621811796
-2.1191235419054824,-6.210367084562827
-2.108269009417694,-5.965751239944891
-2.105995008012691,-5.883542474318412
-2.10295057104988,-5.753433360580828
-2.0948728936497907,-5.303088974129808
-2.0917427068050065,-5.099849483126557
-2.0881864280261446,-4.843721003663012
-2.0836827407468443,-4.529020779681422
-2.083450877146398,-4.495593697895502
-2.0591028306592047,-2.8044698362298037
-2.0555565377459244,-2.5865204084048603
-2.0476097799581896,-2.162969432289861
-2.047111722361066,-2.168923621354337
-2.045593867018426,-2.104037386898704
-2.0250381772441615,-1.528415618215068
-2.017569830833521,-1.3919015557383243
-2.014533457925169,-1.362188066743137
-2.0066782452613827,-1.2771678165940823
-2.0056491259304137,-1.2966802741178924
-2.0048481501954063,-1.2776613299775994
-2.003965306255976,-1.264605425035442
-2.0035087299242855,-1.2614529855190637
-1.999786322513618,-1.2050320643730894
-1.9969398097193682,-1.1633083838481741
-1.996356187553771,-1.1585613247718003
-1.9894690055685766,-1.031497179493946
-1.9773209417153053,-0.693069969058145
-1.9642497954096372,-0.11239749129546682
-1.9425365479910148,1.1915002457974375
-1.9404419157975856,1.3386958645575882
-1.9236393963831104,2.3787776347752714
-1.9100801912296188,2.9500630834561123
-1.906636958954482,3.0206249540785057
-1.901955943311583,3.1474236503133537
-1.9010178676412743,3.152491617668518
-1.892857362586624,3.192506468415703
-1.8830643674817817,3.073045771850467
-1.8824872006639408,3.06419438640287
-1.8620067060417507,2.23298448981883
-1.8609435716301548,2.1650625646475823
-1.857702197392759,1.984080739889835
-1.854015616041437,1.7763221238243125
-1.8447740310499516,1.268918142032344
-1.8447220233877342,1.23863057658225
-1.8372044641035343,0.8340244587847806
-1.834727544327901,0.7197377780566894
-1.8328605189146936,0.6376477518997715
-1.825140450292138,0.3029930907941441
-1.8235858565681653,0.24066003662709384
-1.823079834748575,0.2203345715626217
-1.807583838832779,-0.09982698092160824
-1.804049251203921,-0.14470496952394182
-1.803933796578738,-0.1636314878048284
-1.8009625616741454,-0.14434928287908708
-1.7973315875361233,-0.1419010007484075
-1.7964972384140827,-0.13982981274861814
-1.7902950796721029,-0.07869493098418451
-1.7900381422536769,-0.08490122421710519
-1.7812079005215313,0.042785747211694376
-1.7511997717315089,0.6442699286169555
-1.7501852339313733,0.6395540908873629
-1.7493310572613592,0.6549754464153542
-1.742687019067876,0.7001042637881071
-1.7424219474502451,0.6958136434562116
-1.741260146264866,0.7256618718561327
-1.7380310300882247,0.7402758375482114
-1.7339393194626367,0.7181402949207002
-1.732038072582248,0.7106264707488495
-1.7298016422391573,0.7185915254739309
-1.7186605975753162,0.5845546437107211
-1.7175037261701285,0.5756095293723096
-1.7043181665756086,0.2953578086003959
-1.702856156033846,0.24957021122056824
-1.6979663907990892,0.17963455346052298
-1.6923990120767123,0.03751955829479959
-1.68360772514671,-0.10691570199337493
-1.6693387548631466,-0.2365708576872717
-1.6600726015598397,-0.18035901519953326
-1.6550333985448626,-0.11050621037948398
-1.641230362288202,0.16524242613404394
-1.6375337143755002,0.2566486034906095
-1.6362526399618225,0.29425045471170935
-1.6328483473146125,0.41781810080842163
-1.6224673020025828,0.7363001884191295
-1.614111049354752,1.0091280200358577
-1.6094336115729961,1.1184872253769276
-1.6068432380353324,1.1921927432024781
-1.6063809444241917,1.205823639539578
-1.6059826822361407,1.1963754514008669
-1.6003374366010594,1.368397649283473
-1.5937850256428374,1.4636815544443258
-1.5871439887347591,1.561895295916746
-1.5805971275510091,1.5438948419794485
-1.5715097568708094,1.5309380176392113
-1.5698573856587812,1.5132397740644221
-1.5689718683326395,1.507329736887012
-1.5627419621071368,1.4126949575904433
-1.5612540488133508,1.4051035841152033
-1.5590068068416871,1.3316999885493297
-1.554085691483527,1.2523248037634556
-1.5518149803258414,1.2386922177761186
-1.541291547066108,0.9995238079642867
-1.5307226360469974,0.8314545926969337
-1.52959457537679,0.7896010267058383
-1.5083088018894597,0.6559070851345429
-1.50560093112224,0.6531126468283189
-1.503203673570289,0.6712266537930969
-1.480661516442267,0.9525733162791462
-1.4785538132149478,1.0053756276614008
-1.4758286585628069,1.0579306753525524
-1.471869746373497,1.1082359810069804
-1.4644383568456882,1.2613499484271835
-1.4642543819961629,1.244492926187527
-1.4582651825430337,1.3236453108733013
-1.431645708631406,1.2623735965140226
-1.4268595715180938,1.1604812730558003
-1.3998863372266017,0.18705740215488736
-1.3848943120465245,-0.47126002261370414
-1.3721675144758834,-0.9712563337406179
-1.3686459626799106,-1.0950707283278671
-1.3644742289010707,-1.2049229890202375
-1.362600941405045,-1.2504939782510398
-1.3477567157588028,-1.4646734932055827
-1.3436827367884536,-1.467324325023548
-1.334678077959111,-1.4013978560223674
-1.323574839214056,-1.1622064323506183
-1.3148547008476246,-0.9014756552601443
-1.3141251608477844,-0.8920864710094832
-1.312901318817591,-0.8369024386952527
-1.2805609383985714,0.5570071239490711
-1.266624694676285,1.1765976320220346
-1.2554387532515747,1.6417874898666236
-1.255296855597488,1.6246762598993296
-1.2496530233541903,1.8345216542249212
-1.2309250444715036,2.45619212232633
-1.2206132186665068,2.6736192578949662
-1.2183134001917433,2.7098332595799004
-1.2166227739086235,2.7548387592743984
-1.2105954644097812,2.8454541279606866
-1.2073410984908135,2.8652699847115755
-1.204556114994467,2.862880917206928
-1.1937795827481206,2.8332455815460573
-1.1931832448339073,2.850053531937701
-1.1750298578466076,2.3523011200299004
-1.1689207925235634,2.072152325522135
-1.1685410279266393,2.0438726475372095
-1.1554595760520636,1.211957401318339
-1.1466611180274033,0.5090818254342162
-1.1361894352847088,-0.4692137953151662
-1.1175727049247242,-2.223772736389311
-1.1163406810281697,-2.3352136056036152
-1.1107112143249063,-2.7863773073317355
-1.0914719774503296,-3.8952888573323863
-1.0837243992376442,-3.9926169429526563
-1.0826764997784692,-4.028693438684607
-1.0819640634659022,-3.9926932524228467
-1.079202948260315,-3.962531783603977
-1.0766460336174632,-3.9186676771495517
-1.0749813786024809,-3.849303301898205
-1.0713667006973546,-3.718435751737628
-1.0628001558545814,-3.1993185653567955
-1.062775259797337,-3.1896218001678567
-1.0536872249839448,-2.370598487274422
-1.053059870169983,-2.278235298013674
-1.0443747687578366,-1.24936386197342
-1.0425043576251798,-1.0161340051787981
-1.0420753557676357,-0.9846541837816156
-1.041376032604495,-0.8749638354566136
-1.035128026743276,0.006399218626492856
-1.0298165613803296,0.7004141169330503
-1.0288705699509308,0.8698383351663882
-1.0196639994008112,2.136353826635153
-1.0190322048263754,2.209006562789306
-0.998487242052442,4.360875279267925
-0.9660183937559239,4.244897721103105
-0.9578194764701493,3.4598119825573073
-0.9406372027855192,1.3050244616833233
-0.9397817516873985,1.1813305841547763
-0.9343931357945126,0.43714942137022283
-0.9297468248121135,-0.21208965705101807
-0.9125397816976641,-2.2680240925534516
-0.8973967901934836,-3.270188417720416
-0.8913581770181418,-3.395875536737829
-0.8652152114732754,-2.173784919929289
-0.8588701879430731,-1.5904148357358212
-0.8422407229823969,0.25493591168837443
-0.841067697981376,0.3649517758993295
-0.8356390551634858,0.9507758390325494
-0.8329398783123443,1.2140803604202515
-0.828363604055852,1.6525671121189438
-0.8276778491267645,1.7039736214450851
-0.8222510885088239,2.1267048075307144
-0.8189240521279242,2.331531748885088
-0.8116183001767432,2.6710253805172934
-0.8104415442433788,2.698849570621926
-0.7994562142983366,2.829823582593268
-0.7901510661722879,2.5861047581484917
-0.7888077470339874,2.547759318076353
-0.7861335788706869,2.4062736166036167
-0.7860299393365269,2.425630487748494
-0.7740436831755955,1.6690847649600566
-0.7389242008501484,-0.8094909111818089
-0.738565100781595,-0.8483677633071752
-0.7323671242421694,-1.0876723128996881
-0.7291557382891645,-1.1788779385296024
-0.7206093453942377,-1.2778919178683232
-0.7198883717399029,-1.2512637493516598
-0.7058350530716329,-1.0510490047161154
-0.7013542323066346,-0.8764480254846735
-0.6904227260043987,-0.3934365801785446
-0.6874334530028037,-0.246673387807471
-0.6757653704358759,0.22909793384529376
-0.6704092399383166,0.4127138072802801
-0.667329008753458,0.47657995281792026
-0.6652687015559389,0.5301644419802741
-0.6577978501960482,0.6154061885155309
-0.6530270133233698,0.5709002979341191
-0.6519893026712964,0.5430058661239772
-0.6513505650307563,0.525061086691447
-0.6389631534251663,0.08578363072474854
-0.636665907425316,-0.09362635849423781
-0.6353871704414766,-0.14597773966842065
-0.613281959438285,-2.0955131397792015
-0.6130685974742942,-2.0972530285269424
-0.6053128162272463,-2.96622522304317
-0.6043872767623646,-3.0735007426852166
-0.6035527528384956,-3.1511762459375423
-0.5889857757726062,-4.590875808034177
-0.5804886679152848,-5.289461259704525
-0.5804039227892765,-5.305918460971388
-0.5722304387944517,-5.810353551364102
-0.5706588330730193,-5.877105380319595
-0.5669732855425771,-6.060987683818755
-0.5605300648676002,-6.16778639749623
-0.5586887519703785,-6.215589120816333
-0.5516992383133408,-6.187751302283572
-0.5504452976553198,-6.166351151579539
-0.5351771891854833,-5.614095362890512
-0.529711886532418,-5.304944510437924
-0.5178591680446543,-4.463314197554268
-0.5050706980829736,-3.526385539592092
-0.5033084832258465,-3.3979591071357587
-0.5021289319663813,-3.3342368428242395
-0.4970079304691204,-2.9846555771394847
-0.491748241596889,-2.680165687586904
-0.49146791786015376,-2.6333354924147327
-0.4875525698393153,-2.426859609918828
-0.4681443214051173,-1.6696368533641521
-0.4556358949351669,-1.4246949223246186
-0.45450422603417895,-1.4353958581299366
-0.4500298332188537,-1.384375764844756
-0.434971969798835,-1.2156408284350506
-0.4325344590442475,-1.17924885529772
-0.41355053719374224,-0.734316972782691
-0.4091839781963955,-0.5989288598938032
-0.407960236359175,-0.5387644792543119
-0.4032846725546939,-0.31302938531674196
-0.4027703078034994,-0.31503582326150176
-0.4006370313606249,-0.2050448527259272
-0.38577534770796706,0.6735750406038145
-0.38457177506785634,0.7420405217625425
-0.38214450448761905,0.8897081430002934
-0.3783779951327455,1.145884539929866
-0.37569506778651274,1.3002274324772183
-0.3736164626645708,1.4405829339028762
-0.3735921956453572,1.4502936272895146
-0.3631872203687001,2.087369681260794
-0.35829358767286523,2.358667281605872
-0.35743436406798645,2.4009232136558603
-0.35164036948341204,2.6809492638913253
-0.35005493427917367,2.7631335355549496
-0.33792678838624646,3.1341314544644088
-0.3194219047574238,3.088607101125474
-0.312982224953263,2.9381852853571084
-0.30885005734358906,2.795305547616113
-0.3053232157017427,2.6433260090980126
-0.28747749845480897,1.6935886204123585
-0.28673352194624346,1.6916775628562613
-0.28573069666067674,1.628299722876771
-0.2855364986510338,1.5911655204335455
-0.2797383873316126,1.2369462021045654
-0.278965467644797,1.2150228232519051
-0.26891981318515246,0.6780748805389961
-0.25525806442393595,0.15275995408311152
-0.2513616056030825,0.03291466132528041
-0.25041393797892564,0.0418173937225289
-0.24646778232695477,-0.058927037960780346
-0.24292902062789778,-0.1299179300654987
-0.23689742584110363,-0.1327274590519546
-0.2333021738788057,-0.16038604752529317
-0.22660621130782443,-0.11597533426286943
-0.22214732974556295,-0.05322758954844982
-0.21800164100761332,-0.01812615711547572
-0.21750453494128408,0.0027053940584437913
-0.2062692430036206,0.2502405893552452
-0.2028944180862826,0.32357087878061064
-0.2001995481181531,0.3667088156959257
-0.1952056188834983,0.4716376002638449
-0.19423210101731136,0.4719166233644966
-0.18491638407214062,0.6299219650099254
-0.18304028918157345,0.6918845878128208
-0.1709653280578718,0.7294563581496022
-0.15013733188589207,0.5305692889096163
-0.14726626521115893,0.4908017632727151
-0.14170343817796605,0.3580877959868648
-0.1366551529536988,0.2579230056096137
-0.13198599891527518,0.16809292104945137
-0.12640427089837925,0.0651061417213407
-0.12611131656342334,0.024473508342739904
-0.11478231980806797,-0.14703879239864315
-0.10988352546370983,-0.20789166649099003
-0.09870710701895469,-0.21127908863912834
-0.09019323316002215,-0.1149604937534145
-0.08960105134454954,-0.13546883209879731
-0.08793780825609065,-0.07687749727379362
-0.08651477348854231,-0.08768984249593886
-0.08318848914079036,-0.0257399231946535
-0.08292588226857456,-0.01044900041686014
-0.07846214989628297,0.0741362738110601
-0.0750633693482805,0.19201817301878807
-0.07108041036062396,0.3148796924130274
-0.06676568412855888,0.426085469446971
-0.06508732277780283,0.4660908270856658
-0.06123236627852702,0.6167418176415146
-0.05654377047407788,0.7796095479230903
-0.05460133166374348,0.8190848407995835
-0.04946115767834147,0.982706581713314
-0.04810482392975901,1.0094507181410728
-0.042510288673787144,1.2011797890837472
-0.03608397901289351,1.3119651532025112
-0.02078279487328416,1.557011414000059
-0.015219881147351622,1.537507752630445
-0.007062650150270855,1.5392694228914972
-0.004648763107342191,1.5022804741749627
-0.00298336085377926,1.4979516746567485
0.011677955624993963,1.2348333066293615
0.019875918930958303,1.0804422692856495
0.02233779777981937,1.062945355148147
0.031208570095517807,0.851292678307895
0.03890773711148743,0.7431102634704023
0.06288020743389833,0.6847915651214396
0.06969258833646874,0.7239363633220499
0.07785153909799813,0.833419962106626
0.07844462012549691,0.876083070061066
0.08680477922006258,1.0121046253656247
0.09162165041836978,1.090141931100452
0.0965840527061479,1.1741038189365964
0.09736487933264026,1.2048716401689339
0.10472113264019889,1.2928851547802223
0.11155803513219764,1.3659920946845168
0.11215761696584092,1.3545882214489777
0.11855359887990069,1.3614740177086564
0.12597761503253757,1.357300180172626
0.13853608609914092,1.1631617608626752
0.14313999141036504,1.0411589703688902
0.15981412013085983,0.44550979038411775
0.16159114630354887,0.37134162199177334
0.1716246210232586,-0.11028459981704464
0.17288737902569906,-0.16864125128368881
0.1736663018632898,-0.1744873901346721
0.17567878281286875,-0.27561098478836316
0.17824733065061338,-0.37802274601171626
0.18009669570904263,-0.45174332192700345
0.18192923052746712,-0.5594142104168689
0.1892742298170682,-0.8429488181927605
0.19342286534654418,-0.9803929195978794
0.1991302530193204,-1.1823167953558038
0.20073661121476505,-1.23988201473613
0.2069179683916076,-1.3473712755634133
0.21300544665472287,-1.4473095675824625
0.21304388931126894,-1.4217848051636501
0.21430919103045376,-1.4711489244983695
0.21457528801809733,-1.4478453388522976
0.22122289656789818,-1.4748219951600088
0.23195534617612124,-1.3903170530472717
0.23717865172832608,-1.3036565577903363
0.24177914071015794,-1.1708994711631133
0.24424293311880874,-1.10421239409949
0.2605208218801187,-0.5074245831147163
0.26516177079682457,-0.314077486736757
0.26627827686038863,-0.25831860689288766
0.2675804189578628,-0.23320381846865476
0.26806033131960927,-0.19649919266339474
0.2699709237128767,-0.095919795023325
0.27351236020598657,0.06920400771778759
0.2738407516396757,0.06209479054844126
0.28022545069979365,0.3495312347002444
0.29193781998795476,0.9137376111899329
0.29611267660049334,1.0960050397908414
0.2971132222282096,1.1310180207186704
0.3188669523351537,1.9825036038061399
0.31991810635524187,2.006800722602446
0.32104695199998856,2.0349367740820394
0.32295445866284966,2.1217035461768328
0.32993946438977506,2.348340590893144
0.33830308026547273,2.5503316305658648
0.34656723903047526,2.7318753076821585
0.35614136759374926,2.8349376471629646
0.3610715104522848,2.8830103604788095
0.36391705728351953,2.905288900620878
0.37179140264042854,2.8321382752325905
0.37859018557175794,2.71471536609199
0.4029581268150775,1.6608911076557387
0.40972127022844784,1.2350397208302686
0.41409759231931353,0.8427918627136504
0.4190330109590743,0.4382897229026406
0.4383207297602576,-1.377874782298231
0.43955642801969486,-1.4581510069234018
0.44019469223104846,-1.5316899084329443
0.4406038915100501,-1.5625197650302718
0.4491618922689571,-2.369979465333273
0.46240103555699097,-3.3799760089428834
0.47438638322621784,-3.9149155792250534
0.47489010945115107,-3.9038514159557143
0.4756754537894903,-3.931059127958274
0.48037384496235536,-4.008090570291524
0.49040964102606566,-3.854377592205574
0.49564296611676806,-3.6292126002550478
0.5065397682098931,-2.8698615613501826
0.5078837473929405,-2.7313022039430708
0.5160336844799946,-1.870936447791977
0.5193022878354245,-1.4777902601422606
0.5333539556732552,0.460823509676931
0.540642521139679,1.4749421252206412
0.540945843961465,1.5172222106603197
0.542579520539447,1.7218935160691737
0.5465875581028223,2.2516432039348717
0.5509899252416153,2.8429193970044695
0.563488949616981,4.118931852427773
0.5668464449839732,4.3688759251563525
0.5890008979398882,4.8072021463213925
0.5923068464431278,4.65315645992923
0.5929115775210185,4.640075372899209
0.5962162695642435,4.428171266114352
0.5998510656097702,4.155747803249041
0.601787462330515,4.008019632384827
0.6367869150567707,-0.39952390083471817
0.640390809448339,-0.8533161921962831
0.6469990674991348,-1.6624712542665527
0.6504285981954085,-2.0358869786373512
0.6519285265298151,-2.179151589964559
0.6547113638168485,-2.438627178520898
0.6631167189204561,-3.053374899297871
0.6703618823433821,-3.334377272796971
0.67453232500957,-3.3797546382486376
0.6751298252278084,-3.3768696896479238
0.6786618079475399,-3.347978107539784
0.6830084245626442,-3.2645377802379336
0.6844345837325396,-3.214674219652155
0.6980319353980615,-2.3551670084642082
0.7017109718326582,-2.029522972861553
0.7094674342694915,-1.2547082932635982
0.7138254421386745,-0.8116326289819621
0.719720080717742,-0.10265138469253643
0.7273687493973329,0.7051782006094727
0.7335263534285783,1.331843207862528
0.7405597831157489,1.9470417576299772
0.7504548567636848,2.5355818227810247
0.7609911641594356,2.811101115803652
0.7614585098190125,2.8079533853481964
0.762067885674595,2.84392146855841
0.7679737604462673,2.7867943621454865
0.786160435525177,2.015507264840283
0.7888189225989701,1.8410679978511455
0.7964878138094393,1.271675545407594
0.806853059531135,0.452628375720039
0.8112760933886367,0.09691649248391508
0.8118161546245672,0.0856001199602037
0.8315207322936446,-1.0528548054592708
0.8348653921755518,-1.143793752713717
0.8398367123049617,-1.2350242337296335
0.8476582179447343,-1.2574100872675031
0.8503157074548833,-1.2471113224838495
0.8579266773628196,-1.0789578996059623
0.8597231905841785,-1.0241280647564441
0.8652729908683776,-0.8259488671139638
0.8653247727000153,-0.8249068586286431
0.877176716106014,-0.2911074465929365
0.8773499569613579,-0.2645863722850144
0.8800222186946338,-0.15362585061028217
0.8842328682506579,0.035607019522402104
0.8865650062525505,0.11308470519608689
0.8869047056987229,0.1223801383932898
0.8892305113487087,0.2295101070176709
0.896029932423489,0.45766870407819865
0.898918961948878,0.5261046701815206
0.900214938477693,0.5241599145560645
0.902048782221474,0.5506058753671831
0.9051549204377602,0.5946580994918188
0.9063857678990197,0.5886529965517475
0.9115436247594624,0.556084104366815
0.9124625426902977,0.5300168206416721
0.9161042058011573,0.46477671886407385
0.9163097859935316,0.47304624495733416
0.9251086620113456,0.13087585279840838
0.9253103674147027,0.08816712937926098
0.9329648238304928,-0.37163471830230493
0.9339754911390381,-0.43453407942401856
0.9389384164915802,-0.8470065920122606
0.9405820817766655,-0.9952571999384858
0.9448709887592361,-1.3714638054135764
0.9507852715460166,-2.0016877785286833
0.9513634261912682,-2.045502219514127
0.9651171196006612,-3.5119231955098558
0.9656837396322993,-3.583350309232608
0.9751455648264504,-4.539530043860638
0.9809630433363656,-5.021833742202374
0.9864493871836348,-5.433252300427373
1.00187525779263,-6.15272766597734
1.0088846298787422,-6.232403746757925
1.0101326191749704,-6.220801853552985
1.010173823283579,-6.217207149259959
1.0130046745894887,-6.185878883179892
1.0193348675144218,-6.042246398812669
1.0443713993179307,-4.681584961085052
1.045613557071741,-4.606789184678857
1.0494419128261647,-4.318777921339167
1.0503596158364061,-4.251555150652116
1.0520082031313942,-4.127387971997378
1.0605744976547964,-3.505684077840418
1.0621450970506352,-3.3813295215255907
1.0712254305799362,-2.8032584556278937
1.0823612424771634,-2.19714144818859
1.0839012684560467,-2.132999177249913
1.0883379214677662,-1.9612158699942253
1.0959816402242968,-1.6959648608619935
1.1092686142822306,-1.4294698317894639
1.112309181932539,-1.40981633005803
1.1135128557438705,-1.3929450819198894
1.117308978163324,-1.3547313345812209
1.1207313959181953,-1.3203939486596583
1.1224292260361315,-1.2784089385174928
1.127685317176926,-1.2644003719589307
1.1293514108808544,-1.226745939439478
1.131017520460885,-1.2105841712673477
1.134945407817706,-1.1614426746300393
1.1375708070888706,-1.1188213536364537
1.140932517736288,-1.0240055680129254
1.1597618744261187,-0.41481856238829645
1.180271252186901,0.7183467189864982
1.1872502608359765,1.155811580949804
1.1877743615298186,1.2056300698108795
1.1907383724584069,1.3975500731701196
1.2011960704767732,2.0568687177291958
1.2177063505356474,2.86023961660318
1.222783661989303,3.0239782152034658
1.230176141371457,3.1835447645615673
1.2330683443881307,3.206793664561727
1.2468516117202588,3.0826448899267644
1.2534833497492697,2.877748092799212
1.2605188947533268,2.6019146970099216
1.273723704179412,1.9218144079131172
1.2761273042961738,1.807103939402501
1.2840302665879335,1.3347509668657138
1.2941640890780821,0.7969575164731998
1.305062572785646,0.32886018933759337
1.3057735787297284,0.2879637912984881
1.306430112516768,0.26742209848894244
1.3072196973807317,0.23550062770084346
1.3076492347563047,0.23341505826458914
1.3106056080575792,0.13950282468446598
1.3116473978951584,0.1007430561262368
1.3130412711033843,0.0816085532434387
1.3196271835353155,-0.05120497410338427
1.327056776790525,-0.14591495876304358
1.347200734069749,0.0008498231290633117
1.3609059662153706,0.28246797272112095
1.362640277686701,0.3299011588801634
1.3705469970599982,0.48951074675984896
1.3733970255874652,0.5186397000286798
1.3771327957651174,0.5972201014290751
1.3786835034373643,0.6129695606567227
1.381204998754522,0.6627618905018707
1.3890296645015257,0.719806388411317
1.3902879931605305,0.7000832227771929
1.401002827991098,0.6976147561237855
1.4072655484566017,0.6475445256902849
1.4097404998136627,0.6135880790791236
1.4098193182917074,0.6103910979685969
1.4208253121490682,0.4165298103890464
1.4248772670890197,0.3338556487105269
1.4355379090223854,0.11816482404431324
1.4371795439517268,0.07198870417709592
1.4510880269802104,-0.14289176471646758
1.4551852951954967,-0.21031529605293336
1.4587808099605493,-0.18615817297413512
1.4607126936365384,-0.20720638439548178
1.4618018645287494,-0.23145519402641876
1.4697218096879867,-0.19987305695165744
1.4716058827327139,-0.18408078386636959
