n_harmonics,base_freq,magnitudes,instruments
8,1.5244602139969086,"[-1.31570102 -2.08269071  1.03249246  0.62652104  0.8468426   1.06979654
  1.44826597  0.80393642]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.02179339187809,4.645713540455364
-2.018732649709154,4.672604428571802
-2.0097294684219897,4.648720566994342
-2.0070772884666006,4.657178275788336
-2.004353767840906,4.61562134344373
-1.9977210818277193,4.6540875938914175
-1.9973836753631962,4.575204686258318
-1.997233478506034,4.648456295137686
-1.996685208628002,4.622215431433491
-1.9927282938167272,4.594887315810193
-1.9903366273913845,4.576624130371507
-1.9902952533059148,4.563815865993828
-1.9892394496799781,4.50144747903933
-1.98601681310415,4.510240806888313
-1.984682370247648,4.513407222701873
-1.981449996335675,4.470834677689672
-1.971726291793491,4.374313594023582
-1.971050590163663,4.3475987831532805
-1.968443850302235,4.3392082513697865
-1.965786858749644,4.309369439853607
-1.9572299635009027,4.116147656618328
-1.9510468213281962,4.051698473486881
-1.9348307730595833,3.640310495310463
-1.92210672720905,3.393464243979291
-1.9184534527031623,3.2479605234018707
-1.9149105456064544,3.145770934452621
-1.897804866287779,2.688347727118575
-1.8890944624726105,2.4483755053656426
-1.887406843944088,2.359670923390997
-1.8790766953256386,2.1406978348607546
-1.876892084638724,1.9821813527059884
-1.8765302521975515,2.040529414391595
-1.873297973380384,1.9677455942876154
-1.8715238624155166,1.8908652060470101
-1.8688712106004504,1.7911416063059957
-1.8684609424124932,1.8032454218169633
-1.8681714212819713,1.7784186813170022
-1.8630631849862571,1.6305283169096463
-1.854803641942577,1.3425922496239289
-1.854089739444621,1.3396729262201519
-1.8369661713226588,0.8309869402408587
-1.8300487756887456,0.6259069104610859
-1.82226908421047,0.3826551323762603
-1.8202694786957294,0.2598665477408726
-1.820142807276012,0.2828212191846453
-1.8170363486679932,0.2156901384057383
-1.8132876710430135,0.05372595403758115
-1.81076368566906,0.02052733893206719
-1.803096433379804,-0.20471238838821681
-1.7987555231087604,-0.2996089988383231
-1.7899747398553254,-0.5537037793084872
-1.785581291562428,-0.6261677437358039
-1.7854012627678069,-0.6700181991320721
-1.7837434716955607,-0.6255163573349819
-1.7826803815296233,-0.7370130906888552
-1.7815553275677583,-0.7393789560936666
-1.7599369366750772,-1.1976297146503627
-1.7575069384801774,-1.2433022711004746
-1.7540491746794518,-1.3319230674291649
-1.7536680735761287,-1.2844938622439945
-1.734870566457826,-1.6054651611591761
-1.7294404140628596,-1.6263629012657135
-1.7191739590452846,-1.7428535033529566
-1.712222455789214,-1.7696219809166644
-1.705993102875926,-1.815377576410486
-1.703260630489891,-1.8946511426812946
-1.68633792852269,-1.870491451046939
-1.672631599432848,-1.841544268159721
-1.668470991604942,-1.7799921968180894
-1.659708676970019,-1.7829458154402935
-1.656123197143736,-1.7406253334455293
-1.653924176613273,-1.7611826025935962
-1.652385413594669,-1.6690158502648067
-1.648800358009926,-1.661963235359976
-1.648416085285468,-1.7212657503599886
-1.644482063166429,-1.6521685478743842
-1.6187144380921088,-1.3200135954989332
-1.5999612961848262,-1.1217328107213056
-1.5968194363304418,-1.0702826339539704
-1.579330035501765,-0.7664782990146406
-1.57713204416043,-0.7256599916053303
-1.5716820463543852,-0.6502993907099063
-1.5486625376464827,-0.30525138532488577
-1.5468729040256766,-0.2494796054011983
-1.5317034015747764,-0.007888298910278833
-1.5198932592156877,0.15546681165239326
-1.5184667548119408,0.17648194272316048
-1.4924707892571902,0.4202241076174653
-1.474756280616073,0.5986613487878609
-1.4654321140738333,0.6070933017108164
-1.4637941618602963,0.6579517964625151
-1.4614023857694642,0.6396523719861704
-1.4546179784562927,0.7257882296199225
-1.4513145256028352,0.6901748533232859
-1.4463063552683768,0.7066222205254991
-1.44337057439115,0.7008375017433192
-1.4430031791372298,0.655157552287676
-1.439300056320856,0.7117964198515679
-1.4337483597722447,0.738069142183447
-1.405252971134418,0.601127609313535
-1.4030204323564042,0.6089279295406552
-1.3986677836303305,0.5758821033120488
-1.3932526655384394,0.5642315287987765
-1.384518977524765,0.4738942293194172
-1.3840562545707564,0.49669987158821594
-1.380582623823343,0.47602068499025474
-1.3731114956439534,0.3908790748869872
-1.3728235451727788,0.3448343284905883
-1.3483574589950273,0.14437460846316913
-1.338595402167527,0.026848735596360977
-1.3280226327156692,-0.06705516213796292
-1.3255282230388898,-0.0976112518829207
-1.3173410979400046,-0.21909616717459754
-1.3156685340462624,-0.24285512058878206
-1.306389915520468,-0.2946861567789709
-1.2997201192478118,-0.42296719455879384
-1.2919067019155748,-0.49109026295079017
-1.2755582372321854,-0.6719629827225937
-1.2729212059993775,-0.6569780638630173
-1.2722722407813434,-0.6702787303074954
-1.2680328490250057,-0.8275440224363008
-1.2600539094955787,-0.8080708047247035
-1.2520121710597767,-0.8355945443922719
-1.250669378583082,-0.8695553631719121
-1.2500652258503084,-0.8792100400866559
-1.2396895722179675,-0.9181081957986835
-1.2353118215723002,-1.0283413015471339
-1.2346015709303784,-0.9611538599888966
-1.229620498976165,-0.9825457555551685
-1.225008694839051,-1.0552648375932852
-1.2133577652377794,-1.0707191513932472
-1.2082046636781532,-1.148576723727645
-1.2015170335373802,-1.096896385359733
-1.1995629974990198,-1.1011533291654678
-1.1992291030302902,-1.1059887546712226
-1.197226135536108,-1.0902336955520158
-1.1970972345945294,-1.1104771040738157
-1.1963951951326888,-1.1055306768519588
-1.1956229897422568,-1.1140506724266155
-1.1928827273713918,-1.129303841234521
-1.1668632203842844,-1.0499963260203016
-1.1666682008631117,-1.0434363351041422
-1.164328859290788,-1.0395702026552156
-1.1592603151565568,-1.0056004570841452
-1.159148917879877,-0.9624128158829365
-1.149888311884382,-0.9734839426449278
-1.1444814188951058,-0.9794528070584968
-1.1380215910359337,-0.8868276120929894
-1.117309538002498,-0.7476408956081921
-1.1123613821286746,-0.7629518229333052
-1.1016304555696814,-0.6123363415607774
-1.0906883362646655,-0.48323845782445035
-1.0832683633258609,-0.4012261421691214
-1.0808346679343834,-0.4022125380491338
-1.079444672092618,-0.29186921533933285
-1.0782715972958505,-0.38461608129745506
-1.0765065736368868,-0.3304638318001653
-1.070880350535324,-0.2863229169042446
-1.0703590981513793,-0.2646348149953779
-1.069601390731933,-0.23161010147769473
-1.064345016201196,-0.2238846810568508
-1.0569949500030456,-0.1356530546467977
-1.0549391051806514,-0.04932380530473915
-1.0518459371488822,-0.1177524409771356
-1.0469742729684528,-0.030697675688216845
-1.0464092854645273,-0.10123559563988585
-1.0419800657544216,-0.01193506755165979
-1.0343600171897254,0.07440228804215422
-1.0315583209171746,0.04121397736114424
-1.0063212794776564,0.17442240078159407
-1.0027462438747177,0.2336615822313609
-0.9991268064608718,0.25149689102674533
-0.9987795331763261,0.25458032012490533
-0.9939053310802075,0.2955882954763235
-0.9900836121287533,0.28387438370141843
-0.989515899766011,0.28146582231571426
-0.9885498522468663,0.23170019415763132
-0.9855225316466703,0.26651584114570814
-0.9799297185512037,0.28676148017693004
-0.9734998286278538,0.2832651987031627
-0.9566400688889729,0.2960223043214629
-0.954565994873307,0.2964950442466478
-0.9513529076704805,0.28271694174020096
-0.9366150751872198,0.2514068661134925
-0.9257922546638961,0.18613388454822274
-0.9229949981375789,0.13557932416252144
-0.9215986653641215,0.14494820413729523
-0.9209444465762893,0.09691372176361754
-0.9086168703867576,-0.006130782628432141
-0.8873642366300158,-0.1808958120970735
-0.8804009739054237,-0.26475442641096125
-0.8727898002452301,-0.31090908339337786
-0.8713976883188046,-0.33330477598143626
-0.862658003916942,-0.4875422423723112
-0.8590285201983829,-0.5183639948667713
-0.8238500918740188,-0.9376625465072495
-0.8191581493357996,-0.9693011869376398
-0.8190206380224545,-0.9893180362273475
-0.8119759256592616,-1.0853734085538274
-0.8095066511200502,-1.0469586741887997
-0.8006636271580967,-1.1532833795951174
-0.7910785714010142,-1.280796868378884
-0.7862240845420021,-1.2710456835532933
-0.7774167602894346,-1.3217748873833408
-0.7732615359246413,-1.3583099526947213
-0.7585856861060192,-1.4796253844464649
-0.758231625499965,-1.4744211824686801
-0.7516774603270617,-1.4646286034778222
-0.74713737115749,-1.426071556260977
-0.746411162584304,-1.4982127875618572
-0.745269685692485,-1.512657537727209
-0.74259322814114,-1.4808316992948796
-0.733993196261614,-1.4892059824353294
-0.7159168523003414,-1.4067091691345017
-0.7126616684118305,-1.3579360085804115
-0.7053770906893884,-1.3451090780826103
-0.6776757108848983,-1.0029463644394738
-0.6721327320236661,-0.9459009461201927
-0.668012578007867,-0.9101552757754853
-0.6648073944144111,-0.866800550377431
-0.6590858667075441,-0.7305634791478521
-0.6521114405762107,-0.6526241159534502
-0.6488881338742463,-0.5833238224446994
-0.6472016510794618,-0.5072493898738397
-0.6354460896301228,-0.254136667959144
-0.6316396601172585,-0.16408394544843424
-0.6278092872413197,-0.1082962594743712
-0.6148720566411123,0.18687585085151792
-0.6104328966019583,0.31048291837662695
-0.6089974059917571,0.35371276624905973
-0.6010115406070335,0.5918079341486414
-0.5942484364206706,0.7488561302228204
-0.5851406767082792,0.9931806866534454
-0.5815256107538973,1.082024376608664
-0.576152363653208,1.2306706707962187
-0.5708460653069256,1.4121490065628857
-0.5706970546327614,1.3559728874150194
-0.5530614117431125,1.8652632449636077
-0.5497071571983057,1.8744447431893112
-0.5336050966541723,2.3583009673988236
-0.5297614554393233,2.43150967679326
-0.5243861405921102,2.551406179853943
-0.5238590152601299,2.5628262395068195
-0.5153949986015762,2.844136102513871
-0.5133814221769084,2.8493465839777596
-0.495014029529929,3.19737073946961
-0.4759710128436554,3.4755963652258792
-0.4654586698098777,3.619803848439518
-0.45409768151587215,3.6979484916672063
-0.45096451767065293,3.683872705716007
-0.4491942925967596,3.7215958197409806
-0.449071411963299,3.7301428260330263
-0.44594077820518807,3.7749818758990754
-0.4454246402554749,3.7530050651670654
-0.44528468180141534,3.7994251787717173
-0.42981500143183204,3.8094809442772863
-0.4278611981611933,3.8728445207768263
-0.3982010487027834,3.7111800851563714
-0.39241798949962403,3.6346186040615747
-0.3716579259099273,3.341663018994727
-0.3692790449625547,3.333752480201863
-0.3673284314767482,3.2852590607985404
-0.3656651047771944,3.266580094457741
-0.360594105201852,3.189634426759468
-0.3551457423372133,3.1346618898187555
-0.3469745044162309,2.937563389438689
-0.3361521752308949,2.706532317104136
-0.3307496335235589,2.6125235694746123
-0.32894666456957156,2.520231001412967
-0.3266228762801804,2.5165603409834283
-0.32658499694116205,2.5512657181233482
-0.3171985832655748,2.316329426389329
-0.31602953821347857,2.2436154216631468
-0.31133059358238313,2.1318113634658467
-0.30742313141482436,2.0375593586163343
-0.29456238986901173,1.7226823914293818
-0.2927251755736262,1.6856999151676084
-0.28577866303497945,1.532500113761925
-0.28367822856751523,1.431989046647519
-0.2832443033998864,1.4127846721884458
-0.2773943605574276,1.2889107814563645
-0.27376629797918905,1.210192074256884
-0.2699149590042369,1.1121869546656535
-0.26617216859229575,1.0343982008147652
-0.26048771959748507,0.8714100853778948
-0.24099178004296284,0.43112346131348794
-0.23889669235910382,0.3622151589389016
-0.23271029667932153,0.24389395832980984
-0.22925940462332672,0.13939411464580465
-0.2185594318212556,-0.04180793850395085
-0.2156228493245913,-0.07940566773307886
-0.21272270963175277,-0.15655910403644033
-0.21056814286270242,-0.20584762544482596
-0.2068116508461939,-0.2532238001566343
-0.1992080081828722,-0.3161742931126854
-0.19755021196026945,-0.4376641793373451
-0.19688555778164218,-0.4177270170589311
-0.17948054950549341,-0.5900359246024371
-0.1766164953571785,-0.5643734138802928
-0.16078950391996205,-0.6715963209126988
-0.16025264786606286,-0.687886261517908
-0.15985914027538461,-0.6273408827216702
-0.1579642608927072,-0.671084850161544
-0.15302204574681388,-0.6867512731967272
-0.14148407061921864,-0.671891896159094
-0.1404912533026499,-0.6572936685576029
-0.12309400182296004,-0.5331686823835123
-0.11550148345730804,-0.5430837698811104
-0.11420597514618258,-0.515708110162468
-0.1100793493706762,-0.5033401976852537
-0.09482058166375218,-0.3190299449371387
-0.09470370642117887,-0.27832039611664583
-0.09263942559951088,-0.23749056625260484
-0.09107014711139172,-0.1867350067281911
-0.07929030213872768,0.03189316330301234
-0.07575507368065715,0.037621398098057215
-0.06764439642544584,0.20217326943860292
-0.06406875774815823,0.2678821287595544
-0.027951681840464815,1.0843097129021904
-0.023828652857268207,1.195322033191554
-0.00565427074547209,1.652775915802963
-0.0027749346495848926,1.7592938695418037
-0.001480399370183072,1.7977138203261387
0.01234905932462338,2.1731118561584672
0.019997375957825803,2.2844372014803804
0.02243290166309375,2.3812449767507498
0.027699470701596063,2.4890846415205687
0.03924259111161543,2.6885067901429403
0.04029721689477661,2.7655804526770495
0.04517238408339441,2.8821897246583137
0.05496228822695093,3.083306169143735
0.06534579990473821,3.1802191121962813
0.07062875889390163,3.2749808998781993
0.08330930427585592,3.490426510965115
0.08401185329561223,3.5195904395278643
0.0895576624877581,3.5438191750925636
0.09099987592730319,3.4942335906539856
0.09882473454694463,3.6536985471735024
0.10379526911498349,3.6459751365878446
0.1136228756297335,3.6882583423555015
0.13590983426372638,3.7070264136482196
0.13614711237058907,3.6645964663533603
0.1376605198830223,3.7039390084911963
0.14169181946652376,3.715503651754506
0.14202503077374118,3.6668193127863122
0.1457899144553605,3.701957750860392
0.15241419151438018,3.607989780844894
0.16057859941215913,3.5535952312554833
0.18603231897249461,3.2245521296288384
0.19426753500583782,3.0707685061025707
0.19467136413827557,2.9983809876621987
0.19493718939193982,3.0797490165068115
0.19854352863175873,2.913700740679108
0.20081006447762384,2.887177144261837
0.21950037129227518,2.5094233857878674
0.2251033139121228,2.379817801072254
0.22608404929808756,2.3690422898480215
0.23544231326026566,2.094718964961344
0.2528459377270975,1.6256200103399048
0.25541424279838143,1.584865124759875
0.26261648562295026,1.4058908196732083
0.26467244053997785,1.3506207715125942
0.26773016189730114,1.2664496663266218
0.276167062810349,0.974475587308387
0.2820347771533971,0.8399293762178885
0.2877892961722188,0.6370313343460446
0.2925948382272434,0.4992232576587999
0.29377708822498416,0.501552681251376
0.29666257706779664,0.3708998094510193
0.3007914417545319,0.2771978530407639
0.30672065258731784,0.16249604247459995
0.3068289411138676,0.11924174480985156
0.30742718773864475,0.08683915784959798
0.31071711124697643,0.018808879140745773
0.3110606458313945,-0.005799059284768543
0.3268352106581318,-0.41406725811057665
0.33650355659962106,-0.6210257548125064
0.33704153165108863,-0.6473794403642606
0.3377921472759482,-0.7590756036401972
0.3389557934574805,-0.7025503868477948
0.3475565602541866,-0.9151229157828985
0.35033694507983215,-0.9159586075766911
0.3605037130049915,-1.2289686134554814
0.36319627837263235,-1.272509920187471
0.363476478403042,-1.2877776383181077
0.3679626816708641,-1.285678163048088
0.3749278950719086,-1.4488933673077862
0.3752997779685341,-1.4310119668501429
0.3790117428447006,-1.505066694268464
0.38331816585838574,-1.5682078401233792
0.38767462559733,-1.634031679972251
0.39050419178323637,-1.68689902457434
0.39080800847469765,-1.7012938406429345
0.39364168839619973,-1.7580839364213903
0.3970379564188642,-1.7294989041256867
0.39905379387674644,-1.7588052244579584
0.3999602381116554,-1.814639134384057
0.4013910813201371,-1.7975282462590136
0.40596295778136327,-1.8132828859266834
0.4289926866982605,-1.9975835571390743
0.4298121919150302,-2.022230224584956
0.43362269972722745,-2.0491821693402965
0.43578173654673025,-2.055305478535001
0.4464028902277879,-2.0253656249915846
0.4549710371620672,-2.0321272790184617
0.45527410803915913,-2.052804994335095
0.4556174345080164,-2.0619264163920707
0.46339743703618197,-2.007750513528659
0.47903824908817594,-1.92922344450324
0.48210489872846285,-1.9319857516665153
0.5029295580614868,-1.7274890230037647
0.5056379754365556,-1.729977997525892
0.5108511641421853,-1.6640722215514427
0.5109999147456761,-1.7261062170135042
0.5233619606731175,-1.54833587012362
0.5273993135890778,-1.4356693126039943
0.5349594176847763,-1.366509604402674
0.5416929418703935,-1.3018715321039058
0.5541644295837536,-1.0688464722743842
0.5592395580311313,-1.0241213746936049
0.580153198443977,-0.7263444181437615
0.5827735937727168,-0.6914072051022107
0.5981230962993305,-0.42730878003828154
0.6049249764608682,-0.3309263031217439
0.6063114751910339,-0.3442214549612072
0.6125055081270991,-0.2181407129123985
0.6131606749494791,-0.26058565442635284
0.6153662312078998,-0.1752920337290404
0.6428727576443851,0.16405624496336846
0.6509009754989687,0.20621127677343268
0.6587736730639557,0.23636019365727468
0.6619929007934866,0.29506365393707873
0.6632864992761061,0.2845853966188784
0.6636485112832915,0.3149954550891448
0.6638377750340849,0.2841472172510856
0.667209149562598,0.32635052108780277
0.670065875562615,0.33625660431126253
0.6804704307608578,0.4188330103733567
0.6821847145472026,0.4711806553442583
0.686164870219022,0.4445572715953805
0.6909927551215587,0.4590122141515889
0.6953189270093691,0.4374025807238584
0.7027816372344873,0.4746719765911407
0.708865461778573,0.49365901631323783
0.7196987298439685,0.46457439575049564
0.7311006478484123,0.4800745464554868
0.7348323685378557,0.500426708507309
0.754099959023911,0.43580081414925276
0.7560257498288303,0.407967629279704
0.7563468578177535,0.4383070777809136
0.75938124493437,0.39517422320231455
0.7634093157841741,0.4323740682865773
0.7717211831613247,0.35838268514669114
0.7797825035558796,0.2983202907989624
0.7993201306342774,0.17522148900713846
0.8058445513057002,0.10502961261847073
0.8273310140217234,-0.06077330902560314
0.8374760604585618,-0.1959125496753684
0.8403819834407842,-0.1725432627419741
0.8498474376713774,-0.2735195610083331
0.8508562981494792,-0.2758425233984422
0.8544468993108687,-0.27751649551539515
0.8618718112362691,-0.34364994236452817
0.8648099867325092,-0.3748772665140113
0.8727458672591171,-0.4494509751326334
0.8737707881364636,-0.4334173822533252
0.8867025293762731,-0.5187312516067712
0.9022748474709656,-0.6234008359541393
0.9128179391480944,-0.7217124523030223
0.918192633139026,-0.7095405847913409
0.9226125698908563,-0.737974233571766
0.9243335176721423,-0.7536196818240015
0.9256870277942282,-0.767209521091616
0.9258709769525142,-0.7531830102582467
0.9382929290272446,-0.784226353054948
0.9439977138480962,-0.8201072405919871
0.9521151203370506,-0.7891463029559699
0.9563487527505212,-0.8232834128511848
0.9639440330925417,-0.7990557091867189
0.9642586063816934,-0.8017324560981789
0.9777387054848479,-0.8453987175509912
0.9834436021919686,-0.7696864920681098
0.9894423302332829,-0.7859433435057167
0.9896010405389926,-0.7751960209031351
0.9935325857626687,-0.8283276405778791
0.9974131127902384,-0.8245143830834347
0.9984226480163843,-0.8159049479612681
1.003802345525199,-0.7103510273228678
1.0056792868919189,-0.7973651670126153
1.0138044272067628,-0.7557467325130712
1.0155346269605534,-0.7245854228200261
1.018758277559627,-0.7433586577358252
1.0359674289018566,-0.664300798149399
1.0379375224775824,-0.699063954322238
1.042925313627305,-0.692236272976181
1.0453041050984062,-0.6665669852968706
1.0476967934928743,-0.6703280779979433
1.0540399158717406,-0.6215791418655655
1.0639602624660496,-0.5693994992618638
1.0640238644464421,-0.5706897202972279
1.0642739183933028,-0.5533331432021849
1.0661865865609865,-0.5470836526372059
1.078796515707939,-0.5100751265085852
1.084735065715413,-0.43499795326316504
1.0986558053049746,-0.40896930711924273
1.101901465434759,-0.44154716168251007
1.1041883347793,-0.38965583833690753
1.119147291089246,-0.28765807698836005
1.123487549885624,-0.30306971630209945
1.125081945506909,-0.3240071314167248
1.158091642268082,-0.2062283400879895
1.1744918417210393,-0.1948950356385792
1.1763766417614718,-0.18378449075764125
1.1783512557450804,-0.21078930873420626
1.1788582002769914,-0.23881519486658312
1.184520270595188,-0.21439400181905516
1.2007294152591559,-0.23583762901135458
1.2062871106422222,-0.24656885713329088
1.2065905919735371,-0.25219317311220546
1.2214299604290115,-0.26106140655484056
1.2271894879184204,-0.26942125244534726
1.230028759804192,-0.3247040231825923
1.2506208014968099,-0.4514030390495303
1.2511362339101613,-0.4165430926469675
1.2543132685200042,-0.4347210283856712
1.2596343808751014,-0.45120747317666543
1.2644114225242014,-0.4588995303695571
1.272873168478256,-0.5478133511854231
1.2737898064802184,-0.5197129420452168
1.2853864936000043,-0.6019671945592271
1.2932780274333204,-0.6670701287662304
1.2959481005116285,-0.6964069165710057
1.3019083039309782,-0.7380504407980062
1.3156167874341973,-0.843694632597898
1.316535434622664,-0.8224588753047851
1.332838289039855,-1.0185743552966697
1.3350800928905189,-1.0311111654195642
1.3359338997382153,-1.0037072140607044
1.366395402432703,-1.2913059106703977
1.3717812146785215,-1.3832995280720912
1.3967177332419052,-1.5847618605016636
1.3971577691570278,-1.624675412499748
1.4142130185300719,-1.7498036792992495
1.4155343923352195,-1.733748772509777
1.416395115677922,-1.7944380659200898
1.4287159464186345,-1.9616514607359674
1.4288179071156382,-1.9468622254022956
