n_harmonics,base_freq,magnitudes,instruments
7,3.023514979993107,"[ 0.49795601  0.81963652 -1.56286106  0.80416515  1.07975304 -1.66935374
 -1.10006937]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
-2.358424523843901,-1.4972938470974582
-2.3571324259843403,-1.4648537234001755
-2.3438027481246455,-1.2521241277117812
-2.3311816095654248,-1.0279967161061256
-2.3276072791934954,-0.9751024354068977
-2.3244686458726465,-0.9402072171085087
-2.3137777220132216,-0.7768193134653624
-2.302705520631704,-0.6406320952781535
-2.299100152469696,-0.5624890890571179
-2.2966035316935116,-0.5531023472986907
-2.288441403157686,-0.46826028726612023
-2.280427481767324,-0.42022040564607593
-2.2777506954336952,-0.38665918860783244
-2.2765141770476283,-0.36637094800310227
-2.2726246892826585,-0.36753986063009425
-2.267413746253987,-0.3275118058797428
-2.2621333590498933,-0.3000892845627912
-2.258991062264242,-0.30305363319115897
-2.254607619611667,-0.3057926496296762
-2.2511544427180272,-0.310888195052843
-2.249559728962261,-0.3077955259805623
-2.2468786050371357,-0.33039435775045445
-2.243926228352859,-0.32055884053941863
-2.242543542802745,-0.32191623443045764
-2.234995427853912,-0.3284106678734129
-2.2335098285606665,-0.3706652597519058
-2.2329324199947926,-0.35307794242670293
-2.23107171019831,-0.3866812094091815
-2.230065756701325,-0.3542554900853092
-2.2280845352915812,-0.3806354916493934
-2.2279949106020767,-0.3898962548208694
-2.2239671361907725,-0.4106605514347418
-2.223059092650938,-0.4156493864254276
-2.222981010933857,-0.4269442107340115
-2.1863267051680952,-0.8263365037564545
-2.171697114954043,-0.9845650639855371
-2.1651694061172755,-1.0683967858885317
-2.155336501308234,-1.1789103369096268
-2.153558509442156,-1.1850967005911284
-2.147090143966114,-1.2601761411143038
-2.1452938598728286,-1.2692518279361256
-2.1410683750742834,-1.3319921078965937
-2.137519062066461,-1.350872497068965
-2.135439829049325,-1.3502851816707278
-2.1263186771251723,-1.3944724844200318
-2.1177170146522504,-1.3895857638145777
-2.117652579461001,-1.3900030961564689
-2.1135470928026603,-1.3980506947298632
-2.102617573272087,-1.3753523269553452
-2.093152403852427,-1.3045834066126794
-2.0740117532635596,-1.0762672520570093
-2.070136176564847,-1.0254693822182606
-2.0592942983367086,-0.8208609975189463
-2.058865109478873,-0.8047590445657927
-2.056066136035046,-0.7684816108212953
-2.055794322902641,-0.7440938065080493
-2.0535759142537557,-0.6874290703725502
-2.0529166795393303,-0.6701180256260891
-2.0513485899647472,-0.656726151761437
-2.035324189225883,-0.29162542724275514
-2.0286956125415605,-0.11915661407669106
-2.0208944217427685,0.05900568569251163
-2.0206779600985207,0.04861023231320227
-2.019628238825217,0.11229622024799392
-2.0169685102459463,0.17368824194511673
-2.0003526372568774,0.5345565545960279
-2.0003058464111794,0.5051468871607965
-1.9927374223007706,0.6438511015174968
-1.9841653183277133,0.7939088132767353
-1.9831488836959252,0.8120906609364262
-1.9740980377398154,0.9163401908015345
-1.965285713434939,1.0028689133889717
-1.9615208778246802,1.0409727685551637
-1.947418792744733,1.0319158633535095
-1.9469135297495848,1.0505632623100152
-1.944346845612818,1.0382883737258004
-1.9396452788048317,1.0171268811595526
-1.9360792215499594,1.0122923956616003
-1.9173141001760308,0.7217098453867836
-1.9152529770126396,0.684474835171573
-1.9135429675450037,0.664290434202378
-1.8879952569528076,0.012645805999019988
-1.8878076576317153,0.0027239668730585243
-1.886918535067024,-0.02611834055443034
-1.8848917544778558,-0.06463761221898691
-1.8745302482016175,-0.3854740228261503
-1.8701483015081077,-0.5290835881654085
-1.8697316423588264,-0.5232882108525316
-1.8682780013482372,-0.5811670421956614
-1.8631350152806376,-0.74862227010707
-1.8583640962692873,-0.8936238692956046
-1.8370872768190434,-1.4328355011166165
-1.8258419472639664,-1.7105502372438395
-1.8181460395860838,-1.8337137152977954
-1.8123339745353466,-1.8832368888363042
-1.8073762701852443,-1.9320229172749726
-1.7786928595623388,-1.8827581373588447
-1.7693541174052294,-1.7356641032891664
-1.76583275611808,-1.6849478851409951
-1.7619925692114273,-1.5936687835067984
-1.7417674675401773,-1.0352545492828775
-1.7382350175133847,-0.9157561545175558
-1.7305361429534933,-0.6218397948102016
-1.7263189865395883,-0.47884647524956386
-1.723629150774509,-0.3669506619280066
-1.7209006201394887,-0.2771511408879542
-1.713566839847348,0.04019377927253462
-1.7033304002347578,0.4779511566393917
-1.7000667388138273,0.5987908859898511
-1.6964015531742302,0.7532004582139185
-1.6890814654106945,1.0400594994554704
-1.6882080102725818,1.0726761039150539
-1.685687850858498,1.171808601899453
-1.6825455234213045,1.2963874899196566
-1.678014289480258,1.4453104139690083
-1.6700297460551037,1.7602102040141259
-1.6598438953345815,2.018876347957747
-1.6520091298415533,2.2025977209003926
-1.64729970161976,2.3039162411134817
-1.6334252827740063,2.4770143773383353
-1.6304901446270026,2.4937061705230295
-1.6261844417283717,2.512622277157968
-1.626127523809048,2.536005557727164
-1.6238303448486515,2.4980493882769452
-1.612891455103029,2.4538591216521097
-1.5987740235761325,2.27749602861278
-1.5977597986958243,2.2860976147521934
-1.5880667526799332,2.0496863411447617
-1.5742361200391028,1.6939192846009539
-1.5719314191651703,1.6114625521418287
-1.5529757704141092,0.9497698253315466
-1.5527902046945754,0.9736683496220888
-1.529217260836822,0.11832686743450226
-1.5260507473598788,0.006978759275897181
-1.521732476185613,-0.14109722512715223
-1.5070821127191787,-0.6072196204940425
-1.4864866337688676,-1.0433911920625079
-1.4838599212779267,-1.0907861964246115
-1.4802517765170533,-1.1365116763633987
-1.4755769004018677,-1.174836067519839
-1.4722076541479925,-1.2155720801896484
-1.44450470794757,-1.1579965845348625
-1.4402555008514646,-1.1111039419906912
-1.4365612453580934,-1.0370967645557965
-1.4362284589711654,-1.0639152059699206
-1.4317411886627067,-0.9977722968128172
-1.4199682269592317,-0.7459160988278222
-1.4093961848311758,-0.5056391399072372
-1.3942663021990547,-0.09909854464235159
-1.3936187359066452,-0.08076694804219907
-1.3920282603730103,-0.041369268709611814
-1.3905786585631503,0.0034710250614777035
-1.3894805418157004,0.019451383077070845
-1.3693442347207307,0.5697978030900267
-1.3640271932173849,0.6927544253906457
-1.3590629357836388,0.822857714818136
-1.3510627810352023,0.9669009662449064
-1.3493960760728547,1.0177721428583426
-1.3444705130607641,1.1133234167857156
-1.3442626825614052,1.1078557282055297
-1.3421081592987274,1.1274292788028784
-1.3368773598034325,1.1912716676478454
-1.336525582631402,1.2221486740564735
-1.3321420725663107,1.2467008242721076
-1.316297560728714,1.3122130724904442
-1.3091583716382467,1.3309875575233465
-1.3069458891417245,1.3248463044279555
-1.3063722674929585,1.3166760510864803
-1.3041060245675011,1.3185987648332627
-1.3001791895935713,1.286738256731153
-1.2995175807230415,1.288674759025578
-1.2739768383156684,0.9331671513556079
-1.269874480726124,0.860346392008471
-1.2485624751553182,0.36715281385306636
-1.2413394144792809,0.18363780701027516
-1.2367314992778304,0.11672552556661817
-1.2341410796347032,0.050403058920934087
-1.2230672906018165,-0.17699615414763628
-1.219777935181354,-0.25295669983856406
-1.2180454089156387,-0.2943885426421486
-1.2137893209974027,-0.3907476059967342
-1.2081756350384678,-0.4911592372590801
-1.2032994414102702,-0.5446290267308191
-1.1942286250515435,-0.6787978014275874
-1.1911334492688774,-0.68722486830446
-1.181197531179693,-0.7243296628685442
-1.1801837324577913,-0.7170565823430456
-1.177770545196107,-0.7292594655940143
-1.1770614738056215,-0.7492875361617546
-1.1698544567119715,-0.7457473893868337
-1.1527428789960128,-0.6056635418961929
-1.1519869190251524,-0.5532292368853529
-1.15033577563547,-0.5424444966757278
-1.1428366392850773,-0.4640699098623244
-1.1423697727808544,-0.43098804562599285
-1.1336628098018453,-0.25357384894753704
-1.1305293175022852,-0.2178055862563015
-1.1284163935785163,-0.15350809317868339
-1.1279820089218444,-0.155926336719121
-1.1167875334112822,0.12965962906371806
-1.116366923239473,0.1471893136670586
-1.1106871387117072,0.29332843306553824
-1.1052277029114543,0.4529188916962893
-1.0867904684251588,0.9535786155631499
-1.0831467369882801,1.021793458294234
-1.060741517617505,1.5256470509741151
-1.0474514006795612,1.725218003793054
-1.0415234143980716,1.778640381744517
-1.0401488959926448,1.7736600738805022
-1.0395416661745174,1.780170506837988
-1.035392392119076,1.8476050257290533
-1.0340987884140838,1.8253210157241186
-1.022265568788474,1.7921677433308028
-1.019970700716804,1.8026499717972864
-1.0113687256480244,1.738181457578694
-1.0101970176793242,1.7072077390629203
-1.0040696467720822,1.644512126880373
-0.9924865433323582,1.4317059023115708
-0.9786405979709523,1.0991721560918732
-0.9762857227219865,1.0368487684584713
-0.9694522330570448,0.8409411915051336
-0.9319916643759583,-0.33900874186418517
-0.9271343813390676,-0.49624835572598053
-0.9265151752045782,-0.5008066542450252
-0.9161007102457379,-0.7782564489123451
-0.9081578653373406,-0.9171437374492941
-0.8996435218921524,-1.0860408974668592
-0.8883490125090034,-1.1793086970852225
-0.8831058122379991,-1.1869954004106194
-0.8819448117610404,-1.2047002411657055
-0.8782833956017964,-1.2077001234279625
-0.8769467309348205,-1.1838461011366477
-0.8761457796818535,-1.2185875644186022
-0.8740322970557672,-1.1735847359732405
-0.8730388967813107,-1.2035165993375507
-0.8633334501300123,-1.0915907527081805
-0.8627007377668932,-1.0587582154181026
-0.840713687976391,-0.5564096427534668
-0.8383380521701231,-0.4698575418349031
-0.8339053040103606,-0.29237238233501245
-0.8332845462291592,-0.2727480103075063
-0.8276651665636994,-0.06729798298561432
-0.8135543641534717,0.5768367213636532
-0.7924732961898693,1.6536251149875552
-0.7910158591856589,1.7212616502073057
-0.7905875893595136,1.789208127347502
-0.7874015735014757,1.9374002437538087
-0.7855767794585375,2.0416589033118644
-0.7726023285887273,2.739732719462425
-0.7682664524482519,2.9851786578242065
-0.7601788051983247,3.3996717482644763
-0.7497518783774786,3.860294758694328
-0.7488973617791617,3.9048087383101815
-0.7484210214225002,3.941120028807337
-0.7438847267839468,4.120137977295754
-0.7435341922562388,4.144167756450235
-0.7420094298256172,4.188825470502532
-0.7367533867071865,4.39334602731575
-0.7276462696433805,4.695956593619023
-0.7268554878286824,4.6993548881145975
-0.725248434050612,4.739914135207011
-0.7175144084449521,4.932731383849937
-0.7159538570436426,4.943440383449039
-0.7142199649724832,5.006051566546659
-0.7130193310708366,5.024190570850011
-0.7097029730732887,5.066435864644019
-0.7094797938118025,5.059450952812602
-0.6954643506620881,5.170703640314676
-0.6799512932260079,5.037260018937656
-0.6767899206095755,4.975283717391206
-0.6675379093144285,4.75756544041192
-0.658689210547871,4.506302497494847
-0.6530818456360485,4.2797776322912275
-0.6476480143247327,4.06304373109377
-0.6410339455207872,3.789906514770564
-0.6373621436173158,3.5958041253551136
-0.6341215622733811,3.4667221172742866
-0.6332931541068971,3.3986652809574944
-0.6328407640557745,3.3884257027892954
-0.6243688246783154,2.9353146210193386
-0.6107842692547996,2.169922406819899
-0.5996811023042188,1.520234203740066
-0.593562873532977,1.1262478675271066
-0.5930451784940431,1.1106073845147242
-0.5803864350263126,0.3257030227522449
-0.5759799100189964,0.11918759918630839
-0.5675018990255731,-0.38577241513030736
-0.567122588616201,-0.4006116935210364
-0.5670282434322291,-0.4056993935771466
-0.5641887036920714,-0.5747616290200861
-0.559663401492994,-0.8158160944413282
-0.5510234412109414,-1.2253259984204428
-0.5480440865213425,-1.3793323369418782
-0.5443694376962709,-1.5731685229201198
-0.5342887341240643,-2.005970135121137
-0.5295394604358132,-2.1427383091594643
-0.5267395876682515,-2.279969440272145
-0.5251609228053136,-2.3587661767441372
-0.5218722444283346,-2.4862841825038045
-0.5162975450810015,-2.6422473815477097
-0.515834604620403,-2.657028730519396
-0.5097021239633213,-2.8197220834863916
-0.5056030301157177,-2.9480245412810047
-0.4833515180341261,-3.3527453258333137
-0.48322684928958015,-3.3667319876776642
-0.48000908325538294,-3.407681810785309
-0.4763783462362392,-3.4395233452998486
-0.47259315742364727,-3.4780687507471857
-0.46906804022514637,-3.487817090367114
-0.4607911848026367,-3.569008713229803
-0.45110918335335715,-3.5618884592186575
-0.4459795492890515,-3.5522445968614504
-0.4433667935309771,-3.5575799752864343
-0.44112208528744956,-3.5428477410787846
-0.4368994473898815,-3.5390934268799334
-0.4350981606215676,-3.5400856224373034
-0.4343321576967516,-3.532065996985914
-0.4174779086499143,-3.420834550048424
-0.4162944575334775,-3.418467957897963
-0.41185409325945344,-3.384811174601538
-0.4117863945994924,-3.388152692043103
-0.4076650094152261,-3.3262566738891866
-0.40183548826366255,-3.2710591809274407
-0.3955023871216765,-3.225296128715235
-0.3928483979946149,-3.1633549628327073
-0.3879542582820039,-3.1257981976248614
-0.38420935914610777,-3.06888422197999
-0.38064083271648297,-3.0073746443606266
-0.3745932997536041,-2.9481237482470344
-0.3731479073830668,-2.9052383647011966
-0.37080130330571714,-2.893212074532068
-0.3592968697085337,-2.7497200696406137
-0.3590035538747096,-2.7334774318102566
-0.35509785955808937,-2.675080307500362
-0.34779292133530326,-2.56702182900837
-0.34744813577456135,-2.554444629650278
-0.3411773618524325,-2.4529162052670057
-0.33673723583018234,-2.39908596188085
-0.3210781567635701,-2.1827440129501454
-0.3087455490852329,-1.9590838152857544
-0.30594986096270693,-1.8988751333353135
-0.30177704984194786,-1.832599984119986
-0.3000131611734047,-1.8017911936972102
-0.2998703692904554,-1.8316012019686394
-0.29913587093765326,-1.7942724971847401
-0.2840126691968665,-1.544966374717118
-0.27788787653797975,-1.429643158986359
-0.238330698915997,-0.8153902603539802
-0.22569028412743553,-0.6673800499838977
-0.21875278985261826,-0.5701751341428531
-0.19311509430574603,-0.34859016799048825
-0.18648274435486067,-0.3408014224933397
-0.17534290310145417,-0.28331179086381186
-0.16497290010708188,-0.3111692161967694
-0.16209358393655426,-0.3230089852106306
-0.14287112908537525,-0.44362385474974375
-0.12185228306718265,-0.6254605265334982
-0.11662586956968912,-0.7078113923556028
-0.11296172125168624,-0.7609236490383801
-0.11166735512658121,-0.7783990729603324
-0.10404151449648369,-0.8474070107103694
-0.09423894322685689,-0.9827443224074726
-0.09422872501202306,-0.9682119829489997
-0.09267197592771126,-0.9920516084354288
-0.09169682336827645,-1.0011067153923525
-0.09073281485512208,-1.0152459501032958
-0.07905649783527657,-1.1331947741248642
-0.07199227676952713,-1.231632498215263
-0.06587290915517663,-1.3017706895134467
-0.061408132172068974,-1.3223714942347298
-0.054469983119082244,-1.3762842442276397
-0.04403669928850995,-1.3869661649123357
-0.04315532252649046,-1.425330348276048
-0.042626950756146975,-1.399174193918314
-0.03757338417222034,-1.4181894614179238
-0.03738191629503884,-1.4159030061259548
-0.027051724163621227,-1.3912673667005568
-0.020735167671471544,-1.3552475618621092
-0.01860471577590328,-1.338968376844107
-0.01660374696743716,-1.3374654207877297
-0.01428420431548183,-1.289159469499285
-0.012353402274952074,-1.283275716294635
-0.007895223198432166,-1.256651582010257
0.0020717640898073597,-1.1280559155046448
0.006923020606480534,-1.0027502172422962
0.037143312718012744,-0.4224629352106767
0.037884992481011626,-0.39796451332401317
0.05088133300483477,-0.08207212755076987
0.051602174117272526,-0.09080424199472423
0.06292485124274094,0.1936694801103772
0.06545820046077466,0.259517449158891
0.06898454101050522,0.324007797395696
0.07405455328129351,0.44410810481234664
0.08478711469831346,0.6662776973576084
0.09268896917318914,0.7675273520180782
0.10466445081507025,0.9434728400775038
0.10496842733554601,0.9340415908405767
0.10960509454036282,1.0126902446773927
0.11226458882848522,0.9889417394026222
0.11258094361305648,1.0010484222031797
0.11329175536236624,1.015068210823624
0.1184001713887981,1.0569836268513373
0.12564482981037672,1.0793494286194507
0.13449662095816617,1.0414601095412535
0.13883147651211392,1.005965882349076
0.1398564320178295,0.9948717806152925
0.14294851230414007,0.9627120194329993
0.14714785692232546,0.9440046477484614
0.16885738367019032,0.5688693672466325
0.1710489092382783,0.5072182385247708
0.18453225391149264,0.1888579025816377
0.19533129333763544,-0.13257386179214817
0.19533688498394852,-0.12144899188016138
0.20097405872437513,-0.30495747939330736
0.20820215255308838,-0.5404345588710551
0.21345402149279158,-0.6808951370667307
0.22024696087570472,-0.8924393927702245
0.23611625711068207,-1.3249671538668026
0.24022647060211622,-1.4409404056806903
0.24603834360108134,-1.554122890801343
0.24752795623083124,-1.5957077186279707
0.2585222213338598,-1.7868320108004692
0.2703871973042067,-1.9199001779928873
0.27061905195345703,-1.937754678704022
0.27716031694672605,-1.9540113551975256
0.2899871964330689,-1.990953135203568
0.29201004640436823,-1.9465724506945803
0.29217231998521154,-1.9473975021640342
0.2953567610616501,-1.9370153156395917
0.2990546745924796,-1.8948362894697062
0.3071696367628416,-1.7742651606951758
0.30866175707934174,-1.7285076077664296
0.31579955688349903,-1.6028022246158162
0.31640555047504826,-1.5740225464849136
0.32205082372022487,-1.4250955952941666
0.32458521948739083,-1.41923777864539
0.3300520506749782,-1.236734056948043
0.3330090642846013,-1.1415427322732128
0.33602987323753286,-1.0319777064797941
0.3388294436266852,-0.9352200096816601
0.3398929634230847,-0.9111598052208016
0.34533985093208486,-0.6851315462229491
0.34561634205475844,-0.703352015877667
0.34802616593462465,-0.5795677504423355
0.34802831930508793,-0.6214689188094457
0.3489476650549497,-0.5839426174567833
0.35518554952472936,-0.3241120551278557
0.3686367919423956,0.217101186007413
0.3697265271005943,0.2580856322576773
0.390271740169581,1.0996244777690722
0.39367762342522683,1.229041729697537
0.4027331274830841,1.5389104311572126
0.4084020201217968,1.7455920107886171
0.410409763604191,1.8033197892081725
0.41093447396644844,1.8026957564337949
0.41173916536045274,1.8473456476418995
0.41368419884750374,1.8851506248846648
0.4229219303651295,2.1349450675715276
0.4337247605154877,2.354304324525264
0.43617568224124925,2.389948816941459
0.43747469351964074,2.3887315994399483
0.4421212920103157,2.441777134370196
0.4492403000147256,2.5047247194073647
0.4576814555453481,2.5215406360866757
0.4581284835312345,2.5209453558064623
0.45976220325320893,2.5003765339256203
0.4598072073217603,2.502590626877976
0.4601744023434695,2.514452783465178
0.4685546969044809,2.4523310898328226
0.4763706850076219,2.3521444288613083
0.4770572379306839,2.3166639416066666
0.4854534486361115,2.180029461350631
0.4922799122608543,2.0141862072074264
0.5011061162258281,1.7787278175982377
0.5065707169285263,1.6051938732480648
0.5097999203004093,1.481273900020189
0.5148350933840256,1.3341965768161215
0.5150503150042223,1.3157041643350766
0.5193293260409941,1.143109173866008
0.522945401102116,1.0726066667382737
0.5246501322813062,0.9839633538547076
0.5287150256493165,0.8537752469244709
0.5427315528113272,0.32415399058054806
0.5470726255897218,0.16250681090532426
0.5513408514810969,0.03048076679912079
0.558116161837507,-0.22283057503784584
0.5620286700517809,-0.3273141980594783
0.5696197365398161,-0.5705687666738414
0.5726782819770966,-0.6491107492242467
0.5873015502050363,-0.9617284089822465
0.58939943445976,-1.0351572481253966
0.5942430162060335,-1.1086157282854714
0.6033818568182658,-1.1973948776498151
0.6077650091076743,-1.2236860232097613
0.6102721565104967,-1.2716936876929827
0.6217524276977429,-1.2826888747799317
0.6229021308407079,-1.2420962733046783
0.624522241296575,-1.249954854727374
0.638468703000326,-1.1274612852546497
0.6405416362289627,-1.089881232220247
0.6407639453155998,-1.0618179491008986
0.656435076282361,-0.8012157453192562
0.6603029565068184,-0.6956383205553875
0.6619084712734025,-0.6854744515191145
0.6705536090537398,-0.45147784353557785
0.6736950090885983,-0.3651889370268802
0.6828369216095549,-0.12737923942419818
0.6869838219353004,-0.028879032435303396
0.6974128607303856,0.26028599843028516
0.710913618619545,0.6334046966738789
0.7117347885499883,0.6511859811020644
0.7239719702864793,0.9411616493323633
0.7362123247469947,1.1336890078954074
0.7461153502201636,1.2431469069046077
0.75905027588826,1.3488370391286613
0.759527129726838,1.3382195104168102
0.774886412152922,1.28541888267401
0.7857209105039882,1.2052964147216356
0.7937405340210129,1.0946639903100868
0.7972513073877909,1.064090598161409
0.8036465794075665,0.919597081111135
0.8043133557533801,0.9381357160599909
0.814598017578259,0.7267040956752732
0.8199965423978717,0.6052647681303808
0.8201231076682984,0.6053491218037135
0.8316459713531819,0.3319349855102893
0.8357179993842019,0.26483047625122796
0.8360772253259316,0.23267617780614722
0.8460536978209126,-0.004758009531016861
0.8530334524454597,-0.1557530552011344
0.853903052052928,-0.16693450292825301
0.8620892900018902,-0.3460062387019559
0.8707756420526866,-0.499544845582524
0.881526006242626,-0.6170715589507786
0.8848802245427367,-0.6529120231763855
0.8919499836142659,-0.701366300918831
0.9062052673185379,-0.7253908976945825
0.9124072360875806,-0.7002503839195348
0.9155491651080419,-0.660463387737813
0.9179777517094929,-0.6742287603395067
0.9211625458409483,-0.6510436476889607
0.9264838715031516,-0.5541142171697145
0.9301140271355761,-0.531655749973195
0.9469093055787332,-0.20211204760063564
0.9527130043048881,-0.05856095994034142
0.9647636661932948,0.2306216302871012
0.9681772108915068,0.28961380470253517
0.971268521633319,0.38469800513544783
0.9774679780186348,0.564420998690958
0.9782690350931889,0.5851528382938235
0.98197873331954,0.6700506365605099
0.9868345968210233,0.8154614277516938
0.9879702932392918,0.8768267700302396
1.0011867926416622,1.2109340315136943
1.0071663658183976,1.3173498074902006
1.0142075464685867,1.4813019676941217
1.0165564194915335,1.4857608635684334
1.02978711203599,1.7050115765047702
1.030518530293449,1.7180495121007233
1.0347316393848978,1.774372014762442
1.0347323487439137,1.7673723312009324
1.0438239783637515,1.8119916353811467
1.044228357383231,1.8062193955431691
1.0464151622701836,1.836913554471631
1.0485990885412848,1.8505793846322802
1.0630384829075936,1.7579406635914578
1.0798038877045215,1.540571888992451
1.0905417869402996,1.3054442536821056
1.0936385538729096,1.2507371722480092
1.0975696329581153,1.1711846620579276
1.1025620535155038,1.025624544797174
1.1197831471833002,0.4927135054621581
1.1250503032952697,0.2990947645180797
1.131189726600324,0.13902801340982202
1.1374805442841378,-0.06130361439753939
1.14150792638228,-0.23989592245357488
1.1465566367013853,-0.34955059260994664
1.1467021488284779,-0.3481037554782164
1.1472910278258501,-0.38173481984408625
1.150087849579437,-0.47351002826820826
1.1617176063141308,-0.7440951562318701
1.1675094274691018,-0.8774443021380888
1.1733556003372634,-0.9884713872658792
1.176816941732051,-1.0542173301758462
1.182135715029009,-1.1623385396197319
1.1843308269821886,-1.137000699052139
1.1930369408275503,-1.211055239627077
1.196434593628923,-1.1988536804806025
1.2004265248751764,-1.2079773278683683
1.2236237882780783,-0.9037899370826868
1.2502998045733884,-0.0830729148516875
1.250865839943918,-0.056387475230785654
1.2578672552567856,0.27938199318387835
1.2622101772037695,0.4477926008430926
1.2629609713935945,0.5050455784944781
1.268131189387276,0.748749883410224
1.2710963695772204,0.8963492149899716
1.272523723324876,0.9406492668003898
1.272583774041891,0.9813240126459496
1.2797037036451329,1.3348435237335123
1.286756618276339,1.7132676594725655
1.2876843242728189,1.7818594354201422
1.2887428590260965,1.8468764445810137
1.2961887535423173,2.2547211611996003
1.2999984430613623,2.438486753888364
1.3011385644188973,2.5269844199642315
1.3025754307377815,2.585649700081731
1.3066484270147098,2.8202117150125274
1.313863762201966,3.1816076929311072
1.315458618169811,3.2695036832413975
1.3344930121408787,4.147747571243197
1.3352434763949068,4.174491573895666
1.3425947210151605,4.4315491011329895
1.3554041331883377,4.82146132443851
1.3585298466984614,4.875141566541375
1.3625082663196695,4.963669678605983
1.3644940863374684,5.007397675719544
1.3708823000113446,5.088253930276454
