n_harmonics,base_freq,magnitudes,instruments
9,1.3704896844437582,"[-1.05398595  0.37084949 -0.19728721 -0.77752386  0.44463763  0.78765938
 -0.49650709  1.23301312  1.81126148]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.661563676685475,-0.34434450114837534
-2.649733620325235,-0.23277816799082235
-2.6428468394601445,-0.15985518278130367
-2.641934587900721,-0.1621510196584832
-2.6319388290380425,-0.04069568497960609
-2.631157252948927,-0.0519904854292621
-2.6203738099283984,0.07268809335928138
-2.6153095112844396,0.13132892469055266
-2.6014241515826977,0.3006211881854601
-2.5983137022026375,0.3398340175699448
-2.59670434053589,0.34190091459506605
-2.5905702725715116,0.4219250772800372
-2.58929223905029,0.42786621219590093
-2.588875068422522,0.4489053036144424
-2.58841978028902,0.42700618057754425
-2.5817118627071847,0.5144533855284982
-2.5675959132081596,0.6623579473924798
-2.5653946954032225,0.7022234238942332
-2.5608719381758966,0.7392907163533481
-2.560441378565091,0.7410837006503341
-2.5556446797472363,0.7934745092433716
-2.5555555075650416,0.8040048673847153
-2.5542326135458944,0.8262640578386707
-2.552397234229705,0.8059469765138603
-2.550535133359757,0.8393079816821228
-2.533937971335889,0.9830657638614299
-2.5180479812584875,1.1178369370356958
-2.5036000373381273,1.1774149253703572
-2.4993652007629024,1.1918171742504127
-2.4972662838452147,1.2113272752643895
-2.4897532686737014,1.2258327391326977
-2.485895200404971,1.227764265974066
-2.4814404042843567,1.2358914526692855
-2.471700515870724,1.2285192037351602
-2.4668703804302377,1.2172566539982452
-2.4663753130747326,1.2240541160736285
-2.4578549806865007,1.2047674189241677
-2.4456105364392426,1.1304941502429282
-2.4370532785843784,1.080077629402977
-2.434260632887629,1.0586068143467096
-2.431245703046626,1.027501370082607
-2.411098887612642,0.8252032713166637
-2.410906893020557,0.8102676562697444
-2.3971670881503555,0.6436321701173278
-2.397001244725187,0.6278683261734826
-2.3849841687482485,0.46905138723061046
-2.371520739310371,0.21833673354401945
-2.3713761089012175,0.23984616239228254
-2.3711388161303093,0.22791903891626084
-2.36997853618007,0.18921243774059843
-2.3617012292827635,0.06476738599386037
-2.3613397090521753,0.04505189085295952
-2.349509435616815,-0.1823149378133448
-2.341459167079986,-0.34376603556225327
-2.329319529056119,-0.5827687522090778
-2.3258406314449416,-0.662028033945468
-2.3176176261627646,-0.8209126451963259
-2.3162497982286774,-0.8543693910470496
-2.313238514837644,-0.9118826394266251
-2.2952742864978095,-1.2709394780583207
-2.2950299659301683,-1.2841067129732957
-2.2943795326170613,-1.2693647216182058
-2.2896137533053604,-1.3833138991136238
-2.2859079500588217,-1.446727060586196
-2.275608071900624,-1.639614998608835
-2.2713398403973377,-1.7069192500697077
-2.2676637799284647,-1.7676215273873839
-2.255567723908348,-1.9731215585235464
-2.2526905233632264,-2.0147094681389417
-2.250987912076309,-2.0291297799382284
-2.2501309846680426,-2.039448985475714
-2.2446754949689836,-2.123407641367088
-2.2327351479251085,-2.263397440674617
-2.231039621135963,-2.2744839002038857
-2.226059221508061,-2.3053703791202005
-2.2227741307565716,-2.3507276502988157
-2.220691538761694,-2.3837211805704546
-2.217802101609002,-2.394244884018497
-2.214693230395727,-2.4114011782005127
-2.211847393236889,-2.430771190243113
-2.208622391011067,-2.4789459269287812
-2.2017897265625153,-2.487273154082821
-2.201491342920062,-2.481744855646899
-2.1997126999389893,-2.479764784138567
-2.1976690783579715,-2.5161749218957112
-2.195178698275189,-2.5193616229349938
-2.1949325093674554,-2.4976999238176774
-2.1830594753502846,-2.509523411119718
-2.1826794063197488,-2.5045653865299253
-2.180945225376315,-2.5065714274939275
-2.1771045211074704,-2.515892935265393
-2.1762027333545264,-2.5020534253990454
-2.175626073835696,-2.5001713997615007
-2.145557991259243,-2.304748109215721
-2.1447719591817296,-2.288772678416516
-2.1417187243978875,-2.257957873589493
-2.1320647066438854,-2.147244441578518
-2.1281000678843593,-2.090406635465264
-2.125328920767803,-2.060758344011975
-2.122559578353419,-2.00466413363239
-2.1001851636797877,-1.625510399441861
-2.0992815383456187,-1.5964008361093291
-2.0745563525351782,-1.0479479193948664
-2.0738056480133564,-1.0327413871097963
-2.070648725048208,-0.988558042219328
-2.061859261035545,-0.744206346918101
-2.058267013206216,-0.6657907905176911
-2.0576206437944418,-0.6359259903388189
-2.050559849639343,-0.45095687230478065
-2.0485688190811784,-0.40105444042025856
-2.0425212311758214,-0.2549150263468678
-2.0412335997853184,-0.22410404299936826
-2.040620339630175,-0.20039441998516894
-2.0376798792550614,-0.14593633162859568
-2.033364285857531,-0.02866325773811971
-2.025279148563037,0.18972390140954293
-2.0197250743273605,0.35693314275217036
-2.0183741800184407,0.3821899147264016
-2.0076391759101275,0.6582979575397444
-1.9873406743665478,1.162445983290726
-1.9548861149865795,1.8326367612011556
-1.9315158370830068,2.1895458321566617
-1.9261530510958993,2.268280120659
-1.906307407869868,2.4507954662073295
-1.900242019791417,2.4996040141069367
-1.8915379290178274,2.516871697142276
-1.889800171216965,2.5303555947667675
-1.8831386694318744,2.551219323012841
-1.876288500797794,2.539325752732243
-1.869354116234818,2.5120023165046317
-1.8662277956189302,2.5282214009003323
-1.859050260164676,2.4858295343317933
-1.8544830959236656,2.456952594667731
-1.8513267441863415,2.4365675204726505
-1.850669237592107,2.429724110498598
-1.8414102740671634,2.347881825975144
-1.833802429000033,2.249116452177743
-1.8254993880933874,2.167109234560682
-1.818058523797747,2.04357917467556
-1.8124382079864116,1.9702825784965439
-1.8115783780742745,1.9496599135112689
-1.8049383875844849,1.8482576578646388
-1.8009609462666323,1.7609483367895549
-1.7949682658853734,1.6605801651213026
-1.7858331227719604,1.4551008060793307
-1.7852322089065558,1.4423879134668407
-1.7848665379354054,1.452648954261133
-1.7809228489534943,1.3683485967902667
-1.7781608675475962,1.2990562308544362
-1.7505839350041048,0.6785577578903547
-1.7338723721809004,0.262086023612653
-1.731422847104516,0.20187955756062587
-1.716668548043764,-0.16541445883984324
-1.7089200328479075,-0.3423780567773753
-1.708109212307071,-0.34401471439997533
-1.6910047650851048,-0.7720946639424616
-1.68981748023143,-0.7799107189464258
-1.6894906594021972,-0.8086236346306916
-1.6775967044606104,-1.058962702253002
-1.6727549869988065,-1.1429654601534704
-1.656543826738128,-1.4620718529660848
-1.6560588504441234,-1.4812987107414843
-1.643256636665064,-1.6940772240018551
-1.642195950585815,-1.7054023601511867
-1.636111320116368,-1.794235039130581
-1.6342847753532033,-1.8050687537320176
-1.632844367025325,-1.8512714912759847
-1.6310432526974659,-1.8602769843812963
-1.629001887416772,-1.8826032915546698
-1.6187682035271922,-2.008328155268615
-1.6113084228358399,-2.0837544247945585
-1.608865866928646,-2.1082457108770147
-1.6077761316701835,-2.1137692289584833
-1.601964150149825,-2.172378684793824
-1.6008758712933495,-2.1548393921443196
-1.5998836722534708,-2.1826340237156074
-1.5694129623622146,-2.2584139304673094
-1.5636343683688438,-2.267150009404582
-1.5626127010848077,-2.2566211216641503
-1.5527362294300582,-2.243581112051369
-1.5500247313284397,-2.2079143378754758
-1.529697866959683,-2.06210080525372
-1.5280544143813064,-2.0479881846544297
-1.5279656798518755,-2.043190270534363
-1.5114160164245607,-1.8782709305210228
-1.507779499157395,-1.8153853061838232
-1.5040567439389159,-1.7612171000458203
-1.4971870689447104,-1.6628136223567416
-1.4929925215286373,-1.5916703986135605
-1.4844048597860033,-1.440852771726287
-1.4823348899832165,-1.3934688445729309
-1.4806840226269595,-1.3570113314009418
-1.474358817771993,-1.2551766328311025
-1.4733633010313336,-1.2489033404010919
-1.4695570875378723,-1.1551844405365228
-1.4692228099063092,-1.156511399407893
-1.4664624607107826,-1.0944826269694337
-1.4646358855951054,-1.0688351310559234
-1.4616383610642707,-0.9940774347823892
-1.4558813298687745,-0.896777757559553
-1.4558086991439267,-0.8632516965472575
-1.4529981805603736,-0.8270867788611703
-1.4434442885837067,-0.6000851304369259
-1.440276965670512,-0.5215324065244781
-1.425214781347337,-0.1798532239878501
-1.4049726628078112,0.3284302121470798
-1.3957449957561745,0.5590195500403234
-1.394217513022765,0.6091721231348433
-1.3926822068250078,0.6334213905675289
-1.391671422467325,0.6662417701002691
-1.3882469974914469,0.7523030858737768
-1.3880929972926603,0.7407506066420547
-1.3874266926848422,0.7682166931512183
-1.3869156614980989,0.7855551059042141
-1.3836434523202654,0.8495160114908288
-1.3766973751246978,1.0288589167527442
-1.3759682101013555,1.0625854291508228
-1.3711245722066037,1.2025474743089848
-1.3689020758776875,1.2446140367072673
-1.3645260592775614,1.3555942243421002
-1.3621502802234153,1.4191386665105352
-1.357915923294514,1.5191283445072745
-1.3536173100615596,1.6411341879065957
-1.3525866947616925,1.646164699738407
-1.34356503549173,1.888084719286497
-1.3390659233805802,2.0035700394839053
-1.3386580922595852,2.032606496366604
-1.3330767279244844,2.144841863249129
-1.3320410971839458,2.161067486523272
-1.327938147035217,2.263085820468473
-1.3268288312812762,2.2969894479732873
-1.3071069926954832,2.738311435366094
-1.3059486481681606,2.7689016871235914
-1.2998105796150534,2.8966244872101545
-1.2955301133802632,3.00693619628422
-1.2891603262608133,3.1244659466888813
-1.277689205890547,3.3685896101783617
-1.2765058266800544,3.3609435424733523
-1.2763976977118026,3.3743723087452864
-1.2687540382748763,3.5560024150585847
-1.2679155545044534,3.529556336651594
-1.2661010533707218,3.5618596309164974
-1.2610694443016761,3.6619915762524338
-1.2540105379038753,3.780628108870153
-1.2471387947130699,3.907715223812381
-1.2276589773109923,4.156182439796378
-1.2213408826765235,4.261527360846364
-1.2170343876395118,4.301244560575319
-1.2068882285544866,4.423581642076614
-1.2037750162924072,4.464464101516434
-1.1952007147429524,4.527416356334808
-1.1907911749172342,4.538033318785498
-1.182947507039067,4.612467653156815
-1.176836942631614,4.640569928196097
-1.1708393263258268,4.674189017411076
-1.1684836900405262,4.6786106381889985
-1.1471382068308333,4.753192324841883
-1.1446398470776986,4.759377358121901
-1.1432959998707575,4.737428825760449
-1.1345860267604382,4.741707325379486
-1.1339207001094123,4.747233208451982
-1.1204219727183466,4.695767755374394
-1.1154933333330233,4.691129368398706
-1.115413812042534,4.6745747671748505
-1.1139549084056308,4.6602179769432155
-1.1132039219900614,4.668206362577906
-1.1121466763096435,4.652521726537596
-1.1108593466321615,4.6470232056301075
-1.103007099773618,4.609288849482569
-1.094070188265076,4.5369598677873775
-1.0915994154625925,4.51728893960199
-1.0852840440869969,4.470719796550074
-1.077284619676358,4.3629391069431955
-1.0713141272874558,4.301374041635903
-1.0539369094472744,4.081669963214967
-1.0516743988919925,4.042640721306839
-1.050828987334473,4.028406097611924
-1.0435390511381548,3.901783753067997
-1.0393378865142333,3.85064583321637
-1.0389485833789873,3.8254165955911184
-1.0382828474586703,3.811900066550165
-1.0350055932170255,3.7660351565114247
-1.0341655164726764,3.7544517401666964
-1.0312604149442124,3.7005597727879374
-1.014976271243164,3.374449277352847
-1.0096663399370758,3.2901090780602527
-1.004026448177516,3.1380508792415127
-0.993294294043193,2.9206386466000005
-0.9805961721047387,2.6119442443548695
-0.9796597963771001,2.5802066626583655
-0.9722042681517351,2.395072532902297
-0.9664718155628576,2.2391909223856317
-0.9442637476257967,1.6753374787404547
-0.9322754762081518,1.316009993850501
-0.9231374083319883,1.0804165470152312
-0.9175405268665004,0.9160005302780927
-0.917025344172905,0.9123323354211307
-0.9031682428277961,0.5288564648664249
-0.9016906347197766,0.5121509910598596
-0.8951890078393756,0.30093058304716214
-0.8921172945388114,0.22275318990865717
-0.888306479467432,0.13363136081758814
-0.886768663472802,0.07440708521443663
-0.8781524259156122,-0.16397854303947035
-0.8745676587002267,-0.24758950292664378
-0.8741659522711549,-0.25172115415046165
-0.8666310786868379,-0.43103114553347144
-0.8541984410433736,-0.7495319903065338
-0.8318163485102152,-1.2706514382131728
-0.8309713516558093,-1.3023802989690556
-0.8201843006443301,-1.508874110128416
-0.8176875918458073,-1.5603424708269695
-0.8137297255700826,-1.628616122439149
-0.8122883043615063,-1.6465026938175291
-0.8065251829341706,-1.7642828640855397
-0.8039747290352848,-1.7912997777882393
-0.8031159711591291,-1.812852788753644
-0.8013324175192169,-1.8507664929538905
-0.7925797351994532,-1.989036862893723
-0.7893428934660802,-2.02377054065729
-0.7782467103666812,-2.1787755230565944
-0.7692127428774151,-2.2676931202803052
-0.7549430011546678,-2.4015877084321358
-0.7504564378357692,-2.4297144018276566
-0.7305522067304269,-2.5064419256680077
-0.725819807162682,-2.5215052870390258
-0.7213220043096227,-2.509386216306824
-0.7178746239343505,-2.5384633570772484
-0.7144026461778767,-2.505114558568137
-0.711274806237566,-2.510794419436179
-0.7073485472712031,-2.51930794908436
-0.7058384322663818,-2.5099240049152116
-0.7038572679276349,-2.5016088577518674
-0.6917271473649618,-2.433476017292612
-0.6744660507458375,-2.316262768605785
-0.6714667739617219,-2.2901151878341723
-0.6524779905951941,-2.1212487427683646
-0.6508284765666241,-2.072697343544954
-0.6407736229598413,-1.9548736614956634
-0.6329582744361981,-1.8514353324437418
-0.6085003570939893,-1.5162862109271733
-0.6078949486742964,-1.506657320555938
-0.6076740749562193,-1.4968641434374088
-0.6012298790876671,-1.4108502829384382
-0.5963376662682207,-1.334251855071452
-0.5936393358724255,-1.2961503372430871
-0.5880107471551663,-1.2001758567353948
-0.5785039794312956,-1.066003144967339
-0.5745325621307087,-0.9979469825942316
-0.5653408901414418,-0.8556019152244606
-0.5632269085652206,-0.8331610883196717
-0.5559928456972294,-0.745565483903494
-0.552989162907541,-0.6988589725861857
-0.5507838451933269,-0.6776934042577981
-0.5450592652894999,-0.604644209206882
-0.5432086153672895,-0.5733179088550056
-0.5430919298886305,-0.5787004911116796
-0.5427422164203932,-0.5700740549878986
-0.5404743792682787,-0.5379934823535502
-0.5391051026802356,-0.5363398775251483
-0.536590579425356,-0.4842915652596715
-0.5355665317342515,-0.4897650853844478
-0.535036377772133,-0.4748750420660724
-0.5349398112492443,-0.4776774678881054
-0.5346126310892787,-0.4714071696871492
-0.5241532649484681,-0.3639808956058448
-0.5240803269149241,-0.34280958129315997
-0.5231525746916512,-0.3541932781723916
-0.5207304137294728,-0.3306939921751569
-0.5151352204771533,-0.27442833826298807
-0.5129284569104886,-0.2444965679543364
-0.5114785723097928,-0.2314812572258688
-0.5096601210466409,-0.23252790650239744
-0.5074547985380518,-0.21317381464350407
-0.4972529113624189,-0.13913141526347783
-0.49439685567739566,-0.12848155082820906
-0.4925541389815127,-0.12657005095521573
-0.4882539991132271,-0.08838750689267172
-0.4846859221939681,-0.06323661326812055
-0.47720093248574136,-0.06120285481761437
-0.4545099566259543,-0.01377803888798872
-0.45159069073925195,-0.012943609935139695
-0.44722140403495114,-0.0317967839621832
-0.4452726787806687,-0.02747658752252216
-0.4433926160287953,-0.028680021579989053
-0.4410355291659793,-0.04139809044236108
-0.4342214822576329,-0.05436344542094187
-0.4239660501835223,-0.0999264711747702
-0.422714660181692,-0.10858668316087487
-0.42035782063065685,-0.11444374949719777
-0.4141910695678952,-0.15629332770433968
-0.4139934830325389,-0.17271041780078794
-0.4071808456765025,-0.19902811102455795
-0.3908605055479688,-0.34742422548538465
-0.3886048392645036,-0.3600034652557953
-0.387749366813984,-0.36092623933959617
-0.384896141283416,-0.4102839781074665
-0.380180315587066,-0.449488113841167
-0.3791209185892628,-0.4527942154129059
-0.37835542279822443,-0.4688106097363544
-0.37390700561486634,-0.503201357516145
-0.3735011633573242,-0.48906018545338203
-0.36700828347793824,-0.574997051557463
-0.3627551475431776,-0.6183612127747868
-0.3598182987867742,-0.6524131363420612
-0.35250097295166904,-0.7385763961010992
-0.35095966905080367,-0.7347997609505837
-0.3492722151004384,-0.7501503261072366
-0.34634729327268987,-0.787998750768773
-0.34126324483014203,-0.8360649361707261
-0.302158532034289,-1.2206158535080116
-0.29927772644283657,-1.253628895001694
-0.29826368655357127,-1.2491017324330922
-0.28209908186540034,-1.3525706354150895
-0.2816493023499236,-1.3527001476755522
-0.28003733945945797,-1.377215265845473
-0.27402075634438017,-1.397991423584182
-0.25199090621909637,-1.4363883236025603
-0.24880952742633333,-1.438541832643338
-0.24278616771137074,-1.4335405626707625
-0.24232696582438207,-1.4252047640965357
-0.2336895285593057,-1.4029700097413016
-0.2279255226644068,-1.3821168002017623
-0.2270276903529429,-1.3689536213821902
-0.22213770383974252,-1.3524842113130138
-0.21600109325229866,-1.2874497243943246
-0.21396806351848774,-1.2902159728463265
-0.21302002636294937,-1.2931677061552962
-0.20692695249249926,-1.2179209219293516
-0.20653335446050924,-1.2224847828120564
-0.19396157431019123,-1.087495912274458
-0.18906929333564815,-1.041266339512928
-0.18362281601362174,-0.9380374520943398
-0.18252803150759078,-0.920012111072939
-0.17343764679541707,-0.7776787122945317
-0.17287527544739056,-0.7698838844687368
-0.1652529866756436,-0.6597928814083478
-0.15775309552891947,-0.49576391863091956
-0.14976583525795073,-0.34600986894943175
-0.1461377328287492,-0.24486923118619622
-0.1366937959731498,-0.0342860428133188
-0.13434491757561773,-0.0009189463842375822
-0.11954659780667054,0.36377563233361404
-0.1111147587852006,0.5810507194873391
-0.10213409926303063,0.8078190735899718
-0.10128665695745864,0.8430365713731762
-0.0899095870110882,1.137251548319516
-0.08925900638062778,1.1463821868721067
-0.08433178347802883,1.2767187759690533
-0.08217501486067036,1.3358311093704556
-0.07838227024942768,1.4539760501379573
-0.05900648620316673,1.946407251600903
-0.05775304358629718,1.9900228405837088
-0.057460561824739464,1.9959123723468977
-0.05710967848998205,1.99354096744251
-0.0402829286956794,2.40741703887307
-0.03406796537547141,2.533438583795928
-0.030065748694654282,2.637728571658111
-0.028825682163645894,2.6720894818502074
-0.004219913790746155,3.1572983878951653
-0.0023523219902408243,3.17404234933568
0.004286443521342775,3.287918217757381
0.005664186983550756,3.3184583899444773
0.011153788523901031,3.385514741778864
0.01303144577425197,3.402672190300062
0.02464515751055618,3.5226961028094284
0.024741202846279897,3.529331149263343
0.028818093917192478,3.585024779158793
0.036792893217895806,3.619693630400805
0.03977641062595172,3.6272803416336155
0.04783078307216204,3.6739394254407465
0.052514150494118006,3.6770202743481937
0.05402984687576495,3.677995209212246
0.06495777060074737,3.659596525396901
0.07884406780680209,3.608684974659042
0.09218107084265004,3.5019776168796373
0.09727033368256066,3.432729180023952
0.1012481224771955,3.3900009292242017
0.11768555970881289,3.12440221063953
0.12372353521876223,3.0333837653593747
0.12498551208426001,2.9984409487424384
0.12633395278705617,2.9730211657986607
0.13652880209770935,2.7666125805367243
0.1473484829514966,2.5046433545967415
0.16252104712015125,2.1309426812612484
0.1680118536599533,1.9895841195262354
0.17338082006723754,1.8531023276562728
0.17405414658981577,1.832895849032787
0.2212082699148019,0.4837773940075642
0.22239658717833866,0.4651668666818115
0.2361657472631804,0.08220996896753424
0.24166443502474788,-0.06264613761650573
0.24366396812692948,-0.10323183688130198
0.24928539363744573,-0.24895709690826717
0.2533882750751104,-0.33275473254430693
0.2730674842624765,-0.7924789756871392
0.2868054909949276,-1.048940970887787
0.29481083385414264,-1.1672618717038148
0.29810899335571683,-1.2128996012826438
0.32474066678440083,-1.4848860549403515
0.3289805385351161,-1.5204932292661153
0.33968472885001244,-1.5463999502358698
0.34325369656674276,-1.5620492184912493
0.35425319628539675,-1.5149127188616343
0.36544868561444677,-1.4576376645165994
0.3664878888991705,-1.4822851775012222
0.3778780238873214,-1.3698540933131997
0.37898013710837386,-1.3477171208741772
0.3800063931954818,-1.3507093349065231
0.3856598843823287,-1.2858769231803822
0.3903312692002707,-1.2333464044552114
0.39239729602389106,-1.2003872440701264
0.392593781382117,-1.186413806784313
0.39717979863665276,-1.1328952369275342
0.40560816437205904,-0.9836244334959195
0.407625213751996,-0.9421843253131963
0.40809596138724213,-0.9527494653084629
0.408369561602802,-0.944577140206251
0.41268023573132595,-0.8695738173847807
0.41411503168853514,-0.8438085770322743
0.41634288301436584,-0.7904513913106546
0.42543824575328504,-0.5999742029015531
0.4345113597912045,-0.4005302962810319
0.4384756596427586,-0.3201847923234793
0.43896717330243895,-0.3095330995753933
0.4506366357547318,-0.014716914973074131
0.4543413676866912,0.06466834993510708
0.4548936813265163,0.08768700781597948
0.4894353432590206,0.9754322249255916
0.4967859872397087,1.179261329662274
0.504888386462298,1.3717719521160041
0.5144307468797549,1.5942793966411457
0.5265683349127128,1.8751470206698335
0.5339427134122472,2.049204542701364
0.5355073705640927,2.063602302781042
0.5522401945971511,2.3807621246086987
0.5640793858119846,2.5736391766761373
0.5689325024646723,2.6521640751224167
0.5689782663270009,2.647855612873342
0.5799340928313135,2.7746015445239665
0.5947315723364053,2.9120951304993827
0.6154548484846183,2.97649896341268
0.6160440283040556,2.983595567471498
0.6183082860112896,2.9899465548888755
0.6218601073140522,2.9962220660462884
0.6282453247967688,2.952280401680755
0.6332162461888831,2.939797397935512
0.6344486300964038,2.944475954573946
0.6390236123057682,2.9191100584870235
0.6459468554878773,2.8703156989843333
0.6528760563786165,2.80283201683726
0.6734393122854012,2.532158254979369
0.6750564150175911,2.5250860176607004
0.6771260416016012,2.497773033244505
0.6806047337526087,2.4358832349809534
0.6813409441888947,2.415154025345627
0.7037440635388936,2.0215618497715173
0.7108588200062469,1.8783111788855176
0.7193085814687388,1.6716568490657346
0.7240833304252288,1.583190942125016
0.728985370855864,1.4706620861922912
0.7291077582050871,1.45768762336547
0.733338583798488,1.3565866031503897
0.7562207513448937,0.8370891657322814
0.7602845450161002,0.7252408695219513
0.7720869262800347,0.47020482979563066
0.7758711857370901,0.3659330751682188
0.7875644002105817,0.10452941478253236
0.7962990014351194,-0.06737957087899116
0.7983231860941125,-0.12314179949155375
0.819829425180322,-0.5254817655011916
0.8239019295001642,-0.5964546577617313
0.8257873414232741,-0.6088406674532639
0.8294445502908876,-0.6624905633642534
0.8439697152111623,-0.8598312961416762
0.8459314416701664,-0.8756050403403408
0.8501037029636307,-0.9421737074782774
0.8654689989018944,-1.0534959653702947
0.8659410895233233,-1.0700209408972714
0.8703677289737994,-1.1015269431962023
0.8759839192624703,-1.1076194068559364
0.8787439484113575,-1.1388031020553515
0.8788591665989833,-1.147275222195212
0.8852924370925641,-1.1574784125263617
0.8852943630161842,-1.1517899095598663
0.8919893924613129,-1.150233416490502
0.893925949669998,-1.1506075787569727
0.894016857908122,-1.1557349920486761
0.8952040992935535,-1.1484139276974352
0.8977337066900564,-1.1607202850098681
0.9005005062378038,-1.1592497422065802
0.9043565250806873,-1.153219735594857
0.9048139306141483,-1.1396217268775373
0.9070596982270249,-1.14270698562775
0.9077416752768697,-1.1409623051812503
0.909976321147032,-1.1201618681061507
0.927297903137299,-1.011194160011642
0.9316579810651513,-0.9922521173154213
0.9434672209399091,-0.8989660719790212
0.944694848342785,-0.8762107737233821
0.9480917031821714,-0.8106321830505506
0.9528195378115747,-0.7649118625401712
0.9551335746726064,-0.7474176472119225
0.9563493614556231,-0.7367134404223336
0.9746018065996109,-0.4850696661815038
0.9750900511128124,-0.4850387162332631
0.9828828442860447,-0.3580442069033415
0.9836260134848356,-0.37655092548851987
0.9934081415919351,-0.20774739086614083
0.997397236507815,-0.14975558862889285
1.0042221736777908,-0.04567604776076385
1.0232444008264112,0.27231543109511663
1.0266984128783276,0.32048991786721476
1.0505045311972312,0.6362726817802281
1.055541457014022,0.6888541913850001
1.0598769697358685,0.7558517718177281
1.0683675347016885,0.8208848718634187
1.0844454097090344,0.9688623822792197
1.0931004094025631,1.0128374087406409
1.0945866225443286,1.0189108442090729
1.0991383965684074,1.0361067506803154
1.1055286696024398,1.0576252501550245
1.1109720119256403,1.0705182976910774
1.1140527401572582,1.073808747818993
1.1167539446770265,1.0538698125016026
1.1175695083999226,1.0672487521603067
1.1229024601594908,1.054013676738896
1.1261624104066774,1.0529973269272188
1.1573972956074527,0.8028826394535375
1.1605946915184253,0.7591529123312548
1.1670203109287485,0.6883653497094692
1.167307791418816,0.6976680192984883
1.1985687501410434,0.12802669612934228
1.2019162818093658,0.060694212606037
1.210096067182894,-0.10659318953377114
1.2111938187237827,-0.1555415751073302
1.212978883357037,-0.19037458999851378
1.222210238427361,-0.42692117030412713
1.2245101845402733,-0.4618744884847997
1.2417490675247862,-0.9520328252333351
1.2496082603520744,-1.1425750341143517
1.2537243141392338,-1.2664259439095276
1.2790214272408065,-2.010538589680196
1.280688960201565,-2.04391300779863
1.2810182679720405,-2.063956106859682
1.2845858129973795,-2.1752032529438625
1.2911461215375661,-2.348748012190085
1.3069918440188788,-2.8067188117495885
1.309645176564949,-2.8761944141704863
1.3408364617252522,-3.677116236222753
1.3494643550596512,-3.8668021095117497
1.3547105350185733,-3.990881751823498
1.3566571511262868,-4.0306260190468945
1.3619338146639217,-4.142817862618998
1.3643631019929057,-4.171123139399109
1.3683184617132538,-4.264566042236303
1.3773340907296676,-4.410571133397393
1.3913783884398256,-4.577451857236354
1.3960394659960151,-4.637974188345368
1.4088805229173982,-4.76773938492911
