n_harmonics,base_freq,magnitudes,instruments
9,2.7939175706512804,"[-0.1242323   0.50034904  1.34472063  0.54821739  0.18886176  0.26632313
  0.16385976  0.34265257 -0.21657324]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.4906704708255933,4.153733444676441
-2.4805861031602903,4.49220481340176
-2.480360384040394,4.49798010316955
-2.4802078237803156,4.501187106806307
-2.4778404228671365,4.5556154174428665
-2.470277426043933,4.666857070694346
-2.4694980078514037,4.672164101549856
-2.460803735828647,4.668595953075587
-2.4589039172389366,4.646314998969463
-2.4562405077272986,4.609479505736041
-2.453608916475971,4.563391869782985
-2.450350005065612,4.488842265296577
-2.4448439634425805,4.32471371448531
-2.437594456321234,4.04000476719113
-2.42110047715809,3.1401888047469555
-2.4010259956621924,1.7247610036592858
-2.393120312610174,1.1236778434534436
-2.3887374329700695,0.787246839884173
-2.3862788835674555,0.6052747006558976
-2.37826995802501,0.008186092205547824
-2.3628522408780297,-1.0309294201586288
-2.3604333092407925,-1.1769753816686406
-2.341577458346802,-2.0942408744124608
-2.3272835956961355,-2.497623908621514
-2.3232358275884817,-2.561498285952244
-2.32088033116109,-2.590759547429064
-2.3208648811554866,-2.5889599919491073
-2.31038114509086,-2.6188193592570235
-2.3053400911660633,-2.583218278253961
-2.290059284583029,-2.2984150077018626
-2.288052981035033,-2.2437676894404395
-2.288008516561055,-2.2391476166442947
-2.286976659551927,-2.2126431557006287
-2.2630738993069657,-1.316639474323618
-2.2516637586562167,-0.8147713072156813
-2.228023170265203,0.17389968524332483
-2.2263129452946515,0.2377348798172207
-2.2225260435786667,0.37109701362158515
-2.2168101378564353,0.552061361091558
-2.2148558790383186,0.6092969878459827
-2.194092085559561,1.0216640698513444
-2.188145287881398,1.067228443966004
-2.171622365673744,1.029500898963383
-2.16945442715092,1.0079042904795716
-2.154883749397669,0.7654846459860147
-2.1505241400386224,0.6639965205520437
-2.139672330630857,0.3681982981400256
-2.137302617132537,0.29952033019312657
-2.12775208462791,-0.009281648471343983
-2.127613571391117,-0.013002668514124044
-2.125794592544465,-0.07301642092099529
-2.125179175190981,-0.09386170826820714
-2.1176716648113727,-0.35030905201446716
-2.1142745712048345,-0.4674627249126442
-2.113975228354388,-0.47602040510776683
-2.1111611286484617,-0.5717908647905741
-2.108152609132836,-0.677019219066711
-2.105106132245861,-0.7786604268184951
-2.094984014807726,-1.1048922526951357
-2.093911477882857,-1.136079773664595
-2.0910727135689102,-1.223550376430857
-2.0881743500938663,-1.307564338785073
-2.073889590858314,-1.6724517189143608
-2.0675649591453746,-1.8030248925756727
-2.0608173005410646,-1.9188483408672508
-2.0559462082156226,-1.9895910334712246
-2.055577185038441,-1.9931413020593265
-2.0534801639476203,-2.0176898088731807
-2.0510818551595977,-2.0448549749343847
-2.0491713974856527,-2.064519222717719
-2.0480754367428426,-2.073953834380902
-2.0375979781967146,-2.138265340637936
-2.0364861789861295,-2.143546046679304
-2.035357898316267,-2.1474535852428063
-2.0316920061083494,-2.148838143636038
-2.027629123717179,-2.1507766317872794
-2.0274051672446034,-2.1512248770998825
-2.0267132228766833,-2.1509498591744793
-2.0193084791315865,-2.128778054361971
-1.9918916837250105,-1.9109112346751884
-1.9899859382942928,-1.8907531634522314
-1.9834322305000716,-1.815218514175492
-1.9827225760200349,-1.805899635538129
-1.9818375667015071,-1.7965140539738824
-1.9814373421227582,-1.7945259693745226
-1.976445554521641,-1.7338194997620335
-1.9743115450162914,-1.707343818585778
-1.9730963447290586,-1.691320135504512
-1.9715853863168478,-1.6723707603418296
-1.971050457341066,-1.6665544936558108
-1.9572391605875856,-1.502842629195117
-1.9508838477228678,-1.4307318977013257
-1.9427413473477555,-1.3374692020024903
-1.9410336325103528,-1.318174969898103
-1.9349964927859675,-1.2555089314022438
-1.9280629459997207,-1.1843272188232232
-1.9275668034492666,-1.179997333856798
-1.9274497763586205,-1.1813928835117524
-1.9216709868977835,-1.1182753902085312
-1.9184114644344803,-1.0870207653982549
-1.9125545181741317,-1.0254861773065376
-1.9051296871708236,-0.9476078824805364
-1.895682591487181,-0.8382541305143928
-1.8951368289987138,-0.8312433752953865
-1.8906247654614285,-0.7772197522063548
-1.8886842362823286,-0.7517242024436038
-1.8879420757528678,-0.7428168866143234
-1.8870847523635872,-0.7343111346427651
-1.8864056511153038,-0.7241829826097619
-1.88165813886118,-0.6553698991140683
-1.875946383008374,-0.5712202946454479
-1.8734836529307293,-0.5348654113143105
-1.871092527498399,-0.49437895136152815
-1.8670238096241878,-0.42475694341641834
-1.8582060717526372,-0.25335155288798517
-1.8479935584789478,-0.03369657904172391
-1.844944016777353,0.03768107493771888
-1.8396538866478898,0.16942252258430435
-1.8346695182282897,0.2990675060744393
-1.8320267956515757,0.3733368486820425
-1.8158899194644262,0.8505410904057554
-1.812663641913921,0.952773669451655
-1.807130040937615,1.1347108443477971
-1.7911472310178407,1.670534386621663
-1.7702868245642924,2.3606284149106123
-1.7698863244461762,2.374537906623518
-1.7652397141346277,2.517786027854886
-1.763991519848388,2.5581510577271787
-1.7633024717768468,2.576333858358735
-1.7598837563121499,2.6807450367414507
-1.755070462316151,2.820999337398251
-1.7521533445032955,2.9007553496899194
-1.7479342281981505,3.012753265076334
-1.7433607546872363,3.1248594557805682
-1.7358785247271247,3.294225668201717
-1.72831728634209,3.441052373604017
-1.721022426374104,3.562516512523552
-1.7180409490135786,3.5997234679482637
-1.7109858276030474,3.6809705754618314
-1.6953590572616974,3.781762323889984
-1.6940857610976754,3.783103944002284
-1.6851260720224406,3.7868532587085117
-1.682476472410382,3.7791283822597723
-1.6720638856505468,3.7312467808774072
-1.670725786026332,3.7208464834798805
-1.6681672865801838,3.703109241259795
-1.6666198826396057,3.6884749912760535
-1.666300269852113,3.6849337268446067
-1.6647542413250447,3.6732486287716286
-1.6600767318550036,3.6277173602853288
-1.6567635275865527,3.591798193358018
-1.65261009524899,3.542218212949078
-1.6458311083258959,3.451136223396105
-1.633450839318413,3.2629058669189317
-1.6261642446210072,3.1408906751709553
-1.6219813990377907,3.0644112329194098
-1.618286671807797,2.9987738820200964
-1.6151973068233436,2.9374886612105753
-1.6064703881403906,2.7671434249317226
-1.6050939155572201,2.7419040676223294
-1.6046702819611047,2.7316003398837205
-1.5940258547327077,2.5118162176496788
-1.5901999074147726,2.4320372657490297
-1.5845113409657325,2.304456917048478
-1.5775035525315357,2.1443590311673466
-1.5750858429050347,2.0883134153079412
-1.574526501767054,2.0715890704789546
-1.5719288973718908,2.0105447888614205
-1.5593099753257655,1.699169434964245
-1.5489768762129548,1.416137159327371
-1.5428364446416412,1.2427351622639593
-1.5352946993607979,1.0178306173405474
-1.5325787105244153,0.934904915716023
-1.523830717457192,0.6578755271141494
-1.5186402355378528,0.48598605484094076
-1.5139324310168185,0.3259752670282419
-1.5116525639577265,0.24739138546022174
-1.5089287103666484,0.15052988678771181
-1.5030112201893806,-0.05484434121198392
-1.4839327786255636,-0.7405470174563905
-1.4826734547063787,-0.7824855264469033
-1.479762255240559,-0.8865363896052114
-1.4661701689429312,-1.3460776749909786
-1.4651213770931955,-1.3814352078419956
-1.4444530208538722,-1.962439551245509
-1.4348201765642372,-2.158118137741076
-1.4265873253742738,-2.2770823747904076
-1.3933273213103046,-2.185049902200128
-1.3808807143815123,-1.8880862990713123
-1.3743998938395954,-1.6781875799660153
-1.368487777136591,-1.4550625550028302
-1.347492555895574,-0.4490603142860814
-1.344471958015911,-0.2820422275986154
-1.3437209575248987,-0.2402789290741104
-1.3400137646283887,-0.02818282487500574
-1.3216204418780912,1.0787025148578482
-1.3178689116241558,1.3105224275213359
-1.306870512029749,1.9723692783252058
-1.2756570275537666,3.53666984265965
-1.2735229627668143,3.6153712105743607
-1.2703646656304817,3.727944363000082
-1.2691357659444562,3.768868316523148
-1.2683290936381009,3.7933460173642257
-1.253928182718646,4.134815899253544
-1.2495555030017516,4.194307844850146
-1.2480663776980405,4.208057488687435
-1.2437284475799513,4.2356584985649794
-1.2406693796756445,4.243653798955408
-1.2191576294404234,4.003743608034778
-1.2124116899785262,3.8304729088233618
-1.2104136229544298,3.7686762180762403
-1.2070035958333807,3.662303697261202
-1.19391430210003,3.164236507923728
-1.1768759859121993,2.3727514830229866
-1.176094767803058,2.3349198310810886
-1.1717949983036784,2.11865896606008
-1.1684995608364424,1.9521236975967562
-1.1649766248365134,1.7786969933520127
-1.158484041954885,1.454730711178062
-1.1553677642506721,1.2973377401086605
-1.1501294136901121,1.0495240318717964
-1.148017360833489,0.9479332412606062
-1.145109609541036,0.8141234848330289
-1.1394046684849963,0.5598244778536331
-1.136636589221193,0.44392327391214653
-1.124584285068304,-0.018389082427437836
-1.1199839758673444,-0.16949410395845227
-1.1121577914542915,-0.39552251971225777
-1.0810282498668407,-0.8579746706051851
-1.0802640983523022,-0.8586290127855613
-1.0769383687408838,-0.8725819541975939
-1.0498060223253827,-0.7687552440082578
-1.0404571632014497,-0.687624930950042
-1.0227129650943934,-0.536148081900203
-1.0225075767580896,-0.5350772738692605
-1.0213175562192098,-0.5259542412761378
-1.0059985694010245,-0.4446776954176562
-1.0019350038793013,-0.43924558193959923
-0.9982799445274866,-0.435696778721673
-0.9978257225073128,-0.43649253755261946
-0.988411453045682,-0.456904451341738
-0.974869930797083,-0.5590855363438585
-0.9717723965891545,-0.5926527000576761
-0.9703792244441214,-0.6043436657466982
-0.9639487709133023,-0.6915325262830165
-0.956617801785943,-0.8054879331498723
-0.9527409512147842,-0.8698698205471609
-0.9516250878179013,-0.894360741364516
-0.9485529983756624,-0.9459897626863988
-0.9457602929472406,-0.9979364944544584
-0.9378337975609985,-1.156847159765885
-0.9202452401171737,-1.5036507169563917
-0.9184555617703989,-1.5411756071192249
-0.909792608486665,-1.6970262097942144
-0.9066745361588708,-1.7488347149284658
-0.8989906201226607,-1.8641156102206495
-0.8925887691547025,-1.940745345434248
-0.8895528371854304,-1.9716811683583848
-0.8846848136412202,-2.0083206820326476
-0.8728637778148167,-2.060891749691416
-0.861239064882497,-2.042072779946543
-0.8602793897755276,-2.0390323567656448
-0.8578116965145997,-2.025470023053498
-0.8571239579608605,-2.0217705972772353
-0.8521738907706768,-1.985804643279688
-0.8415681182985573,-1.87103879194121
-0.8370073923493431,-1.81009245426588
-0.8072655322790627,-1.3354276245979442
-0.7935876543815197,-1.1323923880638154
-0.7916430126174374,-1.1115285133690946
-0.7862816028559765,-1.0511873233342077
-0.7819985819933364,-1.0124732763242397
-0.7797480664753262,-0.9986349983565893
-0.7771015806905899,-0.9815623390515394
-0.7760271791470461,-0.974979839783933
-0.7758653712625683,-0.9757260567283398
-0.7685855896031324,-0.9553913933512067
-0.7681133363512576,-0.9521211821826266
-0.7582744076319896,-0.9790705943106377
-0.756936849770951,-0.987816450118058
-0.745353512085392,-1.1060258784405619
-0.7308310106042479,-1.3658256600640817
-0.7274078684435654,-1.443788369995994
-0.7217843883894703,-1.5829675933929277
-0.7142459207808365,-1.7881071267417052
-0.7079643726519449,-1.9708851562757896
-0.7052505995522313,-2.0549060782339126
-0.7005594956363996,-2.1989490922066346
-0.6851291619627711,-2.660116353560007
-0.6833674176589799,-2.7096134859333345
-0.6813709230122962,-2.7650174369381273
-0.6797280136020802,-2.808905927921908
-0.6687915027186144,-3.0773730912243242
-0.6622401310916759,-3.2001841308575685
-0.6601461207321,-3.234020409363638
-0.6579379042580538,-3.268486589676964
-0.6562495973827094,-3.288897058733334
-0.6526386989120612,-3.328258227647178
-0.6522615416243887,-3.3326714483306414
-0.6199346288101619,-3.139382900764462
-0.6172147658909126,-3.0770736833391377
-0.6136853493096188,-2.9841856143917997
-0.6105236650577206,-2.8874742318468356
-0.5717536749811796,-1.1617240141335525
-0.567851604992148,-0.950821066339157
-0.5627013435747807,-0.6720949712199226
-0.549729649166184,0.0035197506828848883
-0.5392308100393999,0.5020501655160764
-0.5368951079668491,0.6052381147572556
-0.5326310536865435,0.7795213344240273
-0.5299018586006743,0.8820362311238313
-0.5210386194200982,1.1709092266742114
-0.5131221991618329,1.353280290870773
-0.506389478948774,1.454337212050154
-0.4887061357973579,1.4392648189614576
-0.4801072869678311,1.285437877089226
-0.474950810223441,1.1506101204965242
-0.4605475387938691,0.6226852420592862
-0.4569684411088595,0.46063777131019984
-0.4529355972830347,0.2668494777430352
-0.44911966627678757,0.07241666203844238
-0.44461272107931693,-0.16553604888969495
-0.4441625378545284,-0.190236585439837
-0.4434863092789634,-0.22669175973737113
-0.44308500941490125,-0.2502289697156707
-0.441712759558353,-0.3275647696462458
-0.44110492762203357,-0.35993680638464765
-0.43410117227738665,-0.7542501277510713
-0.41737748593229274,-1.6949633818282226
-0.4169925537169372,-1.7166139900829616
-0.4071616860991698,-2.2199531459489346
-0.4000210813811993,-2.5428153731890006
-0.3990767226653844,-2.5777615161018743
-0.3986942737908725,-2.5946606975147115
-0.3938648062011927,-2.7762585899305563
-0.3937812688811433,-2.779124473506078
-0.39186592712998003,-2.843813318372876
-0.38851194556825064,-2.9458448202033383
-0.3808214741337359,-3.1293735493318033
-0.36207834098734626,-3.2150947759000434
-0.355733204757235,-3.119986054236365
-0.3536531979357642,-3.074709807771136
-0.35290508580113755,-3.0581847774803204
-0.3484342866933767,-2.9349209242981233
-0.3246033289752477,-1.7861173395178556
-0.32084347618068687,-1.5385480779501965
-0.3059170871032384,-0.4388548037251548
-0.3005267410558905,-0.007824615058051848
-0.2975060648986205,0.23874571363994482
-0.29021614095241155,0.8407305692649167
-0.2877714664803639,1.0455878491998176
-0.28407978383754395,1.3487004864925742
-0.28245703404072664,1.4829468982220526
-0.27846283955308593,1.8058145937309085
-0.271240153983054,2.3670718799415673
-0.26670422343227695,2.703185462710941
-0.26189404604278277,3.040588320891071
-0.2586099724866102,3.2542703587208655
-0.2542408657952757,3.5236138043135368
-0.24326458904254444,4.086986026322469
-0.24200932201711378,4.1439575284654095
-0.2403134046796951,4.209990255485627
-0.23541969970747711,4.3853855113711235
-0.21533378085106225,4.684814633825887
-0.19223408850447843,4.190461777676895
-0.19021863206317402,4.106932153407082
-0.1758844652082816,3.3684449950517203
-0.16919017272053383,2.9448508256921477
-0.16641839985946394,2.761152461828021
-0.16336203269000604,2.546405800887472
-0.16308541997031512,2.5276321950454954
-0.1568899016065819,2.0784349198106655
-0.1518838301554153,1.7046612191954051
-0.15049748541924224,1.6038849015684615
-0.1403544572374198,0.8310328863594226
-0.13875339680519883,0.7040363150073952
-0.13720523642765636,0.5895666608212462
-0.12020520876390695,-0.6305071560070453
-0.11536059399939891,-0.9461138826161675
-0.11119898244674342,-1.1980403066006935
-0.10521043461498802,-1.5311577003060597
-0.10028255281487741,-1.7769993475213106
-0.09877251826603528,-1.8443462211835462
-0.0914995262198528,-2.141211028907012
-0.0780995313074122,-2.502431145845348
-0.07574938396912678,-2.5408568071800035
-0.06871834040782598,-2.615882549934905
-0.06695505432525817,-2.6185482260501898
-0.06135047693100093,-2.6182835992946942
-0.056812533545484545,-2.5858684256488567
-0.055875175844684044,-2.5741423079069823
-0.05081002354018871,-2.5070592730178536
-0.04878958426493085,-2.469768265604145
-0.04840362068067794,-2.463746556813597
-0.0432184893450982,-2.3488817959073893
-0.0414934780848899,-2.305508406230681
-0.04045975270206892,-2.2757387990322218
-0.028411740422411125,-1.8880680109554873
-0.009967791792203862,-1.132067770965601
0.013281144766452257,-0.11938616943104818
0.014119886382906621,-0.08576921429446493
0.026545935272189958,0.37644710019586847
0.028588681192500687,0.44279195646891556
0.03631827534258658,0.6729888301769125
0.04604591172644401,0.891587079167476
0.048337710850275606,0.9307634431869474
0.05861550373907409,1.0567642406938582
0.062111439531092216,1.0731202151095904
0.06462235017298257,1.0827555459267841
0.06735629061818482,1.0844733916929632
0.0703942121730492,1.0752222602613524
0.0732185846216904,1.0617085800937283
0.07883968852880052,1.0177274104228855
0.08687449013478421,0.9042187799096715
0.09991068429715977,0.6275836172699458
0.10370825617080426,0.5273210987188933
0.11223200582705362,0.2779378651884717
0.1203782117086698,0.016339271230337016
0.12589891131353692,-0.1680053525715346
0.1353252885274152,-0.4921038841042663
0.14821726001542723,-0.9269518848217005
0.15521113564562317,-1.1452640687550901
0.1593405339803713,-1.2676791199817163
0.21532931877371908,-2.1493443369646856
0.21647138502903607,-2.1521510540638857
0.21710842924396534,-2.1500005350338443
0.2214056939637432,-2.15148308328956
0.22617345588262827,-2.140577452432187
0.2339323631781447,-2.1049338079483118
0.238514975146356,-2.077891449167614
0.24007188407485414,-2.0662101389171497
0.2403670498553172,-2.0678417995071237
0.24867480672754283,-1.9942243754818014
0.25475673169930335,-1.9345949691152027
0.25529632641088806,-1.9306389094652112
0.25567665497365066,-1.9269579094998202
0.27318362189209466,-1.7234281836195262
0.29670054892386144,-1.441509342607564
0.2986817127589658,-1.4224861144830254
0.30124708777383535,-1.3930272824652388
0.3049347921949179,-1.3542858610306487
0.3092531343866751,-1.3055455971821883
0.31365917234136953,-1.259490395393166
0.3136694842476797,-1.2577628719876661
0.31532128309704976,-1.2429421762303206
0.3176715108896362,-1.2182344741851379
0.31952831104640733,-1.1993807332890627
0.3220426013937159,-1.1709390517577805
0.3312613350570368,-1.076425804670016
0.33132601614572055,-1.076354258702117
0.33146988260211385,-1.0741811783152795
0.33337863551598135,-1.0561816470434189
0.334612986552727,-1.0430508631099695
0.34326577165108896,-0.949886601895036
0.35717789838679526,-0.7914858819593962
0.36367270964860676,-0.7070931031106914
0.36594287485904475,-0.6763587532192861
0.3689409885616355,-0.6318849113152776
0.36978376325460793,-0.6222270829582718
0.37503751004156083,-0.5383205741311013
0.37723726817056047,-0.5020572498516499
0.3787934255440195,-0.47825113991101476
0.3797647935647559,-0.4609112190776346
0.38701943184568055,-0.3289883398227682
0.38753314876858935,-0.3184949223646239
0.39460917314671473,-0.1729852410159009
0.3967875203646991,-0.1287797603816938
0.397756689114968,-0.10464684088000241
0.4061890983956671,0.09026759135880155
0.4086476109792234,0.15400129782203095
0.423674694241027,0.5671097771809267
0.4251090568544873,0.6104260006211244
0.4308480811203377,0.784751228163935
0.4409123305899212,1.1055180951265078
0.44439976929534186,1.2217277878395105
0.45085418566052615,1.4367541310880256
0.4533360040656582,1.5209564136836684
0.4538743918019472,1.5428545555358493
0.46392023804244076,1.8809031382169477
0.46519232171747094,1.9225177929541781
0.46930504505316817,2.0621599023592836
0.47616996872919337,2.2838959884506354
0.49502964871093624,2.852822618655684
0.49541186625896616,2.866773838226268
0.4962754185832532,2.8852966171098453
0.49642076179936634,2.891863134402678
0.5009488304255632,3.0119093784759183
0.5052178790774589,3.1184165842682106
0.5073945242790208,3.1710774239700292
0.5095305258973823,3.219346119678945
0.5211727388030627,3.452290108403458
0.5285160981066683,3.568469343236147
0.5324399704518372,3.6204406015271036
0.5422533572914627,3.7212176558314884
0.5633807626714984,3.782431172880167
0.5643366755216808,3.783729330510748
0.5691795892061262,3.7668503430927416
0.5743475472576103,3.745678458445017
0.575779131739238,3.736196974022612
0.5773217773758086,3.724298454771178
0.5785637716034611,3.717910659881995
0.5787721019882621,3.71422632421249
0.5869184680995971,3.6466784633200016
0.5956253616009626,3.549615875871241
0.599554296799349,3.4996128486003495
0.602501382021698,3.457396197233604
0.6123926806763631,3.3097625791828165
0.613684282915663,3.292934432436108
0.6147618712633762,3.275746082096047
0.6192925388928989,3.1996252823125144
0.620618908512685,3.1763807179287546
0.6248147855441939,3.1030159130530572
0.6284743925699963,3.0364623290671826
0.6314843675139796,2.9816034796679616
0.6335257024426459,2.941128652974253
0.6369875509143275,2.874796323363352
0.654024488098675,2.529161175947325
0.660855027164418,2.3826583172825373
0.66304462053309,2.3334519857907803
0.6660116728056047,2.2691144605836904
0.6668702356464293,2.249249717887891
0.6701230446239119,2.1747276301064873
0.6894766166632156,1.7007272067432715
0.6931704751220171,1.599997004537973
0.7008260011062695,1.3928660846293988
0.7111916212295868,1.0907250299855977
0.7354328653807283,0.30960388773534614
0.7404717021783744,0.13433551522799198
0.7420615073967349,0.08035522808811156
0.7522140751044821,-0.28116043104886473
0.7667697863093594,-0.80065380095962
0.7694562767718667,-0.895806372748241
0.77923088519817,-1.2322360635602083
0.7825461351010139,-1.3409966226708208
0.787137870065453,-1.4880628643023344
0.787575635985176,-1.499039509998041
0.8039413139488003,-1.9516366172196897
0.8051011479753836,-1.9789668234220281
0.812830561711368,-2.1333377081797855
0.8237556597925395,-2.292150201372414
0.8417633697671327,-2.342396015716776
0.8806367449090926,-1.4442444266047678
0.8897943654613663,-1.0423824864318996
0.8914319257009691,-0.9634039411211186
0.8977884574375707,-0.642102853586029
0.9038573549369202,-0.31118480671616644
0.913244042643365,0.22643582132971413
0.9248135998608253,0.9292739541802167
0.9248966385576436,0.9333441737549635
0.9284978981370342,1.153583767326515
0.9289824736486212,1.1870410019492714
0.9321533312232884,1.3800553703293894
0.9332704870160624,1.4462675369768974
0.9376168399985136,1.709659146904778
0.940297529851545,1.8682057380668766
0.9551793432784619,2.708414982314906
0.9556479957195796,2.7315173835307855
0.9622237169481416,3.061494380197117
0.9630351992812498,3.0971160587667077
0.9637189966016142,3.1304169888738467
0.966446855333809,3.254061515539212
0.9709888617829794,3.4478518130526985
0.9718304771022019,3.482702306667096
0.9726941139238532,3.5149224272346333
0.9737252804456018,3.5542368719031256
0.9832212888307348,3.8720102768244495
0.9869013348218107,3.9730298310141268
0.9877331001204199,3.9913820805242493
0.9882406193313544,4.003089959154844
0.9965843536405861,4.158974691310018
1.0149141226661644,4.222952394575312
1.0175466955957448,4.200142390732992
1.034122872853973,3.8962961965013747
1.0396100505626684,3.7350955130026087
1.051747814478622,3.293397420449051
1.0625894810406917,2.823457571221445
1.0747039431246916,2.2423470683939932
1.082823052962988,1.831590426964543
1.0908870918606768,1.4277434814058652
1.0926400395979963,1.3429211655905273
1.0931397312941478,1.322300746576138
1.0941127946556044,1.2687014622458404
1.09590849087839,1.1824535519590675
1.09758718934967,1.1022557605181664
1.1025327898837096,0.8701354763898927
1.104192559489105,0.7929076666741329
1.1070451132147063,0.6642658897357625
1.1081950851786013,0.6164729815638847
1.110839823991438,0.5020695925102363
1.116162295812007,0.283420167422218
1.117582614657116,0.22867194604452815
1.117765287898374,0.21800201160315547
1.1274620889253715,-0.12249855149488628
1.1305261686363117,-0.2215549012061096
1.1352920566355529,-0.35662225450200796
1.1355096410425247,-0.3634907042765832
1.1379845051505306,-0.4280018060860257
1.1442439097982158,-0.5701300464894883
1.148049228602658,-0.6437241792663674
1.1814460476050712,-0.8689206321605972
1.1843958804882933,-0.8598674409386675
1.186664766771802,-0.8518673746771334
1.1952289343821452,-0.7994235629217974
1.196561328840211,-0.7895434266536103
1.2055361108765004,-0.7147109052546862
1.2060181309164824,-0.7103434433760082
1.22095981185731,-0.576336635968774
1.2279303584624879,-0.524689695324063
1.2339668471244982,-0.48288923797565336
1.2358162486915605,-0.4742599617934169
1.2369130380448912,-0.46927714943442433
1.2458307845053902,-0.44214914596028576
1.2511003310031743,-0.43615458056445155
1.2574854584613746,-0.4490097100379275
1.2732387001145735,-0.5488387211042518
1.278796368741796,-0.6108058774533673
1.2999031622946697,-0.940630495154118
1.325560027517107,-1.4482488251470542
1.3318040086031235,-1.566111201615359
1.3421147627184746,-1.747475704172909
1.3433840913681223,-1.7673213795644214
1.3474405243151288,-1.829488680880262
1.3562546455571427,-1.93793146450562
1.3583145835947583,-1.9611161675223718
1.3745500806741013,-2.0595141350371002
1.3757444220857344,-2.0605765191311756
1.3863856124896285,-2.048631465644376
1.3897125367675685,-2.0343106273891003
1.39022439475115,-2.031694837701555
1.394492113539151,-2.0039116245359567
1.405501195780567,-1.894075301312355
1.409447813589165,-1.8428373909931623
1.4114594043738453,-1.815007868318457
1.4133051511830192,-1.7912773396854325
1.4135882126397599,-1.788460767903846
1.4186009362356016,-1.712277970689786
1.4366474682809285,-1.4181397227052124
1.441959286513569,-1.3287972228060472
1.4432481922861982,-1.3084940064024122
