n_harmonics,base_freq,magnitudes,instruments
7,1.1609588619812286,"[ 0.52568693 -0.21988234 -0.72907745 -1.66341323  0.39899974  1.67808959
 -0.05743885]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
-2.154397099334612,0.5928958865783376
-2.1531354047121507,0.59967983428458
-2.1525438244472044,0.6325574747018738
-2.1495254069606484,0.5907580402897605
-2.1340286990023247,0.6349769615902364
-2.127546416095343,0.5858705370527836
-2.1255264439844446,0.5839912839983521
-2.1045796359438067,0.606640476984706
-2.1016793594842014,0.5956657382868158
-2.1013644959972666,0.6220569336454748
-2.097414263428525,0.5774362302241126
-2.0947913038852564,0.5988348033815775
-2.0947299200704554,0.6008166526685684
-2.0926819339673637,0.5808730709355179
-2.092401659771234,0.5915126618947957
-2.087642817148015,0.6007493064901623
-2.087524249512117,0.5497948083895554
-2.085546460951675,0.5381044589156484
-2.0712359456704768,0.5641366255584721
-2.0670354850562602,0.5580724118344599
-2.055285128254358,0.5297045061128045
-2.0506594548660404,0.5488121591820849
-2.0453150247972713,0.5496136962109339
-2.0307914551959962,0.5133098953194779
-2.014698325201893,0.4686032888413929
-2.002919620461764,0.4652535759383531
-1.9996891731524178,0.4457655109334054
-1.9980126606709887,0.44433811675701174
-1.9876421418435684,0.40568245496500815
-1.985624297611949,0.42927136220461226
-1.9789667723557884,0.35888811505109136
-1.975061937949078,0.346169857770005
-1.9733781661677403,0.3748829933987709
-1.9642964598275443,0.36591587221665123
-1.9554231202433097,0.2716606924882501
-1.9527768189989227,0.2846641560412774
-1.9458895528899678,0.27328126812657183
-1.944939158490174,0.24642574717050814
-1.9271168920370607,0.1863580182101636
-1.9157886001766322,0.14324668506032115
-1.9144488242191007,0.1637546913517242
-1.9101656450467979,0.13546380839767116
-1.9006268908901611,0.09244023233571301
-1.899337423780651,0.1078738011596763
-1.894159497078238,0.04868142054426218
-1.8810890071401556,0.019029946558609193
-1.8779769475255124,-0.0843973171322877
-1.8694335606658037,-0.042472418847541916
-1.866440606123881,-0.0427760136342849
-1.8575921036918726,-0.11232054056684689
-1.8370742195497063,-0.1370769149204355
-1.834447902814477,-0.17884243319497872
-1.826010489683775,-0.2221114176898132
-1.8223901058579728,-0.2533728908994995
-1.8102988424828683,-0.28097948427294006
-1.808255094454304,-0.33435767263006483
-1.80799694628059,-0.30575134348108635
-1.8055268753388587,-0.35574926381024224
-1.7962038588634515,-0.32952733181510546
-1.7772346023644119,-0.44873708346544966
-1.776527841754584,-0.4074165862415593
-1.7596265671345956,-0.472592536327514
-1.7578967046581688,-0.5199720968369773
-1.747413933702442,-0.5627932149960793
-1.7404186678797362,-0.590975282883444
-1.73979399968416,-0.5758379009955902
-1.731920011244452,-0.5707471050183858
-1.7037364853414623,-0.7067716821382067
-1.690131999329432,-0.6740679052546747
-1.6868189265811497,-0.6347991513920649
-1.6815497449198893,-0.6480729456576718
-1.6738737590002637,-0.6348535889554924
-1.6716626404016428,-0.6666918415905713
-1.67003902544103,-0.696590282908415
-1.6674514785402648,-0.7123991760320894
-1.6664798281719777,-0.6662234594447202
-1.6636827287164166,-0.693712565407382
-1.6627066154421688,-0.6805363437321097
-1.6565759070889978,-0.6961015574483055
-1.6522452439049744,-0.6089212832981648
-1.6453301089903702,-0.6251808228025101
-1.6414414540170887,-0.6654282010522616
-1.6324458351804705,-0.6702335829810281
-1.6315034976772387,-0.6378250474085174
-1.62733726700752,-0.6250580628569731
-1.6191360788330833,-0.5869820719535046
-1.6150301720404554,-0.6141579148477849
-1.6147969947687808,-0.6082688083032353
-1.6094690635521318,-0.5958526936806291
-1.6036762597265095,-0.5932764849779366
-1.6033870570573343,-0.5885414747060913
-1.5911474345641006,-0.5499993115131478
-1.58721076099685,-0.5269926688641575
-1.5775900957848634,-0.5216676227406922
-1.574613185747088,-0.4727723218046171
-1.5693978082174855,-0.4531700879285888
-1.5665441538114337,-0.4661899905492314
-1.5600756472314696,-0.39781442053462546
-1.5553114486469197,-0.3965554573772538
-1.5539500540759688,-0.37930265400390234
-1.5457811340206036,-0.31338426878945536
-1.5297910195050677,-0.2396148188022633
-1.528488982042657,-0.24729643216116284
-1.5188253593757053,-0.18439033230983312
-1.5156984446253419,-0.1161858180568774
-1.5132474111277663,-0.16595509018799037
-1.5041939607891834,-0.07864411652960075
-1.5034736447169956,-0.107955621240558
-1.494749607774303,-0.023472248710251387
-1.4935870362780581,0.00046115677064456455
-1.4920928455361262,0.03586234846778226
-1.4845786056169932,0.020922974805854432
-1.473021634928922,0.167591926218424
-1.4699546588127066,0.1481735562161283
-1.468542323930226,0.16862691692340448
-1.4585462121233472,0.2369506325472381
-1.4583951044774692,0.251524520188287
-1.452645170057373,0.2823149262133097
-1.4520012000075406,0.2801573441591604
-1.4499361724836892,0.2868512608864744
-1.4319475586553394,0.40687174047311114
-1.41893725533833,0.5335246887267548
-1.417144657000083,0.553142221890603
-1.4166721229158814,0.5572071315982966
-1.411498253364746,0.6082685602792415
-1.4046604454151677,0.6229180225850456
-1.397201720668535,0.7074378611894642
-1.389997025477741,0.7496868467437018
-1.3655694805310188,0.9196405767331376
-1.3526403251138117,0.9633906047524121
-1.3490673835241231,0.9823041979083494
-1.3385051167977073,1.0198160836602008
-1.3359319130918372,1.0417241470751883
-1.3352168520855312,1.056512430718968
-1.3336751795719508,1.0562608619402412
-1.3320544966806847,1.0854839888307524
-1.3265014020415113,1.1009556163269703
-1.3221347267583585,1.0709921539697012
-1.3092099714607575,1.205551318372517
-1.2980444723240816,1.1622275602319596
-1.2959858074798534,1.2160382914149024
-1.2959055937406745,1.2063398100719296
-1.2927805024313266,1.2350541241364195
-1.290286245844729,1.2413301141407678
-1.2883914210484235,1.2385206453079853
-1.2880527334805243,1.2072086914504216
-1.282483556959756,1.2514536296097218
-1.2810901092227436,1.232624690409321
-1.2758875205164255,1.2100675859394552
-1.2751678649950224,1.2353187255983442
-1.26698901610263,1.2443205453273958
-1.2506805078784093,1.248609484370651
-1.2472781947628573,1.244778672595526
-1.2250163930674371,1.2517504981000813
-1.212235420155836,1.1683757608024279
-1.2006918407965281,1.150273028435634
-1.1950029312220027,1.1420614310263437
-1.193501772599485,1.1695333451103826
-1.1844134219376174,1.0865808547733857
-1.1646618696712059,0.9916817137746908
-1.1631915783268036,0.9688753699039063
-1.159196145969155,0.9615480457212053
-1.1519071873129911,0.925094601722215
-1.1497803312371322,0.8689308352116101
-1.1490564341988554,0.9263542944455527
-1.1464344544978278,0.9076239673942155
-1.1418258400285883,0.8273082899366941
-1.1410044358506364,0.8351797175969733
-1.1404231988346336,0.8397157534177504
-1.1383825024413492,0.8828599455040324
-1.1331786092826936,0.7754866492214186
-1.131242391735847,0.8006526563040639
-1.1312315108643105,0.7749544330989515
-1.1305780335090478,0.7565144121139843
-1.1235859816630116,0.7039288684964061
-1.1186421921904288,0.6419166023743634
-1.1158913154943357,0.6366221738661414
-1.1013094258571674,0.4982282598814485
-1.0974919814026223,0.4698038621054827
-1.0780386623285898,0.26889907466090296
-1.0735934378017968,0.20171198388802766
-1.0723523331988396,0.22993260872091534
-1.0666023728825396,0.14825435071009194
-1.0660549071302723,0.13238565712361924
-1.065145558919848,0.14057354062446714
-1.0646507135833714,0.09527613938167885
-1.0577026033613046,0.046363402057744155
-1.0546505486565922,0.01069827873739464
-1.0545352353862492,0.008208630823746456
-1.0315385179770715,-0.2587681804636851
-1.0021302042789055,-0.6069749457962927
-0.9916637775206607,-0.7436626113649413
-0.9877964377341204,-0.8045098493460692
-0.9833251727986498,-0.7995453125705223
-0.9827199936480406,-0.8090093908671326
-0.9646209333649205,-1.044727153578998
-0.9589130207369876,-1.0968429030149462
-0.955012501632651,-1.139706081238547
-0.9498831373037846,-1.2020504042445612
-0.94609098683061,-1.1912542906231958
-0.9441555036325182,-1.2529138650303244
-0.9392524551727366,-1.3568678891652173
-0.9344586071826404,-1.3858794066889353
-0.9288012261284138,-1.4329650556518136
-0.9264082892650416,-1.4379031102363966
-0.9071191627827027,-1.6044192590506354
-0.8986236405129793,-1.694604505522849
-0.897857299193574,-1.7299261406146116
-0.8900339989644399,-1.7925956291631115
-0.8853667470247499,-1.86446643341783
-0.87158132416346,-1.934663450058162
-0.86728327163405,-2.0203204156170425
-0.854708699250275,-2.0594383226414053
-0.853441135880507,-2.1102835990841524
-0.8503771336207304,-2.097032209136737
-0.847609171659343,-2.1319919806249996
-0.8295437289010241,-2.2481019138760474
-0.8286289635427169,-2.259928718534541
-0.8131144604436575,-2.333164869564549
-0.8116038261165475,-2.2985149512488574
-0.7965300426544122,-2.401977308551783
-0.7921665112413132,-2.4287329466182266
-0.7913667988903184,-2.427566250649625
-0.7852374137663594,-2.4011233685766324
-0.782238189619096,-2.497083083521237
-0.7765394054783439,-2.4436790945758515
-0.7731765854149373,-2.5161806368821558
-0.7708894021694723,-2.4630232921769815
-0.7259574799015085,-2.543359438437912
-0.7133631937384894,-2.4991083804840475
-0.6884309362421837,-2.4914074074003354
-0.6868766796633654,-2.460412278923616
-0.6830911595425784,-2.4922828682340787
-0.6815185831754054,-2.4937744264007984
-0.6807910593376492,-2.484267220133424
-0.6781535752379892,-2.4522602318772453
-0.677435343901994,-2.4873539083902623
-0.6718752193500794,-2.4726005269402136
-0.6702285642919952,-2.453925934794751
-0.6694512742984324,-2.4332337752140853
-0.6662411052025448,-2.4306478908318994
-0.6652101589024872,-2.455519706116178
-0.6284246104410327,-2.3607098517084344
-0.6249427286070173,-2.3181119891858457
-0.6180998794981205,-2.3231796905911164
-0.6108253651710935,-2.2535605820787628
-0.6047921663555327,-2.259024056671123
-0.6019594584188028,-2.21910516176335
-0.5967294390154523,-2.2277497185814856
-0.5926801608717711,-2.227492411500748
-0.5753054548505734,-2.157652204097431
-0.574096734703391,-2.1734751898445825
-0.5728175979939749,-2.177831438811057
-0.5701090178465824,-2.159897557522704
-0.5681921756297097,-2.1135410686157403
-0.568101790874616,-2.1475539590522574
-0.558579273438319,-2.1094473791990023
-0.556364863692,-2.0990687074861074
-0.5505508696275294,-2.0618734315785687
-0.5366831192274337,-2.066047887059143
-0.5331544206083372,-2.062009851997717
-0.5273437316725529,-1.9895792392873082
-0.5231951868469862,-2.014143502127193
-0.5207412532302311,-2.003513573719556
-0.5170378000130427,-1.9790759995146663
-0.515727332062625,-1.9682534662211697
-0.5126260938817429,-1.958983647593676
-0.5111484506923194,-1.943938013871306
-0.5065383824522254,-1.9592977161687588
-0.5015585267852622,-1.9386002140877199
-0.5006116436381665,-1.9570878563098428
-0.49044502820156266,-1.9461300846576277
-0.49019589767716454,-1.9090756813439114
-0.47314575145612636,-1.886674578568592
-0.46599480042178154,-1.8767305234440737
-0.45170315080786505,-1.8816453137912192
-0.4448142439070075,-1.8902826568171576
-0.4426328005223694,-1.8551372344837063
-0.42770791474283243,-1.865115642841644
-0.42516056109611,-1.8475898064784324
-0.42071287390030543,-1.8587076281895805
-0.41424378559339914,-1.8618764411577944
-0.39791663148630807,-1.8919607804877945
-0.39563099884045094,-1.8554331569144678
-0.3912684700456772,-1.9023710660843902
-0.38274344244739655,-1.934253003080121
-0.38272849935369146,-1.9258846418050617
-0.3774825665121,-1.9173382636397467
-0.37562301505189843,-1.9212426191319356
-0.3734384542441518,-1.9155456566079123
-0.37330161608645485,-1.9223434646080961
-0.37327576939108686,-1.896262369576176
-0.36821403742469894,-1.924565125196261
-0.3599246607323825,-1.9198948615931106
-0.3556287189722802,-1.9356324193359806
-0.34840779186973636,-1.945914327305727
-0.34682643313309924,-1.9859197064880363
-0.3233946824257332,-2.0083647137216447
-0.3231991457340384,-2.016177234081667
-0.3172414583252241,-2.038977794934444
-0.313319552082036,-2.028150207643857
-0.31214959386941343,-2.0392915119798034
-0.30808286119582107,-2.0188312505973625
-0.2985154284998148,-2.071711555832382
-0.29350601057167136,-2.0443643123230455
-0.2863295674250539,-2.102998346935201
-0.2860758045020022,-2.1144170986137114
-0.27804199112224115,-2.111540902279951
-0.27669118278938454,-2.1098954261978764
-0.27244452463238034,-2.112443517734652
-0.2560987816839564,-2.1214933998077177
-0.24393630673915023,-2.1625963947992424
-0.2422450937091769,-2.134084858488282
-0.23655702681031876,-2.1626032979493
-0.2322488701393599,-2.146168636150548
-0.23003192459737765,-2.159616470670049
-0.22947743740418858,-2.1422607078441906
-0.22271525130654846,-2.1870228303324537
-0.20889212231677412,-2.157409801212746
-0.20846306723687125,-2.195501434486403
-0.20228790369041638,-2.115967865794074
-0.20005089242142748,-2.142329540192082
-0.19856918733582463,-2.1475950050183354
-0.19472863835300647,-2.154323663190689
-0.18668410751325926,-2.1714742057828564
-0.17804608816704448,-2.1005219566644793
-0.17503246830842123,-2.147951381954487
-0.15417017812801603,-2.0936563194135065
-0.14369198706913622,-2.0475269245808794
-0.1363350861421404,-2.029104196109429
-0.13195590517312006,-1.9650237086819626
-0.12485950874752838,-1.9658688547701508
-0.12418043688084435,-1.9638254750724728
-0.10398187608098564,-1.8283566226981642
-0.09264674648755333,-1.788794051285255
-0.0819068343098186,-1.710669712401395
-0.0763913920047683,-1.643367582837807
-0.07526274724451332,-1.649207753371378
-0.06745005268282078,-1.6032849607233608
-0.05646554741244625,-1.4880904670968187
-0.05095183882573817,-1.4497905685862877
-0.04838756241004072,-1.40572773468842
-0.027220455842918767,-1.211065222579702
-0.022836137406029522,-1.1210776121590016
-0.016179818479263197,-1.0894789057683993
-0.009408233667292265,-0.9974139125190763
-0.005563839051053954,-0.9328676164310927
0.00015263407420995634,-0.8790785465388972
0.0031937282609435513,-0.8296654169308895
0.00381784369889715,-0.8208517869165289
0.006854251718089621,-0.8122275864674495
0.00938642291719205,-0.7684075475433298
0.012498378884260308,-0.7384514863348781
0.014844767644857537,-0.7018794717284944
0.0158696220224277,-0.6771079267677906
0.018171299079445813,-0.678570554034996
0.029843739656419288,-0.49249913187264466
0.04366013460666096,-0.3170278689084813
0.0466450110033092,-0.3033144899038551
0.04811308292694605,-0.25904711492765203
0.05226772404217961,-0.15099545498468586
0.05944693345380614,-0.12269918879451469
0.06050331044886015,-0.07672980390158586
0.06612471896559846,0.030476375541670847
0.06868879001642014,0.04745426012389167
0.07227665742703815,0.0767485707470089
0.0798695678387289,0.19831005825574008
0.08856227312709786,0.3466020923823931
0.08953068207756765,0.321859017281837
0.09100289279097762,0.3457357612170587
0.10484867177107304,0.5515076548087382
0.10790641279118018,0.6078806728688638
0.10992781326925627,0.5812836920965478
0.11019160148098361,0.627809739115874
0.11202501818870214,0.6416681825619139
0.116805043677636,0.7363274661877502
0.12425722786120197,0.8010692943413303
0.12813852043777985,0.8705140201248671
0.12857326748077114,0.8675116718730225
0.13318601025818477,0.9519563913898426
0.133817027231506,0.939392479471737
0.13546309069905815,0.9389731843509168
0.1532672879142436,1.1908680717195073
0.15526303827593946,1.2003006336809214
0.15568404997797103,1.208662552029139
0.15637678672558408,1.1981145104748925
0.16168590290547336,1.3030426684481744
0.17233977815730173,1.3871046426912754
0.17807028706995265,1.4558054307330142
0.18275144521305897,1.5368767517289545
0.1859905641768127,1.5313678868666338
0.18954811910694147,1.5993315374653931
0.19293020972370378,1.6345894372874932
0.19999739528551075,1.696122898211099
0.24713930916374505,2.0790262430267563
0.24921237780073113,2.0407167068780176
0.24987275534012365,2.077971034991574
0.2582812810874424,2.0860163276103365
0.2763875923438279,2.182760518228176
0.27673121430247694,2.189533265043729
0.28663871517215966,2.1721261011931436
0.29017309909614486,2.2336001005425365
0.2948821564979922,2.2230685088946545
0.29890588055795586,2.207140469047081
0.30874936926775653,2.2218980490359734
0.31051738012567665,2.23428725510538
0.3207897776138493,2.1892141621527417
0.3209115477698079,2.180422692383737
0.32151455764492454,2.1967441053172214
0.32331709635992345,2.2327499080168214
0.33167329001647605,2.1899531051445518
0.33308029770733727,2.1892391078178797
0.33474273484052874,2.152450967605511
0.33832861443051776,2.1420886654798728
0.34156009362797146,2.1922174933806846
0.34716468488300567,2.1182340477884742
0.3699028626454721,2.0693884930538125
0.371368210152923,1.986036727370549
0.37301130406752137,2.0118786794052657
0.3786472140329158,1.9163864918792781
0.38225115508141005,1.9196566498092467
0.3841449769292655,1.897068813772906
0.3909776937698193,1.8609656747909937
0.39357573579612115,1.8400345615007137
0.3941021237243816,1.801782902661866
0.39426879308401563,1.8180899922063192
0.3947587141937374,1.813812451287851
0.40095649033677017,1.7897989339775522
0.40591469059926233,1.7186879263161388
0.4062296430914216,1.7308600351607937
0.419676554844131,1.5413184701057294
0.42754772771747884,1.5086103452321225
0.43554593889226956,1.3965000628351454
0.4399858300195829,1.3340226437788705
0.44168228468065873,1.3451655363723647
0.4498019535834503,1.2027642133841743
0.46402631257691507,1.096348325736551
0.46833073899356226,1.0093527491559948
0.47577956979971736,0.9049605748289218
0.47590126415370104,0.915708699494307
0.49441095966561743,0.6428550495281764
0.5037810597449113,0.5590151458394753
0.5043503426695035,0.5180154021754413
0.5141258975478662,0.4051880016554756
0.5225480998743794,0.24721168922558312
0.5293127599753715,0.18612532587355735
0.550428120593677,-0.08185083803147787
0.5538953702932843,-0.1533192677044336
0.556501910922413,-0.1389276837548224
0.559782534047506,-0.2046828319560943
0.5629314100708003,-0.2638558872307109
0.563444518546163,-0.2543910556075441
0.5651205759931495,-0.2700681565233437
0.5651706949220481,-0.25692489908477134
0.576855339542012,-0.42876127643496076
0.5785008864765784,-0.4329827026490742
0.5788170302983975,-0.43714169691761057
0.58362677626701,-0.5098592379697096
0.5866945629620668,-0.5532845449133077
0.5916687679683585,-0.5710227976130186
0.6060382643496975,-0.7421775411713708
0.6137726235064598,-0.800182581615071
0.6149291518926434,-0.8258633969464844
0.6319936976088547,-1.0112477549496883
0.6411841415701174,-1.061932759456218
0.6419199363450008,-1.0654495586218011
0.6547271845661351,-1.1164727133918275
0.6566259234750036,-1.1395926303072161
0.6660755919669121,-1.217251193095837
0.6661707589898471,-1.2360556741670894
0.6750034858406364,-1.2814259758521613
0.6786683171443375,-1.2512599728883362
0.6808015754231769,-1.2695872602211462
0.6853638639891777,-1.3036561727015012
0.6881371512193315,-1.3013676260473686
0.699468916492064,-1.3091556774990731
0.7002140804372399,-1.3190936275191083
0.7089421130478337,-1.3433441772388421
0.7105498498433502,-1.3076344421463686
0.722202391024624,-1.3292288829602226
0.739357463841988,-1.2626257336302507
0.7408867232483285,-1.2421305203024102
0.748766344404161,-1.2495894436695658
0.752905979819404,-1.2794258714965627
0.7668174013098357,-1.1943960272051535
0.7850703616622501,-1.0497716812370856
0.7917636117917963,-1.007165847133298
0.8029130599009706,-0.9430316041040546
0.8280908410892716,-0.6992951502362338
0.8287634807183757,-0.6798616623884781
0.8288181220335771,-0.6477868205618461
0.8302295611229713,-0.6696107594316972
0.8315992788395943,-0.6388079726858823
0.8452789599223687,-0.4660822122048428
0.8506348273844946,-0.3923233159688316
0.8551069424612274,-0.3365532340991373
0.8573612731001146,-0.31717088412666106
0.8586571577530444,-0.298283584394005
0.8605044841286986,-0.27264200300646013
0.8753231530461205,-0.07580549316876656
0.8774148620398781,-0.045048751039759374
0.8856170494342157,0.09250218434605999
0.8905909635721745,0.13733598980589634
0.8933998762258142,0.13712307236312596
0.8959195584316699,0.2191039030064642
0.8977155900400176,0.2304789208473125
0.8999350154944548,0.3180022301051335
0.9174821795560693,0.5190801400669622
0.926948141794842,0.6509321613526121
0.9295809847585907,0.6688167558225345
0.9392009590499981,0.8346162731176449
0.9427190533369036,0.9224717442428858
0.9435991631103082,0.9027077627563768
0.9517769046655156,1.0287069993583438
0.9679102919957012,1.1991203138975455
0.9801151669574617,1.3714526708754216
0.9887049639172636,1.499869062784637
1.0182533303406727,1.8882658278955182
1.02234561725336,1.9057012555283057
1.0259734779458425,1.9361353790668117
1.0261151539648914,1.9275702001601875
1.0263878816264835,1.9477600020383499
1.0288055957447293,2.0018317870594475
1.0337687120916996,2.045518529706456
1.036092558832121,2.0847447245913187
1.0394808314757853,2.0956728480907207
1.0503679498943157,2.191790920741055
1.0512429567906727,2.1888784832469894
1.052676048155078,2.1853646854667033
1.0573229668496271,2.264346735528105
1.0652103795367918,2.286384246603967
1.0690926453551715,2.353994042807816
1.06941242367576,2.329124232162201
1.0694374088106429,2.3307048198860247
1.071855478781731,2.307834680236603
1.0725049652811176,2.3536071522233346
1.0759748395370217,2.346859022574128
1.0877803366302539,2.4535327481596343
1.0901119234838719,2.4391308980274142
1.0956657275736994,2.4314742952302604
1.0975092552925059,2.483566318092678
1.1015675174822492,2.4921910999451122
1.1021682684097325,2.4810905004015824
1.1041803012187827,2.485887387001157
1.1053807177069759,2.4637456662486246
1.112124938781272,2.4990778956297994
1.1160780065339067,2.527028942957572
1.1194375647433485,2.561465329101848
1.119507941016968,2.5417291396315402
1.1201646765819042,2.51110806219592
1.1216315651093183,2.552348099389368
1.1431525620983383,2.490048048468742
1.1520641746019296,2.4848843515374446
1.1643000411630169,2.4743176471691584
1.1643267423234178,2.47976195302367
1.1686972845419872,2.4362319677452584
1.1716780056836553,2.4548095723134415
1.174488665604704,2.422608597243887
1.184258823184587,2.368316926425104
1.1874731332108457,2.3411054012049854
1.1943370418541388,2.313401229018439
1.1946321642885378,2.339230703360824
1.195424463541631,2.282970236245667
1.2035259411809625,2.2203466678590478
1.2091276398334827,2.1724476929661107
1.2112147849012755,2.1812611497931647
1.211765920528566,2.162332997849622
1.2131458881469799,2.1786124071335182
1.2156806555963264,2.1553010090536633
1.217383620782872,2.1388782204327934
1.225543083885876,2.046393798651301
1.2275573230323111,2.0384247908683286
1.2352293200690916,1.994872860438546
1.2446035378008515,1.875481994178406
1.2487466775494989,1.8128668444886253
1.2507846641145663,1.8238825411725335
1.2527230216242824,1.816006858771367
1.2555757249349702,1.743803766973618
1.2568276445224118,1.751555049519213
1.2587813614610166,1.7361165568144414
1.2668903616769542,1.661140428917599
1.2672735701894453,1.6501194499070062
1.2694341406816836,1.5809054393308006
1.2779640038408928,1.5232437398433538
1.2787370376398366,1.4933985564003023
1.278960122635631,1.4885295314649867
1.288967404532924,1.3954036015758868
1.2981201371718978,1.2504790624189686
1.3005336637275882,1.211623574809578
1.3011516917309516,1.2437803471157631
1.3058800809772526,1.148265916507885
1.3441911003517149,0.6690654268865619
1.3517593230473892,0.5523955375253502
1.3543314322274878,0.569120858641701
1.3607499784330468,0.4673602734538308
1.3648909454246372,0.43866075888301304
1.3727778616519881,0.30175647414329365
1.3753871781503584,0.2759411631682975
1.3791865684555171,0.2789851796213797
1.3912524339248584,0.10955763376082106
1.3947789258181853,0.08425394331738248
1.3972699183295996,0.0538466087098029
