n_harmonics,base_freq,magnitudes,instruments
10,2.3010944120768766,"[ 0.58007251  0.02945603 -0.14397382  0.48504184  0.63947947 -0.69449117
  1.84501451  0.64337912  0.03706994 -0.66320013]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.396795286935032,-0.5977047909247041
-2.3855807608449995,-0.5037205124512681
-2.3802863367539846,-0.4480939518848529
-2.3802857333918594,-0.45719458480949493
-2.376352397685955,-0.41336549412539714
-2.3682016932168937,-0.34484640354758983
-2.3643704234351084,-0.3051314073853138
-2.358285094829223,-0.2600219177321244
-2.354877405685869,-0.23234807205730046
-2.3533453280164274,-0.21391826336960318
-2.351416852976942,-0.19459232341873947
-2.3483260879710053,-0.1740241494832298
-2.3463985549713975,-0.1635424418843136
-2.3370160844759154,-0.12025465797716084
-2.325424826324997,-0.08952343025697804
-2.319908455844969,-0.08589093302487341
-2.3118993544781206,-0.11338432775774593
-2.2958971133942168,-0.2182386041644129
-2.285592482110408,-0.32291101230877184
-2.284593101794352,-0.33509516894068486
-2.282760804599268,-0.35645033914027985
-2.274892791010396,-0.47292069439406725
-2.2656058681763946,-0.6070444274713136
-2.2564729241504446,-0.7865325410823462
-2.246207001275064,-0.9970833283371232
-2.244817288656555,-1.0162725481570425
-2.244025790064952,-1.0401941956627725
-2.2359001717317657,-1.2015178343875568
-2.235267882208964,-1.2002198905782557
-2.2302451912364374,-1.3067426320590696
-2.228856575365442,-1.3593561163423098
-2.1929373373981456,-1.9906041998339679
-2.1874296372036848,-2.064869922086538
-2.178231542537362,-2.1743467039206474
-2.1632188658781155,-2.271003385784811
-2.1606259226399898,-2.290836295814666
-2.1604620821645852,-2.2844405938466226
-2.154087025259739,-2.2932142412802667
-2.1470687692493104,-2.3047973780152597
-2.146721048696712,-2.3000174125543866
-2.1313186288746446,-2.2431402102657776
-2.1238031923007004,-2.1751740305218568
-2.122678266423074,-2.1761658018098764
-2.11293340135982,-2.0787923030711513
-2.1118947341868415,-2.059082822888295
-2.1114064612637486,-2.0551817520546405
-2.1046873437349083,-1.963198083148848
-2.1034759741938194,-1.9406498030480561
-2.0801948576250835,-1.5456188110187439
-2.078994999063549,-1.5343124427096848
-2.0744016860106145,-1.4458968305970683
-2.071852730520823,-1.3905374596787121
-2.065895731618153,-1.2816539050502982
-2.0643657398702695,-1.2380341110719006
-2.05242372389794,-0.9959737664490291
-2.036136623498069,-0.6636566353918699
-2.034085940520959,-0.623464733078487
-2.0145076216336992,-0.1977923421458559
-2.0122528356951412,-0.14563911365898569
-2.0102671217892185,-0.11098048508695088
-2.0091953901748747,-0.08592851514275106
-1.9849969247122587,0.3981115806053057
-1.979509383338883,0.5016855227157602
-1.9761463738280878,0.5652225940430934
-1.9709191262740393,0.6594188129598023
-1.95589112411096,0.8983200553890948
-1.9513775223907537,0.967345283907989
-1.9494094035883898,1.000410000784426
-1.9459045117601677,1.050786194166525
-1.944293986136288,1.0966394539773148
-1.9421009549218995,1.1214579345056817
-1.9419260538849634,1.1053721991119803
-1.9413340114928535,1.123335796690289
-1.9208366317702907,1.3486407209972566
-1.9195923613506607,1.3612350912918942
-1.9077880376990886,1.4493677800212639
-1.903830824182352,1.4743650840952416
-1.9006954521109765,1.4786334018974747
-1.8932158227959441,1.4893167647255765
-1.8922180385208338,1.495271135088163
-1.8833473881762341,1.4975841151359126
-1.8804254495037265,1.4830109259213633
-1.8735556549646937,1.459837076060162
-1.8607319398900357,1.3652603157170813
-1.8539257996608494,1.295401391083044
-1.8492962639581143,1.2427139470456388
-1.8492842714007038,1.249623030667131
-1.8491810804424809,1.2340853865943262
-1.8446364806017115,1.1757315842652403
-1.8414145839200193,1.1315615070542595
-1.8400528082538836,1.1019714209491478
-1.8393639777700164,1.0909215979919549
-1.838821508055931,1.0936902856084572
-1.835936060031196,1.0422083790537204
-1.8333817671023542,0.9917747107465108
-1.8294927904414275,0.93241278257889
-1.8239574741517242,0.8168912427496428
-1.821721034939764,0.7795868672229517
-1.8197763806510587,0.7466266875889476
-1.8176744534043574,0.701424160861056
-1.8108906240667346,0.5609501601014899
-1.8058291343784794,0.435411929065572
-1.7970499505400008,0.25393218156775416
-1.7740495123641264,-0.20628887657202666
-1.7635818797272167,-0.36462672266263296
-1.7561680365605852,-0.47190565231997483
-1.7465904934191756,-0.5310111108144226
-1.7188944356684404,-0.45652630416076845
-1.7183817777416244,-0.441405773728636
-1.7171397847896868,-0.44099462633625186
-1.715788159941865,-0.41454495730286983
-1.7113529491434711,-0.34111286436661215
-1.7092023458435637,-0.3037547865280256
-1.7078030542348122,-0.28104688650854154
-1.6889607116364926,0.24411275776650615
-1.687417422256656,0.28702341436239726
-1.682743805195676,0.45150381655600197
-1.670001130434897,0.9759824452543171
-1.6683894180531733,1.0566065937071991
-1.6661803963148258,1.1450901830024338
-1.6565684526202276,1.6098277256374998
-1.650478160241689,1.915798464593714
-1.6494912165967162,1.9656488416533198
-1.6352417863581195,2.7052829894838566
-1.6306555644572176,2.9277791997527514
-1.6291907720145187,3.0023132177018548
-1.6257641649719672,3.1811086713326215
-1.6244898976331585,3.2314487933228535
-1.622205521185107,3.3498250508888083
-1.621143599675099,3.3958382333642194
-1.6207639081662464,3.417497127682299
-1.618365418490784,3.529207090200016
-1.613688742086973,3.7527575659582997
-1.6068586931587088,4.042979623225829
-1.6056626156383527,4.079982219847097
-1.6013538937880498,4.268847941898239
-1.5903462296046431,4.627425276922154
-1.5871764450895083,4.708648773036409
-1.5840280664036372,4.7835205389661235
-1.5839504434466778,4.797619446350839
-1.5832537235805164,4.812146399794674
-1.574293676826561,4.97301223601144
-1.5728841727343772,4.993014286271627
-1.5693694785781178,5.031831023286645
-1.563683917310762,5.0583592473230246
-1.5567670490842378,5.043413130177666
-1.5561462981806777,5.043028347911733
-1.537880231181028,4.748419738817141
-1.5342736864264854,4.646984430101669
-1.5340540998554937,4.644329936823314
-1.522034293032049,4.214736318172976
-1.5006810302202083,3.1400030300988644
-1.4972269865404153,2.9318708058338268
-1.4582151847045504,0.5041769931495277
-1.4564787785526827,0.41406259531512823
-1.4557195596741586,0.3523616041416587
-1.4531896071326225,0.21105908437008092
-1.4496343292601415,0.004198678991965396
-1.447928765499321,-0.07387469424369823
-1.4449823221021725,-0.24311017008751928
-1.4394248361120623,-0.5164286418223284
-1.4387566490000836,-0.5436202271073335
-1.438642094702677,-0.5560326026287854
-1.4311003065713586,-0.8821808257000574
-1.4307981916741133,-0.9017054027233667
-1.4140092223272707,-1.447613937426779
-1.4104352737422743,-1.5135368897534753
-1.4054820266933175,-1.6093614785782955
-1.3936780415497216,-1.6915119825462037
-1.38642390765292,-1.6688633067595162
-1.3741974522413505,-1.4831767215245135
-1.3728933971567279,-1.4617471018794455
-1.3676084564653286,-1.3440290716144163
-1.3642016082364443,-1.2535457735351483
-1.3487019161187297,-0.7232971132672176
-1.3409177590858408,-0.3941136523073756
-1.3368924722396776,-0.21794271538060675
-1.3343886809748904,-0.11042795526838632
-1.3332725484734884,-0.04837085838311283
-1.332245459105467,-0.00997014478787739
-1.331014374831547,0.04365322373245434
-1.3168257559613725,0.6764395065964197
-1.316582561796968,0.6789189323609559
-1.3160820057696212,0.7145547373523007
-1.3142924590387544,0.7832521068944465
-1.3142246702238896,0.7770265209111583
-1.3088310887385592,1.0228932289465569
-1.2999820322020779,1.3615587259035662
-1.2980256308159086,1.4239648542701138
-1.2946301696983102,1.5468180664865747
-1.2860781572119686,1.8087291868631352
-1.279988631162788,1.9572219503256534
-1.2787906583987312,1.9794550791174987
-1.2768834633932893,2.0209838151102297
-1.2734399843692819,2.0673153637953336
-1.2631819151923787,2.171203235215147
-1.2611599565350557,2.1733418998068386
-1.2411878119334891,2.0191629464154968
-1.239922690757349,1.9834570291464313
-1.2353883221189037,1.8747739694413121
-1.2326580816322652,1.7946588514980577
-1.224449034861764,1.5515057548234725
-1.2198222603459454,1.3763738023225927
-1.2053152419948867,0.7424653129891708
-1.2052494782687806,0.7277677804596993
-1.2040821219381457,0.6747036949653734
-1.2009686660542316,0.5118027156370442
-1.1963715997209856,0.2802734885154075
-1.1860635743058137,-0.2666801331441075
-1.1775683984864722,-0.723556103939066
-1.1692842118290179,-1.1601275792535186
-1.1631469804311652,-1.4654917280325783
-1.153378046298205,-1.9017853850170259
-1.1460432435435663,-2.2291397231513876
-1.141917389282319,-2.3536590983879737
-1.1335824686099727,-2.605819030586942
-1.1282217023926087,-2.715710945616708
-1.1237950883683254,-2.797202385459264
-1.1234718879307743,-2.802416209179339
-1.11959050233432,-2.845393144807847
-1.1178492993531446,-2.8621819617688127
-1.111945569177042,-2.881564102950185
-1.0976148887647155,-2.741341641111033
-1.0806264127756382,-2.2948827320408074
-1.079697902501676,-2.273208280368059
-1.0779062706912275,-2.191701673358703
-1.077293482335577,-2.1797688397915738
-1.0772025091153947,-2.1766895550966114
-1.0768092939442768,-2.162925172871477
-1.071210081730503,-1.9300356134476964
-1.0644437602172405,-1.6038676593229844
-1.063009401533206,-1.5222092237786247
-1.060394794692305,-1.3901475249229065
-1.059379333094914,-1.3295165520212366
-1.0566862154964962,-1.1875604198199572
-1.0518849371024588,-0.9186192343984366
-1.0477770370939365,-0.6782068451676507
-1.0448435467806823,-0.5101361431138663
-1.0289566390498381,0.4752767939124844
-1.0278412233852874,0.5449292329266129
-1.0269707523764677,0.6000139102626957
-1.010195310328389,1.5660004294678724
-1.0055371798221289,1.828480003176094
-1.0019947955130741,2.0123333563833485
-0.9988207596068515,2.163043575182933
-0.9888724860845417,2.5824137849360285
-0.9862839606926173,2.6790680187967166
-0.9841944611649813,2.7667644545740204
-0.9798842317123295,2.8915425893444198
-0.9775065193843817,2.9541467496472893
-0.9769689319950237,2.968980294721233
-0.9726762941264928,3.064853304355945
-0.9620427430225336,3.224235451575683
-0.9519127553996962,3.2337554446260763
-0.9431791434646986,3.1436372753515056
-0.9428597028484242,3.1387411873747006
-0.9289266816984147,2.8207477137180614
-0.927504952739242,2.7655595645279183
-0.9257346851916797,2.7237876143063566
-0.9255996514779836,2.7091696008847608
-0.912715184051307,2.1904857459412037
-0.897777209777264,1.4393342397827598
-0.8975438131210329,1.4250792836291977
-0.8886518590119792,0.9265475774126902
-0.8736634968169277,0.02913794496960854
-0.8696257527563427,-0.21666400888793383
-0.8622775163794838,-0.6413458448453242
-0.8597420716487258,-0.7826781218662956
-0.8495452130037693,-1.3539239138505488
-0.844604706153699,-1.6156054097794412
-0.8171954679306017,-2.710180015153189
-0.8166453270541059,-2.7374803008190938
-0.8139784314408942,-2.8055683146914467
-0.8086354459302245,-2.9360525207603274
-0.7982846810791768,-3.107227024255014
-0.7911106090539839,-3.1925470917750416
-0.7804946619360784,-3.212256426023047
-0.7737019675974963,-3.1710501383899423
-0.7632986595382087,-3.062572069383232
-0.7544168980020869,-2.9007907702001163
-0.7512720812565563,-2.838459944312169
-0.7449460621603285,-2.6823299708684414
-0.7443679613653096,-2.669298079105676
-0.730652006862845,-2.3097666163920922
-0.7265087880748435,-2.197405891678429
-0.7258007891927605,-2.158809828981615
-0.721334416296231,-2.034960296405277
-0.7195134631787306,-1.9817018372286146
-0.7004989410362161,-1.3900072646934052
-0.6830702953204204,-0.8537603829799655
-0.6815183639893414,-0.8128209456529835
-0.6807146506361099,-0.7873531339479795
-0.67954464940131,-0.7589552707335403
-0.6738734683491048,-0.6083003773977949
-0.673419414362666,-0.5785278823009148
-0.6720567786654641,-0.5471517264323643
-0.6684293066480018,-0.45338915177011857
-0.6674288435591089,-0.4263124966111335
-0.640449611995269,0.2378968922336751
-0.6397708843265186,0.2602570126887188
-0.6291558082597968,0.5033075608706475
-0.6281233396394619,0.5270467563030581
-0.6270275493685906,0.5567085768018194
-0.6230948005407995,0.6424660167702144
-0.6199552609238839,0.7201871169040089
-0.617381030018767,0.7756858496666523
-0.6171992254240899,0.7716048320371983
-0.615169945770643,0.8335236368837081
-0.5934621454529321,1.3897094490696111
-0.5840257558582391,1.6508415903615778
-0.5821287659335077,1.708885419305541
-0.580209240629733,1.7631792677312899
-0.5770820278503814,1.86545438761818
-0.5711613461142275,2.055013498540119
-0.5642852622702046,2.2822476265081155
-0.5466941487240371,2.9263069154998527
-0.5428496271716279,3.0744065096941826
-0.5369092186310231,3.3043076840075902
-0.533151897391726,3.4417044098081577
-0.525855682726244,3.728474684406597
-0.521878425805137,3.893179711679953
-0.516833632542709,4.096626207254418
-0.5137883938146026,4.194307990242767
-0.5032988570691379,4.568949090788012
-0.4937097184794119,4.887653686322165
-0.4703040454836174,5.409096942262659
-0.45053581338302884,5.500902140249647
-0.4500505290038266,5.495833623672722
-0.4440441643920372,5.438982791137693
-0.42934278192318587,5.154313151283602
-0.42781048266239763,5.126308726537278
-0.42086772034391107,4.884640215547391
-0.417737952988837,4.7618928281490245
-0.416874847745472,4.726175445664002
-0.4086602506796222,4.377595145129712
-0.4077051360822139,4.33071002687227
-0.402904614067384,4.074742407904351
-0.40214949107075393,4.019249943654595
-0.4008168126449343,3.954681853971007
-0.3961339338194194,3.679906573546557
-0.3746186352162493,2.2461791247144554
-0.37226727505326984,2.0600515219422064
-0.36893350061629526,1.824181003870808
-0.33955770392824647,-0.40067539013739334
-0.3365602063678561,-0.6388216995380424
-0.32417638915213143,-1.4950233717165444
-0.32219050747066635,-1.6298314858931295
-0.3204178500292967,-1.7431957014379096
-0.3102153457774639,-2.3346435714674643
-0.30829685334837453,-2.44993096619356
-0.29829433388292026,-2.9361092556010084
-0.296928456987418,-2.9993860546216125
-0.2862649621898061,-3.386806163002023
-0.2859781318765764,-3.401405553159528
-0.28528476737976316,-3.416107249035174
-0.27746966192599976,-3.6018424751833615
-0.27548407581906886,-3.6494155511162822
-0.2721765808314709,-3.7076536673774347
-0.2695956908683841,-3.7263730853336496
-0.268761118990525,-3.740781315811454
-0.2597446218698023,-3.7855516333728945
-0.25601149048531235,-3.781656847982528
-0.2554180446331755,-3.7732784482664616
-0.25341328908437033,-3.7611095223267603
-0.25179455689708696,-3.7497432869262934
-0.24735448340626576,-3.7116562533023023
-0.2433103285833722,-3.6418204099918725
-0.2420209146664165,-3.6183657341607662
-0.23322685421919465,-3.435709856113227
-0.2261709513151975,-3.2399751155873115
-0.22425485898266562,-3.1853151910923176
-0.21278689527901484,-2.779911997748451
-0.21252073504714453,-2.791665635370874
-0.20992383245301038,-2.6830720021465666
-0.19975891267288937,-2.2785253497687923
-0.19392223688078136,-2.047739572239184
-0.172949690578597,-1.233018936591255
-0.17156085087173656,-1.1887223628269985
-0.17127789707098984,-1.1626691717466546
-0.1696321236165388,-1.1236665965246855
-0.16766710496944404,-1.0433376464847437
-0.15791163995421442,-0.7511570870860751
-0.15557131472878094,-0.6895727597053811
-0.1323730846765283,-0.28694520551913155
-0.12189471277981934,-0.2518905916120677
-0.11865407823659346,-0.2638143005884522
-0.0975415591819524,-0.5271842344238769
-0.09155280850292158,-0.6692353105671789
-0.08738383781327075,-0.7677414486077658
-0.08723610188616071,-0.7559055503973907
-0.07533068018710987,-1.1133471361977505
-0.06365016467032181,-1.5124135836724508
-0.06249369493228718,-1.5668375301621429
-0.05988846174187934,-1.6460831114721577
-0.05313320066248295,-1.8974546905424625
-0.05072256866361524,-1.988012465002482
-0.033420542778159756,-2.5899845125319523
-0.023450428055222794,-2.9179598971304266
-0.008019694955045953,-3.30084506532645
-0.0055768121780710445,-3.340205676417984
0.0074204445873178315,-3.527131868205365
0.013347407253657906,-3.574636410138055
0.01647493118861476,-3.592848227344772
0.02301513413741274,-3.6057498341660454
0.02302649617524999,-3.593776423425988
0.028234563244119215,-3.5787805111858138
0.031895574463127296,-3.5578568327830475
0.03291087844415763,-3.550030396849654
0.036349828660662276,-3.5132005155846726
0.0404949818426763,-3.450948130241771
0.048061255143932335,-3.3359108856633117
0.05701885720259048,-3.1411723227222477
0.05940629381305662,-3.0796262902780853
0.06804423691353367,-2.8460553386670546
0.06946076004411594,-2.797550426582994
0.07030928635438283,-2.7639228879831372
0.0808459650966249,-2.4402992008411983
0.0837148951084381,-2.337780719067796
0.08488464791552763,-2.3054860249016023
0.09080246821129334,-2.0927817236912185
0.0912351905985247,-2.0757167346017984
0.0942906656555138,-1.967953099243073
0.09664284250289334,-1.8883168200381175
0.10426746183732405,-1.6133774819122035
0.10481436263999244,-1.5925883512054773
0.11486033248110106,-1.2639928892237289
0.11974290698282175,-1.1076263493217025
0.12163059728736503,-1.0445678014273276
0.12331575923634652,-0.9926933130799395
0.12457433245640281,-0.9520637635876733
0.14033765216748595,-0.5307930836184906
0.1510064091100567,-0.3033113177436011
0.15302459184974992,-0.2555153958962512
0.15521963137178574,-0.21149484067593566
0.15899778274786058,-0.1628294826952087
0.15899851152388234,-0.16480252055069014
0.16221948796952423,-0.12231787388642867
0.1749864697362895,0.008583626603937232
0.1764335898374645,0.020242657626798832
0.1871711594817258,0.049779882110100815
0.18955281127744428,0.054608431714576924
0.19666964048794178,0.040384811601566824
0.20663791819467114,-0.0066714871313859544
0.20989237006843453,-0.028780206168499595
0.22793432089483767,-0.18893785113277928
0.2295232484480696,-0.21448871023841193
0.23034221066813076,-0.2271486265025645
0.2382554994878463,-0.31088293129790745
0.24935919719747845,-0.4474204642419692
0.25134823253970406,-0.46175159531127835
0.2542639717780384,-0.5043118432471496
0.25772557701584287,-0.5293071283386478
0.26432814257905246,-0.5910929817754007
0.27026383520727393,-0.646052403555984
0.274763763964053,-0.667905497568553
0.28554985246400877,-0.7230334276722699
0.28598271789325747,-0.7314213342174155
0.2872141455082504,-0.7300839689091833
0.2905290065221191,-0.7535978621369457
0.29868697707620573,-0.7628179155166736
0.3032211237184317,-0.7532770581575046
0.3040800850757135,-0.7553959504250668
0.30743033919446106,-0.7465982280251007
0.31431436502452303,-0.7129201769864822
0.35062292100893977,-0.44959358897895374
0.35754147078736764,-0.3828957909997238
0.3586964445870131,-0.3789067281118329
0.36322171634512745,-0.3403126786164947
0.3736039843139132,-0.24024666435334677
0.3856400875807071,-0.1619344477455112
0.38687728086968143,-0.14502989582139608
0.3956191896773351,-0.11628695006889488
0.4153470218998665,-0.10846275563751677
0.42626168061294356,-0.1555330665788454
0.4694390240692181,-0.6859019863473841
0.47905334726695514,-0.8695475090405893
0.48746258945957965,-1.0481917071453069
0.4921857263255034,-1.1363212268958458
0.49522380541932964,-1.214283570164712
0.4966836216453854,-1.24073332372092
0.5006787331687308,-1.3178056976092483
0.513785589052211,-1.5727659218608283
0.5236737487045371,-1.7697730479193594
0.5398400983523626,-2.024974079982534
0.5403205001354103,-2.0325994062970985
0.5436528999201591,-2.0703330603982004
0.5450354786973621,-2.0977750087025484
0.5488340684817503,-2.1272179524751125
0.5523256668684269,-2.1711184682134546
0.5537882199053179,-2.1866236005505764
0.5571892314656597,-2.198333239133373
0.5573049015273916,-2.205695265187063
0.5597638237332494,-2.2285389937938764
0.5792459713076337,-2.298031510536356
0.5809700387430459,-2.3024236033566843
0.5873759401710634,-2.3042830444060622
0.5967813132473996,-2.2669479357873836
0.6198133950315623,-2.039334269189669
0.6258031020124619,-1.9704428371570952
0.6392488185679541,-1.746926772159387
0.6456754950507397,-1.6516905561683284
0.6479223649821382,-1.5970283449673386
0.6497391884559947,-1.5657516535393483
0.6698464762331455,-1.1756210139725534
0.6850016719975214,-0.8551008943038424
0.6871140309935027,-0.8246727967128268
0.6950628165543016,-0.6362075481495831
0.6979825705150589,-0.5702968100331901
0.7072294348382053,-0.37030329182002547
0.7145080973796825,-0.2265740754933206
0.7204599779442828,-0.10057192564814439
0.7280863679447891,0.059912061460216035
0.7311984077228288,0.12399358112258695
0.7363317812003776,0.22352029818004138
0.7396651481240193,0.26919486531291026
0.7422166364430534,0.33169684151464246
0.743164291034379,0.3510752074234521
0.7452939329988957,0.402859335280989
0.7463595402651779,0.40800401581824913
0.750182968349101,0.49908159542951763
0.7562105929546248,0.605238170007483
0.7573723140598219,0.6126778175479848
0.7595438018696212,0.6518568810613717
0.7654242526557473,0.7435115667132696
0.7726202406358205,0.8821281033017564
0.7814558601475201,1.0109889484659458
0.7845202218286502,1.0520841937481247
0.78896138128089,1.1065956655682352
0.7916002836674121,1.1392551079388076
0.7968641817418316,1.222243167287896
0.8011001197451928,1.2634903659274668
0.8034380945194988,1.2862114287782924
0.8053515065273533,1.307300508653315
0.8086489570560289,1.3424127220113933
0.8136624811703443,1.375589915428472
0.8211664485405263,1.4372324859477712
0.8223205451781643,1.4512683262577555
0.8242049900884543,1.4682181959607998
0.8287582142126375,1.473354118663749
0.8322465404382573,1.4877075407051332
0.8356366495159433,1.4980620916647789
0.8363153714376446,1.4925321336199682
0.8525733338555721,1.4763934274074073
0.8544375626620111,1.484771187119819
0.8557585536656078,1.4670420821863057
0.8586669108596467,1.4636056685357368
0.862286614821612,1.4222536923071325
0.8636509425930288,1.4177486636918084
0.8645518540035511,1.3995251542212668
0.868908599501264,1.3818174662000795
0.8789356588100219,1.2712024028518267
0.8792198053593259,1.255915609760765
0.8859294056133677,1.1740808672990573
0.8981591633117292,0.9729259671440894
0.9026638012190826,0.8932854102314656
0.9124880443605967,0.7076729153479384
0.9185776264495713,0.5798313854368708
0.9281242231236595,0.38580892109092707
0.9295397595244852,0.34736021521588806
0.9355474700528612,0.20558811663825025
0.9377243205419079,0.15064433409268263
0.9580117218002071,-0.23245124530227307
0.9586942215272201,-0.23508206380941493
0.9647265777914935,-0.3327123844895338
0.9834916746876496,-0.5378572430779872
0.9997113599227383,-0.5591385773651701
1.0011220139165937,-0.5535726452654168
1.0032956644362852,-0.5311225897469988
1.022882090496652,-0.27269170641407847
1.0236164657575628,-0.263405722035231
1.0423501793364585,0.2714734493610096
1.051831783984321,0.6298477634821109
1.0529311038309102,0.6547168061145461
1.060796752657863,0.9991392760086085
1.0626225350227525,1.0862370727969368
1.0646735785396553,1.1659137745981516
1.0699152368404032,1.4105954198585946
1.107082693175979,3.2926849730041226
1.114319102076787,3.6336504746682965
1.1191514219628607,3.865451719694421
1.1244612256960984,4.083179414040014
1.1336366822808195,4.419318292471399
1.1374878799435262,4.5294200546416565
1.1448026418510446,4.746419687502828
1.152146798970393,4.913791923048475
1.152294363764141,4.9204094207634705
1.1613390498811604,5.036643897050405
1.1616872827799813,5.034586975600643
1.1645890676291302,5.053513326611877
1.1690568237913928,5.064612841394766
1.1774438733325034,5.021744562034797
1.178050686830101,5.016696544406089
1.1867124377510132,4.886474996498737
1.1879130923823,4.859768950033258
1.1884032405089684,4.851961625267342
1.1992526078366286,4.548810537036665
1.199404350686593,4.552001920292697
1.211349869582973,4.089458639425169
1.2128226124308288,4.009097857583545
1.2192677602805837,3.7065926559338256
1.2437965201004495,2.291703048238427
1.2444797425422554,2.2469609983325545
1.24956555232189,1.928584097454532
1.269828851004453,0.6656161816769912
1.3046947301476575,-1.0921849012627005
1.3060367410771345,-1.1415648248733885
1.31654685730288,-1.441960109010065
1.3194571264615576,-1.5010994599671685
1.3530057549947667,-1.559955506273367
1.3633521573738214,-1.3204049058847624
1.3848657299435398,-0.5902485372156513
1.3897177487535153,-0.3947259132982502
1.3907064128981368,-0.3397865829391651
1.394750949627368,-0.17209858462533317
1.4047476834975106,0.27885421174310276
1.4067810437543677,0.36982185883056906
1.429229276296823,1.309520620523166
1.4311727500683906,1.3821778173657513
1.4333258844111008,1.458192473397737
1.4340460185250379,1.4854969778293812
1.4363416654962533,1.5625831509155783
1.4394544648939753,1.6622401769045558
