n_harmonics,base_freq,magnitudes,instruments
10,2.4739015241332356,"[ 1.44610406  0.93905987 -0.63641112  0.65740778 -2.56155634 -0.64798319
  1.02336966  0.08301466 -0.54068892  0.10074585]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.5807180852379776,-0.24346613325801042
-2.5802155507641933,-0.25382814607677556
-2.574195404531766,-0.3363709916435256
-2.57264890216108,-0.3499179641341976
-2.570587096899561,-0.37222985255325775
-2.556309483696811,-0.5388689673350725
-2.550983493534459,-0.5921724499864218
-2.5497414672057794,-0.6013829833127856
-2.545060673426118,-0.6488580455624219
-2.5292554660616435,-0.7558661736351665
-2.5158398733764074,-0.8238240083289642
-2.5139118049945974,-0.8260354430570199
-2.501987170088371,-0.8501115838197904
-2.4934875968165375,-0.8301218705176715
-2.465109381910157,-0.7357531571564112
-2.456160506027245,-0.697522576726677
-2.454579999114231,-0.6838354819247648
-2.439852772226536,-0.6176495513754772
-2.4366011599878394,-0.6070545596701816
-2.4349147276183505,-0.6028723826174824
-2.434812916307322,-0.5990655923524179
-2.4345822276498197,-0.6026942679146908
-2.425277162665161,-0.5801173183589862
-2.425244779482611,-0.5765087128317494
-2.4219930260330447,-0.5772425580186473
-2.415830969806088,-0.5780427620776026
-2.411562934961501,-0.5926430676693576
-2.409652079357973,-0.5922970882265485
-2.388151142221935,-0.7097271675756045
-2.3844273557200037,-0.7423976117601628
-2.377863563316926,-0.813064604921106
-2.3698130026514868,-0.9259821280520079
-2.3590249966517547,-1.0980116553300225
-2.358415431807148,-1.0931857669822511
-2.358000036373662,-1.101384246065401
-2.3526870562049256,-1.20688742337818
-2.3491335206975434,-1.2713748052546374
-2.348741832809438,-1.2765588159392045
-2.3466416833848296,-1.3196725523278183
-2.32308935998316,-1.7930189992356194
-2.30758646490021,-2.0844613446585534
-2.301818167987073,-2.196850044953514
-2.2981935364230957,-2.2628185553659135
-2.2959111804078485,-2.297114752376136
-2.291183853512062,-2.3820943286982867
-2.2711639038255003,-2.642830822587526
-2.2502718421929444,-2.80149675380475
-2.248286885613134,-2.816422669149747
-2.2435809129458626,-2.8327660386841513
-2.238700116503007,-2.8574663173415735
-2.236913862036549,-2.857979725774219
-2.2335512112904095,-2.8674563150686074
-2.2274011931387876,-2.8733845404542646
-2.226749132754297,-2.8715783953650895
-2.217043732454504,-2.879766702271171
-2.2115658429925062,-2.8855370819526414
-2.2019449997477283,-2.8884043751943005
-2.195673619792908,-2.892898969534296
-2.18625515380538,-2.9087384788780355
-2.1832911178973786,-2.915435681446807
-2.181968885323834,-2.9204480486876165
-2.177427411791613,-2.932912329701323
-2.176185586121142,-2.9391916983572868
-2.1625523392245736,-3.0226218589183533
-2.1576930444985813,-3.0628717724648706
-2.156131940342327,-3.082484588281607
-2.155538652681516,-3.0833622913158756
-2.147167774379886,-3.1745234007065415
-2.136928661169714,-3.3011522011551966
-2.1308180784490443,-3.390434112035284
-2.12919100490416,-3.408966599037189
-2.128932650650521,-3.4140804090384105
-2.1044198876094566,-3.7892816510256075
-2.10243901993938,-3.8277585092187247
-2.0989612723030353,-3.874808657588232
-2.097786648742577,-3.8900940491613576
-2.061798823705277,-4.145056839028264
-2.054507526233847,-4.1040278915258
-2.0540524421009447,-4.096728491655734
-2.053839022551276,-4.094568779235457
-2.0530571350321125,-4.084097090485835
-2.049401226619982,-4.050869819614162
-2.0476693358450806,-4.024503754439988
-2.046138730345189,-4.009816368042745
-2.04603604625909,-4.006792621264383
-2.0443558652942038,-3.98488836650657
-2.040388390205125,-3.9147953822929633
-2.036751118428797,-3.840701141826882
-2.036241986878146,-3.827097014970211
-2.030731269792668,-3.6843739294484927
-2.025887245981065,-3.548089720820383
-2.024731865465105,-3.515046512405554
-2.0106941985312385,-2.9770597532789247
-2.008906839937008,-2.894881718573385
-2.0064457289677007,-2.779285022675219
-2.0056568869019427,-2.740577527162137
-2.003647459819904,-2.645825610111798
-1.997243925550207,-2.3125891140690666
-1.9863686161286693,-1.6924780707695157
-1.9850406099741067,-1.6183981630183821
-1.9830276927924346,-1.486324902888476
-1.982983101334697,-1.4832493888266942
-1.9809292900013313,-1.356101458100739
-1.9625787250714921,-0.16741388138224148
-1.9601871138452047,-0.007864105865617149
-1.9556001651063604,0.3012783456073437
-1.9409589233171889,1.2362868987296463
-1.9399791404353426,1.3037624395379133
-1.925581290693683,2.133253330191984
-1.9241777634721116,2.2070710824776656
-1.9152829845765733,2.630135097236767
-1.9113269083155504,2.8043105106667863
-1.905939909636832,3.010931861642112
-1.8903744424276538,3.439964240705864
-1.8791722549203198,3.576784170886779
-1.857489179039084,3.451123130198197
-1.8527859218603424,3.3608446600351374
-1.8489917013051702,3.2607691211146395
-1.8454121813611404,3.1581140896044895
-1.839438441225005,2.980799333716612
-1.8277202244572501,2.5496204022452975
-1.8266346859681217,2.5117994018936285
-1.8216214184621564,2.2962284459301894
-1.818846839725328,2.1824825421439553
-1.808079512646573,1.701858772325755
-1.8054673021282774,1.5856311213425942
-1.8052642187975374,1.5656761852630297
-1.800432986049299,1.3519570950882085
-1.7932353844336848,1.035598694557755
-1.792249401021614,0.9887918909525062
-1.7881665059268945,0.8083250929346857
-1.7652465253586065,-0.03531284771983942
-1.75495038869553,-0.3097697496971032
-1.7538616617453697,-0.339141642949378
-1.7529539417100355,-0.35822177144747624
-1.75229741886068,-0.3723422068491108
-1.7488427982904975,-0.43437548089685346
-1.7348041995576204,-0.5971699687805397
-1.7340305035387824,-0.6062516862662306
-1.7339549063696205,-0.6123820616046645
-1.7328082390951232,-0.6178186149863543
-1.7260742584675395,-0.627929669875198
-1.726039001680549,-0.6300524904856413
-1.7130598551356557,-0.5532602875284781
-1.7112048234308128,-0.537177856440958
-1.710043943241352,-0.5079561835460152
-1.7093995353557239,-0.5054036978412498
-1.7079129138857745,-0.4920524725395728
-1.6987821033960626,-0.34056689191966344
-1.6903796928014883,-0.16451436636021505
-1.6866339550123326,-0.08010451878040223
-1.680472454001406,0.07221809336197461
-1.6746160657744555,0.22535317056023982
-1.6656031906330162,0.4557138152750524
-1.6650642771907558,0.4805064049227535
-1.6642459726131162,0.499111738287008
-1.663872750220082,0.5123779134379122
-1.6602840982192069,0.6054725824381659
-1.6593853166687549,0.6299552598361715
-1.6544403701483599,0.7588524565459789
-1.64767077464872,0.9227636161593693
-1.6467518116252133,0.9494692790570943
-1.6457660852492202,0.9646500784133504
-1.6447226422596812,0.9979334183703388
-1.642151898322789,1.0628128136124593
-1.626690034056924,1.3542055616228672
-1.625575297204918,1.373720882306278
-1.624855811758465,1.3829677787440424
-1.6243257264319098,1.3987640189357935
-1.6214533635440762,1.4342997288306951
-1.6153211590865242,1.510457786299125
-1.6103655868879505,1.5624928582959154
-1.6028935998067213,1.6151137960871502
-1.6014672787719137,1.610540422629943
-1.597964821414777,1.6295942033645947
-1.5969734685735755,1.6388953400248676
-1.5957549942338582,1.6422373634911265
-1.587525264569247,1.6408589521032795
-1.5805455243588225,1.623225643096658
-1.5739947345988907,1.5910309803500364
-1.571311535980383,1.563072839421143
-1.5697654329167798,1.5609313485554248
-1.561466373450092,1.4934809408248488
-1.5597942195207655,1.4769369643165933
-1.5533735240886375,1.418691405054147
-1.5520750300683253,1.404598904470632
-1.545708745298158,1.342648247824563
-1.5448935951987277,1.332259222685755
-1.5385553798531337,1.2766686517744714
-1.5357240808258341,1.2428620876264926
-1.5124596133652621,1.0885068518419267
-1.500351474100542,1.0454997598311304
-1.4937791502854845,1.049035087905134
-1.493417275866612,1.0534077049792585
-1.4907020222691505,1.0465510909591371
-1.4766469760591325,1.0932062226539376
-1.471840620627688,1.1099682162532343
-1.468204101415129,1.1384412548164913
-1.4582420384457597,1.1966056065239814
-1.452741805036555,1.2387510866101725
-1.4525249773517288,1.246734964283464
-1.436718951257952,1.3335323279591151
-1.4341180508340767,1.3447299748063106
-1.4287684272961165,1.3620044608146562
-1.420157260517194,1.3771762585457146
-1.414562036397587,1.3675191664415716
-1.4134297829602236,1.3605064247344383
-1.4119206346974125,1.3597811145593777
-1.4006178017440698,1.2767327344498811
-1.3910106269278057,1.1717326812195155
-1.374469424153607,0.8891535376514129
-1.3713032666589455,0.8211106944300508
-1.3524350776594294,0.3257215928959409
-1.3504018558331803,0.2634957128962189
-1.3493246183419323,0.23328125414965883
-1.3487831578135046,0.21462662624841394
-1.3484868298432855,0.20674885805178453
-1.339577980741182,-0.0684786421126556
-1.3330355177093693,-0.2590889409059983
-1.331161643560546,-0.3139376981120937
-1.326731177496808,-0.4538001071963901
-1.320264665196582,-0.6384538436550825
-1.3189457674145888,-0.6702725555313743
-1.3001241951645985,-1.0887173953389067
-1.299778895859343,-1.097550867098553
-1.2952626258949538,-1.158202205517038
-1.2952537997013778,-1.1571307339003298
-1.2885752015630607,-1.2270126917273776
-1.2760196770509507,-1.266174206871808
-1.2670448507653447,-1.187346327577417
-1.2611636628243872,-1.108313404904487
-1.2591987347944662,-1.0558766791764105
-1.2584292339798775,-1.0464671023505658
-1.2460517048945166,-0.7197296877514913
-1.2328346768044594,-0.2137231050636538
-1.2304014192583632,-0.11920182755580787
-1.2177071999419444,0.5012850958095221
-1.20539046053643,1.158797123987402
-1.2032350229595878,1.2670808580560737
-1.202946393258461,1.2771887689908246
-1.1970274355646708,1.6112686517633805
-1.1938910836267953,1.7714015531832086
-1.1885293478479229,2.0493706967183605
-1.187783803636069,2.096190997949607
-1.1636164476120847,3.127392404077616
-1.1627049071816749,3.156377116922513
-1.1598037992661572,3.241868445109567
-1.1388506825673161,3.534134808623206
-1.1368659723716683,3.535594743103936
-1.1318113424903788,3.4923667257394513
-1.1263237723033337,3.4037683477312433
-1.124588595659592,3.3706627455470946
-1.1116050387788616,2.9457291752106154
-1.1001722500004218,2.3625936459872205
-1.0723019804724665,0.27873101016728513
-1.0637669114289257,-0.47636082643742206
-1.0622978808936439,-0.5995149895215357
-1.058776679777724,-0.9256197469332472
-1.0581593982162223,-0.979645237202488
-1.042024059300533,-2.418346675706013
-1.0419433285188386,-2.4217112998068093
-1.0405403075029147,-2.5404697903462456
-1.039731221460188,-2.610599505722327
-1.035009727687331,-3.0090955106425494
-1.0334348342786537,-3.127505656789319
-1.0100969188153806,-4.676779957581678
-0.9902960325835655,-5.328774990078821
-0.9895158621424729,-5.341204199685994
-0.9836870617750049,-5.389489890082754
-0.9823930146170903,-5.381835470157661
-0.9815687208865143,-5.380110694101739
-0.9724958540503561,-5.2747678749963365
-0.9660707383552656,-5.101459888276439
-0.9477936369036319,-4.202982229030013
-0.9442061967663613,-3.9531346968262104
-0.9236666848549921,-2.2521265730352837
-0.9143040809064829,-1.3524688420820152
-0.9078068038781986,-0.7022242285746623
-0.8864921473496143,1.4164542972566134
-0.8846428588514277,1.5910181965455332
-0.8807754382251796,1.9444406334693405
-0.8779694304860328,2.2048690651908087
-0.8562799440759927,3.8547297735475974
-0.8562142645989761,3.8655848126054146
-0.8551482976655125,3.9294181336044045
-0.8536043619818585,4.023195323349967
-0.849937558307611,4.220454464782264
-0.849793866032047,4.235773700573242
-0.8479933585908666,4.320555835274639
-0.844018657389868,4.5047740630588144
-0.8416971455246824,4.599477279491885
-0.8395935101413929,4.681383718406866
-0.839506931552644,4.688472462276313
-0.838959069900814,4.692571631818965
-0.837298876467595,4.75696656369913
-0.8327604361542429,4.878858842558864
-0.7828583861966276,4.24935730540129
-0.7812178787078601,4.185259254402244
-0.7774552691416203,4.011429837812405
-0.7722333745087386,3.7723674333329735
-0.763998790177717,3.3462083341663633
-0.7597083897390098,3.124108493375378
-0.75942804072311,3.1077954699819275
-0.7571203318512056,3.0002572015418143
-0.7562083872303096,2.93937957293605
-0.7551051427120088,2.883446841427057
-0.7465767744897573,2.4387095320272456
-0.7435558859689233,2.292158344292818
-0.7434482684240473,2.274240245898087
-0.7424644445664992,2.222163101377939
-0.7409429003764059,2.1609764061794294
-0.7267663437286176,1.5147655711387789
-0.7250670265620967,1.4466453526736025
-0.7236996984659294,1.3832559781527933
-0.7228253178359294,1.354704458207831
-0.7227371160075138,1.35728786829593
-0.7180962866963516,1.186439438136156
-0.7050979258190395,0.8143969613150912
-0.7024283651011896,0.7598496583945353
-0.7023989656682716,0.7566642267652545
-0.7020700386055005,0.7478539463344075
-0.6942919883438536,0.6219721199241226
-0.6876371053424948,0.5701589898366052
-0.6715168296017122,0.5927540747890251
-0.671019675409104,0.596710127315465
-0.6639550003454375,0.6690102119965246
-0.6500950300057049,0.9121802005838783
-0.6398730982982572,1.1213921259615203
-0.6339080545756604,1.2710611506729106
-0.6303193905490403,1.3489045037743055
-0.6287946594025704,1.3874092440901484
-0.6244663577951828,1.4825639293280846
-0.6225365356940196,1.5177062104275507
-0.6121444289508209,1.7315016398239036
-0.6113340986069931,1.7353755166875968
-0.5882276500793235,1.9568673317097847
-0.5843271859775419,1.963465370545237
-0.5764133889002849,1.9186400533063277
-0.5690180679855237,1.818829197303497
-0.5614158228521431,1.680414930552868
-0.5603631456136418,1.6589392491573325
-0.5546443613111967,1.5013127618218685
-0.5497850585435495,1.364037260607944
-0.5476795838004183,1.2950453240987765
-0.5439057564451906,1.1604036716510224
-0.5360971487633601,0.8597718575654496
-0.5357842592367046,0.8395488870018724
-0.5224623594372271,0.23745487706720722
-0.5223292393141756,0.2284564331980535
-0.50129537574513,-0.8330787740503711
-0.49236709631899656,-1.2722391321482278
-0.47842734725254976,-1.918427044652637
-0.47076561058667554,-2.2220614097251636
-0.46915245642180814,-2.2811280104659737
-0.4688531763241981,-2.2956133773230474
-0.46608456596132486,-2.3901509451277567
-0.45628083566445854,-2.6920215731716755
-0.4498974428388136,-2.818596291947643
-0.42712580668464284,-3.0149478253874604
-0.4197452180814807,-2.9699014221208686
-0.41375606394853737,-2.8842140716806197
-0.4068361420278501,-2.759400957989366
-0.403071445047519,-2.6761418338638547
-0.3966716012430722,-2.4922913797717614
-0.39155831540687114,-2.330911107638677
-0.388302826918145,-2.2094682302899322
-0.38685079149520574,-2.1667229696626644
-0.378988030443284,-1.8553805273637933
-0.3760064155677809,-1.7413404703777509
-0.3666996276949659,-1.3308501286369494
-0.36253419556919164,-1.1483145289620116
-0.35522923415424756,-0.8169185274956022
-0.3494835315156899,-0.5526544982787837
-0.3482113097638049,-0.49174231274058955
-0.34287898257226734,-0.251208296011604
-0.34247470152623105,-0.22315818525860134
-0.339327675927648,-0.08905405581354735
-0.33559599636824755,0.07696622284326361
-0.3351038619245532,0.08516735906872003
-0.33506038518908277,0.09977226847795582
-0.3348451615228911,0.1042791205190058
-0.3343528043818922,0.12460678350746543
-0.330096593505135,0.30092236611899237
-0.3191096935640436,0.7377412448886613
-0.309910082778444,1.0577990927828844
-0.30744504510403825,1.1309646267499938
-0.30744450861758654,1.1255502610740191
-0.29967882246260746,1.3478847569297123
-0.297081256206019,1.4127299147102872
-0.288967944357994,1.5936102441651308
-0.2804715858215636,1.7329147785874641
-0.27860849029905044,1.770530192309665
-0.27748961619140244,1.7861994814590714
-0.26917516572792977,1.8680254570588448
-0.2638411468701314,1.896090300225151
-0.2512075277088486,1.9288705446329197
-0.24852299455888982,1.923336431962427
-0.24719330767190417,1.9195250403517774
-0.2428146351853715,1.9110093470237814
-0.23249473372905705,1.8466152757974688
-0.2295261973683962,1.8233894671914683
-0.22547394937419085,1.7943706399867854
-0.22032325745547165,1.7352546329465068
-0.2175313287014098,1.709675156331026
-0.2144216700933601,1.675880713162492
-0.2132779091980641,1.6588596537349116
-0.21150910458539052,1.64716012892805
-0.20419593294114158,1.5463714564575675
-0.19439180468019224,1.4282846240922118
-0.19319794663767365,1.4229310915994082
-0.18560178438981012,1.3234782007917454
-0.1841604469724505,1.3013355722351148
-0.17966768770249875,1.2548190943508257
-0.17875340235405446,1.2517593555116262
-0.16944185148073654,1.133439462445427
-0.1441877453881335,0.8569111624955325
-0.12745990847298172,0.6939436683500129
-0.1252902118190531,0.6830471697818433
-0.12225400247447205,0.6416970714722736
-0.11746452735213975,0.6034299283851081
-0.11593993376021317,0.5846395816818345
-0.10645270766934622,0.4996580008396906
-0.0998612034559776,0.4263314238944441
-0.09736694203053453,0.4028436187681662
-0.0888865837842081,0.3163106820391743
-0.08523242630361683,0.28312652798340093
-0.07917124500956518,0.20950636211308482
-0.06446529916047572,0.04178262359000909
-0.05970470386112803,-0.024300072204993525
-0.051212634979362015,-0.11887284478580135
-0.0504940071713289,-0.13647233687723034
-0.04569808923986862,-0.1889582728406047
-0.04039451233974667,-0.25663156516299446
-0.03332592899874065,-0.3493252120162467
-0.026620689927888463,-0.42187843743538034
-0.014545100745750439,-0.5549154175965263
-0.0011335848643607704,-0.6800900126710429
0.013768686963102184,-0.7796246752038402
0.02489104065754244,-0.8267043092828028
0.029476981861999096,-0.84037285526036
0.03270661075530956,-0.8337774680289315
0.038768501596361915,-0.8428525554387308
0.0548712387278405,-0.8189054593507248
0.05559886797030522,-0.8138829555392265
0.06079034512813397,-0.7920136897673011
0.07872986873492538,-0.7117305695352101
0.08595849444499093,-0.6919770639839502
0.09128406937282918,-0.6548603716801574
0.10855446134505442,-0.592039899946514
0.11508015094914548,-0.5790860314716368
0.11658011193740414,-0.5759853294693292
0.11679905749223973,-0.5786208108285791
0.12310066088888671,-0.5759885971863926
0.13437568788325738,-0.6035502784419063
0.1368968088988538,-0.6151093829448218
0.1411316379795915,-0.6340538225955044
0.14127140411526184,-0.6303832530738132
0.14495569927727647,-0.6623537047965882
0.19278397287998494,-1.3072458242967673
0.19554011182913555,-1.354739285817455
0.20398250797102424,-1.53342339870159
0.2069647701591446,-1.591200027273177
0.22677601270912806,-1.9890668218302126
0.2459912238730464,-2.332473921087698
0.25927604827376793,-2.532004337797384
0.26291699643118527,-2.573526755662783
0.2662223877290253,-2.6124374251504445
0.2664953434164836,-2.6197461758162364
0.2730821998469528,-2.6833802246631486
0.27779303769441865,-2.7321846721246037
0.2871076779393933,-2.7934645194139898
0.29631881420857287,-2.8325419597391535
0.30467105540210415,-2.8690796024622474
0.3050921764368546,-2.8669534257284783
0.3052969564198751,-2.874911383505929
0.3070072306195972,-2.8686175237437186
0.31555237376880374,-2.880757862840584
0.31797936936960003,-2.877005785665221
0.3245236001537197,-2.8847711996472096
0.33124984442017436,-2.881875632483137
0.33257674226141454,-2.884821330646933
0.33417844733704793,-2.8832564328768875
0.3386409421904153,-2.8837278753761026
0.3703180047864425,-2.9765210283625
0.37436811820394755,-3.0043831049098584
0.37802944465712685,-3.031284241954117
0.37842140400152546,-3.0389499138771354
0.3794336899146318,-3.0477995412292187
0.3849574626791403,-3.0965143894876532
0.39194070434699047,-3.1692347807491568
0.39247259401176926,-3.1733125956291293
0.39341670410005447,-3.182513334163248
0.39438175583999246,-3.1928109804653717
0.39598453411986867,-3.213994337564333
0.40123602597712704,-3.2845673766991075
0.41079932105758843,-3.415660815961791
0.4140803920685254,-3.4585021170141164
0.4208016370973908,-3.571791458792214
0.4219125449062222,-3.588731204573952
0.4242806329495883,-3.619085926972067
0.4353238553527854,-3.792272176370588
0.44228706709780585,-3.8950396317672467
0.44508950428556826,-3.925529034930996
0.44555747795181366,-3.9299900328935613
0.44723666937921047,-3.9601379026430257
0.4483431334769543,-3.9774520538902993
0.46217104213032023,-4.105134693467289
0.4716030064710903,-4.144303012519698
0.4767212123691529,-4.148263127318369
0.48121296000829483,-4.126995342906392
0.4879378169574462,-4.076180437683022
0.4978872086345181,-3.9477628430173457
0.5025322596976118,-3.8504809768876593
0.5027971861624447,-3.8476395141388138
0.5053163591605552,-3.7948316868095118
0.5079953667363979,-3.722560152554305
0.5099876103485146,-3.66092198200589
0.5109758060828447,-3.635277877950353
0.5193973765796072,-3.371857069821463
0.5209918292871274,-3.3002205034180987
0.5224841771015982,-3.2430575483574757
0.5465956200344602,-2.0882948879727703
0.5473293059035678,-2.0543823229991176
0.5499527763460517,-1.8966345310719153
0.5566700922060104,-1.4953745166277002
0.5579164786257573,-1.4211001098928948
0.5626384508808133,-1.1187393242581676
0.5724253452587016,-0.48075599637980515
0.5774634665566509,-0.15303700081870628
0.5872069584587178,0.4961122741929078
0.5892006579475337,0.6185188424921677
0.6060072187731542,1.6771240358613464
0.6085851150329278,1.8200066585993133
0.6102693820059448,1.9243730362253793
0.619387233674698,2.3933556971653926
0.6252414572807403,2.670932232764265
0.6530418157357909,3.492270968139796
0.6616205600087737,3.5797893830107586
0.671875382668468,3.5782626248342106
0.6748380039194508,3.5445668539776967
0.6770514230630265,3.5203079693060815
0.6784886041373746,3.512543388126781
0.6787587855348969,3.5039213416167723
0.6828815534359922,3.4327328592382655
0.6941095055577251,3.1764265708437556
0.6971666834099954,3.0854427184165925
0.7037413378944661,2.869103965882351
0.7052801214334261,2.8181731729962496
0.7090521702910966,2.671331099972129
0.709182350128784,2.6687404597004516
0.7108915714738657,2.5926663767087264
0.7109752946979926,2.5949859133645496
0.7315694031005942,1.7024573619553722
0.7382802983916434,1.3962155706362052
0.7384733370252468,1.3901462688176407
0.743578822682351,1.157262251113244
0.7478261119573189,0.9706020396839192
0.749487211330969,0.8973657582819784
0.759169504072196,0.4938834771840196
0.7605893194751259,0.4496444900427491
0.7716505849730178,0.04684871717250218
0.7787702458206884,-0.16638599989716316
0.7854641868466334,-0.32823551874368173
0.8003197123734727,-0.5633564969840521
0.8141062241945596,-0.6266270240142782
0.8174496967858698,-0.6180978745553597
0.8188239427217057,-0.6147036599243463
0.8382270577143327,-0.3897041386195536
0.8491905464749863,-0.16721467014463687
0.8532130032461391,-0.08365307688478474
0.8631759772435768,0.1691297265272203
0.86705058250296,0.26797153870751744
0.8763162874757526,0.5229496328389278
0.8791222273417354,0.5961669126196453
0.8867079438662677,0.7954412103528191
0.9076217012681838,1.2566389428420754
0.92746762164216,1.5417485129119726
0.9306839187215132,1.5658404910890529
0.9313612740117039,1.5911219015338167
0.9336753462483811,1.6021470504205708
0.955112561491477,1.6323481307612338
0.9617605464264924,1.607152678442597
0.9669618185200388,1.5778582421811727
0.9681420202326816,1.5708691159984192
0.9707122130774057,1.5580164288877643
0.9760454072877192,1.5067884498077264
0.9799536266604685,1.4794720765662248
0.9804581778132482,1.471273757022384
0.9838533567086349,1.4432507409654451
1.0075022567808132,1.2150024263873425
1.0084966694863997,1.2128326409210657
1.010935606886819,1.18315448759819
1.0179297242500347,1.1344827880626138
1.019146148207227,1.1277162598084318
1.0328747885904335,1.063860328327057
1.036410337458145,1.0565915656206761
1.0404932736740822,1.0437317849923948
1.0437551072489422,1.0485156538025675
1.0450321045843491,1.0492952664023918
1.0521996727923977,1.061657312169279
1.060608648842022,1.0826478609962198
1.065373416142453,1.1024022405144962
1.069768421626696,1.117613760690901
1.0776033487836605,1.171583733897889
1.0833787444038743,1.2156829683707528
1.0916956610630422,1.2681788009820176
1.1003974314179015,1.3219466152904382
1.113552852729292,1.3617302664509932
1.120880387726138,1.3723799658403577
1.1232967728263201,1.3636871772459878
1.1297766699475602,1.3524628309834932
1.1350052324635325,1.319525577586127
1.1367146801106172,1.3058903864200913
1.1380790517406876,1.2930521885931379
1.1420266836402861,1.2677973139492456
1.1487587068297085,1.1842069013636791
1.1528071566912983,1.1147757320143843
1.160391417939258,0.9880904526126562
1.1610858464696765,0.9758450665359769
1.16111512843682,0.978290299787059
1.1662601022897015,0.8712884689897539
1.1700031622729874,0.793807518236787
1.1711737655955226,0.7586068542337098
1.1765594156413242,0.614469035385045
1.1836544339712782,0.43078171232374096
1.1872840393372286,0.3259612233118981
1.1875588802287051,0.3180296346799928
1.1905056683797692,0.23642042500715973
1.197108588981087,0.024139521024618665
1.1980509194559552,0.0037629277080469463
1.2010449535593288,-0.09011055706827834
1.20864772573026,-0.31731484462723863
1.2120943546478786,-0.4272431873362462
1.216322773584574,-0.5458666460053423
1.2230228128092886,-0.7244584691945377
1.2291342020699076,-0.8765606979437947
1.2315475138839265,-0.9317336146954724
1.2430808165546683,-1.1411284744523638
1.245860672718484,-1.176677185082933
1.2591463327329864,-1.2632146890769549
1.2600906697173366,-1.2700939720554754
1.2643957103915282,-1.250769984963095
1.2746889028417998,-1.16282178746644
1.2747772330332827,-1.1694996129736115
1.2762321396474832,-1.1420746759972191
1.2777662565948162,-1.1152675078407714
1.282042899142792,-1.0325586969462943
1.2832444127324543,-1.0038185752249518
1.2890127317162214,-0.8559687245693047
1.2947246199891076,-0.6892241910100708
1.3000934485580267,-0.5022175766256659
1.3083687610133836,-0.15793296732435794
1.3276738075072654,0.7900747576267518
1.3541464674330603,2.1984160104345976
1.3642356461661604,2.6764722635839626
1.3689644265195735,2.867781363581439
1.3728528201641481,3.01210039358444
1.3756830501856339,3.109578139032654
1.3821661038874868,3.3022619150626644
1.3846313416817715,3.358540147910504
1.3852962140260656,3.3741588317554707
1.3862906811632412,3.3904931881378153
1.388510075891233,3.433306654660578
1.3888807361273656,3.4416941868027315
