n_harmonics,base_freq,magnitudes,instruments
9,3.5801395401145797,"[ 1.59758214 -1.06684107  2.41110744 -0.31783354  0.6178607  -0.53138633
 -1.71383137 -0.39901611 -0.5934628 ]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.627083672111254,-1.0933132779230361
-2.6264360788321763,-1.0977537945488498
-2.6262736591005535,-1.1114672241449526
-2.6212047692376235,-0.8741404460107153
-2.60699713264838,-0.4135355664081992
-2.600478158824828,-0.2543507032409904
-2.583433097422332,-0.07392199274621922
-2.5745291580203773,-0.041022026109118155
-2.572441647828817,-0.07001805656762823
-2.562926176370225,-0.17814449130505025
-2.5564971957412714,-0.22125653643787696
-2.553561993953266,-0.235829642099988
-2.5508965780925896,-0.22895330685765994
-2.5490791035716627,-0.232039435984911
-2.5486326006861257,-0.27991603033876067
-2.5407763729795327,-0.2611873186143657
-2.5346832519576044,-0.21809771004704465
-2.5325553640492737,-0.198817987473709
-2.531204827423162,-0.22224535015917224
-2.5219593626130754,-0.07596340468169174
-2.5010367710808383,0.6438229510133624
-2.500620137778471,0.6440814855787588
-2.497420626093702,0.8006761865808386
-2.495019414660856,0.9424032634194447
-2.4914631507047176,1.1749496079718347
-2.4910288178106423,1.2340544091613503
-2.4888432977717567,1.3546406364274484
-2.486807890098725,1.5272076354613446
-2.4867024445987296,1.531808395387808
-2.481648369299567,1.8156117367606681
-2.474262924882805,2.352303793433885
-2.4603372300543502,3.393792716062754
-2.457429516339432,3.5899821686833464
-2.4556033032683002,3.7018782680733326
-2.4290764283010775,5.356115671482717
-2.4182982482676447,5.684771860777872
-2.4108903085042126,5.873654375869793
-2.3994581606732104,5.802892061325715
-2.3913634392166525,5.603757126124707
-2.386853589264663,5.519932819893734
-2.371169307908381,4.695638282212443
-2.3677482844838247,4.4702941118509285
-2.367687096769942,4.4670905859011985
-2.363672880331444,4.224963722191028
-2.361728447021251,4.074713651025116
-2.359134088375164,3.8488444853001598
-2.357493284181488,3.740529817954114
-2.3548952963090257,3.5203387342816987
-2.353831949451116,3.4655232661690043
-2.3536013975218184,3.418977161236204
-2.3463251638507403,2.860672826897441
-2.3387242625807967,2.1920523677499357
-2.3232605853937596,1.023641545831915
-2.315002680349507,0.48113564936112874
-2.310514482928921,0.18256078171985143
-2.303965184973298,-0.1933916430767764
-2.3008441614133326,-0.39007891603583184
-2.2982187816905575,-0.49786748291782995
-2.273741649083525,-1.3347605346818263
-2.273697116473575,-1.3518763964470442
-2.264268779118341,-1.5012182227645856
-2.263163944927327,-1.5536603677748095
-2.2461511777644727,-1.5797512474792244
-2.2398832723420123,-1.5363840895468415
-2.220914322772545,-1.3753884942957606
-2.220598721700499,-1.3902192137596798
-2.219362881080492,-1.3277658048576986
-2.2142979794851962,-1.2719481750678758
-2.1992942266326265,-1.069685237996607
-2.198490280823159,-1.0705152702838334
-2.190347598518547,-0.9296645042985385
-2.188040629093727,-0.9363680835108389
-2.178534930783689,-0.8012338558635018
-2.1709745348003344,-0.7020954528137447
-2.168381646709034,-0.6616868615117883
-2.1658343047065567,-0.6488702305911523
-2.1655177134347667,-0.651243919270499
-2.1640472992081863,-0.6438815903286192
-2.1632718819713483,-0.6148064917212946
-2.155315114197557,-0.5072857631640711
-2.148460534694098,-0.37363645085803626
-2.1290800901153633,-0.02772395399727176
-2.12770084399434,0.0021508329922385622
-2.118201686520546,0.22175980222473352
-2.1043445991003003,0.5417077971444508
-2.1040940341367396,0.5105710589993594
-2.1017417729885333,0.5891634384106391
-2.0954066255685877,0.6663833346469519
-2.093002241480717,0.762545027396282
-2.0869058302085444,0.8139224709187661
-2.081617383415197,0.8718981379141827
-2.0801214168806164,0.9119052249581729
-2.080026155898545,0.9019245567523936
-2.0526360912839667,0.8743624425107551
-2.0423654887043403,0.6422025698682334
-2.0408584672598096,0.7058339773264317
-2.033533729978315,0.391076367236869
-2.0290652552519566,0.30831486418586773
-2.013253455285548,-0.33511505310947654
-2.0126959739488743,-0.4094846870466062
-2.0064324497813137,-0.6405524590112057
-2.005689987694476,-0.7393403638840212
-2.001742127621048,-0.9282953143038579
-2.0016717150934467,-0.8698408582726302
-2.000965772679134,-0.9476586909716385
-2.000670354946867,-0.9846156164535439
-1.9981085326767003,-1.08419982875189
-1.9963269176943887,-1.14710837802303
-1.9960742132667046,-1.19898021337482
-1.9929462567701293,-1.3675378518786172
-1.9888387771208238,-1.5594904417471105
-1.9887102435301396,-1.5007569737154454
-1.983167420854845,-1.837695221448023
-1.98162403621492,-1.9258259077169344
-1.9786635706179097,-2.014893226195983
-1.973165659197443,-2.286565102201559
-1.9689804768623924,-2.536990879597108
-1.9643323578410061,-2.60623152645452
-1.9628525450813317,-2.675086666230297
-1.952281783104863,-2.9893970014848312
-1.9448238560753248,-3.1284558884010627
-1.942399131566137,-3.14150773583593
-1.9284111760146532,-3.1579318992638927
-1.9267602944120847,-3.0882715364614026
-1.9161620280192744,-3.041093671769154
-1.8964462777263447,-2.3110638033390494
-1.8921162365127764,-2.162127946981232
-1.8898051667829678,-2.078173746385979
-1.8858079644468462,-1.8470771785609639
-1.8816839849479008,-1.6879967254750468
-1.8722276247090026,-1.2489327142253168
-1.8700972241099667,-1.1762790483058576
-1.8665707112135121,-1.0943867307493749
-1.864026713882562,-0.92817047978533
-1.863514649165897,-0.9327722463092395
-1.8555316558848962,-0.5757118066867856
-1.8509236836604854,-0.45666742218129563
-1.8502283473856296,-0.40070590936512507
-1.8414698097265612,-0.2294518513226414
-1.8294919656487867,0.04692193020678294
-1.8114957790252673,0.09347755239319555
-1.8077151854653912,0.08848467474149584
-1.807183987062223,0.0714670475100157
-1.8028072635483394,0.012677979734819721
-1.7990218247616776,-0.04500752434385665
-1.7935938122789368,-0.1406554246396785
-1.7916214682208689,-0.09001101970989869
-1.7837287923304193,-0.349786897303987
-1.7820392064191455,-0.4502298118703891
-1.7701721718370302,-0.8048199627639074
-1.76488882199403,-0.8253715557866921
-1.7582483583271076,-1.0499166655153258
-1.7513867419778508,-1.2641215979558493
-1.7495127228172662,-1.322714040475625
-1.7378602893687365,-1.6070193450828263
-1.7368567428000692,-1.6239360513004184
-1.7268313405083822,-1.7621554800786792
-1.7196014060004365,-1.8964247823497677
-1.7189734790634856,-1.9203074493587278
-1.716221390141812,-1.9771799171622713
-1.7142308544786184,-1.9818862087443145
-1.707462567694717,-2.054138613786679
-1.7061365036651706,-2.0634913509591617
-1.694307664374439,-2.1130290835642294
-1.6924417586205402,-2.0935612438130837
-1.6872298205944944,-2.1385524937569462
-1.683820517906812,-2.1367142817919227
-1.681712058275147,-2.0731906448112087
-1.6803107291859685,-2.06792520266288
-1.6783825389109523,-2.1228562380682736
-1.669053486582878,-2.0532388327702122
-1.659767030014773,-2.0219015877898414
-1.6529131325448194,-2.0189084701013265
-1.6361782475393503,-1.8957663467249544
-1.6331200920107665,-1.8535255921307277
-1.6301624584077368,-1.853637655435078
-1.6292179828716375,-1.816866213379379
-1.6239542570378136,-1.7704182905143313
-1.6214841526120913,-1.7122310953651323
-1.5960198300178725,-1.3025699732596991
-1.5882458569754865,-1.1141647948281657
-1.5827163790137149,-0.9467127037245634
-1.581266688363623,-0.9210432603101929
-1.5770693114691836,-0.8502857800623256
-1.5652734974575295,-0.4898584323610292
-1.5600184577082479,-0.31512613647892307
-1.5592275237532114,-0.3003290374897062
-1.5572082530881566,-0.18639220544433113
-1.5562916652269447,-0.1791894381266943
-1.5304907260679623,0.7417275508918306
-1.5261324216654875,0.8052785722349723
-1.5255611915817855,0.833869499475602
-1.5222193518122256,0.9144229354076401
-1.516621092850252,1.0936302927597423
-1.5165761176256893,1.0745358389681103
-1.5164891589098306,1.0547019382358478
-1.5003281699755502,1.2819753777703136
-1.4959771919095115,1.2850075970409958
-1.4873830150966876,1.2476356876329509
-1.4856313712672602,1.2710371168952772
-1.4778476213071488,1.1431023285680213
-1.470464069053669,0.959106440845548
-1.456105587458678,0.4485406670242075
-1.4527734839590636,0.31310319631191225
-1.4417248451604547,-0.18987491032566226
-1.4176636726538598,-1.3395601937375943
-1.4139657482581,-1.4995475892063204
-1.4099449785733464,-1.589638549753708
-1.4011997947910424,-1.829066479171509
-1.3978778226454458,-1.8800424082865606
-1.3964619063488193,-1.9222658248997606
-1.3818428129043074,-1.8953056356417026
-1.3622569875715935,-1.2814732381636165
-1.3594558822598157,-1.189685634537155
-1.3371777129764186,0.2647496270411812
-1.3298969456802523,0.7909934594423382
-1.3273764626612936,1.1136971013718862
-1.3154894067241272,2.002176987154375
-1.3154291209846813,2.0162290735363406
-1.304718318959778,2.7064291383160373
-1.3037873541584817,2.8702930752801574
-1.3021753621399923,2.9568823294776987
-1.3004087324516351,3.011291077865096
-1.2952983066801156,3.252091466443561
-1.283264938919379,3.695229828999982
-1.2797010165280833,3.8124949935473293
-1.2644679445610014,3.797453727485911
-1.257665607948993,3.6016860192311007
-1.2535380849675721,3.432465989815851
-1.2349285716809764,2.302012438249868
-1.2268531352718413,1.7193021055283928
-1.2231049605314295,1.3712505825350978
-1.2222256853887026,1.3672305520508574
-1.2214856250464465,1.2708200085954597
-1.2214680101224118,1.2827337210837897
-1.200399322414418,-0.45537006745061837
-1.195067282627661,-0.8393108447010085
-1.1948818642657513,-0.8472717211834387
-1.1825058844624876,-1.488169713537424
-1.1779605030413998,-1.6684418420877751
-1.1726649290736384,-1.847975529969367
-1.1673961053291801,-1.9453999589870352
-1.1639975593180791,-1.8532251733481893
-1.149079100980852,-1.6729018464114542
-1.1472030681283463,-1.613348648779596
-1.1468049650215755,-1.5535663711993197
-1.1456499668182334,-1.5604713847297091
-1.1409756563328395,-1.2802807471189583
-1.1214218888394094,0.03400215218929681
-1.1143341366239767,0.6137285596971659
-1.112370839392614,0.7639226023352463
-1.1074029837363633,1.1291081148642474
-1.1046229199404871,1.4172425936667135
-1.0931532340061954,2.2878288744155073
-1.0877453998597644,2.637658374919282
-1.085069195423327,2.8352211524506967
-1.0778185826421163,3.1914563411283123
-1.0756853636196904,3.2627546207210263
-1.0728577396287193,3.435364847145653
-1.0668246360852796,3.5940844947458235
-1.0659884525569827,3.5726365947600893
-1.0578800082783093,3.656450747819823
-1.056140165032367,3.621624176891077
-1.0532466741980244,3.6583888658410513
-1.0444367628291698,3.3792064156682424
-1.0434538061112935,3.315228220546954
-1.040893170402226,3.2468174985459144
-1.0217039045172902,2.0212343685319873
-1.019844600369382,1.864974043962567
-1.0144739849349926,1.369794983081321
-1.0073403538437802,0.7291206664071431
-1.004952428672454,0.49580626206565037
-1.0012373920159006,0.13316918885252318
-0.9971699671160499,-0.22851888040421361
-0.9909277125808948,-0.866686031195356
-0.9772396712581042,-1.9550435027036
-0.9758969048867048,-2.145187936001291
-0.965550060184686,-2.799687519948409
-0.9534927471694354,-3.358419106794965
-0.950575370534346,-3.4403876695792217
-0.9449753995643859,-3.6023238569785
-0.9430813883142588,-3.644873938412358
-0.942763882288697,-3.634150482455632
-0.9384875478653245,-3.666639253643414
-0.9354123943143122,-3.678990272575583
-0.9329329060712204,-3.643146751753064
-0.9289449430039198,-3.598202719588914
-0.9207332385370668,-3.457923031429392
-0.9071958157789224,-2.845603329272221
-0.9054904411643858,-2.7831712653249094
-0.9008069894855559,-2.5774214228860153
-0.8962934408903607,-2.3368203302377184
-0.8939011337701528,-2.2203307279391367
-0.8901719813888365,-2.017454934141214
-0.8867960926240674,-1.8139849096036074
-0.8852292718659869,-1.8039258712580588
-0.8846859883269484,-1.742394801835565
-0.880305177579634,-1.4923986118492505
-0.8713841018928274,-1.0335961899891688
-0.8612839323649326,-0.7023515092587052
-0.8526470445016949,-0.3970929144747577
-0.8463240391647249,-0.2876019112764083
-0.8454093479256821,-0.22858697032964712
-0.8449851974650269,-0.1971369030229385
-0.8441196001036486,-0.21523020417828054
-0.8273542324916425,-0.0803553545236788
-0.8237664302404157,-0.10833337420804948
-0.8205549021254166,-0.06397844079010584
-0.8162380646243976,-0.06905937812015357
-0.8141542499113474,-0.12235820021091508
-0.8138813093112622,-0.12398098091346992
-0.8058274048656746,-0.1827584625247373
-0.8047319976214884,-0.16153007110620865
-0.8034019445470051,-0.1937566304204746
-0.7951236256440488,-0.2373344898736392
-0.7884665186695217,-0.2540883272944842
-0.7877161349642678,-0.31262451133173835
-0.7873734125384462,-0.2888236687502879
-0.7865819378002454,-0.28234069097136416
-0.7854010971435161,-0.3030298845606698
-0.7815776233331819,-0.2687062384384709
-0.7781066461692645,-0.27063939755070665
-0.7629064998623436,0.0026559825704557914
-0.7429977177048293,0.8404177843843587
-0.7423753962860946,0.8734211936971887
-0.7403193719409673,0.9936426598547806
-0.7383205365162255,1.0897401095427706
-0.7336515478581251,1.3423384029356644
-0.7330168539081994,1.4140412831021811
-0.726735058860676,1.8449348690811984
-0.7254736271176108,1.8413867211868302
-0.719965470963456,2.3026732154574723
-0.7168879401731525,2.5377510810300414
-0.6909883092396649,4.383107421687447
-0.6796300305508125,5.093793305176136
-0.6771302442602298,5.216445953929161
-0.6763255265485641,5.2571530678520215
-0.6742567730633118,5.288997888985894
-0.6726258053984617,5.423818859803072
-0.6704679490637062,5.508161653446616
-0.6425296488966925,5.768222930568665
-0.6373485440817115,5.685335305319932
-0.63137246341863,5.461557230773348
-0.6123058722661132,4.425541948553652
-0.6077518914854352,4.165643958494574
-0.5924621093224403,2.961146667197518
-0.5728269965890442,1.3851868724984533
-0.5693399694709624,1.178751664842446
-0.5673210372507693,0.9665113647630564
-0.5633956873171337,0.7132566615922835
-0.5626256018690867,0.6531185785648809
-0.5567543587368773,0.2311008435817842
-0.5553452290072323,0.17389359483183914
-0.5525923567412541,-0.012475799389044202
-0.5344602130529341,-0.8508244990267377
-0.5317457809537744,-1.0206063551296924
-0.5215931819318422,-1.2664957001558652
-0.5213642590211407,-1.282353057531727
-0.5136622571672702,-1.4182518808893352
-0.5114755263516217,-1.507342548329061
-0.4926088101893291,-1.5887909014892503
-0.4913919067610535,-1.5657294964086128
-0.4873910402446233,-1.542668476228757
-0.4854980784438556,-1.5178890257488415
-0.483669050660831,-1.5111262459599646
-0.47880482999856344,-1.5059737857585724
-0.4729535928753865,-1.3906797414851475
-0.47099926042098206,-1.3708637179479373
-0.4697032957866121,-1.4030875502028952
-0.4671184620066273,-1.342133935054855
-0.46264420775230386,-1.3393531165352672
-0.462276352948054,-1.3361510018209761
-0.46223402122810864,-1.301767303205367
-0.4475342014959356,-1.0648744688644527
-0.4433970780451917,-1.0989735872806266
-0.4374509084577851,-0.9891478656825742
-0.41941100088683037,-0.7147726172375773
-0.41414754760236416,-0.6670700464111745
-0.4086655835969317,-0.6689705480378093
-0.4073981365304591,-0.5922891532304893
-0.3950465723819212,-0.43156274534384026
-0.3532085503194553,0.44732359541636957
-0.34711217457241705,0.5226633288928272
-0.33702053204933957,0.7060846073298193
-0.32494697329801614,0.8592104396554765
-0.3247449006478087,0.8633280082158395
-0.31243544676807833,0.9148597636491974
-0.30774418880611343,0.9177783980582356
-0.30765793754349513,0.9600723273209055
-0.3071578687432197,0.9277117461879913
-0.29735439351052495,0.8634540615952822
-0.2958204971192515,0.8378441579570634
-0.295481893800277,0.8446763130410155
-0.2926418039982335,0.8217181003222102
-0.288078250598117,0.7008742927099092
-0.27769392126327475,0.39895000156778243
-0.27668252758580536,0.37014058563681645
-0.26494604614839723,-0.07159311615915737
-0.25596794103456144,-0.47340767502382586
-0.24686853438810363,-0.9439391858982519
-0.24239446217098948,-1.14239545059302
-0.2413236940292638,-1.178108910094606
-0.23886972710191134,-1.253488410084807
-0.23358837848182246,-1.5194023099536509
-0.22536362796041232,-1.9872308449758047
-0.22235857543059012,-2.0956036259990873
-0.21073823553359716,-2.5514372750195107
-0.20382648100760115,-2.8195870170236663
-0.17927988749968193,-3.189768746193676
-0.17899304854526576,-3.225780103610812
-0.17382106502535777,-3.14440437875213
-0.17273292662515427,-3.172792585609798
-0.1500461270183897,-2.58756557815659
-0.13865894482094276,-2.1683450079550983
-0.12687143073359275,-1.68022361054646
-0.12588888954435795,-1.6680280134433032
-0.11568347545167024,-1.175386889949583
-0.11532196343677059,-1.1722435490287861
-0.1146805349322415,-1.1884019458392114
-0.10553616854915004,-0.7915343957067518
-0.10547672928203511,-0.8079550375212217
-0.09944596700451402,-0.5723773539992061
-0.07952853488287825,0.01602871913481311
-0.07815846488460698,0.015389532960131994
-0.0769813018678529,0.03330010898733994
-0.07079763765160996,0.12690332385942557
-0.06450128490695217,0.11482813269346613
-0.059987520634972036,0.15117379316491686
-0.057779631738593906,0.09593186344543368
-0.047419395679108245,0.04765803632914674
-0.04465241395510322,0.03897334663120242
-0.038446189895755545,-0.14977997649740613
-0.037144277511986346,-0.10981786942980785
-0.03209893838172784,-0.23498061522280175
-0.03124921368104072,-0.27362965769207126
-0.029409149695776016,-0.35507152971098643
-0.02654581263759148,-0.3436825644138667
-0.013815941649033991,-0.7924586583793998
-0.009330146757163593,-0.9511655400479638
-0.00931544523347183,-0.8441794014284739
-0.008058245423346655,-0.8700509762430534
-0.000152065030201598,-1.1709123172277078
0.002222074281553077,-1.2273866191008944
0.007504786730760493,-1.3227406156313881
0.009821190600999508,-1.41459204430451
0.010878862306511472,-1.4115692532204691
0.017757057291674094,-1.5976327535202746
0.023710905865414134,-1.726979375816716
0.02419682817017188,-1.7578907199107894
0.026644263010534353,-1.7939210763784694
0.04044538361753869,-2.012951931768995
0.04389790268197391,-1.9703438076743958
0.04404267288025521,-2.051568405374718
0.07706403991205235,-2.1033214927747483
0.0792402560007579,-2.083686929221862
0.08670823993827348,-2.040758669538318
0.08863453747572558,-2.0219902601049706
0.08917409317068792,-2.1045657095031465
0.0905586955354094,-2.0720940948171793
0.0940599605358452,-2.0243089443179745
0.094719127459995,-2.069697202101007
0.09496031327245902,-2.037348847367451
0.09684968810566108,-1.9943610405310248
0.09758308317230568,-2.0352571309652108
0.09997227295895073,-2.0162503400113603
0.10037770993755757,-2.0557687559288875
0.10346379888758683,-1.9785732359409247
0.11107658244812768,-1.8915160989517488
0.11303548613566772,-1.9248548843653979
0.11379364166891204,-1.895739438102942
0.11579776234274419,-1.8386632198288244
0.12021184079288094,-1.8798086829658889
0.12545438343049709,-1.8247517615268405
0.1283556729728823,-1.7157274758275065
0.13188193080303678,-1.7248758553965435
0.14998540056696985,-1.4647652974731906
0.1650918511105246,-1.2011593516864008
0.17237732914209403,-0.9942698674930276
0.18073584490049788,-0.7922517497079656
0.20568033915480832,0.015409356042029781
0.21147473073004175,0.2712854344774948
0.21263860317689076,0.32515213255602093
0.21404888559837598,0.33817885685059834
0.21550879971207149,0.4193447059140407
0.21583312177498293,0.40161042940880887
0.21935023981593194,0.5240237822626567
0.22159890931516557,0.6092777059312455
0.22761185316958343,0.754281366993468
0.23313035093309686,0.9295067694941288
0.23419558528511386,0.972203171028651
0.23748033446570993,1.0352894612614134
0.24155510385129908,1.1088929859482253
0.2534314472049939,1.2588232915823003
0.25381707507152296,1.3379991100582482
0.25565467888117466,1.3271016799025837
0.2618680367259012,1.3151322472201605
0.28278791821597826,0.9833608437558569
0.29018383965432504,0.7661644326453934
0.30059665482917586,0.36211390895288365
0.3009754275585781,0.359501671433257
0.3074574588250929,0.11205425278541933
0.30839925247601574,0.0856856185079739
0.32369147711623425,-0.7028107746296481
0.32710871308866807,-0.9159872973024501
0.32851795329453903,-0.9546512208684513
0.331310627876376,-1.0449563336347214
0.3416940717148975,-1.4654025428807884
0.34184831318162257,-1.5698188462357834
0.3502364834746752,-1.7259859053767104
0.35898619439773594,-1.8546113487586875
0.36086653787285883,-1.93755411614383
0.3624447738312253,-2.002481756328537
0.36631805742342083,-2.0151090639897378
0.37203305962168853,-1.9621877553775502
0.37643197757936964,-1.87920481521345
0.3909216191979108,-1.4329846254167826
0.4035550071309104,-0.7288789158274214
0.4106855532291931,-0.2690411300285743
0.4180290577268835,0.30004160568267413
0.4255585658510528,0.8981321554966253
0.43997707793906304,2.041695273855626
0.44024187549666705,2.0566414239314814
0.45565073171860115,3.073206776525753
0.46566940027350334,3.5195352975059473
0.4686846899173367,3.707012476594321
0.4724428983109221,3.7210694333514143
0.4735665854469553,3.7680369127918287
0.48338652158812856,3.858135372447897
0.48828410877125794,3.8011343750248874
0.4902010864872981,3.7696178223707744
0.49158103371946016,3.774764824395671
0.5028833457508046,3.403838966551057
0.5066872648438085,3.2088929327591313
0.5113490209943801,2.9009699718352064
0.5143950434772337,2.7660563360015296
0.5203253651831723,2.258274071278898
0.5356373868669158,1.0940455086759615
0.5511568286440349,-0.17565465846850423
0.5541616466267785,-0.4220147719354948
0.5564195878976124,-0.5355941323160098
0.5596057410826525,-0.8211204706826994
0.5700146451209296,-1.4201700053956274
0.5725008783318435,-1.5332063611903302
0.5806328970251946,-1.7923388546215344
0.581335421159439,-1.7235585614146876
0.5821977249454111,-1.8074457868172598
0.5941059413913523,-1.942716912124113
0.5984969525574311,-1.872860021016538
0.6046339586196323,-1.69524381425695
0.6086415538290817,-1.522498662045636
0.6089408193972625,-1.606174267192046
0.6236691466515984,-0.6923494383105987
0.6255334394971896,-0.5502294277112859
0.6290255100135065,-0.29867997069534047
0.6318928218454443,-0.13083271036154112
0.6412379770713681,0.6201038755777606
0.6573088945233061,1.9933933188966477
0.6585097459205524,2.0007996701537665
0.6609343753185435,2.162873775987584
0.6624133852740499,2.3066622882199663
0.6749983401849304,3.1084760874641364
0.6780977952665772,3.253064310269255
0.6800923782174286,3.321231000794393
0.6899953709619782,3.5885911233762418
0.704932158035871,3.5556010672957625
0.7099695938680561,3.4388027995574846
0.711036475733092,3.325693533953378
0.7131294381854154,3.280273671117787
0.7140194327938625,3.2568978178975203
0.7183727504529287,3.0459846268216095
0.7272930671193185,2.454570839917424
0.7372683923318037,1.6590737731861935
0.7381094711915583,1.6378284940139454
0.7540466359214957,0.12736067394358838
0.7626163891470967,-0.6767099117875833
0.7649502320950732,-0.8885046101855497
0.7759238017291175,-1.857673729956462
0.7807904378043684,-2.2336049485518252
0.8042204984805483,-3.424271458838832
0.8082286093871707,-3.5789540663796413
0.8111006491087291,-3.5822786910248148
0.8135390187644873,-3.6328437206268713
0.820669186071882,-3.6990470967971585
0.8307218693267999,-3.5137916935889115
0.8309703302356231,-3.461554557383459
0.831885585452417,-3.423232202278575
0.8329118183058801,-3.398253084243238
0.8399153963281099,-3.1805501349035503
0.8465230692180525,-2.9974173783840414
0.8496666851364614,-2.7868467022491266
0.8536684279514066,-2.628851679562855
0.8651086478242425,-2.033307137544856
0.8773273026639199,-1.3285869690251995
0.8827674159811543,-1.1001230732311251
0.9069660640123471,-0.2923740909688024
0.9314257034254521,-0.08150773404388392
0.9342127515472685,-0.09683666273455767
0.9387690553176467,-0.0724850571963527
0.9468363259881594,-0.14343642589804112
0.9513582090236024,-0.20276562454505262
0.9533965997425264,-0.20114381760311642
0.9587797582792468,-0.27077324672357006
0.9605390858192138,-0.24398576788663445
0.965594142084397,-0.25766568901951625
0.9700160357163217,-0.2270029717074101
0.9992878776699881,0.257519796032367
1.0063961573874325,0.5538984721861956
1.0104774422054925,0.7208029597805402
1.0109296861530392,0.7717409798129102
1.016239046954432,1.0386848621998108
1.0165496541085313,1.045805062660661
1.0215518655296627,1.3593090398544734
1.0247121095032607,1.6210132906748804
1.0249875323016102,1.5831717919114467
1.0284185329338262,1.8803946035322687
1.030369542696028,1.9183333959256401
1.0342941373352499,2.2779196288605053
1.035490344981973,2.2964407784557808
1.0400075283643586,2.6721414601752183
1.0468980563031662,3.177417824067486
1.049922353999352,3.3416781108347204
1.0523350748608697,3.5817984217500136
1.0543911124093261,3.7433324672171824
1.0565187933648943,3.903725018734201
1.0617658476502356,4.269583709161943
1.0674754092000223,4.646887624403747
1.0702537714662927,4.7571388575540405
1.070289012806172,4.761771141724945
1.076292635479306,5.156720162762555
1.0807187829911022,5.393408424891708
1.100963441764911,5.74923793313689
1.1077343356074127,5.833735719100014
1.1157440660949725,5.6491803518662795
1.1167357858657745,5.682338712918872
1.119740134934755,5.555590706465269
1.1227840607782582,5.476568146930185
1.125962428059534,5.389041452763545
1.1263197908122011,5.359449275927258
1.1273711085128184,5.323712676270117
1.1482274224621563,3.9965142511946503
1.150370245318335,3.881034829515567
1.1559425901728648,3.477418783485653
1.1595537170472952,3.222712960273731
1.1597760310037692,3.1203189133709803
1.1692308839551862,2.4026725193654155
1.1784415047021408,1.6687748328511562
1.1790191335771105,1.6369928367948392
1.1833876828196823,1.3118725968934628
1.1842631881597345,1.2262185958189333
1.2200462261242437,-0.8740185158152528
1.2240490636226449,-1.0324092151073438
1.2248241131536286,-1.0874283320279334
1.246023300932876,-1.5701067559030328
1.2521913872441939,-1.565383766740425
1.2602596297232278,-1.5634940295470883
1.26351940022494,-1.5708467868802591
1.2644008499499506,-1.5746494452723363
1.2644839726281205,-1.5255550870908812
