n_harmonics,base_freq,magnitudes,instruments
8,1.480330660997807,"[ 0.98460759 -0.41855369  0.36769228 -1.00167323 -0.11895427  1.15028657
 -1.14095278 -0.74014273]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.585244113555743,-3.546917349241938
-2.5798691889231025,-3.6564114319064696
-2.5783651931910088,-3.653930291840955
-2.574006246239378,-3.699509495370272
-2.563956437214066,-3.8581817526205695
-2.551817045851569,-3.986026975350316
-2.545485198095472,-3.9854272182507935
-2.544539579675268,-3.99454797681396
-2.541796776428654,-4.019770237772722
-2.5378777027002934,-4.074166144520111
-2.536288292780916,-4.056714992741215
-2.5252287771528796,-4.148591645584374
-2.5222685426934186,-4.1192809502342875
-2.5191983883055276,-4.115802965955339
-2.515395151235002,-4.1782135657202435
-2.5120593586858133,-4.164966031168827
-2.5086186099540315,-4.194191670295863
-2.5085367718116034,-4.205756296674244
-2.506729882347317,-4.205574575784985
-2.5049682839857272,-4.137003993816211
-2.5031008557183103,-4.141503495777891
-2.5011047903216737,-4.1914979185130745
-2.489387999569362,-4.161264678549084
-2.484919051450789,-4.1366075223328105
-2.4727240627323352,-4.062405258800781
-2.469758179513816,-4.114363541608445
-2.4679337781172688,-4.037160385474721
-2.4487706770987874,-3.829515777364014
-2.4486985965286223,-3.896500406148845
-2.434104411714637,-3.7325652334581747
-2.427688997172859,-3.5938605833154793
-2.417268398183177,-3.4714402771697994
-2.416177576468987,-3.4148753796970115
-2.409214334429467,-3.306537965397732
-2.4090082066545464,-3.371054519527136
-2.4074687527821235,-3.3062490838760277
-2.405501320450455,-3.2640061242905563
-2.4006331278039363,-3.1858428765500775
-2.3931719303240846,-3.0217173034863314
-2.387822744405869,-2.9260369009708067
-2.3832564357671986,-2.8765520723594125
-2.380270669793187,-2.76312028367706
-2.379402357608348,-2.805933625246788
-2.37862886692598,-2.7348419646352045
-2.376701325331923,-2.728277922794855
-2.361576880258164,-2.3839606628448164
-2.3522667957684664,-2.1757047396628892
-2.351286825390038,-2.142208963246219
-2.3492321829013116,-2.1054510584647703
-2.3435257546467785,-1.9615307690210662
-2.337044147071035,-1.775546953151751
-2.332538981200793,-1.6294073313018904
-2.3319727165594775,-1.64996809816974
-2.329943051031335,-1.624736721206238
-2.3292969450897965,-1.5801465306368627
-2.32826683860817,-1.6149802327962817
-2.327304067808987,-1.5111688188940453
-2.3257777859494086,-1.505352683588315
-2.322744958706585,-1.3906565585748278
-2.312925366267026,-1.1960167447684484
-2.3087034819172394,-1.0504015871364876
-2.3044992107425983,-0.9959520433614535
-2.3030300768699408,-0.9379018562762461
-2.2964143284679523,-0.8371084284592692
-2.2940825135527616,-0.741606806669408
-2.2929440261923695,-0.7646752305726868
-2.291059129870401,-0.6642072018286469
-2.2841261252669183,-0.5058070135785173
-2.2797927287098707,-0.3707455352526606
-2.276582349064829,-0.2410814663962329
-2.274354140931645,-0.26218992516993644
-2.269716836171157,-0.13135779118709284
-2.2635429251502615,0.005555485561747724
-2.2606316289248527,0.04264596858355758
-2.2559367566515625,0.10739956410078823
-2.2474568512252127,0.3408071279789916
-2.246571260487087,0.3595578362858349
-2.2320228268911197,0.6220804711703416
-2.2305273684071394,0.7163338537397984
-2.2303097174383124,0.7044974229811215
-2.2276658454833607,0.6246634452022298
-2.2225139778187266,0.847879791360003
-2.220928180462971,0.8022673795062
-2.2200346536901057,0.8269526893359345
-2.2155880372483505,0.9245732616496872
-2.2138916281375653,0.9484503274672039
-2.2092343176613216,0.9825255673822622
-2.2092321879285723,0.9753877868417452
-2.2072692662225686,0.9625760576521012
-2.176317593897297,1.3922011020803537
-2.1676633928173867,1.5122090697752115
-2.1648887820605753,1.499238360233098
-2.147046052730074,1.592144835426297
-2.1417629536210345,1.615343652365358
-2.1408895940349857,1.6343174022063571
-2.1372672898818976,1.6328897079170661
-2.1344414064122272,1.5866545528744975
-2.1274507855949176,1.6006081394582103
-2.119621063925987,1.6421997342811736
-2.116823357197288,1.5549762689586608
-2.1082225214929693,1.605430001435788
-2.106626954332955,1.556168313681755
-2.0996017431431895,1.582836136332417
-2.091126673868708,1.567059055518007
-2.089082480151066,1.6164958082830196
-2.082837466102001,1.5197918438718734
-2.077969827152016,1.4349799378556811
-2.0764319489900975,1.4650812458409113
-2.075428414406671,1.4301904512639345
-2.0745347575720405,1.4504283067797592
-2.071337021002952,1.4492711154326376
-2.070500880161123,1.4093870664005275
-2.0653353460460044,1.3607474668957753
-2.0611175591460906,1.3221980916798717
-2.0586879662810134,1.3582808215686593
-2.057136819400058,1.3009711901492194
-2.0550476442512746,1.3148868481194236
-2.0410893823280816,1.233104558709235
-2.0409065437929064,1.2129926911323665
-2.0381853441098317,1.1651928958063706
-2.031345998025521,1.0677744539816005
-2.0231351984393147,1.0082736190120578
-2.0231053831467953,1.026107996870881
-2.0089145617232185,0.8310249295357091
-2.0077636826350354,0.8550898619667636
-2.0034459655609673,0.8647099990543281
-1.9871101036643941,0.68601345586975
-1.975513241478033,0.5516161173505494
-1.9686534484460907,0.4877072972522857
-1.9679972728205708,0.5282939515864775
-1.9499859740563872,0.40603268939802983
-1.9377152040192007,0.382891128178632
-1.9357917950994137,0.352661403914193
-1.9339358104107276,0.32151350364530623
-1.927629557192499,0.3000854015185443
-1.9260567494910275,0.2767223525323584
-1.9217567130336688,0.32191434946562275
-1.9194803991924068,0.3305093703798382
-1.9180041664276302,0.2862099880868474
-1.9129341019103787,0.2678518368852575
-1.9088994563909951,0.3127794583611318
-1.9082616470969056,0.24452248318767109
-1.8969660572309688,0.3202072829683857
-1.890734337037852,0.2737277573103872
-1.884026796738621,0.33957183848191497
-1.8788609218075343,0.32630583181317924
-1.8726117691580464,0.382130428761101
-1.8707483618353908,0.3666293508064071
-1.8701947532704704,0.38822403865009447
-1.8699928705940962,0.38264830429548596
-1.8684129639171272,0.4188298129811503
-1.8670364918707667,0.4337637197254675
-1.8663980304259804,0.40655983017521957
-1.8655438520099517,0.44329761763748043
-1.8534548936461497,0.47972965723878963
-1.8476070224781347,0.5504735007599499
-1.8422769075413776,0.6046108237754397
-1.828244557486728,0.7139454331805077
-1.8146075635849557,0.914931613844267
-1.8121414109943932,0.8970519026530416
-1.8078237065441372,0.9913044924953845
-1.8028930261998133,0.9937591828494172
-1.8028625414602593,1.0482139730230153
-1.7726647435932792,1.4303726169464002
-1.7597953394316654,1.5813390098247606
-1.7521846268372547,1.7104449267095276
-1.7496544869752768,1.7563742945653338
-1.747676451992285,1.807661599369852
-1.7311965655622144,1.9826185980784816
-1.7284460892672588,1.954801228243936
-1.7166043210174826,2.1144255720310943
-1.7145594844884466,2.1258122162832005
-1.7115220993752471,2.244212798788108
-1.7035431367999503,2.2416048931844403
-1.7032485720415498,2.2566243791162024
-1.6979286003248766,2.3406028072279277
-1.6962262126050662,2.3306449491595114
-1.681081289332408,2.458535500133939
-1.677216183088202,2.413762406305438
-1.6756741533145307,2.4138169171993873
-1.6699174040674005,2.4176555031839646
-1.654566640268074,2.4602001831951754
-1.642050702945172,2.456813433920839
-1.629938969938653,2.389482467889975
-1.6211517063946679,2.3692471948844824
-1.6196874062119044,2.3984296601574786
-1.6100453307615963,2.2693037848909716
-1.6076208969608259,2.2583570517928706
-1.6065908360802086,2.3128002267343235
-1.606102783703526,2.1955901083932585
-1.5741569748927475,1.7802792259203397
-1.565166391349784,1.6585320039069331
-1.5361361231326784,1.0254919409181886
-1.5176389745357108,0.6094368054914314
-1.492905488168557,0.02045485560013246
-1.4906080624329796,-0.11895233698865511
-1.4854732837056754,-0.22407915282443377
-1.472259498166037,-0.6208634699961209
-1.4529520976804768,-1.0918907864555483
-1.4518715650750247,-1.111550364148116
-1.4470028858388317,-1.2587646787430096
-1.4360023169676202,-1.4793811859326513
-1.4327191307506564,-1.6044594445522933
-1.430704119851014,-1.663888396449873
-1.4269477683386007,-1.7176279793314961
-1.4146965082667609,-1.9575967701242556
-1.4126155920764403,-2.013030075035977
-1.4067038108792744,-2.115954406751227
-1.3988724523171896,-2.3033404428421576
-1.3986867648088834,-2.3349815658886275
-1.397910513687781,-2.317630363212104
-1.3973332732023507,-2.278937996668849
-1.3887665743083897,-2.4954448822484157
-1.3870773742595133,-2.5310663806948845
-1.3862748131982296,-2.516106980641356
-1.381939133497698,-2.53585053614828
-1.3725151384226555,-2.6496147286884377
-1.3720414414868376,-2.7325424776666787
-1.3717840111190562,-2.6927450509048594
-1.369031592661875,-2.715154491406693
-1.3520200971724199,-2.886229528108801
-1.3514490217859396,-2.880538494332564
-1.341666563221732,-2.964773164289246
-1.3378715544103748,-2.9627919118105344
-1.3326012635110283,-2.992657919677273
-1.3291718030291746,-2.9763060517877324
-1.326876857089144,-3.0246032926568853
-1.3196230901159258,-2.9997887422344607
-1.318209451767572,-3.011920476915486
-1.3116001850030603,-2.9915268907199746
-1.308560468517567,-3.062723470633132
-1.308423636313459,-3.0077213636392957
-1.3026788623459227,-3.0135633437460214
-1.296956657625052,-2.9820930797979313
-1.2936685351853936,-2.9333817333419283
-1.292840704713492,-2.882481905660924
-1.290457640142129,-2.896649057380352
-1.286342632538493,-2.8827123931139136
-1.2629090225613022,-2.6414157533386127
-1.2574004055703467,-2.5817622107364695
-1.2505156147902297,-2.435749311903103
-1.2242049737391243,-2.1019212989409706
-1.2207230423199096,-1.98152347637313
-1.1878261597705868,-1.416372352770095
-1.1837495192510339,-1.3714362179403867
-1.1790834181555558,-1.2351399235793958
-1.1712203879154768,-1.116743369779258
-1.1679974011311531,-1.0647555894795935
-1.165466500943654,-1.0289818946913958
-1.165029345485216,-1.0326244868490626
-1.1630897743574564,-0.9861955854943614
-1.1549544842192283,-0.7810978199635904
-1.1541360279328112,-0.8292850298849204
-1.1530380161822185,-0.8194277942067689
-1.1344646215285759,-0.4900856886970243
-1.1308501153771156,-0.43692090185463595
-1.1213479941053923,-0.28480509228120043
-1.1201727183265922,-0.30146406957838967
-1.1197876342806714,-0.3112272924464866
-1.1189405857270385,-0.2885399313966793
-1.1145768962829596,-0.2771045067201324
-1.106044420127008,-0.14246311969909292
-1.0805074713611227,0.0366538045590605
-1.0719258711513684,0.05284378196394866
-1.0677034915526546,0.11689787073739694
-1.0532267673891385,0.1759419112570424
-1.0394220705843136,0.07018974731763827
-1.0336431963147392,0.11490373834344259
-1.02333154625586,-0.02928882357546939
-1.0210737094446167,-0.045270740990164954
-1.0167775552724894,-0.04006315785096847
-1.0050204405500605,-0.16415891260169846
-1.0042184103363074,-0.1564689784201258
-1.0031421853013975,-0.25727928186521215
-1.0018448701916725,-0.21558291506347213
-0.9972372299311596,-0.27559900506576407
-0.9935079994133105,-0.3173414277528705
-0.9855269065380634,-0.38523145046363905
-0.9844501483211587,-0.4551307830030001
-0.9802757712353669,-0.4934167416390132
-0.9731698653963061,-0.6016558345972176
-0.9709730374955665,-0.5897766686110478
-0.9697627668735405,-0.6404965786522846
-0.9641859377643658,-0.7491733257429369
-0.9622392442850383,-0.8437896636624617
-0.9464529823817682,-1.0092843869329888
-0.9438012200377823,-1.071362204203922
-0.9397821842472753,-1.146675723616991
-0.9353295888478037,-1.1635398158709553
-0.9335853482686174,-1.247331943752892
-0.9329585452817217,-1.2796484563511485
-0.9316367382937489,-1.262247624192049
-0.9306654381751946,-1.2827632759269612
-0.917609071805372,-1.5957371054454346
-0.8953205347651156,-1.981302379730682
-0.879877494759771,-2.2229931377556893
-0.8659266876830927,-2.4350239595832455
-0.8646769781014481,-2.500508774749358
-0.8587007265732893,-2.586571463607377
-0.8547764177094961,-2.6511685127780606
-0.8489924330929979,-2.681823900445932
-0.8432319170760652,-2.7177754425174294
-0.8404784912249177,-2.7476074645289295
-0.8403039427117838,-2.774282818574168
-0.8197450259093912,-3.0179836044101047
-0.8162417418828669,-3.0384443647436274
-0.8090960828971872,-3.100777457810046
-0.8078637729444118,-3.0606791031231286
-0.8057322208198827,-3.0601611991868345
-0.7972866227280946,-3.079431898240984
-0.7922433847198436,-3.1180099601566247
-0.7822064675195324,-3.1361524687024365
-0.7815735323427906,-3.104218628563453
-0.7627255436634583,-3.0324712482847493
-0.7427528890868986,-2.940776848603138
-0.7409186530990652,-2.8765813804233296
-0.7407644061181831,-2.934178379043093
-0.7259297521131765,-2.7811380932661116
-0.7174398625058584,-2.6816078089492272
-0.7074200874588472,-2.55998574466827
-0.7074085003421384,-2.5255845383027644
-0.7070389758884201,-2.5482143691020864
-0.697779179296214,-2.3817991180629483
-0.6974783086500902,-2.3979900638610223
-0.694802749000762,-2.3634138665284565
-0.6922666676984814,-2.3308991576005313
-0.6848215503937052,-2.177665377737304
-0.6782318303936927,-2.0447192062153245
-0.6779478779527972,-2.0691177638577756
-0.6766302508922921,-2.0617055539692677
-0.6751639421147786,-1.9975084849383458
-0.6668061902015134,-1.8994464445621686
-0.6629496424977184,-1.8498697109567048
-0.6576945546202042,-1.7173449402416114
-0.646661594818509,-1.4584093864157854
-0.643573483589102,-1.4364466685440116
-0.6233295304623994,-1.0409960386294257
-0.6168545316946608,-0.8637574222191229
-0.6150226513111137,-0.8938591784290543
-0.6143727699656569,-0.7958277527897761
-0.6064004363263282,-0.6924743080206459
-0.6037041492998609,-0.7180564698688595
-0.5941157082543187,-0.5354836466643131
-0.5894830771328041,-0.4654940669280457
-0.587656012161812,-0.37061301546696324
-0.5718744585333297,-0.129618762381754
-0.5620881388070575,-0.07344283507016483
-0.5596750229801786,-0.05885036127046295
-0.5592138020656834,-0.008202036033802831
-0.548155456351294,0.12548593268485708
-0.5405709947693058,0.13922114427595164
-0.5379897877687023,0.1453619770644573
-0.5351583959917674,0.19700226736585869
-0.5345203561870737,0.23354059860057305
-0.5339583067507827,0.19982810396018302
-0.5251030743639218,0.29096059060017443
-0.5170898408405016,0.34931518552492313
-0.5155825712676951,0.3119367039599663
-0.5124613675027923,0.3420043509694687
-0.5069051384912919,0.39851087647505856
-0.498880101294624,0.3118814079803498
-0.494843657535589,0.3466651256066103
-0.4937264395476988,0.3709281563832133
-0.4929562978686812,0.39049882234249356
-0.4896381406700936,0.36195837020114063
-0.489051142574354,0.41563419083314596
-0.4887644075142088,0.3531446348838565
-0.4886854086563228,0.40366080496640583
-0.485266617395113,0.3738573792128316
-0.48411408721617377,0.36693890421890774
-0.45350358722478923,0.23652421131752993
-0.4502223328595285,0.22427515879077428
-0.44864214184055484,0.1819275135624899
-0.4462208547123705,0.17391752327843088
-0.4338849675984422,0.09755006730536488
-0.4326159688601239,0.09310150365361497
-0.42882574207067714,0.020615085176029203
-0.41463242146892787,-0.12074887249886318
-0.4130150212174719,-0.1457513375968513
-0.4107183539398864,-0.19426051805669517
-0.4068705665978154,-0.18213347625138998
-0.3962467578718001,-0.3407064732331857
-0.3921651673076756,-0.3391585895513643
-0.3874062251600101,-0.4766006087460417
-0.369347132779998,-0.6834367397973731
-0.36201181892016177,-0.7608693757867802
-0.35955747462943544,-0.7716650870254117
-0.35432830571365237,-0.9088452428673549
-0.3475470121668556,-1.0014785887317545
-0.3470856174814614,-0.9716311239848526
-0.3439177052983666,-0.9681981762714764
-0.33893370821281366,-1.0890678843776256
-0.3356083405970116,-1.0955304530457324
-0.32320237334812907,-1.2195979259018328
-0.3212251380996669,-1.2802499061815855
-0.31373317584706406,-1.2416779749440041
-0.3034962196826627,-1.3888221770475846
-0.30001145813735164,-1.423982613139953
-0.29778499368800837,-1.4265296139048045
-0.29024144176137145,-1.4391866477490332
-0.2895763917404728,-1.4552383881100885
-0.2785526802054039,-1.5425198661789545
-0.27707308137913333,-1.4858445398822155
-0.2710202404855364,-1.5421402535015734
-0.26826513968057153,-1.5444866717202088
-0.264512524882214,-1.5425444344599577
-0.2436401255611682,-1.5279989568026369
-0.2429216975723465,-1.525433580882604
-0.23981862702709833,-1.5740624417243771
-0.23912906828792568,-1.5096158793853296
-0.226611077137715,-1.531151398835707
-0.1989338930790696,-1.2994445591264046
-0.193256441380381,-1.2853941235499544
-0.17658478255822052,-0.9929178741575103
-0.16999876429116867,-0.9283175103589467
-0.16794800090755047,-0.906906921084002
-0.16771248573175157,-0.9142234690690094
-0.16709235329509475,-0.9331553249600268
-0.16614154799425807,-0.9513956219267344
-0.16011183325565437,-0.8216966425725039
-0.15626968512930883,-0.7739553604142114
-0.1539567693062205,-0.6963515420289521
-0.15363155102056236,-0.7160517562742376
-0.1375026352170967,-0.4741553622786796
-0.13592185160428194,-0.4255738951064281
-0.1267137414424533,-0.30802931459762245
-0.09599606465804733,0.24172590908437885
-0.0953697701293108,0.21738623788124714
-0.09316091543324223,0.22717550058570407
-0.09139840617129646,0.2720961406799447
-0.09130506472082356,0.2639038564823231
-0.08156917364744487,0.42283927257565723
-0.07702776441484183,0.4821376798471157
-0.07070395269281171,0.5760709323323926
-0.06377995428030347,0.6567421546637627
-0.05244964149681408,0.8554069480521056
-0.049716100414390674,0.8829020638939079
-0.04208569756906444,0.9588324625862623
-0.037647946752442873,1.041751109614043
-0.02377622702938531,1.1936637435777322
-0.01622146443271477,1.1814941092511029
-0.015542287128419652,1.2143531422230531
-0.010082608825618067,1.2393675309935237
-0.006666530824862349,1.295724608295387
-0.0019389520540173955,1.2784906704338523
0.0015899657125570954,1.3074482643431298
0.002317497031171456,1.3340076118877666
0.006741264194021213,1.2503202292306534
0.009892533163158745,1.348044701274972
0.014019058355446923,1.342457531880233
0.014734077363385722,1.335281757818032
0.02053063035126179,1.3614807725792433
0.027152035683761788,1.3723574937745593
0.027942466398918953,1.3841835235493685
0.029801492361631432,1.3865048609787514
0.03513348635567226,1.3455678914891314
0.04290182420504962,1.272346438186938
0.043623129915527414,1.2583440616978474
0.044136536048048125,1.3135044428429519
0.04582465932332802,1.3307870632734184
0.05181034553209951,1.2897272234301287
0.05906879333256132,1.2418625466289255
0.07040208561650507,1.1595927078659423
0.07206225985862424,1.1137325102228222
0.07698159719471187,1.0868386525295786
0.08963319842184436,1.0232296854593168
0.10179410272699618,0.8310664786320627
0.10435361690944145,0.8104653885980662
0.11137665036066924,0.7042700826724102
0.11806629380282496,0.6483808853401501
0.1304330523899111,0.4892012751196341
0.13083290435412742,0.4707525168946116
0.1346769840370836,0.3805432558228751
0.13687108087225397,0.3936920505759917
0.13727348462543087,0.3664452863244221
0.14207386925458287,0.3162058751497364
0.1433677443970489,0.31719337544516957
0.14485804299955207,0.3039103477603519
0.15200425859596667,0.19063904707628712
0.155110724975966,0.12981876049083216
0.1584746796164227,0.08228654914668031
0.15863958529296518,0.07288744977400755
0.1590775551602155,0.08292365565050522
0.16310662165372758,0.09330511429962556
0.16810074425448285,-0.0342435077024649
0.18283072385748733,-0.20969494403645417
0.18723093653226108,-0.28895000111476105
0.21977238394671073,-0.5962808638070134
0.22722299836486926,-0.7308984813112135
0.22929924109758293,-0.7647009338585439
0.23490776667996105,-0.7751756689554505
0.23681491377142105,-0.741846344863963
0.23705747648827602,-0.7491083818702381
0.24860550270481774,-0.8163068147725833
0.25438144103082916,-0.7780801706155217
0.2580645416003384,-0.8257180917728533
0.27292331238353995,-0.8116226902235434
0.27460029541865705,-0.8291156509032559
0.28702604817575583,-0.7994353852868774
0.28846612191869614,-0.7561395449278584
0.2898534793874332,-0.8013047323915581
0.30782883662382154,-0.6369917536854486
0.3302377721650691,-0.39316991629661796
0.3344339602625732,-0.3480949661614217
0.3440798139565473,-0.15655747869841036
0.3518090778601559,-0.09831496199128659
0.36274923696625816,0.14204180396563418
0.3646890205990916,0.18743706941073637
0.36602701649327596,0.229201489047938
0.37806952101800206,0.49767206529652436
0.3795809360988107,0.5048079350045854
0.3862465855133985,0.6764904234512877
0.40861450236233265,1.1800295700660377
0.42398890649315213,1.5147410155838332
0.4278720199523329,1.6325406228944166
0.4437571327736949,2.054999155810208
0.44408672835471474,2.0454031800576162
0.45255413039232106,2.182231218881457
0.4550330001870577,2.228887880400772
0.45810771364222314,2.3589765363914643
0.46257792887356386,2.3889338038503602
0.4651430239010059,2.503506645734867
0.47285070404089113,2.6554720494295903
0.48748635506265225,2.9486166058487915
0.4882206004207639,3.000216014599045
0.4971570591599255,3.0947678388606272
0.5038283107969206,3.2622484056801717
0.5047407484449105,3.2659940328405743
0.5105660748598146,3.302471901781382
0.5148218390244823,3.385667039754097
0.5181664526389076,3.4303013770940005
0.5241473895434172,3.45934837507872
0.5299111837509578,3.622945168970099
0.5299765692199547,3.5939391280523774
0.5313157179124319,3.6110388198124506
0.5353869302998708,3.6098631089286815
0.5412960352758374,3.6926803512475654
0.5555510155843395,3.757892869382986
0.5638863499965976,3.781123452811738
0.57028473859594,3.768363342442014
0.5717251504260994,3.8239550692156152
0.572254692199329,3.839188356180408
0.5794717072036164,3.8286401822378076
0.5803791549727766,3.8506291748205514
0.5871707066119569,3.769945545372399
0.5882553220289388,3.742349240809738
0.5897523759376941,3.734497205083394
0.5926506894622023,3.7391708050473738
0.596112027513275,3.7074036839507203
0.6032053401329618,3.6838050589396345
0.6236877865979125,3.474920622339336
0.6404753558482095,3.2373939779775305
0.6495991214448154,3.0321394879796975
0.6543358177404119,3.0052823139782716
0.6553699767032284,2.9312277146991246
0.6554814633346817,2.9978754254100033
0.6579476638223234,2.892828841825065
0.6609464464489117,2.8263296413949095
0.6705286795697889,2.5995433702658994
0.6743463312939677,2.5067315870702926
0.6766028596363172,2.46693851556567
0.680661883221684,2.4002394315306743
0.6836440311955654,2.349383581155553
0.6990266678938535,1.977965677727453
0.7010166869534817,1.9034675108901566
0.7150426920310036,1.5471482212379608
0.7302149711449868,1.1513627364651335
0.7398021348115074,0.9093546797822264
0.744933318981631,0.8096255477405576
0.7530889095023428,0.6230767190508993
0.7542778698113906,0.4687482817466499
0.7618153461579293,0.307470355126402
0.7849402231077338,-0.2157227070652499
0.7899079922667962,-0.3409955054813881
0.7927234514234547,-0.3683981906763224
0.8018968423370998,-0.5269147779716685
0.8052813920429989,-0.6392735057606257
0.8138781186413055,-0.7869497630154481
0.8158431403772606,-0.8452234802848623
0.8310641749616532,-1.0581374912133814
0.8319287545235676,-1.124358795964219
0.8376788376678714,-1.1062474699848868
0.8439205589820107,-1.1847456361804007
0.8449644590104279,-1.2242003371233667
0.8476952355583527,-1.2095023421932802
0.8481716086868936,-1.270680015013476
0.8578195630476806,-1.365764267810154
0.8583676047764808,-1.3790543098715964
0.860793053504044,-1.3909660800268875
0.8694838293431952,-1.3901643488767927
0.8700332992024142,-1.4297903085732575
0.8770233595659249,-1.4635277683207866
0.8846350234166129,-1.4744014029412094
0.8922017516449339,-1.4558878732333556
0.8942876859729676,-1.4176571280019277
0.9034306420538485,-1.450019205153048
0.9071026289886808,-1.3865287328302907
0.9114781315986642,-1.4029880765262859
0.9175958554328001,-1.3832695619275275
0.919149267987085,-1.3740011827691612
0.919695905789716,-1.369579368392885
0.9203416992285653,-1.3462360704554983
0.9240233861622773,-1.3219289376027659
0.9412561867653855,-1.1231391726737892
0.9636374839176183,-0.7816445019640843
0.964056220644427,-0.7951987983297915
0.967505552197335,-0.7691273624077826
0.9676252566805319,-0.7388101713824242
0.9705812805490259,-0.6906763914600645
0.971330042158236,-0.6481193577645779
0.9756165397183101,-0.5899481370691344
0.9841646805459994,-0.3838757789543152
0.9879744005964,-0.3468248521493611
0.9895030184173677,-0.33313721197395607
0.9931209014188536,-0.21778781833501168
0.9936903470839802,-0.2191455056497568
0.9959260036662139,-0.1789997193211897
1.004158314686312,-0.041399904780969145
1.0189953474468432,0.3433916319996242
1.0301358282083068,0.5577739310084683
1.062377779450303,1.3784098528484288
1.0662182469481154,1.4384416570312222
1.06670727318581,1.5077218719002994
1.0674932319380286,1.565781934304073
1.0843667229429936,1.9857440241650886
1.0856205534077459,1.9697570154649326
1.0961269177911888,2.196328180963137
1.1050916397220023,2.3774128802200765
1.1051224121783463,2.3477514845700576
1.1121495864765203,2.5400478759049108
1.113641025826924,2.557995951612996
1.1144751439104148,2.5873153546501344
1.1199965733843769,2.7188565680181243
1.1262924094933293,2.874210248031301
1.1352087894988445,2.9877995557111476
1.1368800204866432,3.0209634381088453
1.1400412898658203,3.1196394657649296
1.141790679603936,3.1532124651597386
1.1427891373077639,3.173267151575518
1.161100168957784,3.4628376185451266
1.1680587725936036,3.533918605694421
1.1722297424064454,3.5937832755083394
1.17420154170365,3.5600032821220946
1.1756155901405743,3.6932639626214057
1.1764777960232067,3.6810724039146736
1.188274683356279,3.7812469812585876
1.192987359690246,3.803066509406131
1.2017598750760383,3.8689060869121286
1.2057348156008532,3.915351595785423
1.208815491274155,3.96586078982268
