n_harmonics,base_freq,magnitudes,instruments
9,1.1947612982343983,"[-1.16401447  2.23867377 -2.45524052  0.87164606 -1.09447314  0.31144496
  1.47092051  0.09431913  1.34057519]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.5571771621489345,-2.457380095624515
-2.5419559509226035,-2.5277719136098895
-2.5395387496432447,-2.5176452278371
-2.5376066478911357,-2.528637797223416
-2.5365998263557223,-2.5476625831013133
-2.5264075674256543,-2.559151538512071
-2.5215627968986043,-2.6010067070096907
-2.5168662771596657,-2.592655843214998
-2.5053790757285483,-2.620515399388021
-2.5017416579404212,-2.600539793962432
-2.493910280402681,-2.63746468067274
-2.4809604344099814,-2.6351699280299847
-2.469169088868574,-2.627579822705533
-2.4538711464138645,-2.6072177721557073
-2.4508970429987866,-2.5874635627991687
-2.444120615141583,-2.562007599161089
-2.4320301527092294,-2.4899860436376713
-2.4243922916999434,-2.4216293593294482
-2.4181804423096196,-2.3764356793252572
-2.4108387640027273,-2.36181039771641
-2.3768788651433232,-1.9719696231606303
-2.3698014869581288,-1.8671730120049324
-2.3671243244976425,-1.8733186072165708
-2.3608236637357303,-1.7753798198071518
-2.3554490542562005,-1.6787460943256767
-2.354001324871029,-1.66113332866447
-2.346852348744121,-1.5425237401636007
-2.3290155914778197,-1.242856575692001
-2.3287274059641883,-1.2523756515126592
-2.322239900853139,-1.1082994876138448
-2.3201133463792334,-1.0911463348731485
-2.316513284599493,-1.016910029388355
-2.315494262413252,-1.0227266994941848
-2.311783420880893,-0.9325681771843125
-2.3057738484389265,-0.7971566405695573
-2.3046060379990667,-0.7810031400327144
-2.3000929916456276,-0.6832285382335129
-2.297517865897493,-0.6212668171496925
-2.293156802067528,-0.5171598972791399
-2.2785781124400266,-0.21635112118232178
-2.2752617227344594,-0.1730517846318084
-2.266906213991295,0.030317055608476973
-2.2621628271201564,0.1456474891246726
-2.2592802775855176,0.20751191264744231
-2.2582943976569183,0.23432153068096614
-2.256509099382101,0.2902847864607765
-2.2549504364189366,0.3179259432745575
-2.2503270244207823,0.4113071192925995
-2.249492336301786,0.43113956338483334
-2.247538432427548,0.45280879446904754
-2.2446590048559454,0.5769599471075666
-2.243391522137375,0.593764829980124
-2.2296108833091055,0.8852172269926701
-2.2242957902024507,1.0240257973002795
-2.219004875436788,1.143987650924724
-2.218927287807781,1.1560481352392493
-2.213969419769848,1.2695777351710051
-2.2091874715471747,1.3750706300884592
-2.20545582523141,1.4722933781412666
-2.1992045934533007,1.6015307778166181
-2.1975041224835934,1.6582900200215347
-2.195043769622106,1.689733245419743
-2.1929225817028573,1.7656928736856976
-2.1835110845197994,1.9461650678348243
-2.178934028046319,2.063221621407987
-2.1778012392615973,2.078078500905365
-2.172580389923568,2.1724535410631627
-2.1719348349142766,2.186867806925278
-2.1644660107814593,2.309640111422935
-2.164458726719821,2.3603617970701873
-2.1547597733671044,2.521282881071744
-2.1518537686756956,2.5708046063339536
-2.146325200509585,2.6883411531704264
-2.1456373840805427,2.6650093410435383
-2.1325203670462365,2.919104161742844
-2.130100809900439,2.935017125308518
-2.1161534947860634,3.137310688196749
-2.1108087348825535,3.190994447568588
-2.096991607303896,3.3480398983367157
-2.092221761250531,3.343684599780972
-2.0904117723519784,3.3743357458270364
-2.0842174139486573,3.401379109466203
-2.0646691681335776,3.4623022482245713
-2.0585106444632055,3.46787959795739
-2.0460814843628516,3.4894315372444895
-2.0410010479113567,3.4551378125800984
-2.0396332478033807,3.4500207887787564
-2.025188267735389,3.356480035473754
-2.023453726060395,3.331917325538854
-2.022596912529956,3.3066738871744725
-2.018221133570029,3.300381576243696
-2.014945249081446,3.255494090745937
-2.010729244785951,3.2016591286540765
-2.009132859366148,3.1802942829227927
-2.0006557824018745,3.087720125525597
-1.9986538518626615,3.0408067371352234
-1.994245386450989,2.988320471335114
-1.9837549131816832,2.8033028333608825
-1.9799952107982626,2.7366189162845918
-1.965578972259021,2.453219991972137
-1.9499358090293948,2.096395658550128
-1.9496342657302457,2.111919482547601
-1.9423778551945199,1.9167353771375926
-1.9186138472926824,1.2640050111490064
-1.9145765930410779,1.1560350826408425
-1.9094297860893232,0.9909277137500113
-1.9054218671159653,0.878480034282377
-1.9045538625767022,0.8405499442618088
-1.878917138895535,0.06004020922965131
-1.8740016109681237,-0.14034435857861027
-1.8648122254353412,-0.41641279404559145
-1.8647857332415092,-0.41148950078662
-1.8628168757293346,-0.4480603342033764
-1.8541722485250782,-0.7270096424936063
-1.8481990670362833,-0.958489722751068
-1.8470078552955624,-1.0145885374541224
-1.8259671418219203,-1.650644759034215
-1.8227584981635743,-1.7483563913521014
-1.8205188804652839,-1.7970348741791269
-1.8167053921841883,-1.9307977288992144
-1.815823025807769,-1.9327871050462981
-1.8039963628757507,-2.294289375252045
-1.8008813252130307,-2.3647045408081717
-1.7945518838180927,-2.548549720210733
-1.794139820166078,-2.5431366624906433
-1.7937631530698739,-2.561189216411337
-1.7909675184965257,-2.6338539007082544
-1.786210055421286,-2.779292249391955
-1.7846795699729319,-2.8211875711652463
-1.7757371275641167,-3.01401220651876
-1.755981873213111,-3.45125810816499
-1.75238638805701,-3.510857821387422
-1.7487128457558003,-3.5973950000829573
-1.746948542648363,-3.5974039193380825
-1.7438022410098928,-3.665037106350403
-1.742536671690219,-3.7071774686918646
-1.7111107879619338,-4.09257024020902
-1.6994655874991345,-4.190036670612541
-1.6965674529975525,-4.215626993050566
-1.6886139121293284,-4.2496575260308935
-1.6877822116300483,-4.262019995647161
-1.6862446354761853,-4.241159118540652
-1.682397261018744,-4.289377314374525
-1.6804576558449258,-4.257681045500874
-1.6790554234803128,-4.269417944270472
-1.670343758191267,-4.281115856398079
-1.6669371401336375,-4.242582077806411
-1.6625059927098618,-4.231131263423914
-1.6533281392966372,-4.2066143202390585
-1.6507976325015234,-4.191489973414095
-1.6377831971908607,-4.1237863173409925
-1.631815908901547,-4.046517376034249
-1.629410645378278,-4.018676422371958
-1.626001547059925,-3.980012522519553
-1.6213713952606408,-3.947278776442329
-1.6201270443241642,-3.931051108501848
-1.6184682166083357,-3.88623749588821
-1.612820583345377,-3.824130639281707
-1.6122532333080013,-3.8056282653405216
-1.6057311770973022,-3.718449879406239
-1.6056107699419893,-3.722021754646586
-1.6042214513848783,-3.690001047376169
-1.5888140552958148,-3.4398136017697936
-1.5860171697425762,-3.4146924170288897
-1.5831403905375627,-3.323323909914143
-1.5827240787840555,-3.3575864486710816
-1.5721458977146443,-3.1504794071437496
-1.5717348446962864,-3.116578213899332
-1.5695261985803841,-3.1151022837977744
-1.5693487990824933,-3.0946787755948346
-1.5658746233334626,-2.9925196980755246
-1.5505537678966295,-2.6902583379453278
-1.5412879854871095,-2.498359508831959
-1.5362341827463635,-2.4043892296969127
-1.524916005083713,-2.1496332855176243
-1.510861805339958,-1.8418376685457187
-1.5108583373308015,-1.8531874974891702
-1.5102008612625675,-1.8272769447990604
-1.4919005303879784,-1.4564546438536499
-1.4898485231924985,-1.4023025118100572
-1.4754460438757728,-1.1631512635744914
-1.4456983546714706,-0.6613023857753862
-1.4440249099200195,-0.6194228840160247
-1.434515582806467,-0.4953786636326448
-1.4319531711155853,-0.500140227822574
-1.4274080172137322,-0.43482768376282976
-1.418602228923883,-0.36099259983723697
-1.4000856572899734,-0.2398366062655938
-1.3960582577284015,-0.23591148368717366
-1.3952182682961773,-0.21864646650411382
-1.3902407995768424,-0.17295552134260048
-1.3775721937496905,-0.198742821068244
-1.3700393793759984,-0.2001454902457816
-1.3634470330926955,-0.2071672270204105
-1.3613193578681058,-0.21032760506924542
-1.3550849600412176,-0.22559212601834003
-1.3488635856402391,-0.2677967152586272
-1.331978924824328,-0.43920265706225503
-1.3231553903401854,-0.507958567322705
-1.316682366524759,-0.6017739483120546
-1.3144763467387928,-0.6375598813985557
-1.312998792114156,-0.6482335683146857
-1.3001024765275164,-0.8580331974534794
-1.2940086099604626,-0.944663913459994
-1.2772824947201948,-1.2519536010571621
-1.2698052925546859,-1.4099011254122775
-1.2551935811472703,-1.7036453116387742
-1.2455724386089047,-1.9280662420886905
-1.2447408513094713,-1.9320803619137887
-1.2415831336760343,-2.030292622397565
-1.2317400613866683,-2.2215439612451835
-1.2184659360264198,-2.5429965665252245
-1.217409066383304,-2.549460436179964
-1.2115470818162215,-2.6946307008937422
-1.2065718189927772,-2.812065589235872
-1.2050997750561017,-2.8207132861807604
-1.205001632833363,-2.858491430751815
-1.197849732442818,-3.0193009466217324
-1.1881205396521721,-3.2068409411799843
-1.184411939267237,-3.2775540265965457
-1.1842975936332236,-3.311942250127196
-1.1798970763286403,-3.4193185165404154
-1.1687832804406708,-3.636081414368362
-1.1622970557898096,-3.7505068229090748
-1.1597677884077866,-3.8008264067133677
-1.1548426159576521,-3.911717551315274
-1.1523015667548508,-3.915435872698916
-1.1436462225365982,-4.112491287876211
-1.1409797010884393,-4.120920452066664
-1.1369619866707497,-4.186294938007287
-1.13020899964006,-4.285103510805753
-1.1234215194095198,-4.40612910463051
-1.1231398070609218,-4.386008627276998
-1.1042877933222717,-4.597140238693066
-1.1031069563419182,-4.620473606976382
-1.1016299020471163,-4.6128899822311595
-1.100376094070923,-4.676047506047009
-1.0979360898993114,-4.658773552798257
-1.096936160856511,-4.681485577981871
-1.09077051634289,-4.702049199375329
-1.0850275342061602,-4.7665254746498205
-1.0744427580471911,-4.8006459977004905
-1.0660873301451952,-4.774232272978755
-1.062621024586821,-4.797715173373137
-1.0481601185226332,-4.770384021836785
-1.040734455845185,-4.7180247388515975
-1.0388533044782575,-4.733465277126793
-1.0205326300825301,-4.580027791366641
-1.0139395086707998,-4.504208758317717
-1.0068319226799558,-4.434049719337736
-1.0002570909333133,-4.34441754832217
-1.000095086655659,-4.319018635604099
-0.9996725319941051,-4.317792627171841
-0.9982103507445741,-4.311499228225106
-0.9960763365801286,-4.281210960074791
-0.9814158493613361,-4.039337404274853
-0.9807741502172052,-4.056985403292121
-0.9768282595181468,-3.9345151071851707
-0.9701189474863714,-3.817814072922345
-0.9671942212518037,-3.7584445562684214
-0.9618780677035641,-3.671056772125061
-0.9591210395223633,-3.616305027708086
-0.9537899059392076,-3.4960365224726107
-0.9400071361299451,-3.1784941850887325
-0.9374859056395852,-3.14267533446006
-0.9229270228535484,-2.7624405954392284
-0.9144580428997262,-2.5315029053719984
-0.9097902603226569,-2.432862090867265
-0.9041516197655457,-2.2508122055676054
-0.8867007259352864,-1.8193182228043117
-0.8767600635518837,-1.5512915375857348
-0.8680266338948859,-1.3718820002662693
-0.8581773378094679,-1.1193559542250078
-0.8460640297877742,-0.8083612620995152
-0.8415136862465795,-0.6845547014830333
-0.8406464481148372,-0.6622599626915506
-0.8377945388105266,-0.5818075468617512
-0.8361363630040737,-0.5686865562155904
-0.8332685476710759,-0.4956337239388349
-0.8316474998346575,-0.4439140516813234
-0.8316286340966421,-0.44501955693605616
-0.8244871091379746,-0.29500875492986206
-0.8163118169060004,-0.1026984804433351
-0.8070706325228842,0.09078921008222661
-0.8056042015576494,0.10476983862049025
-0.803842987745238,0.15076049426922059
-0.8025138665358549,0.16256306379247842
-0.8013431275168075,0.19180893756894674
-0.794372028893493,0.3187757078961521
-0.7938370655202007,0.29304574338476413
-0.7909357291581021,0.39669314308977033
-0.7894154344679309,0.39751906714033647
-0.7853031309553784,0.4684206840215932
-0.7755594250981028,0.6423940750927433
-0.7752432980027733,0.6600363837604243
-0.7751772944354554,0.6509746795077103
-0.7716782494321777,0.7093163743794023
-0.7610211445764401,0.8627005376532337
-0.7597537976957738,0.8891413104853609
-0.7571093734664456,0.9258868255832763
-0.7545243601574283,0.9621475384517273
-0.7430662080431549,1.0861142235287184
-0.7386542427994733,1.1258018142270392
-0.7293916681074455,1.2074032843801104
-0.7277277913425717,1.2291638623936225
-0.7213249121561907,1.256687994290891
-0.7179757085128147,1.300894979910391
-0.7158724178104992,1.307421715397474
-0.7104398446635374,1.355775288890648
-0.7095398701665268,1.3465963544180541
-0.7033629513287565,1.3917610198406685
-0.692718591616579,1.4110692197746306
-0.67463590876479,1.4568253761348289
-0.6723851013957889,1.4654182428707718
-0.6670973791512758,1.4607922306484398
-0.6637601495081134,1.4507351949726321
-0.662286680622393,1.4506670312531496
-0.6614054457649452,1.4484308747852868
-0.6607244413980489,1.4532470265845585
-0.6590594610246567,1.4665535731365793
-0.6477426227004948,1.4362648239258413
-0.6462650653756086,1.4444300163022323
-0.6394330815106901,1.414793963087645
-0.6213818293550926,1.3599930975462506
-0.6086208291964019,1.290800669592577
-0.6074496213203098,1.276865438394126
-0.599647620296456,1.2550649355292347
-0.5941717087212037,1.2148241764627001
-0.5925164604183273,1.2031503843103644
-0.5920428404452842,1.2364074966434664
-0.590483076846164,1.2179761309949833
-0.5855891874582211,1.1835434048491078
-0.5698242115482657,1.1148109690379566
-0.5687694230409868,1.1282598457757007
-0.5672405378899921,1.0928076850193154
-0.5671314862703132,1.0864461854877854
-0.5649530962786393,1.0739352089636323
-0.5521371014273622,1.0382927900484136
-0.5505245120310018,1.032960975181606
-0.5433617786435256,1.0370566476519831
-0.5414780676215543,0.9979495049659401
-0.5376068806402667,0.9594258882896318
-0.5314822419561533,0.9598766831413983
-0.5282761743526967,0.9730957509677597
-0.5262879521309443,0.9962787470849271
-0.51406638903876,0.9239940405872153
-0.5118503572794246,0.9562935733428983
-0.4957477671537145,0.9386380491886638
-0.49484815546314653,0.9131620255504038
-0.4822367806472645,0.9238112737676956
-0.47630059284251525,0.9123597609173278
-0.47566025777304954,0.9123971093670001
-0.4736392018519133,0.923249518661116
-0.4676435349037593,0.9476929360350583
-0.46168891298200254,0.9595213538347408
-0.44958270982115334,1.0273784564706225
-0.43849256408424697,1.0391953159893792
-0.4287344079531126,1.1174752634084628
-0.42748258919070903,1.1522888954051898
-0.4219810783246798,1.1502214575848781
-0.42109411336968305,1.1642754307406984
-0.4195975804381309,1.1652850959751833
-0.4127813729180696,1.2146111544224023
-0.41087689928649196,1.2340384262965443
-0.4088351158567094,1.2370562869543882
-0.4063412930028729,1.244981806364242
-0.3965865891666045,1.357433990753596
-0.3930427296838088,1.375862970184095
-0.39011985353623846,1.4186186383078232
-0.3899184634057966,1.4323612964617558
-0.37364843450347784,1.5239439090179328
-0.3637580231095936,1.634295647092973
-0.35816532081361263,1.6895401650431034
-0.3538766171354135,1.7427971077030497
-0.35186855571184505,1.7916470652207364
-0.34264030347630525,1.8506359535494323
-0.33914864782381215,1.880752358853428
-0.33286524621051417,1.9529370960196526
-0.3290494899166667,1.9936596666705861
-0.32418401464168145,2.0303196098952307
-0.3229038131868034,2.055903684991739
-0.31452112561046874,2.1264730237461924
-0.31044084637573155,2.177578181410254
-0.2958801984384074,2.2943142404742303
-0.2912432943791936,2.3428560388831907
-0.2793454261408015,2.4237371191861055
-0.2789261181759146,2.43198702693241
-0.2744023980951602,2.478262851206106
-0.26286437479517355,2.519900668733206
-0.2556156155332463,2.568781477902341
-0.25494345175810995,2.590487447364103
-0.24761015872199765,2.6054315739509413
-0.23826181622404885,2.6392061802022155
-0.23224897140062328,2.6532722406051312
-0.23136906613397779,2.6649791138276004
-0.21591103549276625,2.684668508595801
-0.21509053055233274,2.6895305832159107
-0.21507079684196295,2.6723536250695092
-0.20722277468806327,2.665176361424214
-0.2037857416523865,2.648166150319599
-0.2011931299575882,2.6507333549901633
-0.19162773866180238,2.6344891203131806
-0.18916223662507026,2.614115307849363
-0.18626391773189255,2.6309378080904553
-0.18348235457037543,2.58687317956298
-0.17652609303450095,2.5524853159537946
-0.1668405376294282,2.5007778503692317
-0.16683392101569128,2.5323875829557063
-0.16018430436952302,2.491960352823303
-0.15459727654788447,2.4221716159870703
-0.14947824869224302,2.3940510905006973
-0.14569437594404766,2.343968296886134
-0.13187739010121557,2.216597936047074
-0.12360046806424041,2.1275599586436558
-0.12179190821899688,2.1091382039647164
-0.12039415757359251,2.079146127343391
-0.1165361468070194,2.0480774724588393
-0.1159371548016006,2.052965780148294
-0.11409045175827437,2.0341550523763847
-0.10839746021843144,1.9657274639921554
-0.10752251259742263,1.9396980184732122
-0.10616878525817786,1.901940187079899
-0.10284272180640475,1.8827344168417834
-0.09635200316047676,1.7869082928314837
-0.08571328526634314,1.6431161993853445
-0.07505982091633756,1.5000633714114977
-0.05939533204338865,1.2522784676369867
-0.058141301599117234,1.239800321766433
-0.05361739070063365,1.1671833412473747
-0.051768229328098325,1.1517305319003843
-0.050264939785639395,1.1372048217944384
-0.04876042416250659,1.1130089235861584
-0.04607143092563515,1.0648841884128608
-0.04547136905593696,1.0524777646498154
-0.03432908632975451,0.9316017560903334
-0.031380286771135246,0.8501141346255616
-0.031245215439412277,0.8426770543030758
-0.028717289559656578,0.7903600012007417
-0.02771117680771562,0.7973242500933733
-0.025144586967028815,0.7571379011362029
-0.023365500852093213,0.7460152957385447
-0.015624602398347065,0.634858440870405
-0.007174518683984665,0.5178625581690697
-0.003805191273887676,0.504010263501289
-0.000599226243272355,0.4291429167176844
0.007291345888407186,0.3240417992888385
0.010719444629986974,0.292722497600407
0.019447455067286956,0.16212283305590097
0.028340478450339823,0.12147737888016477
0.03380601077281842,0.048398700809743914
0.040525513387085876,0.005911217189768328
0.04232824699245841,-0.03740241253160169
0.05030797501492312,-0.0921010771389423
0.05219527612744246,-0.10060825761677974
0.05236041919612244,-0.07212511649424756
0.05347841224701,-0.11405291091921792
0.057036350961023,-0.14832907667416037
0.061626142429855424,-0.18109976389842566
0.06426772387390933,-0.1739982214502828
0.07188934207439246,-0.21614055164074447
0.07523591254408579,-0.2052487868471705
0.07713475477104392,-0.22133168269117515
0.0794884045239792,-0.25255588246583066
0.08496178625669959,-0.27308269347062397
0.08537983526992088,-0.266258616958349
0.0923463384760681,-0.2671305454403881
0.09260913583638786,-0.29187890782983406
0.09690006213156366,-0.2715897661826512
0.10143304325005698,-0.2555713927285397
0.11641958185419998,-0.23755797097355186
0.12282333675758572,-0.2442185652470148
0.12477681642032579,-0.19356166303016636
0.13746099518670274,-0.19787583870872194
0.14837067403389748,-0.11217069395286819
0.14937490472569337,-0.12172147984140243
0.15845497595724378,-0.04485555097699821
0.16055186527769472,-0.048949102876870806
0.1618210577232606,-0.02913842947585532
0.17108042911122556,0.06676306513546758
0.17466281871657774,0.10927433314032872
0.18124832309547312,0.16366644729547114
0.18422633118622844,0.19728012265939135
0.18965921472950154,0.23901677813870942
0.19351300372449298,0.28865934866974013
0.19365652120166743,0.2872399550200842
0.19510786403225566,0.30466178512497355
0.2088431685027068,0.4753049106644762
0.21074443353873518,0.4982419693455578
0.21484949543555043,0.5310871974919512
0.23619889445530973,0.8521799127717892
0.23816340196381747,0.8538328122896237
0.25306991216628116,1.0328853739275412
0.2671115941960309,1.2101287816867918
0.26993632223530506,1.265258611141843
0.2727373234016328,1.2606126836220424
0.2737804424563457,1.2811475860246124
0.275718965996385,1.285180883983254
0.2791549325651914,1.3519288915964134
0.28747917376673726,1.4212440729836051
0.29034903798849454,1.4560102276419025
0.29630623662652766,1.5106700803282018
0.30220388280986565,1.5770070149743376
0.30257491320024066,1.581477271533751
0.31166808511527755,1.663098285911561
0.31245622030696474,1.6695579981768531
0.3180437681705022,1.7148712727063842
0.32292587895007596,1.7242360276775013
0.32622845319738314,1.749137786344516
0.3273733561550496,1.7356898266752345
0.3279000856654739,1.7529311226614528
0.33411853094809896,1.8055854410911578
0.34740715999434624,1.8542017476349653
0.34748279659234393,1.8715277587578316
0.35260114501134243,1.8501526123976353
0.3527438097089446,1.8667807197127146
0.3649371220512263,1.8311863400411337
0.36621990452569664,1.8596579429851963
0.36636527154511267,1.8603896550954735
0.3700374142680869,1.8851935043533532
0.3959014952336002,1.7321552829225515
0.3964204799602964,1.7454067384882084
0.39654403441286146,1.7927180321750709
0.4004131664246571,1.7076402544084608
0.40330868615986226,1.7139956657682238
0.4129139872661072,1.628375091728493
0.4141764701192274,1.6162107615702461
0.41648191132355006,1.6074235976925328
0.4204691101859259,1.5608806619799116
0.42093947724910796,1.5661171588477951
0.42194122693452396,1.5265906074735116
0.427239737928526,1.4926016927070629
0.4280918489479477,1.470603780515675
0.4329581566424219,1.4215429120968965
0.4335246792390932,1.3956372261275547
0.43450505779011994,1.3942348043877477
0.4534099625055914,1.1354844275916096
0.4710296500215829,0.7746822850071894
0.47634387009147616,0.7085237343415595
0.494301140226864,0.35048057134990407
0.4981303799211938,0.26007756553055245
0.5088702782359729,-0.003040172242033701
0.5160854991308401,-0.1660434894280108
0.5223087980359296,-0.3050042938482075
0.5231427445567709,-0.31600789230355436
0.524464517991043,-0.3750629177397816
0.5352417195731518,-0.5885494345481596
0.5387732640041225,-0.6858749590551014
0.5395969873147655,-0.6885354797911035
0.5518276920916589,-0.9944915088087798
0.5537967071781971,-1.0224520464363234
0.5681793318419972,-1.3487016989257319
0.5772736668579781,-1.5619185916838372
0.583173713764686,-1.7067123100063486
0.5930037191184705,-1.9082569486769239
0.5957691081584713,-1.9432405527548742
0.5970123924556558,-1.9994425130280682
0.5975720927765424,-1.9920941827368746
0.6007568085378328,-2.063722364839714
0.6095239966586923,-2.2291786499868755
0.6118098767031626,-2.230671577868895
0.6154021945847394,-2.339655330165089
0.6433100486499845,-2.7952200747640905
0.6450658772360542,-2.795041899196989
0.6476644762949793,-2.813756910358352
0.6495786751702823,-2.8304878711761003
0.6545761404156716,-2.8929969782563036
0.654824464186369,-2.895263022135588
0.6584223237615312,-2.9282203921570207
0.6709410157751456,-3.0190516407651558
0.6717990218460335,-3.029055660026756
0.6748086622843159,-3.0611635507356127
0.6809351396884509,-3.1062278036307718
0.6889469542870694,-3.1043415190726957
0.7090672197301124,-3.124497660501664
0.7170040421020234,-3.0839304922415716
0.7200169942165306,-3.0725119047430547
0.7236138851511424,-3.051354794030008
0.7295679393301251,-3.0235375023834594
0.73269528402236,-2.968019067506901
0.733468666610662,-2.9865869458211867
0.7376342620082359,-2.9572966590443266
0.7410932977182281,-2.95538220542899
0.7478426702677394,-2.8555037589303875
0.7637486926323853,-2.6337436550388773
0.7709918521271355,-2.5012827058668754
0.7758677568078314,-2.4343661383728525
0.777332067238202,-2.40264208511283
0.7789164598093574,-2.4042967853712427
0.7796153039307372,-2.374831688326664
0.8028345677531514,-1.9091778284957706
0.8054831736245811,-1.845702647305047
0.8109879918960061,-1.7330649506172513
0.8111272653831136,-1.7052475944223624
0.812721547660078,-1.6539016399841608
0.8255466168458057,-1.3503762426377441
0.8272182729142399,-1.2806991534025811
0.833727953865389,-1.1376309623256153
0.8403614409814297,-0.9517541597511183
0.840716178679787,-0.9475182718691105
0.8493898957832373,-0.7258934459664911
0.8495299633085098,-0.7021006859986477
0.8696870717800196,-0.09996767393177004
0.8893830252369685,0.4478238102864979
0.8934567444631045,0.5603958167994376
0.9004302144487291,0.7514210276619238
0.9013773487556014,0.7829003732167514
0.9114667573096167,1.0561234275064952
0.9175285465939886,1.2248824709743864
0.9175310339205982,1.2113814233161002
0.9276842400837411,1.4763792587540117
0.9340565730170867,1.6669660465212486
0.9382232841425235,1.7775577067691415
0.9472245092372615,1.980574784863986
0.9500598619480574,2.0486297340106807
0.9645966945194875,2.3441987447073798
0.9810265911262834,2.6977046739635693
0.9995231844066517,2.9714018722273465
1.0072331452491037,3.0840995770524775
1.0128873937453156,3.122187463523805
1.0225327964175,3.2451139206407578
1.0248281544612263,3.2475648454637223
1.0330605548444591,3.3051718979400007
1.0385562755558624,3.332197642062753
1.0418175319412901,3.360737921809335
1.055939730260854,3.382351979716599
1.0567299625777808,3.387889800534799
1.0579668360376955,3.40402631507166
1.0641371668252786,3.376741280783879
1.0695570438506632,3.3979493727555505
1.0716805695007015,3.3886158175552508
1.0804345695370978,3.337957086604945
1.081068108385547,3.3625235071521034
1.0850517399142259,3.327603880032268
1.0855195244723088,3.311697201867621
1.0888985457354252,3.278020401475097
1.1085416431182225,3.1570078586875354
1.126151322329557,2.9154636559579448
1.1359461764506067,2.769239358826225
1.147066964722848,2.5911472215593365
1.1552546903171734,2.4167402209404365
1.1580900539358625,2.4040475669338672
1.159838239454409,2.3817470383168504
1.1642098934026794,2.28084990846139
1.1677198164799831,2.235845003967217
1.1793090704812679,1.9882280736142603
1.1804722296487293,1.9657969509914694
1.1810542656973269,1.9447483609544187
1.1860407062987468,1.8449223367027472
1.1871730382859749,1.8251530315282596
1.202473762545548,1.480281582161029
1.2066948146119518,1.3778779624193036
1.2093285106835836,1.3454787264282837
1.2125038146387066,1.2644950530531218
1.2153081154659056,1.2230712805319663
