n_harmonics,base_freq,magnitudes,instruments
9,2.486883734614352,"[-0.65622105 -2.08735997  1.35792035 -0.03937848 -1.9525003  -1.66994275
 -0.70295102 -1.53364826 -0.15604238]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.201278145945576,1.690809694366275
-2.1980944745446767,1.7434129098066748
-2.1946955168497624,1.792559084952486
-2.1809997232187857,2.0059864982071702
-2.1805747192688565,2.00998157532313
-2.1504139283304493,2.423242240629981
-2.1439921816486276,2.4937597740435864
-2.1426273349180187,2.504688780712416
-2.1400809666880436,2.5267607046254956
-2.139047562400739,2.5339559072017273
-2.1174664808380985,2.648129449211172
-2.116201129496706,2.645817179043036
-2.11569039361975,2.6445071164685374
-2.1104186629099058,2.645073443973474
-2.1051434187078417,2.6269609784619528
-2.0994135095151445,2.5959004867113027
-2.0961322472013415,2.572754350150623
-2.082371405746279,2.4146332328503006
-2.063923125342721,2.072881339951304
-2.061066007919993,2.0085615549492806
-2.0595793346529314,1.9694917391529165
-2.057124929677599,1.9115403419139407
-2.0516765074374446,1.7659431613629908
-2.048354523154198,1.679024936914263
-2.041208241580488,1.473332092591226
-2.0340104807354167,1.2543652049374043
-2.025597175153131,0.9902614337263889
-2.024752973583709,0.9656496219227104
-2.0107474004259047,0.5149241530150747
-1.998386380651939,0.12286380559504852
-1.9838287551036076,-0.2835487411354235
-1.979714958482581,-0.38369558514857033
-1.9793603259683865,-0.3971207178456632
-1.9749355169919818,-0.4937812529602089
-1.9732837844190725,-0.5365357937139782
-1.967665922797819,-0.6478339799786624
-1.9612011317545885,-0.7655627187145955
-1.9596486403717437,-0.789045776936392
-1.9521383355069277,-0.8921691744658103
-1.9471829632122102,-0.9433634566822129
-1.929220260022904,-1.0152101311190014
-1.9286714218428553,-1.0107526967810174
-1.9270458633887924,-1.0132952912534343
-1.9244670442806544,-1.004623364254259
-1.9240384420961982,-1.000019022999356
-1.9227338554459388,-0.9985282308479069
-1.9174147359784268,-0.9700529025597634
-1.916242121163927,-0.9593240779931133
-1.9117075252348885,-0.9268388663125371
-1.906168347358017,-0.865604213372356
-1.8926585983361182,-0.6765987127720656
-1.8812931902098675,-0.4815623863863023
-1.8758963555148889,-0.3780360820462806
-1.8732667547996322,-0.33298941550021033
-1.8613786900743328,-0.10695187900444919
-1.859834469547159,-0.08005670015753791
-1.8573866342328236,-0.03521549825702822
-1.8560451712544457,-0.015446935375984247
-1.8531766357583437,0.03485890134662984
-1.8508209163578664,0.07669629159178773
-1.842532362732335,0.20658521408240857
-1.8311021673760868,0.3462352432010834
-1.8207820369543624,0.43007441297667653
-1.8201899474387213,0.4390324776011988
-1.8181261056505262,0.4420399311118059
-1.8063078926253715,0.4601824451807961
-1.8021255680881587,0.4515863792371421
-1.8000989864335635,0.43703860810446327
-1.7808234283747266,0.24356221847875678
-1.7762258651344685,0.1722056324653523
-1.768836651063426,0.03970752088208705
-1.7670266772207703,0.00225020076769165
-1.7655389726372368,-0.0291698978501549
-1.7643537223342987,-0.050116499672249556
-1.7585148695169193,-0.18098709276258204
-1.755525616070981,-0.2540449820974467
-1.7519978494932762,-0.3370811179979005
-1.7498999015645393,-0.3923605235959688
-1.7414955127503275,-0.6064173199399039
-1.7352679465696361,-0.7673757085213025
-1.7175502408052994,-1.2017706612670795
-1.7153485435190847,-1.2518224514939904
-1.7076418411371694,-1.4158435863920549
-1.7069548375853945,-1.4249069625272783
-1.6972818632720088,-1.584054077845955
-1.6660389158483655,-1.7004634093523152
-1.6645345635901672,-1.6875404810071812
-1.662683641182564,-1.6660477772947586
-1.660705076157741,-1.6438347967601197
-1.659058365870318,-1.6244416789158984
-1.6571924417945145,-1.6028752878231565
-1.641933029255064,-1.2884920006989027
-1.6376772243532243,-1.162061975558901
-1.631798216208345,-0.980061948390207
-1.604024405214007,0.16195987015674485
-1.5941298551146688,0.6370949374248188
-1.5890130514139684,0.8877851911904482
-1.5843283968562578,1.1196881643982366
-1.56875431405095,1.858889893235757
-1.5516594941822663,2.5728003373939603
-1.551113675410062,2.5974649626604824
-1.5468652966614287,2.742709103018227
-1.5445891190355816,2.818675125940413
-1.5267743047776319,3.2676988848702195
-1.516782765047373,3.3905111462431186
-1.5093927635825817,3.4188309744242344
-1.5056290441661442,3.417240123608137
-1.5005437431677007,3.3860939259964637
-1.4993461029245148,3.3737937337093236
-1.4979599476707823,3.3625793816018192
-1.4941110044837536,3.3181068806093585
-1.4901150602944147,3.25570794595606
-1.48152860384917,3.068013189014975
-1.4798249570503765,3.0222774540728223
-1.4735361044096755,2.844465266893852
-1.472019932840685,2.795259755928738
-1.4687803642776933,2.6840722662469907
-1.4650604742618394,2.551193651334667
-1.4606599803493023,2.3819929956850183
-1.4274496518102773,0.9054483738513129
-1.4269518196455966,0.8841534336358327
-1.4264164125608279,0.8576056558694614
-1.4170626419197159,0.43703448959795793
-1.4131156970549175,0.26251724379061725
-1.4091893935466024,0.10045518657890339
-1.3989842706296696,-0.2777851062656239
-1.3985139041152357,-0.29916631580997416
-1.3923366604851968,-0.4975620472461073
-1.3832566142885248,-0.7446009135484115
-1.3813839935502568,-0.7863464949334985
-1.3693438091978312,-0.9818941604265222
-1.3677764415411762,-0.9976009569411207
-1.3626508341635324,-1.0376218413729783
-1.3576713969224046,-1.041173069025178
-1.3554100624558398,-1.0427646657959426
-1.3515906545651304,-1.0231740899956911
-1.340728852043448,-0.9066584566169654
-1.3397568699924396,-0.8879699748100445
-1.3333643467231269,-0.7691370987531948
-1.3327766495765456,-0.7553402072935307
-1.3314774353904184,-0.7241921794569316
-1.2941360417561063,0.553878586818649
-1.2925617618523726,0.6181061693630222
-1.2883314718117767,0.7919971469767163
-1.2860639132038196,0.8816888543954675
-1.28128493914455,1.0816538417790351
-1.2716823412894547,1.460756266841455
-1.2444007266106958,2.3160577649706036
-1.2422080453407867,2.3647319409035537
-1.2419707940849007,2.364952068107713
-1.2384872346759297,2.4304105025881038
-1.2346067271197592,2.4860897449389654
-1.2101900606579172,2.527824961811138
-1.2097724027004098,2.5266065658641708
-1.209346258067791,2.5148410083868247
-1.1917828620598796,2.1546848268111436
-1.187349516833085,2.017434081019057
-1.1867194472148657,2.00016173823053
-1.1803430985360965,1.766467801003194
-1.1733395576248764,1.4781921325021092
-1.1616470540769381,0.9244351978529546
-1.1606255226822364,0.8674342520660073
-1.159196534268767,0.7951787663268746
-1.1561733920027717,0.6389062707961394
-1.1549283207231986,0.5748881310487151
-1.1405982201130898,-0.2133602557626593
-1.1208316643687175,-1.2853379610491211
-1.1075752667563767,-1.915403688545381
-1.106948006874601,-1.9432279260168002
-1.1013520462572026,-2.1728549090505513
-1.0908599319817418,-2.535998972541464
-1.0862210250912163,-2.6613581039332836
-1.0828032291026193,-2.738776771504234
-1.0810909711067718,-2.771983723234588
-1.079484695252447,-2.804130156011464
-1.0784019093169503,-2.821296117709805
-1.074270305708458,-2.8807711242390317
-1.0685836040584504,-2.933454962323769
-1.063061415760955,-2.9467450745193187
-1.05999457472502,-2.9375201309832866
-1.0588031022592075,-2.9293668026710478
-1.051903174216505,-2.856094591908372
-1.0484973650550802,-2.8036594452545627
-1.039556415139562,-2.602927331799577
-1.035767893601979,-2.492154672449663
-1.0201848678043763,-1.8865666402040941
-1.0186287981996593,-1.8158838693668036
-1.0035183704504023,-1.030697113875438
-0.993150549864108,-0.4288000839057091
-0.9822552933958897,0.23262119511829998
-0.9672114834022358,1.139229571280982
-0.9636329949186444,1.3458596856631069
-0.9614171256806578,1.4724525051893138
-0.9595938080680408,1.5687232697363955
-0.9362725581011091,2.690062578419908
-0.9352989990230007,2.7279723121139607
-0.9254961324436555,3.056360063185295
-0.9238249620805732,3.101316100091439
-0.9196200315160739,3.2106009899931576
-0.9132585908456519,3.340294809308496
-0.9127527164464047,3.342548712757268
-0.912349038511409,3.3512929523902635
-0.9100577632995632,3.3810144348211284
-0.9008564243536572,3.461484146071474
-0.8951337789838343,3.4609744867027143
-0.8949989727233683,3.4590150273863682
-0.8907308373843312,3.4415474824574694
-0.8797798985726786,3.3132088259152193
-0.8752742184485238,3.2242294763923596
-0.8637729175988147,2.927403039799522
-0.8631348472402847,2.9077213798670103
-0.8492261739716191,2.427167514025988
-0.8491613521261052,2.4225746906238763
-0.8459763655928549,2.2980735443910656
-0.8246350873400816,1.4046470776302789
-0.8215671962492563,1.2721799449935205
-0.8107270219786793,0.8177210727535442
-0.7967409567573651,0.28593768569684486
-0.7945973224819332,0.21382432828876927
-0.7933922058862088,0.17396748983019855
-0.7815195792686227,-0.17418825836177265
-0.7796391694665044,-0.2175282752760538
-0.77944591481769,-0.22616142297022732
-0.7739893004791201,-0.34733019332640164
-0.7735452320378653,-0.3535258390809963
-0.7732035310950893,-0.3638025899223867
-0.7698145409639086,-0.42250342368537386
-0.7696793363792627,-0.4230104683640575
-0.7567290797116115,-0.5694485130735968
-0.75079212874126,-0.589660937403917
-0.7475530824117032,-0.5882372008310021
-0.7469307951135069,-0.5869561521288916
-0.7403328388755668,-0.5533566086153202
-0.7384129050828054,-0.5384925707017009
-0.7299533740352802,-0.4290943059846465
-0.726680628374905,-0.376094267146704
-0.7251486027479173,-0.34423626598725254
-0.7146581632435058,-0.11027676691884228
-0.7111527863170393,-0.016118033927767013
-0.7006057016273068,0.3115181512120459
-0.666054559544834,1.578924532760798
-0.6548081951147706,1.992471603325436
-0.6528656804448039,2.062323317666296
-0.651421533717385,2.107370468681931
-0.6446921637654706,2.3274356163505057
-0.6362735616327653,2.575000338006023
-0.6231067145175073,2.885443966893676
-0.6153904788706779,3.014355632534909
-0.605616537540703,3.1224566929477318
-0.6017771394704878,3.14073565447841
-0.5954537154113679,3.155561274532735
-0.587469639681724,3.1337204917010806
-0.5846381051593577,3.111003371655202
-0.5737542354121876,2.975277609454731
-0.569446818053879,2.894822672487198
-0.5636762534841302,2.7694748995815677
-0.5629058768657154,2.7526203154900646
-0.5590355032178067,2.6581542095399966
-0.5570400556461461,2.6076400378176103
-0.55307791481592,2.491425074019989
-0.5450324676022591,2.237584454852411
-0.5411819923282599,2.09884458714676
-0.5202520831455417,1.2618885371949247
-0.5093916909194407,0.7628692958562235
-0.508385973860344,0.718267067435585
-0.5042240618913363,0.5255085902279889
-0.5038889490689455,0.5069366515111313
-0.5023564904102997,0.43326396019501795
-0.5009088641967052,0.36784481387171836
-0.49632995325038065,0.14356787414276156
-0.4957920075120259,0.11989268543089412
-0.47929035815647136,-0.683268238499383
-0.4761185435471491,-0.8343908177783127
-0.473196994353426,-0.976546621611362
-0.47282558605269287,-0.9977413008191619
-0.47045809798344695,-1.1070865404681076
-0.46849944745349337,-1.1987582268039765
-0.46507146893656826,-1.3655833428389812
-0.45820272524112626,-1.6792615255717076
-0.4514920480871778,-1.9839527208604657
-0.4431046985945599,-2.3538706045675672
-0.4358962314154544,-2.6550027133768155
-0.4185610592603157,-3.325503433256511
-0.41354453171410865,-3.5113699820103315
-0.40574527543386907,-3.7733530034021734
-0.3995255004137803,-3.967437269107269
-0.3755394901667679,-4.6107697496344295
-0.37193857198739844,-4.685611446387031
-0.3689813489067828,-4.744850764417825
-0.3685639329555652,-4.7509242181357
-0.36149802127054587,-4.884224117951457
-0.3602774425186648,-4.900493951464164
-0.3580640651574143,-4.940594544412059
-0.3570609023588154,-4.9535600710083365
-0.3454130656662011,-5.108667810726323
-0.34248456300249996,-5.137917654055809
-0.3381259585499956,-5.170599806543857
-0.33788705307092526,-5.17712471308009
-0.3327494740230743,-5.20598380103433
-0.33054687388049064,-5.2171513622969785
-0.33008999873324196,-5.217424090831775
-0.32805668656641007,-5.225661447390103
-0.3108357466871938,-5.205211468784122
-0.30973802165645203,-5.200628841805167
-0.3058301066290925,-5.1751893744649
-0.2934865394622861,-5.034195233967677
-0.29211373884311076,-5.0199682494280164
-0.2878978643656809,-4.948011586744551
-0.286363167359708,-4.921903896104088
-0.28215725700283567,-4.839149481135239
-0.2803163049959956,-4.806028357728315
-0.2714724366244834,-4.596956571290574
-0.26739026021801404,-4.487796960577762
-0.26343077732485165,-4.372234001665042
-0.260622086447059,-4.288551250231819
-0.2591487777950059,-4.242692061407599
-0.2534893827368174,-4.0589966437174985
-0.2499890125739901,-3.936801857301107
-0.23172331367303034,-3.2095591696263344
-0.22253398507679956,-2.8115524579262594
-0.22060316439515493,-2.717266931267507
-0.21844976284030304,-2.6184950345624234
-0.21545611634700723,-2.4784702465720927
-0.2097638480809847,-2.2100630639842334
-0.2042020375877609,-1.9501652400095997
-0.19353051594698112,-1.4312183845831756
-0.18964522768203018,-1.2465016795523596
-0.18935456657743988,-1.2324069175773407
-0.17385892989908314,-0.5089789705991705
-0.1698480219035119,-0.3360701239848984
-0.16855264886852428,-0.27876853318748057
-0.16143994670773498,0.014476354093716544
-0.16058955685987808,0.054013562244748424
-0.15747208815578606,0.17182688390258039
-0.15398472985491285,0.30357042718514177
-0.15370350154635748,0.3120306228698646
-0.14744912818505362,0.5345762371155011
-0.13582269059776708,0.8803788381168738
-0.13072415278343108,1.0100694719566954
-0.12824676797931778,1.0619675706625784
-0.11560947794175735,1.2698054915029424
-0.11149408523051019,1.3062062475255944
-0.10359590328948975,1.3570783702440756
-0.10350060385290849,1.3590784533507698
-0.09838448003831424,1.3596171348232364
-0.09686412179978543,1.3640698836662994
-0.09247223179634734,1.3427121555479689
-0.08899946232866718,1.3173578031421695
-0.08874083506178021,1.316770401147879
-0.0845587643184178,1.2736510848050517
-0.07426369117409726,1.1224848543531583
-0.07222099344840238,1.0835093729760052
-0.06587961513285556,0.9464767747062023
-0.06280969387458146,0.8746320200943944
-0.05744690843056155,0.7360787149017609
-0.05127660470293627,0.5454522340264383
-0.0449818497097616,0.3468833980217746
-0.04304327731458635,0.2833836583914997
-0.04197094191737616,0.24681118872139368
-0.03284706764099177,-0.08037615386184853
-0.018854271295687397,-0.6073554303868998
-0.011770529253375628,-0.878488527611631
-0.01028001220250907,-0.9354939088811258
-0.007873204028296943,-1.025578792776902
-0.006689510050207126,-1.0732163934728747
0.0005800682869061546,-1.3403687604946073
0.008906020838517215,-1.632814901201219
0.014671569989245903,-1.8231593469214078
0.030926003292035098,-2.286847587751173
0.031187965276954444,-2.291374258677439
0.033875710493145306,-2.358233147644581
0.03405869548394236,-2.356592496532353
0.034558771348540684,-2.3716637685872723
0.03541461132724821,-2.3899926985600217
0.05433443821890904,-2.7147327881238343
0.05901239318656071,-2.75875260177247
0.06449747996652544,-2.7963384815236703
0.09047123713751759,-2.7338326277329985
0.09060744477674998,-2.7325469155958904
0.14060371324052667,-1.7414594827671686
0.1646694642190254,-1.095961191347382
0.1659845268865645,-1.0599782627322278
0.16743095680419184,-1.0213066687445813
0.17025668020816953,-0.9460831431914981
0.17197968712740241,-0.9037970166426923
0.17257177675248858,-0.8820626960428691
0.18279558927447592,-0.6243875661625162
0.18333428930187035,-0.6117027609549938
0.18424340665756755,-0.5850337212075644
0.18476442595529496,-0.5745310176040778
0.1871770795586949,-0.5176231634218186
0.1952288342598818,-0.32076726319216436
0.19864549200264436,-0.25003662235579127
0.20034041100172395,-0.20828792266419913
0.20153929965756268,-0.1865175123114035
0.20351219232757867,-0.14401267529624867
0.2272661284259776,0.31130444980346483
0.2291182670821268,0.34100878248677413
0.23356262454509258,0.4195259021274335
0.2382185600567479,0.49094233234177576
0.24484577656857542,0.5909471142948703
0.24711762630233736,0.6212424831996657
0.254770030598265,0.7308049190065573
0.2707415482244233,0.9417757297070589
0.29278261803318273,1.2291020990523522
0.30251186888134907,1.3621872519861846
0.31939473753353465,1.6100269260206783
0.3221147359658101,1.6490587632973261
0.3226230759968667,1.6511334789674752
0.3302180244446262,1.7697650490530108
0.3431629434166261,1.9693464028775625
0.3432889880319441,1.9713124652705554
0.3469553951367432,2.0237894386099553
0.35179435983209295,2.0974539255111666
0.3527706172089995,2.111611015273164
0.3553439902856841,2.1525213057193446
0.36060640778644837,2.2249586909272745
0.365500889282778,2.293796060108556
0.3855440677838011,2.5231890093882474
0.39024122364446434,2.5580988243137393
0.3916951159186195,2.5696743341019856
0.40016868561208874,2.6233074322782515
0.40406837420542896,2.633891426016735
0.4094819858337848,2.646178612907845
0.4110433933448614,2.6438744589005743
0.4111501186327642,2.6528457965164085
0.4287128524314272,2.5823734200498896
0.4296244944505738,2.575859118358022
0.4525946864160648,2.2751252296156337
0.459780590733438,2.136069742881631
0.4613764663939204,2.105524432572074
0.4653132505391575,2.0090470461085603
0.4723384673106077,1.8366432348431874
0.4827860373438977,1.5468012841956849
0.4891585106799283,1.361228757211783
0.4940000233380397,1.209813506978689
0.4962004707427461,1.142354076783313
0.49878138760119395,1.0634306191770226
0.5112385308923688,0.6650191973182293
0.5189255901987062,0.4131493088309699
0.5238311566176872,0.2607056651254932
0.5301697472793467,0.06903183451111512
0.5362984221553666,-0.10697897542557046
0.5384158130425103,-0.16558191884090068
0.544984222220279,-0.3408798155722407
0.5525647912843308,-0.5179593204767106
0.5612885836164696,-0.6988295137063251
0.5692945353349721,-0.8261913044855587
0.5783194123274198,-0.9343388466904702
0.5806400644670768,-0.9539562332006797
0.5824149148406326,-0.9670555271105192
0.590390837698128,-1.0045753274845393
0.5930074073998561,-1.0113011925973525
0.6066504023741381,-0.9817528740899714
0.6068458432695443,-0.9836057413427249
0.6098739442554808,-0.9598110744900658
0.6208210791520763,-0.8585848289801832
0.640572054220998,-0.5652280359742511
0.644015247451251,-0.5032817041780631
0.6502225515093238,-0.38939543340475286
0.6548761588398451,-0.3016788279256982
0.656942064410595,-0.2630575315938527
0.6706578469354225,-0.010476319184169774
0.6709804601884826,-0.002411981286157217
0.6740521419587342,0.04736346117658687
0.6748967973292599,0.06343962380967573
0.6759331623176128,0.08184201930776171
0.6768163071996298,0.09100394655039452
0.6824782409290284,0.18649896911691663
0.6929626183053093,0.3226867078972735
0.697476544621126,0.3662610215811252
0.7133875092669957,0.45785674359079775
0.7161130475745443,0.4613379658455414
0.7238999982021079,0.4495545196448946
0.7269354979007701,0.4364257567745012
0.7340772474025714,0.3823651425029976
0.7346216671218264,0.3764976588479675
0.7356432373918089,0.3708472711217022
0.7449064841522737,0.25767615635441316
0.7449713213212781,0.2573500469454151
0.7450635299548414,0.25469318565805205
0.7618028831674102,-0.04334207808925168
0.7727389539103404,-0.2972824228728085
0.7744793620572099,-0.33543074893927854
0.783425824158682,-0.5636802329379754
0.7847794504568322,-0.6007465876713937
0.7851533862309079,-0.6053598983611788
0.7856743630840213,-0.6236921079043137
0.7932915124128828,-0.8190203238821936
0.7941540972366261,-0.8433450530439885
0.8110461320534266,-1.2507466792443815
0.8136430266598138,-1.3067619420890002
0.8225477116498117,-1.4732834662837229
0.8271629284170725,-1.5522838328302477
0.8308046837607899,-1.6060646425140122
0.8363721597081337,-1.6660161141000278
0.8591902961456679,-1.7091049208431612
0.861233382248697,-1.6939478856956673
0.8644458162466497,-1.6629497779311218
0.8710119578211071,-1.5716063338456197
0.8831447757436188,-1.320435484633849
0.8855758922658241,-1.2570563034251212
0.892220993914834,-1.0591347828322022
0.8941631451258774,-0.9978908251373062
0.8955716911465554,-0.9469816305997055
0.9011058114347579,-0.7515305465950185
0.9035274457394573,-0.6616917379520415
0.9057605408006242,-0.5673671022989831
0.907315873454424,-0.5121035683768383
0.9103048174027171,-0.38259015354071785
0.9159372790038542,-0.13774581047045636
0.9244456578856806,0.2507687776743469
0.9265649156169284,0.351757677687241
0.929240226968929,0.4843945076137103
0.9330966427386742,0.6672778079110386
0.9468229806250745,1.3436717748035967
0.9510134436045701,1.5443416806942216
0.9675087884232783,2.287571781241182
0.9766393785996046,2.637467699043023
0.9797109524979559,2.7402618945029857
1.0047933208369564,3.3401395446623114
1.007517814022659,3.3683813750644256
1.009165648992493,3.3845981442639372
1.016440157690731,3.419044742474541
1.020268736483196,3.4168286807015176
1.037163868666072,3.2387321170651635
1.0400032008330822,3.1842595637322457
1.0526702791413864,2.85315975366699
1.0588817981634477,2.646294108508311
1.065349920044417,2.406176115513119
1.0694229318009079,2.2403891493889394
1.071124933114124,2.168006568556235
1.079303351279675,1.8174567659582976
1.0846006130478525,1.5769096696144156
1.094804460050316,1.1029422256695058
1.1108509069793469,0.3761121300465018
1.118527043063131,0.054407148521074845
1.12535653708162,-0.2112423056304508
1.1361064147913957,-0.5570093967297165
1.1422754824496977,-0.7243103223535576
1.1428010762743792,-0.7301486541123309
1.1480233897315344,-0.8413841886969379
1.1512716172132604,-0.9008029339664442
1.153760370064715,-0.9407674985422134
1.1618307108203911,-1.0259935485485387
1.1762722178311211,-1.0150125343425163
1.1771822822513416,-1.0090886826335554
1.1772361626030907,-1.010943654155824
1.1778364900638412,-1.0054582561110281
1.2191499375353203,0.030163544468241068
1.2205172628965588,0.07688736992149364
1.2217645123852048,0.12353989041354277
1.241159689697275,0.9128527990393469
1.2426362704988696,0.9741524744640673
1.2452853748437889,1.0839722483890986
1.2466563214333028,1.1379040163077807
1.2515492559035923,1.3343221647535226
1.2628839466584791,1.7567266854867434
1.2642372409698268,1.806360359856967
1.2680420063872084,1.9318005866200223
1.277556519964679,2.2054619743211124
1.2796592791891896,2.2613750320768538
1.282672114110336,2.3290571415633017
1.2861928554724642,2.3981734810229036
1.2935009287380943,2.5130413721184044
1.2965234153520093,2.542873222516408
1.2974655524337315,2.552338952863838
1.301196498933784,2.577017606714874
1.303948501202088,2.5848850172940137
1.3078970951432662,2.5807341957208827
1.3143067200045238,2.55229308072983
1.3232513067978307,2.425718241431357
1.3268058373267353,2.358043143143014
1.3273082620780592,2.3483247902821875
1.3324621406733872,2.2209543400835403
1.335671770353728,2.133149496477282
1.3360804757710323,2.117421713979938
1.3372234503118428,2.081453470934965
1.3732880983673326,0.4780016370876817
1.3793845842321346,0.14759836803077866
1.3890494149155002,-0.3905549888470423
1.3985851975658852,-0.9086175152816293
1.4001739927169057,-0.9929856359021424
