n_harmonics,base_freq,magnitudes,instruments
9,3.0359043893563893,"[ 1.10394234  1.38769577  0.11511967  0.09158341 -0.35318989 -0.62604977
  0.72596966  0.32820793 -0.88523621]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
-1.9061546462501475,0.16271986631309915
-1.9058381770706214,0.16111360576220413
-1.895163387202151,0.10880475826688582
-1.8815413447710867,-0.04253371470420035
-1.877718939455046,-0.09969204158420668
-1.8760134359512548,-0.1284983802958545
-1.8585361318316624,-0.42014347737232643
-1.8461509929153228,-0.6647927898817897
-1.8339438860484345,-0.9284817610063345
-1.8299368114296368,-1.00414809661463
-1.8271412168446646,-1.0517991766433317
-1.8170183679478797,-1.277921654469074
-1.8142121666385813,-1.3390620665808182
-1.8071231611783227,-1.4811970432058237
-1.7878333371394366,-1.8436970316357653
-1.785646550571957,-1.8875544404801796
-1.7854596972779475,-1.8793962435758862
-1.7817352675401912,-1.943472685687899
-1.7720194031722882,-2.0916041211769945
-1.766293666065916,-2.168813769149575
-1.763020202307825,-2.2125493248591033
-1.7570992528047527,-2.2751157669616084
-1.7558483861766512,-2.2989062482109235
-1.7545578046650512,-2.2923409989692254
-1.7510186167043178,-2.3464600016551933
-1.7264269777692582,-2.408037024778639
-1.7178300492457224,-2.3943926124876254
-1.7161381423327917,-2.373798092679992
-1.7139473543173445,-2.344483225138909
-1.7113099099797948,-2.3266275578727673
-1.7103420328002465,-2.310921485772366
-1.7059786769888419,-2.256303733412787
-1.7007414035534436,-2.190079767756216
-1.699569509806941,-2.162556087545069
-1.6954647639078104,-2.071715965348635
-1.690780291358586,-1.9896567578409947
-1.6898410957499894,-1.9619358646397869
-1.6874861308399103,-1.9148494257999709
-1.6805998103720694,-1.7187625228068881
-1.6729723385422672,-1.47910158590889
-1.6701827735545818,-1.3859953991626524
-1.6586629795145527,-0.9480053323400215
-1.6434289371480693,-0.2699388793929075
-1.6394866296758155,-0.0914097602564922
-1.6371540786580805,0.01468373276082121
-1.6227349694205517,0.701362643515928
-1.6210696791534231,0.7733602841574375
-1.6098896625145043,1.2814011038594268
-1.6075029078780292,1.3802922690139612
-1.6024271565632868,1.5946081055910726
-1.5966971501636231,1.8119651585103236
-1.583339404145001,2.2059450847036164
-1.5813451333868256,2.238468997059148
-1.579878832043265,2.2690873863781427
-1.5634616250022568,2.449134927044339
-1.5540643716295102,2.3984551941624277
-1.5520946588543885,2.376863784697041
-1.5475324311916823,2.291246889798588
-1.5463462232361542,2.257175767913624
-1.534703346571692,1.9370350015310434
-1.5292941831008158,1.7325864969553735
-1.5290360835243826,1.7206147463976966
-1.5286532747715524,1.7060556749119469
-1.5267850752028702,1.616227874366347
-1.5214774552706543,1.362655621648423
-1.5201737662645924,1.3017506016239484
-1.5191309719184498,1.2369254363598345
-1.5033041295966683,0.3230491124614534
-1.4954218699198862,-0.18489798073875818
-1.4778119676718793,-1.3591257096249973
-1.4769062385649105,-1.4184988210432226
-1.4743335156519726,-1.586972442233348
-1.4429929841031668,-3.122640747770648
-1.4402228334627831,-3.1943588071581597
-1.4175066955495392,-3.371192058915748
-1.402025339547521,-2.9756590553112408
-1.3985825356928767,-2.8169414392642667
-1.3891447498423626,-2.336984213358867
-1.380960368016947,-1.8052560741501253
-1.379628683099798,-1.726863482588171
-1.3789830313650708,-1.6766787581032891
-1.3786842837175333,-1.6477175324128046
-1.3771456828937727,-1.546787128106053
-1.376865308537886,-1.526816927240427
-1.3745002033750793,-1.346184281912289
-1.372427938217197,-1.1943084976310308
-1.3712559033851126,-1.0965383572620158
-1.3703578793777516,-1.0332733321156342
-1.366985140233614,-0.7632993413099193
-1.3534273164027353,0.3832285642843268
-1.3519133067512765,0.5102504690688827
-1.3492148479963664,0.7407427526481669
-1.346666472307414,0.9574320006382772
-1.3382060881128337,1.6670344467512936
-1.3344069420831253,1.9743171645499427
-1.334217943353881,2.0026742669566033
-1.3340919715040742,2.0019808701832447
-1.3308758945472827,2.263449710948394
-1.3138620587212424,3.435553452983761
-1.306933554186025,3.807423771496996
-1.3058922526217924,3.8653922071504265
-1.303264307227299,3.972457384027458
-1.2848519761535582,4.502330519201033
-1.2672945156482722,4.479136966716515
-1.2586053225599834,4.302746198545506
-1.2535692227037003,4.147203177451296
-1.2460482209858523,3.8764374597730726
-1.23201330175863,3.2363529794736636
-1.2233601968124226,2.809009432047996
-1.2208519134621025,2.667394234606983
-1.2115494916670664,2.2150294723632955
-1.2109950302662553,2.183395043844996
-1.2058865299241337,1.9436505284644274
-1.2055706490434452,1.929923017074067
-1.2016162387934162,1.7667418213304393
-1.1999469827254639,1.6792941136544843
-1.1971832410653167,1.5753546118685813
-1.1832571124246092,1.1289141965073424
-1.1804182344654262,1.074858829581067
-1.1555499515314331,0.9653093210837735
-1.1555474566484183,0.9634300040003583
-1.1504562765999393,1.0468562693280015
-1.1490741195956191,1.0722301738192168
-1.1395423679718166,1.3164386539542832
-1.137170796326699,1.3969029593402407
-1.135498455006266,1.461341265837359
-1.1245980271675966,1.8896377141673382
-1.118416787906439,2.1901829579772714
-1.1163031668651964,2.286660318354058
-1.1133447575385074,2.4329030436634937
-1.1114550093574527,2.5334568194125118
-1.109506745445039,2.615505506361427
-1.0822969482172395,3.8998581672319674
-1.077381560733674,4.074588241294904
-1.065625795319138,4.409973867474015
-1.0639681079901104,4.441561424011452
-1.0599271497476526,4.493506684619171
-1.0585322707656597,4.516425753970275
-1.0584142420540255,4.511447671241986
-1.0218600805186442,3.881071413410705
-1.0182370779285153,3.711347333476689
-1.011071047276242,3.3306669218237976
-1.009423688606098,3.2463431730631713
-1.009010165020518,3.2182107667457793
-1.0043906689896702,2.9180388166125284
-0.9978599361821656,2.483390477278748
-0.9968408622736709,2.419452247556835
-0.9920230810851058,2.061540152300089
-0.9914047247786764,2.0158072481938127
-0.9793628081363623,1.0891469587143796
-0.9776845545194162,0.958192779661767
-0.977332126122505,0.9283976116998
-0.9716274687367834,0.4672272424767314
-0.9696870076427464,0.33076736535412027
-0.9689127906674546,0.2711835674326838
-0.9585117915927643,-0.5225656393322472
-0.9573226951838203,-0.5990315523148796
-0.9512335361364741,-1.0338729463872174
-0.9346735816587377,-2.0455388411404702
-0.9338759958953853,-2.0917850517558345
-0.9315650630231662,-2.2008390195800067
-0.9304959830720851,-2.263645805917252
-0.9286440673683467,-2.3412873120481503
-0.9229155630514265,-2.5875341962488805
-0.9145393708858469,-2.8782615072906235
-0.9104957555251358,-2.985610667825073
-0.910426106261566,-2.984929059973016
-0.8993325682053355,-3.169296421396409
-0.8932752584379546,-3.225818671888934
-0.8862458014921781,-3.2340816236971666
-0.8814560684878567,-3.208422707433999
-0.8770070729376243,-3.176120306005859
-0.8723619606080311,-3.1080431715208325
-0.8660978365487342,-3.0227350830281847
-0.8609210584708133,-2.930685570098518
-0.8590204519075009,-2.9012559146807284
-0.8566481894210072,-2.845230036750866
-0.8560127734282528,-2.826737890554718
-0.8557854903696294,-2.8383966970692422
-0.8556721190803502,-2.830280916774172
-0.8531132572316089,-2.7780525698381635
-0.8296784582129204,-2.2797166433172187
-0.8290824602559983,-2.2684147641711627
-0.8255983014750132,-2.2045210643575306
-0.8174959759491012,-2.0539018845779196
-0.808552911194556,-1.9288387418950335
-0.7997037664244724,-1.8304938328543308
-0.7931974289402408,-1.7669341711277664
-0.7853767099669158,-1.7210689985449497
-0.7818820247496481,-1.7117370746691585
-0.7607001929635349,-1.6470560514231893
-0.7476905512259977,-1.6003516294660922
-0.7345597740591572,-1.4895909237425018
-0.7322505289934718,-1.4602516307291848
-0.7292028050251145,-1.4175851262566317
-0.7142098906388359,-1.1353370019307956
-0.7135658945599097,-1.109395873501446
-0.7106758934786739,-1.0383776244895404
-0.7070358559874306,-0.9292314763570811
-0.7062906041746047,-0.9083991190682407
-0.7014517662796402,-0.7575974386793518
-0.6924074670611224,-0.4200212569859559
-0.6886151760164183,-0.2636107721606872
-0.6874727421607059,-0.20823595430704087
-0.6793525528662281,0.1697333569233393
-0.6673496664397636,0.7755598914588829
-0.6661581559260332,0.835202334391694
-0.6607433853622116,1.1167835818075977
-0.660615462685767,1.1243705502254382
-0.6573759275839803,1.3043335432134973
-0.6544243355189052,1.452205600032774
-0.6483523524872234,1.7815394542192857
-0.6344740020610438,2.4542690723131733
-0.6331802892078082,2.5212351472688854
-0.6311250468055447,2.6146723939671004
-0.6181075486794461,3.103101805616767
-0.6134124239108285,3.2283790093651152
-0.6134053022803019,3.245927651520582
-0.6088516427592952,3.3382501709767554
-0.5964378914677599,3.500900701818634
-0.5960289621553452,3.5058984356594842
-0.594780950743345,3.5115800296774946
-0.591767894223322,3.5178529262846667
-0.5848524582766248,3.4545841551854637
-0.5813747800371187,3.4158190518822105
-0.5715139907839224,3.188324470693806
-0.5679204767874464,3.074775507836487
-0.5560555282787472,2.584816591685815
-0.5559870914403122,2.5699852257783395
-0.5504220091423058,2.3122753430862506
-0.5499296018465873,2.2825957945998723
-0.5482401595306117,2.1906500732137695
-0.5475671003094469,2.151612935287209
-0.5460000101381941,2.061436122843567
-0.544987687684614,1.9971271568097493
-0.5374016223857052,1.5557133272782335
-0.5269115795083574,0.8699534584374915
-0.522376987678081,0.5899476943352371
-0.5024161556641178,-0.6847163477739109
-0.4952915887290281,-1.0965808550158542
-0.4941815251817925,-1.1432465713006523
-0.4863652945236927,-1.5339283570337223
-0.4785640651647385,-1.8441458114267066
-0.4773099227142312,-1.8828047917405997
-0.4682910663840891,-2.1460085580944175
-0.4662445330752547,-2.181381170312232
-0.46535506082072153,-2.1962993547421474
-0.4649592021364506,-2.216905089544503
-0.4583704784486171,-2.309966326780227
-0.45412307400519936,-2.3221666258059313
-0.4495745902069328,-2.3249985501213986
-0.4495483960880673,-2.3111551294174912
-0.44208502092871127,-2.2553218038927483
-0.4234523907241199,-1.7965172631764965
-0.4220945331439503,-1.7635968354540865
-0.4080250212913814,-1.1791024491452835
-0.4017231043928895,-0.8789630687789349
-0.3976827032319079,-0.6896590419032421
-0.3961420502770219,-0.604182102123769
-0.3935853769416662,-0.4856522535381934
-0.3906307660741577,-0.3419405961612861
-0.39032177884226105,-0.3246639247674641
-0.3902701376444959,-0.3215730540862622
-0.3786983341709744,0.23584284804119443
-0.3781747726282014,0.2719905195775346
-0.3746859121112207,0.4360601917787438
-0.36153553137085437,0.9927438192687104
-0.3513261758684605,1.3427978995811523
-0.34722919274961317,1.464055170329627
-0.33935413748730303,1.6316140461598083
-0.31207208312275725,1.7467005261337543
-0.3078435390348635,1.7089893860537775
-0.3022314323042674,1.6255051542781371
-0.3004901519954819,1.5909019697410265
-0.29592937566731736,1.499897293403676
-0.2931821366535301,1.4495540161467833
-0.29314388280642234,1.4570462285112225
-0.28511371801138674,1.2453140882018305
-0.28036681967593235,1.1164765149510187
-0.27171505585057076,0.8641381973256649
-0.26894874724978246,0.7874285929256273
-0.2685895636946718,0.7765543498752542
-0.25791541714069943,0.443628101130377
-0.25547259883626694,0.38912857243202165
-0.25518141423052176,0.374801442439812
-0.24868283856203277,0.19049495927411247
-0.24797545906417895,0.17717343780634753
-0.23815420977580404,-0.06071984457909675
-0.23500285205418026,-0.1474946837602258
-0.2343518681958381,-0.155021396507755
-0.2241393899245443,-0.3407859990966802
-0.21884845080421922,-0.4108628622650741
-0.21027755035179752,-0.4858869701639806
-0.19789435469906413,-0.5410411906712355
-0.1956907793241065,-0.5373768845994623
-0.19541602039849781,-0.54131833017267
-0.19012047779612518,-0.5344670783904818
-0.17943868457270984,-0.4820422445758162
-0.1732560667841092,-0.4399427682778302
-0.16830285173703707,-0.4079675726320736
-0.16420590825975445,-0.36973152310719465
-0.16160312013771305,-0.3453262459293517
-0.1594635553169388,-0.33045304913271234
-0.1548691296222895,-0.3016178922692551
-0.15419605621129318,-0.2957208136327795
-0.13936097106258272,-0.19495445795754038
-0.11869415398678829,-0.22390164674853957
-0.11111444485197364,-0.28401279333348173
-0.1040827194713243,-0.3705695987550076
-0.1027951694014595,-0.38555232126342226
-0.10088328900099519,-0.4136915633767974
-0.09993930919636007,-0.41921615941297535
-0.09743124669662695,-0.46541802190571857
-0.09548464198795603,-0.49750718602192007
-0.07018616968118074,-1.1124953986102106
-0.06484565369541784,-1.276510556444543
-0.05580212082741687,-1.5326289120754966
-0.04982852105477642,-1.7180043046786044
-0.04405795431716708,-1.8854188848521325
-0.0431532633803986,-1.9062331999274915
-0.02982990150011311,-2.2635478901388515
-0.02891799714321852,-2.292295481680884
-0.01815803314719311,-2.524088721081067
-0.015860054399808643,-2.563416366651121
-0.006876354113792171,-2.7080868354056835
-0.003243921893877566,-2.737132751018584
-0.0023809900462579137,-2.7402237587882348
-0.0021920626140783384,-2.73880489145033
-0.0017663822082014669,-2.761206206260447
0.0028523889267200175,-2.784888310187662
0.005455658404180941,-2.783802729085943
0.01292977365527026,-2.783360577379406
0.03512200630344697,-2.5667775247813576
0.042031292565482214,-2.4204687278701194
0.043320232489849175,-2.379730946426977
0.05231185075889577,-2.156635385087439
0.05645418430446458,-2.056433230689218
0.0604074380027253,-1.944852638791302
0.06297895024890998,-1.864506861103713
0.08247991325929505,-1.2569784071721655
0.10065318871326401,-0.6991117051917837
0.10810292928862841,-0.49868330471429667
0.10862757422166691,-0.4810973363270119
0.11686437244379055,-0.30547048479143374
0.11721364530148026,-0.2971833846650763
0.1196377721054449,-0.24096072820547557
0.12273355365545724,-0.1656077085961093
0.12714311830178904,-0.09616198504615685
0.14052529686731674,0.08745166511696734
0.1421289451412271,0.09754309631051777
0.1436522211402389,0.10999671099580131
0.16315745623815658,0.1631572069741365
0.18530755306473168,-0.011151534147701935
0.18567588833480908,-0.013915824721082678
0.19355626879606458,-0.12845466346027684
0.20021738691512292,-0.21815671636757547
0.20446342869914425,-0.3025237468856806
0.21423410257286957,-0.48463829633566596
0.21448508660260934,-0.4869789350333676
0.2281197798732908,-0.7619555782985946
0.22830342400429426,-0.7624884621863389
0.2362562512701647,-0.9378760846240451
0.26253119407106995,-1.483605459827748
0.2674103330159925,-1.5756239584213774
0.2735913348117043,-1.7013964521592224
0.31086415159923986,-2.2558560521724407
0.3109267135101863,-2.259160691247253
0.31164521962902647,-2.2668581365331724
0.31556288913329134,-2.2951933106643776
0.31825077881310726,-2.3259439472691548
0.3260719479589893,-2.394723772925516
0.33297341570980965,-2.401679200356787
0.34091676816851013,-2.420921565673866
0.34092165316597134,-2.4123238541768823
0.36001415480085974,-2.3008479467920853
0.3622990243480242,-2.2777089873893392
0.3640769320149282,-2.2513837595600688
0.37521840113375404,-2.063585723420686
0.38474931468826234,-1.8464414171143106
0.386913361040806,-1.777430592572666
0.38799331492656997,-1.7440220272793217
0.39499294435525334,-1.5365422539583453
0.4015007042643104,-1.3081496173333322
0.4098183159446709,-0.998642031703805
0.4118749290921122,-0.9040097237986802
0.4130295498065615,-0.8558123945482071
0.41757370399644733,-0.6635719839283062
0.42143499687941155,-0.4988431315170626
0.42847756054645947,-0.17483640300407616
0.4377671604119806,0.25964299077421943
0.4443643943910245,0.5917499732001015
0.4458754896484107,0.6483207606537648
0.4559977344020658,1.1170779253650434
0.46184333814844303,1.377481730243229
0.46739697895528565,1.6103844351032472
0.47071834918215405,1.7281963645186824
0.47296596129318313,1.808682984138167
0.4746583577451915,1.8648363314108591
0.476890953043446,1.9407245676035347
0.4811707620884329,2.0657168051709642
0.48241835307554215,2.107458231766795
0.48295589076960166,2.1104173023889743
0.4848469778243958,2.1614599055417454
0.4927809371580576,2.324296813485051
0.5028586439037177,2.4505299718187423
0.5133430455428192,2.4256531304638993
0.5183049753336775,2.3670126881103895
0.5245753558054602,2.244597559079198
0.5268200231129221,2.188782989647277
0.5300255096633828,2.109485961294499
0.5327994530429105,2.011826342002807
0.5382761246968162,1.8089626280391862
0.5464748529714871,1.44860932324517
0.5470919138236718,1.4135420467315924
0.5472476533070809,1.4089246684495167
0.5488233413338763,1.3345327583888418
0.5492989500431342,1.3163161238816916
0.5595054388147513,0.7368359645979305
0.5619991425727742,0.5919073528472916
0.5804054045618265,-0.6045012698702827
0.5808259566308647,-0.6349418710683647
0.5866785090479953,-1.0171155489943937
0.5894681566105491,-1.2109395621105752
0.5938859286341946,-1.492134442712386
0.5982372955209172,-1.7750749793664953
0.5982775877097506,-1.7541851554461418
0.598657636099797,-1.7966063172310442
0.600614928299545,-1.9076230390984124
0.6240917322129675,-3.040188123746242
0.6305803465227169,-3.2196669492642407
0.6463013718015107,-3.411885489741315
0.6522792439481027,-3.367110492835671
0.6599200585328706,-3.2197839440197003
0.6627780535656909,-3.143639704451453
0.6648925507250891,-3.062676119562389
0.6669438347723085,-2.9991076114048143
0.672463866508143,-2.755587903823364
0.6896053474893074,-1.759583058179147
0.689628214602497,-1.754627834162983
0.6904647356374491,-1.6946372677672825
0.6941178358535316,-1.4271495521571118
0.706373244739146,-0.4607979309852129
0.7087257967868532,-0.25316964102174355
0.7191440195739345,0.6423721210116322
0.7217070703860191,0.8527562889439934
0.733969410170463,1.8817775835983375
0.737203094904519,2.1356135987584626
0.7450573305749515,2.728673800203223
0.7488367486044223,3.006566525943023
0.7497516991008446,3.051863442387944
0.7611241624976,3.7288947464851083
0.7664906908344205,3.986463725102412
0.7705201834451474,4.152625439274952
0.7717603491213212,4.200650428170721
0.7722390648594786,4.198570112833528
0.7740248432613588,4.265204666229061
0.7741525356609076,4.2750225131506605
0.7824155231102141,4.471840288954631
0.7892014798750973,4.540678448712005
0.8021209521298829,4.498568283505577
0.8063014511398654,4.406850506198649
0.8107646250582561,4.309354506831904
0.8134373939074697,4.244451603464906
0.8213252043332151,3.9668637559736486
0.834237432524799,3.4019238542178822
0.8366498720838158,3.290958297895351
0.8373921659461505,3.2618576291246533
0.8397737145550535,3.135958296425524
0.8423278904773275,3.009268301913151
0.8495492464697536,2.63036944239572
0.8503388256356956,2.6002300856222775
0.8556208359652642,2.33144903575664
0.8704513960346949,1.6618527159539351
0.8935920523167891,0.9924253290504791
0.9081451926954611,0.9128135282593691
0.9157082346416887,0.9847793751741201
0.9221231019605547,1.1079107555487409
0.9243982226951113,1.1591237237517855
0.9328707845880495,1.415288125775994
0.9337328423829097,1.4469800819651384
0.9347114125189044,1.4894681981249056
0.9418257040908626,1.7524788284626145
0.9508036447412325,2.1636311421106083
0.9559237653787713,2.415162750223007
0.9574757130028022,2.4856463526736645
0.9643859622175825,2.834009024646064
0.9688656885301246,3.0555344077202875
0.9702281269505981,3.128481120532539
0.9890930288624489,3.9576994612944576
1.004616037330699,4.415885133803214
1.0117749856479978,4.525976398123305
1.0189085212286182,4.5576861602117384
1.0252616188257573,4.518694740931352
1.02670785208241,4.49904634430413
1.0434512867260928,4.070955004373093
1.0444435838526456,4.026504768176673
1.0449061071653487,4.010042515562607
1.0627342711806964,3.0887109497086547
1.083043138129371,1.6502766883597508
1.0959422739339857,0.643000086841084
1.096338367016502,0.6115293385020711
1.1002856254038234,0.31077059975043736
1.1024445279115707,0.13789802083813352
1.103886972750141,0.03643710564305505
1.107250955853182,-0.23339548540145644
1.1090489245691195,-0.36193531311908766
1.1130646503855806,-0.6551454177097146
1.1197325625512358,-1.1244889667908893
1.121092508704253,-1.2185132064577326
1.124849946883784,-1.4610795439063766
1.1330144684488896,-1.9445212057244265
1.1373670184521725,-2.1697973813948956
1.1384661205739404,-2.231114701239976
1.142653702692483,-2.42546792974019
1.1428624496889306,-2.424446455881909
1.1495169178305886,-2.6937886027733207
1.154009402532271,-2.848260722427812
1.154616728790086,-2.8692975780721697
1.1583119046919368,-2.96243981153738
1.1659248852899164,-3.116971932964656
1.1670967437365158,-3.1342720260707377
1.1691413521562755,-3.1618571161679365
1.1765499663948695,-3.2266944783372082
1.1876478146597478,-3.218870938815246
1.1957387360373666,-3.144507053147987
1.1980650764859453,-3.1155488711019323
1.1983065686003442,-3.103170451483392
1.2194332829850918,-2.714735651442869
1.221535083990636,-2.6752825119219725
1.22813750306611,-2.5277164920274884
1.2429382207970114,-2.2213150194831752
1.247668917907962,-2.132587075019305
1.2528598074091146,-2.0395800331912692
1.2559950972681442,-1.998247362652088
1.2560264357155813,-1.9860052260022634
1.2568596000525343,-1.971498592272833
1.2577102192262384,-1.9807958045673535
1.2599253787586768,-1.9433981824726236
1.264895714655907,-1.8784923899235082
1.2669911088003376,-1.85310048967227
1.2770950595024395,-1.7702505802707234
1.2825781400742642,-1.7273019132067955
1.2897974351670243,-1.7010389613199588
1.2921352441394633,-1.6929564521533116
1.2983595557318708,-1.6835196949839817
1.3005271869087451,-1.666033862476232
1.3050393987735163,-1.650754698803999
1.3112673908125805,-1.6388312863906624
1.3112776673231767,-1.6433787389490762
1.321845253150137,-1.6080353281520765
1.3308126960659727,-1.5325582153034787
1.3380530846427385,-1.4622976289728855
1.3583188060189268,-1.048279222557262
1.3645348980406453,-0.8713392519683196
1.365814658831142,-0.8279523413541624
1.371478668672463,-0.6320570129593452
1.375630820519686,-0.47976085077560937
1.3788989300929115,-0.3363041485904497
1.385957955580957,-0.04021418229235928
1.3951055692936736,0.4016935779259174
1.397317467148529,0.5218682902406128
1.400152272276026,0.6551685510817569
1.406597691479547,1.0075203546779166
1.4118890720641293,1.2715550969770115
1.419837985001223,1.6996795205070905
1.4240347338242128,1.917380573441399
1.4287020836319932,2.154252067881087
