n_harmonics,base_freq,magnitudes,instruments
7,3.131410756902258,"[-1.12136884  0.26710628  0.04219906 -0.1037846   0.31128542  1.26203866
  0.81504921]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
0.17108713857513358,-1.5378636946679605
0.17226421318456397,-1.552619413430537
0.17642365789903547,-1.6889926307931218
0.17731047731788419,-1.7457755656106502
0.19048805546281322,-2.1551877647133586
0.1924111214179538,-2.2050427170285425
0.19962599602713427,-2.359770255983796
0.20061016557443434,-2.3843847314288267
0.2008166429084488,-2.388836312131838
0.20474056206434987,-2.482523464523069
0.21187305990365557,-2.5139266960417457
0.21531358578571425,-2.582837523156515
0.2173044917488003,-2.5925062828345036
0.2231536563036105,-2.557918940474044
0.22357573224013372,-2.5546875030587706
0.2264101072707101,-2.5397380361192283
0.22775914197852654,-2.5558950970225545
0.229475000612136,-2.4795812446002072
0.2318788300028869,-2.534024288957917
0.2469293125508356,-2.2942571092236075
0.2617556933334608,-1.9315884714461677
0.26593613550784134,-1.8596799885114017
0.27789121471511846,-1.4250426680646706
0.2855595471727437,-1.1683021163510452
0.3029852895477241,-0.5308137320618357
0.3054340245046463,-0.41359924900353007
0.32760070462453195,0.3040257451665615
0.330685491080116,0.38510572366096285
0.3321417470850534,0.40352722884927134
0.3431244947099312,0.6540210515121201
0.3457047337151451,0.7588419967844745
0.3497793629678352,0.8324678843048032
0.350060873681981,0.8761803334586973
0.3604663276060309,0.9763028810405445
0.3719682545847731,1.1023359054033446
0.3726853697862591,1.115537278904799
0.3739567169980922,1.113158336785989
0.37489125364083353,1.145519902590539
0.3766005780416264,1.1310244051193759
0.38283498287263384,1.1214560177890045
0.38413352647655463,1.0727834602610653
0.38584568331790425,1.1202551218252017
0.3872225447703066,1.0888417060517108
0.39734653776817597,1.0752063893393125
0.41142266534270133,0.9411790605364914
0.4164350260339429,0.8666969452915501
0.43831603228921123,0.53706930030011
0.4423589845083389,0.47481651086880083
0.449562899782598,0.3793935681255539
0.4499973542252125,0.3638708661562147
0.4558783200771295,0.2671273823740876
0.4719182245183018,0.056712401740560824
0.474791296965416,0.05615763944009297
0.48305471100915653,-0.047056384247894545
0.4850951017342453,-0.002439228376469694
0.4858511839918256,-0.01822699157816833
0.4888424052506877,-0.03356897182354112
0.4903743738706381,-0.051787831192726536
0.4906378601758279,-0.041870713283241656
0.49926067962807075,-0.024732970308009694
0.49948030759811957,-0.03751821379645416
0.5038559623948786,-0.030517490016193086
0.5041849998475922,-0.06896060495266695
0.5088968297466461,-0.03192211021315719
0.5112867748904613,-0.00955391161881965
0.5184657536437918,0.03986134690384794
0.5185188355210588,0.09308271614607891
0.5205763157516641,0.0912484094226623
0.5223096011064001,0.12764298487495512
0.5271952708406369,0.11683169496279902
0.5371374532840916,0.31828504523501816
0.5398398179702628,0.3154037559586699
0.5412231190214416,0.3646565286384652
0.5449217544722336,0.44819393004274277
0.5450674926827528,0.4519591131785147
0.5486573977225757,0.5074008982892158
0.5594047537820348,0.7228482493596257
0.5611230198518888,0.7425096472890814
0.5768120387152265,1.0873359063765866
0.578473994678208,1.1254390922932245
0.5859875487170187,1.235326301522199
0.5894080088131322,1.2910669883940344
0.5933625496992212,1.3320246913242753
0.5977879994199284,1.4379978101161421
0.6074590815783814,1.516025477209817
0.6096958511745489,1.5535903525462034
0.6266104650508022,1.6405547110726242
0.6305703307763011,1.6398624498003973
0.6319067787272736,1.6072795419459476
0.6319120290847708,1.6429543153638047
0.632461468379995,1.6130289341836328
0.6359563201713745,1.552986888700455
0.641267847479738,1.5665450105391603
0.64190391636029,1.546467541739747
0.6544621871619545,1.4355741166445346
0.6665334028990526,1.1576454301465449
0.6734778770973913,1.048268536618081
0.6756750347910434,0.9984721724807797
0.6764179797439791,0.9130973449801152
0.6798961526581584,0.8620151482063986
0.6881299433490256,0.6614666997017219
0.6890971800837256,0.6132976260121648
0.7132958047871516,-0.1543657944205298
0.7348145714352752,-0.7160979721750249
0.7412627555126283,-0.8997176407691387
0.7477968262851107,-0.9735659535199486
0.7513930151725985,-1.0420390966704882
0.7574390679820913,-1.1357642962755443
0.7761131456461463,-1.2273987587554012
0.7799171953224269,-1.227086618373192
0.7806803640646791,-1.2362326325843578
0.7838574764440698,-1.1833573051537896
0.8124562906311947,-0.6430502286668651
0.8171836363679965,-0.5089497346524663
0.8265406723151285,-0.14174053063198075
0.8281455466734768,-0.07451657901519439
0.8304733454674498,0.01776384565934902
0.8316002906325046,0.04849305877343761
0.8376406846645796,0.3353633835221302
0.8470407793360097,0.7065064714775136
0.8505816340595826,0.842648973166073
0.8511816405273933,0.8931348634198104
0.8570263104779485,1.2190469910574984
0.8576248567946632,1.2246631837583442
0.8673777823445477,1.666770640012713
0.8829333859434159,2.345426867971532
0.8840527115524868,2.434224844607155
0.8847604737321069,2.4427174821617865
0.891482220979233,2.751453797222082
0.9083691759697494,3.2479931359513516
0.9169263586921872,3.4191931735885515
0.9217957763087394,3.523935278096732
0.9266627186359644,3.547244314753409
0.9410282492282507,3.5910043531084006
0.9530818328180395,3.5237957870850747
0.9611038317839196,3.38300307522975
0.9880678575930029,2.4408373973262356
0.9883384762700169,2.44213860920544
0.9918835044036292,2.2657355060590443
0.9966911712666846,2.079328929309883
0.9972554872832537,2.0555901886121455
1.0008967742668817,1.8727863604139763
1.003204886003946,1.7170877442520134
1.0086672422805005,1.4704584045275255
1.014163366868413,1.1563472247564932
1.0207273423477945,0.8236555938893776
1.02360707972276,0.7390087989917202
1.0328070321023857,0.23396788790068346
1.0451011876992888,-0.3904525877882119
1.0524956605654054,-0.718115453564982
1.0535072156094865,-0.7870792561616662
1.0653017005010605,-1.2510744708487644
1.0674771006237123,-1.2641238477477459
1.0791436305008784,-1.633000511269887
1.0839507796283048,-1.7486340121126338
1.0888532310186267,-1.832918889366628
1.0918802895107973,-1.851671971912773
1.0964536907328597,-1.9200987556745737
1.0967438351403427,-1.9268965957863309
1.0999414854676317,-1.9515516458545783
1.1105352210524018,-1.9240363388844928
1.1193609009638665,-1.9105925029618962
1.1201365370719554,-1.8491320411476748
1.125189015749731,-1.7738726853155562
1.1328322301316947,-1.6407613528717628
1.1373030551072105,-1.5141604373199553
1.141013337805366,-1.4090950686496877
1.1417767048839789,-1.4004344168250613
1.143092873511102,-1.3745561683442695
1.1520207355674206,-1.0494566148101285
1.1562388789476268,-0.87865104579007
1.1648935307209198,-0.5608198355966909
1.1719576775958247,-0.2653211140866329
1.179207184010897,0.06692712275096963
1.1797353800413708,0.05774531361268674
1.1819516868765447,0.18885125515860812
1.1858487569045861,0.2918705164735846
1.1953546831235986,0.7332262066853626
1.1955249054162227,0.7060704094081
1.2067473718194837,1.1659829236155403
1.2069013016258872,1.184767192644194
