n_harmonics,base_freq,magnitudes,instruments
8,2.2573071115402077,"[-2.38398768  0.47990885  1.15855681  0.45331783 -0.62696285  3.15989092
 -0.03749614 -0.0358544 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
-0.2718891306515947,0.047539977863385395
-0.2693856527097722,0.0415892415412554
-0.2692914479213,0.03606207146217314
-0.2542600963026498,0.05236501839110991
-0.2510994174262784,0.03528552256187206
-0.24865088458674478,0.05680439976846154
-0.24055815671239866,0.04843997485504292
-0.2386184919893184,0.03329845987598537
-0.23590567435491927,0.04349906148273586
-0.2334870177194004,0.06608717439028639
-0.22812605659636542,0.06364146097144086
-0.22740365053837852,0.08887171209934613
-0.21332703097714667,0.11131638134320844
-0.20208822258047476,0.17089462004032763
-0.19881819877069162,0.18962579405297217
-0.19583629908779,0.20933103834782468
-0.18780713601056664,0.26384678340938794
-0.18441885082889264,0.2868929787233679
-0.17732477739033214,0.3351845919671655
-0.1771199153887113,0.36436426733613436
-0.17531463678787507,0.3431483881728923
-0.1739201886327253,0.3734535092145636
-0.16871956486584816,0.4219911830323443
-0.16221117769211002,0.48088658677230056
-0.13942308441717532,0.739460292622615
-0.13933788895544108,0.7318262522111386
-0.11123166896825953,1.1278344406108214
-0.10476558418510917,1.2144205488713855
-0.09495083931249848,1.3840130921306646
-0.08934378569142876,1.4346879869097136
-0.06925656772898403,1.7281561940529688
-0.06487460754287389,1.7569122171131375
-0.06449575349420478,1.7563015683848187
-0.06295453459379186,1.796118145304115
-0.06240840824859539,1.7605966933925858
-0.05827747469290401,1.8399470609801694
-0.04614519301810116,1.9362427916425962
-0.04377657055723727,1.964919741492402
-0.03990615769961092,1.9926256819707149
-0.03828853658892539,1.9905535955681686
-0.030013807555654637,2.0332797148673585
-0.027112046947309842,2.0195854150239354
-0.0038980191346702497,1.9665201374456747
0.0035624172426960143,1.9196414669461517
0.007195243094418657,1.8757945169546462
0.017087452855396812,1.744484144601856
0.03261812936942743,1.4239488069802273
0.03284879697541543,1.4223704810946727
0.05537029344603628,0.8127135968063524
0.05615385060630196,0.8059478580319597
0.06258414585069971,0.5842047847512617
0.07730151740179281,0.05131745923889123
0.07784657232590453,0.014161376569625553
0.08339086583296851,-0.19559980573698701
0.08344682257685854,-0.19389577048030038
0.0853790945109294,-0.28570265945135825
0.08555683178739049,-0.28385399679886086
0.08623808276377343,-0.301499453546882
0.09201968494022239,-0.5285803564755214
0.09843869631647717,-0.8013794896991883
0.10083492878152267,-0.9335293347430106
0.10182143123979559,-0.9409643070766953
0.10359099342326816,-1.0229535672120542
0.10520347101577121,-1.1047440950544383
0.10707710451882946,-1.1876625984392672
0.11057779846266769,-1.314628521186937
0.13362546402796127,-2.2605883172837453
0.13995101196649085,-2.5125796127438678
0.14874833881380667,-2.851515161208522
0.1496452981183909,-2.8596526983835115
0.15260016691635503,-2.9803485672950965
0.17230358718759753,-3.569379456427293
0.17352360864098415,-3.5883976191995406
0.1751191459026913,-3.6255471929583125
0.18140893432738014,-3.7389225645251853
0.18520133144141138,-3.8188081064827335
0.19550192134805666,-3.9667855514575345
0.2090665751337215,-4.040535882087991
0.2178766406476349,-4.023180178370787
0.21877578874440617,-4.019041710455951
0.2223216350754722,-3.9776448818412597
0.2227974872548364,-3.989088860673423
0.22729392913546675,-3.9481892379030197
0.2335612277843775,-3.860206276413206
0.2385325278434105,-3.7624962085533027
0.23978012073409438,-3.7302767714643283
0.24416993635404838,-3.6419799695155683
0.2471436577788948,-3.5534442109270246
0.2493844169424344,-3.4921304238712114
0.25102500042680287,-3.467317156818886
0.25567397390377167,-3.306422704040307
0.25601170642774296,-3.2999983268205737
0.2612236021315253,-3.128999411378599
0.2754025036619172,-2.583314472791532
0.2859206960970555,-2.1072264220075363
0.29325582264328354,-1.7461952731390127
0.29720050626972494,-1.5703282491269
0.3001639727658243,-1.444011731795269
0.3069270403700206,-1.0840919235018291
0.3106346159724862,-0.8923194721126421
0.3110865915835026,-0.8862147893689987
0.3158026552216757,-0.6392471710926625
0.31759342936554624,-0.5296096360860656
0.32214359826116645,-0.27263743568617155
0.3228301378741669,-0.23781579472794062
0.3251685539666842,-0.128327645164001
0.32583109635797314,-0.0922812502962971
0.32870385872319297,0.056424033885689194
0.32915901206671894,0.0944313720215325
0.3356127420535575,0.4260580261731359
0.3431646646427078,0.7802274121402726
0.3521650811699697,1.225614804531513
0.3523110535817744,1.2479883870133033
0.35451066494396066,1.3495834794390131
0.3654212415087841,1.8000655278002953
0.36659180638263367,1.8397995598231984
0.3742694752947746,2.1123756008107026
0.39303957632708375,2.6800767763949813
0.40405682285188993,2.8828351904810234
0.40609944173601065,2.91113673131114
0.42823021664975425,2.9845696604358567
0.43712145032055183,2.901562260330767
0.4575649327946465,2.508412601056492
0.4581844566101525,2.502362866767304
0.46156691198729316,2.40678201411323
0.4677123237281613,2.1842669711595497
0.47669442365664505,1.8771652050122667
0.4892604212026104,1.3693479163130928
0.49070422680334325,1.2921940819591093
0.492072089761316,1.2409712817108705
0.49603714972414803,1.0647225625185475
0.49793732590384554,0.9564739307101553
0.5005205857394257,0.8385122677493209
0.5036410470214392,0.6999448165858515
0.5120459739123353,0.29113721531566206
0.5130503847866539,0.23753308744222898
0.5227951287501242,-0.24781998915759673
0.526441094862439,-0.4408949896733857
0.538900734295499,-1.070363286890984
0.5485082617247885,-1.523947957781858
0.5553685220940063,-1.8312136606536504
0.556226065863271,-1.8679634350810903
0.5629582762566487,-2.140633153646192
0.5680953644594116,-2.336729952405109
0.5706097812229807,-2.4257237473045503
0.5719639971708177,-2.4919658228982513
0.5790820360391393,-2.7180741886285813
0.5817335956713139,-2.8117385057266846
0.5974637147626054,-3.1995764002983424
0.5984864106483467,-3.224445441711156
0.602316754503244,-3.2789549577682706
0.6054629742267239,-3.3420213391290265
0.6099036775714346,-3.395944384386511
0.6166168213674843,-3.4754876114705953
0.6187740693553865,-3.4972813870191426
0.6285905483449041,-3.488955634864003
0.6336495791989885,-3.4754417360205974
0.6445368362246393,-3.384071929350936
0.6452569468475593,-3.378126599129236
0.6534754344392817,-3.24447602035684
0.6554119034503265,-3.201611167050735
0.6578498771927332,-3.167519551357407
0.6588585779870639,-3.1259906726390025
0.660515777519036,-3.0869499413961927
0.6677706725666606,-2.928002449495845
0.675659922330949,-2.715852144411082
0.6760048144258302,-2.6907397251904395
0.6793332003147068,-2.5878620465820688
0.6868433376683742,-2.355730181869389
0.6869999292437905,-2.355232259335277
0.6929689926948841,-2.140471275745689
0.7011647519418869,-1.8593505256010137
0.7074482320466311,-1.6387173716067323
0.7084925788982095,-1.5781494745498075
0.7259626137284854,-0.9205335018290292
0.7303316561161526,-0.7312683680645155
0.730520978073633,-0.7442023888292455
0.7313872463453577,-0.711287533434705
0.7371789769697203,-0.4875833980086806
0.7509258948293258,0.0022752349173122918
0.7521502173552466,0.049716377205204824
0.7543435370115157,0.1023475588944538
0.7563740034791762,0.18255576473259794
0.7633042756115582,0.3970576074566721
0.7670357971675976,0.49969926932181696
0.7689496098865267,0.5232300939761626
0.7716458669014146,0.6149509006079656
0.7770574165498791,0.7746344862480882
0.7859835332421943,0.9762608786897812
0.7907701276554491,1.0384729161969797
0.7942825140529961,1.104779500852066
0.798956321943284,1.181312361427861
0.8077750778436767,1.2925141424561348
0.8085995923145592,1.2940419898255116
0.8091530793860775,1.3135867718377776
0.8168043502070139,1.3707886787053811
0.8168333737398563,1.3726069212107945
0.8241809151394115,1.4145744660340158
0.826907921687436,1.4122569661067579
0.833396882585463,1.4030899502061358
0.8382837246652581,1.3956125408523963
0.8479910410143381,1.3489217124002975
0.8521118777741497,1.3261058271369925
0.8554650054781034,1.2744417031031532
0.8557087972393411,1.2838644013351053
0.8562557014609808,1.2780928081571359
0.8600370277918752,1.2456357747828
0.8848495939128895,0.9353468271802639
0.8874898559974227,0.9228968309039318
0.8977246099248277,0.7507835007416236
0.9011168389351374,0.7031418556204164
0.9076430186476014,0.6139934353457953
0.9156941207573537,0.5198036343033183
0.9357194356530822,0.28576764095221346
0.9359550869444568,0.2673395077537523
0.9486760804037875,0.18579830310183654
0.9648512063074284,0.1427426411418224
0.9690552213369923,0.15571485720295158
0.9710712436659903,0.14011750129260797
0.9712074422265067,0.14817217329864504
0.9721198848128951,0.1587037615233032
0.9748668083961993,0.16718661051360462
0.9758978490121426,0.16843188577367765
0.9817127067699727,0.17900768110143803
0.9932455741511923,0.26270045413646204
0.9952385892984896,0.2848400635307059
0.9975952485444601,0.2921132544544
1.0063488158693001,0.3736563394006806
1.017816864158398,0.5151917960112122
1.0182823567455621,0.5180463233336873
1.0231883057246982,0.5708893688243561
1.032491196288384,0.7358940467680901
1.0370658077202561,0.7965233738129606
1.0439892471597432,0.913545116908415
1.0445046768768718,0.911204422436679
1.0472298379700584,0.9644221701280292
1.0501576390664376,0.9993706270060048
1.0511245951709869,1.017032429045542
1.054773959162186,1.0784880352635677
1.058917020232057,1.1293861208401381
1.0616526637263917,1.1712528877274806
1.0628251991130675,1.177087352780199
1.0690464215926596,1.2616817543367544
1.06943306805612,1.2657822282225588
1.0709774716154792,1.295821576955823
1.073537672052784,1.3172025954383217
1.0883085533164163,1.420241349003925
1.0917201477172078,1.4557307540470503
1.0932266217442654,1.4609767464610426
1.0976484364515695,1.4859491798402675
1.100836712585128,1.495254319992421
1.1074568756552186,1.4805417841174253
1.1119700869012643,1.5102165943906545
1.12903990032662,1.380383512620457
1.1601034834803032,0.8090035706759429
1.1615775608231163,0.774249356937037
1.1654024277893038,0.6744728232343531
1.168233576381981,0.591532330411093
1.168885370769618,0.5758878025970827
1.1718923972962898,0.47780157879965246
1.1791313550213651,0.24614821455143826
1.18652051345134,-0.020656441029404674
1.1911082125878005,-0.19098700343362227
1.1982688888265436,-0.4702646084639265
1.2019398212235588,-0.6251245795230636
1.211450608270228,-0.9914304280459363
1.2215569792233794,-1.4490603604531893
1.2359604625281637,-2.089772257883895
1.2376047700837445,-2.157533221762796
1.2382140914770972,-2.1791214931178335
1.2442352501851328,-2.426046676286748
1.252989964464435,-2.7930449550380545
1.2557500377178341,-2.900466983151766
1.2631275182749917,-3.1989976268812015
1.2685138212644702,-3.3994111945533683
1.2708796110878327,-3.490444735084096
1.2788120012411621,-3.7513733602194903
1.279155768858093,-3.789429214979298
1.2848801453793666,-3.945194025847082
1.2915260832130446,-4.143793765453939
