n_harmonics,base_freq,magnitudes,instruments
9,2.025450123142855,"[-0.0405286  -2.07117415 -0.76670778  1.00725835  1.33092007 -0.45144061
 -1.49652217 -0.66059288  0.18158765]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
-1.0644419426181426,0.18029594068319432
-1.0606059956169334,0.36593807403604733
-1.0563524632935744,0.5863454450085568
-1.0463122960495033,1.0127178978498188
-1.0441025729266054,1.074434658112781
-1.0392939434143305,1.2556164274269332
-1.0291975934851199,1.691861452770715
-1.0186269832141608,2.0207824409379502
-1.0170683151407096,2.073026028033336
-1.0139923396517938,2.1709832774667777
-1.0124559295525344,2.214215348595257
-1.0103611552399627,2.270744279765159
-1.0064843815656885,2.3665641377750886
-0.983772642283717,2.8992349395977746
-0.9799300893633749,2.8750127013669515
-0.9793359292125361,2.9091960991617216
-0.9764597618977993,2.964681687378816
-0.9761631350569462,2.9712782591246563
-0.9675380459173759,3.0299113036030785
-0.9628586211357293,2.9575953845672607
-0.9612772628263735,3.0219809983693797
-0.946029141222442,2.9518721922979094
-0.9419526145552659,3.0030530795079953
-0.935714643060785,2.866581038370177
-0.9294081509779275,2.7879834712395284
-0.9138005684403003,2.4725307689078675
-0.9038224334993075,2.2645253956730764
-0.903004679863038,2.188028045774853
-0.8934166443133229,1.9408288205332072
-0.8915646012341951,1.9401321281420412
-0.8895754012866792,1.8603595928602785
-0.8869020828505776,1.749189038858317
-0.8795082696111023,1.552459715996666
-0.879405453739774,1.5825176726134806
-0.8792567228437491,1.5427389276731016
-0.8733401729206296,1.3688002180436416
-0.8700247198820308,1.3339956452595008
-0.8693417594288162,1.24132954454806
-0.8526610440376907,0.7457186155437382
-0.8379907962759425,0.45723449540549077
-0.8120894846043738,-0.061055115430264796
-0.8046251432595275,-0.13834857132933578
-0.8040666806441479,-0.2112266110492573
-0.8027817388994638,-0.1777836482376493
-0.8008239404319495,-0.18158044522972122
-0.7996478358578392,-0.23289777431550415
-0.7930445825612193,-0.21446934740355028
-0.7924615979341878,-0.24269578385770432
-0.7893232457299977,-0.24403509208935031
-0.7736068393581492,-0.3054299433968501
-0.7703904632588081,-0.2793877496531545
-0.7609192414343346,-0.19926847702496372
-0.7526612282161582,-0.13960880923209362
-0.7304092207391539,0.19013925752452754
-0.7216926247852582,0.38076706451152365
-0.715980766304761,0.43596480700233214
-0.7006213995187487,0.7940105523462312
-0.6975524007346996,0.8024273461056165
-0.6911205592027994,0.867801391351267
-0.6814930481250898,1.1495403412672012
-0.6751554781616633,1.285274237753146
-0.6683978099957173,1.3937496481576162
-0.6679368633483982,1.44798810338673
-0.6615903975818753,1.480703827138274
-0.6557491113382672,1.5995367695474765
-0.6491814362939508,1.6253827437082755
-0.6450944062110953,1.6907700513992987
-0.6306960006841598,1.7835475756078665
-0.6278659041676953,1.8087726598071054
-0.6265317910923769,1.763909247355566
-0.6236775423319787,1.8110035738758246
-0.6213095686893348,1.822986347821271
-0.6139395496914162,1.8145023180221334
-0.6084768644608589,1.8496212378262442
-0.5981142538926525,1.7379943113024614
-0.5974102011918068,1.7884115348103349
-0.5957346463612723,1.7370464217955042
-0.5931560816938108,1.7107209808876314
-0.5887472112050771,1.6547626366867885
-0.5865682885285679,1.6263023530948948
-0.568252943104274,1.3359691096203063
-0.5680198951266662,1.3277668346307256
-0.5674879164986324,1.3432633825835758
-0.5653079673046224,1.2208114798846446
-0.5641930117869318,1.2753967688697763
-0.5637601939606998,1.2992473505214956
-0.5592929920210103,1.1858729027058224
-0.558209421421493,1.1552610634866574
-0.556583802611724,1.1083334417264776
-0.5523591536350452,1.015131877669075
-0.5486435712988413,0.9469489248606766
-0.5457551411961217,0.8788748250956988
-0.5402225453933527,0.7886952405871955
-0.5334292276986012,0.656639416847383
-0.5225911213824261,0.42862946383017936
-0.5120591452314978,0.1229460325380721
-0.5086962518839018,0.06425427939393134
-0.5052180673646056,0.0633849855879515
-0.5044478419418468,0.002675026115506727
-0.49918621309575784,-0.11490382771871292
-0.49878030599749223,-0.17618008925549794
-0.4948499694434476,-0.16769356103597877
-0.4941001807972074,-0.25159360511462686
-0.48978635120084135,-0.26235237626072405
-0.4875461391792486,-0.34376732982845476
-0.4821991784684774,-0.3851398877346017
-0.4761601324612226,-0.5262333361063498
-0.4752250964134035,-0.46768609616051454
-0.4693585846158208,-0.6309131768192229
-0.4609057040975397,-0.6878418594365281
-0.4589241181068262,-0.7106265558102813
-0.4579915676768844,-0.7189386214046315
-0.45782023909854885,-0.717063891997752
-0.4563478389113431,-0.7610885123988453
-0.4546192898815242,-0.7173803281511958
-0.4514504558664072,-0.7809147823973572
-0.4476253327758588,-0.8276492026032112
-0.44754855841811514,-0.8240651060151091
-0.4385978685699028,-0.838813600682653
-0.4379815724576206,-0.8511932431491811
-0.43095648636970907,-0.9104359601419533
-0.43029295886459007,-0.864942749788935
-0.42948783657741885,-0.8919856369907803
-0.41474148565238567,-0.8167649193626282
-0.4107470894573195,-0.7763155908560062
-0.40677443509613065,-0.771780962782259
-0.4007543529089381,-0.7265546412065114
-0.3912622190138073,-0.6671627536727058
-0.3873195497157722,-0.6232701115930299
-0.38621658324839103,-0.5576978139557347
-0.38066729577572866,-0.6122591440859186
-0.3798010500816513,-0.5618614762168593
-0.3796046534143205,-0.6079084513909113
-0.3710243862420697,-0.4913331657166055
-0.3605162229140282,-0.35732114706021767
-0.3559131602505361,-0.2822031092095368
-0.352618825252188,-0.24417209399686654
-0.3498965316623259,-0.28805995591428885
-0.3495649842328312,-0.3025114292239638
-0.33948490642952933,-0.15817574744441526
-0.33688648398613674,-0.1387734696831442
-0.33439555307117175,-0.14753677390141703
-0.32906482576852714,-0.10935360614940148
-0.32691963101360155,-0.09084873293732706
-0.3235048963210181,-0.05883559361776222
-0.32342688729506897,-0.08132974612772222
-0.3200784623195716,-0.0549420263975752
-0.3042703290795785,-0.11277437067883193
-0.30128105880107414,-0.01823614121432689
-0.29625859680521494,-0.034893745412891405
-0.2848771233518055,-0.11488226126206051
-0.2836647489864328,-0.10070692704119877
-0.2796079989747664,-0.1404704561441247
-0.2768031356091738,-0.1459378893318377
-0.2171089046266017,-1.2712330278751822
-0.21704616584287928,-1.2532752154678328
-0.2157372519872096,-1.3592983106241978
-0.21038764846205282,-1.4069779646652052
-0.2084475597141613,-1.4946463248339712
-0.20579837486678354,-1.5052339613473849
-0.19893863317189542,-1.7568985309122747
-0.19678387164941258,-1.758780327017126
-0.19513408240285557,-1.8050217508938127
-0.19078277140996036,-1.9194535811561735
-0.18398683305474828,-2.104376776577416
-0.18116512821722086,-2.1134914672037204
-0.17113107812800443,-2.360397859828308
-0.16377830674307914,-2.44911688368045
-0.162041109051974,-2.461759666043291
-0.1612420825919174,-2.4913177582684316
-0.15761453357501543,-2.5037020898233306
-0.15359963368487595,-2.66348867773584
-0.14898879342569105,-2.639596918964279
-0.14655820829145494,-2.6782565570924186
-0.14444417538156973,-2.6623623662323253
-0.1441349937037728,-2.676989257429981
-0.13705450244976358,-2.721398717421655
-0.1367726652678627,-2.751336674639477
-0.13458931974547106,-2.745948947068075
-0.13386522782443855,-2.7652907420309805
-0.13371419622781477,-2.7568210995401152
-0.13049032759961054,-2.734293255143686
-0.1283059100636752,-2.7368180845762984
-0.11876109416258451,-2.755791856159927
-0.1157582503597041,-2.785714768711285
-0.110290376436184,-2.634924008261561
-0.10355693861510273,-2.638371083238794
-0.09565378222145604,-2.5277231031882104
-0.08931140218856637,-2.3988459212484274
-0.08757928642407808,-2.363634790805432
-0.08665547153848152,-2.4251108357057922
-0.07279597832915297,-2.0399883329527673
-0.07018240088120331,-1.9787726315296679
-0.06568169970225224,-1.8070510257352281
-0.06448093475023953,-1.8081879629257238
-0.05284229771349791,-1.453778605616356
-0.04809291617254807,-1.3693451111456938
-0.03985489620678884,-1.0600432945390152
-0.018350199695683855,-0.2821203626146527
-0.017142960063329937,-0.2749246404324218
-0.010198525541037284,-0.03353928555833239
0.007332405075790582,0.6004591385616627
0.010721442688934602,0.6359545172732912
0.012695014986497277,0.6621872631895075
0.02560818853830238,1.0271128321392038
0.02858324831288428,1.0232462931656157
0.03291002132231036,1.1153185833180252
0.03598819251493701,1.2002834536703655
0.03989740206975689,1.2822401080002788
0.04032205944328382,1.255855994326226
0.050722763006093796,1.325930978873869
0.05564863022037647,1.3868894606470712
0.05827942356891658,1.3977054942660925
0.08106581811190505,1.2869045816061513
0.09063798645256593,1.1758083464797089
0.0941073182622425,1.1032334734354188
0.09578374542644852,1.1006540568895993
0.10206221451694697,0.9101344454695585
0.1040405972184466,0.8696177853751229
0.10556542521957368,0.878449522784958
0.11408007490152361,0.6292006053287519
0.11772083154288238,0.5548680866578367
0.11960175157638409,0.5253999595992853
0.12024104796933521,0.42737123696484297
0.1239831869164929,0.2959701486570619
0.13014123217096962,0.08804425107779604
0.13250022445318344,0.024683105538675955
0.13508312308501935,-0.0646333675894915
0.15720251302072086,-0.9809546728876486
0.16294649271640882,-1.1882514017210495
0.16556929236553142,-1.2712946549133672
0.16663477119715164,-1.249929539741993
0.17726643552076515,-1.7037391761891982
0.18672029207699037,-2.054833243400081
0.19377781798428506,-2.3594083913597066
0.1958647379534737,-2.392568574245099
0.19787475353640582,-2.4459055845720408
0.20932630403454322,-2.795499994124467
0.21314017216090564,-2.9352891877350165
0.22183676940523256,-3.095684519065315
0.22654894711142104,-3.210542302178624
0.22697154074873271,-3.1616328351071696
0.22735328276231037,-3.1873178469867223
0.22911020407409133,-3.1964204139919894
0.2420808313593099,-3.4238438569492935
0.25882447535120967,-3.470340914316241
0.26171422625810603,-3.4252052240950652
0.2643439761631732,-3.405037428180715
0.26631443705325797,-3.4283172649845937
0.26631764465434093,-3.441672786223097
0.27491354160448145,-3.2982600657568084
0.2851576496045487,-3.164188411006747
0.2903150913622268,-2.9986438788538528
0.3016054241127408,-2.7554779001075502
0.31810291058862505,-2.210742988028787
0.3269691413249527,-1.913289586287849
0.3379436708498913,-1.5774452451096237
0.33989196294234425,-1.4757544275345904
0.35478833685194733,-0.9436968565034003
0.35580782494052565,-0.9074813984665924
0.35600441435297636,-0.8914963447092845
0.3575610845691406,-0.7871546419549655
0.37914855666608993,-0.08580245202281798
0.38371084543468825,-0.04865856702870332
0.38702537816800664,0.17117265629835304
0.39135168525322417,0.24750806600854244
0.3924583770949508,0.33350864871619157
0.3998044850825142,0.4185472749627309
0.40048369853272625,0.4900966831544485
0.40515843953811626,0.565372447734931
0.41534391334992105,0.7631931641388233
0.4164358786964093,0.8333857388463934
0.43755727216669715,0.9029334553154593
0.4400313909846263,0.8918771818905056
0.44049762832111883,0.916888878727717
0.441879429173925,0.8526327177321292
0.45950395457974214,0.6986568738743142
0.45991760261261216,0.7189734166560598
0.4681488197988557,0.5050244668866177
0.4700197698184678,0.5117441483503624
0.47673955582658323,0.3294694446111653
0.47716340969951965,0.31838412418675227
0.47970547411133335,0.2808421767980762
0.4948247789791811,-0.18955207661690127
0.49767568130678885,-0.2793755990902871
0.5059731057376542,-0.5530193719064617
0.506005025420369,-0.5741557774100725
0.513137713807537,-0.8122359598918683
0.5262873545330589,-1.4109312656195108
0.5548929476506812,-2.540321642938046
0.5564927588519364,-2.5382088841770636
0.578043450515326,-3.326924871974855
0.5856248060160976,-3.6138793265188704
0.595614411977567,-3.782249130020347
0.6152924848598373,-4.132603947750879
0.6259244156044881,-4.209776839485543
0.6276446445004074,-4.209932276579709
0.6341355486305993,-4.269064422779039
0.6469640602364382,-4.216536768877056
0.6506716650092312,-4.117824414719354
0.6675016581516022,-3.8579872233127768
0.6700743582258575,-3.7666561932274605
0.6727384810757964,-3.7697397117370626
0.6845508556314783,-3.4080998707658376
0.6875961607166525,-3.36864806790015
0.6919392154053221,-3.242776072575315
0.7044804367651003,-2.7754682707065164
0.7196299089466729,-2.2539823043520784
0.7333139403987188,-1.7240231369885632
0.733793185471149,-1.7037205054239082
0.7339268380067767,-1.7081307046622969
0.7393326106132463,-1.5041294085201304
0.7406361543230178,-1.484282317951118
0.7476107872739748,-1.1827255711165905
0.7500787658044001,-1.1325489715691013
0.7504988127848637,-1.1487232725774363
0.764601379952845,-0.5910250987593704
0.7744793733216127,-0.27133424336378137
0.7749633167043375,-0.20873091904584712
0.779351812142953,-0.10529935227094775
0.7864578081277114,0.09072630036950323
0.7909961814387518,0.21347284468222896
0.796194585056873,0.378527376963214
0.8030221000610984,0.4837779247972857
0.8340634360733716,1.065892664169477
0.8368232980159802,1.0400449553632982
0.8369294488390584,1.057262575301363
0.8376341701445567,1.0859926088069047
0.851710353802507,1.2447849939313944
0.8580603294937301,1.286116457727207
0.8614076900108452,1.3043751698006645
0.8639287008210941,1.321810179565924
0.8651482779086002,1.2826273126872554
0.87858612131408,1.2796686880828505
0.8809455160274626,1.3246108912271417
0.885221493868666,1.3550620384719656
0.8880601397609249,1.2993549364114843
0.8882634349881933,1.3475553421619373
0.8910175977493568,1.401332523622291
0.9008366568185706,1.387024705807695
0.9012686791359705,1.378959354845784
0.9144400182381309,1.4091683255240917
0.927182090122284,1.4287194665930332
0.9307186670920444,1.4167906295812778
0.9335480478362901,1.479845998359861
0.9345256222403489,1.4786990704577396
0.9451897583967099,1.5203573747705617
0.9506645274033101,1.549321606665358
0.9563473509726808,1.5980180280046623
0.9569155321043152,1.5624416610922534
0.9686818413165685,1.6999720187584224
0.9738347079741576,1.7879519280765839
0.9771912978935067,1.7906220363966154
0.980347913103186,1.8277681288957979
0.988218969105831,2.0123235898261855
0.9914839379731388,2.027523847949167
1.0082114191728353,2.342445596343831
1.0130779179411746,2.513888809253032
1.035584045289479,2.985358213478416
1.0359942877891815,3.0140837666700793
1.0374547596438939,3.0080709623850534
1.0375857848849472,2.9870539691380738
1.0389117728172126,3.0591666463905454
1.044134585163195,3.1833506688292816
1.0494212298121752,3.3588102779321813
1.050857624790451,3.3391542572260624
1.0526646385706409,3.405741170942043
1.0813388475335914,4.07698297008363
1.0829469717631994,4.074352090546177
1.0832854487247925,4.131875349261648
1.1020050742644614,4.452052262189705
1.1242678868466012,4.7905863080382645
1.129624692837755,4.791533273680116
1.1336267074022581,4.833136031292174
1.1400675689514204,4.826440892923751
1.1705811340990726,4.684392606782464
1.175220587294178,4.586442626336656
1.1813639823035924,4.553650706966824
1.1841797420893894,4.516552292039877
1.1852033603306733,4.443513777559097
1.18712383923362,4.357743779066379
1.1894455323534388,4.374171952680062
1.1963899066835886,4.15405226684466
1.2072713687466585,3.936106592343151
1.217360295957663,3.672895973630305
1.2224067059122437,3.478694858959531
1.2263528331096278,3.3643233903496546
1.2285005010505703,3.2360278363034656
1.2419939853424768,2.73473418189913
1.2423408454068268,2.7662214553971998
1.2524948242290925,2.449877575931097
1.2580290364306608,2.1663120781453893
1.271038333954702,1.6337055621611836
1.2712913324947142,1.653072299106923
1.274867949438419,1.4615257969574862
1.2928573992187964,0.7676185853704439
1.294553764074987,0.6770096536311128
1.3010604747938608,0.42056073761151913
1.303872569769915,0.28603877271110345
1.3059920552027764,0.16725498780478418
1.315659655355887,-0.21142847085447733
1.319419832840004,-0.3446016460902718
1.3273817502205691,-0.6136638814255276
1.3425761026592973,-1.1369840610423194
1.3482024779856214,-1.2916713293700106
1.3541276420537516,-1.5133179920506026
1.354186389287837,-1.502901992912129
1.355122574657189,-1.5503261663222783
1.358798205251114,-1.6261671925236694
1.3650919061992735,-1.8421034411550226
1.3712383942486168,-1.9516415731319223
1.3745462605541032,-2.0628201261388783
1.3791485922750581,-2.17608003096047
