n_harmonics,base_freq,magnitudes,instruments
10,3.677127786805851,"[ 1.33618285 -0.539685    1.98721546  1.45850628 -1.9448577  -0.60832096
 -0.80752817 -0.53974057 -1.76584956 -1.78726308]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.355509724448057,-2.217151057677449
-2.3551707615489694,-2.231004256276859
-2.3426393649394166,-1.7746559733350902
-2.339324328626649,-1.6689363597367792
-2.3368064798046952,-1.5636051802300612
-2.3322492877203205,-1.3575289830308293
-2.3107394568530824,-0.43240918746355755
-2.3017403098270224,-0.12532897041523847
-2.300178135880784,-0.04549572895558575
-2.2916500346445163,0.14787059438509653
-2.286173061135942,0.3140283493683249
-2.278284442525802,0.40604744043802554
-2.2720360759842757,0.4031299246525292
-2.271306213317181,0.42118670269800906
-2.2543614112922867,0.2992454619948293
-2.2524288130672243,0.22924872684548694
-2.2503146710099307,0.22172724857873863
-2.24836167828592,0.18146204631176435
-2.24470019358428,0.08310456478056233
-2.2413117808638927,0.014586995050753978
-2.2389607873228172,-0.05692635817919041
-2.238286318364338,-0.06822023492366976
-2.2332018874318633,-0.16167210271950094
-2.228901037087095,-0.26289679696883733
-2.2253760030238565,-0.36651934629651367
-2.2226934354950867,-0.36340447374828355
-2.2219506596712857,-0.40728689985681577
-2.21691005084179,-0.4594086008867082
-2.2154786873813532,-0.512312251696062
-2.208400844580951,-0.5495364702261083
-2.2027924574144775,-0.5683156076208586
-2.201275328727953,-0.5506862676569312
-2.196787556518939,-0.5325283600870176
-2.1929900470277603,-0.47690137704531177
-2.1894014213329673,-0.3672514416817427
-2.185998762813142,-0.29822809921038795
-2.1836947194454264,-0.23869504468225194
-2.1812169877255005,-0.1511889519178491
-2.1810749148608153,-0.15543900409748976
-2.180653551639368,-0.15839790845082846
-2.1777945980769777,-0.02313042507181732
-2.1767058197267195,0.0037337071343834308
-2.170704389521555,0.27454983765353713
-2.1437747285884337,1.8308556325359469
-2.1435990466505164,1.8015954646930292
-2.1337793971568026,2.361714542714929
-2.1323717851523427,2.4095877710962457
-2.131720070677007,2.497805201742543
-2.1271071363060843,2.662872085809602
-2.1269443999426185,2.6580654966309663
-2.1260646696437244,2.70166980033517
-2.1222347737777696,2.8507007495354744
-2.1115781112520713,3.067700862237134
-2.1037272242614273,3.1288181790464846
-2.0914977227197955,2.863928763835754
-2.082682908396789,2.4833828397847655
-2.080433920451532,2.3030716724230382
-2.0701245608830106,1.6126970683471955
-2.0663827214350468,1.334998368710258
-2.057610875505234,0.5939023690107179
-2.056843568426004,0.5405711446707506
-2.0485033016352086,-0.19938787146996864
-2.046922167599859,-0.3428262985880821
-2.0355242191485163,-1.337405801518427
-2.035176590283033,-1.3521525587907355
-2.0305693528281346,-1.7039767327744397
-2.0240847482143844,-2.1448186714802984
-2.0217487177280002,-2.337348742759507
-2.015126254548037,-2.6575226312078835
-2.012124026067812,-2.835953040425
-2.005952366029681,-3.0210078204230353
-2.0004529319011413,-3.131578630777453
-1.992282765802915,-3.1982919672810928
-1.9869507444061074,-3.13859724090996
-1.9825674650656662,-3.0371115880728525
-1.976341668443629,-2.871184056589244
-1.9610853169676545,-2.1910222473401353
-1.9545021826237323,-1.808278157473738
-1.942956125773863,-1.1572849003705317
-1.941277199098739,-1.030700772299078
-1.9407299254812798,-1.0344353096873868
-1.9404554670319363,-0.9679491406266983
-1.939087487657151,-0.8808038295957727
-1.9377763662190988,-0.8107659779216979
-1.936795528625611,-0.7460706207988267
-1.9304494230725957,-0.3789689966634251
-1.9262343338460086,-0.14683884426787172
-1.9250627624057863,-0.05599330419980746
-1.9226703643246683,0.025527949424638957
-1.920778289736562,0.13847980351469943
-1.913690637687334,0.48725114482220155
-1.9057560989668911,0.8379659046302065
-1.9025235074331364,0.954050270026865
-1.9014421795370922,1.0102389278120103
-1.899445110888781,1.0815521484205193
-1.8923968361039043,1.324963375494886
-1.8920707648353123,1.3881845465076734
-1.8829821114439327,1.6608137377703782
-1.882896758317977,1.7143831624982964
-1.8708809335798184,2.069862396730084
-1.8679404564642628,2.1950527502679313
-1.8662370487445306,2.237372609169667
-1.8629315792780898,2.3741055306638867
-1.8596063553137876,2.552800144955713
-1.8414242898622006,3.2753458876118864
-1.8343016324182184,3.6142198146171234
-1.832804520404203,3.737599918582533
-1.8279645209398494,3.9683417545833
-1.824698285692417,4.121162672099453
-1.82145196129094,4.260208082674499
-1.8136507164832665,4.636270762395836
-1.8075228651830844,4.937438605929735
-1.8074465869145955,4.953917179204976
-1.8013326249005626,5.166476758375384
-1.7982482932749615,5.245534938845324
-1.7977800822517318,5.310501537558784
-1.795440782293557,5.362995678838501
-1.783084383728323,5.54148637374393
-1.7746182822654046,5.486699022069709
-1.7745161777318819,5.47246640707518
-1.7704118821282675,5.4337901006028915
-1.7636812879345065,5.171366783154587
-1.751537794842089,4.465714888432637
-1.7494379338777801,4.359896733352454
-1.743081252868486,3.845219528602558
-1.7323601902939707,2.8371639116337772
-1.713458849367309,0.8999878316665045
-1.6897260415626913,-1.0813355976447594
-1.6775892483620392,-1.628453665246452
-1.6769801675156657,-1.6297594683077066
-1.6768645452939874,-1.6599613609089494
-1.6701496530754998,-1.7144965937314331
-1.661015260366959,-1.6173860926195172
-1.6608392089797313,-1.6226929365944245
-1.6498853036656933,-1.1491774198366052
-1.6428359773561292,-0.7739938544580838
-1.6385382511856876,-0.44662586225263506
-1.634720513531913,-0.17288942066127488
-1.615774876939314,1.3344532596043914
-1.6019317955509302,2.281423124531549
-1.5926896749859447,2.692966332755085
-1.5901922800893393,2.744159283913771
-1.5878547717242117,2.7758458773521
-1.571023325767605,2.612578959946803
-1.5687100991133214,2.520716544160535
-1.5653095885219546,2.351093192921353
-1.563165945441003,2.2316921333188904
-1.560782604267979,2.092212146026701
-1.5583497126866628,1.9145973732835544
-1.5554947015112675,1.6866287266616173
-1.555336238918895,1.7012443091870877
-1.5493924228468783,1.1940466462494437
-1.5487169072479396,1.1238987348283334
-1.5385287225708728,0.15123986569880685
-1.534499664980676,-0.29132362171803566
-1.5335281336407514,-0.38504076872766835
-1.5210359234809403,-1.6705402323298308
-1.5037226560539638,-3.0522361035271337
-1.4981451742904206,-3.355509464251065
-1.4957452671025742,-3.4816118045617217
-1.4854561545014044,-3.6764343289912893
-1.4839748555550623,-3.6927453020758665
-1.4811536258486404,-3.716786067096636
-1.4726665418149605,-3.4998986070345883
-1.4692520097090516,-3.372751363992227
-1.468053401550519,-3.274114441817901
-1.4639699013705785,-3.0544911042143483
-1.448686013630699,-1.9133788955479354
-1.4453371324764397,-1.6315712616046174
-1.4199740857198817,0.5372980010031022
-1.416457231971637,0.7469626213304366
-1.4062359677799394,1.2697576614795314
-1.4010931936672848,1.4317099245234388
-1.3994135623682222,1.4376348094101468
-1.3974786850798924,1.4854427224399793
-1.3965313877852523,1.474259577958809
-1.3943948207438004,1.4989493488518661
-1.3927133092594417,1.4901142492760295
-1.3781076673702428,1.172159152750991
-1.3726982048878105,0.8377947794214023
-1.3599705864567018,-0.08795168074135287
-1.3590622378111556,-0.12291415351489535
-1.3547961989059758,-0.49874850497133005
-1.351402125001615,-0.780406014526929
-1.3506653324105113,-0.8600742101319058
-1.3491178954243044,-0.9909304203228233
-1.3485365217955991,-1.018567202660255
-1.3332310478557308,-2.3566232602726997
-1.3257916074960021,-2.9104608336050286
-1.3226847665127486,-3.0629635004818585
-1.3070894993918083,-3.6344652828661617
-1.3041847410839436,-3.662212447843439
-1.2980124717061194,-3.6338814030151596
-1.2951459390591213,-3.5854879897379397
-1.2900189471336299,-3.4093051302098916
-1.2857806424729796,-3.213929320445186
-1.2855645672642282,-3.2376090279767404
-1.2838277059254197,-3.1150783281229932
-1.280680088348005,-2.9271896489034077
-1.278218888479824,-2.7579971781360797
-1.274497950776424,-2.4767686350316684
-1.2568293699281743,-0.7957832504290431
-1.2420885466926745,0.8233601947080723
-1.2378868077878242,1.2465702925374165
-1.2371907879495432,1.3322643519908628
-1.2195415348694907,2.915554851295355
-1.2194042043913673,2.9224811525661636
-1.2158199839193267,3.182337434449279
-1.21140933157481,3.377746896943074
-1.2063022354798356,3.6076956102919837
-1.1969796530784058,3.847540748691712
-1.1680270170111289,3.2388923298925727
-1.160903206802714,2.8419376934861384
-1.150745295131205,2.1891639669503546
-1.1505359678937805,2.137014391918103
-1.1290475726592908,0.6288588484390809
-1.1225331334124373,0.22122384043005058
-1.1072096321793188,-0.6457785493722158
-1.103106004382379,-0.8590180201695471
-1.1024849262676342,-0.8251068495669549
-1.074821205360477,-1.5585706025577608
-1.0597229671152049,-1.6219689807831248
-1.0562042335770951,-1.6091397365245186
-1.0522484207779599,-1.630922277072341
-1.0490315116436022,-1.5524917523138932
-1.0463539107294313,-1.5475534852610018
-1.0386129511592286,-1.4710573930306499
-1.0332038598310616,-1.3765852014685411
-1.0248736758636956,-1.24437090171846
-1.0220329581563408,-1.209880122744907
-1.0182074794145568,-1.107773217787686
-1.017652081059774,-1.0972681653887089
-1.009833948220123,-0.8978912663643978
-0.9950439512722613,-0.5462723878255361
-0.9920595247842603,-0.4818357988230941
-0.9912760955198863,-0.4814123250128627
-0.9811015986573484,-0.16482790028154184
-0.9776026326600977,-0.04155476884699167
-0.9745536601932714,0.0543575859613041
-0.9734042287816602,0.03904133509775693
-0.9684805677137467,0.22679845953693992
-0.9592111011119995,0.5052437058987738
-0.955664338696482,0.5732740338362959
-0.954257601791562,0.6018790358269549
-0.9512659599007316,0.669596933169695
-0.9399151119728932,0.991887941664606
-0.9373731974497419,1.0230268362134816
-0.9357504092010105,1.060023137185002
-0.9287422706628288,1.142383658452338
-0.9211160663402715,1.1915129257450074
-0.9181191915232452,1.215698430033387
-0.9063349254447655,1.1773351645629562
-0.9055975837579107,1.1517415536509537
-0.9044444098233182,1.1373935861336524
-0.9009314464660871,1.0772535726635981
-0.9008545089587741,1.1036458587540654
-0.897568555029089,1.0133786246837997
-0.8962062803882946,1.0092759560089948
-0.8922962523801123,0.9254926926437513
-0.8857631828429469,0.7581447057995954
-0.8851586842256172,0.7412575746139843
-0.8558816568203338,-0.5458260743039095
-0.8529088726563208,-0.6315386144868518
-0.8527854615922186,-0.6737583710129909
-0.8499084402369323,-0.7848472034182673
-0.8418834887259079,-1.1651334103059368
-0.839779027833901,-1.2546652343830418
-0.8363094941868932,-1.4340697996420195
-0.821147284203303,-1.9888686255399484
-0.8150808563967793,-2.2129234285970423
-0.8085849208485727,-2.3732397098293525
-0.8085282322227858,-2.3460291384603202
-0.8027961296331552,-2.4810695335103095
-0.8016503442238387,-2.4574755694921966
-0.7892642762199928,-2.6416970189634696
-0.7677033120140244,-2.634157022167396
-0.7586650830629473,-2.5636479470971056
-0.7558028438290143,-2.5726188301472903
-0.7558000634851094,-2.55513786396088
-0.7549963306813261,-2.5626939095857812
-0.7491671207287678,-2.5872283447574973
-0.7328359694309468,-2.498793841406438
-0.7185728832588096,-2.5177461180539624
-0.7179347179333373,-2.532982851261897
-0.7101488340074829,-2.585489686182907
-0.7035892619785451,-2.620172667465135
-0.681279880697423,-2.7048358525850014
-0.6812366207479776,-2.685198109152685
-0.6810269650352891,-2.703880537733807
-0.6791810117162962,-2.6804253405732203
-0.6647550540601239,-2.5796897938837464
-0.6599580875699891,-2.5295976619133533
-0.653916449207975,-2.3962962317781584
-0.6536495885713851,-2.40370369971695
-0.6506195872379221,-2.3163612338944
-0.6494545892217003,-2.310131307520561
-0.6471324440304977,-2.2454835832398374
-0.6277088133176081,-1.5441564376239947
-0.6026976298511606,-0.4684009284171877
-0.5918236330884188,-0.10521910971622214
-0.5878198813582358,0.039341023940340517
-0.563382491426597,0.4556981205627087
-0.5412973682128754,0.1812772021960592
-0.533839957732658,0.02076790858155141
-0.5204962844754193,-0.2530337550746017
-0.5196313436606994,-0.2765153733018911
-0.5173561307177255,-0.3341987281922165
-0.5108631546977405,-0.44039851675038416
-0.4994182824090547,-0.528326349702061
-0.4929900156226874,-0.5472071250343312
-0.48748732522500315,-0.51154767450901
-0.4629475826208824,0.2560115366882452
-0.45341689696890963,0.7228958191012552
-0.44127508731630005,1.476772392485242
-0.43300007197153434,1.9539863453262973
-0.4324488173113883,1.9832813299698835
-0.423312645592139,2.4150004472040605
-0.418824689448702,2.648831780249976
-0.40273965472136997,3.0934870843286313
-0.40131333620780785,3.1141349755128656
-0.3896046703279188,3.0463026294317497
-0.3818920296207784,2.834430464432966
-0.3725520566839968,2.3945398965950213
-0.37075875213378584,2.263422051246919
-0.3650367112252617,1.9005184848768784
-0.364606468847132,1.9189819332515579
-0.3580095103704801,1.3431712757784966
-0.35175341889462297,0.85867956637626
-0.34424578836320396,0.17691191300426243
-0.3269757219543541,-1.314051215701085
-0.32370111444076066,-1.6043488933799397
-0.3177353911037879,-1.9907945132370635
-0.3137051136909159,-2.279630157917804
-0.30400308368149087,-2.8062755119451577
-0.30295032850002634,-2.8239969866885497
-0.29237773727407035,-3.138879024169635
-0.28516224693617254,-3.210392903740855
-0.2827330384414539,-3.175569132116274
-0.2756625277951499,-3.1214132348502472
-0.26865854487266194,-2.923756986942454
-0.26344870734773007,-2.716445481385536
-0.25884472511308765,-2.517698740905629
-0.24816957750012536,-1.964614642550293
-0.24505610426634483,-1.7567632283097299
-0.2437427301640036,-1.7360865720980272
-0.22893337432808902,-0.8149853713802627
-0.22031380303561754,-0.3434899095447654
-0.21906853889762656,-0.25323908876204804
-0.21554765724796887,-0.037330885500093204
-0.21338325914256906,0.06926166168983519
-0.20909649995372348,0.28479634019945393
-0.20102087192464246,0.6705152457057185
-0.19623195477194688,0.8977872141585614
-0.19041867286995018,1.0938821331460091
-0.18318297249676352,1.3950386368214478
-0.17397484914766181,1.6856285336733066
-0.17276006282931977,1.6979086648317188
-0.16356521214174347,2.06381475761162
-0.1501420694865141,2.540169220171214
-0.14970880304427592,2.550449988558273
-0.14893174434180478,2.5850372033037394
-0.14801077427974363,2.609159487683304
-0.14621957339086578,2.7068983611861572
-0.14462749302547495,2.75510049660216
-0.1428628986047049,2.836407426216711
-0.1406305678591817,2.914747634959385
-0.13954809995575168,2.982843858247872
-0.1359585095702318,3.1358563783744957
-0.13015679760771093,3.4202609856570203
-0.12596799038113105,3.6278691879856426
-0.1251104393709812,3.6682392906709516
-0.12407236182308701,3.7263559982604315
-0.1217331162604478,3.8119344414823435
-0.1184966423545406,3.9810263489893214
-0.11588921413344178,4.128361221710988
-0.10925191801071588,4.435429943451823
-0.10783082621053186,4.51136038775401
-0.10669290876433157,4.613219765742149
-0.10185773601632464,4.806201786153094
-0.0905304542233436,5.207853422154616
-0.08478370195070983,5.4116405562682495
-0.07911818845559893,5.51164011563486
-0.06985434953982672,5.537282250796857
-0.06685691885538958,5.535484185931013
-0.06268353705299656,5.434030502387151
-0.05296693355598148,5.123533617837802
-0.04933717379972835,4.897086932941241
-0.046728247773796916,4.75730760686225
-0.042589801936376404,4.456937191376359
-0.041830854202609125,4.431672142777937
-0.03760212187593659,4.107088036676974
-0.034600424493826054,3.854454706385484
-0.033530563115562906,3.7669710738703177
-0.029552827838288387,3.395015732638922
-0.02888836826844532,3.3769983124879657
-0.022456004109197458,2.7366668411782933
-0.01360485660427857,1.8343910506795842
-0.008398731977263374,1.2543434601310488
-0.0032168215651688925,0.7450752107654051
0.003565557971036082,0.09209971654529008
0.007321380495996177,-0.25667277107775743
0.007815444293206575,-0.2833819928319752
0.008664683993181654,-0.37527596253316337
0.01174447366864495,-0.6115243911118199
0.014398287363801554,-0.8109147536007829
0.016753315315236605,-0.9348785792114473
0.022554427055178294,-1.3081210520116155
0.022984693389948685,-1.2978453536453471
0.03641367415326613,-1.747831936624225
0.046479902513007154,-1.6482264713862667
0.05377954660013273,-1.4263739183118196
0.059206999804690685,-1.1805369370883434
0.06450778226945708,-0.882177415850552
0.06761594309180197,-0.6430504991495545
0.0734513620996946,-0.24061781459908077
0.0740108379160711,-0.16364854763318637
0.10895040273513779,2.414604487400897
0.12304518296098799,2.7709786868032813
0.1262683363946948,2.786020153403974
0.1280791293286767,2.8184978717829616
0.14627698951384893,2.20561458374719
0.1503501239078604,1.9229293225138544
0.15195219581596042,1.8044481865950837
0.17148777201918586,-0.018609465033964982
0.1732587332000004,-0.20388517492005914
0.17348639893953344,-0.2146409292539534
0.1819023834416562,-1.126312727537459
0.1824225821394041,-1.1306462554634709
0.19382101115965167,-2.223243447650552
0.21082426437989676,-3.399107435155911
0.21125496417330414,-3.385100914125773
0.21158553703869076,-3.4471581839836283
0.21235970246283076,-3.461156818384442
0.2218899910026364,-3.6703057034751208
0.23695887542682126,-3.4435923269718964
0.24050131638785643,-3.2655991362764283
0.24150432339890582,-3.2440265367623056
0.2542316613210276,-2.3896822206227553
0.2666922353590593,-1.3153869652253454
0.27984799521409487,-0.16525087316116324
0.28347321705421713,0.0862406832066866
0.29107351315937846,0.678575830451901
0.30126688422500125,1.2433098210960916
0.3045779730870315,1.366104912774916
0.3055400346358059,1.3818866697822212
0.30691885190874135,1.4419493954226688
0.3139166523615602,1.5357623446668947
0.3189318168655948,1.470690693719379
0.3336357132464691,1.011768212500916
0.3377348338003703,0.7378050318284004
0.34064527368553943,0.567345725683793
0.34304299115068826,0.3931544662901958
0.36714133921959213,-1.6599724651485057
0.37146468988135073,-2.048383552718696
0.3750308801912241,-2.3225172817557813
0.38309341064171853,-2.8702666153725884
0.3882684751038141,-3.206397337097567
0.39294391608797774,-3.4116287203850972
0.3992010616388564,-3.616373678880354
0.40369506742203765,-3.6935595126619867
0.407935668456032,-3.664380781872531
0.4119974267714084,-3.6101432253084393
0.4300027648084188,-2.8149195202171886
0.4322890690639891,-2.645692811049966
0.44412231738554375,-1.589110031849877
0.44500104866551604,-1.4333626529451575
0.45419865278714333,-0.5196023528405966
0.46199891539442994,0.2948520180471148
0.47152013128533454,1.3216874629474737
0.47185127439639896,1.3636739097892507
0.47645642728285376,1.7926708325317287
0.4853099611451208,2.565384184813923
0.48619335253958873,2.676678588847514
0.4973155222872534,3.366063030559698
0.5088141572063738,3.7895421285322195
0.512162270219414,3.855385041593809
0.5389433828279833,3.335052541440283
0.5405000638472011,3.2782002584332104
0.5434166893721004,3.1074542022556892
0.5451773499041712,2.975944365702461
0.5479799258350613,2.812748748842989
0.5618084290784973,1.9058796726650218
0.5627334792447849,1.854499771120868
0.5668199440626003,1.550183239595272
0.5778891103301813,0.7433312972192339
0.5825838674991708,0.4317475812391221
0.58592024291063,0.226171124620798
0.588781596791145,0.045985258072513926
0.5891640201314292,0.05826521919851657
0.5917302553328536,-0.09431960707682135
0.5934148692156782,-0.2535085801026511
0.602687953278787,-0.7028865527895415
0.6044713486617255,-0.7711748419306164
0.6066423751888856,-0.8709756267706446
0.6120013690413435,-1.0551302059872205
0.6226092646892725,-1.3708103363827326
0.6476660030825823,-1.6342703237442189
0.6486248087611286,-1.6348006116295417
0.651577075522427,-1.6155280133088878
0.6550966718706124,-1.6397074356232455
0.6561664551566433,-1.6173856348844362
0.6637168309683421,-1.5446426488856728
0.6644247586408571,-1.5408296067430385
0.683392427631555,-1.262497022241987
0.6865558647277803,-1.172559924730705
0.6904141362858596,-1.1062990430521287
0.6987860016623744,-0.9263225288916002
0.7003371690384776,-0.8758567669161427
0.7005778620704612,-0.908846893824227
0.7053695786684511,-0.7582517726341804
0.7090228202696904,-0.6708275750524264
0.7156658694485993,-0.49065905652351194
0.7170942775232376,-0.4636855966599205
0.7253788338843101,-0.23229824578563968
0.735846436622567,0.09212540939294683
0.7360480555227396,0.08551949076468776
0.7462435764232569,0.38585451715522706
0.7521580581286136,0.5557286797576726
0.7574120454673308,0.6871296690056756
0.764229070002056,0.8540744760294557
0.7649788430734006,0.8488015695664557
0.7660370508745467,0.8949428193839363
0.7676774723290753,0.943084541721722
0.7703429227817207,0.9843227805485647
0.786047824141423,1.1713789108724444
0.7904670203848196,1.2017830140200223
0.7925013905696634,1.2347872534428375
0.7933759872883708,1.239343008707428
0.7999904510186848,1.1927056207150761
0.8007361618907467,1.2101108939431175
0.8052926762852892,1.137506083713797
0.8091757546674425,1.0768647387591461
0.8285210992283307,0.5347898541850216
0.8291735480643396,0.5100205009838598
0.8380978124244756,0.1673794742532246
0.8418031945012334,-0.007279697432361895
0.8423050312040807,-0.031186817047122457
0.8454558293501644,-0.13306511577511798
0.8571258014776442,-0.7047562729706781
0.8668677530674946,-1.1682659726522266
0.8672812374026941,-1.1715198809382716
0.8703270017389171,-1.3277104592255673
0.8826883126556462,-1.871038901919607
0.8842301935029999,-1.9166670932070724
0.8848960403252644,-1.8831283741861464
0.8933013413087458,-2.1720002764175854
0.9143097413939696,-2.563909904065236
0.917984907353373,-2.617141590484077
0.9215677600094896,-2.6495439892240396
0.9310938046865287,-2.6675504994539834
0.9395612679447751,-2.653907978494195
0.9459865634971143,-2.6135302090133696
0.9526858181107221,-2.5790689050084508
0.9584434379010576,-2.5453085796472403
0.9591803672539427,-2.5677217354947466
0.9600498027413078,-2.56986097305112
0.9706083690428691,-2.521081097657361
0.9737521927401658,-2.4777973570704397
0.9758278847443949,-2.506988914520081
0.977935162201562,-2.4871514982784815
0.9797883209904228,-2.5045522474554627
0.9802372976708278,-2.524870485802466
0.9821308689680732,-2.519681918048919
0.9931005891520668,-2.538669207585263
0.995380884945126,-2.5707182424466155
0.995512473041416,-2.556628960934062
1.0057023035327157,-2.6382024613954487
1.017512060561776,-2.6704370510053055
1.0206389372958764,-2.675158496361746
1.0270005599999248,-2.7139141741499495
1.0270368442826747,-2.6806456470151216
1.0351567746819068,-2.6564652679950442
1.038326417432395,-2.645119510039924
1.0486508987604113,-2.545862063013114
1.0628064146619902,-2.2229638085755115
1.0711841737792716,-1.915047421207622
1.0802104485608872,-1.5982897464343988
1.0853765431898585,-1.330973453280529
1.0910189987876944,-1.090777786182425
1.1020136854241658,-0.6388430493468479
1.105111570884728,-0.5261298136157183
1.115849370450035,-0.11094492409493863
1.1164817999459578,-0.08466481888336252
1.1278382606631858,0.19763818379621467
1.1370437671523792,0.3596299943306543
1.138193813766911,0.3589784627308416
1.1384973931516136,0.40754594771901376
1.1407503722655772,0.3968082621659405
1.1503181491393635,0.4499111227615238
1.1567410894594037,0.3765005729920451
1.1578014629962174,0.3692828427220828
1.160721179415173,0.3199407364042336
1.1717935457861435,0.08528030285196922
1.1747123061072315,0.03954143200443703
1.1777054305241297,-0.013451160100349857
1.1843714683729187,-0.17343351302153298
1.1874163456018696,-0.2436556511005531
1.1894852650125287,-0.3169532581916975
1.1936218291586655,-0.3494154490919835
1.1970430539870014,-0.4290508788713538
1.197647221482133,-0.42011949741436017
1.20049992601035,-0.4803333380925245
1.2110485922640999,-0.5613949991443594
1.2221077448945588,-0.5100531278056676
1.2318191545381847,-0.27668927186121073
1.2485707216416753,0.39239564123483184
1.252086070663589,0.5604567810822598
1.2556540938534608,0.754769886298432
1.2566990425952707,0.8411656663167172
1.2637420220296498,1.2430189830466591
1.2698828028260971,1.580719541830974
1.2716367114766944,1.6801865149063009
1.2830179953357481,2.32904377008487
1.2848562753077593,2.4212622419475407
1.2887970147889787,2.603899409913554
1.2900316379109489,2.645199692253353
1.2932317233990922,2.7696656929593075
1.2994720706537821,2.934077930732304
1.3123555376792524,3.1224590870147
1.3123990280023374,3.10395677661247
1.3178053966120844,3.075154762344934
