n_harmonics,base_freq,magnitudes,instruments
10,2.1876186475173416,"[-0.15135075 -0.51468991  0.21201379 -0.30979975 -0.25790143  1.41870884
 -0.95711717  0.07804199 -2.34547686 -0.00393419]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.107484388538642,-0.4133920973715162
-2.105379514854985,-0.4239896559759523
-2.1049742636866595,-0.46210282676306874
-2.1015488628912404,-0.4980009761063311
-2.0754124121578084,-0.8750147166137967
-2.0449377261049846,-1.0721427143312574
-2.035374112852758,-1.0659540046277525
-2.0321264002501875,-1.0414360817513584
-2.028340321698725,-1.0254260139715052
-2.01975701874887,-0.9738481724877739
-2.019661823519791,-0.966521529351184
-2.012930603485553,-0.8882402096796356
-2.0124572078158254,-0.8899678963502794
-2.012311577229287,-0.873953547426678
-2.0117426918815715,-0.8639575899086356
-2.0077605363845334,-0.8244742980735257
-2.0071680326984014,-0.8126679109982
-2.0031396507774533,-0.7642840194466354
-1.9995480314751142,-0.7167018831972073
-1.9971182831104355,-0.687820329422204
-1.9931333071013027,-0.6006174317471956
-1.9871404240306905,-0.501802651617021
-1.9845880952972963,-0.4324492931793496
-1.9708352752341718,-0.15837342745133434
-1.9703791233688883,-0.1448223949052049
-1.9485991708555968,0.3855562651162626
-1.9464636069530468,0.4368366481197372
-1.934996646799183,0.7278439311626066
-1.934150369776869,0.7565904412756685
-1.9335802962186623,0.7803485560235963
-1.9305570677848443,0.8510426860047552
-1.9275940162073355,0.9427165811925466
-1.9202793899237813,1.1258314028418617
-1.9051488417576137,1.5200725384143199
-1.8976746243041689,1.7111680428930254
-1.88626592080102,1.9731299263085837
-1.8659228539939323,2.438263179708014
-1.8635066228349737,2.5015118294506595
-1.8439009532899777,2.8820346065836064
-1.8360217412167252,3.0211513820325946
-1.8249231756567978,3.19073601959368
-1.8238652117903926,3.225349173796388
-1.821943532428581,3.2536134208094696
-1.79517909522459,3.569508809948247
-1.7938058000854562,3.5936320034773273
-1.7790714935302965,3.6863917419484826
-1.775333396312294,3.6880941206985045
-1.7716936911742156,3.723280735944393
-1.7635395246221242,3.7161546048626395
-1.7613285733696649,3.7129606407313087
-1.7573630493892725,3.6885265027648138
-1.7383595187535568,3.5774861083979803
-1.7371292018474127,3.5752393436758134
-1.736729048300908,3.5629652033088743
-1.7334218644299182,3.505759447683159
-1.731883355066754,3.502053289970325
-1.7044057233278505,2.97763169921313
-1.7024676076130802,2.9078990822206983
-1.6893796370489425,2.531889255783646
-1.6849290894466298,2.3583844237707035
-1.676301693752223,2.0374005638140886
-1.6732647103576446,1.9314770346286165
-1.6648339314151295,1.5905957714577854
-1.6646254017065847,1.5782121071438404
-1.6614710620206121,1.4488785222755625
-1.6563878440138564,1.241504210154149
-1.6389814712769288,0.41888876987569745
-1.6293092816727348,-0.014944068299738128
-1.62038311634654,-0.4316308751714127
-1.6095925922774839,-0.9116913235717783
-1.6054888725457297,-1.082706036434482
-1.6043238997456364,-1.1265217726647103
-1.5787233855362128,-2.032156858924606
-1.572885801280268,-2.201321078734442
-1.5611510945751275,-2.4231018517894776
-1.5553084982725702,-2.507353982999169
-1.5398590517247424,-2.583212458132417
-1.5253661886101513,-2.4748735191772626
-1.520999635696766,-2.423476181422001
-1.504521953628967,-2.0177914690521925
-1.5013337314662547,-1.9211914767437182
-1.4988924676596833,-1.8159963674590223
-1.490870144368741,-1.515558488409059
-1.4792854438395946,-1.0164924126678339
-1.4767526762539367,-0.8953877817252379
-1.4686605634908865,-0.49844574037600947
-1.4682502923985046,-0.4800855984836008
-1.46770645306485,-0.4621783927023898
-1.4387016806682213,1.09569350533372
-1.4383637400711806,1.12697314165826
-1.4377926892232529,1.1747894804199734
-1.4321073904264163,1.4582960165981005
-1.4262066132803248,1.767062644841323
-1.4236533374866405,1.898600367568696
-1.421888762624697,2.0042036810445367
-1.4163892795928046,2.279570402168821
-1.410024623002277,2.563479056885788
-1.394368981908573,3.209379118751967
-1.391386539319511,3.3007028258972078
-1.3885789648960016,3.4102568167028466
-1.3821254522235424,3.6082584955495367
-1.3801961091338866,3.649015640803527
-1.365365604870818,3.9517372906530026
-1.35891684923921,4.0361297812956485
-1.3439917085048334,4.058907497394014
-1.3408492974370574,4.060437561282375
-1.3400783961286291,4.047137905735947
-1.337989716231254,4.029598241315686
-1.3379743473085701,4.040344537290565
-1.333839319900434,4.008046684847348
-1.3313743088121668,3.9570781052585122
-1.3187328354078653,3.768516187884085
-1.3122217655463213,3.6131186729739837
-1.3102127406544264,3.534799983611215
-1.2953405352025211,3.117450626655461
-1.2927581130430046,3.0421761120154995
-1.2777126628696687,2.4995001808686865
-1.2751210748529722,2.3755780010225087
-1.2666490808016106,2.0855012996831825
-1.2609228494620028,1.8513522149855082
-1.2605733225814402,1.8526793314438585
-1.2477734816212422,1.3530130435764287
-1.237365386637646,0.9845050559252013
-1.2343853059380547,0.8686827282314177
-1.231448204134094,0.7685758568548096
-1.2237038892313434,0.5133519109356174
-1.2040610036260233,-0.027794349636972623
-1.2032021915745013,-0.030867319007083928
-1.20284240411185,-0.04711055246813228
-1.2000418046852899,-0.13877797415823773
-1.1978663140900192,-0.18437368389443634
-1.1918395464565301,-0.2915909676302915
-1.185160602900334,-0.3983738314141715
-1.1778432427848764,-0.5458406425549839
-1.1763692909507062,-0.5446433394113577
-1.1655116054917751,-0.6877005865744353
-1.1621239548913445,-0.6988089757515161
-1.1619101354704675,-0.7183758494797843
-1.1504975920532179,-0.778102454797949
-1.129695890410626,-0.8459946432474206
-1.1179027994506308,-0.8241729981679782
-1.112044170116713,-0.8149032940738534
-1.1081784246465627,-0.7962728543896688
-1.1006946704626905,-0.7830702678437648
-1.098456370507748,-0.7748373427519659
-1.0972514411950287,-0.7497029166004568
-1.0936242946149193,-0.7338808521790052
-1.0873131085025316,-0.7082881954679069
-1.0855004892753326,-0.7189424200335605
-1.0824316488363084,-0.6782315665344827
-1.0809352736883377,-0.6691096192481241
-1.078195768930617,-0.6586215765441535
-1.0774840167193516,-0.6700598862991485
-1.0596399503448222,-0.5285262773072281
-1.056531451551662,-0.505899705201743
-1.0555596487153034,-0.49890408438979106
-1.0547323939633935,-0.5205770073144106
-1.0490008878643784,-0.455054579939774
-1.0453133152874767,-0.4149297579595343
-1.0344900946530726,-0.3195691871429681
-1.0258490035940415,-0.24962493569929492
-1.014350428476265,-0.12477216458448523
-1.001278692728936,0.03674223182104667
-1.0006744149411602,0.05660863175016048
-0.9960546438267865,0.11230813755814041
-0.9959244423513125,0.12618880571763316
-0.9948991509563134,0.15133793438569074
-0.9867068428519143,0.27604716598164536
-0.9725585334899405,0.4998364048244484
-0.9437321640636838,1.0484459252339595
-0.9363729174626481,1.1815207657356739
-0.9353157254640379,1.1917610332530422
-0.9346498094488758,1.2201559534662232
-0.9340758671218836,1.2268924481453245
-0.9225690975261105,1.4320192134616636
-0.9017373251443939,1.765943517433813
-0.9013642869508391,1.7818115364948661
-0.8965579977612408,1.8267792927987476
-0.8928414504164128,1.8853814273769443
-0.888364781007712,1.888573346515968
-0.8786483578136881,1.9450377214288936
-0.8760876584229225,1.9495315746286719
-0.8748064461660947,1.9540042539992815
-0.8627173264525654,1.9156971738637945
-0.8527829833746727,1.8251447315243372
-0.8514708581486135,1.8094367017626571
-0.8490408187649532,1.7713250034290473
-0.8248430319817013,1.2438899830654861
-0.8085537550083517,0.6856331019222758
-0.8049153249189125,0.5555847631020139
-0.7993103458316018,0.32393304676603907
-0.7959511311662233,0.1819777748231939
-0.7839447912159239,-0.3626918332871424
-0.7827502322945561,-0.42652587796821234
-0.7759643699232299,-0.76444547673987
-0.7676309351317143,-1.171612149621618
-0.7539783558604376,-1.8072869556081164
-0.7524607554156626,-1.8882103626537967
-0.7479521293094886,-2.092624440456039
-0.7465208673648918,-2.1607484564682338
-0.7453275989681423,-2.2433455964035574
-0.7354790469171135,-2.6437713971691092
-0.7337024990341625,-2.7147746515439715
-0.7315928659363542,-2.802135191386567
-0.7272468426796852,-2.9596306215918844
-0.7238199196913948,-3.0901836121786594
-0.7190120773980881,-3.2439602535864847
-0.7144000944493749,-3.3950610221345774
-0.7130808984363606,-3.411554730277103
-0.7121984683441545,-3.430601162291389
-0.7055176145430364,-3.5826207674692228
-0.705257028480756,-3.5867349713901815
-0.7041069043944956,-3.631030172386989
-0.7034613903617917,-3.6331404679753616
-0.7009203740212477,-3.678512601025266
-0.6982949041125313,-3.708169839432032
-0.6973953566149724,-3.7279098412869804
-0.6946718909472089,-3.766397656797526
-0.6937372107783402,-3.785878808723094
-0.6926293802455841,-3.793605960263185
-0.6886535757171943,-3.823437557217817
-0.6847425536132778,-3.842372330060418
-0.6806172715475709,-3.8409086458409996
-0.6793748273630169,-3.8495448161742774
-0.6747129818025392,-3.815648780403907
-0.672510404060433,-3.8019127274037086
-0.6690131325329687,-3.768105047019286
-0.668564884050971,-3.763766705910777
-0.6648419543002033,-3.722945564430371
-0.6646147589560094,-3.701657491670814
-0.6635983723776633,-3.6975970728222025
-0.6611527308325162,-3.648484623237221
-0.6511605170493207,-3.4158981279997818
-0.6399234582029028,-3.088897768506407
-0.6363493884043407,-2.965626854740583
-0.6280022188853316,-2.651144995965469
-0.6262173175063839,-2.576911511480901
-0.61823144558078,-2.22557033048797
-0.6179572678909038,-2.2132064622007817
-0.6125643613836589,-1.9854093833017072
-0.6109435981477667,-1.9016675057782835
-0.6090696746602915,-1.8014008632553815
-0.6044802444924411,-1.6059568381457308
-0.6007480761712669,-1.4454322274727047
-0.5988653043544461,-1.3680058568962958
-0.596154257786301,-1.2331657555800999
-0.5932345619335857,-1.091704565530666
-0.5911636502435966,-1.0121945974729813
-0.5883455303259328,-0.8908457195473137
-0.5820922036708653,-0.5885237702127769
-0.5744636521658952,-0.2856673798934654
-0.574304760519956,-0.26093384555018884
-0.5710754810919303,-0.17165528280025308
-0.5686957537089077,-0.06797973079510318
-0.5600527737779757,0.23796620332480686
-0.5547763596250848,0.3894684292565216
-0.5534952630552072,0.4312937747261364
-0.5304076318454527,0.8466293601427561
-0.5290172111351921,0.8534482286802517
-0.5083290466526726,0.8272158882002614
-0.5008692337511849,0.7398374861198954
-0.4962547352961635,0.6661645669412376
-0.4955279602803717,0.6614224627434991
-0.4922126845204864,0.5724899585803077
-0.4908035652434606,0.5333416965074623
-0.4876808820591605,0.4690340762840307
-0.48641804702392655,0.4447273396115142
-0.48297867603251543,0.3679520787660406
-0.4741086164825439,0.11570665558343127
-0.47081403596723925,0.03255171767937174
-0.46242828343328757,-0.2507719399335315
-0.4511275737721898,-0.6184650409293958
-0.4430850876881829,-0.8588761016131238
-0.4415214103979066,-0.9049405102115796
-0.4323569206595148,-1.1498466599598414
-0.42117006568455206,-1.4321222285700554
-0.4168609405037138,-1.5035491028880654
-0.41099391496591586,-1.6009036533150267
-0.4036926944692425,-1.662176847510534
-0.3958907388414943,-1.6844933747176036
-0.38543767919588134,-1.633639827028395
-0.3848735851018539,-1.6149160664669933
-0.3667114834536589,-1.2294222926390845
-0.366597377633191,-1.211409301262374
-0.36637775094525615,-1.183807457070842
-0.33267673691677313,0.3482472133861288
-0.3267150844082578,0.7111679367131559
-0.3201711551667268,1.1619478369387835
-0.3200109434122309,1.1597009830489404
-0.31748010016539885,1.323759915647545
-0.29798556587791314,2.6300058520249885
-0.2844002420489322,3.5374936169881797
-0.2824575757631753,3.662506122753326
-0.2743479910670801,4.143813165235168
-0.2715663405437838,4.278958330332731
-0.2586407219093281,4.950611943378531
-0.25863210081061094,4.9371496703435875
-0.24272647327185481,5.496176767994816
-0.2236043532761407,5.757121226405691
-0.21160363582891728,5.653040942458552
-0.19608373850895733,5.257095085334631
-0.19521318283229494,5.2034692141260175
-0.19223789878243247,5.083420963073344
-0.1894868018994984,4.971425470024371
-0.1826602187316264,4.634000894042626
-0.17710065948882203,4.337406460099249
-0.1753282130778886,4.230332712462533
-0.17364169706716037,4.144379975804889
-0.16975214117172932,3.892827716124474
-0.16581497155629243,3.6525801614253433
-0.16318968557088898,3.459165579249412
-0.16301627089965187,3.4250507988831393
-0.15937719672234696,3.188872033499001
-0.15485274629233725,2.847601613014141
-0.1515649006600226,2.606238944334453
-0.14928095561323484,2.4265982061993543
-0.14807874605876803,2.3370846121877578
-0.14301804771915982,1.954950918343817
-0.14275565551274116,1.9232729954526009
-0.13564467580084028,1.338669230135313
-0.13228212027067832,1.0910775807645592
-0.12360200597209392,0.4295823221331077
-0.12300949333647537,0.34799836506409737
-0.11346716626097209,-0.3685173793035768
-0.10822500473645835,-0.7425312295933472
-0.09596179484548095,-1.5515731641496768
-0.09429036420803438,-1.6758143915340236
-0.09274591891637751,-1.7628862940301477
-0.08089015973301805,-2.4204396047893786
-0.07485043797275281,-2.6888098085273
-0.07068813628309067,-2.851334473827325
-0.053651047387114126,-3.3372934970875896
-0.04329022273926597,-3.448981709219455
-0.03743364931165161,-3.4905640997159493
-0.030932141252010492,-3.4967136729530988
-0.030645697371947556,-3.488427739647718
-0.01697801594513093,-3.313679188249253
-0.00034399341390933813,-2.9364176712833703
0.005744332937256402,-2.769385623876821
0.021083692199389326,-2.2558106981266524
0.023696461176753836,-2.1791941971555153
0.02787479643060342,-2.039856541165182
0.04524413504018732,-1.4729947838654325
0.06532448248532186,-1.0006171279972187
0.06623661942467862,-0.9810987136903596
0.07561717056818029,-0.838642976452535
0.07776832296291047,-0.819527593389764
0.0900853816023135,-0.7767237182103917
0.09260558787627016,-0.7721400880649046
0.09284260492118257,-0.7749709888488506
0.09460270860720232,-0.792240810342715
0.09520601989383515,-0.7855651459334599
0.10019801526341121,-0.8120099457669587
0.10532095022959176,-0.8730861866148826
0.10745844561926576,-0.889038392917615
0.10767772631069761,-0.914390091533833
0.13432007277110847,-1.530868282442575
0.13851705979043594,-1.6506720239139392
0.1426103428954697,-1.7958783547334607
0.14661252738789265,-1.9400236297116116
0.14871908854739857,-2.0031187386836535
0.1610066867051403,-2.478932824600713
0.1690396733530637,-2.7762343152158633
0.17072121848369104,-2.830142211840573
0.1835273556433421,-3.327700297450493
0.19339139119176885,-3.651620210316297
0.21324789613731676,-4.181862461981744
0.21350393134155787,-4.179861202665314
0.22194543636119057,-4.305744789198957
0.22900679714001226,-4.384175166037885
0.23987763277413876,-4.427078645910836
0.24604327542678917,-4.389406221855959
0.25161632761790376,-4.355334584183559
0.2611808421926991,-4.206190880982422
0.263705567707226,-4.15919903331145
0.2693775104487597,-4.03202850602881
0.27119000104957447,-3.9805991285394113
0.2757561169599465,-3.847023274425481
0.28021511290275924,-3.728715201834925
0.28125188755632635,-3.6851033128509822
0.2857961310810717,-3.5181729767581755
0.28744634618920895,-3.4894291333275893
0.29081179826247716,-3.3390004190733253
0.29307388731996475,-3.272939631214981
0.30575834313050976,-2.755107594787371
0.30672286077970856,-2.705289095225992
0.31955466386886844,-2.150919744427084
0.32619784056117895,-1.8737353343985161
0.3265592373081132,-1.8524605442590174
0.3318434323582071,-1.6324498314016773
0.333418587690395,-1.5725763004807154
0.34570175339484166,-1.051293100692479
0.3486719096931612,-0.92426400205513
0.3641810096775231,-0.4123022547898371
0.371674671548182,-0.18848990068057725
0.3739619571055881,-0.13341689501027057
0.37642733862573907,-0.0725135157451857
0.38525094298867435,0.12493052992805989
0.3900985251844773,0.19727810220329123
0.40051806600662854,0.3007425866677333
0.4180468757900364,0.3433392088539057
0.4197375071452374,0.3259265197868646
0.42184032873581234,0.31149118878201115
0.42875028861688147,0.2461079728802664
0.43050805153559013,0.2332863683455923
0.4346403945723587,0.18984280252472244
0.4407977019954936,0.11162257501435094
0.45324682043884845,-0.10533433099382286
0.45489032504306603,-0.11040958153460365
0.45903138818327527,-0.2067980916844147
0.46101766612518524,-0.2533463946805896
0.4733239096339741,-0.4985519078510074
0.4907689497045431,-0.8406944311549798
0.4919650257379944,-0.8785769470178592
0.5101839386750093,-1.1826514500088803
0.5247040323011696,-1.3314261162771266
0.5293884974844416,-1.3721949237112803
0.5417587415955634,-1.404596043410911
0.5524275105667371,-1.3872342574438759
0.5580698682515433,-1.3365825982379844
0.5657182908155725,-1.2703134941969374
0.5732876091438115,-1.179368907272408
0.5753800813211294,-1.1526696836552912
0.5779756248399779,-1.1206784133804526
0.5843960779933779,-1.0182309099786628
0.5919445424715799,-0.8975004789901408
0.5947446273336441,-0.8496212210442757
0.597163074796919,-0.7842344140033033
0.6082411761113908,-0.5431111073356967
0.6138925529007313,-0.46589139949933495
0.627934938092678,-0.2044053365655943
0.6342888117850904,-0.07310809929389371
0.6456587046792652,0.12301421483973618
0.6472453991052527,0.11754877837089887
0.6521256472624071,0.21617725161003484
0.6540408579955024,0.2364908239845824
0.6675502448802955,0.36808182026968883
0.6681911648753238,0.39366432000244167
0.6708969327709617,0.40741855607775246
0.671375338068056,0.41192704695111226
0.6865276278081165,0.4608362973142007
0.6930380941056438,0.46507433302383944
0.6962337868148611,0.42809420221006417
0.7006934708849855,0.4104478060959356
0.702584781416633,0.4304013998070064
0.7029881907438957,0.4029141364362828
0.7206015086855984,0.25326904496144953
0.7235455330257028,0.21991426040637863
0.7274236549297637,0.17775458950006925
0.7369859057413959,0.03036002763157963
0.7480492305470952,-0.13538972066974517
0.7515461849585439,-0.1797167906890844
0.7549661767867639,-0.2505365236838392
0.7550325138056317,-0.24858013207725094
0.7569032331949979,-0.2937170682104846
0.7579292440833036,-0.298949615032854
0.7593271602865275,-0.3131665059417986
0.7601796939228072,-0.34813073286774066
0.7712773749063553,-0.5146673326418397
0.7784008188378166,-0.6473881095665338
0.7804848274707785,-0.6696852602224346
0.7820105571865228,-0.6930030503445564
0.7919485132349413,-0.8183343024675941
0.7950512199691491,-0.8530842833081125
0.8044965403009461,-0.9643486072344916
0.812705437093769,-1.0212862678644798
0.8153585682222957,-1.0497336331382772
0.8173274447443011,-1.042564621613312
0.8207876739164837,-1.0614760435988653
0.8220783454753939,-1.0551510612617194
0.828064960968546,-1.0713672046307225
0.8452599302215136,-1.0114665316102012
0.8586032029264388,-0.888723421729489
0.8761465164297766,-0.6512988355175899
0.8772573025174282,-0.6297493360248186
0.8869345739403824,-0.45830197454825117
0.889395011054317,-0.41208470250776563
0.8899640880582362,-0.3995785271066376
0.8972495425170939,-0.2566560111077591
0.9184280916278014,0.25896879867928746
0.9214020271785262,0.3344445126791451
0.9398192950346766,0.8252400155970487
0.9469111585516954,0.9842174900023651
0.9482375216455714,1.038009518159938
0.9488810729546815,1.0632897985842273
0.9654559340082285,1.4806231813483364
0.9682801232300484,1.5561159328628624
0.9802771345704109,1.8448417394910301
0.9825649080515264,1.9065269654823793
0.9870425930335407,2.020864059977522
0.9929139458927123,2.1468677799043356
0.9992362092416269,2.30118996532249
0.9994755077011224,2.299634546798687
1.0115867897927675,2.571897415526642
1.0396379771502646,3.080532379100884
1.046811572984467,3.193419394788409
1.0567557991366385,3.3441409918875027
1.0765898169140655,3.5755772463867177
1.0801879786300166,3.6076534926352095
1.09418250282447,3.710231284048528
1.1025542487981994,3.7046557401368156
1.1067028102405407,3.7167209205173317
1.1131550533122239,3.6992377648352424
1.1169244843694388,3.720117872688975
1.1203623048969238,3.6669746553067157
1.1233994852547209,3.6643407682309035
1.1298706330195571,3.6202191789556086
1.1357824657554634,3.5633239027430994
1.1370887125013187,3.5409214751688998
1.1394335454223041,3.5198802005501717
1.1496053513246842,3.378150962790458
1.1570991679292044,3.1820026864908053
1.1634498993334654,3.0523991747991706
1.169846897591679,2.908646478215461
1.175597612761992,2.7413210700695414
1.1810784199932396,2.568051845237431
1.1948821321005152,2.085354422994724
1.1986462467745183,1.945479578645605
1.2003589863633426,1.8640039807685345
1.2025087991900039,1.7775683511557492
1.2061117935586338,1.6444310070812866
1.2065305610948975,1.6281244576632017
1.2080645133864802,1.5385095296521294
1.213839201601159,1.3018845401300585
1.2164062272674325,1.1839464106415545
1.2177186511248568,1.1421028992587166
1.2215440592799665,0.9586249119460525
1.2288280213448886,0.6176038387975896
1.2367000581712482,0.2836513926713652
1.2399192306028333,0.11962796016246442
1.2416745536439926,0.04136141416396787
1.2504248776503788,-0.3589745325934025
1.2542747198954185,-0.5497079907972028
1.2587072911649804,-0.7353662877788576
1.2679654740960569,-1.1425848649604287
1.2694059683139711,-1.175249887156456
1.269992587914027,-1.2173525284175024
1.2715706740242645,-1.2801372927465917
1.2726005466811134,-1.2950563895104934
1.2733047891688116,-1.332070079834748
1.2773682671928972,-1.5204583711609492
1.2919382084157718,-2.0108111047783495
1.2927511539636285,-2.0324464412935974
1.2996778965214304,-2.2340684101526005
1.3009739232464153,-2.2415641998981592
1.303897412558916,-2.2956369405445467
1.3117499062536826,-2.459644841544806
1.3169789504438727,-2.496618981040443
1.3175149585448604,-2.518653258956161
1.3219533765851565,-2.56625115004517
1.3245440860140576,-2.5811760754852706
1.3318297924747773,-2.58823835337923
1.3336429057389392,-2.5957805871585706
1.3337795324401398,-2.5811964048223888
1.3421686676627607,-2.5403886365120685
1.350946920684378,-2.4176514689424375
1.3666638720065505,-2.034376381589819
1.3670994076364629,-2.035891837213947
1.3690028668229441,-1.9722399448291643
1.380239378388775,-1.56708334422798
1.3827845991205825,-1.4610051388900502
1.3866404048675367,-1.3020185633367296
1.3882833913516963,-1.231231555188649
1.3959683294161689,-0.8627737054831983
1.3994453143226808,-0.7030912740303438
1.402643713135797,-0.5446163188795385
1.4059920529480152,-0.3686609978880795
