n_harmonics,base_freq,magnitudes,instruments
8,2.1770495907003586,"[ 0.02028139 -0.27687214 -0.97251331 -0.19750648  0.03381928  0.53987654
 -0.89368557 -0.40153948]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.5857035951914575,0.5387571170025116
-2.585578772164307,0.5605281777674364
-2.5785314786050724,0.7981998986791281
-2.5744068914913965,0.9104578212068204
-2.5725677584654076,0.9653896242879237
-2.5700355095757255,1.0919636777235873
-2.558738471369768,1.4574624928210478
-2.5482640094062488,1.7699858122923129
-2.548085784321569,1.7789882114238196
-2.5468061491380585,1.8110913100825738
-2.5357184143396077,2.113131298858917
-2.524362500159874,2.3098602008303675
-2.523928716006732,2.3802469573822287
-2.519937238837528,2.418149393949119
-2.510484874231925,2.63440099726759
-2.5055202364676794,2.6803597960255745
-2.4993113491153514,2.750890160494204
-2.4972006519248477,2.7701565417603287
-2.488281843094983,2.8467371447368497
-2.48786426097149,2.873484138320073
-2.4866305589818216,2.8756752400852887
-2.4638490031550866,2.907636607790889
-2.4569716806549806,2.837933649255955
-2.4537416271566714,2.8463310836511058
-2.4480752270980504,2.756730153588008
-2.444183279034145,2.7344905690085293
-2.444090177655739,2.7327662265683035
-2.442604546979598,2.714273079939717
-2.4376111029820584,2.65294107261518
-2.429861775451621,2.6075282631085916
-2.424626655323621,2.5383132231974392
-2.4233985395460227,2.495569230990829
-2.4211980131858666,2.4878913339295927
-2.4209070312630177,2.460614343980736
-2.4203182136529335,2.4875928805711225
-2.3994063937939014,2.130840127975418
-2.3934393757625303,2.067375224391557
-2.385027335045647,1.9372855753198344
-2.381932556163936,1.8991840733427119
-2.365774950354207,1.6583217068652947
-2.3605376067024486,1.6315057107050819
-2.347068232743908,1.507042982221387
-2.3403185441278636,1.4279939558334196
-2.3288960342161134,1.4135206899159825
-2.3281009408570776,1.4282638470710833
-2.3255251198813083,1.4372224447706503
-2.325393431896239,1.390170271932779
-2.3165230768511877,1.4412612694410423
-2.314857088596103,1.4246725789657044
-2.308878081408655,1.4981435094750093
-2.307073675440434,1.4795547168500525
-2.3058672422555175,1.501358369754227
-2.3042758431597252,1.4984044615511307
-2.3022110920693137,1.5126540423951937
-2.2868287244125467,1.6399544949081992
-2.2779777991619463,1.7676265581104034
-2.2769687762118673,1.8127387314544008
-2.275547430139483,1.8202865145717004
-2.2735381874876928,1.8721049573270676
-2.2669268753637613,1.9536333368990417
-2.2503754977143107,2.2511542560870788
-2.2472400446697236,2.319842610050033
-2.239187641744884,2.45817047875113
-2.237938031494944,2.500173964652422
-2.2289481692749424,2.660311233884513
-2.22825811680281,2.7165464407727606
-2.216755585642857,2.8954339947904697
-2.2135739493267526,2.9558061905337043
-2.2096492695620946,3.0426927479689025
-2.2067136758764208,3.05463630181303
-2.2043660769630082,3.115106718805442
-2.1999911051178067,3.2137971986646816
-2.1891739984447813,3.36353682902411
-2.186729479464168,3.3879765327898075
-2.1694081583742406,3.530423760576814
-2.164833210662396,3.5345779149378505
-2.163971165489399,3.532467741556405
-2.1613805923220557,3.561996126837099
-2.152345840760015,3.542093144759103
-2.1481211999240726,3.54626711388528
-2.1420112314825923,3.519423111816698
-2.131337118152503,3.408642475074321
-2.130680037907072,3.3953375839496456
-2.1250124905382934,3.326828631477031
-2.107844388683747,2.963265965519399
-2.1042658530354568,2.9060126793536902
-2.093118239760594,2.629518440343954
-2.0927223194927684,2.6205155632379147
-2.0920807827446994,2.594564342537266
-2.090424886020101,2.5580407941195262
-2.0896447030300918,2.538902433099421
-2.083224731579344,2.336235272674781
-2.076988699541582,2.102984954289383
-2.0631504944206416,1.6719765174156138
-2.057763758410804,1.440917195989538
-2.0558283406705353,1.3804885552083295
-2.0535319873442437,1.2993600597693993
-2.0497837588238514,1.1536688038686278
-2.041191868637295,0.8454036626444532
-2.0286311018596774,0.4064145866087604
-2.0272019283695863,0.3194738831366179
-2.026987237658553,0.3055548055389482
-2.002511457864617,-0.46447287554361216
-2.0011920243753822,-0.5058864224243492
-1.9971696690125302,-0.6316760751521476
-1.9970153498984755,-0.6233212995813863
-1.996236942252914,-0.6809346871542215
-1.9831259200951703,-1.0052294758669569
-1.9679899735153112,-1.2664511163642007
-1.967830973212001,-1.3130805257543372
-1.9637058904884852,-1.3402483755564039
-1.960413586237417,-1.3917842126000615
-1.949700369433337,-1.4583126042755947
-1.948583580619534,-1.497668453937015
-1.9470634946976957,-1.4789554420099276
-1.9457862435244895,-1.4886754461668812
-1.9434700809592442,-1.485073300808705
-1.9391887025849501,-1.4983380455309607
-1.9338934522615387,-1.503354278733627
-1.9290525491716495,-1.4915113229514827
-1.9251166832534605,-1.4816838151851999
-1.9212560344844327,-1.4611140869176982
-1.9147113002384573,-1.3742119557902084
-1.9003331311998488,-1.1824927837101102
-1.8771619610055514,-0.6705135892159625
-1.8716779561659582,-0.5287137601004228
-1.865328809952524,-0.3810654664666213
-1.8647878177773625,-0.334929517433768
-1.8565353623609209,-0.15991241231474987
-1.8507821684312138,0.005340953563265704
-1.846553841974923,0.12733163740490827
-1.8459197503223848,0.1415240194361927
-1.8421807856781667,0.21790971450077368
-1.8420930372856625,0.27850195476184336
-1.8316394513846226,0.5354530629297589
-1.8108596501267118,1.0050092068991499
-1.8049826753559577,1.1102263844361284
-1.802534526209219,1.1869365650143067
-1.8018618414861607,1.2080944437906134
-1.8013799780016162,1.2006082894957857
-1.7866277902955598,1.3983307587934655
-1.7818648704098348,1.498430446572589
-1.7812877066625643,1.453028917040118
-1.7744765249528223,1.5448969897530846
-1.7640130888991594,1.5849378226000348
-1.7617074139792503,1.5781073798478724
-1.7600540266088514,1.5649998245508732
-1.7592874638436278,1.6008933016969515
-1.7559791059286967,1.5634904257604492
-1.748016763990757,1.5309616781298017
-1.7426347638388848,1.506621617360725
-1.7357135745899874,1.4669687200398185
-1.729767862348117,1.372400848945347
-1.727967085723438,1.3564155113070384
-1.7257348779255568,1.333756148507036
-1.7134068705207868,1.0948551715098342
-1.7027969757400045,0.8223124390926361
-1.7026361118813063,0.8379675102654195
-1.6909521028700667,0.5441945152345903
-1.6825731145307037,0.324030054810174
-1.6813994511922994,0.2662420299030674
-1.6803777359176344,0.24906380230081696
-1.6773797138694704,0.1967873701413532
-1.6713468383758356,-0.03918738534371693
-1.6618894207949182,-0.28118954927337453
-1.659656012129836,-0.3497160806987118
-1.6561999587606242,-0.4645741197730137
-1.656176513366305,-0.4526375445996305
-1.6553749582156914,-0.4878779683869751
-1.6550127957329441,-0.4956833205821569
-1.6532078150787606,-0.5393208547499856
-1.6436346166947629,-0.8410875171161236
-1.6377704887331432,-0.9611230680904328
-1.637453607777342,-0.998316516190409
-1.6372591776392638,-0.9988835907638923
-1.6322264313712345,-1.1093372492379059
-1.6252041759718612,-1.3198390206967867
-1.6231895874412838,-1.3633026395850845
-1.617608853660549,-1.4970412880785409
-1.6119857327745766,-1.5915809677284796
-1.6044652448712995,-1.7784434770082374
-1.5906700204218993,-1.9282898654174823
-1.5840062057110071,-1.9475293178539688
-1.5736831258609199,-2.0409572459528147
-1.5659151758112397,-2.0342297846961905
-1.5645120919018614,-2.083669356898365
-1.5567223315429,-2.029872833468097
-1.554130597547852,-2.003094923722619
-1.552101714516886,-1.969236075689421
-1.5515117533453813,-2.0246742900031145
-1.5513821566993706,-1.9927753389453366
-1.5462567043861295,-1.9464272769487656
-1.545551002369235,-1.930024375301199
-1.534579167335945,-1.8178074456922395
-1.519540077384072,-1.5140123558681013
-1.5060177443204077,-1.202908048448531
-1.4998987622723423,-1.0557447863025966
-1.4963623748952146,-0.9623089383996432
-1.4963175600492118,-0.9527621122977858
-1.4893629810035822,-0.7955685002062857
-1.488740092381338,-0.7546546774852645
-1.4834132622094145,-0.6862872523474822
-1.4808819120300596,-0.5753422106686573
-1.4800445560091238,-0.5384856785641978
-1.475598631718296,-0.394744019919701
-1.4751036033957359,-0.4132206862055739
-1.465251458070763,-0.0909060119330802
-1.458487133870231,0.08520924936641354
-1.4525038227620755,0.25199566064492035
-1.4521114590084427,0.253341771475547
-1.4511165976923026,0.28888538016371174
-1.438248479493194,0.6111177309566715
-1.4374984798420614,0.6221914718788768
-1.4348273537057596,0.6671895141739679
-1.429381023347206,0.7976410795515249
-1.4261260659914368,0.8936466936779658
-1.422116430690732,0.9753289191031049
-1.4122345457935108,1.139421052229484
-1.4100754925591232,1.1391161022127847
-1.4043756340841902,1.23976933620666
-1.4008203864565545,1.2885829162299536
-1.398451701442154,1.3174048481892784
-1.3963466990136235,1.3474967001117488
-1.3931056827714545,1.3629871556378088
-1.3923710677482075,1.3640742472036778
-1.3840909798897247,1.4495833270596248
-1.3809245082509152,1.391758776082045
-1.377954536187722,1.424168749391643
-1.3540637254795707,1.3105170498775263
-1.343733917952404,1.1898276371609837
-1.3330228707802187,1.0658756335980955
-1.3238222315773631,0.8998635301998893
-1.323647272875221,0.9103265037526214
-1.3159960517846703,0.7051034365432314
-1.315506521509538,0.7225451039671638
-1.3152763754134074,0.745111596991928
-1.3075245667446898,0.5472299043782094
-1.2762182384670753,-0.17258590651036798
-1.264881657442842,-0.47358646404347055
-1.2494514593249448,-0.7880634150524891
-1.2455127884336454,-0.909337294803498
-1.2448325941954754,-0.8991528972403412
-1.2382400163461769,-1.0348633832558545
-1.2313544208475866,-1.122488893217823
-1.2276107624073214,-1.169937549759318
-1.224967920643529,-1.2034334458407332
-1.2195205042040123,-1.2404126527560804
-1.2159624058759748,-1.327407222766027
-1.2047740339688393,-1.3601841865039517
-1.1959466185699972,-1.4066554498262063
-1.1892384435717729,-1.3763950465253207
-1.1656821576246104,-1.1986983433256906
-1.1634141833232223,-1.1960468766818744
-1.1541419641598851,-0.9894128586636395
-1.1519998483865612,-0.9836256031309476
-1.151408114540498,-0.9784815211343241
-1.1402670821932945,-0.7327460078194658
-1.1401464453363985,-0.7403141605481468
-1.1368636273956556,-0.6566175733690306
-1.129928834846564,-0.4893977251466007
-1.1272230156369494,-0.41501040482542223
-1.1259227208754183,-0.39576055665637894
-1.1229978868482187,-0.2947620732093671
-1.1050144931182078,0.19087244553562904
-1.0951152892459879,0.5368052578397163
-1.0677921128792125,1.3194253032958232
-1.0638093069982062,1.4817111877166476
-1.062971091406142,1.5249060034932658
-1.0605717210823875,1.5824347628851663
-1.056727695589919,1.6648682708970362
-1.0480055158298447,1.9048454745794832
-1.0414297227790692,2.061913861575397
-1.036012401940427,2.209460896338379
-1.0212218237720743,2.4861169465770008
-1.0055742236814842,2.720064995853213
-0.9947310834434115,2.8192147258494393
-0.9921969393203209,2.7732886836421535
-0.9887776927967464,2.8368161722251246
-0.9872554833112259,2.82859464322125
-0.9852368871575194,2.863306074237393
-0.9840972632822469,2.862461692259446
-0.9774782336954058,2.858978386083673
-0.9743437713241807,2.8313856223058345
-0.9531374184127737,2.710051066624511
-0.9481016146891363,2.6365240596035724
-0.9456914978959121,2.5825089006682402
-0.9218282949351089,2.1533187351411107
-0.9114829353923444,1.8930484388227284
-0.9066768473908882,1.7416611194749996
-0.9040260029471989,1.6583200926059747
-0.900428028177108,1.5848832671424553
-0.8984779485742003,1.5243338327801688
-0.8928513916074459,1.3346658386969958
-0.886792011146353,1.1847090475016688
-0.8857469914285554,1.120577274235584
-0.8772196900732312,0.8624051072885408
-0.8725406496638417,0.6724119449179992
-0.8704136402233562,0.6194624428100989
-0.8564616006627688,0.14212445864025394
-0.8534760146021907,0.015597943779751254
-0.8501772446370675,-0.12012965822944026
-0.8488596017616952,-0.12547901937999686
-0.8399878191882975,-0.4863990305236293
-0.825133797547819,-0.9639431753988231
-0.8201174679915972,-1.1503536086511599
-0.8065401317423264,-1.6163294892856253
-0.7937711320430836,-1.9837549140593491
-0.7796906020637806,-2.4099123142525305
-0.7746368919085755,-2.528708373635627
-0.7718884795179073,-2.5994985437901255
-0.7715610978080178,-2.6143521654482256
-0.7547611261157119,-3.0140303311156464
-0.7449748042009694,-3.2180987718967033
-0.7395003626960834,-3.3017247817885953
-0.7368070070836072,-3.3252071020751206
-0.7345451358042263,-3.4060521989500185
-0.7330156837209971,-3.441665842658923
-0.7302541257830955,-3.4229576448147725
-0.7158242466031663,-3.628761098264983
-0.7113177303063534,-3.698917064683967
-0.7102417654393305,-3.6880046739606267
-0.7089872988641908,-3.699703141859766
-0.7070879526219578,-3.7374709710409313
-0.7055179137027965,-3.7782830260601195
-0.7013051213596455,-3.76740363228577
-0.7007557283912549,-3.7932673584730088
-0.6983193975772286,-3.826240923325237
-0.6968189288385891,-3.8450308860186055
-0.6919552120121066,-3.807738186413886
-0.6909646523072119,-3.840966864523439
-0.6873010984118291,-3.867109178329573
-0.6722740486615044,-3.880665490123355
-0.6695720340677118,-3.889608190665216
-0.6549941899834781,-3.7897975745511716
-0.6399590970422686,-3.643424426453859
-0.6379955877477461,-3.609411463385524
-0.6314177677294328,-3.5358715636688025
-0.6278071949492352,-3.4557663878969342
-0.6254142642232194,-3.416144817007163
-0.610926358129003,-3.138003515492239
-0.6081204458344938,-3.099933873361794
-0.6061231675203729,-3.0669213188172435
-0.6007177490314377,-2.91938759059298
-0.5963087604231347,-2.8095501451233753
-0.5937890211381829,-2.774805518873139
-0.5829372078536186,-2.4968987709465416
-0.576562479529009,-2.3210198215704057
-0.5752119734119758,-2.26321436325258
-0.5724492301225381,-2.1914383495620613
-0.5716055316697259,-2.160047125902879
-0.5629371537527676,-1.883328926112633
-0.5403695445955758,-1.0888452081947604
-0.5350782853475993,-0.9022337619980283
-0.5231266209378642,-0.45179099044278703
-0.5171678590009297,-0.27169843532226434
-0.5132955012354192,-0.07279243832572044
-0.5110782185003186,-0.036097135816242326
-0.508611724970232,0.05854214371666551
-0.5085177841490403,0.055774311490447794
-0.5060589608780268,0.17717264153156792
-0.5030579509166353,0.2783564923247082
-0.49692314341135857,0.4979446517845166
-0.4919413082826951,0.6989884447955349
-0.4903660611091136,0.7480295389858564
-0.48646080600079333,0.8865493142691004
-0.4776121683085712,1.2079097595332293
-0.4689204657038841,1.462400146313117
-0.46497146626934516,1.6307528929863457
-0.46245632291575145,1.6745551755454464
-0.45788270050637614,1.7903082893182545
-0.44946283475792903,2.058489870684143
-0.44883493769497296,2.06610117299811
-0.44588462538248574,2.1395936239113365
-0.44470185081474867,2.1746733510672103
-0.436897187973587,2.348707261517746
-0.41946933502600015,2.6412424060889323
-0.4193297445581141,2.6539918354984717
-0.41265422897963155,2.715169531298697
-0.40220803049725795,2.8341061343996587
-0.40161892265858423,2.8038996824941473
-0.3937848779787081,2.8615732423106306
-0.3849707202182078,2.833725366584871
-0.3756054501996031,2.74724673039789
-0.35631048390327447,2.4600966230831545
-0.35537757996685837,2.4494022803953333
-0.35171610874091774,2.364220027912295
-0.3474134108331839,2.290505119777343
-0.3470612229990162,2.2602968429809303
-0.3454160561444981,2.214661225756216
-0.34428447838126086,2.191276792704501
-0.33205527683086533,1.8360757808002357
-0.3292787064803382,1.783790865241301
-0.32325011043011775,1.5760538952240037
-0.3162745823919675,1.3212524817205067
-0.31101813864911776,1.149933693500076
-0.30557413445569725,0.93174320558781
-0.2884174117019116,0.2606081485457091
-0.2759021662600203,-0.2927783749268091
-0.26838512779725043,-0.6024799658913446
-0.2513545876812753,-1.3421367206621748
-0.2442028406775112,-1.6468640403461807
-0.24196524350168147,-1.7334826670595398
-0.21915323381640928,-2.5652034617281516
-0.21411153085445367,-2.731358566561684
-0.21267330651804173,-2.7733108160402904
-0.19849415230669543,-3.169339600932493
-0.18965451584799808,-3.3526958837232796
-0.18804346790696114,-3.342689270015103
-0.1858806995074307,-3.416216843741721
-0.18489661706867588,-3.435933950187102
-0.1820380840101894,-3.483978225127753
-0.17999846417201137,-3.509055448461354
-0.173548497108988,-3.630743474682878
-0.1704638456684524,-3.6318094941429564
-0.16954777674478194,-3.65447141628699
-0.1663795913843562,-3.6640418059217468
-0.1638817218984423,-3.649355567228029
-0.1636386516182755,-3.686754601635181
-0.15918168447828585,-3.7253425539205987
-0.15046452860517423,-3.724730995650385
-0.14701310096079867,-3.71667864582961
-0.1434421812698492,-3.7290079824513285
-0.13798781215499734,-3.6695436108605652
-0.13165384296823124,-3.6124305816790967
-0.10639287577636125,-3.2860607071723553
-0.10405679987223238,-3.2157821716170907
-0.10025085450209703,-3.1455217968077465
-0.09951685635111263,-3.142106828128739
-0.0931561547194164,-3.0066340094571347
-0.09279775174343197,-2.9915634971225065
-0.08943598658574015,-2.9329008995608024
-0.08735031211467081,-2.8895743457059204
-0.07860637912169155,-2.6496316060847867
-0.07646744398760941,-2.6109317619042876
-0.06734266661673871,-2.365063187044793
-0.06433594004413701,-2.301621245790176
-0.05434803328036786,-2.046611307501146
-0.04082693092946199,-1.7513945381724687
-0.035947721151008416,-1.6265709307895477
-0.034233917595644314,-1.575687316121785
-0.033317916823165206,-1.56571147989216
-0.01372231156756687,-1.1609601836953714
-0.010696185383174406,-1.1004231832150717
-0.006004803103230039,-1.0527288223244162
-0.002950599946811572,-1.0145537520564005
-0.0005426057634618786,-0.9395153269428782
0.0020291336553506234,-0.9102719132608684
0.007060151572958695,-0.8421348806615704
0.03250502930920218,-0.7046652224083562
0.03369849834310745,-0.6979757363464362
0.03475035246958047,-0.7137892223422428
0.03980007644798089,-0.7059572900041808
0.04868443290539526,-0.740865478248126
0.05328660787733508,-0.7642395668108889
0.05896937073413655,-0.8027259863405783
0.0669947109758966,-0.8453996402814263
0.07641158183859353,-0.9595714846830538
0.1137193497870026,-1.4798405416393416
0.11893656520494478,-1.5191557020633522
0.13130854017173732,-1.7170240417325902
0.14121504291121711,-1.8598909860911037
0.14136752136105635,-1.843414240262076
0.14355771247705817,-1.8801165357245715
0.14553658817371407,-1.886433206119664
0.17592287160439168,-2.0925650764257786
0.18023068259149078,-2.082817220879669
0.18849582138440368,-2.06025229598376
0.1885172532920083,-2.0664869777186494
0.19621374794034008,-2.020150306343575
0.19713517283575088,-2.0232328482071265
0.1977612887829414,-2.0009932350236457
0.19910867921656106,-1.9873377506521006
0.2018265626733724,-1.969236854007803
0.20573059827466933,-1.915537221483772
0.20880787238620702,-1.874422287092866
0.2098528992313602,-1.9166523491327068
0.21049810587665974,-1.9132728571413844
0.22051452957297268,-1.7262862853452365
0.22161352206792095,-1.7079089221811379
0.2320252933327822,-1.481810341335538
0.23925959515096729,-1.3389007363290604
0.2484400198637431,-1.1081149150317617
0.24992915531075344,-1.0568981903404746
0.2528013999653944,-0.9799638133587466
0.25898773450609003,-0.8247084157713337
0.2615147065324184,-0.7255999082558511
0.2635539327030809,-0.6570996996759244
0.27258270840257826,-0.3878764496475609
0.2851918249519523,0.010507685941226554
0.344387796189058,1.9213761495233206
0.34574077037126694,1.9708520750535727
0.35424808192003576,2.185705396208196
0.35433158903318684,2.191461556518732
0.369189519697823,2.492672317416969
0.37005340155078237,2.5124370310538784
0.3770959988288567,2.6293990371592937
0.38066517601112215,2.656706050286193
0.3890062089825026,2.7565643923474212
0.3977766150652382,2.8412295239754566
0.40461942912786686,2.8547950946683747
0.4073693065176851,2.8753610450636478
0.4093568803125054,2.9004726679603983
0.41322166302483376,2.849444113252237
0.42070908106204286,2.889746660977204
0.43284935268995506,2.822431812956721
0.4344046392969325,2.7974996060068458
0.44214179846158075,2.763835725235444
0.4457361356195322,2.7212955195406705
0.46137480320345725,2.5349248777139377
0.476299207164538,2.3311196632480766
0.479105951592099,2.2786063299178014
0.49176525428554996,2.088673061999408
0.4952198466337574,2.0185522466388277
0.5002164642276092,1.9467111766046994
0.5040399035348226,1.8479222652406349
0.5074666638080396,1.8371462692478724
0.5088138423030699,1.829878155051357
0.5187658410158731,1.6670639231588
0.5196951243499277,1.6829445449445348
0.5200418953016337,1.637067304942883
0.5360121471199109,1.503110844485996
0.5677436602806223,1.4343922413737527
0.5850711769522787,1.5187453607385364
0.5920232424409422,1.618066673106066
0.6154591377301584,1.8774023978381915
0.618324464868035,1.887540807271638
0.620618077004992,1.9888989828594368
0.6289874783539733,2.138068703985361
0.6313825172230905,2.1774215194919937
0.6434562668925157,2.426747636558243
0.6454612420474715,2.462195144274575
0.667341599520217,2.8688366708431703
0.6858806405256068,3.1858220069619994
0.6882907164515126,3.22134008634996
0.6909283589707775,3.279947160068393
0.6956435847978151,3.340837360466781
0.6978587493944195,3.3538461920446565
0.6992018925443162,3.360782034015094
0.7024598597172638,3.4057718313973986
0.7274374621404536,3.550403648949832
0.7331708737356668,3.5356346972859964
0.7497744898923284,3.4488681796432603
0.7567815046682194,3.388695338574178
0.7683681072265891,3.184796813094346
0.7691425154898015,3.1737990069836255
0.7705778296584107,3.1691266047977154
0.7880998668562911,2.744956907438665
0.7888475986527128,2.7300259847385755
0.7959762177574796,2.5195808949514857
0.7988955359539371,2.4525923029286267
0.8068693695756095,2.177120043154882
0.8328215701775274,1.2771696841780147
0.8410303095613223,0.955383531849648
0.8457435053528584,0.7927453644749144
0.8537260969579075,0.5070557208978148
0.8559600913447767,0.4424843138107499
0.861690629224185,0.24459040519901784
0.8632724263614664,0.21133476101511414
0.8650868739379267,0.12601310002698668
0.8736916201512255,-0.17528231298092792
0.8752359169431889,-0.2264258259444471
0.8756001839032201,-0.2119392233165544
0.8834447571820352,-0.46963370109953995
0.8987272364204237,-0.8629988077285932
0.9061238247165591,-1.0659981234568454
0.9173238109867352,-1.286854161771958
0.9248647353441823,-1.366276761447819
0.9301334768590479,-1.394424460141086
0.9407851757209391,-1.4835011171489392
0.9452260325725788,-1.5131196209481712
0.9554365400839613,-1.4949470817765818
0.9569476564368333,-1.4885519777605256
0.9586613691906507,-1.4654566844900214
0.9599979962565346,-1.4513712296485335
0.964838625926606,-1.4591199482157833
0.9684448385031144,-1.4022714077259324
0.9783910386307189,-1.2513371254259893
0.9847580954507316,-1.1802494113299131
0.9878435873166707,-1.1251632535045175
0.9929109413178323,-1.0191181112246745
0.995495255628851,-0.9596148680836233
1.002903045643146,-0.8006485204607379
1.016940741390866,-0.4931880936694417
1.026569385606444,-0.21850577270501223
1.0531614041596153,0.49715504858992726
1.0603238848854577,0.6615236017965243
1.0665186147246164,0.8162612047615325
1.0712392732628313,0.949999146811479
1.0734932488788873,0.9688246302751538
1.0755354496988954,0.9997850532990289
1.077004591789919,1.0263163957139794
1.0774750949397198,1.0710201477450414
1.081794940523844,1.1640479915744824
1.085713303502672,1.2033312857881227
1.0906089128484746,1.313776172689636
1.1005592372942594,1.4327078308850552
1.1067633429222,1.5151878425441627
1.1096596709407844,1.4996536071885453
1.1112801201017763,1.5421849115474147
1.1222308829259662,1.6017107277075293
1.1270665852526083,1.5905403285990225
1.1381018092926798,1.5909010970091424
1.139866272901986,1.5487714908171812
1.1467776965403154,1.4910570227015127
1.1513896252431959,1.4524396654167937
1.1573634245267552,1.3629972857049697
1.163375742718765,1.2720650190069085
1.1790743040320129,0.9432881037715652
1.1803544436574773,0.8889719573562403
1.183055543861875,0.8689825146376686
1.1840855928661327,0.865581234778099
1.1844997033727376,0.8359196597877966
1.1864567293822468,0.7690041596820322
1.193185643302031,0.6085748959955991
1.2074045248397542,0.18107326548352826
1.2086126073122943,0.18085638385274766
1.2177970146104125,-0.07914428332966025
1.2185121193357578,-0.1329091445828654
1.2190606718072567,-0.12915862559039923
1.2298993551323454,-0.4611303803331039
1.2318642268412745,-0.5234705313889085
1.2520858928631995,-1.0934281041656417
1.2562279057300554,-1.1928872557154273
1.263408616206358,-1.3764579029799244
1.2705476304660523,-1.5028732657802153
1.2725011890323374,-1.5688842845635895
1.2735658566276147,-1.5888403065710546
1.2785573397701686,-1.6727602794657466
1.2806022020308605,-1.7260435243939032
1.2814507454310018,-1.740493207436407
1.2824931097888541,-1.7431680144359625
1.298465090722181,-1.9812899451415085
1.299634101340697,-1.9600273111760562
1.302130912921017,-1.9998293016695439
1.3022320990001912,-1.9947702876964655
1.302658926217764,-1.9830383179486588
1.3049875307659127,-2.007674107975243
1.3120808363773708,-2.0196743055399096
1.314636132025571,-2.047358493260006
1.3211897767759293,-2.0353223087734618
1.328683546132611,-2.0336847503002677
1.3348132743405987,-1.9893401835243383
1.3517801359613282,-1.8180290029849662
1.37116930927776,-1.4397260330188424
