n_harmonics,base_freq,magnitudes,instruments
9,1.3425616254301853,"[-0.34643895  0.25813712  1.60875054 -0.81883236  0.96198502 -0.63221447
  1.29665936 -1.47257303  1.31381435]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-1.5391553639774582,-1.1905187834181463
-1.5330581342369987,-1.2221213235665134
-1.5313221579599807,-1.199245158704308
-1.5307982926731467,-1.1928252162689388
-1.516342605904991,-1.179427758426147
-1.507747274226687,-1.2009561704718457
-1.5007094348240873,-1.1309720868513395
-1.4926088589811974,-1.1413447870611004
-1.483018397171614,-1.1040833501346108
-1.4797200216022977,-1.065809276199632
-1.4631028623625824,-1.011014222531142
-1.463028873272389,-1.0222750061164785
-1.4623056186628318,-1.0250934993871859
-1.4501329687557143,-0.9357087408453209
-1.4433513704273015,-0.8756720920322562
-1.4397692598736596,-0.8693598369267196
-1.4371982989715422,-0.8577150486607806
-1.4333406775691244,-0.8023962769767237
-1.432165582829883,-0.833306001067513
-1.4296768042579966,-0.7784165960644203
-1.4271770640412598,-0.7962780613901483
-1.4152532492040741,-0.6642026360125484
-1.404477183671448,-0.585407254605934
-1.3983685038423066,-0.5324219264484455
-1.3852585288458852,-0.39173044509760174
-1.3825299483641122,-0.37997699971397186
-1.3789649276422407,-0.2900660892559751
-1.378692422392438,-0.36850065445038804
-1.3602617840676314,-0.10486409649562381
-1.3478469551218342,0.04912437571686257
-1.3442672444132335,0.0871794585317428
-1.3420312039080016,0.09618648116870027
-1.3313888522462072,0.2564990144161114
-1.3274545311362902,0.29230067340441585
-1.3244188201568736,0.29073234646890056
-1.3140942408020613,0.48397780694572634
-1.3084348095055738,0.5349995341760265
-1.3076266155677563,0.5940451007044371
-1.3057843927758677,0.5872149518988645
-1.3018366099101586,0.5928506976144033
-1.2982937364750136,0.7170096528674638
-1.2971598624865242,0.6826728014555151
-1.2904516937611241,0.7680142758008013
-1.2897191762172073,0.8065023860688275
-1.2769601676313032,0.9571784965714967
-1.2759547761936283,0.9888337247100195
-1.2711806572171505,1.0391337144708177
-1.2599188885778603,1.2200441922037788
-1.259361883631605,1.1672814715553725
-1.2506893141018272,1.3195775380938863
-1.2476838820302962,1.335787574455536
-1.245380062641837,1.3728049623440657
-1.240287679345606,1.4425409850439124
-1.2378645192296918,1.5109507423328477
-1.2319235801968054,1.570271530877616
-1.2297090981597454,1.5611714030834998
-1.2257474246313742,1.6131946119780123
-1.225020285338901,1.6445218377213888
-1.2166909922549014,1.7171548737094722
-1.2123755527737297,1.7746905162703284
-1.1979650335973273,1.9031927914207054
-1.1892626697253155,1.9352772225317845
-1.1887233869328553,1.998313870066688
-1.1815903484450112,2.060204731505541
-1.1813441470787958,2.016051562337078
-1.1770999176182995,2.042808164361379
-1.1706493912207296,2.081119491520044
-1.1684509252773303,2.103561146457738
-1.1662656466294352,2.111995983383014
-1.1641808254416193,2.105614499521916
-1.1597079271315873,2.1610858023725537
-1.1564391454474054,2.160284907589554
-1.1505349301097485,2.201896223031297
-1.1500866481501788,2.1510574690391033
-1.1441425379785715,2.2048290982256535
-1.1309039487873738,2.19252251277748
-1.1198829241452537,2.181418319587281
-1.1120807841333795,2.1384847814072487
-1.105005296836068,2.1338977338509797
-1.102035613416822,2.080483235327102
-1.0957383161185899,2.0394970275035456
-1.0871148537768134,1.9981184984223797
-1.0832913314931056,1.9730494295229533
-1.0809827758812043,1.9537331434779521
-1.0698052555364561,1.824982481440929
-1.0679508461424287,1.801723890182329
-1.0566735603745026,1.6177598390337402
-1.0461978897817519,1.4533653720838697
-1.039525397785995,1.3664000247830093
-1.038062637676645,1.347398111596584
-1.033584669914595,1.2861790153978707
-1.0299942994152502,1.1930615042776689
-1.0172100339236065,0.9474817529211337
-1.016318856029575,0.9296972168392008
-1.0009585572408233,0.6062531189871004
-0.9914822952621121,0.3856618049580636
-0.9746469829762727,-0.01894506057196268
-0.9671469283305312,-0.18847711650355667
-0.9664905506398327,-0.18638350498275302
-0.9663769785279541,-0.1972699981280706
-0.963912691136684,-0.2586225650024493
-0.9562691069463214,-0.42963818028683154
-0.9554417637305876,-0.4357048467071064
-0.9519759413037026,-0.5593883624057823
-0.947125100813548,-0.6697439956427083
-0.9377772132162479,-0.8751736613571718
-0.934745933848049,-0.9842256086143296
-0.9340147093520823,-0.9955898915192395
-0.9240233315699138,-1.2345409347908793
-0.9198118726438547,-1.3533307638425425
-0.9181951572254663,-1.4011766387187041
-0.8988615493758001,-1.8176180809070317
-0.890806168838234,-1.961258853451682
-0.8856393659138035,-2.0721135635438026
-0.8847613072875351,-2.092790019021613
-0.8834839866257607,-2.115108938234774
-0.8774033177935614,-2.2078064730893807
-0.8769629146583746,-2.2177122372064493
-0.8761186114064681,-2.2312565295519415
-0.8652282711337538,-2.483843419092971
-0.8574358224544496,-2.5425419962400335
-0.8548852756405347,-2.5844006604506866
-0.8517207282942705,-2.6230542551375815
-0.8499149519994251,-2.658304001634351
-0.8488877444487128,-2.6605657461412706
-0.8460812773265798,-2.7137445876831396
-0.8447813959185924,-2.73856420838974
-0.8446995755832551,-2.7160089171965813
-0.8433485185810223,-2.716802367141274
-0.8422573502311272,-2.7060648256521853
-0.8361097186110262,-2.794122649908778
-0.827866006084145,-2.8670115234318825
-0.8256939971861073,-2.8607728693376435
-0.8241841927529707,-2.8976118491832907
-0.816092022863887,-2.9255585227007885
-0.8134384368944039,-2.9392731781823644
-0.8116574312653704,-2.9149136046747657
-0.8021877968235858,-2.9273186698734754
-0.8006490234081571,-2.968349832242136
-0.7892286444667569,-2.9221498310546856
-0.777488157641419,-2.8555050144059755
-0.7769530367999216,-2.847197705161746
-0.7766354918286265,-2.8247272972286104
-0.77035134160396,-2.8151874950693347
-0.7690276527132553,-2.8111280976861113
-0.7686851928185385,-2.776941829942876
-0.7521965927333794,-2.590624229065114
-0.7457230827679848,-2.4821596100092735
-0.73857104409299,-2.3504989928237845
-0.7322085685968354,-2.271520967411253
-0.7197888508211951,-2.0006315267850923
-0.7133204235172332,-1.8237835721408528
-0.7085019694893466,-1.6986504728003609
-0.7076555721002356,-1.6898459945279471
-0.7004432698198855,-1.5190261627558326
-0.6965796169156655,-1.394696167262785
-0.6876155267157378,-1.1785919284167485
-0.6721385149586228,-0.6691683323380213
-0.6626674828271213,-0.34149909502237114
-0.6599734263083405,-0.29544982900016065
-0.6577967369377973,-0.25554577844131354
-0.6551838566275308,-0.13993511983580348
-0.6445716135245796,0.2235962153129629
-0.6246344533947337,0.8615713756355473
-0.6210816278077247,1.0225627489514635
-0.6121037756006253,1.330665420637153
-0.5982005867081819,1.7791569616320828
-0.5923015388316268,1.9799122718135818
-0.5861980687070156,2.1399812497328843
-0.5847537848050259,2.1818151505222168
-0.5751912759157571,2.5018411825402094
-0.5744956834997974,2.5072129506519576
-0.5742261263012907,2.540004411242792
-0.5722920484364211,2.5874544199253418
-0.5585063427041383,2.9612470358516196
-0.5564999390148628,3.022030437020025
-0.555989151584662,3.0053780528142253
-0.5535136513547303,3.0980600839463284
-0.5388713739756401,3.4532885173787244
-0.536374132109561,3.5411127257703887
-0.5245433209540296,3.834517356168701
-0.5109316901662604,3.973343430474541
-0.5012593935796419,4.159534102537429
-0.499525399789404,4.198314255060585
-0.47804518005970653,4.388402554035496
-0.4749895739291503,4.44304090829085
-0.47340740630711053,4.43712421407533
-0.46848240072646785,4.449862388628494
-0.46143291182302404,4.492693462175977
-0.45825974775718503,4.5001517062691345
-0.456574502598321,4.505523014872885
-0.4515963567659993,4.527259329670201
-0.4474528934265143,4.519969348477292
-0.44605234568381436,4.50421089717219
-0.44488222402283606,4.500979143265434
-0.44456053231327797,4.537678279666545
-0.43091160882929813,4.515802404074523
-0.4272366328274799,4.461941187835469
-0.4245686534965367,4.4623239903634
-0.42226449431193736,4.449085497017683
-0.4027457177609284,4.340556043609295
-0.40079956758285507,4.30829229207082
-0.4005706730795566,4.311447682337073
-0.3850651857329801,4.132457473801277
-0.3709476401543714,3.9778621206097933
-0.3694508581666591,3.966347938398774
-0.3610259544416268,3.8454005849378405
-0.3543188830227173,3.7466768819045244
-0.35271732959599156,3.75167000130989
-0.34214604577400864,3.566473104217161
-0.3186774866178492,3.270644541440956
-0.3058850312637005,3.1332934215112322
-0.3040873565825599,3.0521833876233413
-0.30203304945505494,3.052149388085118
-0.2915212343417162,2.921007720759929
-0.2820434635622737,2.827088584584891
-0.2694449507712573,2.6871873958764696
-0.26341330065602486,2.61102703063097
-0.25921091445729694,2.561576789344484
-0.2439963246761856,2.471547779213883
-0.23806076530588705,2.4260999376341044
-0.21745818840855335,2.348210299278749
-0.21026258683160926,2.37155048596129
-0.20894151416944595,2.3665090032504095
-0.200810547829815,2.360712495594327
-0.19930631946844812,2.369042879388009
-0.19322552705263174,2.3638309981624372
-0.1885690316362263,2.374271680819462
-0.18272527148486528,2.407873576022097
-0.16258737163953985,2.5200537323557635
-0.1617272820435285,2.5265051819178117
-0.15704075594781042,2.482001336493061
-0.15561920345091496,2.529788213027026
-0.14741777093164732,2.596629372478164
-0.13674691548382212,2.655600906580527
-0.13414598720979543,2.694341795444028
-0.13274370614476183,2.696814676962496
-0.1234180245940566,2.7224696359854454
-0.12326134663210642,2.775942206652854
-0.12187295888259353,2.776494974309353
-0.12027255034793871,2.796441381286881
-0.10467153449118705,2.901090334563662
-0.10318754845265543,2.9135040496834828
-0.09869505318972704,2.964395631344583
-0.0928014224638094,2.9734047634384546
-0.08729116274434912,2.998168832937415
-0.08346707330532999,2.9836824148186114
-0.08078712903870322,3.048603021468802
-0.0799823774283972,3.047705576414409
-0.07140807105452396,3.1231563652456815
-0.059511633490680005,3.1279512907187534
-0.04911687482965199,3.172034137130255
-0.04456819484491792,3.1454808806860837
-0.02108463580046971,3.144364205936698
-0.017690814138813682,3.097909815984513
-0.01719952791688284,3.1122896601259913
-0.01225881436374543,3.051997124750922
-0.004879591504876046,2.9889786484669214
0.0034749994125853334,2.8684297515968766
0.005874234417158064,2.888298105016626
0.005934822988082011,2.897266071610201
0.007590675948200065,2.8572238628235787
0.012690089588655695,2.825502767681748
0.017924465561983016,2.771846844098072
0.02454345269244751,2.597152873803092
0.025009330760161763,2.6021966242392316
0.026080274477669363,2.6134294273590193
0.02847657643822732,2.574000574116213
0.041391654028194225,2.318403681262786
0.059667226046482114,1.8709024135145471
0.0635771622699619,1.8009700681939778
0.07501550447426553,1.4798217091171992
0.08650351541527357,1.0768084461519245
0.09444347655581575,0.8590791935264862
0.13116150286251838,-0.5067017009679908
0.1340161786624403,-0.619753082629693
0.14027903940862885,-0.856057474810935
0.14572356086557647,-1.0998281000436638
0.17108086089113694,-2.0928141816806467
0.17961331362654764,-2.422479652866026
0.18849813919319836,-2.8090174501845393
0.1899635470743184,-2.823392143552641
0.1917428464767701,-2.897185157596886
0.20689275953621689,-3.4712238811858134
0.2105569831681069,-3.571614720549783
0.21446163920638384,-3.7015658751968856
0.23019137101022835,-4.261380040140062
0.2307768662708649,-4.2821066592528325
0.23381915078648063,-4.3231630966849
0.2406023139436675,-4.563617110529523
0.25001300130790804,-4.785981013676654
0.2648348791838546,-5.1332944465636
0.28289167707749385,-5.444893753124638
0.29121365264455257,-5.5463407180275315
0.29559367737143827,-5.619653024235217
0.29600942376007966,-5.640919916028491
0.3024510730857415,-5.658510787109954
0.30910973729436897,-5.707581302451452
0.3106657674394402,-5.713882528749623
0.31113449910986546,-5.747081887578342
0.3117037489818939,-5.6965295257531
0.3133779507302621,-5.686840100448152
0.31372789485407715,-5.718663940817361
0.3221514006156587,-5.709684020417349
0.32329491663577503,-5.739291620986842
0.3287648295132142,-5.71475017918974
0.34046268203079144,-5.662713716021109
0.3456673872130316,-5.588418603065436
0.34653867354481616,-5.574053473581932
0.3647500287793779,-5.32035623419619
0.368302128072052,-5.2881062760717015
0.3740310735592245,-5.172003555702754
0.38011977782521766,-5.023436758104244
0.3866087803667124,-4.927579290468548
0.3906635301325059,-4.833610475530674
0.4098114324266051,-4.250035040956716
0.41268594070680154,-4.178017765910072
0.41842315969843114,-3.984225925172508
0.43337330435173804,-3.5634513567948187
0.433524291874674,-3.555099112180606
0.43580407174446156,-3.4569901192428687
0.4394824859360149,-3.32883181700471
0.44693993848764446,-3.101901583949306
0.46848842900188936,-2.3199844103537357
0.47971649633999647,-1.8749916309956067
0.49611227101539335,-1.2660473446227922
0.49895191605264966,-1.2270939480841827
0.5068751567854344,-0.9243222605671783
0.5106129162492303,-0.7971512729456249
0.510615277327779,-0.7951422337842051
0.5125185103592416,-0.7604290013100473
0.5153385465071256,-0.6421549201866472
0.5270815947860483,-0.2720831215504891
0.5356662142766027,-0.04810818568704463
0.5366816444146632,0.002834710734225131
0.5376349780665906,0.02418485090092545
0.5490670834208666,0.32473087834285913
0.5540932388516016,0.49006139926789377
0.5746925160047827,0.8572284281302953
0.5753720772136028,0.8982356527736537
0.5795853261076545,0.9771864004955704
0.5815770006092222,0.9970604768291078
0.5860773567665625,1.0547274742907922
0.5865446218339407,1.0605702000623236
0.5888204698326884,1.1079989787724867
0.6031036722932104,1.2575112188202746
0.605249482907432,1.275096501190591
0.6083611896717107,1.299137949888954
0.6132628489333061,1.354114415370264
0.614250775697939,1.3064666385963344
0.6165739822765639,1.3421368049559301
0.6204885831303679,1.3644528119986248
0.6215319127290142,1.3805124444186303
0.6218116446058799,1.3614644692914215
0.6232731326631056,1.394205342021976
0.6374843915003492,1.3538762042548234
0.6407089306142888,1.352660362223145
0.6535703809377056,1.2882132102805774
0.6541585040313569,1.2591327469460807
0.6564035154531611,1.2667562716193603
0.6571318607238616,1.2575271096075942
0.673695480747214,1.0942229377236115
0.6750699264815285,1.0798079161057517
0.6777432642224386,1.0424195802196627
0.6781509534447894,1.0439284342647965
0.6788805743740332,0.999974075717311
0.693597443367806,0.813302459715356
0.7032572727694881,0.6340502634313309
0.7082527206853717,0.4927103189408358
0.7136190321596931,0.3700567020454698
0.7213550137656233,0.24593241693140194
0.7232385266885801,0.15014769580952728
0.7287494065764122,0.07547822117623573
0.7449932212398762,-0.35234884636961683
0.747022303992003,-0.3696307459644416
0.7512456218508685,-0.48231897893935216
0.7633353994643253,-0.7692830013210974
0.7686375255321245,-0.958488513812541
0.7744195683791903,-1.0503182941546747
0.777681940064693,-1.1389288705150258
0.788531850793496,-1.4271872545328483
0.7895806458042554,-1.4305056641061789
0.7898878559659552,-1.4759313158748169
0.7947778571103012,-1.5511861094716777
0.8002679628825469,-1.7018333151497917
0.8003246365232783,-1.7028315860559045
0.8105283001033703,-1.919142825647411
0.8157257734559993,-2.00729920846753
0.8178232999371455,-2.0483987165008513
0.8262650181021112,-2.2254461687308353
0.8325043045806595,-2.3549471592846984
0.8393343211447997,-2.4959392735778527
0.8443266876752569,-2.5461565882341146
0.8570508669614125,-2.741473617865734
0.8601264236784751,-2.7754646812831947
0.8634876089354968,-2.796805307409757
0.8665756109953744,-2.8463710363631294
0.8694545167601886,-2.890172997918891
0.8827794665833908,-2.964573865921031
0.8863538897058567,-3.0136893971961816
0.8881743385235663,-3.0114639616011565
0.8976178395594179,-3.0812482689180225
0.8978318654604007,-3.071138817970822
0.9125052233784272,-3.0859027854341985
0.9170396880495977,-3.0617230350544506
0.917636856755649,-3.0742405544902374
0.9178486081156558,-3.071557403749351
0.9278025957802862,-3.0732420622810555
0.928067831439034,-3.0663803483776397
0.9322533603374792,-3.0440864858320302
0.9380501851419507,-3.0498627093241737
0.9399879868756154,-3.0276103124747147
0.9411495935672018,-3.0127529160723907
0.9590601432816683,-2.855292799136019
0.9729749579742668,-2.7253825286923057
0.9813376554132685,-2.600082415219209
0.9833832587468008,-2.5629806199635015
0.9836053657483035,-2.5771522597046927
0.9933373269904076,-2.4136771797470096
0.9939779374853979,-2.4077652496968116
0.9945348911600913,-2.3801205695232786
0.9982169327487069,-2.3608972588936
1.0002285299728344,-2.325900181793489
1.0052088586476176,-2.264302716451681
1.015931905966089,-2.0873150352224377
1.0301355540910864,-1.8428654698464007
1.0316888345914395,-1.758735181834108
1.0336613178737508,-1.7447637763194643
1.045647332716368,-1.5692886230397216
1.0485869709079765,-1.5173294829483324
1.0540267970040214,-1.4106815194254925
1.059721031354333,-1.3276758912336957
1.0774913187819681,-1.0318777518002846
1.081779929047051,-0.9481401909992802
1.0891126178114696,-0.8277089239147796
1.0893412964630587,-0.8357163199523061
1.0923336897535254,-0.7531377118601207
1.0923662239097176,-0.8115068341562445
1.0928719340955713,-0.7769255038583269
1.093615022494708,-0.7656787552816725
1.101197487650186,-0.6665563083162326
1.1015178001366284,-0.6694746919133783
1.1047503354573909,-0.6334827864852713
1.1156907708035737,-0.5085917680972365
1.1200593582606757,-0.41518285733246924
1.1261341613908815,-0.3989342062792465
1.1348145844748148,-0.25017540618211415
1.1387655189382322,-0.21587322095493228
1.14873078889981,-0.13862072623516283
1.1513713076801997,-0.152074305426002
1.1541982735586984,-0.10618664986287686
1.157171095547164,-0.08333754402195884
1.1599900908842908,-0.08559627686993157
1.1641046227501715,-0.0280426725917263
1.167415542199425,-0.022500299979148392
1.1698583895812007,-0.016926586694322544
1.1782094499639832,-0.006992824754221307
1.1817338639884216,0.050456249889150026
1.187008142633573,0.04846720081752122
1.1908529783884507,0.03801818157238164
1.1934083894641674,0.048532847946105406
1.1959780386287537,0.044143679577145066
1.19979425136885,0.04863580320593089
1.2003178842316053,0.045776046368929506
1.2010166203652517,0.035773335730517775
1.2031437198063006,0.03341963491655309
1.211919703139472,0.03028568952568066
1.213767407105256,-0.015068658798529408
1.2226734914802977,0.021123881048495236
