n_harmonics,base_freq,magnitudes,instruments
10,1.796657575470598,"[-1.40284726 -0.99726446 -0.76667478 -0.45414758  0.19149119 -0.40587638
  0.39091328 -0.22678059 -0.23296189 -0.05268822]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-1.0151324532360793,-0.8753208292147686
-1.0136129552781505,-0.9275520603841572
-1.009236975069487,-1.092393965171513
-0.985176866176428,-1.977463938619755
-0.9775102061396357,-2.2457392057288277
-0.9719811684606601,-2.4279407820402352
-0.9592892407310991,-2.8161728608874097
-0.9564817638287875,-2.8890490198307455
-0.955118883174733,-2.92708258588025
-0.9495262506657918,-3.068195074666772
-0.9488966305490205,-3.0809381817216597
-0.9449820751184688,-3.1674466191584436
-0.9400589326536974,-3.270452044447599
-0.9391077574166316,-3.2888281643923247
-0.936992550538041,-3.3234173045520277
-0.9290011224628723,-3.4485293874801926
-0.9285801788572314,-3.4532119110741855
-0.9253038092312278,-3.4948016150140035
-0.9169271770561203,-3.569865383386721
-0.9111701629479336,-3.5920828439645707
-0.9097228403947453,-3.5977341297000165
-0.8882593526576508,-3.502220353264429
-0.8821035921432872,-3.4247242475500324
-0.8784613018436973,-3.3736502993333533
-0.8728688409200274,-3.278164118159227
-0.8703620318034888,-3.227814438012169
-0.8658227378669752,-3.1337504693166096
-0.8638009241421925,-3.0916487180420855
-0.8620796793050922,-3.052601693968127
-0.860626026284625,-3.0148618805479472
-0.8590743111976393,-2.97618565613818
-0.8547208408558786,-2.864078850171361
-0.8504079734728878,-2.7445860771365638
-0.8478882184497669,-2.6743237113888636
-0.8473795728196043,-2.6589311555485358
-0.8461646061203889,-2.62598324338737
-0.841826329811425,-2.4914754689461542
-0.8315574356187874,-2.1609662210291107
-0.8294462719599935,-2.092948162121958
-0.826134772343238,-1.9786013242155094
-0.8161527195407299,-1.6335138437848282
-0.8113366781645039,-1.465151068674916
-0.8033484505059674,-1.1823055051616929
-0.8015201955706348,-1.1201875428732682
-0.8005813925178153,-1.0880412614493038
-0.7739383179747756,-0.2119961693842872
-0.764774678878235,0.04490743954978314
-0.7558786322752131,0.27217333911182223
-0.7414770129986268,0.5743067678285556
-0.7404316781091023,0.5907176410101624
-0.7286428776695253,0.7646501067753851
-0.7264159022993795,0.7911242041257929
-0.7253283070156886,0.8007757187829063
-0.7229536153414808,0.8247401248872634
-0.7015457743314562,0.9274773765679547
-0.7011788828890921,0.9256471788039516
-0.6859461113291081,0.8779936085575
-0.6834091436476504,0.8640540705594724
-0.6712257602367204,0.7506259088209959
-0.6647348694645578,0.6732925076099145
-0.6638759574424125,0.6632191288411392
-0.6589535328689511,0.5960771671318469
-0.6501791267985304,0.4661844337561211
-0.6496853088529351,0.4588108153512615
-0.6496519820456843,0.45864439323082956
-0.6457956780889162,0.3981678547709134
-0.6333324366761701,0.18735353847412248
-0.6307022553669657,0.1422648877607582
-0.6193153211470417,-0.05187622436168258
-0.6160323290584104,-0.10869477440887836
-0.6063198208333969,-0.26649552610651467
-0.5941826129501564,-0.4474675598765787
-0.5881759536533195,-0.5268403738474564
-0.5811611825233842,-0.6108161014747719
-0.5579859213785827,-0.7904356388329027
-0.5538633752665656,-0.8065909888809366
-0.5399641781468754,-0.8212043838667057
-0.5360385004509682,-0.8120256236194268
-0.526234331320353,-0.7797251563068764
-0.5152241107382771,-0.7091809207105997
-0.5141938836062545,-0.6999433210242306
-0.5120405802242267,-0.6844994380721715
-0.511730970973665,-0.6831335037395558
-0.5038974651248811,-0.6061022301472201
-0.4938463747138444,-0.49417581555602386
-0.4932675715606125,-0.4906641337390213
-0.49205756515502763,-0.46923022070178433
-0.49123761139498834,-0.46533398593796965
-0.47967083399393484,-0.3113412465332049
-0.475622215260727,-0.2561623538665162
-0.4712895872814924,-0.1975425834937269
-0.4646695704578203,-0.10565889860761944
-0.44665996991665136,0.14419607370473075
-0.44647423451104773,0.1463087616760676
-0.4349607933449562,0.2910841279376334
-0.4338648490827248,0.3012604306837218
-0.40697308002329446,0.5488520792480509
-0.4051392249014514,0.5576998770520033
-0.3995508323160264,0.586711462245209
-0.39902022352659827,0.5909240288300147
-0.3930675586581156,0.6073567177165442
-0.38730389185891756,0.6229843423516452
-0.381309733355196,0.6265250989821041
-0.370722451215308,0.6132043062757562
-0.3600094209964224,0.5717733112183842
-0.35841163055653347,0.5656084268233438
-0.3523199612777579,0.5254187441975725
-0.3436313897718013,0.466570325870264
-0.3416129093905469,0.4477143282116577
-0.3404411370843743,0.43983313675519103
-0.3390194298311746,0.42478957806260564
-0.33744112928355996,0.4110229409091688
-0.3292571804233013,0.3390824541873496
-0.3240620939599008,0.2882688241314411
-0.31940453333130936,0.2398260594609399
-0.31233909608615074,0.16889241810020195
-0.3062403287294799,0.10552574171317168
-0.2977723148329896,0.02448119751956258
-0.29770970302049804,0.022839102790729236
-0.2913969484485115,-0.033082965420790436
-0.2859869092642957,-0.0771358560752198
-0.27535171072344333,-0.1510680090299134
-0.27351488329080453,-0.16521807919094877
-0.26750453954562836,-0.1926454828420293
-0.24319844603308605,-0.22256523524218796
-0.23832860656928734,-0.20296652417012773
-0.23631524821369965,-0.19791843757800562
-0.23453632473356745,-0.18864752953021063
-0.23092614511708787,-0.16729525166050568
-0.22646944049100348,-0.1321887129322039
-0.2237898228154962,-0.11371133812736298
-0.21648701744819032,-0.042251337827015026
-0.21604752449559683,-0.03747350709163936
-0.21282694219303044,0.0017463880426854877
-0.20564098206858272,0.0949690196748624
-0.19047682148424006,0.34834061885477857
-0.18575351819021568,0.43750689555544303
-0.18437722999336348,0.46580329360431866
-0.17827289608612773,0.5923748630787031
-0.1663705639107942,0.8543581994404351
-0.1621311125584386,0.9558645835425431
-0.16108916497303394,0.9773961463361085
-0.15031639719484335,1.2333643081364873
-0.14024119197112928,1.472211293682002
-0.11910948457219561,1.9412910595354567
-0.10509366405443821,2.1996013705212087
-0.10238429580410813,2.246678508573507
-0.09759818444674195,2.312921400293656
-0.09518983010065218,2.3440028284097103
-0.09428274722579033,2.3576133080237316
-0.08039536977592388,2.4871566305033506
-0.07930010609465121,2.4889547481167726
-0.0766727467400301,2.5056790798088797
-0.07644302807297709,2.50482846988603
-0.07240033871574614,2.5156333703586
-0.07094815418144762,2.5214203950079845
-0.06306231445507571,2.515637000377957
-0.0598701080584938,2.502902227235353
-0.052252680250839845,2.453192082391543
-0.050435879648818016,2.4399991054770998
-0.04863634921205673,2.419940834584655
-0.03695401852444391,2.2555992616078386
-0.029998551182188304,2.122701445908357
-0.013831222131139853,1.7171046845562843
-0.00837926641300113,1.5463563518485215
-0.006563134466428089,1.4898918416383136
-0.00567798665646535,1.4589273957157172
0.014458649021470649,0.7167668239613455
0.02934261799457971,0.09310864122762295
0.03281587324042379,-0.05977460194717275
0.03367746388126314,-0.09976191335434936
0.03592751538883121,-0.19934585767357466
0.03748773999773913,-0.26566049723364904
0.04738887657916768,-0.7106819442934194
0.05331767797263964,-0.9776249819950407
0.06899299858433139,-1.6573019989423525
0.08453643622306206,-2.269552528000545
0.09283575994482574,-2.5647334950488254
0.09869566105543948,-2.749222222432531
0.11123588482492153,-3.086872283488013
0.11493688079280862,-3.16953751261043
0.13716107538484712,-3.467738420214097
0.13773634790533595,-3.469565261573666
0.1497102588090211,-3.483028139168606
0.15402478022187616,-3.464251765350323
0.15450541478204105,-3.4592069217480215
0.1550017671384638,-3.4542998620693455
0.16109781950655977,-3.3935778953381392
0.16369066244978736,-3.3624108848219545
0.16692537389077344,-3.311669712591476
0.1700192617774876,-3.2589683427932057
0.17032559068096642,-3.2564665233594714
0.1706012072324925,-3.247569146853592
0.17240982298221263,-3.2135080841821293
0.17562207718027656,-3.145944940531852
0.17692139348070057,-3.114666723324895
0.1826522668907229,-2.9702597858927504
0.18554876451950353,-2.8896875275131793
0.1878367366237228,-2.8227571767736173
0.19594067681328342,-2.5532136077948384
0.20006672484300303,-2.402721663211681
0.20082037873632075,-2.374161324647083
0.20376065068518834,-2.2564395405632602
0.21884296061057196,-1.5991427520158403
0.22446124609234497,-1.3331732971672217
0.22490652489829355,-1.3145343792742992
0.22602482475752161,-1.2561955396752875
0.23408822631001414,-0.8478051792020486
0.2441003835247635,-0.31708296296081023
0.2538297076922582,0.20744644737314505
0.25618469612346395,0.33566992889204117
0.2648669824094796,0.8087137667492886
0.2648710642544456,0.8071599376541536
0.2708750743571553,1.1296073921284424
0.2713533833755619,1.1589466911111506
0.274181462298388,1.3039360105105644
0.27518341235552857,1.361349139392348
0.2894446900908463,2.089747086471579
0.2908346609719539,2.1533371537467456
0.2923919239149111,2.2248319518747506
0.2991793700405321,2.542153086918632
0.30629591485665,2.847494046326581
0.3080857272015769,2.9241771671235957
0.30991641901567313,2.9964055687336537
0.3117446803497499,3.0703292711653427
0.3124158872604741,3.0949816235259706
0.32117359529345935,3.413505828656206
0.3232208977182047,3.4791447249453524
0.328193447158303,3.6294711520544003
0.3300341456977476,3.684342138467459
0.3642243936503027,4.239660636510495
0.3730562129483803,4.249244796894864
0.38655682617880593,4.155354699522677
0.3867084769563309,4.151608975094705
0.3904073282388598,4.101995008364554
0.3939095714021468,4.050862754141917
0.3948762235895025,4.029734530409528
0.3962804256441701,4.009310529641677
0.40062614983223277,3.9201653112037325
0.40319960274266053,3.866470601231629
0.40956386562702285,3.7061537191271987
0.4119830229089043,3.6411796733614032
0.41376676414158187,3.587621311735612
0.42844555764219283,3.1034951134210282
0.4309797090108525,3.0093200987526894
0.4372965991084925,2.7642116672270958
0.442919853308819,2.5310850644578857
0.4487227127986273,2.2760644487622037
0.45206755119748454,2.1259988833891925
0.47031493690551773,1.2597181823331995
0.47194620959922506,1.1743416405359288
0.4749177055034206,1.0275870759574668
0.48588104002670773,0.4766475276662956
0.49940254808173457,-0.20466340873027436
0.5074188278704961,-0.5993660067304807
0.5262021849247889,-1.4895170250075522
0.5317186360982644,-1.7326886857671742
0.5453863766633078,-2.3005310716768337
0.5583884847681322,-2.777140530661749
0.5644186063771359,-2.9775592793506918
0.5669648009360415,-3.0572431796562283
0.5688068279266307,-3.1149607771100185
0.569680480118191,-3.1378930450128313
0.5697680904693141,-3.1432134581217315
0.5704031739593267,-3.1581786219489296
0.5844789149298997,-3.5268739115694685
0.5847813288717614,-3.5332711369025946
0.5865670537248446,-3.5741890861307093
0.5870555374155026,-3.587265318292383
0.590334550180335,-3.657597366584837
0.5935956463848147,-3.7181283011751907
0.5958889699096703,-3.7581615135832647
0.5998354971693471,-3.8302155897473185
0.6001423030244806,-3.8346458799533747
0.6037809387832214,-3.886057560694893
0.6117657673808092,-3.9833090659210555
0.6167809562711639,-4.027981894840988
0.6197149377632813,-4.053775610568677
0.6312425680390881,-4.103893225285203
0.6422727701747517,-4.093749471485658
0.6461730094688969,-4.080451192177442
0.6465732779209628,-4.077817014105488
0.6503600937599607,-4.056223285123894
0.6670101864738145,-3.8974513912238304
0.6710106695350637,-3.8415512754660393
0.6717591444596178,-3.833511495938962
0.6746750345183248,-3.7858156706709223
0.677528185104805,-3.7415269285498067
0.6823967308926853,-3.658302352275196
0.6904914697252691,-3.5012343689206444
0.7027163869010193,-3.228057571881552
0.7048067069722261,-3.1795420538405783
0.7074059561155659,-3.112221878332742
0.716797943639667,-2.8686815598601516
0.7205857187956854,-2.7591464695332375
0.7227239610749727,-2.6994335591681224
0.7244627207302763,-2.6499743415412587
0.7352616634141325,-2.3239701035197475
0.7353107842160309,-2.3244323476781643
0.737605339154336,-2.252596029568028
0.7404365069282695,-2.161450767719046
0.7407284248790358,-2.153328447606202
0.7531851339762419,-1.7459068961088284
0.7543270086308276,-1.7080981538781246
0.7560343753843908,-1.6489398744867636
0.7584120689514613,-1.5690516462047466
0.7586013360966817,-1.5628016752088927
0.7746759989180942,-1.0034220015675352
0.7802576069762628,-0.806834169612251
0.7940759900819341,-0.31648869192884455
0.7945561577777802,-0.2952747669837111
0.7970677872785559,-0.20692514684033358
0.80180478877495,-0.043682025226543034
0.8044732657158473,0.053771687321806906
0.8154049224371569,0.4353516755553833
0.8262793812455529,0.8094893232572687
0.83160545423606,0.988764973488139
0.8381734652499819,1.2058639892348868
0.8532885872205891,1.6718513263961472
0.8749454794032028,2.277636347196792
0.8894199478636176,2.619074604389446
0.8961976644998426,2.766242032751008
0.8963208911274156,2.767534318695501
0.8977740689611569,2.799099675024889
0.900501610494997,2.8515748352062054
0.9054296898282654,2.9418293535625013
0.9151294172071394,3.1060175049179235
0.925345213296775,3.249124026900531
0.9261298887028477,3.2631768784961768
0.9263994156872251,3.2644043326232017
0.9292965091011736,3.3022946319946676
0.9337672337895029,3.351930899538267
0.9340694550593032,3.352969897679922
0.9367181366031687,3.38018261589149
0.9426697910150819,3.4342754438052316
0.9432577130234385,3.4365130713192125
0.9439606977107329,3.4432774983866548
0.9490107749656698,3.479500404774968
0.9606239456723391,3.540792726366327
0.961830107369491,3.54863141436204
0.964167477524339,3.556667534960161
0.9663169486140433,3.5600659304188866
0.9664686588717286,3.5616836747687284
0.9746082876870563,3.5770035202947157
0.9771652231358603,3.578153903622566
0.9990116750404203,3.5516554842770662
1.0128353994211121,3.5057062068949545
1.0150734498493303,3.499954310789554
1.0232067783563874,3.464597834050437
1.037371875925162,3.397656696886613
1.040707603145587,3.3788579369424636
1.0439302248059459,3.366321090292778
1.044568184520081,3.3668691489260105
1.045138603612008,3.3659368590540955
1.0465943709176466,3.358334270614517
1.0478998038033822,3.3524746621651014
1.0516787174284357,3.334760170349408
1.0517713984599952,3.3372600881593804
1.0584017637429204,3.3146221719334936
1.0597475672334786,3.309938814249946
1.0696329876401212,3.2795632073431484
1.0867923267767008,3.2646554977529125
1.0868137858683404,3.2626688562601007
1.0888944264398042,3.267999146074512
1.0940839037642371,3.2688511439083587
1.0977119967706503,3.271855996174779
1.110310915560893,3.3173974848102192
1.1119978502817869,3.3238221991980246
1.1127024776824115,3.3268190006291514
1.1152563380338183,3.340062911627322
1.1219778919410626,3.375380113328518
1.137642777898475,3.489850638546555
1.142564393429815,3.533263424788002
1.1511791982860142,3.6143716889478648
1.1578537670580067,3.681787223049285
1.16002744056423,3.7076330530880557
1.1654539566050568,3.7621398336734657
1.1678495043175534,3.792571406390147
1.170637960948687,3.8210936837995546
1.173054761204198,3.8497041484584273
1.1784809102260727,3.9035999371238286
1.1787938821679598,3.909382015722436
1.1979608789623484,4.110072196976359
1.209652896661991,4.208707087560546
1.21244280924655,4.231358262828962
1.2284442765553898,4.31123051250384
1.2368184305078458,4.331623772279321
1.2385974352222897,4.329829021967528
1.27169092931205,4.12323613939276
1.2734194397349263,4.10749523083303
1.2738217798895306,4.09643424163625
1.29632520359716,3.6707528711765463
1.2966965597469473,3.6638311610672987
1.297848572595294,3.6362223925298087
1.3007077065891943,3.5626147453198964
1.3031663286023232,3.494124227663827
1.3058029434170404,3.4266209873394766
1.3072151853939475,3.3849576806126915
1.318561246462358,3.035952004092605
1.3198722136792824,2.992088666623475
1.325709456497699,2.7864302462123116
1.3348755431282973,2.4415414484637536
1.3390433977173055,2.276864668450432
1.3437288443990036,2.08483856491863
1.3516862072169697,1.7462404112780359
1.3606370357779243,1.3497334347495393
1.3639794098145153,1.196907807369577
1.3653757816209264,1.13449486469492
1.3707767391421726,0.8851955555057072
1.3720838636147121,0.8241717613574748
1.3720861084062257,0.825337518574906
1.3811401797986411,0.4036427329424719
1.3980683140237948,-0.37306797514497453
1.4012453148503576,-0.5161550535775491
1.4043873233659472,-0.6511418631884063
1.4102595279462387,-0.9040573734199445
1.4123254953154234,-0.988848382081003
1.427061635126588,-1.565008946133877
