n_harmonics,base_freq,magnitudes,instruments
8,1.224560660097715,"[-1.03807662 -0.82077987 -0.13154136  0.80394814 -0.02264013 -0.43281384
 -0.01160934  0.17924555]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.574941715842533,-4.671578203210191
-2.573423154395925,-4.654325696837163
-2.5636576551057604,-4.5961875608964835
-2.5629916057162494,-4.604140812594393
-2.5591030578164045,-4.568138179172089
-2.5578592038118613,-4.576206695940008
-2.5573167854514987,-4.559788602651616
-2.5546103166589456,-4.554171486395553
-2.5479347868737388,-4.4982172518377075
-2.5444771554020207,-4.485343752866708
-2.5409684614219232,-4.443720932119106
-2.536526638221928,-4.4183759217803455
-2.5293742219685345,-4.367169991183736
-2.512310074206382,-4.247354169365713
-2.4994492123912204,-4.160632269035931
-2.4985066512433267,-4.136602579377247
-2.4972654156365213,-4.126080284602972
-2.4916471049639117,-4.090774831839792
-2.4865762121228254,-4.053119125705814
-2.4823101999061974,-4.004269148109275
-2.477877183566485,-3.9765366426775515
-2.46363943353549,-3.8440390676873872
-2.4607760191854577,-3.8389328301367716
-2.452342112808327,-3.7758849467350024
-2.451535781167272,-3.758668059082548
-2.4485303540492485,-3.7466189712034854
-2.441015467786964,-3.6706719956181972
-2.438242391738708,-3.6550716298007653
-2.4287830179222976,-3.576199445372269
-2.426498756049969,-3.5561866173848715
-2.424638483501547,-3.5367719007664635
-2.424029492444376,-3.5386042809295275
-2.4210346832293737,-3.5122856984268447
-2.414518216278295,-3.458393206338975
-2.4134913926767583,-3.4552022554435893
-2.413466369477538,-3.4447508584716315
-2.4053879730249426,-3.380772463120872
-2.380343371862493,-3.162339896150655
-2.367720212929876,-3.0570563821129273
-2.3665094340684223,-3.053789185385245
-2.355527744648061,-2.96467641342555
-2.3431626377474064,-2.853528497112845
-2.342139321956437,-2.839822646623911
-2.332758973107987,-2.7676574158311475
-2.3251350082848052,-2.703242073793593
-2.3143058243530383,-2.609260319338335
-2.3019840708728667,-2.4917274819818633
-2.2994672332392527,-2.482579985561068
-2.2888807418498,-2.386729872038814
-2.2873642417500557,-2.375148314189623
-2.2765583872136257,-2.277248623570375
-2.27644028400347,-2.2740776095444595
-2.27203608361806,-2.239021708832013
-2.2706610218336083,-2.220571385460156
-2.269221191232917,-2.192683684122634
-2.2603120507029684,-2.1121915868139363
-2.2480249644694905,-2.01186969913927
-2.2457887661308615,-1.9823002162224752
-2.244020843179655,-1.9756204648996225
-2.2423763379726953,-1.959353820869805
-2.2326891105489004,-1.8590539994347306
-2.2234275326253607,-1.7792719528731686
-2.2221279441373865,-1.7763639571561987
-2.212454237060734,-1.6603704719497736
-2.212123901288404,-1.6635010922878903
-2.2062515334048243,-1.611868156522979
-2.200562580015431,-1.5555805600852692
-2.197860448109169,-1.5215728282471115
-2.1776971047515756,-1.3166082963256869
-2.1693065522898127,-1.241426356597152
-2.153019263753203,-1.0715435426278261
-2.149821410332658,-1.0362787666142623
-2.14690315549004,-1.0079102562151705
-2.145316938247289,-0.9930653461959125
-2.1405618133580067,-0.9485013056744196
-2.1168470723947075,-0.7129139581099035
-2.115626962117616,-0.7020735888362656
-2.1137175511882935,-0.6927637619266632
-2.1125906592990598,-0.6841330211972702
-2.1059964617715283,-0.609282529235786
-2.100448567326384,-0.5468285196480268
-2.0939534951737846,-0.4970280809637233
-2.0864250736953496,-0.4240290319660941
-2.0839309164970796,-0.4005633142536499
-2.082914507408754,-0.3907979221482493
-2.061528924942789,-0.19616413253781764
-2.0506309859724077,-0.10491408570391576
-2.0495282652175923,-0.10356120801005275
-2.0417092736790092,-0.02971563732813537
-2.0362502641965055,0.02690147920163299
-2.0349941983245823,0.03335618505237428
-2.0342938316143657,0.03910929108726314
-2.032788652702383,0.04988465194389721
-2.032196528459245,0.05619506134190267
-2.0245153555179334,0.12317507796735208
-2.0228999550604128,0.13211967079609938
-2.022183148190382,0.14012173603759304
-2.014384497976949,0.18799167895477223
-2.0111167190771297,0.22344876887498388
-1.992459383759281,0.3579931661234485
-1.9888130739932022,0.38028859954564553
-1.9875322860532598,0.3907160040265842
-1.987528033304229,0.3839815092666351
-1.9850434751249393,0.40756121187882527
-1.9834447982715944,0.41803296208386354
-1.9821253737164835,0.4368422177958894
-1.9794932659803746,0.4332040085797753
-1.969586483048279,0.499100012784764
-1.963824794033244,0.5258005843432902
-1.9596282095302264,0.5684354662235676
-1.9559299306892928,0.5759373199808884
-1.9482120639133642,0.6110105719888517
-1.9394779456464049,0.6699783918993368
-1.9358970892918175,0.6892129233947251
-1.9313015956096922,0.710697444286142
-1.930341115346933,0.7042111602660728
-1.930284939867329,0.7121313722807224
-1.916121109259603,0.770373351565618
-1.9121886417035485,0.7948739633311589
-1.9068663276750921,0.8200783498170835
-1.905849209223115,0.8126015030212029
-1.904311613523912,0.823669432674046
-1.8905800106574364,0.8674776134544364
-1.8832651258735265,0.901330048315231
-1.8811912915712992,0.8953638989115748
-1.8750119771978202,0.9232858596442731
-1.8699930212107347,0.9359043345608198
-1.867404982727205,0.950372208669884
-1.865642496813743,0.9499385949911239
-1.8641382543402394,0.9538520260791045
-1.8605798280636896,0.9577373819067255
-1.8528408664411216,0.9851067387695569
-1.8401590468557654,1.0156193133418485
-1.825666404684023,1.049900207126249
-1.8226993365700035,1.056815822901852
-1.8177893155986307,1.064966698723347
-1.8141243198217678,1.0786842470727112
-1.793311974249974,1.1226051721054235
-1.786675323984694,1.1281523750336788
-1.7855910758728473,1.13599197198897
-1.7781541519033122,1.1526935481949272
-1.7730037338376763,1.1560150262462419
-1.7675494139104586,1.170323587771549
-1.7638345641944722,1.1893236144379915
-1.7630149777541047,1.1855146551759301
-1.7583607811850412,1.1910282352360018
-1.7335356783428264,1.2496890801964124
-1.720545660397476,1.281386002918728
-1.719137372093521,1.296115289161409
-1.7183206029060831,1.2906770269321486
-1.7090962388591788,1.3264814408912138
-1.6931904238250923,1.3634316207778847
-1.6882297528325876,1.3864992232122564
-1.675556664574005,1.4182981325477997
-1.6717614912645267,1.4378615999677478
-1.667553429669104,1.4503255842099494
-1.6640476250751255,1.4692423847949156
-1.6603960245857359,1.4735785379379644
-1.6514286837818857,1.499665011467874
-1.6399519603760144,1.5527289579185197
-1.637682110445152,1.5548072602323049
-1.6247784229421944,1.606841610518654
-1.6222076149511522,1.61333228792776
-1.613180117222192,1.646704633473988
-1.6061161906718082,1.679939899110722
-1.605668845869872,1.675913989223197
-1.5917971481881292,1.7331393533732555
-1.5824053814413441,1.7525887358453227
-1.5787468810242593,1.7742158204511727
-1.5768280640167474,1.7754904605068758
-1.5712225377994669,1.7917829245602463
-1.5601343151439904,1.8328002208540117
-1.5423684125565977,1.8889341622254714
-1.5423633035926179,1.872499322078742
-1.524121691308051,1.9191186375643896
-1.5192875303142845,1.914721709990464
-1.518817791128415,1.9324038975238456
-1.5150503266881379,1.9231394949224951
-1.5010193831672152,1.955828017154155
-1.4991763758862082,1.9493708844177995
-1.496014476697206,1.9363672208511646
-1.4958908824727826,1.9464053126498808
-1.495558447975394,1.94812373495562
-1.4922655488288243,1.9460775586988774
-1.4894382068166576,1.9430600684308292
-1.481477315399133,1.941859534710588
-1.4774109899646195,1.9321631686811973
-1.4763172244860687,1.932565732119817
-1.4733258086744538,1.9230668810535978
-1.4658953295705932,1.9156593979663823
-1.4502529069391785,1.8939818430189925
-1.4465059339781114,1.8767945466042957
-1.4455397993545867,1.8641098308198618
-1.4415109361951086,1.857593714777945
-1.440357362503128,1.8499710122471
-1.4390396482877017,1.8438535336573156
-1.4364812559403746,1.8356082700722751
-1.4347798815817565,1.8295297259721532
-1.428866944495357,1.8098771743345887
-1.4202974731561706,1.759877361784362
-1.396896634901756,1.6343297009114104
-1.3925999908994116,1.5930430074541941
-1.3638526872938528,1.3314557445834874
-1.3380396049018946,1.0599300722165466
-1.3373872483635871,1.0511987865353842
-1.3344036538507356,1.0110095372786172
-1.3291925693040096,0.9440023230127632
-1.3287339873227337,0.9473532093543096
-1.3244671169921594,0.8940765922739186
-1.3243571446466733,0.8869195163210969
-1.3150643634549075,0.7660706108900674
-1.3109118066187355,0.7104099879793409
-1.3086777046062579,0.6857961656100615
-1.2999557276763283,0.5599489856699038
-1.2990022213805763,0.549863165086027
-1.2944360269788182,0.49534122823178484
-1.2916239786792585,0.45363664288595196
-1.2820129993618796,0.3172213575150671
-1.2634785945452947,0.046389593517504366
-1.2619901308210815,0.018054103269819922
-1.2602367922597313,-0.01136048870674427
-1.259332514544502,-0.016320211947142227
-1.257288872044437,-0.04808676661460237
-1.256281969370955,-0.0777257788721497
-1.2483260572369532,-0.19131277294587587
-1.2442586486351666,-0.25290612554082853
-1.238189230845602,-0.34505724260968507
-1.2369709319814042,-0.3574361457605655
-1.2333816088074778,-0.4043437426421493
-1.1980698806649872,-0.9289522015469429
-1.1913038751346892,-1.0210630950839594
-1.1911958304603025,-1.0150459086318357
-1.1910617464002642,-1.0201810216910372
-1.1855740900041445,-1.0877591654914915
-1.1781087543078668,-1.1788177405946634
-1.1695686851178138,-1.296636688274396
-1.1694508992931094,-1.292273555928938
-1.1693362365332785,-1.2877961141740002
-1.1621183222533005,-1.3665332895445597
-1.1605175087689161,-1.3962256775649837
-1.1600879683633125,-1.4003011392292561
-1.1593111222254449,-1.4111299234090042
-1.144310032087338,-1.5713954588442292
-1.136776961738443,-1.6323768543744206
-1.132582316143101,-1.6650679181295953
-1.129981660903608,-1.6905975119312884
-1.128926271560153,-1.7070822481448897
-1.1273352004818544,-1.7042681065402854
-1.1231487048682527,-1.7373397523827974
-1.1200646639168124,-1.7643513714328116
-1.10173851684663,-1.8551801793393914
-1.0931391774784336,-1.9075596260310386
-1.0864602007026272,-1.9214030715048511
-1.0853734675422462,-1.935195465456941
-1.073638731974602,-1.9305105366684334
-1.0616505271476049,-1.9281685281877778
-1.0556683540455094,-1.932113134579789
-1.0484285281766548,-1.9019071945277124
-1.041916848130268,-1.8874126931973367
-1.0375876901621752,-1.8638344996999285
-1.0315520171432078,-1.8375632812052598
-1.0307593234875188,-1.8294965718797758
-1.0306703778798523,-1.8224871980448678
-1.0262274161875138,-1.8043128305228653
-1.0225390936882712,-1.7751154392535424
-1.0218413215681779,-1.7724235616801614
-1.0144467778309696,-1.7073089916554454
-1.0075171044988669,-1.6639144129968686
-1.0068466268752638,-1.6515403046841783
-0.9997705587512566,-1.5904058544577115
-0.9888912118106994,-1.4634408754749904
-0.9826046084832307,-1.3858200135188083
-0.9806396543604139,-1.3761202922093232
-0.9789359653986569,-1.3631374939717626
-0.9708973425842289,-1.2513991462249627
-0.9653572608147627,-1.1689889889405445
-0.9646887963408428,-1.156120043592786
-0.9591172231979281,-1.0889536058500335
-0.9554189564590438,-1.0294344131753177
-0.9528956506063877,-0.9922501072556305
-0.9441193433539068,-0.8487608118299181
-0.9439296586275265,-0.8439166113353742
-0.9267997326484512,-0.5479526019787341
-0.9145859632812536,-0.3397009706156525
-0.9119809669128616,-0.30292477682187013
-0.9046236626026918,-0.16280011992804497
-0.8918764977446099,0.07670589123825881
-0.8881036281042571,0.15397344074119998
-0.8815532706431202,0.2893042579196383
-0.8629020686064051,0.6318305689114682
-0.8576742280922138,0.7338222364210714
-0.8531306584726321,0.8223063106057874
-0.8515293015263019,0.8514619525501507
-0.8475799727967912,0.9257075884303642
-0.8336806275535178,1.1742393831544045
-0.8228783556595989,1.3717567034893468
-0.8137537445109757,1.514435834557906
-0.7919592183153119,1.858075323431295
-0.7878933314662984,1.9009955487743002
-0.7873978880828565,1.9274322964048447
-0.7854409326542742,1.9471292877533428
-0.7822542369095924,1.9889035887160271
-0.7745323881550128,2.086286319726087
-0.7740633588346015,2.0866403640846025
-0.7586236014203012,2.2617227982282104
-0.7547731776113222,2.310235556588202
-0.7468499163423044,2.377688986429464
-0.7420917081751206,2.4195213369824793
-0.7382288440621565,2.4364943706901787
-0.7360048455000028,2.4559654208048265
-0.7321403586827113,2.482717940243278
-0.7171951318029555,2.548185079968031
-0.7043226248576131,2.5836724226798253
-0.7010258327774186,2.581063339594173
-0.695238338353775,2.5816074925088506
-0.6912758038418305,2.589378590978888
-0.6908943088106541,2.5932842569330576
-0.6788251010320154,2.5737778640242306
-0.673070336183522,2.549336023244597
-0.6575947383604488,2.479591288954704
-0.654044290223915,2.452173321438708
-0.6441760220755572,2.390290087288136
-0.6431100815580759,2.3776489835512917
-0.6397187071292811,2.3481382027506434
-0.6392610204245885,2.337196878301333
-0.6272587451619946,2.2216886875684088
-0.605219101842839,1.953654869560186
-0.6025016181601002,1.9108381282478266
-0.5909979163112178,1.7477626957769195
-0.5836548402999471,1.6453366602427724
-0.5789490723320001,1.5734902177482533
-0.5766254356352811,1.5367431584077882
-0.5668741392255399,1.383010248401141
-0.565668479205006,1.3556658246039845
-0.556689509090285,1.19513568878398
-0.5474636523178416,1.0387505349519957
-0.5459532769465403,1.002221280493557
-0.5452820606229833,1.0023323412891147
-0.5449178837767965,0.9856332278559807
-0.5140071763764009,0.42777643783960956
-0.5134940983961975,0.4120961580406304
-0.5100652130184478,0.35080796789109286
-0.5090114190484734,0.3318132234298789
-0.4960962999611933,0.09558650994880358
-0.48461546893052443,-0.10545003683422552
-0.4810882194824342,-0.17121434269360636
-0.4806434899400358,-0.1787076525385502
-0.4778827810615409,-0.2219037439451591
-0.4753877825221702,-0.2576105434014607
-0.4701265156565859,-0.34791110878416975
-0.46911380481892984,-0.36356295820167306
-0.45479219886569267,-0.5941083886713263
-0.4426429822163853,-0.7880981330369242
-0.43561928403240646,-0.868995459575134
-0.42553961404276297,-0.985423254934035
-0.423853040102117,-1.0095872877270593
-0.4222258200266076,-1.0189924599409879
-0.40953188870000456,-1.1634894517888315
-0.40564408441478994,-1.1975507308950328
-0.40503996939774956,-1.1956799510385274
-0.4027288548351464,-1.2207905694125731
-0.39920029753786634,-1.258207170963199
-0.39778381801367324,-1.2486941498406572
-0.39361718764882614,-1.2961691751428237
-0.3829147559962536,-1.3655110169257698
-0.38182725581016097,-1.3581166110481886
-0.36876505372370394,-1.4249274716444114
-0.3680132007615935,-1.428953359418645
-0.36516161851233075,-1.4243243039208624
-0.3619655716563077,-1.445992346438054
-0.36069936917398326,-1.445729735296349
-0.35671762574472643,-1.4381923296962915
-0.34660734729768805,-1.461209381521679
-0.33818405709405663,-1.4506040106106004
-0.3342656366942589,-1.439414285525356
-0.3334857859403426,-1.434147527869157
-0.3283464989633673,-1.430365846330854
-0.31688537979048625,-1.371485502909595
-0.31496421119571405,-1.3657174520028517
-0.3105209032632743,-1.3246345863116065
-0.310031626644399,-1.3298266562341712
-0.3059167526854427,-1.3073092594772702
-0.30151041592024574,-1.2633555715586184
-0.2994906800151709,-1.2517980048264807
-0.28863340363356604,-1.1569077095685187
-0.2873976960162965,-1.1420167786992579
-0.2502145806636351,-0.6980599587143924
-0.24065427273421847,-0.5594249685051391
-0.2096529237472673,-0.057206802676503826
-0.20778007680962407,-0.015287980965461499
-0.2053562094309136,0.027319894044185767
-0.20337184921160922,0.058241543241924064
-0.20026031712980696,0.10591936369878976
-0.1951798092562358,0.20151562936149003
-0.18782881223047543,0.34054183623743794
-0.1713162724798427,0.6347014799432011
-0.16214470900591627,0.8065087987223057
-0.16138095543479825,0.8061166515935443
-0.15770608851304235,0.8849104474021926
-0.15528295780730073,0.9265204355667164
-0.15199808626694722,0.9949789991758968
-0.14768100158465192,1.0645666037060502
-0.14222844644073884,1.1463564262291017
-0.13531001340696136,1.2815094302114443
-0.13225495016756827,1.3353706960378031
-0.12736701436943498,1.4056405068702416
-0.12421656605251297,1.4629669927789044
-0.11416894357738183,1.6187357222981968
-0.10960048540862122,1.688724110374392
-0.10950185738432028,1.6888593638094658
-0.1056710968458896,1.7509834309496854
-0.10477431208780885,1.7667456091854787
-0.09924266460300135,1.8370843102807204
-0.09176631744397756,1.9395037024658441
-0.08772699667454642,1.9893972431990015
-0.08046670970461411,2.0817962155430147
-0.06920556777503695,2.2161291368824823
-0.0626078088556028,2.2725157435636665
-0.053350613597477725,2.3631088709718395
-0.05045976975722244,2.378514992536494
-0.050166966460974294,2.3861985225932427
-0.044587546625990626,2.4224862590194918
-0.04094661030910807,2.4306389731401414
-0.036803624942383095,2.4622086123294276
-0.03332689913719378,2.4972470142213874
-0.027857470765659365,2.507541714774046
-0.014912714351017264,2.5563858621684825
-0.014573000468706354,2.5602077344430296
-0.013649975591511598,2.5497942442564177
-0.013031422246307933,2.5761692271030405
0.006684360321383753,2.561623024165206
0.006992404572936373,2.5674157438998804
0.014022188495888432,2.5599171354570833
0.02880834504274077,2.511516576939879
0.03916947560279915,2.464124288524018
0.04039930604726161,2.4467614737740737
0.0435552577400129,2.4322975283402233
0.04618528278023515,2.4143171201220515
0.04717988893639902,2.3947008711854103
0.048597881301074786,2.3934625835802437
0.05097865475741026,2.376855078798146
0.06034136642066423,2.2994621647844795
0.06398619094481717,2.260804371628984
0.07008141840236437,2.21741771478012
0.07781596428299897,2.123211690607948
0.09544611086742183,1.9243061013353762
0.10315595169870395,1.8165652341561482
0.10610025564785985,1.7712940968735256
0.12069142008551292,1.5616136161788214
0.12775720608256957,1.4668954254497533
0.14208757583427456,1.2448737929636826
0.1508702005082565,1.093610938178911
0.1512414005336673,1.0938345075461393
0.16597619079319959,0.8600366716724456
0.17844510466567876,0.6640309996558661
0.1785228513601762,0.6584878442065937
0.18187411507577878,0.6043043129371415
0.18347897666037216,0.5660757615688872
0.19821623994804494,0.33189467912888604
0.20124942727233908,0.2804407996772231
0.212471160879538,0.10642749733143424
0.2132196958922803,0.10425430573890232
0.21722401714498485,0.05311261974748472
0.23506074643654795,-0.2041521658484489
0.23862155450948475,-0.2534366689259481
0.24106205462981567,-0.29156095029352885
0.2417067232265362,-0.2911604874250601
0.26967534948112526,-0.6214051929268164
0.2807852286748309,-0.7317663949112989
0.28425802401791067,-0.7582358181637
0.29697023588403004,-0.8580053977841925
0.3033321768687167,-0.9016001403722504
0.31213317002452534,-0.946211559195684
0.31218355523902597,-0.9623130836252086
0.3128008494604151,-0.956266812787955
0.3139533065998137,-0.9553558781736716
0.32681600353973117,-1.0063086076980905
0.34369290535198616,-1.0620775911217653
0.345218631720559,-1.0605842465283826
0.347424347441442,-1.0600950377125462
0.34945926692281226,-1.064619707640758
0.349617329877038,-1.055036402860141
0.35076940969653103,-1.055031171100732
0.3531445428067377,-1.0541661779573506
0.35671663933419184,-1.0460234110378999
0.3621878995591481,-1.0385110376208453
0.3692834430916232,-1.0513035145786982
0.3737199454492721,-1.0433130148554797
0.37639454068367817,-1.0445294686855469
0.3956683317938263,-0.9645389327223868
0.39890649302397563,-0.9429543611936316
0.4076680924017295,-0.8907839607505008
0.41631783267699873,-0.8344218946155936
0.4167094462207306,-0.8262630468219014
0.4256962676550229,-0.7812404002906741
0.4316178880386179,-0.7231722933295699
0.4316462169253201,-0.7280143021223177
0.43836211240679557,-0.6832171480317575
0.4613141588641776,-0.4715784836979612
0.47384497131292,-0.3477549050652443
0.4747434341200183,-0.3469310840804334
0.4835816438014531,-0.26001483085817584
0.49129767922369805,-0.17239388840145997
0.4914163284431172,-0.1755242939532165
0.4965000869819054,-0.1236020785452014
0.49650805568243594,-0.12632529653508998
0.5015692103376463,-0.07157438628449103
0.5016731298609343,-0.064914032522808
0.503397761019519,-0.056946511236157946
0.5035081971217159,-0.049772284762088545
0.5086620627045528,-0.004549218623933458
0.5114089475949131,0.012621345058758296
0.519701755187167,0.1069746521824559
0.523848306011649,0.15422476762448883
0.5331525522112699,0.23066328367396183
0.5442990215629457,0.3243492491806851
0.5446913013114454,0.333311150615997
0.5677661786548462,0.5280625592041059
0.5685560977128299,0.529926333916226
0.5857661853298195,0.6439783734260127
0.5892632823250552,0.6751769135311186
0.5921940943709068,0.6819738819153268
0.6030555540609015,0.7448889499576079
0.6089270370589439,0.7755931425926678
0.6105974204718301,0.7736173854881575
0.6122768205930393,0.791181932390948
0.6208228375841807,0.8144130453004913
0.6218588850163558,0.8198273021548562
0.6302928087796245,0.837984727876522
0.637317295915472,0.8556975120041832
0.6404033621893435,0.8618383894391345
0.6733175692811519,0.8673995635954777
0.67573156168792,0.8648483225546695
0.6878225553998294,0.8299179059188524
0.6902872776111049,0.826108811673106
0.6929260812607181,0.8279637901367345
0.7058323052423825,0.7744767473176772
0.7113830496390388,0.7552147302950672
0.7326113682474453,0.6424497441078952
0.7376954696834721,0.6212455538949451
0.7453518564941692,0.5656187909948799
0.75984825780258,0.49191152155812523
0.7677985225753732,0.44342437918415667
0.7690832239444596,0.4184815295388739
0.7691381317919186,0.4229279680358333
0.7722167396887389,0.4115080828874393
0.7781582016510669,0.3666580412310527
0.781095749972851,0.35367792094625616
0.7898437350328757,0.29326734920273234
0.7906530443299937,0.29592996079932826
0.7995314353154201,0.23211518450371582
0.8006832246456654,0.2387241313582269
0.8049111741154267,0.2097323002140998
0.8059260495681553,0.20182464021568366
0.8172972790107691,0.12909107420987564
0.8232206787279619,0.08861559080724982
0.8284258610794786,0.06971579938923703
0.8313727007956166,0.05823043401534057
0.8403072922628638,0.013270029653619038
0.843063346249036,-0.007368484257974366
0.8436878452122452,-0.008397912009238928
0.8446103274774597,0.0030051652397714394
0.8562145878871474,-0.06099835672781729
0.8613930408793689,-0.06946263947811539
0.8650037479708441,-0.08709270159484808
0.8767780839615433,-0.10433583851780467
0.8928096283360447,-0.12256241599139868
0.8950723039420101,-0.12260192551360681
0.9063818498346841,-0.12177093838189355
0.9077467974180591,-0.13016513960226547
0.9106628275012918,-0.1034251916587694
0.9123666308364466,-0.11643011671422974
0.9208342489114143,-0.08509627888944743
0.9357636792189115,-0.03715957540266247
0.9514083028978391,0.040714635883132635
0.9651707683291839,0.13118684901301902
0.9660870890989051,0.13812368981959058
0.9739545475541562,0.20007141528682415
0.9748644939860558,0.2239000230979305
1.0052930809253215,0.5126764110612456
1.0091494119151658,0.5505744723603916
1.0104320386820618,0.5622156108433939
1.0145924944056812,0.6174901879394159
1.0177002870485472,0.6570317202381676
1.022122581545223,0.7053997617125882
1.0443400492618578,1.0023119700523393
1.047046946265815,1.0370133494848817
1.0476721917850913,1.0478074000450666
1.0535611424256741,1.1314537296992866
1.055447810673508,1.159317080571134
1.0602189085221365,1.230139925726823
1.067819286439203,1.3244295830380504
1.068973049442346,1.3621570690693912
1.0737307596146213,1.4227083132266294
1.0909667560858365,1.674114329329332
1.0987742970152734,1.7743919345699977
1.1082338072525122,1.9201955268355275
1.111586177975715,1.9632330360162982
1.115582584879581,2.0156523587921904
1.1173776528506192,2.0374043778099296
1.1196051781596488,2.067584458898107
1.1224411141019015,2.1143587502153083
1.1225608243458218,2.115108891456484
1.131686958564333,2.229086794439794
1.1330005788917727,2.250140755999148
1.165177989630969,2.62526106495159
1.1768835279464023,2.7302046013049983
1.20754508261901,2.9366895831187585
1.2124556231402845,2.957190190226394
1.214801431133015,2.9750813100498483
1.2155098758135683,2.961510962875349
1.2160171282950207,2.9704024777443028
1.2320312680081589,2.9901651745688014
1.2384825028173383,2.9890741768380202
1.2412631983172027,2.9989605774543038
1.2506013266576268,2.9710959410948052
1.2579039594337962,2.9563744676802117
1.2698339380942736,2.887549638341047
1.2728948354613667,2.8756781961847238
1.2748239994149113,2.8758446858310465
1.2750153308869985,2.8639917508864663
1.2794376102859069,2.8415863774342793
1.2863942121449998,2.7843743694895915
1.2864655863531862,2.7826845326594225
1.2926033675234851,2.7239170018317336
1.2952840662046796,2.6886474651860586
1.3031859050487231,2.616008141557499
1.3051972444215103,2.5811873720886602
1.305414156222498,2.585225857769606
1.3178013636608892,2.425222964185064
1.3230078604628837,2.35106734963484
1.326999457634824,2.285808068215734
1.3304440359466803,2.2417087047019257
1.330905726582282,2.232338317700933
1.3363226612828285,2.152126632842129
1.3363924049510292,2.1458129350288755
1.3383246629572056,2.1206238764120418
1.338911716640589,2.1098576720017452
1.345840318254865,1.9846686475181479
1.3477257654984154,1.9578170386165759
1.3532650742550683,1.8625170629599075
1.355888113973453,1.801588827098089
1.3576320620439066,1.7668789617160334
1.3733979270415109,1.4531089117428275
1.3760814390026859,1.3953758693326919
1.3851759772163907,1.1900268295077845
1.3862548429898123,1.1803054716039703
1.3869020596546768,1.1732998656860476
1.3873166868956979,1.1603126413108147
1.387909233059733,1.1433686583000569
1.3929431757906627,1.03515521650596
1.396773396180004,0.9402130362498158
1.3983881378589693,0.8964968305288236
1.4060068698229218,0.740500033097115
1.407071902978501,0.71240400330896
1.4136941618808825,0.5600435615260847
1.4146635174338762,0.5363795965233545
1.4238581869347797,0.3259420587766615
1.4323161085531684,0.12179885133786948
1.4333881199469456,0.08117806306770213
