n_harmonics,base_freq,magnitudes,instruments
10,1.2728309529643873,"[-0.42649544 -0.11916939 -1.29321329 -0.01840046  0.63952328  0.18630543
 -0.54251343 -1.05171376  1.41752231  1.01486621]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
-1.490468171202047,1.4787206129395047
-1.4768266934263719,1.7900325889652302
-1.4747079510175891,1.865343226367338
-1.4655508020827124,2.0405342489665763
-1.4615105023828563,2.062564720185503
-1.457322527227167,2.192711674275061
-1.4568840131050023,2.181944678885992
-1.4446840789981819,2.3882484100039605
-1.440898013431345,2.400636305141903
-1.4386622212491764,2.4298147929704426
-1.4370313622609778,2.450903609973528
-1.436857379892988,2.4807311635629627
-1.4291879419131868,2.5783708296815067
-1.4248052379908194,2.597619340525971
-1.415925332443171,2.763167344716352
-1.413114911696384,2.7770913056944617
-1.4090835532637545,2.748827135622963
-1.3994420445655662,2.875776783146222
-1.391699447740717,2.8966910960681247
-1.388646143056626,2.885768329120202
-1.3839201397731054,2.9318261619394987
-1.3821094652898955,2.932098927447521
-1.3812656075230834,2.9416778508919297
-1.3719547959223857,2.9903431127239783
-1.3701684460370092,2.907790796427878
-1.3677333093831363,2.9425243063215554
-1.3546149094554836,2.856538942146146
-1.347260711653241,2.825668514406225
-1.3391799835937845,2.7284888411884918
-1.3298252310755077,2.547589387025935
-1.3245048914915685,2.57289595850622
-1.3183384852271864,2.424519477527048
-1.3165966590895979,2.4244562512649814
-1.3158389397794732,2.4112621856398584
-1.3055552971369329,2.2455712542320425
-1.2986073930762174,2.109111564906756
-1.2975592016663309,2.089867294484674
-1.2971521656358433,2.044750823895886
-1.2921246427113464,1.9676556710532507
-1.2885082087670667,1.830207086851224
-1.287565091054182,1.84286660243109
-1.2859894434351486,1.78191526895337
-1.2722538162901433,1.4234905859808793
-1.2702399441600782,1.3790555185126239
-1.2652579277381875,1.2749964890545133
-1.2593153032652595,1.0384106707838634
-1.258854498975254,1.0453177281895598
-1.2574529356429178,0.9956463922891259
-1.2566426486690838,0.9686394233894103
-1.2559505105133482,0.9616649808033741
-1.2548142724972924,0.9362983213917502
-1.2539100889417918,0.9210966280675501
-1.2469074308207593,0.7033944966454535
-1.245641805871101,0.6568788310823004
-1.2451742753215633,0.7180996826170484
-1.2376415886352359,0.46778213385220624
-1.234413410118702,0.3156204242125929
-1.2336977215939076,0.3362010635151082
-1.2322000225071383,0.2384697729857417
-1.2298393005565376,0.1321449316452803
-1.224612282847672,-0.014373425145511085
-1.2212771164031413,-0.13403810736015448
-1.220153825332821,-0.11823788306089178
-1.2133708502151443,-0.34872688189483436
-1.2076285060668646,-0.5120609673458371
-1.2012684404383736,-0.750251521503049
-1.1996256293506862,-0.7447208648229644
-1.1727670967198522,-1.5146247443783865
-1.1611478107132378,-1.8117572477529507
-1.1378080704695193,-2.336706573799331
-1.1360169484807623,-2.364345569937501
-1.1329494072778907,-2.3961914918898497
-1.1323575699287067,-2.457443445505721
-1.129972541022116,-2.4355922342063527
-1.123561880126922,-2.565173072010092
-1.123390782723766,-2.550448668410986
-1.1149250302832225,-2.6921806740402525
-1.1043721624000198,-2.8349506407940313
-1.102839604907121,-2.85147349121359
-1.1017351587028776,-2.808417833500839
-1.098805640753027,-2.8474023326071456
-1.0976871375927617,-2.8436482152482876
-1.084204994364597,-2.939222622553369
-1.0840681008226956,-2.9255633349766974
-1.065109441418503,-2.918807427865609
-1.0571604086191877,-2.8842204913865572
-1.054592584195883,-2.8174739837099883
-1.0471141641033874,-2.732350344477242
-1.0466267518204935,-2.7529942964715146
-1.0430283595099088,-2.749923025458024
-1.0384353025403,-2.636263366734661
-1.0315239255729038,-2.54870547414134
-1.0078371627110074,-2.1609997394379254
-1.003158254302302,-2.015826126756503
-0.993429661640107,-1.7850589843740658
-0.9933563439981015,-1.7603165143380206
-0.9932972205249122,-1.749799443683953
-0.9867865103346309,-1.5567299773536485
-0.9861567748742734,-1.566029521283262
-0.978267553837588,-1.391697467726416
-0.9765424625066217,-1.3443268828875161
-0.9650402099300139,-0.9608518597725105
-0.9505607291617086,-0.4861354853989035
-0.942435879275374,-0.2955634124231411
-0.935811534245075,-0.03079287920253329
-0.9355843053948654,-0.006126654543808889
-0.9294532997147318,0.1867976535706699
-0.922746606371355,0.3375209566924885
-0.9208822516794086,0.43402103342101106
-0.9071890182814997,0.9182773073430043
-0.9048570084368519,0.9531715114853404
-0.8879110297096409,1.5787629486989727
-0.8789153637877378,1.7929014865407038
-0.869058839142899,2.120229535090455
-0.8683772658041722,2.1281109110673895
-0.8646602391810028,2.3216118157074526
-0.8613282335574102,2.348630221424939
-0.8611427106132661,2.392356483602761
-0.8543983830700252,2.534326099498305
-0.8542381264141596,2.589350411842646
-0.8519874808730235,2.590320590648492
-0.8504838369897509,2.636488694728704
-0.8471674499430741,2.7368735404194866
-0.8450433853588342,2.818803765337842
-0.8437602015790775,2.7879675421468613
-0.8419564858350106,2.9070163363172106
-0.832619546638746,3.1213406217326805
-0.8319562950888111,3.0662207024013397
-0.8315604543863779,3.139027982430818
-0.8246284074493007,3.2803775350225153
-0.8184226010717932,3.385155477772116
-0.8080126744951444,3.573752225058307
-0.7826977883984183,3.996320682406212
-0.7798095795931985,4.033030162408894
-0.7792119327272644,4.059101800556732
-0.7749286935871749,4.076486841508635
-0.7658136419571964,4.207015838065952
-0.7631483067470795,4.1945263106506605
-0.7621645416512193,4.186924201848322
-0.7588306464818086,4.2004219481941485
-0.7561561396098968,4.246075250014734
-0.7510934824040953,4.2620246070543235
-0.7470885540058676,4.277982116051686
-0.7394281796114202,4.32200557961004
-0.7320903156299194,4.332243305840852
-0.7306676408888402,4.335117375991559
-0.7173788239947876,4.339756436916099
-0.7155227120554244,4.322874734348763
-0.7059670052564053,4.33357122934615
-0.7009083904652176,4.3590096702971834
-0.6975863304612506,4.30264416770591
-0.6928910499881402,4.197078174857264
-0.6896747474975831,4.303477544099541
-0.6783508787146975,4.215287108067633
-0.6537228090332157,4.036459757407181
-0.6481511763838412,4.039030700904594
-0.6370741668129991,3.960068978170029
-0.6271283312278957,3.8582290445800558
-0.6252899474236022,3.8575614313874786
-0.6194598615139482,3.7586891864943572
-0.6142590596529991,3.8123364263440167
-0.611531683620087,3.68120011342948
-0.6110338449587602,3.689060860883939
-0.6108380035087322,3.7576571955214444
-0.609220345495542,3.6946778776373406
-0.6003013909940051,3.6730614579466083
-0.5923976297772646,3.5745369323505423
-0.518582758043928,3.109421262312396
-0.4939356194879272,3.013786155638121
-0.4937068999511647,2.9936287221874953
-0.4911176070333143,2.995393277253395
-0.4742729688048364,2.936106601497054
-0.4742472033192944,2.946626032857391
-0.4706431736801333,2.8807396848423066
-0.4669543564292544,2.895214278605251
-0.4641176423344566,2.92760442817958
-0.46264842164941555,2.911166331662851
-0.4622154120493329,2.8689397299537136
-0.4482092272307012,2.8324544251221817
-0.43846627366980684,2.83425297686993
-0.43341355082495836,2.732518643429026
-0.433054840205485,2.7923519652554036
-0.4299956889582326,2.744633290957801
-0.4290677184060616,2.783097893016618
-0.4286442822749388,2.743399956929782
-0.4243678333640797,2.7189312608835703
-0.4156398521402007,2.6946973842612088
-0.4133338715539878,2.7466680294718553
-0.4106033957894413,2.636782569928973
-0.3936784213634956,2.566155848220475
-0.3826232029137575,2.524391634745412
-0.3820628001135513,2.4776272302826605
-0.37897889176016797,2.4927031121440373
-0.37643134867546824,2.468754732823314
-0.3705998070615446,2.44946506795112
-0.35963110382624697,2.341023320439692
-0.35927745282609624,2.369778519208186
-0.35767802409824156,2.3405361969188085
-0.35663631589148403,2.3019226814262863
-0.3424139862556457,2.1758787622289733
-0.3295892684922235,2.0841339325178505
-0.3287815021843259,2.100641789058366
-0.32825182241130957,2.0451252128644812
-0.3203683909620869,1.9606623980258153
-0.31587292437792946,1.906824098877421
-0.310668220386102,1.8168815762050767
-0.3074288837331549,1.8154375703248875
-0.3025734257403072,1.7089438270535058
-0.2988232471956005,1.6807807802389583
-0.29179197093169584,1.6006966441960724
-0.2877751028415769,1.5497791585312288
-0.27503233570087193,1.34706356193209
-0.26807579600927856,1.2296339753328245
-0.2646888764914226,1.1661121737753026
-0.2557532882025577,1.0607363030051769
-0.2499538728299835,0.9520756017475954
-0.24692124079949407,0.9271177779581532
-0.23668846320236892,0.6995079413531651
-0.23328803359448447,0.7070903344708082
-0.2200535841405067,0.4567161781523939
-0.21781656605542343,0.3759945545316323
-0.2161067153240257,0.3673472754740313
-0.2159213831929745,0.41505479996413525
-0.20949353399887016,0.2908288622186468
-0.20642892772645682,0.2115454570512827
-0.20632730707537306,0.22614942149291664
-0.20530307629946254,0.22924864735417275
-0.20508906528909332,0.24730259343899957
-0.20434426117908444,0.17015048221270562
-0.19177653529249294,-0.01585837444917334
-0.17207599360630477,-0.3494876404441734
-0.17165895584255697,-0.35942682614611837
-0.16392782408244777,-0.5196282382075718
-0.14821654525064343,-0.7482975442767602
-0.14699406469539156,-0.7693915716825888
-0.14575914140357593,-0.82602296097292
-0.14285455822813375,-0.8593809931084258
-0.13732628698157345,-0.9690516434454097
-0.12268825193147981,-1.1760725004035
-0.1195099453202908,-1.1566533117849416
-0.11381691690434348,-1.2528996905928063
-0.11295678323295189,-1.3301648123077934
-0.10815259782643238,-1.3178392696123915
-0.10172490703592585,-1.4041055008177907
-0.08510575859265046,-1.6463586268784578
-0.07365455880648586,-1.7575713592493094
-0.07290348011850956,-1.7776751213338475
-0.07019866363609495,-1.7771303490975117
-0.07004464029883017,-1.770610285917832
-0.06826621860551985,-1.796074318486747
-0.06392313476147038,-1.75668532066553
-0.04675067852403014,-1.9584794406997565
-0.04333469732467332,-2.0414850465592167
-0.03898173664081339,-2.0705076802096243
-0.033091455319544494,-2.003233899678845
-0.030680246332069228,-2.058467892878805
-0.025471604635940004,-2.0987091930942685
-0.024537652288678657,-2.1098170720475733
-0.02318979156926737,-2.088202726387868
-0.016761023182037427,-2.1246966990224783
-0.008867713156313961,-2.1936449531357374
-0.008643142189795228,-2.184567717756069
-0.003680021203224193,-2.213168339622435
0.002070823835775837,-2.150207032626715
0.005445182048353203,-2.238863917647532
0.010512293449515209,-2.230939406897402
0.013330874801028791,-2.2475158609728614
0.029203453163512805,-2.274870097998375
0.030033663225346174,-2.2797395699343976
0.0321160773500524,-2.2676229437311664
0.03640942604267572,-2.30154335025731
0.04192334925864527,-2.2773662675810864
0.04727519480890496,-2.2250672855178353
0.04885983828859208,-2.2530004288194254
0.04923117484114048,-2.184934471762893
0.05274999881520781,-2.2667463203461797
0.0560700888803769,-2.269229868212115
0.06044334709322019,-2.2297940133603436
0.06308330315790611,-2.2404004287827295
0.0639435113791249,-2.2431177322480416
0.06595188894947723,-2.2508860400640236
0.0691405256560742,-2.2704726852296404
0.07766557291667642,-2.2255095915238083
0.08696544844609244,-2.135516291544244
0.0929456904938446,-2.1379658546647673
0.09388721008570222,-2.1931274173268838
0.10572772955292109,-2.080971354921708
0.11408685373137173,-2.0522145257882807
0.11675040960535732,-2.0343556357309627
0.11760234834428296,-2.0437361279177932
0.11768302936124186,-1.9874015420294138
0.12302908740027751,-2.0157065723087904
0.1326756344714024,-1.9300044260013716
0.13865266337592885,-1.9347122318625063
0.1508719827951226,-1.8543293365278866
0.1551941223142701,-1.7869963595288896
0.1649875550010833,-1.6990354227784323
0.17660753224268078,-1.6291982837959316
0.1816803580252655,-1.6273882382898697
0.1840195177690731,-1.5601496856416002
0.18422280039207672,-1.5785540472251598
0.18970689708946598,-1.5141875711617518
0.197045609594245,-1.5085253741274374
0.2070842717316017,-1.3566757343922085
0.2156743120211475,-1.3462388135103898
0.21884279926623318,-1.2828447013465716
0.22671032667153357,-1.2765740883565777
0.23280549574988552,-1.1372879572210268
0.23317104154395318,-1.1773984453714719
0.23328588849430565,-1.1684290243559972
0.2379313869095938,-1.1301875334562943
0.2406010975292996,-1.1004305106797811
0.24591211411386116,-1.016459273229602
0.2494967013036291,-1.0330582119963267
0.2600272910985826,-0.9259789360970723
0.27333086383809047,-0.828544848178289
0.2756154196340632,-0.7782339260829675
0.28033986812375744,-0.7699957841926228
0.28640027973883164,-0.6945666859028712
0.2904094148196936,-0.6373500853321133
0.3098570870966153,-0.5045063871352972
0.3123605369714495,-0.45401700819878343
0.32000529107745734,-0.4700658336439982
0.3321570847602109,-0.3190969449511521
0.3354751310716684,-0.39482698231188773
0.33873165340175415,-0.28800325420128925
0.33922793051076106,-0.32144901077951066
0.37542223909137107,-0.15043639797408168
0.37934722204946825,-0.1683725506855843
0.3822129523083486,-0.12507661895849742
0.3823049417732012,-0.13167076036871708
0.38530037504755565,-0.13814111909838875
0.3937628887237392,-0.10042584451608341
0.4064806387868467,-0.13130501540781203
0.42823634902566976,-0.2077807793546184
0.4315768946987921,-0.22732963312396834
0.44377341789167923,-0.2558832636885903
0.4497288107986268,-0.36761962711553003
0.451211252778176,-0.31213024519681576
0.4516457503119069,-0.29817243963074674
0.45187965702931754,-0.3069424280877358
0.46314061506480275,-0.3678358018160086
0.4696752578438428,-0.4506430905397618
0.4705369277856062,-0.4656963090226645
0.47068037792497996,-0.5039412753100344
0.4728111692105994,-0.5145033265555662
0.47429859275381014,-0.557914634714112
0.48108550339549083,-0.6097210216033528
0.48280492942215725,-0.6018547899591585
0.48640650366083804,-0.6800028916353241
0.48986452161647076,-0.7291965349956816
0.5087410696799148,-0.94067449483805
0.5112669458640537,-1.0260984003019913
0.5228848451249029,-1.1432042310244184
0.5331954883768679,-1.3403666469923967
0.536494057093746,-1.4205282564394075
0.5449792669334776,-1.5746938226503535
0.5459959699040815,-1.5127342649419613
0.5580628443385551,-1.7986538322305006
0.5614603260169648,-1.8158566300847896
0.5624361556866289,-1.8919955983743937
0.5714206087158975,-2.031482860004832
0.5761822024135812,-2.089500471893997
0.576591965494702,-2.079143866820313
0.5872444402950476,-2.3519387744243327
0.5891118451675954,-2.350704609204121
0.5901831043279748,-2.3647251981124002
0.5973341405272086,-2.5157857146082723
0.6124627895088288,-2.7876596120275314
0.6191092682395354,-2.884431366099238
0.620696414239883,-2.8984963526837033
0.62654107316266,-2.9912556179845744
0.6300824906202278,-3.0638471110707477
0.6330375494749134,-3.096763911519154
0.6360949873329673,-3.1710216454313174
0.6506609635662381,-3.368075826992696
0.6877281871943746,-3.625810913522509
0.6933570598630023,-3.695018722662728
0.7106623572183883,-3.6673778623599107
0.7113173523396381,-3.646375185349069
0.7143305784943168,-3.628756694372714
0.7211000236206555,-3.6255663647491034
0.7223636765854216,-3.6355746398627105
0.731121183568523,-3.4812698083790017
0.7386250321401997,-3.452362840872657
0.7407412758260228,-3.4545248309851977
0.7430168232465926,-3.4124752041982624
0.745672590977219,-3.3805315145581782
0.7572925291634132,-3.2521803536661587
0.7580639965956317,-3.229666657405789
0.7606036335869311,-3.142021404913064
0.7629987958291018,-3.1572837094495987
0.7667570696149042,-3.040327509286518
0.7681952993569818,-3.0561201887386082
0.7694134109885633,-3.0103095969241394
0.7804132926786678,-2.7398389157390395
0.7806598079409244,-2.721326804392194
0.7812052184977363,-2.7525492897353385
0.7844075808953628,-2.7061047640160694
0.7877891725322108,-2.5989925590534715
0.7909314080308691,-2.4187565027926885
0.7955413243643976,-2.425205800681516
0.8021447617396342,-2.195807360132329
0.817585075598898,-1.6636671088788186
0.8210127987052105,-1.5732160560698005
0.8234754414286831,-1.5184578457345326
0.8270398144922071,-1.3859510814336924
0.8295239046130982,-1.3251670679820833
0.8305710708601826,-1.2673373671645183
0.8387859079517765,-0.9449513236076377
0.8390977684505234,-0.927479855998926
0.8392947645823194,-0.9167914017018277
0.8714885081069301,0.3148342192409046
0.8765102507736682,0.5006808940067959
0.881696543414793,0.7088008416671268
0.8829357473842538,0.7476540496732326
0.8834015781815792,0.8288072466236066
0.8837015801108832,0.7580585597286977
0.895829148373056,1.3156810166727697
0.9017168425046616,1.5501011162334886
0.9035993209809332,1.6443288785186099
0.9129728078089787,1.9828502354101458
0.9142442271931746,2.0546078238041643
0.9156791463609091,2.095900630286982
0.9221269972849457,2.3239753805978554
0.9228838024071906,2.356098181913987
0.9293888956485956,2.6261554077290077
0.9340109275443784,2.8002730115186947
0.9377486836095943,2.8770187498421675
0.94501008820572,3.113296455321966
0.94503515600463,3.1555846879883522
0.9470271942393396,3.1906702965864446
0.9474858436034386,3.2356700629945676
0.9603732259553359,3.5942610868398517
0.9623401277895844,3.7166089154021047
0.9758356499611951,4.052659184803004
0.978551466129189,4.108713443890617
1.0217287958480883,4.781705726797138
1.034086587150723,4.881948275016213
1.0475594379023514,4.841333475949118
1.0499537060728343,4.908925416388261
1.0533909726754995,4.796329243352756
1.0582363871579252,4.868089552705806
1.0675357299792019,4.704866363486434
1.0956330457649859,4.264724472847445
1.0997250943138024,4.174553352388576
1.1050652161213792,4.013959872374049
1.1106974825622995,3.896114629392469
1.1159698132525468,3.7468635562074053
1.127663140846293,3.3924035603175295
1.135299012220952,3.154550563235973
1.1376408998828307,3.075629539231363
1.139125614440064,3.06224657587413
1.168302507821391,1.9872005879901071
1.1700360323233534,1.9573659879106282
1.179822437530687,1.5413500139363066
1.1810359891521802,1.5018549081099408
1.1812277565819853,1.5099798419641393
1.1866860073645826,1.2507096878364532
1.1894719750722365,1.1508030414134653
1.192215496812624,1.103269122729206
1.193505459082373,1.035388824351791
1.211945835832564,0.28673944712606425
1.215402443091918,0.15266068848302475
1.2164752210347043,0.13071143871455762
1.222411815035735,-0.11107468768639561
1.2259310889129642,-0.28075776871148295
1.2294723500868088,-0.3398102102423907
1.2343850918948345,-0.48274403713181324
1.2392499341151577,-0.6548995796829212
1.2403991315182887,-0.7725059484497185
1.2466284891775734,-0.9015591386014554
1.252768783439003,-1.1607978335627802
1.2572292586708977,-1.2472182273078594
1.2602553478828789,-1.4272232493052779
1.2648163597516913,-1.5437881313290596
1.2699539123035333,-1.633822062652897
1.2758244203653462,-1.828473431055757
1.281011882136001,-1.9218026542289535
1.2821263795154323,-1.9190771439516972
1.2837551711297852,-1.9870635749473906
1.2843995987752503,-1.9694967629530846
1.3053142996221254,-2.383002444734026
1.3177323319197285,-2.5885334711381964
1.323854102835849,-2.647067559360794
1.3395420831830052,-2.724260813659407
1.354334516476709,-2.756719018106786
1.3555023956345185,-2.708342967511211
1.355779491857179,-2.684738065895424
1.3655963210377937,-2.6642040878291287
1.3718553067345738,-2.658624365035083
