n_harmonics,base_freq,magnitudes,instruments
7,2.4909934897365558,"[ 0.59703357 -0.55315389  0.50355131 -0.2643182   0.33008329  1.03649908
 -2.50576868]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
-2.6783694902643918,-3.456740358945188
-2.676576086206536,-3.4254822450163234
-2.675913344358551,-3.3911356356685527
-2.664957720829806,-3.476469848829796
-2.6598544244589952,-3.4061610002708274
-2.629556057256327,-3.033339891976613
-2.6180973753844192,-2.8213890571285223
-2.6165489905932793,-2.766953393022399
-2.6120243695560754,-2.714611123030901
-2.600188030404219,-2.3239364474381903
-2.5983723040693523,-2.2137284667782016
-2.5892462199766166,-1.8543831654876655
-2.5879858999017955,-1.820651131752765
-2.5836415240467323,-1.6556250217889443
-2.5833195520431715,-1.6902605602890524
-2.5739864902118894,-1.3301554100034911
-2.571051908235761,-1.2011253071711847
-2.568822942566533,-1.1145235952749328
-2.5675440770316382,-1.0614504747701332
-2.561465696248538,-0.8037102197423623
-2.5566452681788863,-0.5595582720426987
-2.5474790497212334,-0.19038905082220056
-2.54627173649751,-0.1302252587163296
-2.5455916216684233,-0.1203493798729276
-2.533193833162228,0.4371539742708624
-2.518397133575858,0.9959765253608663
-2.5122678157020064,1.2421140300556555
-2.5072123261524055,1.3804859232762787
-2.505854214118883,1.462437323235236
-2.5046070750881633,1.510640014666048
-2.504405741407533,1.479505817442549
-2.5033832568278314,1.4981380898653651
-2.501001420167336,1.6009598610635445
-2.500969750457123,1.5566920055163502
-2.489413091463696,1.9389442982186158
-2.479589332056424,2.156548652497109
-2.466237569679607,2.376373267998012
-2.4564704933828727,2.4399180319126486
-2.4497670292134073,2.509782177401504
-2.4469807902883405,2.52165336284015
-2.4431259897729385,2.4958332649575565
-2.4376279569635786,2.540703702826578
-2.434182209509295,2.491408360062406
-2.4306834584207717,2.4474660650905466
-2.4208054364648204,2.3248942320982784
-2.420265865798207,2.3303758521357123
-2.4101767652038752,2.1448209693672093
-2.408706197944645,2.1055804554854682
-2.4081794005986428,2.122951988035491
-2.4080511042761117,2.1139842227965926
-2.3911674787743005,1.6994114468354429
-2.375116761486402,1.1920444045048988
-2.3717308953258147,1.0332794339365101
-2.371414476796577,1.0498678058483952
-2.3589765542125125,0.6064816239077435
-2.3549340239185437,0.3931642805666487
-2.3328104327156503,-0.41673128436829604
-2.3309221535394933,-0.47399438527113497
-2.311624924855205,-1.1471029383366143
-2.3115620919969433,-1.145170375772459
-2.305163468652582,-1.3958007457256225
-2.2891069717607904,-1.7999474742632962
-2.2796711381694603,-2.0078959360948962
-2.2789821001462642,-2.0431030579406024
-2.2739718680528136,-2.168070731822818
-2.2709471777025874,-2.209762568304603
-2.2534252386115927,-2.4430114426158607
-2.2473520093677406,-2.4804611575195628
-2.2423910316435633,-2.4748558890243393
-2.241576255314646,-2.4545062201916004
-2.2027337011734445,-2.16496106478132
-2.1996279867084754,-2.071535260467247
-2.198593993726286,-2.059817639609984
-2.198127547228312,-2.054998083694788
-2.1981262028613404,-2.0735763908244924
-2.173000205660169,-1.4277647305312435
-2.1624733382086303,-1.0935036880697426
-2.1537674653966894,-0.852003153523968
-2.1519992731547717,-0.7797864203188802
-2.1509585415619012,-0.7522820413411268
-2.148366054041749,-0.664644913672619
-2.1478256381563985,-0.6556657920147091
-2.1278454599583307,0.04520347778039721
-2.1248187426325,0.12551978060510222
-2.1204286262397964,0.24429119433566338
-2.11575755376217,0.42151913208885244
-2.111519288216468,0.5507907528934931
-2.1108801510048627,0.5829973909723459
-2.0847877759037585,1.3583597449392968
-2.084208079333119,1.3291307108379191
-2.0830557586439165,1.3691549633623645
-2.078918229420564,1.4759016161945364
-2.0682139055656856,1.7170750239921972
-2.061190541223854,1.8350194698612554
-2.059942600883085,1.9032266112603933
-2.0493031639230397,2.0214369236068803
-2.045061570243518,2.0781617049300825
-2.0350591014522896,2.1779741149024807
-2.027463600875439,2.245089972351741
-2.0248792754126206,2.2016456565143994
-2.0244468037642394,2.2860462664212196
-2.0165241029394867,2.253452580653814
-2.0124806668724093,2.280948327791504
-2.001751312313159,2.2217840128011463
-2.0002461113877006,2.2262239391752683
-1.9975608508365907,2.2227269995460173
-1.9934818414744797,2.2468336407353484
-1.9895505569827856,2.1899446835909164
-1.9890369445388423,2.167658850056673
-1.9830732069288703,2.1535792605696993
-1.9682393163108374,1.9459286369953932
-1.9626235608618459,1.9121932096800078
-1.9250908183411466,1.2333721588193007
-1.9113719449540476,1.0364556547390595
-1.9103124361083559,0.9906212974164292
-1.8927289941029173,0.6961690357470781
-1.8896006593755932,0.6308859464629165
-1.8860580097763373,0.5520175170013508
-1.8791269615161206,0.3903930624733931
-1.8772938223219693,0.4007762576588409
-1.8724281488362275,0.30017498218459787
-1.8663976838389966,0.14802741830951416
-1.86542549128981,0.1566810336752972
-1.8568295574841203,0.023338876209785087
-1.8559489604178387,0.0678975633377332
-1.8494068854713106,-0.07932493845180934
-1.8453275380776362,-0.15597913141336367
-1.842447778522504,-0.1826201623490717
-1.8285478238279043,-0.4122396150966278
-1.8223104406975217,-0.4709342186351544
-1.813850735664559,-0.6141337821180588
-1.8082819260197749,-0.6006520924390861
-1.7919562372603584,-0.7515424497988349
-1.7915653913977485,-0.8130112038358083
-1.7879451444345695,-0.8818482788478449
-1.7876496311996843,-0.8554645239764953
-1.7856016672388961,-0.825133048106104
-1.7833604010951136,-0.8819606392443746
-1.7822477704889947,-0.9052139193315526
-1.7777053897237367,-0.912640311732927
-1.7765736330127186,-0.8954279652310017
-1.776517441815909,-0.9330950114544634
-1.7757137542798054,-0.9066557871175887
-1.7635587343658126,-0.9757707399941387
-1.7241038097067627,-1.1964881526498183
-1.719040346979831,-1.1354380309381444
-1.716139159067652,-1.166584735425691
-1.7065228916281123,-1.202887073578797
-1.6988538811618616,-1.182759631404756
-1.6956870765777947,-1.1624333892891143
-1.6939028202162092,-1.1153561590342678
-1.690131887175114,-1.1464620246027735
-1.6840337814004747,-1.1230391206186865
-1.6698289204414423,-1.0332605479095465
-1.667144928224397,-0.9855006798229993
-1.6610728305577755,-0.9360113092344504
-1.6566564864850482,-0.9244978312660265
-1.6538077899814256,-0.881921981569259
-1.6512829147601418,-0.8519833378575908
-1.6509816705842215,-0.8410861373345361
-1.6476566194583069,-0.8603314392310301
-1.64470311760787,-0.7506434074208443
-1.636778111974866,-0.721587537198528
-1.6355298691326556,-0.666856704307901
-1.6166557964232056,-0.40312395727896216
-1.6109792220446588,-0.25207603438911913
-1.6035463769718667,-0.17608791144024236
-1.596502271816429,-0.03675386959789026
-1.5948373484894933,-0.044899374323755174
-1.5920468548714546,0.03237075511893224
-1.590454925571637,0.08513700722536223
-1.5880821982104565,0.07756268564249026
-1.5865759499715884,0.17579635010525366
-1.586219218951981,0.17776837128340475
-1.5821867320366583,0.29516662565748936
-1.5801870767007204,0.31409209747694505
-1.5781468363983604,0.3910918889837517
-1.5734061000906032,0.46198937252417116
-1.5733626638143048,0.48979727302977516
-1.5732540451096855,0.4937334973153355
-1.5690775693985601,0.54342324600582
-1.5667343112450012,0.627581219435249
-1.553345733692751,0.9803649960551006
-1.5520652187949961,0.9562653704176739
-1.5402686038468436,1.262547290822837
-1.5314422778778498,1.4240568476093618
-1.5265809899245912,1.5148171844537077
-1.5204029962059105,1.697459092677298
-1.5015375803205313,2.0749433689449255
-1.4930413268079619,2.2237995237593884
-1.4867359387930243,2.3554241174470274
-1.48563563132442,2.3457345444678954
-1.46816597783044,2.591446196194332
-1.4632542526282766,2.64622984108779
-1.4466892452147195,2.7216000675229464
-1.4453920627967827,2.697469592701836
-1.444624557606174,2.7331256739472822
-1.4420272346640857,2.7351044750800493
-1.4419412747307276,2.7777773921146887
-1.4414577809695894,2.757172285886827
-1.4386986718117654,2.7778971384558275
-1.4385515678337646,2.7109050866405435
-1.437703899148289,2.750904737344549
-1.4367817072537092,2.7356881466034215
-1.425750878642129,2.731768667159453
-1.4256303117120166,2.685193052692796
-1.4236709969706922,2.6975189577644403
-1.410101856267303,2.5863166386705427
-1.4100954519899047,2.548464065456282
-1.4048386379126032,2.510415612970005
-1.385692780225108,2.1294698367550318
-1.3850296765021817,2.1771014046768227
-1.3809579697290042,2.0821107968866146
-1.380008672464304,2.044943620139797
-1.372889825501812,1.8545019326835603
-1.3562390785053222,1.4111226982150016
-1.349962574562995,1.2121339864797023
-1.3470146054795646,1.1926082601401375
-1.3384004412562454,0.8881734230267657
-1.3350010240235801,0.7778728462055036
-1.334638789666044,0.8124333620082798
-1.3318166883692724,0.7045902410715752
-1.3267267358926156,0.5369265510968539
-1.3150093730418704,0.18399103566256905
-1.3122842879052974,0.060855895066833546
-1.307491734756435,-0.04994740142257123
-1.3058868255250358,-0.12637385197225576
-1.3052871008265288,-0.13366745155201515
-1.3040768856926754,-0.19338155656052414
-1.300655953764607,-0.27158049173333687
-1.2993955513339066,-0.32694568046773964
-1.2898526184489405,-0.6028527890645227
-1.2883713599705013,-0.6638883235850592
-1.2819905601984816,-0.826651523277409
-1.281793838465929,-0.831104765261348
-1.2767295575113597,-0.9520087743904453
-1.2745092575857908,-0.985392839374244
-1.2735878005182841,-0.9882485555245881
-1.269625170914648,-1.1212007593812516
-1.267864417708192,-1.2162759125877485
-1.2653281697903442,-1.201672673151165
-1.2610789959804207,-1.252703301298391
-1.2584630427873598,-1.2928670845613162
-1.239185528457222,-1.6089550072326109
-1.2325136881356065,-1.676348284287588
-1.231043622788579,-1.6586765398360415
-1.2232647297964887,-1.713456440128639
-1.2227035732237441,-1.6678247893687927
-1.2209752175363449,-1.7209392155024439
-1.2154854039383907,-1.743723697000323
-1.2030038256424735,-1.6607624389318798
-1.1985053170837152,-1.6807290725941293
-1.1949082515284655,-1.6567614063358123
-1.192741392115565,-1.5882591554527146
-1.1828685527936986,-1.5339406490857337
-1.1819464345639563,-1.5115345848358057
-1.1817843424733658,-1.5054550790924133
-1.1793014902895025,-1.4436468367385362
-1.1698089443643263,-1.3274366255844074
-1.162261915105376,-1.2419288435257765
-1.158976795458376,-1.1094900727127768
-1.1504132670811655,-0.9492452911018795
-1.149168344227197,-0.9404009420581916
-1.1447672155929947,-0.7767903912757854
-1.1433461886785938,-0.7875474102282158
-1.135868483988455,-0.6482264917885665
-1.1131034288779909,-0.10342955784164
-1.1124565927942882,0.05338487040420689
-1.1103829825905926,0.02505415049860709
-1.1056181679080714,0.16586790682955552
-1.1035674857562796,0.19266146297963985
-1.0912052148327074,0.5166404849958813
-1.0819039070182783,0.7399618833237142
-1.0795524840285255,0.7819829360783466
-1.0755706116825405,0.828074168860085
-1.0714678899697325,0.9237853948174745
-1.061503314418065,1.0966888941475486
-1.057279115674593,1.1755220512497293
-1.0316967753796829,1.4847345987413376
-1.0289800350477918,1.5436357186007885
-1.0279837275792478,1.507832225160555
-1.0272043765518923,1.507351479408852
-1.0165486887641138,1.583291188468228
-1.0158331862016188,1.6304150475455805
-1.0055735363903175,1.6074340356503254
-0.987782508587344,1.5713167580658662
-0.9876007541236351,1.6070291221440083
-0.9846721960486864,1.5766550590459034
-0.9833069372451213,1.5998089419148025
-0.962120886878957,1.4571043601126623
-0.9582845950964227,1.4437369045945527
-0.9570689083198327,1.4313446108361965
-0.9316121245324354,1.2608758801784339
-0.9268550943909251,1.1974412105152636
-0.9088301047621226,1.1393120633413005
-0.8934650747157393,1.069349566769075
-0.8901377221805498,1.0833480645971207
-0.8854312024408397,1.1149855493446703
-0.8825260243647239,1.0588857919568397
-0.867886799840015,1.1369258891567882
-0.863542068799267,1.1618749732663116
-0.8625637165500377,1.1697828371452372
-0.8603787530538316,1.1894555300517984
-0.8585107314767431,1.1530358153662676
-0.8532218225875337,1.239034720693933
-0.8506016007620669,1.2732774718619868
-0.8459385475778132,1.3186455599720823
-0.8437550689747795,1.3305020597508486
-0.8350494165554272,1.4865150076719207
-0.8290550657230842,1.5015919097195423
-0.8246341881224959,1.616839865827698
-0.8145173116065196,1.762961375650405
-0.805902318278469,1.934782096451743
-0.8036260708502239,1.9157482469671383
-0.8010820764713875,2.0034171914309247
-0.8010108974072829,2.044637634574883
-0.7987311052099617,2.0744235511200824
-0.7953746109042612,2.089471142333889
-0.7953661246152972,2.1021062412294818
-0.7850270831469288,2.3343795342302758
-0.7796822578694123,2.394731652720683
-0.7773321372173427,2.493658796776283
-0.7508474044851345,2.919476163577452
-0.7501471429640891,2.9320666695860713
-0.7205658629696279,3.1558659958551303
-0.7188595599842245,3.1245920129374514
-0.7163562831197945,3.2020808040430118
-0.7096967022757927,3.220115544635932
-0.6977125648985747,3.1275244143355154
-0.68148140683794,3.03138567514921
-0.6727727157029078,2.8461434531935197
-0.6717743850017417,2.8220509822167905
-0.6644715447477063,2.659246826718735
-0.6525262235616389,2.4196984374169817
-0.6494930599282807,2.268570671350529
-0.6467352631893366,2.2183890016589864
-0.6381908031017534,1.9215175235638302
-0.6356791415285712,1.8593880770603235
-0.5931898575924954,0.13524601918059662
-0.5869008857135567,-0.09753914004127039
-0.5706898329110284,-0.7871053884621859
-0.5665311151757781,-1.0055532423355242
-0.5638932863768251,-1.0953563572170377
-0.5628200449452523,-1.1090920800488921
-0.5473780349935446,-1.7225575975392526
-0.5388386392177296,-2.0242553035582675
-0.5349546788616664,-2.1940979502559363
-0.5170559518075222,-2.7228536220653616
-0.509418536590494,-2.9452510851498026
-0.5092164400622354,-2.912847342345546
-0.5061630573815425,-3.040364050833998
-0.5053750760845861,-3.0324348472930343
-0.5018596310390695,-3.040814936074177
-0.501853989181309,-3.084055596907005
-0.501768153755112,-3.091634405722602
-0.5015342598501276,-3.099178451182801
-0.5004393242551624,-3.10184848284321
-0.48875166514039226,-3.302692315543145
-0.4815862260871513,-3.350741247342074
-0.48085131233728884,-3.3784275116395452
-0.4797666708835937,-3.3795571723848195
-0.47968509049610386,-3.3407038037733106
-0.479498980981079,-3.3763080252477318
-0.47491109801863773,-3.421232410714197
-0.4737962112070413,-3.3331824210075958
-0.46830453862936494,-3.4109340149432605
-0.45640078837633524,-3.38988246534183
-0.4520063913170431,-3.4282944242946995
-0.45159427903279337,-3.3815184835302596
-0.45135699280506625,-3.364720282797218
-0.43589220150487895,-3.2786653056931487
-0.42897355730658315,-3.1351584318445105
-0.41605404447837735,-2.980655334856514
-0.4137908578916094,-2.908509666081663
-0.4121278227183929,-2.8876822089834424
-0.41095138863475755,-2.8254697856933926
-0.4086908114295018,-2.8242109391081978
-0.4044015591148069,-2.7412283819791177
-0.3833257866266817,-2.3411237549843285
-0.38291334012691225,-2.3356900556652653
-0.38128886869127454,-2.3176718894592523
-0.38107700062656313,-2.294796138322766
-0.3791726120442247,-2.2780914363574065
-0.3788964687409897,-2.22932666256511
-0.3753317660495008,-2.196923312728626
-0.3745381030768784,-2.2055241588862544
-0.3737708881921664,-2.1863939800641408
-0.3644385530347316,-1.9391982168712147
-0.3575174509959771,-1.8436830800537503
-0.3573210647920879,-1.8577104037103818
-0.3565909409990171,-1.8168910923406334
-0.3354167960075456,-1.552303566023313
-0.3345366297363208,-1.550413497113615
-0.33409957952887215,-1.536113389685602
-0.33381025745956006,-1.5486881210929897
-0.33226054397521576,-1.510574063196059
-0.32764965845663685,-1.4739812070520089
-0.325971235831537,-1.4630021409023124
-0.3216584850595714,-1.4278555177323138
-0.31980029770014173,-1.4785817243218666
-0.3024507922012196,-1.3656475783310293
-0.28458994803547455,-1.464956395778499
-0.2838305648904482,-1.4732376210549136
-0.27904918465743567,-1.5189429300058646
-0.273211975114636,-1.568779523615745
-0.2725173269044694,-1.550613209673424
-0.2662119095576436,-1.695009782427317
-0.25671527465783317,-1.833397708467243
-0.25034832424018827,-1.8953019735743648
-0.2496285862925176,-1.9302245305540924
-0.24954473367233376,-1.9159390589427279
-0.24884997922023988,-1.9754520322589384
-0.24783173111477197,-1.9026691752981637
-0.24673461611337055,-2.0253494008640627
-0.24440975100654505,-2.0220443503912393
-0.23899276555234472,-2.103490789756989
-0.21710265168981646,-2.5579482241314815
-0.19922454381312615,-2.9150485496633576
-0.19797123361781033,-2.930056605190487
-0.19230912079776274,-3.0157556523254647
-0.18383049456805534,-3.153960681882485
-0.17283977428703334,-3.2827046900435404
-0.16042853464533469,-3.4472442801011267
-0.15176815656435316,-3.4413028022893535
-0.15003357003200302,-3.4620219747630836
-0.14363585375327492,-3.4369808199024927
-0.14249585949537646,-3.4363312278364546
-0.1324361761294517,-3.372532945496567
-0.1296058596541556,-3.3972555304200727
-0.11942547811729298,-3.2561171110542606
-0.11555318042582918,-3.176328164292699
-0.10639958405771033,-3.0438338724355996
-0.10421704004531662,-3.029819542262746
-0.1010012344100053,-2.896215100590079
-0.09822369082963167,-2.879752525142853
-0.09115651749280307,-2.6626128591263085
-0.08894501673111632,-2.6183336350174433
-0.07519433195960712,-2.209222838295354
-0.07338940588826226,-2.1339064131120384
-0.07188611264424427,-2.0560431486938118
-0.06705251970590353,-1.9418757175004673
-0.061173061091576386,-1.6635605385037384
-0.060110791382598894,-1.6738393313340985
-0.05551942050015457,-1.4662759811326176
-0.051523027681326994,-1.3170578203922194
-0.04622851107693471,-1.0769495153208724
-0.038816372233831054,-0.8211003797525487
-0.03580235272351606,-0.6784988126004857
-0.032356364733089116,-0.4985643681866673
-0.023233634999999975,-0.11808637259438497
-0.018919726043272078,0.1114906077689434
-0.016635057276872978,0.1129337161932222
-0.01644970418441849,0.17984171141468702
-0.011902582111606108,0.3277426361720899
-0.008806931835220855,0.4710075599079479
0.006331148700829292,1.0698113796233495
0.015154401728455724,1.4382315141142172
0.021748982504262937,1.6336806604435155
0.02207160391223839,1.5867103377983298
0.022656322266454865,1.6152011538661433
0.03595869497422832,1.9937564884566228
0.04395142638582339,2.1310645342722356
0.05394591268210114,2.3943291320151356
0.05769644360388515,2.3823003539256495
0.058943164058233855,2.447651113727192
0.06346309413975071,2.4709930553039823
0.06685930445388433,2.4234582259913227
0.07378782808754192,2.5463364402979995
0.08775687876523941,2.47975965462483
0.09296720041527795,2.485959268392291
0.09536848833437928,2.395767576346324
0.10553855079727281,2.265785210277202
0.11599731538573455,2.0606942227790985
0.11667204220405569,2.0710593975527627
0.11819300491744444,2.0394988460591397
0.12594010724298688,1.8533100798946485
0.13933989502186517,1.4555668374496162
0.14015107218267753,1.4093233156086604
0.1437510082403506,1.2807108586671323
0.14800396527627502,1.121461825864589
0.1560874608701006,0.8962453540951553
0.15694454840938477,0.8160394419964803
0.16057736741764206,0.7478817010059449
0.18836486565375843,-0.3593787760419261
0.18889443869139644,-0.4182567926092287
0.19965217492979281,-0.7405434524438284
0.2039567046599906,-0.9388138140950046
0.20560608212745635,-0.9475715790219391
0.20585642085494182,-0.9961212617816352
0.21987504599816754,-1.4490801148775727
0.2259418101506161,-1.6088561798129395
0.22722035824268394,-1.6320593292471255
0.236449709606668,-1.8736073613830835
0.24565048041293824,-2.1130978179255235
0.25151144940354353,-2.194348821518105
0.2551025955833741,-2.2865499328261247
0.25560008975810966,-2.2992845964370106
0.2569919964763967,-2.2744044838957875
0.2624992626918887,-2.3869768643334988
0.264279681788385,-2.399293345650731
0.2761019682672954,-2.4805942036468838
0.28753617807348864,-2.4592188218805746
0.2986882172691834,-2.4599522911708487
0.30294410423582985,-2.356277538548325
0.314209366863333,-2.233868796529062
0.3209006983205174,-2.1161702240228575
0.3235671574525467,-2.08409655049956
0.3257761707297564,-2.047872648369858
0.3365553659171754,-1.8150951134907745
0.3368480930943658,-1.7530519603320276
0.341240634433142,-1.64904754814807
0.36305945397195316,-0.9778441017639857
0.3769078702273134,-0.5295471235888506
0.385443194327002,-0.2789721699910564
0.39483612777394095,0.0026705882342026657
0.397340874815725,0.09279158005534703
0.40952113399689694,0.5334761551114043
0.4138513214591546,0.6343377842230375
0.4186212371206306,0.7918584185957181
0.4253646504924422,1.0135969284011088
0.4286178094559747,1.1290268327680966
0.4313875770402351,1.1526859037389425
0.4353655355828989,1.261158249688833
0.4539616873642771,1.7205420179376216
0.45493340104472724,1.716817825039116
0.4796336611450158,2.104156741692028
0.4847026020923977,2.13630989730014
0.4912009672949327,2.2028419899278573
0.5222918051884342,2.2721334095719032
0.5459747157317763,2.0977511319368554
0.554712999484575,1.9478840018464918
0.5755562661827969,1.6544742561727903
0.5806032805555716,1.56759859898809
0.584796096104057,1.4753781358859106
0.587400847382971,1.443727817849012
0.5922374044099921,1.375845749832362
0.5939877226593784,1.3014604582714007
0.5966747569987874,1.2869220806601371
0.60512527947526,1.1479344048326217
0.6169141527110984,0.8512199175033065
0.6173977345915116,0.8920308966777235
0.6206309972522268,0.8679584250282936
0.6223129753221128,0.7522866937778633
0.6434810528955084,0.3638247387004111
0.6452056635201,0.33338974296895285
0.6453877911300312,0.36771882059940975
0.6504666821369964,0.2865518865915163
0.6554896396602041,0.2101344337655785
0.6565419489893825,0.17714526422092344
0.6673009444677351,-0.053465979595459776
0.6676337050256498,0.01283798370775082
0.6681482712935147,-0.002684220726549176
0.6714731436927486,-0.07482801228692007
0.6722445958961858,-0.054756883761258215
0.6742609042587464,-0.1268722990338455
0.6750159582432254,-0.16929241015853866
0.6775010034443216,-0.16284864835373378
0.6825504539086493,-0.2610476603624365
0.6893838888103496,-0.30515347854438996
0.6931001734982294,-0.37638406988503936
0.6996555049448947,-0.43548679039743654
0.6996678886695697,-0.47348230674313874
0.7066092702028097,-0.5804201086787156
0.7108536956527542,-0.578723743594901
0.7134362669369629,-0.5856273177775918
0.7160721728156467,-0.6080587982249455
0.7254127291797214,-0.7701703974277905
0.7281260352591019,-0.8009652032285686
0.7335899499953689,-0.8321335257183041
0.738702560989779,-0.8671424357184058
0.7481984974021456,-0.9213609170716336
0.7558892777769728,-1.0027428872138047
0.7587430234432837,-0.9917511303040022
0.7591784237031898,-1.0104125507656896
0.7623885790079514,-1.0344770220813326
0.767327267143906,-1.0786052134095658
0.7681888553311675,-1.0588181116849065
0.771749962972482,-1.0615749245903012
0.7789966064006455,-1.1358704172389738
0.7878139763861292,-1.1333961305008646
0.7909844220712676,-1.1375616235284034
0.793044189706877,-1.1507401511628028
0.7932162619375078,-1.1685806323076078
0.8022274099469966,-1.1178826288416859
0.8050519362773021,-1.1413937774523764
0.8091876142753849,-1.1800009811730678
0.8095693549559275,-1.175297087370859
0.8156783747648744,-1.1470090546399512
0.816333676792862,-1.1621133569522524
0.8171944899397667,-1.1599236635861394
0.81834030008361,-1.1390738723515563
0.8272015308914558,-1.1628913418648468
0.8301201281611315,-1.1228552278979063
0.8519639771811471,-1.0369756493221014
0.8598914384029612,-0.9997193537231293
0.8637149923717096,-0.9638056841931161
0.8645640127531351,-0.8842297968657206
0.86795546977456,-0.9228537551758943
0.8689784012609576,-0.913616594334364
0.8692944175795514,-0.8586918950680198
0.8718884082527323,-0.8393359266568309
0.8808830568130808,-0.751434665946128
0.8928662406401537,-0.5647997553886781
0.893396946583473,-0.5450069351075864
0.9015094943420667,-0.49645456616854916
0.9128471982280377,-0.2737077540646507
0.9134638638815638,-0.25208093157211187
0.9180005231420991,-0.21826438661821107
0.9203244905039027,-0.14461923068517338
0.934224435808189,0.1695577428540021
0.9421469253326533,0.3696563543037592
0.9552237276569993,0.6154517489308899
0.9584085705697123,0.6733979645116971
0.9607054737805876,0.7616675946952741
0.9619715225682395,0.839555035715178
0.9638320354475138,0.8082706499063247
0.9693039889113297,0.95501867137969
0.9756703496082677,1.1391280950349973
0.987678105711951,1.3751983076016498
0.9914225489649593,1.4956991718570438
0.9916076797565418,1.4568100132481667
0.9965738200938072,1.5890282850836384
1.0098502453547935,1.838559595944785
1.0098529770559503,1.8926635928604352
1.0607296528416654,2.6590679799792363
1.063981026497367,2.7045665200170177
1.0676477007580054,2.68786942987833
1.0726305142851826,2.7478430421522493
1.0751716817897439,2.7408814914005255
1.0822985326660692,2.751548710237165
1.0931110589102122,2.759296441610624
1.0984932327973986,2.6902487392621017
1.099607445432409,2.7037416004344164
1.1024616028485124,2.6655121185824147
1.1034485102076008,2.6627874006789063
1.1103576264775663,2.5897934633958597
1.1104028887617776,2.595966621221046
1.114161789359736,2.5469879621478477
1.1203296487345655,2.441354425273219
1.1238330600514876,2.4457439496123574
1.1248269175574368,2.3926067068320305
1.1268235556467463,2.339551354442165
1.1371821699981242,2.1310962318902376
1.1465032073219712,1.9606554656794841
1.1504217844801232,1.9020022909885184
1.1566314936280957,1.7076028089318245
1.1574948058239167,1.6698903734648898
1.1683776540320832,1.357703618275921
1.16856896973301,1.3383738382128432
1.1843393913246594,0.9123865454114541
1.186518922741687,0.8135609224870021
1.1900349019837968,0.7347985946457939
1.2015994103022365,0.34442071385367706
1.212194812249611,-0.006903391861474324
1.2130707984671378,0.008922285543667956
1.215517273103325,-0.07572715976405153
1.2171110729257277,-0.1336062820576756
1.2195000865107257,-0.19388329647397576
1.2227766527551207,-0.2960604223363298
1.224721600164056,-0.3798214341551651
1.2346726760516757,-0.6278440813326799
1.2388806449750032,-0.7522610308305717
1.2406951786666465,-0.7829506865248209
1.301432851238693,-1.7116590681103565
1.3017880031214109,-1.7325462348424752
1.3179737789100026,-1.6844217090498785
1.3327177734748465,-1.6006729893894347
