n_harmonics,base_freq,magnitudes,instruments
9,2.715150586555645,"[ 2.12089885 -2.03404516  0.53408439 -0.07661164  0.59450688 -0.47526287
  0.92600212 -0.62207854  0.12722896]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-1.0430515607619164,-1.1276750317306288
-1.0326391369939025,-1.3299048070654105
-1.0294728163695166,-1.4908300325790131
-1.0246377671230706,-1.5953412694439029
-1.0151419317788366,-1.813277998305226
-1.01479794800516,-1.773329433339298
-1.0069525781255644,-1.9572114672345582
-1.0048508330435317,-1.9445711832744508
-1.0012556604257974,-1.9936844411610413
-0.9947861225223216,-2.1122519255610177
-0.9915816508710487,-2.1600048791734583
-0.9913201074216955,-2.0969083471857437
-0.9826978041500176,-2.202850679222693
-0.970179886144737,-2.172234932939537
-0.9676999927935324,-2.1549687780556908
-0.944997416676232,-1.8176895515714881
-0.9383088396910164,-1.7478649602741334
-0.9311303802910178,-1.4970460085799968
-0.9284042751963817,-1.423119076141748
-0.9283274335077429,-1.3921142309699772
-0.92412799418896,-1.3185223571563733
-0.9212003490688341,-1.2584638101845405
-0.9104997072541647,-0.8786402718483137
-0.9096444946564524,-0.8647751803412508
-0.907338064289585,-0.6953917250840714
-0.9025878317953686,-0.5991422486779331
-0.8948741106817621,-0.3048868320706276
-0.8945513073929363,-0.3653461628575458
-0.889112169638028,-0.1313616656546587
-0.8740495128325723,0.3180484053488682
-0.8726296954520505,0.3901417781226621
-0.867238011623126,0.5703021510601509
-0.8638881349732968,0.6595151456785161
-0.8425811444601989,1.1033696179946166
-0.8164472258208466,1.4600806795103236
-0.8131446831027636,1.4650379325097744
-0.8104534998604591,1.4245704013509832
-0.78393341409007,1.451623050427125
-0.7838997103206662,1.4099064242215544
-0.7788434915070734,1.368771344678018
-0.7753902389341985,1.3739617374163753
-0.7718461464891,1.3326742054113287
-0.769661426245321,1.330614556550204
-0.7586368811355397,1.2139571239648566
-0.7384073752955489,1.0935785478194002
-0.7350609723813237,1.052332245860222
-0.7349358903626322,1.0224719599643448
-0.7334675917525662,1.0013215266845028
-0.7321752687433087,1.023249743158331
-0.7267941189155946,1.0198184346818908
-0.7245912063888236,1.007140593182148
-0.7220316590311535,1.016116524087382
-0.7047730607560316,0.98439658755021
-0.7042147227318898,0.9682757276513341
-0.6976803679245576,1.0477062814025224
-0.6963790251688673,0.957579971468131
-0.6948963784284561,0.9642892727480813
-0.6939125774227821,0.9675381122039897
-0.6929044144651857,0.9383233231425426
-0.6879812645525347,0.9760628418146464
-0.6858791027334372,1.0054506169838926
-0.6844805471455593,1.0022217348021076
-0.6791937952186777,1.0440078840772524
-0.6744957963262932,1.0443422605337398
-0.674492423199101,1.1118663848547
-0.6740107803898572,1.0501530670606782
-0.6624327470942526,1.172892030353794
-0.6504052536781861,1.2909145281071635
-0.6496737142345825,1.2898596212569815
-0.6438393602962047,1.3553966675673055
-0.6413311064607576,1.3746628933268192
-0.6280389877859278,1.5083853513305574
-0.6276899799842077,1.49071901539329
-0.6228139080602921,1.5553800404660478
-0.6151286572931847,1.6656171881410113
-0.6145262306895276,1.619475852806445
-0.6115175107675821,1.6251617035558676
-0.6102159611973352,1.622924008992072
-0.608521877476941,1.6874493221366529
-0.5871344024118872,1.8339418609878262
-0.5844392489777013,1.795894402255781
-0.5820157611165704,1.8400344497859877
-0.5805717177434286,1.8034172278660265
-0.5796556226703915,1.8186895277842798
-0.5768316116985801,1.8232872857811624
-0.5743256519899136,1.826576631462161
-0.5631671307659465,1.8405697251124997
-0.5595292520135717,1.8732433436067908
-0.5510807490599645,1.860173712929264
-0.5477495565853503,1.840960931666097
-0.5434470164042109,1.8389131220446473
-0.5394449137642909,1.7860755392123802
-0.5383290014697923,1.8225106600303824
-0.5373487488572302,1.7649041438247066
-0.5303834926663735,1.7251184542967484
-0.5269694874501107,1.7167273265455507
-0.5260595099929537,1.6667752195633012
-0.522532094968633,1.7221762099223312
-0.51572303399813,1.653243045043762
-0.5107486999926016,1.5520112192855353
-0.5086655352439209,1.5597005038202727
-0.5080275234387166,1.5296537855639565
-0.5048553474905217,1.5379209961710218
-0.484756885167156,1.2295237455701236
-0.47088236460229593,1.0379431323438055
-0.4668349762363819,0.9077481189355925
-0.46584809189437015,0.9901425677963395
-0.4602030110426285,0.789726466939107
-0.4594377568340908,0.7477842646375685
-0.4578201868082852,0.7643727172137587
-0.4503109320140508,0.5765750050624421
-0.44090261382043083,0.3153391504004124
-0.4230462204357468,-0.20573686490520882
-0.4195320415456991,-0.3498142217738907
-0.41563203536347615,-0.4569172143302604
-0.4122802543590307,-0.5927655562861431
-0.40057415153433507,-0.9812399905397887
-0.3977946943791202,-1.1747048136619964
-0.3910308354175358,-1.3963522554158536
-0.38914955145779606,-1.4489788060972022
-0.38188408200219204,-1.7980285486129948
-0.36587863159710476,-2.4307708363184584
-0.35363713262926977,-2.9668659135675655
-0.3534106687931349,-3.02447698882122
-0.337146171249449,-3.5541580331587914
-0.3148612854182815,-4.211871979918139
-0.29932148836034855,-4.455503407598387
-0.29850214781774476,-4.491947194948471
-0.29544503421820245,-4.470092049762148
-0.2940859369925617,-4.508044489795366
-0.2822224145079746,-4.547689675245259
-0.2709607179163176,-4.44131614263452
-0.27021495522520134,-4.411899594162789
-0.26927533838350337,-4.367184858965821
-0.2660319460421574,-4.313408989510013
-0.2644124562744503,-4.276641729065396
-0.2588865890115337,-4.214945795113968
-0.2571781224431646,-4.171347184740496
-0.2554080322557173,-4.154906056496936
-0.24541930466555373,-3.7451451172565133
-0.24532520972310046,-3.7431726835653896
-0.24214083548661058,-3.6626911493581495
-0.23303162180853398,-3.2598014093949432
-0.22475990202829443,-2.8951470347413006
-0.22152192809303184,-2.76645678358457
-0.22064849550855792,-2.6831519987491186
-0.21865359669940876,-2.6552875261733244
-0.20743764451703006,-2.1271240172020485
-0.20715600475164075,-2.1265827778395794
-0.1960287787519226,-1.5906780838250179
-0.195517627028865,-1.5446273154127594
-0.179967383074648,-0.8809231386988676
-0.17575177605937187,-0.6690014465537573
-0.15864887187524346,-0.06873087024323826
-0.15809015239592972,-0.06482269069802175
-0.15404537900017612,-0.015265643282311926
-0.15378967709075964,-0.02660289559592538
-0.15038766023931016,0.06762562553184796
-0.14779825170353744,0.09254467502429603
-0.14153742509970435,0.28309805950282124
-0.13917255057084876,0.2159632839571049
-0.13254528773760033,0.21855889749375182
-0.13031649253469269,0.24995454697773437
-0.1298898123888801,0.2955225165430333
-0.12874735016380345,0.2471431999703133
-0.1101010269085867,0.04858411653031962
-0.10366046574212318,-0.1151638704218217
-0.101033812024939,-0.1889079680053941
-0.09365289329257731,-0.34319162446860285
-0.0724584186000401,-1.2105592100133062
-0.06201858295813523,-1.5842803688607119
-0.05660181396098585,-1.7155999025853281
-0.04902121865442499,-2.1247048815892815
-0.0433173816935577,-2.2942746541358794
-0.041381253273763186,-2.3508135668781134
-0.03300637051240063,-2.6191850857708467
-0.032030020932865,-2.6612085511122143
-0.015645613595554053,-2.950787100946231
0.0008250591068037494,-3.0243429227958623
0.007257677636324011,-2.9912050720467516
0.021398950336915412,-2.6205377218733426
0.02315380301125014,-2.5538442590050137
0.026173070010151456,-2.469984272828853
0.03460695663898372,-2.1331546759471234
0.03520053726596917,-2.10942246265187
0.042870003661423794,-1.752821101586887
0.042986166544272564,-1.7602792567221015
0.04595527839125424,-1.6158005941283864
0.04989370855494224,-1.4004961858793168
0.0579852594871042,-0.9614383894335471
0.06643952116252017,-0.447578290227454
0.07357384601486938,0.039759830035990755
0.0778525450831502,0.28082462486404464
0.08282941360173623,0.5876091681633079
0.08291293315956283,0.5949870299907994
0.08337675502755104,0.5832612425740711
0.09942015349071642,1.4718701051429188
0.11126075006277736,2.024497399381999
0.11787160248006145,2.245779457299912
0.11882836062349522,2.294975259254485
0.12793728044778074,2.543531375387356
0.12934027079253596,2.5753342112661533
0.1385112589274966,2.672297382991796
0.15662975780387267,2.502067077829054
0.15684500533643053,2.570102332930921
0.16838381260862523,2.202912372022583
0.18196324150298837,1.6367848344683993
0.18686970256481006,1.399515907365394
0.1873013919571358,1.3093261807365357
0.2000273931727694,0.5426585114405548
0.20367527879430458,0.29080694558804215
0.21148359416113527,-0.22524854037078257
0.21263508252031382,-0.2753318143750831
0.2131729155529607,-0.2877745591867683
0.22177833688727766,-0.9145839594175907
0.22914524275054937,-1.4728719530575791
0.22952914171787864,-1.456190786190775
0.23066215712582405,-1.5736882780064443
0.23794552923079992,-2.0367920935730996
0.2497603890919189,-2.715809800358672
0.25480686313061973,-3.092739838260685
0.26248369892555345,-3.346314513958114
0.2630044863030543,-3.385018702306962
0.2683522687816633,-3.6142970023591188
0.29254678899622366,-3.999395733334272
0.29796326857746624,-4.015355494370657
0.30062882230290633,-4.012081517151157
0.3018568321912367,-3.9667360581860853
0.30674670724375686,-3.8819558989452507
0.30703616001986855,-3.905188596084453
0.3188777184484355,-3.5744580525841467
0.32872643331496576,-3.182648301706317
0.330606708368574,-3.0952628566939118
0.3318122933498584,-3.037493038557841
0.34334295735800424,-2.39707782060703
0.34488372231853504,-2.3789036144745337
0.35113813655066073,-1.9604120623915469
0.35268715662442807,-1.8298439242116256
0.3536889588860239,-1.7493979515629432
0.35715779711948636,-1.5515867571226576
0.35799113226137314,-1.4677506719172462
0.35811080341913115,-1.454689385226032
0.3815787814234075,0.12110122310481737
0.3820008151929084,0.09289355318444024
0.3828251526874622,0.17072485283776573
0.3829042574251895,0.176247008334701
0.385227042244388,0.3561825502956727
0.3919971659369179,0.7872848067976114
0.39490244903567184,0.9706425153694337
0.41128284484351507,1.9277876622427128
0.4148207990243318,2.0427246640397834
0.4175794668518509,2.17731589809883
0.4203387236915197,2.313949157933142
0.4287826182450276,2.6316084163246938
0.43556602663462396,2.7819770412343923
0.4364873643729319,2.87821111453338
0.4375129684082304,2.8382864315595784
0.4400956909152933,2.9342241977757557
0.4409101326702034,2.9132701882946614
0.4439582124982513,3.000521339324118
0.44481223968982775,3.0577633463263103
0.4541632792420849,3.1408508423114263
0.45499542620670486,3.085905734542598
0.45649869165463697,3.1623154866063534
0.46514382905512086,3.268602427501976
0.4654986242746171,3.2733951822312113
0.4764237323068379,3.182313357632274
0.47910542933160993,3.13280191286852
0.4821153631296853,3.1563234127328696
0.4858572952688496,3.0973597905685426
0.4890819069089032,3.0657350020365426
0.49481327571518463,2.985006098064131
0.5004361586155026,2.8757354914809223
0.5063084930780688,2.838336653354841
0.5092311798895581,2.7302888921739137
0.5094433151743694,2.802925159050615
0.5098894525279927,2.768531043262983
0.5128376520433502,2.699873228765284
0.5326530072571729,2.3542482447843573
0.5360849006709962,2.3421137730425374
0.5393947865709907,2.2317143854384787
0.5435032453703474,2.199204215722061
0.5533656221629832,2.0983146391382297
0.5769280541152293,1.90922077376273
0.6083103762797855,1.7794005789556135
0.6098798065591637,1.8018048952380787
0.6208086985987729,1.8370913618964064
0.6270691826491452,1.7347388997251987
0.6290436535043207,1.7635002229205594
0.6303708315631966,1.7358573422329806
0.634114403061409,1.737792151010206
0.6356257148983806,1.7099840355715652
0.6356741546751943,1.7120610490436088
0.6424876067409926,1.5952077723985878
0.645270005558531,1.5888760633809593
0.6461643134996766,1.5889993999471737
0.658892010110514,1.3130060367266778
0.6630914822055436,1.2603567835459888
0.6637820203180915,1.2984271502926465
0.7026908567760466,0.1772067351974126
0.7039086638763181,0.1194815822118986
0.7061503783512215,-0.006824084157562261
0.7131523178882242,-0.22329501942305108
0.7234232325463319,-0.60938239463552
0.7247748672237515,-0.6533869068547677
0.7304478603370779,-0.8165753105685987
0.739165995740513,-1.1390848820857398
0.7471207774592661,-1.308056715929182
0.751475347517137,-1.5252281171941076
0.7656953832353999,-1.6939414499685466
0.7925958459309546,-1.5872113029649866
0.7967982437581775,-1.5282780362530848
0.8031422035131617,-1.4084123149692125
0.8052471871226627,-1.3238208254352266
0.8207842446270273,-0.7173265863759333
0.8268081517575072,-0.4686052048380648
0.8275646102179213,-0.4538955595555503
0.8312649097831457,-0.285429941553088
0.8386101898083922,0.21587002399861155
0.853368055402072,1.0015945931018293
0.8654214089200689,1.8324423839956467
0.8813195477670033,2.8502230121099346
0.88675289042102,3.1031704888445515
0.8902746642439681,3.3418014411124757
0.8917963412338263,3.4041739540809814
0.8944145784953452,3.5059185930612764
0.896614589118589,3.680341923573525
0.9147991031686535,4.340963665011477
0.9196666151962165,4.4751522838996864
0.9196805887585793,4.505559003716267
0.9244157861541451,4.5877300541296835
0.92757231401447,4.655547923700424
0.9288523262718984,4.651507922421466
0.9291542882380952,4.703383674842668
0.9345432457840177,4.6771221882754554
0.9425979466104328,4.691897287797473
0.9431479428878151,4.714768845231969
0.943288841390796,4.725701850215229
0.9666224231861316,4.2402686817753805
0.9687325884204427,4.2077967957380995
0.9732644188784616,3.978348080280294
0.9799196600563844,3.6815846745797907
0.9943420636187206,2.933456658297132
1.0053131619812223,2.296535100174432
1.0066463792952192,2.166767062517784
1.0126616210928336,1.8502970138611357
1.0183735904862994,1.4683411811117775
1.027412885053903,0.9613644070684702
1.0307886613453148,0.7820018437353805
1.037191121245563,0.3720224144607247
1.0406443354967347,0.19246040878572748
1.047174378945516,-0.13398476852411983
1.050178624870588,-0.2782095275899392
1.0666937064537532,-0.9722547247886947
1.0728997506122822,-1.1683242791724782
1.0730217884400082,-1.2107477476450232
1.0762293214253749,-1.2651863293073202
1.0810800076101303,-1.3989691437977854
1.0993703215037218,-1.6729949089070162
1.099701174261214,-1.6532737078942694
1.1083471544825985,-1.6651464200207116
1.109000290750128,-1.6448663334050302
1.1159305936753547,-1.5703791521606238
1.125313880333997,-1.504354194466383
1.1355689128369475,-1.3388078506056376
1.139806995116249,-1.2112100922946871
1.1474256582705156,-1.1016165759702985
1.1493983070624658,-1.034096277234942
1.1742963473056003,-0.5250222365166062
1.1861382220729233,-0.3202458494591934
1.1919238488468222,-0.3271629205583247
1.1940574153110513,-0.26618170183044754
1.1941135006114623,-0.26805387105328626
1.2062178827754906,-0.15477168372615402
1.2073422225411363,-0.15780543215233156
1.2174712235179115,-0.18000927774214542
1.218227080251273,-0.171088727796461
1.218952666390826,-0.18954854305042218
1.2270837607966971,-0.262362440415887
1.241419465183042,-0.46177999076004744
1.2489998454152076,-0.5794868965884659
1.2537763327034197,-0.7042193841282111
1.2595071936381856,-0.885071776274379
1.2615865171046865,-0.908764678037348
1.261695333381926,-0.863983451273554
1.269209316462967,-1.0442185909969006
1.2703667371080885,-1.1141548093161557
1.2731217247023636,-1.1608608638266658
1.2797736642009978,-1.359737361315617
1.2901234198788023,-1.6001704104630292
1.3009777304957604,-1.7930381379769165
1.3053090687107929,-1.9005087668032745
1.3066994205139206,-1.9405635891730184
1.318709153850552,-2.054682195127161
1.3213818998451217,-2.095082311419047
1.3374920409752136,-2.209906992084955
1.3414746565449676,-2.18905760804055
1.341987589275778,-2.193736867199906
