n_harmonics,base_freq,magnitudes,instruments
9,2.6402286273392828,"[ 0.7463256   1.86696752  0.03897837  0.06437622  0.19737458 -0.56874092
 -0.23788881  0.10095994  1.28756663]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.542166952575963,2.6031791381107863
-2.540503097250223,2.540943951935166
-2.535256254354091,2.366664782558604
-2.5333453557086054,2.2803104769483147
-2.517353133946759,1.6084443756038966
-2.5029633566969425,0.9524142403752303
-2.501126725133303,0.8833976897713772
-2.50023321784781,0.8383980642982672
-2.4922460929051753,0.4402564349925956
-2.4911795858948356,0.4212321685851895
-2.4808339332962315,-0.06601482496033254
-2.4800361078961397,-0.0927080759911612
-2.475882261929899,-0.25341847500069425
-2.471014407422966,-0.4490727869302717
-2.4656973961522004,-0.6717598731373704
-2.461092489204882,-0.8446069957932831
-2.4609966887436583,-0.8525266304331137
-2.4510922649944744,-1.1622113645872296
-2.4368397407393148,-1.5220967415990925
-2.4328762083015887,-1.5958448535909058
-2.423413845847879,-1.7238871004080765
-2.4108436745798696,-1.7922142526107048
-2.4103206332726748,-1.7937429566942964
-2.4094876994946333,-1.8028797835441144
-2.3999323568917372,-1.7456357180367803
-2.3967916263430604,-1.7339069335341848
-2.38990322325018,-1.636876733246419
-2.387995465811188,-1.5970783740746473
-2.3808488604036953,-1.4623397605453734
-2.3795156157627932,-1.4472185649888578
-2.377412929993369,-1.3861984069209363
-2.3655560779233458,-1.1218908704770465
-2.3652898240508673,-1.0939385105951578
-2.3578994349709212,-0.9016897015347041
-2.3458966641999845,-0.5647583181253267
-2.3443566296732508,-0.5285761308828218
-2.3397736998701193,-0.37068219151056686
-2.3387379398509225,-0.3590845458749298
-2.3239972321954365,0.03277472673868912
-2.3210526044606157,0.10271939994689518
-2.3142606021035785,0.23787487627468323
-2.303942039727281,0.4059574896323192
-2.2980247776532585,0.49605829647056443
-2.288515381226416,0.5527825927809925
-2.2746203351535073,0.5260961921788935
-2.272026735835597,0.5237205855611479
-2.2504662017338486,0.15511801587777574
-2.2437328389599642,0.008960022752554527
-2.2346958728426074,-0.27326117841795056
-2.2318719278887027,-0.3515791649836346
-2.22719011704773,-0.5282364677259695
-2.2111058763544627,-1.0854551480880374
-2.2095159290721993,-1.1527809407181648
-2.2059515451384595,-1.291226333804984
-2.1907648515264677,-1.8168881054138124
-2.190392820923611,-1.836829009028806
-2.1891554961366486,-1.8825936395774754
-2.1883640587986406,-1.895561429466582
-2.188199122447564,-1.9043929686698449
-2.1785709078343016,-2.196847174194249
-2.175789907158906,-2.251674255017116
-2.1728992256643878,-2.3357901105761014
-2.163817609376875,-2.5528828474891356
-2.162616356904781,-2.544018609838879
-2.153143981322181,-2.6946771646130006
-2.1513113625273848,-2.717069832612551
-2.148269990343741,-2.704671272760927
-2.1318666235257653,-2.7203155400633934
-2.115376655684864,-2.4432890519938817
-2.1148754701885943,-2.435698787680398
-2.110784264488591,-2.342768939510509
-2.106489718026249,-2.2368583265875257
-2.0879223010755252,-1.5733218788807426
-2.0870492440129205,-1.5282650288368156
-2.0865737062356096,-1.5229174628309998
-2.0725568423139045,-0.9328038463983697
-2.068730993802876,-0.7504033771755603
-2.059713113687388,-0.335244049775147
-2.041870655293556,0.4332659214614271
-2.035830965021618,0.6840855893625799
-1.987653284073062,1.8743867828150484
-1.9858136016307661,1.9129766102818366
-1.9807184169135252,1.9213714893304839
-1.978683738750828,1.9276325688266152
-1.9779753075476285,1.96089068215157
-1.976133372778263,1.9362604002132047
-1.9658991204980227,1.9023049694245087
-1.960773825137507,1.8593566734918463
-1.960690079447661,1.862395425291173
-1.9509671385381193,1.7457174518724639
-1.9476124351275284,1.6873145461248726
-1.946794264925702,1.6817916112607052
-1.944060782039915,1.6285873579032266
-1.9351301823721996,1.4670602143124505
-1.9246575515558235,1.237503061810554
-1.9131087317008975,0.9978216408507787
-1.9068133651437982,0.8249563170787301
-1.899420416614587,0.6635576410407715
-1.8853910236785647,0.41099857485303315
-1.8795928305087994,0.3147977136758979
-1.8768091234741413,0.2785677806453289
-1.8680531072965751,0.16470361445379275
-1.8632506011055243,0.10594196050040654
-1.8623927846764194,0.09369966052468484
-1.8582995599008574,0.058406391252930595
-1.8512453265184392,0.027429824124806285
-1.8506120178248706,0.02617007520865138
-1.8460340836210654,-0.013091700082900785
-1.8429778241209618,-0.008645335015613825
-1.8387976469755034,-0.012328309781344405
-1.8330711639256956,-0.02428651665873328
-1.8318372945355499,-0.013326597967366944
-1.8314484743631703,-0.016434090680647065
-1.8249933743547564,0.007667133099775849
-1.8242336505830317,-0.0015646434846564201
-1.8105938347139547,0.04112340580292676
-1.8097024494151326,0.06659440197546843
-1.8059513514729961,0.07185396146290876
-1.7858733124821589,0.11911416839297938
-1.7741532108350653,0.09445290443852361
-1.7734579708694493,0.10993328302222789
-1.771611197672362,0.10800059200755001
-1.7709393936934767,0.10650459608083596
-1.7635178293150666,0.0561258277374246
-1.7621554663999122,0.03429407144354994
-1.7599951101119056,0.037248327716178836
-1.7577278908261669,0.0043440198884344555
-1.7480093369102383,-0.10000179060498063
-1.7163960516671188,-0.7939456692811002
-1.7113171998931391,-0.9297328223421026
-1.7075689886500305,-1.0184389721527474
-1.7003252678770846,-1.264711731143896
-1.697418070595311,-1.3370012275309524
-1.691190559303501,-1.537337635329611
-1.6883441868908582,-1.6348115480840293
-1.6811927289622794,-1.8303065542707242
-1.680776870118041,-1.8649308331512233
-1.6686105961753253,-2.2084460556422796
-1.6574289708067476,-2.492295120557117
-1.6520978026928983,-2.5917415807772954
-1.6518245798676339,-2.6073579087548326
-1.6512252479865728,-2.6097533764214544
-1.6505608340033555,-2.634898987600395
-1.6497217605274148,-2.644125353171124
-1.6413055460056012,-2.7761412162490084
-1.640587627230674,-2.7910014462983277
-1.639641178329185,-2.792897606385131
-1.6393968313784968,-2.794801014071344
-1.6277256659382833,-2.8941008576963383
-1.6274445673752815,-2.9070380745240536
-1.5937298814165288,-2.5649723766136567
-1.593480470919778,-2.562979985894639
-1.5832585742701917,-2.3210678776692397
-1.5819139736983134,-2.2687411987488053
-1.5817893128259726,-2.275590639835256
-1.5743111651399824,-2.0586383515033675
-1.5740665461094314,-2.0363079864553733
-1.5723537174438658,-1.965914309729522
-1.5712072210649608,-1.935129142396859
-1.5671656667569487,-1.822563661512008
-1.5640084976719957,-1.7023731748349917
-1.562791840069356,-1.651621166033046
-1.5627472343828255,-1.655419394270541
-1.5619554867625272,-1.6230030385070369
-1.5552841399194863,-1.385395719663106
-1.5456270019328833,-1.0330174400613321
-1.5420636289140597,-0.9175000860632393
-1.5183813410779525,-0.2131342950163864
-1.5163009424982636,-0.15984039558387655
-1.497530897428448,0.13803308501812245
-1.485737917614152,0.12209007681554228
-1.48283033428057,0.09481252234421811
-1.4725900692999627,-0.045015246905403254
-1.4702743709177681,-0.08168428872538687
-1.4670129345614042,-0.16096738997273224
-1.453518184003674,-0.5521877324958823
-1.449558692627421,-0.7141463561688661
-1.4399615419737004,-1.0945346219961936
-1.4392957893166094,-1.146366169261454
-1.437691375507843,-1.2147823607801356
-1.4301851688562919,-1.5588448027148682
-1.4252200914040507,-1.8314541884066118
-1.424921584601609,-1.8460055728529525
-1.4126201491203252,-2.4988308637626906
-1.4030085789731326,-2.9851114984286315
-1.3943996061127608,-3.4402079528179788
-1.3864914360779697,-3.7971292998956896
-1.382449986946419,-3.9813050983142397
-1.3612090999732656,-4.659150655192239
-1.351961217536884,-4.769188008834442
-1.3512781843869557,-4.773886661411588
-1.3052815858227678,-3.7556335790386184
-1.3046261746910435,-3.7159074626931585
-1.3044309293520198,-3.692147323232488
-1.301828098447055,-3.5605672292127193
-1.3013769315412194,-3.5194593701052774
-1.299397376024909,-3.426256040499134
-1.2987431461339525,-3.38779701952503
-1.294388318759735,-3.1261521823826914
-1.292702620279724,-3.0412383951932562
-1.279724393133921,-2.1542711055131867
-1.2785485505929297,-2.051322335849411
-1.2619590756569286,-0.8003736993556193
-1.2614741470654824,-0.769888865270758
-1.2554564576924827,-0.29935262628808385
-1.2550821818124576,-0.2613043789342996
-1.2548842515117762,-0.25314825539382746
-1.2538284750226956,-0.18331952287439732
-1.2528283097364517,-0.08397206975724525
-1.2433697114876827,0.5998516504324031
-1.2300982196656878,1.5113135732907712
-1.2273896916770848,1.6880292810965785
-1.2254528805466791,1.7849173944550965
-1.2137838170078545,2.4432685722514673
-1.2105837610968244,2.585310912864492
-1.2097591492472382,2.6264610310426733
-1.2020812735230004,2.927269481784159
-1.1958270112364304,3.0948183568494083
-1.1945475339221467,3.1139341788174666
-1.19098735270774,3.2099058270691896
-1.1900703209054342,3.2247435809674156
-1.18823696736107,3.2496792391399847
-1.1842578110304283,3.325316378450322
-1.1730148743864766,3.3595675719404885
-1.172384979936695,3.3431121292806147
-1.171433424069018,3.353722006873633
-1.141778403698828,2.724524029575118
-1.1382157640480322,2.5927435330660344
-1.124756033580305,2.0564437360291663
-1.1145108650422044,1.5854145209543455
-1.1131945758596804,1.5258312950661312
-1.1050399398791182,1.1435623213780157
-1.1041280293986937,1.117266573350954
-1.1000877537074447,0.9324459664166135
-1.0984064606053383,0.8307559875585451
-1.0801664155590494,0.12950934799086045
-1.0733639954419127,-0.09597110046810818
-1.0677669807327,-0.25294550480908584
-1.0657754708364222,-0.296819148041389
-1.0591456021155043,-0.4472903845867144
-1.058008692825768,-0.46427106716083427
-1.0307174067757465,-0.5631530520141184
-1.029623994203827,-0.5433395619360345
-1.0286645099193323,-0.5500703822223356
-1.0260479361537174,-0.5063665430555643
-1.022621795599182,-0.45778402664109996
-1.022265409961212,-0.43030886667826085
-1.0083006796337015,-0.1564101721045839
-1.0004301691024067,0.10296573487047503
-0.9735062506784278,1.0782617178144616
-0.9718167450451265,1.1318929703804295
-0.9714013604836698,1.1524878195294974
-0.9658311166512563,1.3526696129708007
-0.9613329833520177,1.5276963890685755
-0.9519909106702853,1.8572740904632616
-0.9498384765741648,1.934434373848099
-0.9477865852776346,2.00461697762206
-0.9368915914945264,2.322460505733358
-0.9278784939349229,2.5266438055399787
-0.922393707222068,2.629009890436721
-0.9222012477498471,2.638995817516202
-0.9115774210916499,2.785310758111043
-0.9017320445578934,2.820194403168179
-0.901677547773017,2.822917117994779
-0.9006909229720712,2.847108119072958
-0.8824283559529884,2.7188517168177646
-0.8769901922840919,2.6598758631021555
-0.8768033011444158,2.647327380266253
-0.8751575410132313,2.634164594338803
-0.8725304886904972,2.592914292199056
-0.8667745346962548,2.4929418614202463
-0.8656772213488879,2.4581316663578514
-0.8633137865167524,2.415005874444262
-0.8355239466889377,1.7769852674017377
-0.8217687466141017,1.4730194188971095
-0.8139228625126469,1.3220976542209295
-0.8112319158585279,1.268203739780491
-0.8109846735288304,1.2790643422486156
-0.8048392504628747,1.194847652078145
-0.7871667646814515,1.026453554389633
-0.7818473984478862,1.0310930113756684
-0.7771099909888193,1.0627913036503593
-0.7735247849472633,1.0957441006440602
-0.766232101347077,1.1231246999465718
-0.7639482649359488,1.1664161374152704
-0.7638651959068454,1.1638263529060862
-0.7625144070890877,1.1874957743651935
-0.7390491521371323,1.6798976706171782
-0.731619174341632,1.8729079303221023
-0.7278662250390044,2.014149271798221
-0.7213101953940697,2.187823933913111
-0.713943281228107,2.451063612235919
-0.7130081707797871,2.443208937494577
-0.6846245523521852,3.3096155683481068
-0.6836770827089209,3.2905810105340847
-0.6779488666481006,3.4402167050056978
-0.6665997689858036,3.632678917681568
-0.6615715672197773,3.6855787400516147
-0.6553030677837128,3.756250516082601
-0.6452056788875691,3.7663280147359908
-0.6413041312808305,3.723487756972885
-0.6392469277596673,3.704478516404015
-0.6296148481774138,3.5818366780772903
-0.6208001022762302,3.377974695777499
-0.6160571484137352,3.2516438260936424
-0.6112471916987161,3.1054396861587823
-0.610940349340217,3.069799113061354
-0.6103403968456877,3.0688474135498156
-0.6051363630040618,2.867890022698206
-0.6011543140519455,2.7249024519536373
-0.5988075417434002,2.6032001037013575
-0.5976965782980246,2.5584802230251134
-0.5869022314144976,2.0605116926002283
-0.5854157748794715,1.9712656058780058
-0.5850358377972356,1.9422036893405668
-0.5805545556999521,1.7399851494213108
-0.5743050379263415,1.3933885978356235
-0.5695177372302145,1.1116499606447943
-0.5687541108057954,1.061090399223521
-0.5663662803591212,0.9286787539624403
-0.5535725456963725,0.1772621273501719
-0.5429511525965838,-0.44814862710802866
-0.5315135037460474,-1.094700653199524
-0.5284599872834503,-1.2851106839115378
-0.5166373692951538,-1.890981092612299
-0.5151717829938898,-1.9632877600503826
-0.5132785733829497,-2.045231219978268
-0.5111711677886381,-2.1752202341423654
-0.504836761433423,-2.4431391775549853
-0.5028464837548867,-2.527039016639885
-0.5014686418030263,-2.580601482463499
-0.49336657248832694,-2.8993282259098163
-0.49183796299952975,-2.9507358555656493
-0.491041052177132,-2.9706156906762056
-0.4831100796579193,-3.234476473482305
-0.4796149228250681,-3.3083658016022506
-0.47596240742421125,-3.4171820135291675
-0.4745246010228459,-3.4454030896849175
-0.46736083013261487,-3.576291684855535
-0.46726188252148493,-3.566021436781797
-0.4646191327859919,-3.633110221453386
-0.45736747050837456,-3.7012817717476203
-0.4500605261437447,-3.7406434536255584
-0.4484019435696176,-3.7302210197854184
-0.4473966932315636,-3.742730054637801
-0.44547924114690396,-3.7421900018734204
-0.44494065022018825,-3.737838917100415
-0.4416259564172029,-3.728279856853641
-0.4394161437468016,-3.7059701538136034
-0.4168565151674777,-3.434155675789422
-0.41553077941040417,-3.3851373364885857
-0.4055166431196646,-3.1470467911548963
-0.405259834762683,-3.1503569969984277
-0.3993757247850809,-2.993575276245358
-0.3812896276142297,-2.386287748148796
-0.3717588601478514,-1.9959140688511954
-0.3483238470920793,-0.9867693450379729
-0.3451281920953866,-0.8321895522207557
-0.3415185166099124,-0.6811966626945802
-0.3400305258224279,-0.60078003118345
-0.33258948345695893,-0.2823483896430843
-0.3293920259349741,-0.11858355259666895
-0.3290342562891775,-0.10861050898959622
-0.31018196881774074,0.7700634858659717
-0.3087049665516224,0.8431190915979346
-0.30607535569892885,0.9467297676574993
-0.30570210143898047,0.9880027256640085
-0.29929161544360294,1.2596732835098061
-0.29437993053991285,1.483684062853987
-0.28702768595546235,1.7547746987831032
-0.26560840828504295,2.563748970247774
-0.2649125057411421,2.5906958131260143
-0.2572275683357925,2.820614254038811
-0.2522762863448138,2.966857748256044
-0.24402471681083648,3.1603009952508727
-0.23834116985582465,3.2709106892314974
-0.2288821588433576,3.399475988111684
-0.22293964259019106,3.4512292276246184
-0.20210747552094244,3.4501791758449034
-0.19801210218171583,3.4233785185263654
-0.18595988071123148,3.2339948100676645
-0.17919619083955673,3.080987690520269
-0.16989526681093992,2.8618762864277634
-0.15870007428233546,2.4821968701899024
-0.1512734265400253,2.1828582947753086
-0.15083463704961098,2.177176568352466
-0.146488773063707,2.000687638304912
-0.1370056408435154,1.6035301996964342
-0.13456505213833125,1.4902903730126336
-0.11947150280442109,0.7863094389109503
-0.11048276711049176,0.36749607357348363
-0.09940308517658725,-0.1336680803699804
-0.0984160842822357,-0.16218954222417706
-0.09547369188503563,-0.29418194213089627
-0.0904068189746523,-0.5061212547825588
-0.08803746178178162,-0.5919319053505475
-0.0855571011825127,-0.6811337014670937
-0.08397805077261111,-0.7538066753484692
-0.07432495105072201,-1.0701920121672246
-0.06887639164652093,-1.2535373531471528
-0.06758172955704467,-1.3040224361728783
-0.05568454222922581,-1.5479231653628795
-0.052303730507327284,-1.6398130179463544
-0.04997509243375742,-1.6595383437745728
-0.043147705916263934,-1.7564304279334766
-0.04117144113396165,-1.7568747827876157
-0.037363155404567916,-1.7771866117584947
-0.026252269788789917,-1.7940996939995597
-0.024337332045148763,-1.7815478077490288
-0.01679058118933474,-1.7139059743095517
-0.006859361156638766,-1.566572265420677
0.0016120814536524364,-1.40202067538434
0.00976426394444907,-1.2278966919624328
0.015565411897690673,-1.105337334966027
0.017357457964063627,-1.0283900117519653
0.020167693971550715,-0.9478649597849547
0.02026544911347994,-0.9546286810009696
0.02430697667204118,-0.8377537036907138
0.055259577400099236,-0.006124477817531469
0.05631815691723574,0.01864467742162214
0.056724125712118934,0.05989429372930391
0.06072039339027757,0.14597632329615445
0.0622497689852195,0.16239948764123385
0.06500640055619789,0.21914405967606496
0.0686786545816247,0.29721006086756013
0.07465235799043057,0.4237786619570292
0.07952763571298149,0.4764113298800482
0.08095446559295727,0.4941466357910048
0.08339209343596332,0.5062235703594805
0.08541050633078129,0.510937156512937
0.09638869086587398,0.5685520486341894
0.10696381577691128,0.5196957160868255
0.10752001788557752,0.5211510302630292
0.11073537192274507,0.4741005876559857
0.11351782233157515,0.44452273613008125
0.11378097881843763,0.44623786741917765
0.11442780368424277,0.44426777086675934
0.11696333302727613,0.4144718151923769
0.1173831150782938,0.39671495869876233
0.11887442818366711,0.3737032412182203
0.12164810627409128,0.31294371179941005
0.12265008544653888,0.2877242299542886
0.12296912398961357,0.3011459953627443
0.12500239984167294,0.24296922391715972
0.1275969759981166,0.18620765324453864
0.1370612266247111,-0.03214500070988649
0.14192984544463938,-0.16678824459552183
0.14461235446649923,-0.25123221987355515
0.14638263690419206,-0.3093759001672992
0.17889804738708648,-1.4659439291266798
0.18480607819160344,-1.6804286057961746
0.18528523206682257,-1.7100126143260908
0.21433792266183627,-2.495969605272002
0.21550799376518404,-2.5269655459140896
0.25831309655348855,-2.56028257048734
0.26166360491028406,-2.500504835625614
0.26393547995237654,-2.473183098257659
0.26590874603488146,-2.4102138140110942
0.26753460271289287,-2.3691731921610937
0.27856565448151915,-2.058651650713364
0.29091018820610604,-1.61030946110414
0.2932350043659828,-1.5235314815266652
0.2969662595925211,-1.3628508892994224
0.3164018224767706,-0.5208294308468302
0.3206255098778126,-0.3254814214976619
0.3263671270290427,-0.05283521142954854
0.34124445833783934,0.5831877610433333
0.3483197910203888,0.840535977502873
0.36209472975113943,1.3139644282446263
0.37027178750019196,1.533694475993659
0.3924150472494432,1.9063352496158874
0.3985333247944527,1.9248160165188284
0.40478772096161597,1.9376263635418212
0.40677990641289563,1.9387952589497996
0.40747967227087045,1.9508223141722
0.4086500832060578,1.9425263356973277
0.4133590223796788,1.9108760477182338
0.4154358393622344,1.8970267804475152
0.4176181387177529,1.8657661474668197
0.4232567236581666,1.8167921842530734
0.42926090179770426,1.7332095236049412
0.44026501055614053,1.540852072739292
0.443425747910696,1.477549863191603
0.4466202876855041,1.431436797357987
0.4469262800170002,1.4049751847775422
0.45079471673646676,1.317167953161735
0.4595346620084184,1.139329915049872
0.46446303222624197,1.0244422912550522
0.47827730567226556,0.7272283359461251
0.4847125572409543,0.5914732704227641
0.4869318498594102,0.5394460755338718
0.4960214806854544,0.3800281846171195
0.49920764965801334,0.34009569664599715
0.5110436415747284,0.1596991028134686
0.5139159754468814,0.14058338794274258
0.5239971043105887,0.0679778181652896
0.5242742300630763,0.06394721942739695
0.5290837713572727,0.01973800019860193
0.5403981179631252,-0.007196778383267528
0.5412765844593146,-0.011441642398474318
0.541970265538454,-0.0008835284730974021
0.5425082064820814,-0.009079452195115119
0.5562281232071316,0.021550541979176288
0.5602766623735929,0.01971131190318703
0.5618294773563548,0.024084881758119542
0.5672005585204838,0.05491073581836252
0.5704104580043534,0.07182745273844368
0.5789898293584654,0.08405057077850495
0.5808070375330878,0.10007605664414226
0.5863293026218246,0.0968761750528716
0.586680170161455,0.11423844430192484
0.5919929010578251,0.12370538588418432
0.5938340520402035,0.1082171162240002
0.5998387968680916,0.10686253697006493
0.6034296625153774,0.1120298105767877
0.6072583640764329,0.09827535449219096
0.609081469472156,0.07998274304265443
0.613347115825766,0.06891728398334263
0.6141854850749731,0.04924082257791976
0.6231768849765844,-0.020506038531140698
0.6284671346267716,-0.05416482996877149
0.632547731239768,-0.14395512056016577
0.6335733593429929,-0.15896383515233972
0.6337346803001758,-0.1439193791850255
0.6343907117226459,-0.15873363815592179
0.6362173704153165,-0.1775475014746253
0.6443309388466156,-0.32733795761577583
0.6455683776426087,-0.33699613269725615
0.6516647863677627,-0.47586242409826374
0.6527286309024989,-0.4950106198387716
0.6669144457897813,-0.8917186208325841
0.6891027999957933,-1.5411039148128716
0.6928217898118554,-1.6851952574079436
0.6932382810008235,-1.6830790861218703
0.6982368335659173,-1.8282459408623875
0.7029434772291596,-1.980413332158863
0.7034831330676186,-1.9899821541671112
0.7085056306657136,-2.1279765431630864
0.716255391102262,-2.3374407075271284
0.7238681054331568,-2.521558752357573
0.7262259891420371,-2.5634731824357226
0.730460902036639,-2.6661596876023594
0.7419184578945899,-2.826212714887765
0.7676869163917264,-2.8436115694500956
0.770732253612449,-2.8229619421622227
0.7901842112731856,-2.485126533432826
0.7923809665108759,-2.4106081934475845
0.7950660563080234,-2.3446781247090365
0.8052786818350057,-2.0587372571395584
0.8114253935732325,-1.8543308614209477
0.815999119801738,-1.6931208898431955
0.8203448899995447,-1.540034546332331
0.839658959148994,-0.8451608870831941
0.8402758346839327,-0.825754279946722
0.8433100749333087,-0.7478331699328278
0.846816157670812,-0.6135313683373568
0.8474584234148157,-0.6106165342974093
0.8562591036687266,-0.3474106828486593
0.8626820216528772,-0.17107889462578912
0.8658286038162686,-0.10432230773863033
0.8701736833155076,-0.02575080908096284
0.8776817932142853,0.07096570399868492
0.8798620030100546,0.08716517085214623
0.8829702909770489,0.100574826186729
0.8853963419767048,0.13623469613723152
0.8928757701966479,0.1333641555331634
0.9014954166022617,0.05007254242649594
0.9052708393124611,0.009849260457513359
0.9161600581729301,-0.2410145706931393
0.9198656325572747,-0.33622057827199864
0.9227181630810168,-0.4322780156956648
0.9267508774308366,-0.5745477328524494
0.9349494011406554,-0.8955454530220174
0.938616618905892,-1.0511668225449695
0.9430858845000012,-1.2443281825105872
0.954252205580822,-1.8069113862822184
0.9575785171878026,-1.9891764570668042
0.9621442816666081,-2.23801356646282
0.9624652242675857,-2.245786109448993
0.9671475397920739,-2.508041756262882
0.9689681457778092,-2.588318797202213
0.9746237094705812,-2.89569458915319
0.9812617417585985,-3.2301795870098093
0.9825668206360554,-3.302544046218098
0.9840055487810933,-3.3617616869806324
0.9895608944636463,-3.6368700779781626
0.98989748277444,-3.6740932438954874
0.9925573042963238,-3.8027577824422836
1.0003153480558744,-4.098977352654814
1.0043015591452216,-4.253440224731161
1.0048010105925922,-4.257573536217214
1.0108367138805647,-4.446357281402878
1.0373086021291122,-4.815481460948387
1.038754104241784,-4.799148884031977
1.0440399874996587,-4.745171355217307
1.050797002321879,-4.631817423716337
1.0649412654370245,-4.193973008839997
1.0735528641416217,-3.793510532949987
1.081801987552871,-3.3467240504398412
1.0904624449609024,-2.8063167200185095
1.0943461084670494,-2.533276214832992
1.1044037370821629,-1.8127453839045022
1.1053817536975377,-1.7484308395205954
1.107230834342543,-1.616668825545099
1.1115917572835237,-1.284136413810362
1.1185862569057292,-0.7377070321864353
1.1321598530971313,0.29734910433934786
1.1401123900787358,0.8731582909998655
1.144624190588945,1.1805320714168803
1.1495516382926718,1.5000908666323727
1.1613011247835345,2.1794112446984197
1.1629215583728119,2.2782990042601723
1.173913225563867,2.781958028147509
1.174485317999915,2.802540836997944
1.177373767320896,2.884761179228781
1.193188899829284,3.279476269818603
1.1937415092595947,3.284042678354887
1.195053881882128,3.317926590443704
1.1987369156802892,3.3485628393177542
1.204154249124243,3.3730266504237876
1.2144469543727165,3.296589038654839
1.2175720970737025,3.255339804644869
1.2205254347682422,3.2008412387055083
1.2235935520864905,3.141954887361286
1.2254176229623432,3.090479099955029
1.2256512630747585,3.108229630151227
1.2358583543851056,2.7873660883858005
1.241532034633428,2.610114933521341
1.2435767690403665,2.536166018417206
1.2440907286033465,2.499713633825199
1.2478257431440394,2.365433656852343
1.2551519690339248,2.0419209843732817
1.2578023002454772,1.9256575056782832
1.2616272812591287,1.7407674774924775
1.265009952557877,1.6080978972439008
1.2702785807031622,1.3434499278844336
1.2829288982105487,0.7787578445696915
1.2957441805101837,0.2745849527209359
