n_harmonics,base_freq,magnitudes,instruments
9,2.1846787774351375,"[ 1.21557003 -0.13181158  0.83598864 -0.83430217 -0.13251794  0.02897379
 -0.02299115 -0.60530656 -0.6137046 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.4546173965430795,2.008393530340888
-2.4503958874805236,1.8687808671276338
-2.4474010367316,1.7615810851829572
-2.4458662336733297,1.7244440774394476
-2.4302804903374664,1.0782598795384775
-2.4301461105497273,1.076054090357706
-2.427337588886463,0.9554630796857432
-2.42276557660715,0.7245098612435421
-2.420137253009928,0.5690183023005754
-2.407825259836769,0.0004718533286490398
-2.3909356688166437,-0.9032335333175407
-2.3879479870614295,-1.0297954917697902
-2.387071301220302,-1.0952761000029807
-2.3792095220671614,-1.5000178931803378
-2.3733097275506285,-1.7508994248238223
-2.3730648645057077,-1.7856055649264642
-2.3706875055544634,-1.8940888992854017
-2.3694335980481593,-1.928545503438458
-2.358957393084408,-2.3597440122757827
-2.3568793763776057,-2.3995631766135475
-2.3515058326287397,-2.598647627426659
-2.349745630976196,-2.65768431406015
-2.349512819525563,-2.6675138771855287
-2.3251998065225967,-3.15789116542912
-2.320408943796912,-3.2298479317180675
-2.3200827357357987,-3.221789978721482
-2.3186541433817225,-3.2352701060921234
-2.3120912453675437,-3.237625401433347
-2.3049148841455045,-3.246641066417362
-2.2993326971992647,-3.1683123200056813
-2.2944519405483295,-3.0989474005607254
-2.292271681366782,-3.045626781468488
-2.283535290073565,-2.866543701336102
-2.2656277801340323,-2.3383772068630115
-2.2522219621531843,-1.8026643322638352
-2.250677877511853,-1.7175439117419833
-2.2464752074971166,-1.5532873389122863
-2.244336433705275,-1.4274904017567573
-2.243223867514878,-1.4039226098108875
-2.241003150492139,-1.2989852266820878
-2.231988091607094,-0.8715270979045829
-2.2186362006619254,-0.22135426045060108
-2.2179479223382765,-0.2037948604281779
-2.207438546918226,0.29720112742457944
-2.1998746036589,0.6649033036114603
-2.195702416693174,0.8515558211834057
-2.194050915200956,0.943653987020635
-2.19015415222922,1.0645877162341053
-2.1842284887419967,1.3239301705468538
-2.18050582493092,1.4675170737807333
-2.1782648886826164,1.5527658345971256
-2.172629074215337,1.7414908000058658
-2.170137879913386,1.816967408385766
-2.1699383338040166,1.8234330485460046
-2.1698444430690724,1.8236515467791523
-2.1592612788593675,2.138640864106582
-2.1500799481348607,2.3210076647703595
-2.1490410358185597,2.366351541459628
-2.1357218639149993,2.546374879223693
-2.1288545177746028,2.606458383403554
-2.125516883233191,2.622939717927526
-2.122302450769626,2.6193884373055787
-2.1173258133140793,2.6290996840415697
-2.1139572158707605,2.6378571860920634
-2.1065033669026185,2.570610503399788
-2.0944872427005468,2.4882447068430418
-2.0934071211808862,2.4748936213979746
-2.084507628320502,2.3533967290725837
-2.0825474410423013,2.320407229917285
-2.078696964979142,2.2339167545326655
-2.0695363029754383,2.0620344214918163
-2.0693527647070815,2.065514383818777
-2.0689321440224977,2.060165407081477
-2.059045575456551,1.8343448078015143
-2.034397801058271,1.2925564768432642
-2.0289704955110706,1.1628724830562005
-2.0284099785795218,1.1692232646575913
-2.0133654523461537,0.8846127089630188
-2.0102074670938306,0.8306855918181026
-2.001029391126501,0.6814084541937316
-2.000643487230821,0.6581582229219022
-2.000458727276288,0.6580419774294521
-1.9885536469583804,0.5090365371066425
-1.98808786601437,0.499181098451765
-1.9879651377723702,0.4933364304703701
-1.9868283661964847,0.4747589708790972
-1.978950194978682,0.42610721924350087
-1.9594020438483433,0.33185295319978786
-1.9579472128505386,0.33021375135599257
-1.9555668946439153,0.32446508207637526
-1.9535026821831323,0.2910403289194476
-1.950060996388785,0.28457101885283304
-1.947336531920045,0.3092556455307738
-1.937398969120061,0.3082227673769245
-1.9307722599839883,0.3433745852201619
-1.9244479299226487,0.3496641981696171
-1.9238301379724017,0.3508422559737573
-1.9169760003228384,0.38911472578560935
-1.9094119587764873,0.41674758622828423
-1.9061129763939626,0.4377866167346085
-1.8940689529545693,0.4984583291175248
-1.8936218202425574,0.4880085699511527
-1.868179491533681,0.5233654794312735
-1.864583993416593,0.4897192492729702
-1.8584222144892886,0.4861679490893129
-1.8511158874921279,0.45456137383471756
-1.849316066932755,0.4225378506286253
-1.8464197440955856,0.42609552397649586
-1.8430799325935903,0.38363048403818556
-1.8419454826683406,0.3865846105008302
-1.839044389606252,0.3579585374687516
-1.8380880404210176,0.34834439715980614
-1.8286245797200817,0.26011652586589257
-1.8252412970505667,0.19324079314580367
-1.8193058834173481,0.11373322324492421
-1.8170773677656018,0.07569809983096572
-1.8135651124661536,0.009062790618814615
-1.8035696420693466,-0.17447392002573636
-1.8003656303966116,-0.24686162161136563
-1.7915064343596203,-0.4170578464935096
-1.7824149265933888,-0.6298218095473851
-1.76973933852725,-0.9395450982321688
-1.7561925318576639,-1.2638880663950374
-1.755568737361324,-1.2911870559382455
-1.7461684394529131,-1.5124098966887616
-1.7422241658548339,-1.5933440703199835
-1.7395345453170739,-1.6755084552898343
-1.7305450815455286,-1.8472931380325208
-1.722768718210171,-2.0194781884770987
-1.7172509502648339,-2.117942138201755
-1.714495184837932,-2.1667109656381385
-1.7094315685819967,-2.2301872377956102
-1.7087335633619987,-2.2407985386865352
-1.6808458660655856,-2.520423610911945
-1.678549146396578,-2.5353438350813122
-1.6783411953908003,-2.5376281619060426
-1.663564484429153,-2.5783226899836422
-1.662081538196205,-2.5530475220036775
-1.6592113670640258,-2.546422219872543
-1.656610088629677,-2.5366628522948034
-1.6434776169472156,-2.473924621453687
-1.6427846049420285,-2.4487544391012244
-1.6415400985497377,-2.44731421857386
-1.6403777775281478,-2.4512928299015964
-1.6265427464374698,-2.3203649694332653
-1.6227484395700982,-2.2739742058347385
-1.617049807524486,-2.1889675332991754
-1.61508698737381,-2.1655660296195
-1.6061019708678592,-2.0418797439933964
-1.5931939851088692,-1.860286493156691
-1.5881781771156274,-1.798905174890263
-1.574955761588894,-1.6384691958886273
-1.562669704073686,-1.5116078230000392
-1.554601517631122,-1.4269752727800178
-1.5531212490827502,-1.4100526947858676
-1.5487709754926904,-1.3854700884990736
-1.5478017118091998,-1.3813647170627594
-1.544314730027854,-1.3644912241925822
-1.5393155942468428,-1.341272890590461
-1.538168193916405,-1.3209949512905272
-1.5336937219981839,-1.3122687873142096
-1.5310569170633344,-1.2998628455782664
-1.5295283206354702,-1.3182349207187725
-1.5213821468418212,-1.2942458558719632
-1.5167311085682476,-1.296267469842942
-1.50503979987131,-1.3397346907570524
-1.4880058947862018,-1.4446190877713947
-1.4787822673018844,-1.5293250960614913
-1.477235487581683,-1.5256148974620924
-1.4688213102510672,-1.642502253053337
-1.4685130509823703,-1.6075141077702801
-1.4660028763126671,-1.6395552899391703
-1.4658082797439689,-1.642063745699158
-1.464332473742441,-1.6575885421394867
-1.4596431822401255,-1.7022943816104477
-1.4582894535075106,-1.7292760019261233
-1.454690295532997,-1.7422658882456818
-1.4511671321791857,-1.7394410752718927
-1.4402811699522176,-1.8688609123388669
-1.430992735102917,-1.9049934164136533
-1.4279681583144563,-1.9535466450285668
-1.4265516439547534,-1.9416672498508811
-1.4265134249740952,-1.9455203171903317
-1.419357624338713,-1.9577361765307733
-1.4164440746186207,-1.952027026721245
-1.4134486431822284,-1.963513137621009
-1.4060881263832445,-1.9380289453580264
-1.4037708843338625,-1.9396165764737783
-1.3980827221669936,-1.9068499994163524
-1.3919662632861447,-1.8742117516114236
-1.3772474529811547,-1.6825292644297534
-1.3740837085031716,-1.6058738609082157
-1.3719378804414357,-1.5760796955036052
-1.3510690626885131,-1.0856371690573983
-1.3414936338073278,-0.7735697495691072
-1.3400540511694012,-0.7400234519418372
-1.3303683175401277,-0.3831092764071472
-1.3278613108925805,-0.26096310103549775
-1.325931258838331,-0.17149475309259044
-1.3178744629904384,0.15105328251571612
-1.3088938879816157,0.5277079100497623
-1.3058192637272021,0.6663949966590826
-1.2924921780008498,1.2841186256930168
-1.2857492655509704,1.589324312474322
-1.2689556011073784,2.381336166414417
-1.2627915051793772,2.6420806598479065
-1.260980654539363,2.719458273603288
-1.258823276128843,2.7971849192692546
-1.2532669834357153,3.046344779664894
-1.2526870006775814,3.091891574641533
-1.2500794654345282,3.173445341422674
-1.2476699652818706,3.289943886808508
-1.243793153245894,3.452271308206126
-1.2409598843989769,3.533355398703974
-1.2248654266814403,4.076604843259281
-1.206240243275894,4.5043688598328515
-1.2026017095199417,4.547571379433336
-1.1875420165622999,4.737329484999982
-1.1841513640712171,4.740337313155069
-1.164229493910792,4.725358266463648
-1.1630972019252785,4.703646300485441
-1.160961327971791,4.670271844089361
-1.1479322646377943,4.4351106754263
-1.143553317583259,4.389094144244485
-1.1403329287758457,4.325133550607011
-1.133583705636793,4.166907686248886
-1.1298200196229948,4.050130244332018
-1.1291336907731921,4.041709131480192
-1.1218347569654241,3.8306442713407196
-1.1078763733456862,3.3626418167651204
-1.1075548048153532,3.3491428502674587
-1.1036116745719975,3.207710114859353
-1.0921820180809159,2.7821310549231515
-1.0863967061006337,2.570900099272777
-1.0823515753011153,2.4207276495575845
-1.080574411635104,2.347991855802648
-1.078248963580033,2.287313228319744
-1.0771417075927388,2.187080926905267
-1.076889217516895,2.204760855852296
-1.0767831007303477,2.2182392544641707
-1.0744461443345503,2.111147601422442
-1.0634546782104382,1.6897882126888115
-1.0547119582642246,1.3571710592026467
-1.041010266685559,0.88366072555321
-1.0379011278728754,0.7361951130778622
-1.0300275276401452,0.48443102517398445
-1.0258425894297365,0.3712950550373802
-1.0174850725766418,0.12238725488339898
-1.005199273410975,-0.2142150054254103
-1.0044279535480776,-0.23006609394396402
-1.0037329184084705,-0.2565771895188893
-0.9986436468894935,-0.3648815478135005
-0.9948153605366619,-0.42703054734435203
-0.9894039540619581,-0.555996815751042
-0.9853826746553791,-0.6415220111251885
-0.9785931473608986,-0.7574405916554237
-0.9748481002474163,-0.813172714114426
-0.9672525855319227,-0.915921822009098
-0.9490491471281564,-1.062418566843612
-0.947723410248837,-1.1041194234837777
-0.9278184820379067,-1.159635559919169
-0.9268825269479057,-1.1556738813205836
-0.9161359809827636,-1.1243651523827443
-0.9038049781487776,-1.1138946088413706
-0.903785134340616,-1.1232338849259158
-0.8910389814242707,-1.0427541501776232
-0.889026787773636,-1.0122490123003063
-0.8809794657787102,-0.9757797060306379
-0.8801013148325665,-0.9807700048524853
-0.8722760826005471,-0.9020746496877695
-0.8671699585890407,-0.8486791914886086
-0.8599936153915522,-0.7900245698234392
-0.8432180298245164,-0.5673190084432453
-0.8282322627580565,-0.37793237797945095
-0.8276733378995886,-0.40948601089840436
-0.819527424107517,-0.2809226545057971
-0.8191771960490817,-0.2660147247177593
-0.8167000133365123,-0.2169744457932798
-0.8102297853011216,-0.1083488338822266
-0.8018536122077968,0.007163723414646375
-0.7923892928703271,0.16537268354539383
-0.7814107715790533,0.38589804551173607
-0.7787258601655243,0.4417330256497948
-0.7491510099299736,1.0612745211807795
-0.7462448196199745,1.147380416392546
-0.7360746354602417,1.3514686207399509
-0.7296624089616834,1.5021592796089156
-0.7249347758002811,1.5929611028141046
-0.7213661926901658,1.6844068244840935
-0.7114366063593334,1.9082545511147524
-0.7043925229411703,2.032970675563002
-0.7001560111973699,2.142921971284291
-0.6993473353143607,2.165570511741181
-0.6985287844086443,2.1971039470459006
-0.694690272694495,2.252745096714139
-0.6865634286800661,2.410629985449163
-0.6851324337603439,2.4332998737501823
-0.6811195983145475,2.53092141745181
-0.6563325192762934,2.8815590723115125
-0.6497041905621765,2.9559541788120423
-0.6451053579805048,3.0014264529601395
-0.6354670309235333,3.0748092117815746
-0.6307316990961431,3.116088328817967
-0.6114628929395032,3.1237366819055716
-0.6021658491294821,3.062271847499205
-0.5986550610730914,3.0518040218905638
-0.5968790777804829,3.0460768361314003
-0.5903215738365812,3.0089844466085993
-0.5869135433242607,2.9600237475754017
-0.5834540788757883,2.926770943651515
-0.5773040667420704,2.859439714766207
-0.5740184159481405,2.832147448023917
-0.5739453372443384,2.8124106094781025
-0.5565765649219436,2.5269094013171483
-0.5493979291558753,2.4118416548202752
-0.5485246198679445,2.405457593963407
-0.5472137201717233,2.3861530147973555
-0.5430802811719397,2.307562433073322
-0.5368691320555827,2.1730769692766008
-0.5314059873826498,2.079484526263864
-0.5313226149621579,2.063261621482872
-0.5277088434263408,1.995418414107445
-0.5224363634186906,1.8880495907329162
-0.5199990706012527,1.8519354258207041
-0.5033523954464343,1.5300404950193458
-0.49864545714515085,1.397728430559153
-0.49551614297636704,1.3560576358229917
-0.47090775787088557,0.9660788860211396
-0.4694036678823643,0.9319786243951202
-0.4607445127039558,0.835732868627161
-0.46070789852247884,0.8142782533710757
-0.44828853113364175,0.6813556153230518
-0.4408889868775461,0.6471290085382285
-0.43158386603095034,0.5630991909353827
-0.42584685674914624,0.5442258970552655
-0.42469090671324494,0.5400600243412108
-0.42070313629562284,0.5333147684661474
-0.4161952087570331,0.5150304284271294
-0.4124390198833554,0.5031173832826606
-0.41175185864015607,0.5133943866043353
-0.4086415273136419,0.49059432703099104
-0.4065626979580701,0.5000420247512537
-0.4038062234167503,0.5085549838991144
-0.3900952442357042,0.49899062642874326
-0.3871023670082674,0.5112372272083395
-0.3841076253124771,0.5252561662665789
-0.37966007995280426,0.540150457361465
-0.37293822693909773,0.5363109704364168
-0.3725228331009043,0.5337213724150094
-0.3687068206821844,0.5427533481616732
-0.368415825215453,0.5278858003337715
-0.35930075500294123,0.5547063225138814
-0.35924834577195286,0.536421898120654
-0.35402918476385903,0.5548111435444358
-0.3537352587946616,0.5600301907151947
-0.35246378638153963,0.5350890933169333
-0.34623361227994565,0.5469767100488047
-0.344488302548839,0.5351316671139131
-0.33932729572990983,0.542344521587818
-0.32791273794592124,0.49273272965114967
-0.32095558290433424,0.4741263660888601
-0.31675280854294297,0.43676472252310494
-0.31179768443884104,0.3962869343237192
-0.3116567525748044,0.41466453417477916
-0.30739866131298665,0.3593661793845769
-0.30706625239980045,0.3610876428950035
-0.3051287484016738,0.3513306659307861
-0.2989633007217827,0.2877446452588562
-0.29727546284626793,0.24878592617106055
-0.29618043718363474,0.26024728866629426
-0.2805181076011234,0.054338907404872495
-0.27724260529246747,0.01081036784334316
-0.2719788402938388,-0.08147279329707229
-0.2695959882636636,-0.13996394078808813
-0.2526487338101915,-0.4403744856830473
-0.24925479609354007,-0.5129375466331733
-0.222216575698174,-1.0588238943167132
-0.21991047600920988,-1.092800049220915
-0.21808749782933257,-1.1308511636282843
-0.21088052805294932,-1.2421905112504277
-0.2015541711021216,-1.3925191531294865
-0.19959866330171483,-1.4603533082956084
-0.1911719431332144,-1.5656257605350254
-0.18319339805480173,-1.6173751224461437
-0.1820589442057723,-1.6558638628016054
-0.18188537848991926,-1.6446180999250515
-0.18072100151982928,-1.6600559690695147
-0.1779112077013707,-1.6909520536719287
-0.1589299779823623,-1.721678347369085
-0.15674947503532355,-1.7068198748304655
-0.15147353039013023,-1.6883353867720472
-0.14067335022211003,-1.5999770705757292
-0.1384964564886677,-1.5796165369279025
-0.13567222647996147,-1.5627273877459193
-0.11960895568493601,-1.3020519110001447
-0.11902175371120638,-1.292485036184718
-0.11639000564479307,-1.2377821965651676
-0.11519435256335164,-1.2317880349488133
-0.10345078004516228,-0.9411586699237339
-0.08989888599595242,-0.5596706217409975
-0.08811209796776165,-0.5214312258296703
-0.08579509332779711,-0.4714096833174194
-0.08465254398309874,-0.4227455719737787
-0.07665465924425696,-0.19574451006438884
-0.07348920302958684,-0.1009685721041212
-0.07251766302446239,-0.06926537303191582
-0.06532533629175852,0.16080971713542389
-0.0524026169488212,0.511662948838418
-0.05109991402318581,0.5587521284030914
-0.04426078912725817,0.7465795431757096
-0.04271025733380984,0.7792678092469556
-0.04075324668835334,0.801706196180305
-0.03461891372427761,0.947614577534363
-0.033990506816144794,0.9838348990207777
-0.03190836297177624,1.0382417989273252
-0.02394198784652568,1.1628974531601821
-0.02257579935972931,1.1904815220036924
-0.019459647367647825,1.2418198181552251
-0.009592752746898636,1.3375360408891708
-0.0035073660582911614,1.3911384858457816
0.009244223812251207,1.3503286235636123
0.016307228518743777,1.2952425423143554
0.02683560874735713,1.1225609998926342
0.03512929641206064,0.9607004827579192
0.03584227193588152,0.9422376282291031
0.03766814292767506,0.8936323656279156
0.04042501182168934,0.7954670211205203
0.044015853367413094,0.6994344162240137
0.04536570326153466,0.6413183950912884
0.047898766384420366,0.5618782306160177
0.05374604073922784,0.35823336407242207
0.06470206359413044,-0.10790527465671058
0.07541771202768643,-0.6402110076130834
0.08353091622186604,-1.055484057295741
0.08360717872832613,-1.0729751778611334
0.08581801452439075,-1.2030120385172471
0.0879889659654225,-1.3169171536424105
0.09281742283783867,-1.5690941038518484
0.09535188064543787,-1.7251968870113377
0.0980673372194314,-1.8663136010535237
0.12284321225412675,-3.2613875092528963
0.1269124778706887,-3.47972615702822
0.1278883478632391,-3.530614937350919
0.1298136021457621,-3.6524939531148037
0.133261960118924,-3.8374294110995355
0.13586922983219285,-3.9576527331671483
0.13900660702618595,-4.109152180871638
0.14938619641513284,-4.580565590857012
0.1528240671888934,-4.72554421157608
0.15365832939671975,-4.760568876324992
0.1694982629602304,-5.266113992189821
0.18017726794517097,-5.491465370297782
0.19048961433012312,-5.630608965107616
0.19281297068045955,-5.612462482536038
0.20385582851513773,-5.61133781617245
0.22400131345251673,-5.217690075425835
0.23049823277611736,-5.026565758405126
0.23337744914114378,-4.896461902481425
0.24556960697636132,-4.390631380334377
0.25962308541551193,-3.648535322878182
0.2640158775022945,-3.409695956576415
0.26827061885312453,-3.151051707046436
0.26863044629053956,-3.116542279788589
0.2717859286812172,-2.8942978602686433
0.2734635259513194,-2.834721417247758
0.2824928002869891,-2.249085511714257
0.2891053447799714,-1.7995047810125606
0.2900005909697967,-1.7500692394303785
0.2940302450748371,-1.4887116865675374
0.2993011256838378,-1.1108211926014921
0.3030773152337618,-0.8725919009727043
0.30397748066293273,-0.8208883342217783
0.3112001766307966,-0.3359062405964151
0.312183491930627,-0.3098169995965042
0.321570370805512,0.2792759296305817
0.330792683211385,0.8067419690941078
0.3325083321050273,0.8833831444596261
0.3357701111210991,1.0507320776496347
0.336349777283925,1.0836311507782372
0.34413763491766325,1.4654287616206838
0.3468193642221937,1.5540911994736788
0.3551276491104849,1.8712945884900947
0.3555016741894068,1.8952470358142897
0.36416958140185773,2.1709836414857335
0.36688490398088414,2.215711759160353
0.3715248382553149,2.3392861408828303
0.37792706212136196,2.422039795453481
0.37959990482441874,2.446084301054372
0.38347672700519286,2.48807277457308
0.3851600169484577,2.4726157385439236
0.3868253355657574,2.4907383038898927
0.3897287548056143,2.4914853414784464
0.3904231230021411,2.501924221969797
0.3916685856066904,2.4998002055798714
0.39435891105791754,2.4805645516281536
0.40048488129422655,2.4296884148356135
0.40505908967803084,2.3644188462899516
0.4084146021150712,2.311111640712571
0.41385309914842194,2.212624469776056
0.42080114580023364,2.0111128839558883
0.42338036857456895,1.9652370290827017
0.42394255997031793,1.9483253075504736
0.42558109223368934,1.8886491625965374
0.4343700972834732,1.5607507035248414
0.4408867053025265,1.3069483281482042
0.46483976917434333,0.14443980407856954
0.4654332505320493,0.09268210154298204
0.46586878254485864,0.11047983786691962
0.4663510950113343,0.06106092314299304
0.46881146454093425,-0.04723073946305
0.47752304646948485,-0.516359438826218
0.5078704463415429,-1.986848545286618
0.5140546211275243,-2.236865776731289
0.5176645454084472,-2.3610471730086227
0.5388825979585006,-3.002529173716953
0.54065384897106,-3.0378938604404646
0.5433297163425257,-3.083920836308685
0.544231034692845,-3.107069335237647
0.5584499364147453,-3.2486914486286245
0.5714051277462255,-3.206416725714974
0.5747747946141617,-3.1978295318246293
0.5936008319561408,-2.8435831892061536
0.6009194385222543,-2.6519250209283536
0.604433869274621,-2.533293685073783
0.6133554875901153,-2.215563693907226
0.613850231285145,-2.181567608478409
0.615265332898403,-2.129593762679885
0.6228559165278575,-1.8393447929758755
0.6311812130896621,-1.474881395561345
0.6377682632596136,-1.1564453552627272
0.6417381169213963,-0.9753485747534767
0.6417480410794134,-0.9833681587938157
0.6539687778719903,-0.39913299242289074
0.6905161223539165,1.277413779450299
0.6916759699460631,1.3414366420279034
0.692423384804731,1.3290040033231143
0.7007104388823535,1.638013574593303
0.7045933052963083,1.7899643746119853
0.7074053743846833,1.864581837034931
0.7087072895895394,1.9117324395850788
0.7271895079893569,2.351214050068616
0.7375652819699949,2.5180710311692622
0.7493179648187951,2.630564895887611
0.7644469983391797,2.610534623823767
0.7692456925715305,2.5972738996837346
0.7715218683485734,2.5997630826323097
0.7760468899151838,2.5409650204963947
0.7798321286198684,2.512581174029417
0.7799460265137323,2.5041712349218326
0.7900206238292435,2.3644664429686575
0.8140560660691483,1.9109272719977177
0.8363620780351431,1.4088252376885981
0.846119565022792,1.205999314382259
0.8612659013901949,0.8750726037584542
0.863744082338489,0.8643550277276111
0.8637976309584703,0.8298924973568541
0.8656342560600816,0.8101550404814036
0.8730712981118964,0.6958703194620277
0.8744150643081152,0.6769722919836116
0.881349331223654,0.5802937052604169
0.8915134533294022,0.48431244876602947
0.8918311948926534,0.47267697690224664
0.903308226816451,0.35390723383414874
0.9146074128003567,0.3230490138678134
0.919966724298884,0.3177171170349249
0.9294826277662649,0.2967881690408626
0.9332467750684428,0.3190880530118173
0.9359891306765338,0.3060703236442318
0.9542790939149048,0.3713716291291739
0.9575718161333433,0.36997624078682645
0.9665012487048323,0.4289542881166886
0.9777507286556091,0.45647100174538796
1.002230646236069,0.5153495193132599
1.0275684014026858,0.4445619580108857
1.0391638764297282,0.3257772570931649
1.0442777791090823,0.28705879006356894
1.0476428841467857,0.2480549565943541
1.0568362395513553,0.10865608205460905
1.0626660957831433,0.0023757288060634657
1.0636555281762963,0.0008011348913241536
1.065674952295014,-0.029407219116284022
1.0738485143034442,-0.2293614949397466
1.0739101262128505,-0.1971846423032218
1.0749283357347483,-0.20652993248306217
1.0806429188319377,-0.34647356568520027
1.0870198956631816,-0.48862713245208705
1.0934912370866003,-0.640132708463545
1.0990540556912753,-0.7651453323264912
1.1019676782365986,-0.8280301475526228
1.1049050528453277,-0.9147797603003465
1.1068319056965725,-0.9693553652379767
1.1085635980292707,-0.9987552447141127
1.1110699322124589,-1.0446940623179857
1.1181145169051305,-1.21261037727163
1.1430688019133548,-1.8160600766782407
1.1486123779033068,-1.9212673180864468
1.1573144852834316,-2.0813360246552794
1.1644890529101186,-2.2066890477445735
1.1653242936671981,-2.206291783795311
1.1786290271519757,-2.418382946834859
1.1860660111539483,-2.476914960172767
1.188412398855049,-2.4719472606109565
1.1935741259577366,-2.5106402041868088
1.196545336530118,-2.5117300136523655
1.209354441314093,-2.5504415725937712
1.211244232039177,-2.5520648418653353
1.2148217294227548,-2.569936328307204
1.2184389403436438,-2.542903631703844
1.2455872033310431,-2.3575960068846453
1.247108830251106,-2.3290640958777495
1.259771395660299,-2.16881814175112
1.2631253107288014,-2.1408719771204665
1.2744228050202313,-1.9742511394930626
1.2778969284031838,-1.931691445039659
1.2889592848574436,-1.786127274019257
1.293699559700067,-1.7188267216290851
1.2980120864469864,-1.6794028634775853
1.3012473966833422,-1.63421008836413
1.3083667592121646,-1.5493338287227147
1.319591697464582,-1.4331419534844965
1.322778433930944,-1.394358016963305
1.32648347033615,-1.3791402528838788
1.3271595271083472,-1.3945985788790651
