n_harmonics,base_freq,magnitudes,instruments
10,3.913197222760874,"[ 0.47020348 -1.01592842  0.81339744  1.41073658 -0.05627753  2.93503656
  0.38664537  0.09942837 -0.02762293  0.15999177]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.701967219789105,0.17315469746208698
-2.693907367798901,-0.11498850747043073
-2.68978316513036,-0.26049487038590813
-2.6874304689860136,-0.3388528678735434
-2.683648912932367,-0.47518184161879795
-2.6818510237792577,-0.5473512376056311
-2.658216230099824,-1.4089829510338208
-2.647134391064901,-1.8686770119760259
-2.6446433465276598,-1.9780808665401404
-2.642811058277953,-2.0616395495143944
-2.639561833925299,-2.206710961658027
-2.623981412667692,-2.8823843440543175
-2.6165369489919232,-3.1760049790946123
-2.6135900199388864,-3.2797964213339283
-2.6111412174171242,-3.357251564506071
-2.6035177343716667,-3.5810513233852665
-2.6030990259322393,-3.590850099305677
-2.5970319215645947,-3.710055072327407
-2.5970298423820872,-3.70489882625067
-2.594821077043637,-3.729297032470397
-2.5923455399049784,-3.7487051123411774
-2.591447048532368,-3.756779167539877
-2.5879793547473846,-3.753496917611633
-2.5879218824881502,-3.7562975375642935
-2.583464382930326,-3.726232325203897
-2.5801140176750623,-3.6741287123844852
-2.5754752960223817,-3.5671143216929564
-2.5647954911888022,-3.1306789956735996
-2.5557105496496773,-2.5605263247932437
-2.5537664477221824,-2.4122498092802114
-2.539032338796172,-1.134631861985789
-2.531002034649304,-0.3390945389734052
-2.5119881973964286,1.536940895443849
-2.5088721488740537,1.8185484863376584
-2.508795700916166,1.8257504570231808
-2.5075020777743835,1.9308398638218522
-2.4983169799947382,2.6289309122153925
-2.477003539691803,3.3941572462284735
-2.471038957704799,3.3761857811532896
-2.455311956639747,2.813358948852503
-2.4515978829173872,2.5785028388014744
-2.450361374546559,2.506005904392294
-2.4452028599568054,2.1196425140691018
-2.438715164146388,1.586661614869146
-2.4375389409504358,1.4737176527251055
-2.4344316542930824,1.2033333465262253
-2.422265603315279,0.052019054937110974
-2.412023265326017,-0.8737580873373243
-2.411495922425047,-0.9286065755578343
-2.4077689310631696,-1.2295801387559613
-2.402601837452198,-1.6460936284981802
-2.400809831434339,-1.7611406438295383
-2.4000120595326853,-1.8192926248504433
-2.3961172253920244,-2.069150018067621
-2.3914184099468447,-2.342189496175563
-2.3851782585312105,-2.621782432219128
-2.3775842315777567,-2.8632529515397462
-2.376900939917671,-2.8805245566574595
-2.376600718051238,-2.883449992450266
-2.3740543281813893,-2.9364613087988527
-2.3722071626478876,-2.956027853027786
-2.3716734724482356,-2.963731379509864
-2.37141644368056,-2.9760830126777362
-2.3681988979408923,-3.0025597061355382
-2.359287969149057,-2.9794518422929284
-2.349690728685443,-2.8500142928086087
-2.3380731462968463,-2.59652363137072
-2.3369673492595453,-2.5697537797409753
-2.3335842099004136,-2.500189919749345
-2.3301852103219183,-2.417551590835877
-2.321185039164079,-2.2348613166153455
-2.3166395693370982,-2.167966212552945
-2.312693436753678,-2.115713623011497
-2.2887001289096167,-2.1525358583856966
-2.2849791833808264,-2.208536163681946
-2.2789597449256096,-2.298947393342901
-2.2774753675611272,-2.333529967900388
-2.2665213294566438,-2.5206944377452167
-2.265975384899906,-2.530635605674074
-2.2598791635820294,-2.635716460942126
-2.252986889722645,-2.7195387811438354
-2.2511450044256476,-2.7351172978482405
-2.243292977055492,-2.775354189194927
-2.2133361238432148,-2.3026310324451087
-2.204389111434442,-2.015244538681937
-2.1942845370160784,-1.6383559641595347
-2.1908498466678914,-1.51622493579397
-2.1886999073539193,-1.4361677979534961
-2.1859163371354766,-1.335901111454608
-2.184583939681474,-1.2923992245387734
-2.168595449339141,-0.8562495466772458
-2.1619898612608237,-0.7540260335424502
-2.160973260019749,-0.7470344230651758
-2.1595400701033,-0.724999257409968
-2.1543003807582,-0.695725262508772
-2.1533964866696613,-0.692342525537355
-2.1501595343022295,-0.6881079139306762
-2.141842826764626,-0.7255418399639977
-2.132808917157522,-0.8149257113953123
-2.1314002654167146,-0.8232061326429361
-2.1303246982803206,-0.8509321532160373
-2.1242144029329855,-0.9240989214580911
-2.1078501480551726,-1.0149427060835565
-2.075676653378359,0.049156659303625165
-2.075255735826356,0.07752736175584096
-2.074280084079745,0.14526618054649712
-2.0731687422384137,0.2219340961825955
-2.0680464090744977,0.6220302676791267
-2.0573497613518397,1.6016841378392803
-2.056976246160807,1.637397780648422
-2.0547007483915394,1.865774051251552
-2.0378340513897104,3.6245571791110844
-2.0230490727713244,4.9913663705039495
-2.020933414306144,5.147905082769553
-1.9853601658723914,5.6931807912166645
-1.9748290261778922,4.980706710272947
-1.9689550399835551,4.4556963485834284
-1.9483429111871509,2.130402911527369
-1.9466053555864111,1.9247612845088562
-1.9429285318384004,1.5013726766688769
-1.9351437043150503,0.6416961807307805
-1.93499116393702,0.6249452499028575
-1.933370676144689,0.4731966571237163
-1.9304783133922283,0.1934514592917271
-1.9261395198874096,-0.17182869603083012
-1.9258159997205715,-0.20882321807578236
-1.9069417059510865,-1.0781184107507231
-1.9041081907884383,-1.0848004038772283
-1.8948987140505955,-0.9252600348731211
-1.892708927181616,-0.8409575110749288
-1.88234433316364,-0.22763662540672105
-1.8584793156272938,1.9794719423653266
-1.8584553305071345,1.9821092880313231
-1.8428944594332435,3.3709025698180404
-1.8357572744964519,3.822137780734692
-1.8338625867293337,3.9137466859945684
-1.8155409577658441,4.171020146713077
-1.8135617994791702,4.121575071309423
-1.801373678757685,3.484641777211392
-1.799858123673795,3.3702341669930442
-1.797647621329583,3.200935068041496
-1.796133965802933,3.0665585642445574
-1.796130798985793,3.0638774968288627
-1.7818208938455127,1.5777611623295005
-1.76810358834776,-0.06445997289611417
-1.762034872944234,-0.7577249338884308
-1.7586107281291758,-1.1289240739745063
-1.7530386288018247,-1.678664741162244
-1.7515832905786664,-1.8105105562096027
-1.7460933974644752,-2.2533502859145984
-1.7454430921693158,-2.300218600077644
-1.7260700477648756,-2.99839449815426
-1.7246484635904047,-3.006558482922389
-1.72397024791631,-2.9953934497152583
-1.7148366075497945,-2.7879561487754208
-1.7128674741058012,-2.711772070277579
-1.7047180797806747,-2.249483492148477
-1.703157548900867,-2.1500605385542673
-1.697859350613468,-1.7513381468930833
-1.6773267681492077,0.06643155430698398
-1.6754568502705498,0.2381206587335548
-1.6713484864302885,0.585875218329511
-1.6492849765148043,1.9263578136898503
-1.638286750821737,2.1244508599633662
-1.6314854838253579,2.0741389008547446
-1.6313732075369434,2.0706129652645098
-1.6282752977839212,2.000879738236423
-1.621109089748725,1.7574879079427421
-1.6163681113783486,1.5388106256041805
-1.6157090432283794,1.494657435072314
-1.613215696909505,1.3624750494327125
-1.595458228022693,0.20251495220024768
-1.5940547744005282,0.10464296388419105
-1.5849579885174445,-0.5017598466938084
-1.5802699283763213,-0.7823405917407487
-1.5777790014524093,-0.9182940758189899
-1.5768081148783462,-0.9682101051990498
-1.576566329704581,-0.9823695121993529
-1.575504270310467,-1.0353376249689434
-1.5746722580979489,-1.0872760226214242
-1.5732724907697595,-1.1468934740162644
-1.5721781733564821,-1.2070478708047456
-1.564904907181424,-1.4703359738849955
-1.5634938412063093,-1.5043299764455207
-1.5610587799929303,-1.5583484392588636
-1.5564025952955063,-1.6392247751304971
-1.5550820955685638,-1.6446585440479096
-1.5530392565893647,-1.6632874696288498
-1.5457350923051167,-1.6182653844147674
-1.5242725343073804,-0.9042179540075802
-1.5233869866105734,-0.8519812204457848
-1.5156569782582752,-0.435271374832062
-1.5113521786305477,-0.19505442941154227
-1.5000830367628077,0.47484010137704746
-1.4925634267691497,0.8920856401790775
-1.481615979679451,1.4105876465714366
-1.4810044518793046,1.428015793244441
-1.4745399559314796,1.6600681770966175
-1.4684235506036407,1.818000109867359
-1.4595609691679887,1.9583077293056197
-1.4501992005067512,1.9742371402559253
-1.447575254169174,1.9612913177201812
-1.4470511375382025,1.9535928301204644
-1.4462090568783958,1.951486316055067
-1.423516109334317,1.4637522210756886
-1.418413535821131,1.3095786482081453
-1.415386689422124,1.2015065384734929
-1.412647073249215,1.1049488734128612
-1.4123450390138068,1.100241204188787
-1.4104365874365923,1.0299469379969037
-1.410297615340235,1.0223190140556704
-1.4094438402655465,0.995529414767561
-1.3738912771652094,-0.25204253669554827
-1.3658945691869262,-0.5188271519366533
-1.3641447720610755,-0.5736250359392092
-1.3460560666599823,-1.1214633816570736
-1.3450034129003514,-1.1596678982168716
-1.3410090331350408,-1.2626851647927488
-1.325957057069146,-1.6562776384071296
-1.320902332676928,-1.7643826266195035
-1.31908803099104,-1.8086901038309027
-1.3091425972483957,-1.9743716306275843
-1.3075697534542072,-1.9951560316428967
-1.3037530230524204,-2.0566130582137903
-1.299413706897713,-2.083424647264419
-1.295538982988144,-2.093255385539439
-1.2760627353941636,-1.9281260285656452
-1.2687443588914196,-1.756356052386981
-1.2659273745122368,-1.6669352395939634
-1.2556746139555484,-1.2808728739234054
-1.2545252943661154,-1.2344891404811287
-1.2311478413704122,-0.006833348542626221
-1.2195630150186088,0.6473231625919414
-1.2187625234940958,0.6874556966640282
-1.217112822104392,0.7742127421480041
-1.2120713577886897,1.0436171524456432
-1.2110404393696614,1.0979471541100665
-1.2061484776878277,1.337906603543164
-1.198685729446104,1.6499594551860601
-1.1694601259359398,2.2191472509771373
-1.1628225052210672,2.1990818559317478
-1.158450521498052,2.142897485921672
-1.1583916093606084,2.1396256838426284
-1.1571524652984342,2.122317006398997
-1.1517973385556455,2.026681771618475
-1.142948860031087,1.799330366560326
-1.142041212920699,1.7857051317658894
-1.1245739675472979,1.205516016793386
-1.1184803229135298,0.9795834122124804
-1.1133483273032885,0.7770809127931566
-1.1104129701591237,0.6702405216548296
-1.0904885517979575,-0.04120312947231904
-1.0785784906957294,-0.452216205828793
-1.0759497389812251,-0.5438835488455938
-1.0711260280505048,-0.7141463400878997
-1.0646452333065377,-0.9444170158390848
-1.0629606077162173,-1.0139820646773148
-1.060914172635453,-1.0907054192792236
-1.0486505830914152,-1.5684120607306784
-1.0473648260495176,-1.6302821895831672
-1.0375025315339441,-2.0459493648562654
-1.0370956554776471,-2.059140846887789
-1.03572956592852,-2.1272354983835164
-1.0250639960396666,-2.591818088997947
-1.0047116673158094,-3.3954758209974485
-0.9968879059864575,-3.5954548781712043
-0.9940983851896097,-3.6674908363493066
-0.9918221945701529,-3.699400040185545
-0.9757434546334451,-3.7017917047099
-0.9721597688052639,-3.627840938685014
-0.9612542983272752,-3.2259471274737277
-0.9603616705064537,-3.1910694721841852
-0.9589013612335489,-3.1107675448936876
-0.9526243417253308,-2.7349652896771675
-0.9471955477417762,-2.3481734591698933
-0.9339068508707582,-1.1945186779967205
-0.9223338011309687,-0.03294509845378942
-0.9172255211401747,0.48636695258168994
-0.916736705006274,0.5303712448506378
-0.9113910311528572,1.0670283639674771
-0.9090629672124373,1.2900936365210385
-0.9063511339132253,1.5311349686231324
-0.9053769131163216,1.6247800510977446
-0.8981708242687896,2.2329210355616596
-0.8940462731653716,2.5327723727634845
-0.8814625560340685,3.197045404809658
-0.8685163887081675,3.4040994614799684
-0.8656705673088751,3.3800385641956106
-0.8646244272932861,3.3618934414723993
-0.8645138926059057,3.358487312818024
-0.862822028672102,3.3294868978028056
-0.8590568628327517,3.235796692745359
-0.8548321083124053,3.065775335609928
-0.8537399848187794,3.0225464114425913
-0.8513039424048525,2.8920445532554204
-0.8414018925781628,2.2556990624493176
-0.8350742444781671,1.7532586878842362
-0.8328967179343976,1.5679571823712637
-0.8269182833438364,1.0275214906176624
-0.8149623286337291,-0.09595298118986545
-0.8067803356295391,-0.8530717130452148
-0.7992347042599524,-1.4633315804309188
-0.7953722290690468,-1.7457636012479016
-0.790422845571594,-2.084331730151103
-0.7679255613482239,-2.9289446121559384
-0.7659845299691304,-2.970022794709672
-0.7601935185217354,-3.00166274137107
-0.7592612812166228,-2.998820197428079
-0.7493050454771195,-2.9338730140510036
-0.7435286838071149,-2.844878407907633
-0.734050791047884,-2.6316139507338208
-0.7287805086832009,-2.5015118226977484
-0.7269242254370383,-2.468588953471563
-0.7227909864877917,-2.3705257502584067
-0.7219354254068335,-2.355860918603747
-0.720949167995645,-2.3385712725751686
-0.715888700636178,-2.2397253584340007
-0.714568822624714,-2.215867160678578
-0.6972589112681509,-2.0664088795370716
-0.6849782021060773,-2.1451101903540133
-0.6762514243615119,-2.252395955429836
-0.6746041213237133,-2.275134401539289
-0.6698715916705122,-2.3703877285038213
-0.650927900949636,-2.675497200260447
-0.6440862357082651,-2.7511813047574463
-0.6382603373174787,-2.777489031562471
-0.630842029443897,-2.750380371885917
-0.6299869444188744,-2.7488150649621708
-0.6249125878787711,-2.692771893007095
-0.6193119109598717,-2.601935848533166
-0.6143914982596224,-2.489188529896697
-0.6086285762322055,-2.335596019529617
-0.6079467034941182,-2.3136676206945634
-0.6043713818896812,-2.1992987186508213
-0.6021183581522407,-2.135153531971821
-0.5932342587579429,-1.8083592282470256
-0.592388962510539,-1.7707569501477305
-0.5822019606098614,-1.4083283299912983
-0.581021023172001,-1.3677082699333092
-0.5809772889468796,-1.3567319341018789
-0.577123130560933,-1.2425998315735907
-0.5752516706236328,-1.175742540993597
-0.5639312308868556,-0.882178668504461
-0.548900378657577,-0.6885956548690161
-0.5406747101333615,-0.6925346176939116
-0.5392862446952127,-0.7037415414461009
-0.5390523994710494,-0.7081060616420046
-0.5315184140741023,-0.7649806897289696
-0.526958930517285,-0.8230708669173489
-0.5268191325360281,-0.8154110568781798
-0.5188730892719176,-0.9100985713755452
-0.5141907265555523,-0.9708270681386603
-0.5113753460419832,-0.9957809374562734
-0.509874392709718,-1.0028439925743327
-0.5072711122702325,-1.0056160728004224
-0.49945714880923564,-1.0067134386077465
-0.4960230743083036,-0.9739534840707367
-0.47451983788357754,-0.2306675275969737
-0.47156190062135606,-0.05879069929458874
-0.4623571011529104,0.6240064794703413
-0.44956647357232304,1.8013949581031636
-0.44038390552608053,2.7736752438269585
-0.43651748669057255,3.1663019688845715
-0.42965182356750375,3.878800514196122
-0.4167416240355708,5.038269196919895
-0.39394065205876316,6.015589096302426
-0.39277304010760616,6.014907646659495
-0.38881747491455254,5.982989365497614
-0.38627449929065794,5.935726305443948
-0.3802933715279022,5.719725360662355
-0.3624186833918692,4.36828039990498
-0.3623496655773737,4.351926611258234
-0.34029374744319885,1.8421639957311404
-0.31911974979081936,-0.2880413165216051
-0.31811146814331526,-0.36303029232644474
-0.3084854231143872,-0.890557213279354
-0.3064490691696884,-0.9694874400916714
-0.2951758619286968,-1.0687334618207684
-0.294908081404182,-1.0598899303674065
-0.29300464390083425,-1.025337879627518
-0.2919905090479258,-1.0098188367846739
-0.2770459284825386,-0.25145092331666635
-0.27166548499011123,0.17214725884014587
-0.2527690233205653,1.9744336062248833
-0.24913697250265887,2.3457956633724186
-0.2468352920336776,2.552471219864194
-0.2239566723743831,4.088321979471244
-0.2165939125442602,4.223977948337774
-0.21196865159717904,4.210243525379776
-0.21009556431748067,4.178422858612987
-0.20769719812619059,4.103237624890676
-0.1852106146711172,2.5578894994272967
-0.17132684391177921,0.9986852171541084
-0.16556250798023964,0.30226319304318
-0.13069800352912075,-2.796450363178807
-0.13028161141882322,-2.8135597129992753
-0.12990274324968265,-2.8294363666511715
-0.1284568290417889,-2.8659652429663134
-0.11510213090133181,-2.9553398143731004
-0.09828204633210547,-2.1989391509139904
-0.09687325037831762,-2.104396381681761
-0.09578324640925606,-2.0236008139115755
-0.09187868876243144,-1.7205420616585219
-0.0911158275798929,-1.6634087951409862
-0.09100052402362913,-1.6579189542992048
-0.0873176338391426,-1.343284904130534
-0.06350559744057716,0.7697849773813168
-0.06215390433246437,0.8710570422577278
-0.05470976701337005,1.3954632098728768
-0.04096352244197865,2.0084066829959766
-0.03980433396235128,2.0439255468231528
-0.034567312106377646,2.117650911117551
-0.029258328313536808,2.1285908294349642
-0.017862703840724414,1.8605234707843552
-0.014658769442379871,1.7222737523190907
-0.0068148794067974805,1.3212118585103876
-0.0020518469459203104,1.028131110544607
0.003185389693678875,0.6791703204989217
0.006149031899457924,0.4816562869234372
0.01972542488670026,-0.4268486589859231
0.023452112203795394,-0.6720863148655484
0.036052114419478976,-1.3048678397361784
0.03814740356718094,-1.3793162510346166
0.04931365002900545,-1.637993290781217
0.06638449170417715,-1.495904847162232
0.07385290508759379,-1.244140457042865
0.0739655086963964,-1.2426908696362633
0.07414617087382869,-1.2309410649977666
0.07525105937319498,-1.1939866041677127
0.07678233029962733,-1.1202818822363256
0.08045543285757883,-0.9529871311363435
0.08123831411474525,-0.9168382848042069
0.09089573133570727,-0.38858751262977453
0.09318763704124322,-0.25027585689723053
0.0996832590116754,0.13549550292554385
0.10319003266011384,0.3331372032399119
0.11158902449184671,0.8164425906806628
0.1119199284886454,0.8299817271256288
0.1262467676185799,1.4878086466688474
0.127673972785471,1.5429079396334213
0.13925364935258422,1.8738957899717703
0.13928749190736145,1.8688665004410485
0.14065743772220607,1.8957060180914602
0.14436526591813692,1.9379089964741523
0.16545944532004553,1.8656666102258037
0.16998710815066076,1.7850931268174115
0.17291708539431383,1.714016198850057
0.17876306090643013,1.5699602436758027
0.18884159711065518,1.2481686361516737
0.19230381210203173,1.1417203268017253
0.19283052857981486,1.1182928292483647
0.2014070051813781,0.8164084044458297
0.20583662257183022,0.6516643053587066
0.2103801004852297,0.49124349773943665
0.21686414194633397,0.2528000193591504
0.22280074118274795,0.052307837250637736
0.23676217472195082,-0.42062332214866704
0.2483123404225207,-0.786245442746444
0.2695285582305784,-1.404621830587873
0.273574107445822,-1.5059710180669723
0.2798878396818898,-1.6644310804109614
0.2857625016905141,-1.786772561255339
0.295055938462752,-1.957144795581745
0.30553096709151406,-2.076708567080407
0.30582945038336895,-2.0772333417491726
0.31518756741948994,-2.0941017820723724
0.32227508457545984,-2.0410729815104904
0.32649537933563355,-1.9925544604651255
0.33401652722433495,-1.8220352227599839
0.336110191060528,-1.7739090641226651
0.3367081060787056,-1.7614559796781903
0.3443103520557784,-1.5092598375058515
0.3547140905709707,-1.0722605149560014
0.37005175606286045,-0.2674416542689703
0.37569193992140004,0.05987284337153401
0.379661471009602,0.2787457685754333
0.3828887775560794,0.45240466486882164
0.3846096237613854,0.5581913741087943
0.3882120928431214,0.7552977512394673
0.3921393802585351,0.9689609419867146
0.403571872035819,1.5077660661576062
0.4167220309101056,1.9734125626699675
0.41719772814291733,1.9941715135231952
0.4225882996682184,2.1033839556861924
0.4229002652418852,2.1162927168903733
0.4239327554193597,2.128056122547638
0.42935099663358844,2.1945611091412265
0.4318331251931662,2.2138939663227775
0.43373252746217794,2.2245230798568545
0.44191790514258855,2.199721514484143
0.44208142422304686,2.1943783890692194
0.44416453350694685,2.1892120005026516
0.4522427170607082,2.0516045075786264
0.45251119446043564,2.061370121688202
0.45531726687499585,2.003830269644686
0.4598852342892261,1.8883907976491177
0.46182380699803893,1.8359443930313932
0.4626427809492455,1.8102869150974086
0.464226688339644,1.7679190632659154
0.4705619169498414,1.560366301929587
0.4751015290041729,1.4161752238465142
0.4857687978202079,1.0388401360951847
0.49535956368155043,0.6686281975177396
0.5017950117231429,0.4344158254962952
0.5031905467249085,0.3853021507780974
0.5083476220656982,0.20038231851422822
0.5095976639722801,0.15973539778423512
0.5160165753599948,-0.06816814605288199
0.5263726590241333,-0.42929753204973975
0.5264572260373668,-0.4310053637728245
0.5290051343076594,-0.5252503402443663
0.5349823794938016,-0.7332231426570975
0.5414779703657207,-0.968066142691988
0.5423755341594587,-0.9976246771601454
0.5450992595526531,-1.1009111461297123
0.5451191838933425,-1.1069831033046442
0.5457129456985657,-1.1258821199624376
0.5482689044127125,-1.2283706945189097
0.5535510820295215,-1.4319161722557276
0.5636001958133208,-1.8519464337303095
0.5735016925732017,-2.283903537280236
0.5754162279359436,-2.3656757343055355
0.5816955180946515,-2.635250456363234
0.5817469621283848,-2.638140339264326
0.582474689205216,-2.6739814753150775
0.5846997686805135,-2.7666492028280505
0.5851588081500059,-2.7929519078852065
0.5949619201973464,-3.186696374916999
0.6107529027002472,-3.6380350029030533
0.6125931587029179,-3.6731409545279887
0.6185286499277054,-3.7458466591558244
0.6227834239687313,-3.758371597081073
0.625235803167528,-3.741448743581888
0.628257384152759,-3.721417453117518
0.6370376605956745,-3.533574447715158
0.653514010866068,-2.7124819301783774
0.6555423570787622,-2.564600929012308
0.6592543238191366,-2.2900988771169013
0.6616306107498469,-2.08691613168632
0.6655924576293266,-1.7472700232770397
0.6699948331484542,-1.3553127211321623
0.6733763186523003,-1.0205426269066624
0.6741102499838934,-0.9584405961731564
0.6852738849298543,0.1592500236262182
0.6880978518756367,0.4487876088254849
0.69381218552315,1.0262811509864027
0.6965219158103801,1.277777146370741
0.6966814293662393,1.2914177744960154
0.7056706595219646,2.0894029777125556
0.7065488860825218,2.16094087073915
0.7158272915228334,2.797886829617311
0.7223352946754553,3.1143303245537624
0.7321305662180668,3.3810240802288702
0.7375345285380517,3.404887466537412
0.7400136403414268,3.3757382712830384
0.7432352724682207,3.3195135337655515
0.7443200258509473,3.3005504823295047
0.7464391201049523,3.239887743011997
0.748113523504573,3.1760932086341804
0.7531136052754426,2.9612677963187606
0.7553869741181858,2.8320442799229704
0.7558639519262451,2.812767071131936
0.7565263263945123,2.7733076438656075
0.7584578930580594,2.651384620111433
0.7611200069974204,2.486780402239917
0.7656925072923833,2.1484633221091562
0.7661955939449152,2.1081402976392227
0.7685393130692653,1.9237159144961447
0.7744194893977205,1.4188473631223835
0.7751934554821842,1.3423333868022933
0.7774521165268138,1.1383631217314134
0.780085322243671,0.9011693903590303
0.784499841696535,0.4815421686867195
0.7855845210187011,0.3813774089585827
0.8021151247152973,-1.1227298260516678
0.8023608016175725,-1.1469672351526612
0.8209006581834952,-2.385664617471436
0.8250442098513506,-2.5879060196555055
0.8280954596968599,-2.701971451677657
0.8295884665463875,-2.7562555126362103
0.8385714607476982,-2.9539789990598164
0.8440613011861311,-2.9983681707318013
0.8452453868933576,-2.9957275642518395
0.8476774742406112,-3.010289126821873
0.850419507616623,-2.9910391766077367
0.8638970354291668,-2.7990484380651077
0.8648712749064131,-2.777304703916049
0.8981249363901798,-2.1234053640332466
0.904171069834689,-2.0730867686952403
0.9111359220808115,-2.0791570839397586
0.9224256420253467,-2.151002655409713
0.924590903860401,-2.190708930981315
0.9268092625523758,-2.2222598172092227
0.9295137457651323,-2.262947570609926
0.9380139178041231,-2.4063289386635094
0.9424016030146158,-2.483143994450503
0.9464888732675965,-2.5574296412641693
0.9519221325883622,-2.650668468885235
0.9549895506385759,-2.6813066950440843
0.958671620414604,-2.7261967388265305
0.9642118455436046,-2.7659149729540076
0.9665516957727531,-2.772822936649473
0.9746014218284653,-2.7518662777768794
0.9832857876717505,-2.653359862951361
0.986707528142519,-2.594704058914191
0.9992989891822868,-2.258464981692048
1.002269404468878,-2.169107200267877
1.0036794218586573,-2.110929119207744
1.008965501602943,-1.9291662360124187
1.0134438580856395,-1.7677035021622753
1.0208022446872747,-1.5004109698923307
1.0244976553758818,-1.3691801413795546
1.027608654209729,-1.2669398832014063
1.0309781681262589,-1.149172473375559
1.0363181012835216,-1.0036468975611563
1.0365954247037017,-0.9955525899739711
1.0396082876912924,-0.9272662999846013
1.0455354067130571,-0.8120069881946209
1.0614888258673965,-0.6882930010983878
1.0741582353139716,-0.7663611098429167
1.0771562510681347,-0.8058847288174605
1.0908976178226375,-0.9693066539724986
1.092502326532201,-0.9786839359000791
1.0988380900467165,-1.0203447014568474
1.0993211042915902,-1.0279507774445795
1.1036306759665866,-1.0172548105204926
1.1076826112677436,-0.9998433545448894
1.109994901004919,-0.9658947300670326
1.1124345864782077,-0.9375259831213117
1.115137718075963,-0.8717382963121348
1.1155422817126714,-0.8647918893417145
1.1247486077336646,-0.5505740869664103
1.1273335134334932,-0.442493795792056
1.1432732067116476,0.6345945239476019
1.1501294069810042,1.2307568623515341
1.16221433648494,2.447535648226601
1.1644467099030447,2.6763463470553432
1.1669129237537978,2.9351573079157083
1.1682261757668861,3.08143953602938
1.1765034211856396,3.9348487592946424
1.1809611195715402,4.367070712732542
1.1951634401137952,5.464843205407941
1.1986751717458022,5.666441438801247
1.2001821197791536,5.730880299074281
1.202283176139435,5.8216365946736195
1.2132092811557476,6.0180602171055515
1.227269524450593,5.6162996667543785
1.2288846372221958,5.530110183426241
1.2321251347606603,5.318575604238305
1.24157937948966,4.524825452832549
1.2424526566145815,4.440753762560234
1.2462779965526174,4.0478102235104085
1.251139992001848,3.516876968916694
1.2558976836601143,2.9638576352352715
1.2632278204248877,2.0972940973224143
1.2798123777367314,0.29085541279577226
1.2887473553113402,-0.4392184974549245
1.3041597779485858,-1.0679533568815422
1.3053000670992887,-1.0777720162042514
1.30586566169461,-1.0854733380838257
1.3084290035946866,-1.0828946146657887
1.3085061206786497,-1.0863086335660754
1.3186014110446127,-0.8387957107096423
1.3251536774149235,-0.4888584036921142
1.3318655916114608,0.001063646095449349
1.3359267303803213,0.3383594837536062
1.3385673432485259,0.5830378537631031
1.3392837806856086,0.6507466713657176
1.3399874638722427,0.7186836120520538
1.3508779871540089,1.7947320252332088
1.3617859860904797,2.8284465969895742
1.3785181713708035,3.9753878817737904
1.3788577713368682,3.979045539212675
1.3789080843220827,3.9807758645851328
1.3881292051613876,4.223242759573918
