n_harmonics,base_freq,magnitudes,instruments
10,1.1232711874866368,"[ 0.20799142 -2.17228101 -0.13288043  0.75385494  0.79665116 -2.39859877
  0.20364357 -0.58803251  1.52389825  1.32087427]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.639705870792083,3.307766272563753
-2.6370938367317462,3.2838716086358377
-2.635656416665671,3.282628646512306
-2.6344136689477553,3.266598440974532
-2.62784770350975,3.210185827168913
-2.6217869050900293,3.154564473131739
-2.6192012201901442,3.0885415851232483
-2.615026761251219,3.014722259672353
-2.611659054250739,2.9773122794216946
-2.6111850427260386,2.9813726823335807
-2.6066830020813203,2.8953559995422897
-2.5982481632564465,2.7584116107887677
-2.548825639399956,1.389305789393539
-2.536858512889645,1.0002958556702948
-2.5269137745814603,0.633890968976762
-2.5249976111895434,0.5498182112561502
-2.522384248090521,0.4049494119846263
-2.516524847361743,0.20362238862979032
-2.5158447663929553,0.194893916119056
-2.5143315751785043,0.13903865466070395
-2.51323334031352,0.047414733687283675
-2.5002552362292456,-0.4368875882565714
-2.495613207992119,-0.6606320763628265
-2.4836400266474667,-1.1317442715616646
-2.4825956684827815,-1.195995404722458
-2.4644990299284526,-1.9013661368355774
-2.4621998602886235,-2.006747415848202
-2.4608042275920754,-2.078512732747885
-2.4550457148080977,-2.31385098065386
-2.4468562002572023,-2.6096698152965843
-2.4427179800549146,-2.760601705263773
-2.4295053281854178,-3.268282030144982
-2.427343821384906,-3.32178573219237
-2.4150989227428887,-3.810157921475337
-2.413807694314987,-3.7969376099073204
-2.407368271644736,-4.049065918411145
-2.3939237774089914,-4.443500181247651
-2.3925251836253154,-4.495848722383922
-2.3885386466981,-4.619612886581906
-2.385536171606216,-4.7204633779777945
-2.384055844036964,-4.801593436950094
-2.364714716933764,-5.220180756286178
-2.3605870482857894,-5.325378514523685
-2.3567098192723464,-5.395824588515951
-2.353397531619091,-5.481978258351562
-2.3505745832238145,-5.516618800154804
-2.3479439317377153,-5.531738168621234
-2.3380049952331543,-5.6587614261048795
-2.3289591626879096,-5.79656482115528
-2.317261211487062,-5.947970942084383
-2.3113222454836198,-5.932321532928555
-2.307466397052916,-5.989182157986929
-2.3067878935714914,-5.952011425766541
-2.3051027888218667,-5.9599384934100526
-2.2969517784786166,-5.976861738979194
-2.2891855091938007,-6.003485776464174
-2.2839698768616774,-5.964541819625511
-2.2809335683357244,-5.993756102464198
-2.276115443188443,-5.9142727119671035
-2.269304359312578,-5.877353218534944
-2.263931389657749,-5.869540664866148
-2.2620542813988243,-5.833312184684
-2.2578674551432076,-5.784607704278606
-2.2455069338364657,-5.636211504424496
-2.224909148593425,-5.36119661764108
-2.2240227613464203,-5.318060489418023
-2.2096817429095204,-5.046304904261864
-2.20472579845429,-4.953594481904905
-2.2010941930105057,-4.868139728575716
-2.199536031081049,-4.853200469642373
-2.1990942381166816,-4.783184303243445
-2.1975946606936394,-4.757682100806725
-2.1972014368185375,-4.786751672148361
-2.192561481717408,-4.694101592519513
-2.1913798859977103,-4.63985000337443
-2.1773176339088867,-4.344371072081864
-2.167798157980688,-4.108679857018226
-2.1668462820108774,-4.063634806622574
-2.1623091035238726,-3.999508801024972
-2.1551615272221394,-3.7862196571911992
-2.1366222563621786,-3.317596304341069
-2.125101841316652,-3.043172155582546
-2.1229168780743493,-2.944449339857254
-2.1228435686506586,-2.9775359481101193
-2.1155336942695415,-2.7994444625989283
-2.10756613823955,-2.587713458081386
-2.105431690828484,-2.5504560426817275
-2.1026590386982322,-2.4824541627543306
-2.089871900716676,-2.2190886421764944
-2.0842900748347293,-2.122830084537657
-2.083587922183815,-2.0934499217269216
-2.0731678806245757,-1.890083005952814
-2.0703394491010885,-1.8040969736426666
-2.06891728266963,-1.7994476978004845
-2.06786438593215,-1.7671614704734036
-2.0662461329013646,-1.7465735218829657
-2.0594476144088025,-1.6282062199325313
-2.051545089723061,-1.4537193493328269
-2.0405608827269064,-1.3133465053367264
-2.0375286732459577,-1.292837553643708
-2.035366914923236,-1.2716558581400308
-2.0304111549042263,-1.1355270045790211
-2.021345896005288,-1.0714430150736391
-2.01663001237948,-0.9825041733956337
-2.012344295646474,-0.9595305210617266
-2.0077967322745334,-0.9399906285487929
-1.9988409176239048,-0.8495701008078589
-1.9987763750500307,-0.8534155259750411
-1.9963582205756805,-0.7927288216639118
-1.9938023332763817,-0.7928797174870814
-1.991788992021571,-0.7902235453570916
-1.9828737977138833,-0.7206100242593686
-1.9780268552508917,-0.7726855637463435
-1.966307994731309,-0.66144119242187
-1.9643442834474898,-0.6329782272395685
-1.9569319135470027,-0.6194576027156096
-1.9562781042678643,-0.6605766638833608
-1.956193116166262,-0.6481742957374542
-1.9409043534780435,-0.6667732100380075
-1.936131156537462,-0.615568543160487
-1.9305323911675714,-0.6300646643481967
-1.924875158016034,-0.6213480654444444
-1.9241065384350866,-0.6400774100006534
-1.9190589797872633,-0.6552866541480636
-1.9163431428051738,-0.6499052726853513
-1.909410264371523,-0.6513338722100172
-1.9083021570745913,-0.6594064638293263
-1.905060609821218,-0.6897854750130905
-1.9003201403776402,-0.6914891155539381
-1.8915937002750478,-0.6882714998398242
-1.8909103017668685,-0.7188088415434654
-1.866735752081275,-0.7791728893133206
-1.8588307624877956,-0.8296265334114192
-1.8512113258793397,-0.8083811888745988
-1.8508771834823248,-0.8414996807409711
-1.8455619985627836,-0.8731098572478517
-1.838366797124236,-0.8896698920638775
-1.831361618191945,-0.8849317009792217
-1.8210339272921823,-0.8930038601615969
-1.8167334829112054,-0.890520801287267
-1.7966358058574063,-0.8974522162770078
-1.7874702658401074,-0.9031586627089524
-1.7860323900571056,-0.8870303774179586
-1.7857822177830782,-0.943871956087812
-1.7749190896858171,-0.882829902126268
-1.767980783967917,-0.7880360085414606
-1.7666277352515247,-0.8266837860481531
-1.7542304288945887,-0.7899311598118027
-1.7433979199509342,-0.7468109905768844
-1.7379095372987865,-0.7101771692399742
-1.7320556742599034,-0.6698158328002958
-1.729828249920283,-0.6458429516490657
-1.721375709132632,-0.6165178690744554
-1.719909734055059,-0.5817705184924307
-1.719723138140436,-0.615664838048731
-1.717672752655584,-0.5315968969188337
-1.7175352287580914,-0.5683067589687424
-1.7133148274902947,-0.4957949746564828
-1.7092649296949083,-0.48615104518893676
-1.708772742116871,-0.5089518357248991
-1.7035723767915576,-0.4455824716630044
-1.700617210397405,-0.3824204313825272
-1.694574402750266,-0.354877067622332
-1.6918155296767567,-0.3411273038870328
-1.6917090353927389,-0.34272444207317465
-1.6876799678377143,-0.24978342977332607
-1.6807275397800026,-0.15420966076881587
-1.6747038938263787,-0.13625471637189412
-1.6721456826866452,-0.0727659625922254
-1.6719539521230236,-0.10516680843542486
-1.6696999997103004,-0.008716189012284076
-1.6689283650131543,-0.028354608246423635
-1.6639392864428215,0.03168544789742818
-1.6631848029343408,0.015529179108803075
-1.6532946776243396,0.1555005226187663
-1.6364500140900644,0.374716990341946
-1.6312413846087714,0.4671933283395949
-1.6281125518112602,0.5002777949454456
-1.6089649349600204,0.8060971305175
-1.6072205900298027,0.7920095909800737
-1.6008618396397178,0.8835725562481965
-1.5926644276767794,0.9972358192303584
-1.5883240177539746,1.0097100581820257
-1.5882330479784441,1.0094801538289755
-1.5863453874670592,1.0191868185222923
-1.5801201999941192,1.1590554144482184
-1.5737059026844438,1.1918650074619555
-1.5643100987460263,1.3336097756317136
-1.5609893604026162,1.361166742414297
-1.555542666832048,1.441681823282203
-1.545868858546507,1.55303270826145
-1.540936805538747,1.5967496780365902
-1.5406417074195855,1.5470509366083844
-1.534471060490079,1.6189559182185909
-1.5311311397997174,1.6716828047739078
-1.5260753183367979,1.711679317845659
-1.5174627165334966,1.7974929077093775
-1.512491732972247,1.8061870512194032
-1.4974770506945796,1.9324195124492012
-1.4930175017469405,1.9325279690836799
-1.4922268577646964,1.9739238970119266
-1.4868346153232366,1.9618795966050309
-1.4866603093461845,1.987362908899329
-1.4827159133390218,1.9791500596748752
-1.476742830835018,1.9949764754222399
-1.4611089742429597,2.053473145784975
-1.4608225591893735,2.0848119609763143
-1.4605928435168403,2.093127271196314
-1.459283036827571,2.0757699700831695
-1.4505777491818914,2.0843414665868165
-1.4458680793328964,2.0919147885109823
-1.4377770816638873,2.1084990607806557
-1.4355324574491701,2.1042110694511535
-1.4198166661593195,2.1123189760969874
-1.4153576647816704,2.0999270724228833
-1.4117009388901267,2.05323805965332
-1.4084550243093064,2.0452374050229203
-1.4043899493838299,2.0285579266145977
-1.4043461307259264,2.0332917171837233
-1.4012318638182402,2.0407328411914376
-1.3601812573594412,1.9139381738143888
-1.3469716801110163,1.8418779111446315
-1.3321941719954036,1.82236409348033
-1.330891462252802,1.7633108972327334
-1.321718258141555,1.7956805188730198
-1.3158595745019939,1.7207252716350618
-1.3114652001145348,1.6766474463616943
-1.3076171651500272,1.7016273258848382
-1.3069073809396388,1.6619708349111364
-1.289682899583643,1.6382081273331213
-1.2896155126024844,1.6423927857073526
-1.2716601884025958,1.5781815646226873
-1.2602756101259514,1.5451385993508364
-1.2530205050565533,1.573365919629677
-1.2495379217150764,1.5853550267423309
-1.2281352128346175,1.5714760511456791
-1.2237877601630178,1.5700824269440223
-1.2229927306061923,1.5646791835028175
-1.2142038252462473,1.568340511886577
-1.2067748582832944,1.6255943489315123
-1.2061994063807293,1.5993373156169994
-1.1966177926571904,1.6306064234648237
-1.1937008132607498,1.6424530587375308
-1.1847352488923237,1.6844209107663526
-1.1797832955401952,1.677558537317582
-1.1667878432560312,1.7407505136075556
-1.164088065786728,1.7654595752057864
-1.1518045216913584,1.795352535443903
-1.1466588332724608,1.8349068693256874
-1.1436564951620845,1.839159090797721
-1.1355553366386562,1.9116108044495836
-1.1331925487886252,1.8937031940198719
-1.1302648625741412,1.9297502776005067
-1.1282658677325965,1.947599809620763
-1.1213505667995287,2.0146714944841264
-1.1080997448126346,2.05541222685071
-1.1029919870979412,2.111719343650272
-1.0979443509382822,2.1763889794344093
-1.086882141942608,2.1659096969612146
-1.0753193986133425,2.2681337242414443
-1.0700273620928549,2.280116046718603
-1.066637858909282,2.3172172844153365
-1.054329035699452,2.3602692888772716
-1.052596618629617,2.3634956505413447
-1.0503317625500697,2.3745958091938384
-1.0433634707753445,2.4754041043882933
-1.0374715099169602,2.4537820403141026
-1.0366598575986081,2.429876674971909
-1.027785985193686,2.467311513995456
-1.0190625928781276,2.495267596917615
-1.0169580953537802,2.4644886633385497
-1.0147774311661377,2.497337331728801
-1.003162948391616,2.5470423436745926
-0.9992384179910054,2.5358086767649035
-0.9973223503787239,2.481641747929875
-0.997307502765842,2.4776494897420216
-0.9918079078671909,2.500672878718152
-0.9841394354864166,2.5206843863055863
-0.9824663469939336,2.5003808904214977
-0.9719818815086345,2.5207432119053466
-0.9717738513327747,2.513826933668414
-0.9640374943223611,2.484709266602583
-0.9613603705991638,2.41981879261726
-0.9611165965579254,2.4534714924299017
-0.9575450298813442,2.4369150131018404
-0.9524317784436498,2.4149511045555845
-0.951867760140094,2.41181252383706
-0.9470431125182834,2.4237943609494845
-0.9416652164822406,2.3416446468086627
-0.931086127071624,2.3156748147654995
-0.9303581168615147,2.2911124495514925
-0.9266924168438084,2.2811854602250516
-0.9259689795789381,2.303986812038455
-0.9216462705753221,2.2646825506547397
-0.917625732296639,2.2282777675616603
-0.9174926556699581,2.213166667547536
-0.9164487409348467,2.226173195108952
-0.911868426153736,2.1927798166435544
-0.904490792106551,2.153737058424008
-0.8969719153174096,2.034270375207539
-0.8955427309006403,2.051802448379066
-0.8912877668366459,1.9988595294968299
-0.878379573939033,1.8755941629871689
-0.876128145979318,1.883342080944429
-0.8713184298759846,1.8261220599730517
-0.8653881320853842,1.7606828770346263
-0.8581541365945733,1.667498017038197
-0.8363086444841197,1.4734062315944987
-0.8360445253733828,1.4675340650100082
-0.831940309259811,1.428775939184183
-0.8232032514942218,1.3142310467897411
-0.8209345245049318,1.341528108070575
-0.8207619839931093,1.3134464777595662
-0.8089854083530446,1.1715186467515433
-0.8032924871465204,1.1151667500437588
-0.7957491759226079,1.0583082502416319
-0.7862074756488933,1.0084508751115542
-0.770383336204282,0.870631703175345
-0.7671702586327571,0.8566193992410186
-0.7623248300974987,0.8091512210841287
-0.7586847555014771,0.7735800253735323
-0.7579081467290383,0.8105878412687418
-0.7539957000968869,0.7592829506517784
-0.7538678425311671,0.7326048886186173
-0.7476148365003685,0.7233127080476938
-0.7399263513971377,0.6869827152474165
-0.7299446807161427,0.6591024349728488
-0.7279850945556401,0.6355255940784789
-0.7201499463646335,0.5675001749782075
-0.7120727334923491,0.5993721456216008
-0.7108836391742299,0.5975117569111469
-0.696919302362768,0.6091770001317386
-0.6958962644774926,0.5818918900110497
-0.6827347831007948,0.5688251610443066
-0.6779053002781694,0.5734060734670955
-0.675287564746454,0.5892315182688483
-0.6724148913368109,0.6234002955139117
-0.669964495808606,0.6448974198899368
-0.6684305303858045,0.608919565823302
-0.6682181088299828,0.636034783413928
-0.6665142645664508,0.6419645055494673
-0.6526383138840197,0.7052303659759435
-0.6451882437290539,0.7502723410468966
-0.6448823868449134,0.7401315149375198
-0.636976384807161,0.7652344526212318
-0.6257117549000637,0.8663756832740639
-0.619740466052555,0.9455860410627335
-0.6101404824175449,0.9848661362640414
-0.6027086592066508,1.0527038872263117
-0.5942759677081382,1.1631870498164507
-0.5936093641652032,1.1631524108574443
-0.5933519349744616,1.1668889382307974
-0.5795637329038836,1.3110082348386967
-0.5763992296539486,1.293064429243493
-0.5570311309499032,1.5337069038896973
-0.5528178978020288,1.58910085430819
-0.5426963409649401,1.6904794522221662
-0.5349779770173813,1.7539494110397282
-0.5229742257099117,1.861329821219311
-0.5083864142488572,1.9913054684901204
-0.4925965103525236,2.113343019503652
-0.48565494148922284,2.1847711460325514
-0.48560274291142713,2.1367339512067702
-0.4787472490903921,2.192160552027425
-0.4726246929416287,2.2443956942699232
-0.4604221189457274,2.307691689455339
-0.4577216195303708,2.2819554352931166
-0.45321186420664183,2.272085152849375
-0.4493772438729797,2.2844649180613747
-0.44428614110359277,2.292363856324801
-0.4238545453473046,2.267975249301361
-0.42320724126076126,2.237671041324387
-0.40906173806580703,2.1824340861850855
-0.4065910699499624,2.1892031186986953
-0.40289125275047866,2.1840941282323603
-0.39830063331238197,2.1784836617218803
-0.38734295110502437,2.0542766593211907
-0.36840113483325965,1.8576510317127775
-0.36773942138193094,1.8565181710749945
-0.36398144397348364,1.8027767320942887
-0.3590724843977471,1.7137329201364322
-0.35784906516211734,1.7108171009469217
-0.34526953947136585,1.508625699401108
-0.34145462818641725,1.471965942759869
-0.3296352878199631,1.2821168226228254
-0.3264023599311159,1.263564897278406
-0.3163290654593185,1.0157520016734054
-0.3108428954566991,0.9714953539437079
-0.306673462061104,0.8675049990084325
-0.3057128426118272,0.8044987293343544
-0.29734939772752034,0.682615355639141
-0.2728184849036963,0.10899370925968514
-0.2430681097588172,-0.4988377346740125
-0.24062896921831278,-0.5953940116937911
-0.23922451298298064,-0.5837014965350773
-0.23875016607405364,-0.653437759910615
-0.23775397048766855,-0.6280125549328198
-0.23591036003833032,-0.659320251682223
-0.22817065561771344,-0.8178852516659347
-0.22709524536271575,-0.8444994835962395
-0.2227091863694226,-0.9675393893552378
-0.21905142882743522,-1.0367848823190748
-0.21646699224444887,-1.0949920237554827
-0.20854409638342508,-1.2716066997997466
-0.2062513407557267,-1.3028497161285844
-0.18757757780607243,-1.615647061051216
-0.18687283040507685,-1.6725850440169119
-0.180289107530073,-1.7566904366326581
-0.17899879693979548,-1.8282884892958657
-0.17782800688049338,-1.833914591629723
-0.17694587374719362,-1.8134330018249136
-0.1746213875623952,-1.87657595842156
-0.1714796400012144,-1.9332729072900836
-0.16790476393794362,-1.9672698152961006
-0.1650636855352383,-2.0279470000533864
-0.15050629851848418,-2.235516169038197
-0.1419794732823867,-2.288469948423178
-0.1408142866432529,-2.3329401518526813
-0.13869396614142904,-2.3889890208138103
-0.13697586022248753,-2.381802075179486
-0.136256913685179,-2.396221590901065
-0.11709537699725248,-2.5395973379168777
-0.11449956952666973,-2.5425711099519748
-0.11415073625843952,-2.5223720445077547
-0.10439795862492485,-2.600793356482341
-0.09441372587903274,-2.588230259117275
-0.08920549290614765,-2.5989027022421594
-0.08737982497346364,-2.589543166950291
-0.08474563753532083,-2.595731944880583
-0.08398171661124199,-2.6166185307863796
-0.07121822277704748,-2.5677835600693952
-0.06893835078269062,-2.5399006604261953
-0.05645882300607186,-2.4870420884301607
-0.05454734684342322,-2.4692816027688074
-0.03202995093236183,-2.2283220067067115
-0.008359650000488106,-1.8721737651484018
-0.004520999178665441,-1.8629706403126034
0.008747633835176849,-1.6008652725065835
0.010351644025579532,-1.5669283101338176
0.01404872674394042,-1.4787109316373066
0.015617721890871294,-1.4389010417244186
0.01719139194364505,-1.3993959347850977
0.020198977006062435,-1.3483624609715676
0.024436568423428007,-1.2809051733824752
0.029831124268712372,-1.1206567766194977
0.037085839195582615,-0.9604581950238519
0.03771240898910877,-0.9747539225060105
0.040159417074352,-0.8921323319138739
0.04355820931496002,-0.8177718344569749
0.052319901238206956,-0.6639228834364808
0.06225141375753518,-0.36843306525272596
0.06546058091592499,-0.3008621271152472
0.09092786010690412,0.4246324872917721
0.1011060746245418,0.7024595717919551
0.1053887133410476,0.7800269742181193
0.10902921665874432,0.8840518050805071
0.10977282301674052,0.9225021570552216
0.12037725008095013,1.203912976689408
0.12076221803593734,1.1851990502186995
0.12361407431818172,1.2724591185121057
0.12363313187990155,1.2713600454139085
0.12475782687015169,1.3393282715635018
0.1256229513218412,1.3489399935345718
0.12573344670624476,1.3220441358373876
0.12909319933422037,1.444483891184041
0.1291495561122229,1.406936374824479
0.13603201241167318,1.6128575608978324
0.14201294793559605,1.8123116342152064
0.14411379461317164,1.8249632019893418
0.15016034729378003,1.974707794979445
0.1530575215795813,2.06909318201451
0.15917196288390656,2.2153286044628406
0.16232193073792445,2.3317081252832286
0.1697121875539267,2.4707239820262314
0.1761665468649296,2.644583221924374
0.1785864403201085,2.69144008890933
0.17863322367624956,2.705281500429202
0.18272811330403815,2.775272436214735
0.1880797967913499,2.896130118711111
0.20017198320285168,3.1615317343433373
0.2003956471168613,3.155116535257014
0.20393612594714838,3.2647163496992726
0.20452238208200413,3.2251341098949626
0.21896509495070138,3.5533951992478108
0.22106307376087742,3.5700975877396264
0.2277852367801776,3.7112558326466165
0.23445151425613453,3.787504309546064
0.23569565547516147,3.792226575580535
0.23911978316413718,3.8332426445877843
0.24699159315320962,3.977928583080964
0.25098685438206125,4.014742380357916
0.25292211474909276,4.052900037136938
0.2588746314924335,4.129585319941268
0.2622544062863721,4.130665452986502
0.26926601600534283,4.231778904192979
0.27248921449972396,4.285057246399935
0.2765044843550415,4.317628906226283
0.2885444451847241,4.416510009907763
0.2930208031819763,4.4293394182793255
0.3120387644648046,4.554987502455371
0.31239161019654427,4.5652561300597805
0.315337873026591,4.494812827034093
0.32410154673210734,4.557890918192711
0.33552640191353245,4.544825558765125
0.3355666885981168,4.576684961564625
0.3439841610440286,4.51947955099053
0.3464724269793278,4.536281236211446
0.350302325584134,4.537072967962243
0.3593116460597878,4.505466977206208
0.3594729231328313,4.492284060177587
0.3684372384216248,4.464363632061861
0.3686790495051957,4.456887381956041
0.3833723967360356,4.379761823173577
0.3876261328317758,4.3101641752965305
0.38960252659152506,4.29547243289467
0.39608266330046327,4.244426991679637
0.400668483285485,4.198908080897926
0.4148107652271156,4.026222655275163
0.41690524614560465,3.9638485526199143
0.4217046759002159,3.9730587921660514
0.4229026361107757,3.918857086983212
0.4299824688881744,3.845578733658897
0.43758740741848445,3.7325148300084106
0.4396019949189327,3.7259812041650764
0.4455613902079083,3.607429324869274
0.45042364485919073,3.571124429251228
0.45342247322571794,3.469787419937998
0.455075764865017,3.4689072399454637
0.46522544262105736,3.2590860441610077
0.4755343466260653,3.0832425188130177
0.47987715733185166,3.0369933537121128
0.4801614397304128,3.01386751390364
0.4812443618919602,2.9852635118442636
0.48274946124278095,2.9237848181276687
0.4839734289486959,2.966814521466726
0.4890955511396182,2.819205654001018
0.4908375024035685,2.7627375810166064
0.49346181553095025,2.739969710168927
0.494530080422916,2.741872392052988
0.49827613901362033,2.671053081635745
0.5025645185850323,2.594246239562807
0.505640248465538,2.495764647025072
0.5126993781178273,2.4002546685528667
0.5148037263368677,2.321999236684819
0.5192638915458874,2.186959808186842
0.5253063806002309,2.035579388393169
0.5364142056594297,1.8385469013005478
0.5429747074299902,1.68159481074642
0.5454896116514258,1.5836400752955393
0.5462311204717496,1.599662231187321
0.5535451738821084,1.4271072285776623
0.5553978350493871,1.4017112523915471
0.5564245426624286,1.363532664387412
0.5564363814841498,1.3417033379346595
0.5588902454911207,1.3013321975705223
0.5636803311156933,1.1430123053336807
0.5683048013143575,1.059156968407709
0.5723452428163482,0.9441488131824891
0.5885904736913239,0.5558643950954713
0.5936214213426276,0.4673086110370944
0.6020443302577041,0.20199554085841961
0.6125064778291316,-0.04305138819041488
0.6244363134829163,-0.2844182276762721
0.6300262076090366,-0.4621864634179061
0.6310350004776071,-0.48652201235845255
0.6356406757699293,-0.5923907487744927
0.6404024488917255,-0.690424319124687
0.6458119777815394,-0.8350856755042848
0.6521432407143992,-0.988342735860113
0.6633955980059971,-1.286566163324645
0.6727761377983885,-1.510841616704215
0.6771120252049041,-1.6037849344523352
0.677414704101559,-1.5842703498841502
0.6923739752089402,-1.9255421433936946
0.6958972862962329,-2.003980037412506
0.6983804236792093,-2.0674878488664
0.706236523629094,-2.255731044818226
0.7082609102950839,-2.2494544020092144
0.7093376287734499,-2.308110396736059
0.7282377900476709,-2.6545987558844293
0.7324763453388141,-2.7463191254968233
0.736934890778659,-2.7987311033298736
0.7417609101627951,-2.868541796929165
0.7471294155250114,-3.003261216656541
0.7489686281748598,-3.0033671696430693
0.752743446486499,-3.0991730889846743
0.7697880771930974,-3.3557864476525476
0.787537504681485,-3.557048240960024
0.788000982880491,-3.5398063888737954
0.7885160720327189,-3.5680193005923373
0.7959937151096921,-3.6286179490090977
0.8155800584583961,-3.8018698670235986
0.8206344587457632,-3.834477595357515
0.834658438541255,-3.8725113280975796
0.8496201854971734,-3.895311096845953
0.8615108849426756,-3.9329200420508315
0.8646585489507839,-3.9061555305458495
0.8666907652717306,-3.9193741811464125
0.8730465011369621,-3.874755786704991
0.8746337971311546,-3.88633460530367
0.8776251053169597,-3.8612520110528425
0.8992666503339306,-3.782937016586867
0.9047868781458268,-3.66584570986378
0.9072507582499174,-3.6768870976133528
0.9114551323334967,-3.6248227622057456
0.9166403084902051,-3.6199758861909577
0.9297309010997816,-3.4268646057432717
0.930159117870272,-3.448210123105051
0.937665677228753,-3.344088744647014
0.9386476670015198,-3.326412809253764
0.9413105197343885,-3.3215187141484113
0.9476094569516578,-3.211426932944576
0.9499991488970814,-3.1752442188725953
0.9562265840660924,-3.067622510276734
0.9720429726037993,-2.8606512287793016
0.9743624979291221,-2.820240070925841
0.9754309085294963,-2.779600133319106
0.9804959957085901,-2.6862509313189693
0.9807751574083756,-2.678203305002153
0.9869429681683832,-2.587588273680369
0.9879569519643487,-2.5519010107914726
0.9917021775659589,-2.4939736974000093
1.0048198475917172,-2.2510935502990503
1.014952424193293,-2.008036063407785
1.0212908971354295,-1.9370715112743873
1.0260918388154883,-1.8070422723274913
1.0287593719253376,-1.8144298695903314
1.0300352415156349,-1.7509030065339144
1.0604066148776576,-1.2013086211380068
1.0772949080539664,-0.9019906597335318
1.0793900019082336,-0.8296738304565839
1.0823977947221533,-0.7934671508608009
1.0882573450318276,-0.7068026933700269
1.0905837390129518,-0.6841052765892774
1.0981427508099681,-0.5224335181066734
1.118789295445744,-0.2280652204861534
1.1189348458543176,-0.24169505956404008
1.1195227315449099,-0.23079859362653873
1.1301665277288402,-0.09124178511813376
1.14017513934958,0.024400611533499802
1.1422795250319,0.04269236660974181
1.1434799932899002,0.05454674357206992
1.1458097971178969,0.05870587891544204
1.157860473203029,0.19273863176010952
1.1600052614895464,0.15598755620912155
1.1667688327928127,0.23728018091305195
1.1691127916323278,0.22796825258292955
1.1735170214031347,0.26797695198419336
1.176993172913912,0.31751825451939597
1.1836012737401447,0.34092248231848427
1.1846595884584463,0.2768023151587192
1.1851245732851439,0.33009450583173944
1.1923609966699793,0.32802986501469394
1.1976806326401146,0.3622766460342399
1.200891648961436,0.3609718440686754
1.201030936268081,0.381034078592002
1.2263654380555122,0.3531136643481921
1.236205078860758,0.2931068421460228
1.2557697093062918,0.19043243375383254
1.258008635749138,0.17422472849993778
1.259999596368929,0.15839497376876568
1.2618405907803538,0.17541183462557966
1.2628204670694387,0.16592807746306318
1.2668821585173982,0.12979681632945791
1.2841295983366443,-0.04397102443584349
1.289032903310451,-0.07704864271142942
1.2952845874837653,-0.14633467462139635
