n_harmonics,base_freq,magnitudes,instruments
8,1.6848397523072385,"[-0.57997561  0.34024171  0.03320448 -1.10691953 -0.02276038  0.21595764
  0.20264634 -3.16116669]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.650525321356528,-2.028023340670452
-2.645868005435929,-2.0115587960171792
-2.629044473477331,-1.9263064897594315
-2.6228738872248707,-1.8838787193432875
-2.6223718337442605,-1.8880334893275028
-2.6215516338114835,-1.8791576431921295
-2.6214051918061747,-1.8882597832568857
-2.6199880403427627,-1.8716151473580305
-2.606809978685116,-1.7999269730487126
-2.599227225355249,-1.7623462080535592
-2.5859645110217575,-1.686313684335707
-2.5773300185917196,-1.6334976509819286
-2.5742704561641707,-1.6181748824807323
-2.5692577654106037,-1.5915765838046245
-2.5687498803433515,-1.5992662564975142
-2.556283254797686,-1.547564101656528
-2.5553218672368483,-1.5475624814729654
-2.5397159783898475,-1.4958584616368953
-2.5357413214844984,-1.476897637649733
-2.532247601432723,-1.4739273004965627
-2.5262913106681246,-1.4793759185664688
-2.524329193286673,-1.473894534529586
-2.5230497697741043,-1.4536623543621061
-2.515324879899987,-1.4617480968304757
-2.512536749270775,-1.4517782465082454
-2.477228175660941,-1.5059747980815514
-2.4734820266940245,-1.53775330983214
-2.4688027171678355,-1.5488227808121098
-2.461985023553792,-1.576341908728288
-2.443747864283043,-1.673210550009894
-2.442099361127428,-1.6902718531934595
-2.4407691940585554,-1.7030897282168618
-2.4403357026750028,-1.7127679210706581
-2.4394153683130546,-1.7095558835402767
-2.4353806344389453,-1.7192566348334606
-2.4292671490087274,-1.7781565337286842
-2.4266537149544516,-1.801249536585165
-2.4180583125296113,-1.8569358328288479
-2.4098434364984547,-1.9179334093234328
-2.4032667172872553,-1.991059078674521
-2.402884610614655,-1.9880283909383731
-2.402660902107473,-1.9688447079671705
-2.3976360064708326,-2.0104867629074987
-2.3948371321281456,-2.0386836284017407
-2.3940252468657945,-2.0428013579954443
-2.3930456367330635,-2.0620029673628952
-2.3918942710204867,-2.066766120577132
-2.3850166679206604,-2.120408445356511
-2.384831440661477,-2.125912419478139
-2.382321832949904,-2.1368372090032968
-2.378544099779023,-2.1529409300297715
-2.372674749747155,-2.2064164797175465
-2.365903592687852,-2.261767713161357
-2.363053747150249,-2.26588240601572
-2.361509659363646,-2.2967314241021928
-2.356570847202211,-2.318668396674862
-2.3467792165132666,-2.372867565590961
-2.3418015667849863,-2.4011820274389755
-2.3410127156857206,-2.399257469343454
-2.3357639046882035,-2.4209831408795774
-2.334831784698444,-2.4280370635925115
-2.3327650199653096,-2.4385627776815126
-2.314256830433088,-2.490286843885207
-2.3134755844329753,-2.5029308603519667
-2.3058543807928067,-2.5003327032389246
-2.30359896902764,-2.5094759654236984
-2.3014116154583615,-2.500262168211966
-2.297524488729141,-2.5041154474935183
-2.2962077846492033,-2.501903841544869
-2.294308209422538,-2.491735739254889
-2.2709908931828306,-2.4252897290403546
-2.2524580378213983,-2.2796436540703664
-2.247491870825021,-2.22729051615096
-2.244359941870191,-2.1954872746550627
-2.2300145174478976,-2.039979402421539
-2.225302663095141,-1.9642006652042079
-2.224133708731874,-1.9411719446503555
-2.215949097749422,-1.8421580878752681
-2.2124645081728547,-1.7898144720041604
-2.2017082034714726,-1.5949453756739669
-2.197852646417968,-1.5569346792323375
-2.1918020161014056,-1.4391037654802883
-2.1888011180480116,-1.3825769834046238
-2.1823898248455644,-1.256702314477106
-2.1755524778070052,-1.1160788568044882
-2.1637244789450696,-0.8691598760961674
-2.1601626306562887,-0.8003006240844335
-2.1572722391893926,-0.7461080160839869
-2.1442196638984967,-0.4491642381969204
-2.138527919871348,-0.3240976011482644
-2.1179332915828977,0.12006404919368974
-2.1101812632520835,0.27807611070633087
-2.1100700957787133,0.2884356993071076
-2.0974375582582034,0.5570114507933309
-2.0967129975604823,0.5746441457892493
-2.0955189419005347,0.6176289475897868
-2.083884003840394,0.8255737741153356
-2.0822710959682538,0.86312829388191
-2.0764260960735594,0.9563433034253784
-2.0709553158235465,1.0608840039332703
-2.058615672737929,1.2749492081573777
-2.053888801409026,1.3564573252947065
-2.0502936376167815,1.4058923223706117
-2.040091558336777,1.5470676661978287
-2.038419288164181,1.5594633110527325
-2.0339328936259395,1.6095053235453836
-2.0336097900636245,1.6202766597289384
-2.030874068647982,1.6358708788551461
-2.0250896980420814,1.7142956342256854
-2.0246344508179246,1.713682594514403
-2.023820953391173,1.7318362426084954
-2.0196036083427336,1.7696243974085408
-2.013319071418346,1.8270152666442625
-2.0088883547784677,1.8516839295426117
-2.004974502982897,1.8807162170959886
-2.0043234394643346,1.8934947573490668
-1.9976461585343506,1.9262051961075553
-1.9928066743022053,1.938176120450358
-1.961353525001305,1.981769138720458
-1.954676253292329,1.969165565179568
-1.9361234468482549,1.8914997023711038
-1.9229812933726336,1.8155027244274196
-1.9223556557890809,1.8115865445256383
-1.9210461053357268,1.788499254427625
-1.9079907496937254,1.6810028931232215
-1.9024445539918888,1.6484356826514956
-1.8966601303395272,1.5875600027245496
-1.8943094277255328,1.5626538560293326
-1.8933056168364313,1.5409442634518122
-1.8913751860230796,1.5241662560853986
-1.8879637812636552,1.485280582213158
-1.8837852408733895,1.45334525569917
-1.8672962776107314,1.267637237671789
-1.8667656447508127,1.2645291650324597
-1.8657384867726998,1.2488732722901899
-1.8650050457102474,1.2351075509140053
-1.8602664638234285,1.1759485362351287
-1.8601218953612297,1.184179741958737
-1.8518908555042979,1.0954045640492125
-1.8354003440245112,0.8936893578819464
-1.8348038871807377,0.8820240363667556
-1.8248534791935451,0.7715591250304794
-1.8182717117523426,0.7053509278997471
-1.8124776360189052,0.6452032152071353
-1.806617811536687,0.570519740984514
-1.8029798948597227,0.5601229094444229
-1.7972687194085095,0.48656251191999156
-1.7961469805997818,0.46918589448082165
-1.7945499290237676,0.4684135637359468
-1.7846301732939667,0.3791405823572731
-1.766263604942343,0.2235534060459544
-1.7607944135634452,0.1756518528826882
-1.7473713137960611,0.08274466183638488
-1.7470013282891874,0.08107878845767466
-1.7453964656373624,0.06981045413831088
-1.743794102470148,0.060954946147901125
-1.7374650121213708,0.0288609556732393
-1.7329187138472801,0.013819128924281915
-1.7241483505412933,-0.03152738398683044
-1.718535243558367,-0.07628931957357181
-1.702934780684159,-0.11493198158008806
-1.6982152771620536,-0.136003137774903
-1.6961578123583816,-0.14275787215265773
-1.6929009432540336,-0.1655173500428412
-1.6881659339071,-0.1606821110908643
-1.687272641419106,-0.16728567645296274
-1.680581441190451,-0.1979893385204274
-1.6788434943899413,-0.18505718034587024
-1.6685652688833807,-0.22437753841013758
-1.6636617662897681,-0.23061460830584204
-1.6591626677202203,-0.2376296018612997
-1.6408604028071925,-0.2540990655154187
-1.6389252616233392,-0.268545905404974
-1.6224496063691642,-0.3127483828159296
-1.6193837324668656,-0.3065451163535054
-1.6153666418470294,-0.3209160623505524
-1.6073459472221512,-0.3323652669705948
-1.6044613802117098,-0.336733656466818
-1.5975093722081468,-0.34471664700406807
-1.5758544778538863,-0.4184711950571137
-1.5754780167646962,-0.393762022539337
-1.563795735357815,-0.4430383091935549
-1.5630158025706091,-0.4332665395752359
-1.5580101309235816,-0.46047448869792
-1.5533829989848131,-0.4678683528839741
-1.544736078903807,-0.49014948205315145
-1.5206477776193432,-0.5770313099275105
-1.519958873370358,-0.5735553395732388
-1.5179713437474285,-0.5864541855534292
-1.515149703706515,-0.5980738305379032
-1.502423659321451,-0.6327121630567131
-1.500639956975,-0.6293888512056769
-1.5000278108689105,-0.6403877979626021
-1.4996653868250092,-0.6290385608640372
-1.4992695151824245,-0.6361175692840227
-1.4769532558457965,-0.6912538063584089
-1.4762851361146108,-0.6888204450802846
-1.4479028428904248,-0.7124031537507507
-1.4349064134811054,-0.7107560729581707
-1.4249625224465077,-0.695507044781913
-1.4235038229518062,-0.6879768676985071
-1.421471513385434,-0.6934636442242302
-1.4152625395190248,-0.6503973569742192
-1.402022248536831,-0.629189526572736
-1.3974513657557248,-0.6010704247352107
-1.3951911097402399,-0.5908227980873137
-1.392702890817434,-0.5623050605671357
-1.3919938231817703,-0.5889219244426017
-1.3889068749561093,-0.5479219683645167
-1.3882668803414793,-0.5585592397666596
-1.3824263564332782,-0.5229343666272482
-1.377168142153835,-0.4765876863317928
-1.3744711365364666,-0.4697608336054456
-1.3724393546974223,-0.452395792943713
-1.3687008162573209,-0.42095383541971704
-1.3664548756823056,-0.4081250579194473
-1.3651254638537718,-0.400374201792978
-1.3585911063906253,-0.34719204730853875
-1.346282620785195,-0.2276981032991176
-1.340610206087993,-0.1739520311143783
-1.3362901444384638,-0.12898086215843885
-1.3180245812000075,0.07389449517842647
-1.3049335530827644,0.21193833159093248
-1.3035502134929267,0.22770319226216093
-1.3008160797732136,0.2558423623192031
-1.2912876717554558,0.356265502899699
-1.2902324653117108,0.3800010283875878
-1.2799398851587993,0.5028707180531417
-1.277483049584416,0.5200164261546297
-1.2714185510392166,0.5941050033008978
-1.2668570124507788,0.6375145567158996
-1.2626728798382065,0.6877742487201856
-1.259522625254212,0.718982175555985
-1.2583805806124713,0.7349702977559539
-1.2580662681962371,0.7199677496295415
-1.2565907712864528,0.7475887972941525
-1.2493921782860684,0.8037815379866248
-1.2395380139861776,0.9056780061094587
-1.2377744239831252,0.9247206860802636
-1.2309866926551283,0.9626333226621037
-1.2105454522468049,1.0526143115384028
-1.2019267893757706,1.0932636733627716
-1.2002126382100935,1.0788698205226543
-1.19114722442155,1.076041438188405
-1.1856726670050566,1.075282017891807
-1.1817620948680951,1.069791443052609
-1.1790283958784327,1.060588290263683
-1.1788327969416619,1.039963235890882
-1.1763714192307237,1.0474955975543536
-1.1754432480424384,1.0493440357254524
-1.1681375619857344,1.0142684030785898
-1.1657022832963255,0.9853113774034549
-1.1588363339377914,0.9500888877072221
-1.1505556671743293,0.8770371167655984
-1.134960324321399,0.7016890606297607
-1.1339945218271263,0.6813735842779126
-1.1304350076109715,0.6253317739814458
-1.1221616780490504,0.5136950101518039
-1.1169221394752726,0.4185911538199404
-1.1123293573204334,0.334511470462794
-1.109263271726248,0.29024461645883265
-1.1002711003155006,0.11533104181156748
-1.0938735958746326,-0.02010316374343359
-1.0929146837631862,-0.037297793512052
-1.0922766016845624,-0.0610072225422575
-1.090084475855374,-0.10656130961388194
-1.0848802812555511,-0.21298191417562298
-1.0824989820327282,-0.26426723125949686
-1.0822726450405524,-0.2788593595566683
-1.080169582182736,-0.3215299349011432
-1.076504580712055,-0.4009234987537382
-1.069117427102284,-0.5994671078742821
-1.068181862958774,-0.6127728807243111
-1.0650267856605569,-0.6819782545753675
-1.057131972209688,-0.8946245559133456
-1.049433339735538,-1.0962377556359686
-1.047420732380088,-1.1411278430825527
-1.0338042042733775,-1.4916416652447966
-1.030116290558919,-1.5837195717113968
-1.029550840663882,-1.5992947870624818
-1.0254869016849084,-1.6824345592988237
-1.0245029692523757,-1.7300574418861814
-1.0197167396473272,-1.8396631396109375
-1.0179881411838114,-1.8877665080662807
-1.0179286363868463,-1.8916583410314352
-1.0170129185590344,-1.913450169532847
-1.0128292201056348,-2.0168834175434185
-1.002892941776551,-2.262384923421044
-1.0007952097920034,-2.31266296096461
-0.9914106770441089,-2.5343293988771816
-0.9861159404566773,-2.648412764940049
-0.9823857752254095,-2.709286850019718
-0.9810313565333444,-2.7486007550885865
-0.9599834710125434,-3.121887758951687
-0.9527304393147324,-3.206969964927307
-0.9515298956265772,-3.2357228460595944
-0.9512876708513822,-3.2246181755893333
-0.9511792617567494,-3.2373524168688377
-0.9455779784666976,-3.296676980513972
-0.9379011002150701,-3.380801541374971
-0.9354047299829951,-3.4023326262300593
-0.9117635642074644,-3.4820250509015853
-0.9092420427053067,-3.491293725893831
-0.9088879375940637,-3.4859240367101174
-0.9039320279536565,-3.474655521132087
-0.9000182390127809,-3.46285358306292
-0.8818804881724258,-3.345278648346549
-0.8800033899916659,-3.308124675289098
-0.8782909380279076,-3.2896201177422175
-0.8710890905714694,-3.1821819756381355
-0.8665904344595434,-3.1180470270176843
-0.8496143678837251,-2.8092624922962157
-0.8410704819831119,-2.5984540767287356
-0.8170517325844702,-1.9655452526641233
-0.8156434718572254,-1.9258833945077616
-0.814782968928645,-1.8958210810201523
-0.8100565219015863,-1.7405319182858314
-0.7976339795530816,-1.3538744573522346
-0.784767066039219,-0.9178196821900837
-0.7807831613849086,-0.7808145927013742
-0.7517138000702932,0.24663451568297637
-0.7489374135395126,0.34606283877191846
-0.7420710581236891,0.5789455994892628
-0.7242698442054971,1.1706847565249014
-0.7049978418982299,1.7468749989317793
-0.6984223077404774,1.9334736617984498
-0.6983343079591613,1.9354212686363987
-0.6831456595248753,2.316404424920249
-0.6790848995388927,2.3855571156457005
-0.6759330102834058,2.460292826733023
-0.6731186273075389,2.5202746390397857
-0.6670618314060661,2.637158345494792
-0.647191260135815,2.9153796508288385
-0.6419667909846991,2.9816255672430345
-0.6369062911617873,3.016175425239607
-0.635880336898409,3.0310537801836155
-0.6275013035698649,3.075297008095547
-0.6237535939696821,3.115066110669112
-0.6207311898633527,3.125488423825169
-0.6196060976325404,3.116633160707447
-0.6193488398144735,3.0993459085399166
-0.6189118837030807,3.1141397120968035
-0.6055236874429424,3.10559998581634
-0.5993519346364282,3.0862754926737077
-0.5963293020013962,3.0740268679293075
-0.5957003413986275,3.0930035962287272
-0.5902424912179312,3.0543959239693894
-0.5799609430550596,2.9654657538763165
-0.5775547605476028,2.9572083441906547
-0.5721119256244025,2.891996154027881
-0.5659235999688628,2.8073572488648644
-0.5628467274065851,2.787450509283382
-0.5553233779477584,2.676923138578172
-0.5549917782766727,2.667780277419098
-0.5482124336939584,2.5828174190235482
-0.5476664514694547,2.56032859935825
-0.5460164565609187,2.5432907370057247
-0.5407749263219346,2.444328740402682
-0.5336192425316675,2.341332267904983
-0.5168973616433652,2.0549447395404186
-0.5135983730552942,1.9922774553132088
-0.5121290794060895,1.9687541581448176
-0.5113259190118873,1.9623323108403017
-0.5079406521289691,1.9044020822448637
-0.4988628848703538,1.7497009597302327
-0.4861629300850687,1.5391331425498485
-0.4784692765275511,1.4197559567895952
-0.4772325754653206,1.4027851940602711
-0.47359310087835826,1.3430874303548432
-0.46368086790745977,1.217126566192045
-0.4625967229439558,1.1925785005614702
-0.45364446526749935,1.0990894423553832
-0.4467678134412285,1.0203040784729853
-0.44396530866686934,0.9969493254306154
-0.44212698191139976,0.9733412432106244
-0.4377137252359202,0.9560346050139528
-0.4313421102048989,0.8885765570438429
-0.4122697242667366,0.8653157297892424
-0.41205830218265627,0.8554241387218096
-0.40925662686783637,0.8539916575921971
-0.4075884469203861,0.8534869400036585
-0.40338264876034113,0.8687288278853998
-0.3979844141921358,0.870840526222025
-0.393289628677965,0.9001813317245307
-0.39001154959680795,0.9258918067777493
-0.3877507547352783,0.9137676957878186
-0.3852308238773907,0.9527053142414916
-0.38018980338206365,0.9736413059595107
-0.3791298421074103,0.9895270219139785
-0.37598393997983326,1.013025428703386
-0.3684576900171841,1.0986398563057
-0.3587871557309068,1.2269883365149328
-0.3578626013225583,1.2340039139323147
-0.3532149843729955,1.3057071284886126
-0.3522831391420036,1.3144565839143076
-0.34229543108809013,1.4811225554158491
-0.3382652580200425,1.5497752058201935
-0.3357094560211875,1.6096543099724931
-0.3329107991835736,1.6595185862818138
-0.3245966347628988,1.81866489249624
-0.3190965690403651,1.9395703506985456
-0.3156301765375291,1.9952392361164566
-0.3079635275750059,2.1646837249871926
-0.29843388749631083,2.366171701377768
-0.2920727213415022,2.504013090013673
-0.29056786366273535,2.5414979961253525
-0.23850833658603987,3.5808171268449667
-0.2340212993996329,3.650911390913492
-0.2335206371013121,3.6455737944876616
-0.23246336979239146,3.6602880207039
-0.23105838930654166,3.6824659792132532
-0.22964709573781406,3.7092864380062336
-0.2258264170248414,3.7505034665992736
-0.22376318116990923,3.775153613137313
-0.22117265325591706,3.8145675562531713
-0.19643535736652407,3.9814720158545662
-0.19527068792724922,4.001912811865578
-0.1944206369267789,3.99528048914231
-0.1863983569680676,4.017335181189245
-0.18263823524334333,4.015310641378075
-0.182534163445375,4.004933974429862
-0.18091605385215193,3.996109723854259
-0.1804003207218745,4.00767097402448
-0.15745510248956585,3.844019517853013
-0.15293113498903566,3.8032812652518477
-0.13957329347506953,3.588227448337781
-0.1381392942946329,3.555594616438509
-0.12720459555182284,3.3288930698437142
-0.12684559605975254,3.3338772530858725
-0.12591245307153365,3.298572012553879
-0.12015563507909377,3.169485602880988
-0.11808097022678377,3.098235498506866
-0.11133636467819175,2.9247428666635606
-0.11087147193296865,2.9120973535768164
-0.10594719001060504,2.769115972230163
-0.09982762412299673,2.5814929355985785
-0.09919130360805095,2.559015605047433
-0.09887645017222191,2.544847708381789
-0.09057174079230279,2.2648228692261445
-0.0857469188057638,2.111261762802068
-0.05210958932053078,0.8199167459502378
-0.04862074484407586,0.6728972894019681
-0.04847112038188062,0.6627228563790546
-0.04337434406970031,0.46181651618715963
-0.03563157592047972,0.15082148729287612
-0.034438664292002485,0.10316890045084622
-0.03179606194775486,-0.014466406920985284
-0.02763797719881733,-0.17113689517887196
-0.02009344040272154,-0.4908332299618068
-0.014627520383911907,-0.6899830086588397
-0.013957703399188226,-0.7450983674981068
-0.007529534351268907,-0.9858196180549673
0.008106250319704245,-1.5704330403176174
0.009145805778796312,-1.6121601637882244
0.011077376210590018,-1.6720496324987715
0.01188143173353895,-1.6941596301252846
0.012385466121010325,-1.7225783614783714
0.01636463797557086,-1.8675702510297123
0.02879331586055045,-2.25861572457675
0.03961104076994637,-2.5750423730692096
0.0410844855158663,-2.614733245267613
0.0416103251726474,-2.614065304301068
0.048417805791737045,-2.7875623190730203
0.06404384017512399,-3.0984224647041425
0.06915612501051616,-3.191601180334837
0.07715996577370277,-3.2795715406532358
0.0775137510970163,-3.2899442220903534
0.09287737014337916,-3.4215548321910196
0.0956375053768923,-3.4145043236884187
0.09654462604222758,-3.42837591506859
0.09803414351878104,-3.4136190039501013
0.11806649313434026,-3.3604218518082236
0.12392912393112177,-3.305877579619632
0.12817949514647253,-3.2527201850942036
0.13931259061039736,-3.0786913287465993
0.14801372279111114,-2.9269492561120525
0.14858785189109458,-2.931280130696742
0.15999059176651675,-2.6598106560094408
0.16351497830332917,-2.5586392605546426
0.164155313714486,-2.5385242634106953
0.1715971440436923,-2.3423047822262393
0.17182673549221583,-2.3193623914222683
0.17950892854529155,-2.0860470439334255
0.19925952560941163,-1.4163830255206329
0.203862900502207,-1.23083662057975
0.23556528070736116,0.012245299507449004
0.2438426829522391,0.35751547444371706
0.24621517657805114,0.4505648116376098
0.24837591929474367,0.5407181395182732
0.25503302876697553,0.8147026352151167
0.2616918508913191,1.0941959092545
0.2632803380462625,1.1575615703389588
0.2712766182835291,1.470341041683578
0.2747524472965428,1.6062445801663108
0.2766450262132527,1.6638868441276944
0.2770266635747527,1.6934632613088094
0.27847021348225365,1.7253875652260942
0.28372797091696444,1.9184790433194079
0.2857111143014661,2.0116324151463845
0.29133715198082744,2.1943058038513055
0.2925930079702157,2.250709904535459
0.295168227684806,2.352154615708536
0.29840841947662033,2.45169234972973
0.3073033938014138,2.7281612466033613
0.3122165619458048,2.879332306418717
0.3140195224124245,2.941588799685215
0.3385791284550299,3.55377465988316
0.3417263473322869,3.61753526170706
0.3525374439735858,3.8100207437256364
0.3531651996404861,3.7997792338060505
0.3608972565457522,3.931705381347615
0.3757461370741231,4.069602773483505
0.3784733370809725,4.087936617348503
0.3872474815519169,4.125343235112489
0.38855699502336893,4.119637331033722
0.39189836006544443,4.127734461058092
0.3939590165076039,4.132801906464998
0.39461427357239476,4.138177482458164
0.3956345242801378,4.128889176739752
0.422830141552454,3.9808888120270733
0.426937274776761,3.9434960661373717
0.4335145008426817,3.85519779411561
0.43469990511539525,3.834230479183727
0.44087125385119386,3.749331625180313
0.4432577297932534,3.7206591198917587
0.443732056527959,3.7188112900186527
0.44427450907911403,3.6958880805249863
0.4452656453019199,3.6915390319789707
0.44620444445176766,3.6739257119567723
0.4547601637630523,3.5316510956074607
0.45703170787606107,3.4836562797787627
0.4767045439353179,3.0676393183421977
0.47871883796278425,3.0096184849152423
0.4993104628513434,2.5194582466546356
0.5045278407195513,2.3691329436906816
0.5067103397187456,2.3035287799314186
0.5099761222030983,2.220991506285009
0.5142232080440694,2.1113948170152366
0.5315014163489797,1.6533037398527421
0.5355120868483811,1.5444708259379238
0.5376621235478982,1.4939608246724154
0.5401626963771178,1.4145518864927604
0.5531187877109001,1.0849795474007746
0.5536821688504325,1.0655450496595171
0.5613641623970969,0.8620999951703019
0.567318009725942,0.738942045927808
0.5765331916036471,0.5039405039575522
0.5907562024988362,0.18025389544451212
0.5968069509471352,0.06480117476250209
0.6181180686987346,-0.3500182608845517
0.6192773370809688,-0.3652137275896064
0.625677585889183,-0.4662570789829931
0.6263528078217826,-0.47817422134843485
0.6297357349303363,-0.518635658256238
0.6357340695077962,-0.6081471607626393
0.6560971812954408,-0.8831253916549818
0.6668653087048213,-0.9952577254943669
0.6671870098632415,-0.9883728479987771
0.6782331100486587,-1.072367683291523
0.6858461744427462,-1.134206843509695
0.6985745264661714,-1.2171215957393395
0.7004036142373149,-1.220238676512465
0.7064913592025079,-1.2529580232116422
0.7084257626377584,-1.2503071477652925
0.7180318300785782,-1.3011875107195443
0.7215865618952435,-1.2944828407187563
0.7288525292765402,-1.3315199122017702
0.7319768519860821,-1.342390909312068
0.7333839024970992,-1.33689388160449
0.7406754426658653,-1.3584964036852114
0.7421653873842615,-1.3538372121402482
0.7703335817696297,-1.399860165025225
0.8069032724157155,-1.486047504288364
0.8119534775040576,-1.4752241756362585
0.8198782239204352,-1.5063645716963783
0.8308211246330446,-1.534548335916268
0.8318100997923263,-1.5356863927822983
0.8413413336243929,-1.5693329938348006
0.8428480687996811,-1.579968280295117
0.8509346602238708,-1.5979822530046286
0.869679613047837,-1.678667178949329
0.8723335609513239,-1.682747733772644
0.8788687736966154,-1.7335712645549055
0.8877758547232975,-1.7634788996783421
0.8966906940332753,-1.8166403350995441
0.9046724656569998,-1.8432241273841383
0.9065493910466929,-1.8525321260821026
0.9069954505399114,-1.8501408138565556
0.9072062023776413,-1.854192468962038
0.9209026303098407,-1.9221629147874777
0.9395888527743548,-2.013860245949362
0.9446327747912528,-2.045801299944783
0.9449797139189355,-2.0290809105149568
0.9546373554829088,-2.0767477923013176
0.9563662239672972,-2.0838477621684466
0.9634658302511276,-2.1042778811386715
0.9796677761603183,-2.1473831084134236
0.9802693140542553,-2.1577703592555744
0.9807463283650852,-2.156089055557067
0.9922460218534241,-2.1734471152002968
0.9931869035648901,-2.1687470703684886
0.9978317019163248,-2.194433682530396
0.9995299889737499,-2.1868079183671747
1.0051016393479992,-2.2029318344136706
1.0106127505094031,-2.2006865824729003
1.0140093379882718,-2.2031155300777887
1.026573040911856,-2.189158187671131
1.0355213416448663,-2.164191637134159
1.0362162252765783,-2.1714891991417087
1.036287571041763,-2.174423461194413
1.0437161694574257,-2.1629957092443224
1.0491108920837382,-2.1376594963754756
1.050412566372687,-2.146880105028629
1.0555850071759663,-2.1234741343088834
1.0606823414653075,-2.1022631287477913
1.0703880834914417,-2.071015577673094
1.0752770766735313,-2.042351430586959
1.0789830846405808,-2.0318253398320367
1.0813669547302585,-2.012983034869172
1.0893658077181092,-1.980406508068001
1.09281347461717,-1.9559585313121999
1.0951454637967277,-1.9411281985477804
1.0998230013828856,-1.9114502776696138
1.1000091822404663,-1.9141344267881397
1.1120462208264694,-1.852141182854467
1.1128427862265715,-1.8669991702259454
1.1261311919503951,-1.773037151448382
1.1284085332399094,-1.7629223646467111
1.1294311332141884,-1.7709212891098045
1.1326105944135252,-1.7504739073087414
1.1380018771855571,-1.7168544912840051
1.1466483480695766,-1.6747155673913996
1.1467367031491937,-1.6552341557084493
1.1502498854309824,-1.641689620904646
1.1511240384956185,-1.6362505159025253
1.1531737124051418,-1.63385090005921
1.1618758978752783,-1.5850696089032992
1.162782752338554,-1.5840979667680382
1.1633299809352815,-1.5895087107946444
1.1647212464387442,-1.5729639747794641
1.1674322178929124,-1.5681597791942163
1.1708732250156295,-1.5505724759192778
1.1753413082644322,-1.5374033593148475
1.1824247150571487,-1.5109617387376233
1.1845524906540437,-1.4984580460422547
1.1876131535115633,-1.4981358641484988
1.1949580230341734,-1.4886707426995653
1.202597220364079,-1.4782176145769081
1.2043310915260488,-1.4768912478899299
1.2061672698955714,-1.472227319888193
1.2069158676366012,-1.4689788098922447
1.2198644860358465,-1.4590800255829475
1.2272834552533176,-1.4550518999753823
1.230053088699333,-1.4899898313112503
1.2359807231779882,-1.4757853739480145
1.2529080289272727,-1.5395572654842404
1.2552409727611433,-1.5392050133931183
1.2575076315777522,-1.5417199445830576
1.2601807782240728,-1.5479384572061656
