n_harmonics,base_freq,magnitudes,instruments
10,2.5439026550976487,"[-0.5073257   0.33577554 -1.52189819  0.08465943 -0.46791452 -0.99124777
  0.468027   -1.30873374 -1.64247131 -0.01146446]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
-1.6878848515788212,0.41451339745647386
-1.683011046466448,0.4760978958199395
-1.6829420591102404,0.4601850397513066
-1.6828675531240391,0.4719594834076697
-1.6823419482104038,0.45791075688101873
-1.6728508807430644,0.6071817975238897
-1.6656688326704199,0.7329495447381945
-1.6644662622453505,0.7259320177344841
-1.6575916395687953,0.823411088188973
-1.6573333770910943,0.8325950573389261
-1.6567864258225133,0.8415438260826313
-1.6544510136380948,0.8519789212384592
-1.6535092284051904,0.853896964933485
-1.625499141453078,1.1712081671677832
-1.6223440721199287,1.1731900196369665
-1.6014855222055029,1.2299148533522524
-1.5963815443355727,1.2420743647412718
-1.5774094613171932,1.282445131408031
-1.577230538368327,1.2548388332500564
-1.5733447577370112,1.277483414680962
-1.5720500225184488,1.2719554277335083
-1.560798959891392,1.2671773102424913
-1.5566830338419853,1.3099128448050839
-1.5513966512127315,1.2489419591996043
-1.5493498153469114,1.2710265585466918
-1.548950802545862,1.2705400061358867
-1.5447114786050316,1.2856583376453867
-1.5395177830633788,1.2604657511741963
-1.5376057197358535,1.2751448187772518
-1.5360792050972716,1.255809858498056
-1.5337653924118717,1.2705071968915276
-1.5131793000344416,1.1425763424228252
-1.5122541106516167,1.1258055279814256
-1.5101760791236991,1.128448767085894
-1.504945588392783,1.097311722805237
-1.5026157417814687,1.077845548307085
-1.500542166234358,0.9895190003992167
-1.5000618186722539,1.0174158401269378
-1.496440665947765,0.9943902580827759
-1.491973902136306,0.9327673463941428
-1.4893971161158697,0.883882143385989
-1.4875864603915863,0.8858857411224854
-1.4829439259390027,0.7917527453470711
-1.4719588377756667,0.5302082531185771
-1.4698606292836662,0.4953591744247731
-1.437965498134846,-0.47805861090204327
-1.428789265975893,-0.7698730957667366
-1.4207531345811337,-1.065765786714574
-1.419014880680548,-1.1305372724222966
-1.4188122271979091,-1.1778224444942291
-1.4167377548477373,-1.254194331498744
-1.4109447006284392,-1.4549743925304124
-1.4060347109220883,-1.6673175626832795
-1.398079751604519,-1.9443196366078346
-1.3918757374063297,-2.147073999387552
-1.388141244356573,-2.317192943209606
-1.3783835300405738,-2.543232486233905
-1.3766486610722832,-2.5550680871007967
-1.3750672240332857,-2.5797490686345617
-1.3682395409886512,-2.707802640083522
-1.3619229790444265,-2.7983638719591655
-1.3591475352093136,-2.8230173426870344
-1.3541470231511217,-2.834713490081003
-1.3536473332533963,-2.865473949799894
-1.3429110851870876,-2.778570440555925
-1.3340411813473445,-2.607894375966854
-1.332648985468484,-2.587698358049607
-1.3224530600719577,-2.239832386508357
-1.3220512829289817,-2.2426811391426336
-1.3175562158521241,-2.0397231353608936
-1.3164291653484406,-1.9887997584554133
-1.3118647302414803,-1.7319598723542937
-1.3087531958026866,-1.563182955810662
-1.3083743109466133,-1.5490226113171264
-1.3015340691209023,-1.1260364434850603
-1.2990202277086955,-0.9952007041067389
-1.2982725130686685,-0.914080501369217
-1.2942939909678328,-0.6500982893929548
-1.2765887758548153,0.6870850183445667
-1.2763433331715917,0.7169072476826811
-1.2745305901077177,0.8868240599540813
-1.2732484978996959,0.974501690201929
-1.2624830348956988,1.9244662318529253
-1.2331777788201892,4.276162705348052
-1.2294004697551153,4.538739744927972
-1.2273445259544529,4.696039692477562
-1.2173560719673417,5.339725626828786
-1.2123019748735064,5.531563523393563
-1.2051378081463828,5.831339001216845
-1.2024275487083487,5.908678695351096
-1.2004380393971972,5.942298864078348
-1.1844547151910647,6.181906333367062
-1.1842297176320993,6.216145796951473
-1.1817443200642284,6.18715922358361
-1.1617422799182358,5.695587081783448
-1.1592446211943777,5.680689438756085
-1.1469610031058963,5.012508919763321
-1.1432117591842976,4.7203233781284535
-1.1410565423073544,4.597228831876975
-1.1354718887606805,4.155193924707998
-1.121981122603457,3.1315926666698255
-1.1177378138187584,2.806974377933166
-1.1156006238834693,2.6384114548812376
-1.1127205843048427,2.3981169106123366
-1.105697102344324,1.8007898560406923
-1.1000303111486271,1.293272074141722
-1.095124452936732,0.9467154036079963
-1.0949531094466671,0.9038697007320609
-1.0900878883068548,0.5687924656495696
-1.085152644670031,0.18695129622209183
-1.0851462724800947,0.12856676381593402
-1.084613046072947,0.07164252606220115
-1.0788975059799686,-0.3492794609699777
-1.0765353768748063,-0.48222803642792744
-1.0726616999202987,-0.7019862185792564
-1.071219267605868,-0.8308334701417629
-1.0529383019197012,-1.8376768544508895
-1.0332834895834262,-2.321288776521596
-1.0292343579605898,-2.3547723925518786
-1.0180570712702741,-2.386862712225911
-1.0148054851622326,-2.3714981582829022
-1.0127924487649924,-2.3624785900640997
-1.0034361492982862,-2.2132510349123713
-0.9943746544853269,-2.0515203231831256
-0.9790226169963665,-1.6113026620845552
-0.9786212532327725,-1.6188123141333464
-0.9781890526499457,-1.618554778360039
-0.9778491007942374,-1.5722095256076252
-0.9740052708742688,-1.5157734958140714
-0.959546350895665,-1.075625894603313
-0.9579906075538003,-1.0861436303937309
-0.9452264425094983,-0.8410592708625955
-0.9425180791308083,-0.7293706253186112
-0.9413745267373068,-0.7521000567872345
-0.9388110630722069,-0.7027909973919322
-0.9257759802711805,-0.6335438050782697
-0.9245182913036629,-0.6240894848849142
-0.9205414464616872,-0.6501954014112723
-0.9199975950912087,-0.629469956204805
-0.9136710175366534,-0.7513306207894952
-0.906863775189092,-0.7984407075635824
-0.9057526713367383,-0.8199529387036725
-0.9003334566972394,-0.9392037085566328
-0.8952154756302333,-1.0500092450255725
-0.8850223038328968,-1.3692033882009336
-0.8823590838662838,-1.436254517452704
-0.8624989466827486,-2.2312918058979974
-0.8523294157273567,-2.5406266385528653
-0.8477773405549174,-2.7143707355614564
-0.8370426183475459,-3.082756860148065
-0.8343858676183817,-3.129296989932457
-0.8252909783450773,-3.3110818817204
-0.8095681322090087,-3.51364489587796
-0.8082710015414989,-3.5000982463564476
-0.7755006802674096,-2.9425154741620974
-0.7685517370977797,-2.6569343012463746
-0.7645193705225544,-2.460147277802042
-0.7609669830521564,-2.330530023316382
-0.7455053562122531,-1.45781884551814
-0.7431428407437455,-1.3608325901793596
-0.739644907119489,-1.1463785151466872
-0.7390845758229396,-1.107534209856413
-0.7220297368049913,-0.23570403039882745
-0.7021662821492418,0.6835922926152544
-0.7011441212975242,0.7471735707222564
-0.6996623751528523,0.7832390333660048
-0.6842267999988119,1.1879326520250253
-0.674906939277435,1.253356239635294
-0.6705501449081295,1.2178363070190605
-0.6594600303657909,1.06567292856796
-0.6592363752378576,1.106997537954187
-0.6549636382867536,0.9639620504254498
-0.6546628466660014,0.9677963025248604
-0.6436894116854814,0.6356602215722492
-0.6400988838822803,0.4330857040005576
-0.6358470208145457,0.1753198456727471
-0.6347054843319646,0.18355028103266055
-0.6337723183295516,0.09170387302156464
-0.6272578328509617,-0.2597433949622424
-0.6210458619639789,-0.637717424107148
-0.6178125917727009,-0.8982602220102428
-0.5860928751505821,-3.120980349035902
-0.584362316272145,-3.2003126498769405
-0.5840028778069692,-3.2394142773852685
-0.572997827644143,-3.9479421306977693
-0.5664338235082393,-4.269611288270111
-0.5625120112536037,-4.504414496965838
-0.5274219089319585,-5.33956420143268
-0.5233986920365323,-5.285915990816901
-0.5109130607790702,-5.0452741391687175
-0.5091385304557332,-4.952905070427468
-0.502712671106003,-4.754393741505869
-0.5005463345690835,-4.656763531921724
-0.5000117997777496,-4.647678333942907
-0.4988344841066601,-4.5493813803254115
-0.49479860602098125,-4.382922060926527
-0.4937824010523739,-4.326405929000729
-0.4861041174758447,-3.9774880700346205
-0.4844220139388593,-3.843400179825286
-0.4788265097358462,-3.5004911342745815
-0.4775297415365447,-3.381578248815849
-0.4693198495786457,-2.884722311905184
-0.46305482797050423,-2.462122832134288
-0.4600548518626111,-2.192686815020541
-0.45428437711018743,-1.861766200979606
-0.45135671729096405,-1.6666292577076804
-0.4466356129439317,-1.3749459724671538
-0.4391372329251144,-0.9124588970370405
-0.43238737156329865,-0.5036406783767101
-0.41680999943045194,0.24574802715773933
-0.41679820678793966,0.2143106844038117
-0.41239308749759607,0.39360585195064507
-0.39765565050661156,0.79378677911234
-0.3861286399644053,0.8609379354577407
-0.38539777337582404,0.8902474776294288
-0.34908990276398555,0.1938818005337245
-0.3469470494746245,0.09327224714070849
-0.33949073310100353,-0.1567563846260448
-0.31383415230729117,-1.2509985393899141
-0.31106244662150395,-1.3505806181849183
-0.30347455955309544,-1.6288579358113264
-0.30282866530761066,-1.6018433851536225
-0.30239797334209717,-1.663829691273006
-0.30159083376811324,-1.6631329736461193
-0.2964755582335208,-1.8297722351592436
-0.2962104064086155,-1.8471233615023472
-0.2924793927221012,-1.9462050274134355
-0.28841511008811693,-2.042273283127489
-0.2861978592880181,-2.066519705643895
-0.2783195009493191,-2.1578162787486668
-0.2668062733753187,-2.3280563070485845
-0.25955079150362304,-2.270491890931805
-0.2500991816421423,-2.143832663004198
-0.2473453060209696,-2.074646039985343
-0.23637527620927745,-1.7626699425958519
-0.23093183265578654,-1.6342972348521005
-0.2307233676144933,-1.5992770271021202
-0.23010092294982432,-1.5936165141141962
-0.22434557556895873,-1.3736629483291396
-0.21566692070306326,-0.9424279369248475
-0.21251327328257696,-0.780084527070596
-0.20465419660033435,-0.37362020850150557
-0.194609355614757,0.1748739771854437
-0.1937426534908253,0.20385041195412987
-0.19269696979609918,0.2913079006979607
-0.1897750822500357,0.46521555133146963
-0.1872803363721962,0.6004752658754265
-0.18266510111799938,0.8685794790522198
-0.18070653380288437,0.9792469484855566
-0.17846770372096454,1.0949253257052325
-0.1779308822382042,1.1535318540912638
-0.17564702757887218,1.2457682064282367
-0.1744341854653806,1.3211068430984125
-0.17432682489302742,1.341201888590362
-0.16619001689816715,1.8032422931572727
-0.1652400788356987,1.8329069378622391
-0.16376223011849156,1.9024184414339549
-0.14996529835968442,2.5512965083975847
-0.14959057422441413,2.5452743230023636
-0.1415515855488687,2.930255249316184
-0.13492779403130584,3.215479199407249
-0.12945546227890325,3.3968932170877673
-0.12376834040475693,3.5498080194553547
-0.11984084922961902,3.6243143337502715
-0.11887494263594389,3.63942704270512
-0.11794981725896037,3.65401322861455
-0.11425873333936609,3.71980292756467
-0.10718610791575323,3.836594168777146
-0.10710077947220231,3.8588507430839143
-0.10248878761335245,3.9435186385701435
-0.1017036356259915,3.935908970540843
-0.10155362947170943,3.911227441806153
-0.10057469528119878,3.9436729300839177
-0.09957622361129115,3.9583012033487814
-0.09906925035580283,3.946504313973159
-0.09553835222676721,3.9584154150702795
-0.08993778562116406,3.9869297806324853
-0.08693543739870258,3.9799562372351387
-0.070639028121251,3.8776442910754705
-0.06757532189475057,3.8324117426112885
-0.0588322434317341,3.7528962111181605
-0.05252675266557638,3.6540067383055614
-0.037145392342177175,3.2508427093668963
-0.03676229520473795,3.261882875335611
-0.023416015577250704,2.937440522155411
-0.0018971942804610897,2.339282287344531
0.010886867479674933,2.029123542147958
0.011564690138863298,1.9599774843293878
0.018079528652370058,1.8105699389192347
0.01823214398924966,1.768460669872698
0.018541824004558283,1.7523425207631123
0.02342457071059556,1.6252550033902557
0.03294162343753548,1.3448348815759943
0.04353972624109392,1.0037424285123087
0.053283413199908036,0.7316570338964083
0.05369051819509352,0.7063690130033011
0.06702871597732996,0.3173816143389861
0.06825986051033084,0.25001097331396827
0.07341668722859884,0.11137417696615046
0.07705104028697463,-0.03476338682566242
0.08101254306961136,-0.14535379249648198
0.08361089819889811,-0.22624212907718935
0.09153049401205005,-0.4551863794897019
0.09965638180389291,-0.6516120678262945
0.10378916507898328,-0.8460244878854283
0.11524091604892961,-1.1091152679265792
0.11795202524006587,-1.2095176909118412
0.11884187110785938,-1.2277764155413446
0.11920816308512272,-1.2523450228485338
0.12315798515570009,-1.3310255004935392
0.12455168444945253,-1.3353059356808523
0.12546243564150572,-1.3577079010927813
0.13197828078263818,-1.5416225811040234
0.13319391458351992,-1.5705601044507267
0.13891995205838414,-1.6598889496974683
0.14814687452326725,-1.7831328174706282
0.14896742391046747,-1.8392131294559912
0.15221373620627254,-1.8734374264244709
0.15294676086724568,-1.867026097588391
0.1617489442061526,-1.9143026347707015
0.1804894892789739,-1.992065377265085
0.1918843549007354,-1.885858734464935
0.1985684008008164,-1.804911431860807
0.19960978572677224,-1.766949604825604
0.2176160021326332,-1.4532042291929677
0.22000501046451593,-1.4556849260560036
0.23236351492474672,-1.1679524669189696
0.2369997144227174,-1.0319417549194552
0.23981272618440208,-0.931537381903246
0.24410032692017802,-0.8543567261832052
0.2477579528886995,-0.7777645803285136
0.2499966003769627,-0.7117735472833744
0.25067005948379206,-0.6586240749672562
0.2525498076293653,-0.6572014263461402
0.25721004865097186,-0.46863620123195704
0.25838131646036944,-0.46527365660481906
0.2592661596613648,-0.4637795105605164
0.26379258897451585,-0.363381641088678
0.2691972636587767,-0.22727390547034415
0.2732075200678761,-0.1213095389170298
0.27470521929514913,-0.10815798987674717
0.27700549033855726,-0.045995432560563494
0.28520324128347774,0.10349775679952142
0.2857761248397388,0.0744766997693409
0.28583274043544327,0.08890900400572659
0.2862360749218902,0.1328266540012889
0.28704260070738075,0.1263001030574549
0.28995087576961076,0.18849840104085763
0.296136890497408,0.22628269361814557
0.29741642822506975,0.29388093539743076
0.2976223935117721,0.23642180121331202
0.2987702390061444,0.29523185159863935
0.30201485260363903,0.31862751528761674
0.3126970051044333,0.3461948251555088
0.3257084669528303,0.3900176223013844
0.339746397478657,0.2589891082018297
0.3477015619706929,0.1971323520088135
0.3590172510175016,0.07875290484103736
0.35966978602889643,0.06461817034819639
0.37128273477645823,-0.15003744936403907
0.37233974527998415,-0.12076184818494022
0.37849122433406635,-0.1914812417297064
0.3811079212697508,-0.23103626650572068
0.39124364137610845,-0.3609023018746812
0.3955870434610427,-0.38952340171920447
0.40177915663152985,-0.4904695298332777
0.4086632895765243,-0.49789801282631424
0.4282590400911097,-0.49403665293809396
0.4395929937377798,-0.39935740681190696
0.44055648621262744,-0.37081134048507863
0.4411741285292323,-0.34683161984708477
0.4422322721424159,-0.33204958045722527
0.4475467895206444,-0.2781215919997678
0.4554040831191184,-0.1358189268138669
0.46293470695825434,0.05268221207229245
0.46498167985131067,0.10303294619246313
0.47080472396033235,0.24224339488744281
0.4920791057548932,0.91090340302998
0.49978807977595885,1.1314052344565195
0.4999622861438695,1.1710974067370803
0.5000087488303278,1.2059081496403068
0.5053634783874834,1.3239763459668423
0.5104132129399455,1.47541384848535
0.5131141925285578,1.5891752321171064
0.5185784506138007,1.7308026252100348
0.5234690348142488,1.8807635646768992
0.5254748662623774,1.9856831515021167
0.5274612705491064,1.9966080767114716
0.5350921307970795,2.1999945577289837
0.5632694834205827,2.5426486812477473
0.572124208492018,2.5836989209915235
0.5837429020828719,2.470384081452805
0.5992315155053296,2.2417858652228646
0.6020156184278314,2.173838288259701
0.6032815501817623,2.1745879881669627
0.6070022533695818,2.05889517643757
0.6164126799419298,1.8229600532685177
0.6243087375476657,1.5974489627253368
0.6301476351712942,1.4122093005949437
0.6453057050606992,0.9754710954830851
0.6550221510686565,0.6873202829516766
0.6658508420709763,0.3464024561388901
0.6690523953496843,0.3012879229708927
0.6693461782341936,0.2903440523093957
0.6738658790686807,0.17202368855478287
0.6867342673425281,-0.0821473110004028
0.6881630964865391,-0.06644357011686933
0.7031360779252052,-0.2861721411338698
0.7063486244509027,-0.29750093526425814
0.7183557356025263,-0.32229541615106494
0.7204881188568066,-0.3143217044224122
0.7313809773776612,-0.2782047594729084
0.7328309028074549,-0.26347231178207353
0.7352117042947763,-0.26316324929559864
0.7390090472490405,-0.17331584905420155
0.7405053863411153,-0.17043888776555277
0.7495532053237808,-0.08913964279422064
0.7532947064976172,-0.06901919914580139
0.7648997887572171,0.08846904207001088
0.7710332314397501,0.19322050126657855
0.7741873733185449,0.26648436982459067
0.7901981744928381,0.4726733360025384
0.7904252034933688,0.526732503897429
0.8001774937971469,0.6589447095641592
0.8076405273612672,0.7759986398182149
0.8224617393681903,0.9267878997796338
0.8249419093050729,0.9571600596209686
0.8283268091647216,1.0201080414957273
0.8287491116054628,1.022229616881433
0.8366291422692234,1.0354762955343284
0.837253816634723,1.064505487717442
0.8445504257352163,1.1134103512693834
0.845843791976403,1.1784078012299477
0.8465451089505924,1.1655382868504525
0.8526457958601874,1.1698253319575669
0.8590334170409863,1.1556038839551468
0.8617157698792512,1.2003025144561195
0.88155839390254,1.2488228177764173
0.8874413702901651,1.2921384484017326
0.89638744011818,1.323155701453221
0.8980951342136629,1.2638821799427136
0.9004666362764069,1.2527978399317303
0.9005565933704953,1.3060197411235661
0.9125157156533126,1.2693630701146217
0.9413393935322039,1.1948258555954248
0.9491353130305953,1.1748338434078314
0.9502451545077655,1.2199587706094166
0.955285028312991,1.1358556925454109
0.9583020960798287,1.1029821236914745
0.9596489381810818,1.1624283385340644
0.9778097997150597,0.9070457745900062
0.9833115745402266,0.8825510704970857
0.9843619033175637,0.8106596737408845
0.9934053565456216,0.620268370869773
0.9982638081678474,0.5304896273169175
1.0066417345174603,0.30782465661186975
1.009530769668916,0.29651805612304494
1.0102725743482939,0.22693458225231122
1.0173198271670643,0.04765758787193366
1.034276488462937,-0.5591530511877272
1.0414082031630327,-0.801041137886768
1.0415752837547831,-0.8183037070934002
1.0438970258325506,-0.9100920420043972
1.0466639347281417,-0.9854663550328968
1.0517818201267648,-1.221064815507205
1.059225560266409,-1.4791903375382578
1.0651696158355843,-1.7309356964840006
1.0655191676619928,-1.7137830365682547
1.066353758786308,-1.7297063621422069
1.066917054417452,-1.776978363771703
1.0854216766259253,-2.3605718731864767
1.0910752287995207,-2.517980929707473
1.102000088868179,-2.7397336235045873
1.1033079072399152,-2.7752244241382056
1.1062307065754995,-2.7730832097639224
1.1073465740119275,-2.816103854675457
1.1083190679809496,-2.833586475474719
1.1105808390360767,-2.850134775178679
1.1134246180078593,-2.9036951452881046
1.1148212343630135,-2.840700730404818
1.1154072213544683,-2.8568089216221013
1.1179404055836093,-2.7952647328120372
1.1228497203035595,-2.7875418067387705
1.1349139882719825,-2.601048333833037
1.1370662442471833,-2.5652004551386454
1.1457738555269348,-2.2846866185540313
1.1570672892446492,-1.7892497656580524
1.1605505147348776,-1.6221521912450494
1.1607592675332654,-1.5928087089341347
1.1675305665101332,-1.2122988653774809
1.1691374906426448,-1.1043156005832715
1.1727855608403397,-0.8612667104214176
1.1790654877970779,-0.42128293611655127
1.1864679069029096,0.11487575930815337
1.1905504030390066,0.514482475034021
1.2063461375505415,1.8351744992959862
1.2148144317872394,2.55926480503366
1.2226346940562722,3.190491076107201
1.2269834513751174,3.5634218835854954
1.227107032435633,3.5269161654031054
1.229500634099299,3.7347967099613943
1.2298354551298498,3.756916318661668
1.233942209208637,4.12431223178752
1.2457647355638386,4.863215751304324
1.2508648472597992,5.201716498690331
1.255160693125882,5.42856920583401
1.2672585326012307,5.904170347143801
1.2678441987183993,5.924092398572874
