n_harmonics,base_freq,magnitudes,instruments
10,4.187702689982533,"[-0.41528821 -0.49863032 -0.08745672 -0.2874533   0.02904222  0.8047372
 -0.79125499  0.31387899 -1.06587737  0.8856027 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
-1.2258053293912252,5.461442545874997
-1.2212497478547204,5.109735236771116
-1.2120052747267798,4.075025562767745
-1.1987401647332918,2.1360862368791333
-1.1931906868909252,1.2765126397265574
-1.1847551428234888,-0.004436769123703203
-1.178535820154402,-0.8610803431517364
-1.1708750915528154,-1.7875434789956106
-1.1463035354936029,-2.6781879485002107
-1.1458911855645408,-2.6869908335270387
-1.1447001274587807,-2.6642571890886955
-1.126467166034115,-1.108522644875568
-1.124386968105765,-0.8535676129261348
-1.1141546310505213,0.6341369731660546
-1.1113364251459157,1.0251148614897965
-1.1084348124717025,1.485108360455467
-1.1080050429520991,1.573441319011104
-1.09135748185459,4.035787511014548
-1.0848731178567423,4.808350731037564
-1.0823055917444009,5.086140892724799
-1.07114651894087,5.897702379183106
-1.0646558967048234,6.119901722419981
-1.0642731862131465,6.141674022312067
-1.062940935859068,6.114063298786279
-1.0582845291705258,6.092897097308503
-1.0567387419522132,6.05134206198499
-1.056006917278758,6.045281907147699
-1.0525348131237757,5.924219490306144
-1.043468960206752,5.3512988769354255
-1.0333119199920529,4.314553220475415
-1.032293569879834,4.212954535423623
-1.029106081353165,3.8496243562358683
-1.0240396992520948,3.20131550836291
-1.021846345550161,2.9200718503913112
-1.0079752883026212,1.1599762225272456
-1.0052087675431687,0.8178796780276122
-1.0024219185375551,0.5255114997277608
-1.0000745010525736,0.2480026669120325
-0.9996151506654667,0.2223792965470583
-0.98744493920135,-0.9135631555798183
-0.9793034546621993,-1.4132516309722192
-0.9775894535687577,-1.4784448978940954
-0.9494470035221538,-1.8439268636511075
-0.9397150026265968,-1.6531832677852083
-0.9311664314826658,-1.536623989834061
-0.9244948064889504,-1.4297678674342198
-0.9114876309740141,-1.3923019639951248
-0.9084048846935135,-1.3961764034685706
-0.9069290683906632,-1.4005476830941634
-0.9048035641305088,-1.4331841699988843
-0.8923073214741759,-1.6793911995698168
-0.8914557533061638,-1.7268963640780781
-0.8890134213980039,-1.7715703458792795
-0.884945933082931,-1.8602961021743079
-0.8795960843996902,-1.9966817664501935
-0.8568465085134007,-2.4619183890067244
-0.8469779164733042,-2.39722162743865
-0.8452790043595613,-2.3671812239503196
-0.8444982076389884,-2.38936329962474
-0.8407084534583946,-2.2846738310661583
-0.8320478423492164,-1.9285701621585785
-0.8202111579420159,-1.2024538994336724
-0.8167523413255449,-0.9709963817447822
-0.8160529487239447,-0.9206260739229191
-0.8107064404541751,-0.49082723578363924
-0.8076335429742709,-0.2496466186720701
-0.7962900537517719,0.6982418465185143
-0.7898147584358224,1.2423448027224095
-0.7872387217397558,1.456080795019612
-0.7762431957007223,2.180198784179539
-0.7761824308026974,2.176860585856495
-0.7736004633650824,2.3154472178495626
-0.7611198074222116,2.791793771752359
-0.7558103396996638,2.8845050913969583
-0.754695255568695,2.8662507610530246
-0.7486159558529346,2.869533085291318
-0.7480455507081185,2.8385847810263005
-0.746452915588907,2.8288900767546927
-0.7440723631398329,2.790524059417438
-0.7420827778791588,2.727913903096339
-0.7383872543793477,2.657371867847557
-0.7265390611108247,2.1285023801911094
-0.7202239507238901,1.8021494681908627
-0.7164766835096645,1.5601924569045962
-0.7156496662254082,1.4937946110465945
-0.7138414685139853,1.3962654630229658
-0.7115370085144095,1.242575997867423
-0.692087685036781,0.047997777611229794
-0.6916829746112487,0.010433362223587279
-0.6776653252596003,-0.7013079007817562
-0.676022696614293,-0.7695695239088821
-0.6599237907004074,-1.3277777471950034
-0.6424167851150333,-1.7472682437390104
-0.6375087812624436,-1.8922697056801114
-0.6371664398395578,-1.918372674030457
-0.631031194413417,-2.02062945815508
-0.6260325088738163,-2.1529397261858647
-0.6226320489973212,-2.2242880485386207
-0.620228856023652,-2.267006431465796
-0.6161511787020313,-2.3825141698139127
-0.6145908538926901,-2.4091169194067343
-0.6140957834938408,-2.4247407378789885
-0.6122373737929712,-2.4629116719516384
-0.6082671576630023,-2.581198720640199
-0.5988909453448716,-2.8370623303361877
-0.5977237780082065,-2.9089770764889225
-0.5892664351327852,-3.0850316885097278
-0.5832715906478976,-3.2558930326381117
-0.5809170893602742,-3.2919593694411935
-0.5771213391049459,-3.404508287444661
-0.576691149559152,-3.4323510055479547
-0.5763556018101523,-3.428722917210954
-0.5670477231225952,-3.5345216547796743
-0.5643948399065222,-3.574466152537022
-0.5614459625104766,-3.592780145989284
-0.5553777835521254,-3.5915972394659246
-0.5542621643100278,-3.577229183517168
-0.5394927673180128,-3.2917553929025014
-0.5352314477490432,-3.1831685831100054
-0.530815744659284,-3.0509087353463196
-0.5231872647236733,-2.7293538342477084
-0.5209373521898852,-2.590271796748392
-0.5200167194185523,-2.55160003575329
-0.5140184358495716,-2.2638519632973795
-0.5121967169220412,-2.1786618917573737
-0.5098380083996727,-2.0652100349349176
-0.508246644661023,-1.9875486953015973
-0.503576788528564,-1.7274843561446729
-0.5017344301226272,-1.638318504272384
-0.4932555326222188,-1.261750946695961
-0.4862441357441796,-0.8818129557275122
-0.4831296832265686,-0.7651428842979913
-0.47226621257026835,-0.41839938884189753
-0.468073724895401,-0.2915742080722604
-0.4665311011980515,-0.26399018571556776
-0.458411197720376,-0.09538382604986832
-0.4416848834399021,0.004306401411446555
-0.434935599297976,0.05144439060093439
-0.43463361878927387,0.016878924777451256
-0.4267417364227981,0.05312234899431312
-0.4245999043093671,0.06682983735325043
-0.4243085586364259,0.08078407154292325
-0.42419747899096993,0.04760069447723568
-0.4207133509159302,0.031030309976868873
-0.4157956636419988,0.058511219701336104
-0.40776894854733126,0.13089437861688794
-0.39956993137729047,0.20367543569501784
-0.3956327468947727,0.2536663529139011
-0.3872258775081887,0.42641875846291266
-0.38480941953473513,0.4703808568021734
-0.37593402980284907,0.6876095459532776
-0.37251551618270495,0.7672300051000176
-0.36755625286426596,0.8839646408693188
-0.36741655620191027,0.8931568624583937
-0.3534354767206498,1.1708584191235323
-0.3513493646399204,1.217065071798673
-0.33853088130727915,1.320667922726157
-0.3371788154599251,1.349886991384453
-0.327433738926878,1.3128712299342158
-0.3172571105881028,1.159142249667342
-0.31376051789104764,1.1092500506231204
-0.3096082503319555,1.0429400004872427
-0.30566874927428955,0.9182792571548241
-0.30454865756231975,0.8828305399490466
-0.29474586304961914,0.6321674784826355
-0.2823577988164221,0.2907278629922561
-0.28150606408404055,0.30594983241170187
-0.27848985176884966,0.21368163901934895
-0.27042150890909067,0.06166433368830756
-0.2676253718254804,0.028461912988734114
-0.26664652067931094,0.05325655458013104
-0.26113306157151905,-0.030847834487453783
-0.25504050283638247,0.011067112158315073
-0.25252680756155943,-0.0059009034205466365
-0.2494058943426931,-0.010365711301494523
-0.24509795206436813,0.0728790780518832
-0.24486375403990301,0.09430284414153574
-0.2438189088937417,0.08333532707265662
-0.21324104164246727,0.7508727966525846
-0.20984559182912665,0.8309627490880637
-0.20447306835132562,0.9008558653156961
-0.19362605184269022,0.9708905577092961
-0.1923334439203508,0.9446142756053939
-0.1922171840160667,0.978320869077139
-0.1772583647075212,0.7896887554784487
-0.17131035639817283,0.5921270825132525
-0.15906486783506768,0.1440213435367039
-0.15253848783820256,-0.21962172859947648
-0.15076450068161984,-0.2820029230564468
-0.15053550215458866,-0.2503897892006271
-0.13000491441663442,-1.367509674575624
-0.12327231535576733,-1.63358427773092
-0.11195040030910786,-2.055996025080281
-0.09061046414014307,-2.371996597674678
-0.09055765807632898,-2.4026746989716483
-0.08034834780706657,-2.298324089467618
-0.07630283976298724,-2.264369144801459
-0.06951246883089457,-2.1755510167906786
-0.0592925311367587,-1.9890742164401136
-0.0575645611950959,-1.9482946844057085
-0.055771726603977,-1.899619609714975
-0.04402566249361595,-1.6812763305489193
-0.03808955986394569,-1.6076568472529504
-0.030531039295436102,-1.5188192008296164
-0.03008984593773567,-1.5249257238200415
-0.02908592123475806,-1.4864732252176633
-0.025088595591732155,-1.4693321263001342
-0.012930161259844475,-1.3891415728728715
-0.012046090885087235,-1.4117960705170973
-0.008046283987775738,-1.3828901605476154
-0.006448036315156891,-1.348036937326187
-0.00021601664131987164,-1.3257293869228257
0.01673012673847296,-1.1095441527644982
0.03067876609841358,-0.7665818929222767
0.03235012297234263,-0.708537782103185
0.04187860810426969,-0.36924491648100893
0.05300156440699677,0.14523982001391075
0.057878943793713944,0.355851784173486
0.0635490303800137,0.5992676171730233
0.06525488940359647,0.67281849434015
0.08281355778128452,1.22831593941973
0.08379332635427073,1.2384197526569876
0.10287527997667567,1.1596140857006636
0.105971787140136,1.057104554272874
0.10843871366509106,0.9938352330194645
0.11183905755704027,0.8577300066005681
0.1134667973398118,0.7875530004846574
0.11592538447957335,0.6458737250430898
0.12122759925152282,0.3969704180102404
0.12838615705748024,-0.026826046401281885
0.1285737485010312,-0.056499432910410936
0.13333946208494707,-0.37356013383384806
0.13647880150475578,-0.5638969528003775
0.13813509934319956,-0.6821533312521263
0.14511208473728043,-1.0823886534154012
0.1485482745897686,-1.260919762641893
0.16396547094388403,-1.8271059964504055
0.1704356521292607,-1.829439305242362
0.17559737815920418,-1.7322157860803933
0.17730018380515578,-1.6916460532167643
0.1776871294876754,-1.65830058747668
0.1862428909403122,-1.2132836617399816
0.18701127268629758,-1.1594594482230016
0.18944951327604986,-0.9957813000000603
0.19526184320655293,-0.4249993877558151
0.22007730099646228,2.6019662315316268
0.22966148349991267,3.8335251889990487
0.23017279294588766,3.9190544211485743
0.2525500452438241,5.835739649917087
0.2574979082185598,5.985895497326613
0.26048004404212177,5.996741157542876
0.3054137018096772,1.525465395146017
0.30928350977881536,0.9663455991531237
0.30952944061968957,0.9266650053000354
0.31114037178102016,0.6539476041539821
0.3117566458627601,0.5869772955496595
0.31685692278499067,-0.17378774871878003
0.31722378078840086,-0.24006293305146564
0.3256605888735917,-1.3399793552191324
0.33720152075633836,-2.347258674415277
0.3666675263371584,-1.9166752459556458
0.37354387328945204,-1.1521139906037166
0.37423129893567086,-1.0808694945550414
0.3759426969962769,-0.8518804186352428
0.3832441531941373,0.16154635736308998
0.39581995472135745,2.108049658896253
0.39766151222323654,2.3688004702619145
0.4163695087209378,4.888035426798221
0.41798090857899917,5.066099339747073
0.4225302256396972,5.511485935163492
0.4374658019627695,6.115926410102584
0.46222356399965836,4.846111840604782
0.4746799030304838,3.420546588700191
0.4825013606622326,2.427325080704191
0.4899742504972413,1.4794189491347356
0.4955696275819488,0.7833310183546809
0.519296027165169,-1.3055302680272383
0.519907561634672,-1.3590468758162113
0.5273902540599131,-1.6573508431461836
0.5354044150812154,-1.8504327529314153
0.5355330731138239,-1.8625126040507098
0.5437379116844565,-1.87656245545284
0.5576680993254479,-1.7172730619798486
0.5604020092286297,-1.664668050487121
0.5691154353754433,-1.5132599211740385
0.5700783769662845,-1.5096926657816436
0.5720818893863839,-1.5189433416224924
0.5741982443662397,-1.4364260098146346
0.5804450020628762,-1.3657941766424986
0.5915819207629669,-1.3693899513384957
0.5918419759483395,-1.3789386234111607
0.6034458794676025,-1.5802287758166753
0.6059165377644957,-1.6068362785512105
0.6089811712377573,-1.717975062672109
0.6098124284606294,-1.739000475044813
0.6117442186095134,-1.7682735101796438
0.6168900419629657,-1.908013570320667
0.6190701327893322,-1.9980232979623225
0.6211881332289204,-2.032807964546209
0.6268629105940198,-2.2121099638977038
0.6314970016290333,-2.3069322198040467
0.6377731663699446,-2.438583041539497
0.6385193983085786,-2.4225282556123555
0.6397333307744129,-2.452044170972666
0.6449473287285352,-2.4776770468082736
0.6470623517869343,-2.4556838390573246
0.6587454274170952,-2.2982048131865156
0.6659462027447756,-2.045304377889088
0.6673200776128301,-1.9714559633806865
0.6683912586874445,-1.9165222874388554
0.6711694747765158,-1.784157367202659
0.6724501837466095,-1.7010453056897092
0.6732741354387608,-1.668155569987254
0.6740446130790749,-1.6242852720956764
0.6816615416818048,-1.149836571564415
0.6875955341728841,-0.6794001595433983
0.689597856447028,-0.5202620075616534
0.6922618444943627,-0.2588959612185492
0.6989088809845212,0.28671977352457784
0.7032425273637077,0.6608064610740755
0.7159335474600468,1.675802724124469
0.7198771659793204,1.9160578956371956
0.7250955653163178,2.2408553026016
0.7444069207946411,2.8559858083961367
0.7519541712311142,2.849558826340776
0.7528942614398151,2.847216406250823
0.7600223366036758,2.7363026469362226
0.7612675050279698,2.6238302359458903
0.7623300901257632,2.62482427810648
0.7675298591136777,2.442583027252151
0.768024617133876,2.397403284125266
0.7729883998174438,2.177352299593262
0.773224554996848,2.1841650356374926
0.7751038992079677,2.0823731896200948
0.7789938181548104,1.8533826666335527
0.7959302561687762,0.817717386443809
0.7982265761308716,0.6585604593332298
0.8013922825862116,0.47536050027573273
0.8058632514044586,0.18562618090493904
0.8270340597205328,-0.8805813402426245
0.8299923856564515,-1.0341203824833127
0.8314904468748612,-1.050120119530396
0.8411216053090724,-1.3573488605932273
0.8426878754754332,-1.4027246542438323
0.8449229579660011,-1.4590834857919797
0.847195509979592,-1.512082842507766
0.8543610240160855,-1.7205464882367267
0.8570202726349141,-1.7465835096675058
0.8579867694186394,-1.7970576837821668
0.8606345833158819,-1.8147962794194008
0.8623641441162255,-1.8512115184877462
0.8731836889028814,-2.0970818666692033
0.8795896841350892,-2.2494356958705946
0.8824116924691312,-2.3334490833100157
0.8883400215932156,-2.4889508639582756
0.8915264302236992,-2.5560159888892238
0.8942863671439674,-2.655340077748977
0.8960734715749892,-2.703588152253634
0.902137596121527,-2.8454290643226163
0.9023312316272394,-2.8612329986863556
0.9079523906946037,-3.025658898388648
0.9079593368427958,-3.0216775175964883
0.9159220295822985,-3.2424407681444243
0.9183407683948346,-3.303236218737988
0.9200580629723607,-3.3257018471862736
0.923284648030056,-3.396236365038958
0.9248337876197854,-3.437055416596001
0.928282564583637,-3.5199349001955813
0.9437538049709282,-3.585317916865284
0.960916186229702,-3.332873255841141
0.9735663581233744,-2.8765708912596337
0.9739084548048824,-2.867864121214901
0.98088875047124,-2.571094423889076
0.9829693851278716,-2.430890038216603
0.9864444727928463,-2.2812639326129935
0.9906172476056367,-2.0712588384019575
0.9965803640657342,-1.7455484178328269
1.0004797897345927,-1.5541874708546761
1.0073281897139807,-1.2284982796141704
1.0132718486232903,-0.9441077988401084
1.026555613469169,-0.44526948258138305
1.0365346629961696,-0.20867575031096236
1.0376958248411752,-0.1935920457879581
1.0410140381977442,-0.09148485481501023
1.0465401803805037,-0.05261618707821661
1.046802737098738,-0.06068939587663663
1.0560010064284047,0.028573501960532814
1.0610931750222203,0.06849148031756636
1.0639655315952066,0.04522949738037103
1.0717286899789285,0.0473880203004456
1.0769903165824477,0.03578049947136276
1.0899369306234323,0.11769546251386562
1.093408013053324,0.12364235292004404
1.111970632946516,0.4056797241788516
1.1257857047402657,0.7172926129073035
1.126515829475589,0.7157193981022211
1.1373042486150116,1.0017433267419364
1.1407781543833018,1.067681863223183
1.1575968382646762,1.3229075070361442
1.174656595152527,1.3386610664460612
1.1748298420969574,1.3320115157334609
1.1807529887460912,1.236765339768118
1.2000069917452851,0.757742928482659
1.21154528725193,0.4399871020985712
1.2143150230976492,0.38449218663477613
1.2162763898588667,0.32060742826422495
1.2201414665844634,0.22007175441729024
1.2383595857466583,-0.014116531256351187
1.2394035568531319,-0.004878877151259969
1.24463697558277,-0.022418387890975437
1.2515346054165288,0.004231784383301646
1.2580983758222484,0.09614453703148071
1.2725597736564742,0.4044226356225308
1.2742661805076985,0.4656342887486244
1.288179868490145,0.7863760734098789
1.2893138120238143,0.7958121765386306
1.2921741707029177,0.8345390670129017
1.2949253369093414,0.9025017661909783
1.2973477854139963,0.9401015430141666
1.2997850590142672,0.9214754697913196
1.3020071835681026,0.9963105702126227
1.3021309326209796,0.9512404497244283
1.310458072088097,0.9423986295283313
1.3115110409337616,0.9779908600694421
1.3131205537061819,0.9578974015537667
1.3143083588778133,0.9595564641713668
1.3201181337118877,0.8655763644723182
1.3210740281722844,0.8341190699477002
1.3228051673923824,0.7835910679184511
1.3247972308114058,0.7576765012915433
1.3249734394360502,0.7687750399618738
1.328292817414562,0.6397069936719949
1.3323859233254929,0.506127410229955
1.3329151229629606,0.4880512633595833
1.3355944190614881,0.40809905793352774
1.3386255353885677,0.25916645872947264
1.3411992794051049,0.11976878415602779
1.3423667668215291,0.08946828314746967
1.3456549760915175,-0.06948481287011705
1.3491039621749747,-0.24805242435888003
1.3528855880954076,-0.4396198931598273
