n_harmonics,base_freq,magnitudes,instruments
7,3.6778446893405383,"[ 0.48805351  0.78815161  0.03235666  0.69882313 -0.40296341  0.13848287
  0.44505737]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
-2.4476815912884,-4.492610886583481
-2.43767323288713,-4.295330233984697
-2.4371692766631488,-4.2807863636753964
-2.436902889052452,-4.311201385397188
-2.430341590513963,-4.090634901518144
-2.429899260658526,-4.130739449144301
-2.4264002892439827,-3.9034914437977033
-2.42329203022524,-3.8263777046945635
-2.4202197409919606,-3.7806033856923285
-2.419943198770853,-3.6871733224405787
-2.411840604861386,-3.2907047819625923
-2.410066098385908,-3.2046911723063163
-2.4049282922679716,-2.9490214196710975
-2.3896853886688696,-2.1650325214203052
-2.373410641442753,-1.143822422679411
-2.372906306791171,-1.1178771023568606
-2.3629948214090577,-0.5581643621758668
-2.3564079024609192,-0.23905114486493464
-2.3550051703049384,-0.17751557938017865
-2.342649144902099,0.44506953230447066
-2.337901363564076,0.5672200906728423
-2.336424710966708,0.6142058792961286
-2.31935922885749,1.048954477233807
-2.317247866015468,1.114881011801131
-2.3164091476354054,1.1657786160665227
-2.3041293530869145,1.242579536209663
-2.2920536170357173,1.1511826099656308
-2.2882010517519378,1.145359485533863
-2.2849257833868295,1.1326120080694522
-2.2747061213908406,0.8755804323131308
-2.2598388970348298,0.4439199816914296
-2.252917733102639,0.26146348626124927
-2.251506842489874,0.19784710026628244
-2.2295130666023644,-0.5000790886753371
-2.2154672980136123,-1.0082626413273772
-2.2124520813766835,-1.0586074609170315
-2.206727733996006,-1.2285288000422632
-2.2040518308972605,-1.2924196203859226
-2.2006200818705506,-1.394528575931678
-2.1976054917320127,-1.4111642399182087
-2.1943492898472448,-1.4365630152374493
-2.181676904863761,-1.6172406932555456
-2.177831842507911,-1.6399507886669533
-2.176214436314119,-1.6568451263605037
-2.1737631434781886,-1.5906198723758525
-2.1721826952215126,-1.6308964511377277
-2.170678913509872,-1.6927177102220068
-2.165031260447148,-1.6803195109512348
-2.1595385638402704,-1.6139139146822374
-2.14578510623073,-1.5232654402409145
-2.1364668741919317,-1.318056216294486
-2.1311195903988986,-1.2238989337161377
-2.1205146164051163,-0.9961379536297381
-2.095733513973839,-0.4217632639695003
-2.093789154106764,-0.3316699012714847
-2.0844685020189457,-0.1443773687923697
-2.070919619337795,0.12062238371062065
-2.0690149762210597,0.20684749233549118
-2.0479929445477314,0.4873889638306091
-2.047513515579455,0.44673179220981507
-2.0440642786468315,0.5622194540510231
-2.0371507256626042,0.5721668852371145
-2.0331617924793237,0.647527900127637
-2.021155426786665,0.6339407913962144
-2.019922745117506,0.685301648032318
-2.006269803955237,0.7071356269727708
-2.0044610582067697,0.709238898361657
-1.9779483049276751,0.7547400376692305
-1.9740252015859505,0.7790226263070104
-1.9586757713447427,0.8037804149851949
-1.9513186318944196,0.8368798037211592
-1.9425336068964243,0.8330153833481497
-1.9413637839803235,0.8343996763377597
-1.9378536619910858,0.876852574341745
-1.9357553027654377,0.8011633768502405
-1.931207279233302,0.8268268266749088
-1.9215860548072117,0.9645962119287154
-1.9190340741258554,0.912047536608339
-1.9173213649844003,0.9367861061232339
-1.9088126447037796,0.9372020218438296
-1.8982623466300041,0.9806401882004312
-1.883030297331127,1.081546646205412
-1.8822117546445436,1.0306234581680023
-1.8802997844559042,1.0528311001517194
-1.8704677486464194,1.1245146741101515
-1.8661392485165371,1.1068691266096122
-1.8622390144905197,1.1160967038553078
-1.8542294153986838,0.9774595204486469
-1.8438460186932581,1.0753108381523635
-1.8437887809398066,1.0709726335059193
-1.8427477105036347,1.0858492100618116
-1.840751180360227,1.0616275667287374
-1.8378750976264249,1.0142977829387054
-1.8175059340050324,0.9608968520571872
-1.808503464582768,0.9720239866406232
-1.800675405023203,0.9812433275292782
-1.7996146189390236,0.9833382674368538
-1.7988367811474462,0.9793165826555915
-1.798487343599786,1.0122956082866654
-1.7568027185721724,1.2274779223547194
-1.750883804576067,1.235058914748063
-1.7463750708075345,1.3267283059548443
-1.743868716645674,1.4785444910210064
-1.7409929136417786,1.431164507449566
-1.7378851568026032,1.4266710352221694
-1.730456872410445,1.6294579347653029
-1.7128491342506313,1.9915154087029106
-1.709937439415129,2.0903511985542558
-1.70929845263672,2.0928863369176285
-1.7032624055375718,2.107044103860861
-1.699460585836629,2.2178002301996464
-1.6992494377069063,2.2632819767988943
-1.6850955394112759,2.3919235654819064
-1.6850848170556858,2.4817319859506792
-1.681944314707175,2.4466535326253323
-1.6637208357347968,2.6903887873250065
-1.6574580193938426,2.6843848271788593
-1.6523692087244146,2.6869584522537426
-1.6519496770588364,2.6320631475032097
-1.6504829463468411,2.647467187341286
-1.6495973956313954,2.6517754703280016
-1.6433694471182982,2.622404502265996
-1.6397302829234421,2.529611686682597
-1.6386933795501704,2.545597479986248
-1.6385435424384562,2.4881436223680473
-1.6374432011656217,2.435658110294526
-1.6232874946575635,2.141111389487654
-1.61107669041614,1.7357064346880642
-1.6084389806921975,1.6977017626900768
-1.5882846522135852,0.8140331153759727
-1.5844793749740202,0.6486261601661784
-1.5824742960382878,0.5017968707244563
-1.5822359205589542,0.45907043890163024
-1.5704798665406972,-0.10769943551484346
-1.5622773495483322,-0.4384914812465373
-1.5614079162536445,-0.5126356299350621
-1.552016403637781,-0.9272766606508233
-1.5479986167959607,-1.1785957859128837
-1.5423578769242186,-1.3068423978028392
-1.5354610725914555,-1.527156097490302
-1.528335154589527,-1.7481322460930475
-1.5280785127117975,-1.770032172849921
-1.520607475387712,-1.9027535704719816
-1.5199518064401076,-1.9337274859390776
-1.5127630539014227,-2.0134708331607296
-1.5104530007670514,-2.039265785059622
-1.5000226750261647,-2.004109557751182
-1.4981662076520137,-1.9790272383540173
-1.4958391646356044,-1.9632040604600092
-1.494970211154399,-1.942672475927423
-1.4870183500671146,-1.8242108985378662
-1.4782986259858646,-1.635153029319834
-1.470384087609933,-1.3180513519381305
-1.4703774732443997,-1.3418026621961463
-1.4570765029374264,-0.8148369938736342
-1.4545743394557855,-0.6988809499023673
-1.4451317382842375,-0.1799028999781975
-1.4433877155646906,-0.1602819397863674
-1.4378895189911847,0.11551975123242438
-1.4345155681688126,0.3124421575466561
-1.429127565316376,0.605372262136348
-1.4273454286104355,0.6779518693764081
-1.412718865220907,1.33973341943498
-1.410032374723745,1.426295533191599
-1.406149582916341,1.6017599342645605
-1.4045807659303076,1.5808978458384935
-1.4007929564506318,1.7690180186497113
-1.3867044361194203,2.0547469180517743
-1.3854514585110629,2.0281724227711497
-1.3735430289451356,2.147384858764294
-1.3657585928460445,2.1111255530075925
-1.3639685961881614,2.015450884692049
-1.360568779939005,1.9797429570386136
-1.3572599305706246,1.8820332057336548
-1.3515080210832953,1.7713794010281583
-1.3478290444170336,1.6617713505351683
-1.34222254613135,1.4159892260439715
-1.3401822328058284,1.3360583170251348
-1.3355417792730166,1.1768189775593996
-1.3335451904997726,1.0571612921304139
-1.3246566951339076,0.5477429078963713
-1.3184632990091416,0.21502128630449713
-1.3174718328150277,0.16093938709111777
-1.3080358672040786,-0.3845413301724928
-1.3055974247198403,-0.47465619562326716
-1.2945631466396486,-1.2130917198039137
-1.290479646520999,-1.4346083567810366
-1.2889379228215017,-1.4851022564073988
-1.2789906716682287,-2.034067432014672
-1.2772411174949794,-2.0745039538621146
-1.2712011508402237,-2.408051779193508
-1.2689840616630679,-2.4775396645947656
-1.2668335658342025,-2.570257912134794
-1.254634350331401,-2.938102971468434
-1.2469843213223484,-3.1068871067854547
-1.2450605203121905,-3.1096378987787845
-1.243288550480617,-3.0886785242627153
-1.2325925092372974,-3.0831984602835676
-1.2286101532106335,-3.0609229889134344
-1.2245457092672523,-3.001280614180548
-1.2174732355662765,-2.7752450685774024
-1.2145737058523303,-2.7577147048524586
-1.2135434388888675,-2.694402737642947
-1.2127006995153207,-2.6647024638067407
-1.2060425979289267,-2.4213837898247137
-1.2044881424099794,-2.318438663938568
-1.2012237818473557,-2.1350612872752492
-1.1799643483703441,-0.9515344074076769
-1.1706982015788163,-0.3458203108143686
-1.17019316913516,-0.2766643601336872
-1.1671994886624937,-0.13135895141271345
-1.1545928963521848,0.7395411609778489
-1.1532826429492296,0.8197434845370178
-1.1504821357796522,1.007532366495355
-1.1499625714383126,1.0174363046936956
-1.1398883458736457,1.6531435293827739
-1.1217532612996737,2.6236513549277523
-1.1181755193111853,2.873137522317434
-1.1155326082911017,2.8077231046785753
-1.1112753387149754,3.03428133911219
-1.0763899350233712,3.472799126235228
-1.0723040924840628,3.3726963452051586
-1.0688321905558658,3.368808379563029
-1.0682338524366295,3.3687744283669545
-1.0620340246565252,3.2193697930060723
-1.0611334296562562,3.2373456749516514
-1.057366099273664,3.054681379160613
-1.052087952301342,2.9920468773361115
-1.0414486624909107,2.6557359595775076
-1.0334172910460404,2.3719541368384363
-1.0276458625942544,2.1662005451548874
-1.0268198568433298,2.1341163822886156
-1.0230630348676835,1.9803913013025238
-1.018679204687713,1.8377810397898997
-1.0048141198081646,1.3568145125026645
-1.0030556178701542,1.2926156485047005
-0.9973600954541424,1.1206823967177313
-0.979871090906403,0.6512728973415386
-0.9754513489180141,0.524313929163879
-0.9676167372773312,0.34340542198112123
-0.9490137042519047,0.14219397170200973
-0.9469854985021144,0.13327922996943012
-0.936464728589919,0.0017278844562793882
-0.9317827360330257,-0.04410284548638828
-0.9313082375379453,0.009663903546631825
-0.9270990884874251,-0.04482143648378063
-0.915728216538473,-0.09810009050323099
-0.9128521440307846,-0.12717892471231834
-0.9054964847386762,-0.19097163303708634
-0.9046430086570654,-0.15766321946552564
-0.9045254062484007,-0.21225356332078596
-0.8965480705168862,-0.30153615026387015
-0.8692944769171511,-0.8321552179719792
-0.8620446892857201,-0.9845403143449093
-0.8460712277350542,-1.4994508834724882
-0.838015272659316,-1.9239469484819336
-0.8368860865847729,-1.9030623309819563
-0.8322067463988518,-2.158854398722166
-0.8289785671378862,-2.2827263488965475
-0.8240474356640268,-2.503830343691943
-0.8238444125107964,-2.4882858897469164
-0.8089914290810123,-3.134916562517697
-0.807629673122995,-3.248704629395416
-0.7983687372131074,-3.515089740020956
-0.7833406334931126,-4.123522755729998
-0.7765442381741976,-4.269067874710115
-0.7761687645836783,-4.238075645058422
-0.7715151181174384,-4.409411676713395
-0.7607707575121316,-4.50880843964795
-0.7568106611183594,-4.586576698007163
-0.7492350341257703,-4.531483276348294
-0.7458431084128865,-4.61497049179348
-0.7393885765317152,-4.484294273070972
-0.7391008901637299,-4.481576400938628
-0.7357499961993055,-4.465282277488939
-0.7291353827283498,-4.298054502881494
-0.7248460821596803,-4.1683574789704725
-0.7203121913595165,-4.027177761732306
-0.7191953212503504,-3.937955211359684
-0.7165693347253299,-3.8671457715343487
-0.6936710430988269,-2.8177481454320343
-0.6798089529247946,-1.9751479283214775
-0.6598632566699414,-0.9028882547247598
-0.6573929911080549,-0.6439142657864217
-0.6508713858344022,-0.37636340129868445
-0.6452652112621529,-0.05891898132202746
-0.6339580027209863,0.4208192409367458
-0.6338761896435043,0.4271985242080474
-0.6257532885660955,0.7283156883280947
-0.6255038756342572,0.7283430534882672
-0.6249305777037368,0.7514679803022906
-0.6230607306330675,0.8023792812734537
-0.6050011931122521,1.1576999942882635
-0.6008331884977514,1.2362116996901404
-0.5998551153395528,1.2022252378664586
-0.5958335908834815,1.1981524771599552
-0.5922074402850934,1.2684220573708265
-0.5889944187688951,1.1656774797436755
-0.5869187493236003,1.2559729695595998
-0.5818427638209749,1.1295915343735794
-0.5758030417967217,1.0560329830899455
-0.5726199297762928,0.9874231458761014
-0.5696611493797077,0.9714372325788556
-0.5686603670592723,0.9573019063860417
-0.5643634102525104,0.7896039308984513
-0.5586119406196128,0.6325599065701434
-0.5537431991219623,0.6030731757846541
-0.5531508669074818,0.5543099889310383
-0.5374575918939692,-0.016173093909123245
-0.533491542426396,-0.11625386288914019
-0.5255910519063174,-0.33454449419882454
-0.5217348702908797,-0.5842963853596503
-0.5203585194436289,-0.5928853243913209
-0.5199208667563004,-0.614328980374577
-0.5185189748071695,-0.6494523113743979
-0.5170072905882437,-0.691109374402131
-0.5151501294065537,-0.7069427666299486
-0.5043332331015105,-1.036138343155177
-0.5022671574302775,-1.1319971876602326
-0.49513304496825983,-1.2790675260748732
-0.4924246252190949,-1.3445204401774498
-0.48065760784800116,-1.5598943136414165
-0.4792933801222352,-1.6087408242282601
-0.47723604298434585,-1.6356929436231307
-0.4770097565978162,-1.6269128146199698
-0.4723518526472259,-1.6727185927761992
-0.4684979312824309,-1.6414800726738072
-0.46032414307205016,-1.6490421111414715
-0.4567182943730357,-1.6577748239718866
-0.427338913222016,-1.2915245337479804
-0.42309543005013284,-1.2063000373824917
-0.41702948633526216,-1.1236592474314575
-0.3991003389897747,-0.7194193149992697
-0.397076473464935,-0.6151507474677501
-0.3957196806786545,-0.6121034146491631
-0.3942596203669808,-0.5888623746532694
-0.39063073566076856,-0.46888235857774774
-0.3724568293302992,-0.056436953198979414
-0.3630654440517671,0.18501427201457976
-0.35807573843955387,0.17687880433522332
-0.34607358864858107,0.3634537699412987
-0.3413362911063911,0.3852276887732157
-0.3387000443284691,0.46226099168463897
-0.33794393642589515,0.43429091994636215
-0.3370099090133647,0.5134523052656585
-0.3355357619126398,0.5169898476974979
-0.3317814147210827,0.49753815050291905
-0.3259775710902173,0.6097401767826734
-0.32388374755492855,0.5688135228566404
-0.3115065873163676,0.6451477600691016
-0.3110065461532838,0.6563786678995917
-0.30307025931938636,0.7125693775579811
-0.302284724423012,0.6929365209118
-0.29035935702577786,0.7692371486531021
-0.27921805717561554,0.7258053414977017
-0.27464603075193317,0.7467718921243595
-0.26759484772926356,0.7853989233031216
-0.2621575461081589,0.8068814254924958
-0.25285478778179193,0.8069731550156168
-0.22402457356170835,0.8692892204152451
-0.22031339541271544,0.8663260573234005
-0.20361576923781044,0.9878304177114453
-0.20309324910097626,0.9996641654798757
-0.19990810679969506,1.0247587850492106
-0.1968680661510751,1.018872085498112
-0.19433499858412873,1.0064274260055501
-0.191197713263775,1.0259194336932864
-0.19016861171339627,1.0685309880050935
-0.18980551929474698,1.0376372151633386
-0.18421740130208297,1.0820367323876656
-0.18348570770297545,1.1268203146518612
-0.1812646023329174,1.048078285102868
-0.1753781758612174,1.0867119008257273
-0.1673592533173376,1.098357750879117
-0.1600627628660405,1.13965702836866
-0.14923798885599027,1.1049482419814574
-0.1474640673369878,1.0751559473488872
-0.1425782488993521,1.1535619306969485
-0.137274469921711,1.0921811127502208
-0.1341833569960622,1.0793066116020171
-0.13034500226275636,1.0674539239201857
-0.12729243050210393,1.0725555535333482
-0.12262102411029785,1.0243489428706596
-0.10942582006870172,0.9799281014388246
-0.08859555825488385,0.9385152605638778
-0.08367396711701058,0.9242634608827194
-0.08264024935199643,0.9349651944356948
-0.08196994820932879,0.9872252895575097
-0.07508138440387402,0.9659666217825252
-0.07212580197090324,1.0088509901889828
-0.0563927491134133,1.082209570823093
-0.048750581418518735,1.1828219319723272
-0.04476655217607739,1.2589192972093664
-0.03852687553187195,1.3155950026001908
-0.0382604394353363,1.368118650124424
-0.03422643982092577,1.4436570938637838
-0.03232730911648263,1.4266121835239831
-0.024120030662432512,1.5486030001836342
-0.016379196476311364,1.6862152323540671
-0.014952878918864876,1.757384493823746
-0.008528092154102662,1.8843041000838812
-0.007092692645185306,1.9290372556438287
-0.0065131486218970025,1.9655743262062517
0.0018035800234201815,2.1002722157206253
0.0032209704231505043,2.081846308209372
0.01380990605463639,2.378660558867598
0.02161612348513664,2.515017649592642
0.030671586907702775,2.604456360141769
0.03471452964497468,2.619477548497124
0.04698476811574093,2.6499522555705135
0.04928031554400869,2.6770603453330644
0.0503685603670867,2.6671801790246774
0.051084020908768846,2.63420476227048
0.05468433728363209,2.6912741393162967
0.060225893885266224,2.614292055972639
0.06412799042017348,2.580592672778852
0.06421852414798979,2.5922625172820917
0.06511846994879367,2.5748135990129777
0.06890124434502454,2.5491910279149326
0.07930789432472096,2.3934923724692596
0.07981667769561618,2.2771256525283325
0.08393265033104491,2.21911524665184
0.0910408157321223,1.9459260368308784
0.10608988429071076,1.4035596715850407
0.10730559451464217,1.3579687311546478
0.12076594430338616,0.7149850267829568
0.16506555968314984,-1.2819078013814462
0.1689108957281391,-1.4391566335420722
0.17162451442885063,-1.5634050950241303
0.17232368993519032,-1.5538906311507918
0.17653941951066443,-1.6822498097806926
0.19008197207669575,-1.9419029897805453
0.21768220571572172,-1.8783117590684901
0.21924936030389608,-1.891559067681027
0.22261598209390643,-1.7654373312950455
0.22810452268547365,-1.6300149466670082
0.22946418102288657,-1.6468571091498787
0.23105751177652145,-1.5540236175591722
0.27152645435935874,0.13895011087408815
0.2800609421366085,0.5924773221411249
0.28148407703937206,0.7348774799111177
0.2895875525350693,1.0514521461302873
0.2928535097899072,1.2316307755366611
0.2944872335969704,1.273740291592242
0.3036602849907144,1.6382946211592322
0.30852670987152786,1.7648743146781771
0.31468823229139176,1.9190207294988133
0.3165859215929703,1.9744098287612433
0.31805067316358837,2.0004342933589583
0.3316714973274313,2.1244643591474857
0.3334929423638284,2.1807819994240685
0.343234306723172,2.047329869946976
0.3533323578992791,1.8840098714377291
0.3541442280857181,1.8681940472183944
0.3622228908304681,1.6073580454589584
0.36550797997645024,1.4982317953393907
0.37677411778888414,0.9976043027290342
0.3781510504783059,0.9107809809237902
0.3791463234688197,0.8520220164185747
0.38823442218146775,0.35098356578522827
0.42403770700344,-1.7537741348610798
0.4319214547768224,-2.211439032978284
0.43734493754110026,-2.416267453251623
0.43828598254700735,-2.480566278749172
0.44300823277006085,-2.6003451562369957
0.44560766553187614,-2.738476997539207
0.4494759939188011,-2.834283739792036
0.45163282511189884,-2.926731645597792
0.45506616386119436,-2.896893226760455
0.45753065729746023,-3.044971728333292
0.4643394973661028,-3.092096917647501
0.4665865404901872,-3.090981090501684
0.4757880907175629,-3.1671006239015296
0.47884679965356813,-3.12841328214245
0.4794682295956805,-3.076178405972008
0.4877747567052131,-2.8823643326997233
0.4891533458111974,-2.8612694889925443
0.4913911207032484,-2.8586632598254296
0.49685345603269226,-2.647878594824815
0.5079525627881312,-2.1679895347011273
0.5091207546007457,-2.0971322194306423
0.5286155194295818,-0.955163706987841
0.530932181546043,-0.8202109925245024
0.5351826873095522,-0.6156803891820957
0.5370385121383547,-0.38699218580627
0.5417271361427032,-0.07606285335999372
0.5422118253024588,-0.035032396102463045
0.5548663148389625,0.8487923806927693
0.5554915785846735,0.8363769335221826
0.5617081357500058,1.2760462819508194
0.5732156856889685,1.9640054156981495
0.5836327875133627,2.5042182357609586
0.5855281833853989,2.5469218284662007
0.5944182203643695,2.947751644216814
0.5972445841293292,3.016670247703848
0.5986604285074413,3.083261361963832
0.6115890764024838,3.3090940364739843
0.6166939293929738,3.4375057141790966
0.6308542814024727,3.510671045282337
0.6542918637117738,3.062328816661929
0.6561452190189883,3.0037412534622097
0.6609548791566309,2.775795194496628
0.6648862243750244,2.6385689304920836
0.6694482375684059,2.5843524277140717
0.6727156487145747,2.3974520149293346
0.6839277825985146,2.0647113738116945
0.6855352629700344,1.9902335877709323
0.7027712900312268,1.363578820678979
0.706979750616668,1.2924377965894984
0.7077240276395145,1.2220029177124319
0.718777754048801,0.888583206570661
0.7195511605336211,0.8659198750207503
0.7236367326870967,0.7027621831571148
0.7262050858425071,0.6384752496014002
0.7336992647834384,0.5312348960541419
0.7466524865293716,0.3144606907359738
0.7494097262335835,0.2041816440846796
0.754315258382126,0.21532096797227468
0.7559849078989176,0.1275484409311961
0.7567254618620671,0.14992265331445176
0.7576733114981207,0.1248450601406372
0.7588709454290772,0.11706627679547217
0.7599934299717699,0.10279030656262403
0.7671505072941933,0.04840197305821086
0.7805479020968025,-0.05975473186396298
0.7810064405574826,-0.0417735080018832
0.7825362552951485,-0.046796454585369185
0.7846855246734297,-0.10104636619883284
0.7896107524193363,-0.02499064863059157
0.7897048801688662,-0.11080352842335343
0.7986149133439597,-0.11302782703335539
0.8014837887679587,-0.23032300596850813
0.8161296736738022,-0.34061807810865297
0.8275514142461722,-0.5442557357217266
0.8283825267037672,-0.5585643160556228
0.8290712264792459,-0.5998462732417
0.8415496467925889,-0.9062655869366291
0.8419817946560322,-0.8498072181854206
0.8464583185880379,-1.103612892693492
0.8512537745242374,-1.1826874646975514
0.8566125541099638,-1.3707050497006306
0.8626256483103538,-1.494102469003325
0.8715901183788368,-1.9360859241964634
0.8719944395590185,-1.9801601240098152
0.8729061206345392,-2.0083807758452945
0.8744768050299321,-2.049423949165091
0.8858039502488646,-2.59571505909396
0.8868353753579106,-2.537804412677457
0.8986091319259089,-3.076472365915033
0.8989377800588327,-3.1522319374804812
0.9018284961481875,-3.2929329339567133
0.9027629338264243,-3.312724499257235
0.9032273012970302,-3.3092842906923683
0.905848183028084,-3.415430203590707
0.9082761329604443,-3.5262015877771
0.9399869628073771,-4.473705877041428
0.9497793135602688,-4.497281796073406
0.9565870329539141,-4.548072871690077
0.9579213146269345,-4.630603442295292
0.9593969493341703,-4.6428591514208835
0.9668001472471053,-4.554837998545132
0.9688542706948322,-4.509710948104244
0.9705048586198233,-4.530083434106288
0.9711523148608334,-4.478212238987634
0.9778452881103807,-4.286111892298497
0.9788502074897858,-4.2637167605176725
0.9837606814701862,-4.176956488408814
0.9840795389732699,-4.144804558041928
0.9898226887895354,-4.005262202967023
1.016189202961824,-2.743517309233898
1.034936887102078,-1.6867409907553146
1.0404254561944137,-1.2803699059767764
1.041921827333951,-1.2968043968027123
1.0439063449959853,-1.1966011919531334
1.0439324111183126,-1.0911007611499017
1.045443007541511,-1.0254723045427867
1.0738172444813916,0.34761106784289386
1.0744128339302028,0.44653410025836177
1.080222358281457,0.6140223896670114
1.082858410407609,0.7255705822258702
1.0829335324444873,0.7495461673228783
1.0877698771277693,0.8885605359903256
1.1142171189766117,1.1804680377507681
1.1143177789698973,1.2348182150980846
1.1146320183498695,1.2358665828920945
1.1175853756092282,1.2466604459392518
1.118146973114282,1.2006511723778694
1.1291976637450452,1.155031050244946
1.1296284327075377,1.100440563624508
1.1309614243354495,1.1316603741300468
1.1326830182681942,1.0933227360081612
1.133361904243225,1.101818568642496
1.1382062266251447,1.03398014910165
1.1382366812605351,0.9642839091703372
1.1443925536305777,0.8702997936473236
1.1537607521211566,0.5042035975552179
1.1603568819034633,0.419775778587872
1.1603938066065096,0.31469530033521775
1.1644765492755509,0.2040780118711044
1.1645583842188447,0.24302223399183395
1.171706715467045,-0.009278772511195944
1.175828505757993,-0.159201749150222
1.182997281873214,-0.38959686867387
1.1869804457144024,-0.46432107525782335
1.196814630525548,-0.8715375562908351
1.200119500209265,-0.9143333932817257
1.2171422197441268,-1.4158509672620445
1.2203184853155404,-1.4491723759803101
1.2270659515542732,-1.519088367112016
1.2324263886196052,-1.6684772622806718
1.2366877695777196,-1.621328859101894
1.2453836945310588,-1.616339923705528
1.251287304577465,-1.7015498212214328
1.2573239542454413,-1.664242134038084
1.264759153848142,-1.5584736847598877
1.2660641847082843,-1.5609021298789318
1.2664673943532243,-1.5533490372025358
1.2683681212145839,-1.5639930345883666
1.2690034699951642,-1.4935777236947887
1.2721571149905904,-1.4731323002630663
1.2783441530200115,-1.371464312610044
1.2801626570131974,-1.3579873589520859
1.2838059414813223,-1.2406187925183956
1.2856830806161783,-1.2189982084278057
1.2880684338656447,-1.1415137151380852
1.290545002235655,-1.0818703960433262
1.2949825775295238,-1.044740262539096
1.3014551823653164,-0.7999322165286401
1.3143877200296963,-0.5666661065915318
1.3215987724591276,-0.37078153619061477
1.3271405074618077,-0.29726271084218936
1.3273991026407117,-0.2312100970830362
1.3358668873722888,-0.12537599996770538
1.3373442738116497,-0.09583351837444483
1.3432135002929195,0.09973974200299995
