n_harmonics,base_freq,magnitudes,instruments
9,2.2818318330795133,"[-1.24628613 -0.22686222  0.0805143   0.77999759 -1.04901733 -1.47274303
  0.99880819  1.06299841 -0.23432503]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.478241579299357,3.419942075705606
-2.4599293794371855,3.2832973383239126
-2.457317709284749,3.218567580453862
-2.451067617698973,3.1051220713729646
-2.4453544549275374,2.985126631666912
-2.444621750989346,2.998738779133743
-2.4419588629956626,2.890031961615907
-2.4394896344366757,2.845282868336574
-2.439293877918421,2.8107403568847644
-2.4332566308412984,2.6380415028704536
-2.432864212225579,2.6594052118438194
-2.425068403282485,2.317280825546732
-2.41606586654458,1.9663996664865329
-2.4103191680179794,1.7292578239518992
-2.40513258812857,1.511475182660549
-2.3772867005283143,0.23019623619168725
-2.3766218147013967,0.26157767801001364
-2.372535563293999,0.099490835699978
-2.372296149898446,0.057293000516400974
-2.3576360198289197,-0.42765087467652885
-2.3548828895114715,-0.5505340202209538
-2.353824223080567,-0.5892200267668033
-2.349045475314936,-0.7338934473212874
-2.342180904838152,-0.8483447712304714
-2.3404548746096263,-0.9597636131651953
-2.3353278641630677,-1.0527070987717972
-2.3332683422675213,-1.1127338520987378
-2.331096221559122,-1.1189658595004808
-2.3139162370093787,-1.2343444340988246
-2.305150215087802,-1.262504931052583
-2.3006612380336673,-1.2288622359692274
-2.296158449334575,-1.174000268536684
-2.2888018638810923,-1.1133763405668011
-2.2840159405955207,-1.0266418157602675
-2.2815912150650304,-0.9139394793601794
-2.28076193566537,-0.9557790937171886
-2.25807182388494,-0.38357326119161866
-2.249272628949432,-0.043259870484451055
-2.243108980034842,0.1259270807347087
-2.2380333716348875,0.27479952342854186
-2.2368763003240684,0.3367008659969055
-2.2252860148491327,0.7846506997716788
-2.2211524518682633,0.8913146617007617
-2.2099003696769497,1.2519231883065
-2.199945300312173,1.5235618182900936
-2.1897198829375935,1.7928528547071636
-2.188390393070237,1.8612646728268376
-2.183335768617914,1.9599511991032104
-2.182545106583347,1.9365616343546652
-2.1813979400275763,2.045902010189535
-2.169023451397149,2.2047137243729265
-2.15306130164694,2.349128356934617
-2.1492127740511733,2.36682761517103
-2.122052267870126,2.154055914248378
-2.1213202324345413,2.1467580254732495
-2.1161497850171522,2.0767157773029448
-2.113291512262945,2.00994001055171
-2.1093014320199015,1.924770933167372
-2.0966069320503067,1.6644317855186639
-2.0936931118288484,1.564327137909607
-2.0856657143386674,1.3400201090058288
-2.0764366960725704,1.1213454861689864
-2.0741719365272306,1.011930791999182
-2.0419645705706655,0.05013886880770072
-2.025786664961645,-0.46077070790982505
-2.0056165386744795,-1.0132074860309788
-1.9923489603636317,-1.2140882079155817
-1.9903715345484094,-1.2187711263015826
-1.9681498604792544,-1.585030011895729
-1.9672368175662749,-1.606650355558774
-1.9654240594775163,-1.6359232291784003
-1.9630491037885576,-1.6175474954327085
-1.960066275411806,-1.565169001073871
-1.9514013905239036,-1.7381329432345667
-1.9508667215273614,-1.6922871467370484
-1.9502304655286942,-1.7096211673266382
-1.9419872886072602,-1.758490136418458
-1.938572467232908,-1.778941447495684
-1.934099012194742,-1.7586305010769063
-1.929859618908949,-1.7341695810497266
-1.9218523056521557,-1.7986450958584825
-1.921142473615413,-1.7770195028258196
-1.9139136936143029,-1.7974620608049783
-1.8997959949658783,-1.7464917315200632
-1.898884166084907,-1.7706766635388789
-1.8966955926334252,-1.7179711088922218
-1.8918627854528842,-1.712162216765619
-1.8881742434400137,-1.6624810036345323
-1.8848031625425021,-1.709132033047646
-1.881299048623677,-1.682699002000291
-1.8646230791721166,-1.6123874328816032
-1.8613566955037726,-1.6310621780217214
-1.8441117870380364,-1.4743169776230713
-1.8392880113982972,-1.4397413852841514
-1.8316494129434797,-1.4423229763378373
-1.8291397109394432,-1.479849407060612
-1.8229344821198252,-1.3900390557511613
-1.8228975772825617,-1.3804824211448492
-1.8180300803324865,-1.4121119727037803
-1.799782079550165,-1.2755911881253033
-1.7944968705030453,-1.2607520511505113
-1.7870366150364279,-1.1674040275616622
-1.7847379507924919,-1.1590399062167052
-1.7756009705954696,-1.0320603712291216
-1.767508092694503,-1.0097249309509941
-1.766154146798798,-1.0053467108402787
-1.7576135551185152,-0.8004244204768984
-1.7432970881233214,-0.6688645542514057
-1.7417117009806304,-0.7474799726266795
-1.7370304413598667,-0.5994552280705552
-1.7296851419051782,-0.4564641101394352
-1.7128817492217698,-0.24325187494865844
-1.7079014611076293,-0.13042498645340314
-1.696946424381155,0.04446751353713113
-1.6962400742722896,0.051524272638952595
-1.675905027253087,0.45136701998101725
-1.6752840777064943,0.4474008389423389
-1.6595457174926693,0.6205831045391762
-1.6576977308626732,0.7233260974370644
-1.65490051897824,0.7840590092277241
-1.6514152705591911,0.8219992385792402
-1.6444746652575901,0.9455093388179047
-1.642647202974576,0.8990159116789855
-1.6334531940692747,1.0595564954863483
-1.6326947940442682,1.0156564886082438
-1.6261449214809651,1.0502731737695135
-1.6240206002892927,1.0603394433869662
-1.6207934052293065,1.1243723851849723
-1.6172731222141814,1.1115006383090764
-1.5913892734899364,1.2180408906832274
-1.5836235758422292,1.123239967927384
-1.5746271847028173,1.0282261177832697
-1.5723547608921629,1.077448530637812
-1.5694764092646085,1.0647537862116088
-1.5690260477622928,1.060919729420837
-1.5576842098997883,0.9402574639827824
-1.5572569819016848,0.9547480500277056
-1.533181614227292,0.6578728649234523
-1.5242739428028973,0.593999282054689
-1.5191301450859354,0.5508065124552054
-1.5023170022791683,0.38494141013246597
-1.501459482814749,0.31526075307054596
-1.4996230937228254,0.309273071505144
-1.4969640119736953,0.33615617411094145
-1.4923326724225137,0.2856870395588495
-1.4888604083324035,0.2579424724685247
-1.4784439581394515,0.23044292392219914
-1.4776722628489638,0.300255086976135
-1.4746876876607347,0.2221887828142092
-1.4548489789801613,0.36380142643765173
-1.4498179215926434,0.40632489075566863
-1.4482535808428856,0.38922642806498986
-1.4469139219575013,0.4691483994487588
-1.4268847396866324,0.8314843089164353
-1.4258327875789794,0.8008671853629028
-1.4071102990873239,1.324268883573478
-1.4067224363922357,1.287630705459528
-1.4045067622318064,1.3706505428143556
-1.3910181215444344,1.8371405913276746
-1.3898499626432028,1.8531181731879172
-1.3879315056132906,1.9167277840626942
-1.3852352687736516,2.019766685186316
-1.377912870891666,2.252749773211627
-1.37025714709399,2.5936747292683333
-1.365201258429205,2.7535047329029605
-1.3622956228060705,2.8533463583367533
-1.3569653573670368,3.089872028465107
-1.3549596416386898,3.133825229767466
-1.3525716370645593,3.272782334302753
-1.3507779214576754,3.2861791590805454
-1.3326757006498124,3.9700972182037555
-1.3200193457734144,4.254297967005336
-1.3194370986797528,4.293730345812657
-1.3189642871147935,4.332799406308804
-1.3167024545376387,4.370055455529264
-1.3110471196328304,4.458856721430653
-1.3002374119760858,4.753248516163971
-1.2937491947321547,4.814275379540148
-1.2937312885869974,4.833410049647818
-1.2912139971815035,4.865491241898815
-1.2866772064539143,4.909382502250721
-1.2821814166655654,4.983095496220108
-1.2794952267881392,4.988449322412644
-1.2687559765337078,4.968020693545124
-1.2672629306044578,4.957039370379228
-1.2629540114908706,5.000902210332699
-1.2593984374542717,4.939556638365731
-1.2514438023453136,4.885126200936746
-1.23919645381894,4.68700701781463
-1.2212160502862828,4.201634241426439
-1.2072235960159827,3.7647185277499884
-1.2061924268597848,3.7752610140834495
-1.2025728353915328,3.6635351373569005
-1.20024638505415,3.525038350049531
-1.1907319903661076,3.112394921863805
-1.185761140802786,2.9689598057505404
-1.181400968858819,2.7669658391384666
-1.1712932462914811,2.3282849895215034
-1.1689421887040194,2.238695218739621
-1.1677572871652109,2.181921835297094
-1.1485665921190138,1.3341481382825557
-1.1426007154761917,1.0909102264730428
-1.140185013073001,0.9215073312179032
-1.125430419591062,0.39025150558069993
-1.1168385138087138,0.0357869113554916
-1.1162392441029783,-0.038175109871402685
-1.1138506187084947,-0.13359444460274286
-1.112642195721744,-0.131067078907262
-1.07464514069784,-1.3894304486669147
-1.0681605984509914,-1.550163341112917
-1.0645835480605845,-1.634899826981943
-1.0642994333409777,-1.6482343522676233
-1.0594446003954934,-1.7327182078095653
-1.055434677749774,-1.788282872274953
-1.0540165274176416,-1.9118888323354484
-1.0496680075885023,-1.9717472869912929
-1.047302750080847,-2.017642734300713
-1.0409676679776405,-2.0888886474050365
-1.0386527893204132,-2.1538688311060676
-1.0378191843748297,-2.1944431362651526
-1.036535441873581,-2.1713855301871234
-1.0336626603921837,-2.2021409761346304
-1.016075794318219,-2.4499895336826456
-1.0137620463105284,-2.4869420452009856
-0.9976043010418678,-2.6159315373461927
-0.9967075116461874,-2.5831231920546722
-0.9907583937594744,-2.6374945997425994
-0.989130052820518,-2.6956215541990534
-0.9787847547302668,-2.6342191494873206
-0.9784886383479598,-2.662200099340174
-0.977794065845603,-2.658402728861426
-0.9768640406263067,-2.719672815554651
-0.9739343290336802,-2.7128191829716766
-0.9731944174969653,-2.691575269806894
-0.9698957456149513,-2.673543571184429
-0.961180134933306,-2.620858886099519
-0.9604368379261943,-2.599266553957649
-0.959888898745227,-2.6912104686929044
-0.9476918364443088,-2.552083527776987
-0.9447974071304097,-2.557651128635337
-0.9395557934298431,-2.5176258934726574
-0.9372572754503867,-2.4669109776328018
-0.9307658767017877,-2.3849163626186756
-0.9287968220915452,-2.3734704320830446
-0.9184966599388416,-2.2044873209364217
-0.917660356202969,-2.228057538032452
-0.8964139421647817,-1.758759884547184
-0.8763808761781151,-1.1759975745643165
-0.8725132466742966,-1.1179006042695512
-0.8695082130813327,-0.9585725201515848
-0.8608345627707763,-0.6582434181009481
-0.8598161806208364,-0.6451992040671412
-0.8518715509938266,-0.3734854849326208
-0.8513270810283675,-0.3684283811055809
-0.8478407512808115,-0.17086708277776488
-0.8426898226016295,0.07803661208569657
-0.8411283517492549,0.03448892831609572
-0.8348194522867995,0.29411115366366664
-0.8322012975298936,0.44853282640573133
-0.831741180391389,0.4441411317633691
-0.8269591513966583,0.5978823548321901
-0.8187083700250106,1.018465979270605
-0.8138050668794983,1.1832712577310998
-0.8041789781212563,1.5235381528197482
-0.8020003609446285,1.6226380002937766
-0.7888881643303742,2.1679059681374695
-0.7888313564299407,2.1248877184824333
-0.7794888785838601,2.485539679789936
-0.7760408330327291,2.5212619811061043
-0.7735753428744463,2.658917692671946
-0.7721428747939543,2.6191194589813773
-0.767365366558888,2.7626986905969266
-0.7634714426240792,2.9166460808660184
-0.7564153342349753,3.079510519224821
-0.7490858153030664,3.2343760161956085
-0.7472965080768832,3.223247309936498
-0.7376122909954885,3.3322030918909844
-0.7182259801939432,3.361078073811513
-0.7170023388330455,3.3319719435802533
-0.6991326140078185,3.083578630981248
-0.6922873669956786,2.9450664337291794
-0.691272293206525,2.8779938798801687
-0.6773699026901614,2.465885438208594
-0.6769963554478924,2.5289811133695417
-0.6749534103748029,2.435562246854256
-0.6630418917790255,1.9093312756729375
-0.6543407446778504,1.6130500714028724
-0.6507549369903423,1.446366287621683
-0.6505496753010771,1.3923288539778063
-0.6407584285083536,0.883093549888413
-0.6376002987481679,0.7402913760132144
-0.6374483203365502,0.7238005080693591
-0.6281232722795069,0.3367914688234638
-0.6246688564051226,0.11611404904430879
-0.6202932026349401,-0.09805908009959188
-0.6194556765025245,-0.11894386490086614
-0.6136910288689776,-0.44867686735024714
-0.6106969041330625,-0.5363902847309969
-0.6072196213319119,-0.7909862530266103
-0.6023240904226284,-1.0140898371541498
-0.5992914178895425,-1.1273553321790935
-0.5926912970913367,-1.4496052190039657
-0.5916990696252582,-1.4600035167590373
-0.5866679462858637,-1.6577164089437961
-0.581260298928254,-1.8504900345013866
-0.5747678739438058,-2.1221223278590338
-0.5617638979253763,-2.527732635984925
-0.5557327306273545,-2.611247727512723
-0.5444177364743696,-2.86585828228708
-0.5368228786462517,-2.9314745462505982
-0.5364441797147608,-2.97094098853489
-0.5289168308288632,-2.9986425055886317
-0.5185376826209707,-2.9952565219912746
-0.5179807391880535,-2.9715786884334467
-0.51163661237675,-2.9442435706375254
-0.5084980509557147,-2.9064349241369105
-0.5060296726212572,-2.914201385021384
-0.494561920989959,-2.7180691082827084
-0.49219877204764106,-2.7225368349251764
-0.49045674751810786,-2.6631810591927603
-0.48811459784901956,-2.657279806497856
-0.48708878239697784,-2.601799114516705
-0.48114636298779656,-2.479673877239985
-0.4789428304396641,-2.4429114481059004
-0.4680718243216493,-2.1392531550018563
-0.46803660615360787,-2.1697109382448905
-0.46100876330021334,-2.018748155385043
-0.4536916139947982,-1.7788915048913336
-0.4390332832350614,-1.5051020297881572
-0.4388553572749756,-1.399298290609906
-0.4375349332899878,-1.4075855208817465
-0.4282153144806067,-1.1909931073434366
-0.42629631648198085,-1.1841625221764636
-0.41958039942808867,-1.0450471923986295
-0.41368756417385955,-0.9610554597012029
-0.4031465483012653,-0.8999248447378086
-0.3872944443848958,-0.7431839678231569
-0.37204778382228865,-0.8490297789524636
-0.37198704002252736,-0.8894364739595588
-0.3603025922617289,-1.0709157313282613
-0.3503002958454555,-1.2309669407060124
-0.34143002623991237,-1.4512993614256444
-0.341394994551643,-1.4062727473476084
-0.3406739035198365,-1.5258023533383418
-0.3406323731741292,-1.4469009815658957
-0.3278475403802883,-1.851671942456709
-0.3194867010784517,-2.093897752644876
-0.317591001877255,-2.1316541768766895
-0.317249274420182,-2.10339234262199
-0.313923456904905,-2.2191915643020246
-0.30495077999181497,-2.569779210028146
-0.3046077332663204,-2.53324559891632
-0.3018206655680369,-2.624214561979157
-0.2976543047853415,-2.790776294392602
-0.2920610326548059,-2.9449887960768004
-0.2918548587915222,-2.8839403486200115
-0.2897902768545846,-2.987212514829979
-0.2888290581155526,-3.0235839679370438
-0.2872470825468909,-3.1148263194703847
-0.28207555151665176,-3.1686051947958926
-0.2795165522354668,-3.2756914669800277
-0.2655249578954484,-3.4971180386948775
-0.257725870608577,-3.6783983198119534
-0.25298891882398467,-3.7378102382016274
-0.2523038741893182,-3.764383548291982
-0.25223938361324727,-3.7437173303682982
-0.25057800018745446,-3.745975890996917
-0.2496296667936857,-3.7381420665004423
-0.2355701900053946,-3.7926565425835843
-0.2351162081098952,-3.844864433055412
-0.21061006068294885,-3.4983819787963033
-0.204313671177081,-3.3761126337995773
-0.1995957872626457,-3.247897557358854
-0.16838355657912718,-1.9741056931171428
-0.16400842196991805,-1.7998035004330506
-0.15599738301998212,-1.449249115286749
-0.1524185241876621,-1.2489112921562493
-0.1451246078286874,-0.9006235592498724
-0.14163563385400657,-0.6899217497737654
-0.13184199691366816,-0.273538706518063
-0.13106636292146145,-0.23685351425518603
-0.12991727923694896,-0.18745467732316629
-0.12775605349708297,-0.07630708960148987
-0.10697237786641711,0.7670592097972865
-0.09622813787417783,1.0363831271723203
-0.09263431504600561,1.1420466890331662
-0.0893646065621354,1.160515206674574
-0.08411213317930599,1.2863020466117239
-0.08075668510470813,1.3549877603441725
-0.07648979432390224,1.376487152141734
-0.06926783558705463,1.4583446006772092
-0.06912251013879267,1.4309286571900883
-0.050910627605343706,1.348393201026833
-0.04316703183795356,1.2707889345126835
-0.03588792759623516,1.0828110876942831
-0.03298702777245488,0.9961885523318551
-0.03155494279374249,0.9164017119346388
-0.03130639890184206,0.9654371514173351
-0.02922359427150134,0.8933125593408534
-0.02529313883748907,0.7705871060798383
-0.02483445617493807,0.7268154858454962
-0.012404850371362741,0.289644302554321
-0.011752631100988786,0.2822806102009537
-0.004869491303811202,-0.03252124717710014
-0.0031259895888533507,-0.11949810692047655
-0.0009101765763332992,-0.17603529932895023
0.00024913792726177775,-0.23906040116519034
0.0018642579974641471,-0.33867316413445125
0.004867198102099568,-0.48264307258099004
0.010937836118912081,-0.7545670587795904
0.016388442765964406,-1.076115588466625
0.0221128343104402,-1.285123662792508
0.025306315445950744,-1.4403078167852847
0.03837845761498926,-2.0095675270968094
0.04336984053312154,-2.1944908672233656
0.046372477955792135,-2.3260201810895227
0.056862254169134374,-2.7015106157346356
0.05821780275370614,-2.752892109807304
0.05930192471372653,-2.7627434452951487
0.06213337356766235,-2.8076839700989438
0.0759570379413006,-3.182196086406694
0.07616821856426181,-3.118401588882421
0.07883785161129353,-3.2211746503555054
0.10020375692373706,-3.2962119809367363
0.10295622804384896,-3.252710494555268
0.1093703101881256,-3.1616543932393304
0.11232259215199347,-3.1459567048079564
0.11252651524544488,-3.138840035972501
0.11326215557040697,-3.111546654740996
0.11765578586241121,-3.0560813847261694
0.1179428779752838,-2.9952994875372427
0.11944053910050645,-2.9904820371718115
0.12978653141422125,-2.6706730925917146
0.1317001565307816,-2.5967234153605148
0.13269582453948736,-2.597346671314985
0.14392194804158986,-2.122458575655957
0.1628564260039087,-1.2182946547897886
0.1637761775070996,-1.1714469776558163
0.16594953251219646,-1.0244496457632768
0.16823328997389897,-0.925591252535394
0.17134684391355837,-0.7097271263749677
0.17342450361853956,-0.5975002057511282
0.17915298592162854,-0.2782560832279986
0.18519914528399495,0.10643275412147807
0.18858430903793355,0.28028083175059104
0.1897089006892667,0.3593666557825074
0.20090786383213466,0.9876869547882142
0.2099515178608966,1.484282124179396
0.21132715711359307,1.5671221511774114
0.2171431664426997,1.875496849042353
0.24889270759402216,3.086717850212036
0.2534062705987137,3.2234421652634277
0.2582685559568141,3.2924552065778485
0.2682165695298888,3.39307515399293
0.27326027917228624,3.4351859437988983
0.280695235205644,3.3812087334776044
0.2906538532197773,3.3681502221363813
0.29168268692028043,3.3523396274829453
0.3064667208582086,3.047366931838121
0.3066362744212645,3.02626832594401
0.30744424701629214,3.014052625678248
0.3086724970657313,2.9380553054174317
0.3150095375981836,2.715843055827505
0.316354502763196,2.7552136567820766
0.33191813834450645,2.1997106614661837
0.3352846254416306,2.054477562072447
0.3421298454905979,1.75494235475676
0.3504597814144397,1.407832788285433
0.3528863149461561,1.300644259044379
0.3690420490075317,0.605176548377548
0.3731581567855282,0.3793081338241118
0.37544566087826414,0.3529890461931643
0.3834280875394014,0.002000277423471881
0.38919248472123913,-0.27431854670905753
0.39333967456398167,-0.35654751655923367
0.3944233479588046,-0.47088238005184324
0.3981561255629291,-0.5652775890611913
0.39914669086795485,-0.5337439955746288
0.4014943709454193,-0.6540427458193101
0.40507519059688324,-0.7874187988167555
0.4057884949511683,-0.7852254410935646
0.4264003726191321,-1.2056773677455273
0.42730834145051144,-1.1852071663617136
0.43251546376727035,-1.2438881564865838
0.4347574455848413,-1.2185324694460073
0.44389267327539006,-1.2562123817324102
0.44829142402000244,-1.228788674940436
0.4500949483516834,-1.2375749353735481
0.4580120927255984,-1.1754242929953787
0.46425782205979793,-1.1058151539089909
0.469973747173666,-0.9913394948439319
0.47949825300781557,-0.8194284194118372
0.483214530742059,-0.7449880678504714
0.49162967272266744,-0.46137374038856527
0.5034252050614558,-0.1086654534835505
0.5052372511202039,-0.05071848917756216
0.5055132241668758,-0.04134821714291244
0.5090698849337576,0.1056318049238143
0.5127612915926214,0.1844918239610836
0.5215548014298115,0.513723138902915
0.5289842182460487,0.7849954965368101
0.5390386184167122,1.0668240395909132
0.539785898304757,1.120293410630869
0.5402813204799948,1.1155238210547955
0.543730722339193,1.2338383966439206
0.5441959618654995,1.2818785872918794
0.5481525754224119,1.3745238962346582
0.5514916142577886,1.441244998621683
0.5594097511875691,1.6754643820724344
0.5602990847794986,1.7290050132587855
0.5643041520379803,1.8009736647665355
0.568381956668893,1.8726895871504279
0.5855217705108764,2.2430460494703808
0.5945668569465727,2.300933522076666
0.5964625082699544,2.306285148764611
0.5974699616922967,2.31564081979422
0.5974930847000248,2.338374468202986
0.5978037664671256,2.2994969842608994
0.5987280239141972,2.2955221289530385
0.6037211188439233,2.306194196396072
0.6066525825468361,2.3528589106646427
0.6205463697126565,2.2218291184441856
0.6313782942937847,2.1803173656547803
0.6381912287030809,2.028083840595752
0.6406463293853983,2.008267722010222
0.6578563768172652,1.6416441902056265
0.6781211673622556,1.029192417086292
0.6790817602597916,1.050775157585813
0.6794794324319842,1.0073361573851871
0.6874164441108932,0.7677906935135206
0.6912044901317147,0.6232606969064338
0.707711991277491,0.18305654132704993
0.7172433377649909,-0.1976239408245983
0.7177082817202916,-0.19911150293570612
0.7223906327364742,-0.2571221680257782
0.7301495595062333,-0.5452469155686757
0.732888787642624,-0.6292233857940377
0.7330404984326329,-0.5871837089780612
0.7352976596934138,-0.6162074432431437
0.7440834158059193,-0.870109857644058
0.7443743244155034,-0.902850695860068
0.7482860445045856,-0.9585390585822999
0.7483004465608314,-0.9718770719151143
0.7524602570055436,-1.049362899377117
0.7532322256755637,-1.0744589726618308
0.7568677360335796,-1.1444000604281754
0.7672667728719826,-1.3350373327851954
0.7688327554125767,-1.3845810965447922
0.7693189437804913,-1.3670067451562924
0.7779909348515526,-1.467717065532799
0.7968009943355439,-1.666485634408546
0.8160779365341169,-1.7399261236457462
0.8187496990918497,-1.805815624369029
0.8188648309059205,-1.7576612848862678
0.8252752287080574,-1.7678052651683875
0.8301526193176461,-1.742132625208915
0.8332397977205672,-1.7861077052634033
0.8410253400969787,-1.7613784386975504
0.8466813873932248,-1.7586309462021519
0.8553850847113305,-1.7274513550780686
0.8618773537765057,-1.7171232132312173
0.862284430180035,-1.6993754508255519
0.8706192942510427,-1.6583326455364962
0.8765844986686848,-1.6557594989577498
0.8998515780774232,-1.5925483923428072
0.9049966115865855,-1.5516076022137866
0.9060405746741109,-1.5389895027530647
0.9075100500668407,-1.5169717874553714
0.908442687449162,-1.4990313830226647
0.9090858793808692,-1.4930464879553917
0.9098149608593298,-1.4888058497432175
0.919213299293002,-1.4315481591159227
0.9229564495223128,-1.485146156980806
0.9253432011604827,-1.4472401608830672
0.936702952917424,-1.3893128337295626
0.938448691280116,-1.3464159398774005
0.9432889304506231,-1.3323743611606134
0.9449911992403486,-1.3556248313265415
0.9566182605184679,-1.2391449255297065
0.9650486349310405,-1.2085390045780953
0.9687330934678116,-1.182356946473058
0.9703622206808293,-1.1760693718375654
0.9712071809511196,-1.124949387209218
0.9752402715410171,-1.113495584943944
0.9760961587694901,-1.1315658194408578
0.9792649074730297,-1.1136883549157641
0.9823814594772928,-1.0739058135814399
0.987313720716612,-1.0106295379985317
0.9969912823045233,-0.8839977650950459
0.9985735297834015,-0.8404291293827686
1.0013268460415699,-0.8295999166878764
1.0070895059228002,-0.7648205324293381
1.0095073387414342,-0.7491389882352298
1.0118454742948746,-0.7223366224750922
1.0261930342619188,-0.4564603008379985
1.0363863720635091,-0.309938939666124
1.046531886872165,-0.08226609680203495
1.069828646475048,0.2805271486131568
1.0742128053351978,0.32654989656488403
1.0885396727821472,0.586140537805907
1.0901527797812385,0.611781115771966
1.09239505332142,0.6831005252577601
1.0999212766867537,0.773042552744187
1.1044623623586425,0.8238484730349581
1.1046854097702088,0.8423924756457768
1.1049670594742,0.8131380155005178
1.1068515749341525,0.8641998660045206
1.1092254835991975,0.8520464174872223
1.1134034539820021,0.9570472902499362
1.1140972571861738,0.931893636553963
1.1203813719842293,1.022163886289633
1.130613715830898,1.1838284566456865
1.1320390505738214,1.1334995653471815
1.133081252003576,1.1235075845841338
1.1354141823388613,1.128580037786455
1.1368381183093392,1.133564743672744
1.149719301521671,1.1495474701246653
1.1560260779440599,1.1431136168178535
1.1579651077248867,1.150335712246593
1.168302318038963,1.1128587198870554
1.1709464713368307,1.1230697548765685
1.175409568510788,1.1213995230370226
1.1768655773137748,1.0570191321000697
1.177106301811019,1.0852765034542102
1.177382574059413,1.1258081657618502
1.178773885645926,1.0437496807719888
1.1852598516053936,0.9929446687074313
1.186159356373329,1.0456386536434874
1.1896217943477154,0.9824730786586309
1.190737879101663,0.9609401823751242
1.2037802643904456,0.8564907594961992
1.2095197721631177,0.7836273518935845
1.2242602030763043,0.6061578301994885
1.2284869310052287,0.5699259341647064
1.2302895250532124,0.6109727442756784
1.2351308170669357,0.5041061730909674
1.2547429022392516,0.3338243083241786
1.258413747842618,0.2329688034920142
1.2595031258641605,0.3235752588443854
1.2683202226390833,0.22586280410841897
