n_harmonics,base_freq,magnitudes,instruments
8,1.7717974695745773,"[ 0.36591138  1.02217721  1.31616649 -1.32539865  1.15200408  0.12288309
 -0.56372267  0.02536359]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.3739104025632383,-0.09519338702817726
-2.3729729320609714,-0.08943818974381187
-2.3676450070023507,-0.09427857547733495
-2.365761942175875,-0.08411096752734289
-2.3628159977810883,-0.09774544697182908
-2.3551572163968815,-0.06840171460438285
-2.3520250015723247,-0.09419190170216003
-2.3468169031689845,-0.10408431947901133
-2.344049225022225,-0.11217700563979296
-2.3389644209006626,-0.11802145726361338
-2.338028928107086,-0.17725448219145415
-2.33589856028656,-0.13721890135553771
-2.3094951993099726,-0.16203743355280598
-2.3076271693359294,-0.17459402512655164
-2.301850056487951,-0.2379842180223087
-2.3009355139644083,-0.2920824432269517
-2.299134143812735,-0.20220723180979172
-2.295220512909781,-0.2388391501354671
-2.2888932038035312,-0.21115592502999142
-2.2840212024687343,-0.2876833625324859
-2.2732011688268314,-0.3084993004942076
-2.272688382990833,-0.35527220795039244
-2.268021547778143,-0.4095172066822408
-2.2674226066915653,-0.3769793191243409
-2.265133518384591,-0.31016523912906324
-2.263779571245806,-0.3745590420513561
-2.2632268035240504,-0.37973163300219936
-2.25951908226809,-0.4333176847593986
-2.2563854628607167,-0.45103711103651917
-2.2525099418346466,-0.4435293180717591
-2.2451022139861823,-0.4833155426924999
-2.2432751545425793,-0.5381395815592077
-2.235935104540558,-0.6363215144239275
-2.232375570101955,-0.6290981200110717
-2.1975051240928845,-0.9283194311252196
-2.1943886959384677,-0.9344289397412548
-2.1927059544920264,-0.9572913773472994
-2.1921493369231975,-0.961098611404319
-2.190705122955257,-0.9848313109329125
-2.1644493527547555,-1.17490598359293
-2.1634538955091878,-1.2151636021118775
-2.1551203243914396,-1.3432056064690427
-2.1478424124233113,-1.299203229090407
-2.145752931265909,-1.3482827865358802
-2.139926256443501,-1.389988045533676
-2.129816155227142,-1.4028059334376137
-2.127438507415707,-1.453619570895749
-2.119755811329164,-1.480130125616972
-2.1148612881869084,-1.3706271656838163
-2.110496297776286,-1.488131799236337
-2.1040856715941256,-1.467915261905576
-2.1040608854718688,-1.5538202203475755
-2.1030335240292555,-1.47112356952624
-2.098819837738228,-1.4393123293126786
-2.093814654108539,-1.447953233084735
-2.0923221499152747,-1.4939167399163753
-2.0894736101134272,-1.4254272087172035
-2.088024496192286,-1.44895059287599
-2.086386808842717,-1.4754273362636188
-2.0687788448485773,-1.2860224904157114
-2.0662091221203354,-1.2860960298576558
-2.062071679048468,-1.211427100944761
-2.035883101699886,-0.926265604138521
-2.035429996405136,-0.8670415759577124
-2.0087371293308958,-0.39472377659252167
-2.003563928982647,-0.26837136323661864
-1.9824891335684462,0.3096998046596445
-1.9740301103252749,0.5524171881212462
-1.9627235249247812,0.8149931620430821
-1.9472896680520662,1.283934728660452
-1.9379784665915527,1.555201707929785
-1.9339829790093965,1.6195598047083304
-1.9327795408967214,1.643420321479808
-1.93227544174352,1.7454567069227978
-1.9310274988395733,1.8150383521189177
-1.929269756864183,1.8032329376094283
-1.9270837433680597,1.8723305257830347
-1.9219068244628377,1.9637561762538323
-1.904695332125611,2.3850229204146354
-1.8957175860439994,2.598171475099728
-1.8741683711159576,2.991547810011227
-1.8714720037308248,3.0953506509500803
-1.8614785850717481,3.169138514780695
-1.8542258037980939,3.3161435736838345
-1.8530919720108296,3.26576216610755
-1.8504174498255486,3.250783819832925
-1.8424097402714323,3.281730059291832
-1.8276678038365752,3.278366177884427
-1.8230303466420943,3.3374521249623115
-1.8224591426833798,3.2669703850481233
-1.8153232717108716,3.2089860295792105
-1.8081206391329268,3.126284506180418
-1.8062708649500843,3.1131863168285006
-1.8061151596530225,3.0726882963626845
-1.8031172939847502,3.001233448717005
-1.7981558979062342,2.9876575170405824
-1.7912315692837664,2.8485543565537603
-1.7760447309256897,2.4630520854276123
-1.7531214796128232,1.7410126392491203
-1.7448407583045225,1.367878770822756
-1.7436943230340145,1.3379141990155166
-1.733730414968412,0.8767881968183678
-1.7315866900232904,0.8454717438190852
-1.7090565846282453,-0.24250540293686304
-1.7089497994777412,-0.292065973291015
-1.7008646404567358,-0.6658355616582067
-1.693841775584808,-1.0353328628096194
-1.6856906763832302,-1.4291584557506167
-1.6747718829845375,-1.9438361136266185
-1.674755838302029,-2.020259168242906
-1.665407105243889,-2.4486244850564716
-1.628969013608254,-4.07041051967377
-1.6205470923214018,-4.429345677224471
-1.6146875819168303,-4.616882029391126
-1.6083483479212346,-4.817339350586234
-1.6078397354203675,-4.841312146008119
-1.5999914297322249,-5.108471364450908
-1.5837652479759363,-5.482665548597382
-1.568204414021113,-5.742932284088673
-1.565071054952041,-5.727355947077417
-1.5643300969540646,-5.743859656603338
-1.5601407010613226,-5.811550087777605
-1.5593761310144554,-5.814478471107716
-1.5574917658164287,-5.814181821250624
-1.555859396556673,-5.833627177881517
-1.5471896555203093,-5.855637143621077
-1.5314169245212763,-5.725486747840759
-1.5262232087839978,-5.690842665662886
-1.4972520504487221,-5.175806759785942
-1.4879211596741435,-4.916058680556484
-1.4782701527264543,-4.5700231495825
-1.478144649850799,-4.5528705824209
-1.4743663324956664,-4.479472192204934
-1.4721434613844004,-4.3495611262765115
-1.4639151706704319,-4.088539464528528
-1.4439169355267298,-3.262248570522475
-1.4425199118634744,-3.168409327576734
-1.4362880087146117,-2.8876502983542967
-1.4332319478752054,-2.663252779541726
-1.4278684097559433,-2.508087072422393
-1.4229636682526812,-2.3336026421534766
-1.4062493179341562,-1.5576493764436568
-1.4031705450886154,-1.4411001907631742
-1.401520144731338,-1.3163607831192525
-1.3952659964870229,-1.0255597264303322
-1.3928421354396165,-0.9307457620271103
-1.3917375356417987,-0.888884189252061
-1.3885898713725815,-0.8027530223526504
-1.3762903855552,-0.23102530674276978
-1.3700131403628435,0.045863928062840224
-1.3686753294843488,0.07497692349668782
-1.365446147486032,0.23845810962389255
-1.3555767382096187,0.5472147230641499
-1.3542631260519318,0.5854141552794494
-1.3488331561199463,0.7649166028569356
-1.3463184741983174,0.8401271726029809
-1.3443190450370193,0.9423984230183697
-1.3255942803403853,1.370162877377108
-1.3249995321641672,1.4172545902527094
-1.3198727255954097,1.5353761702696618
-1.3180687000495326,1.5698610789021241
-1.313413933439243,1.583516424781634
-1.3133317710373809,1.6473567158002895
-1.3121029386908754,1.6270760046592834
-1.3035897021514717,1.7641677147179224
-1.2831819708314531,1.9737340979895626
-1.28045909456709,2.031174106995827
-1.2773810513504658,2.0335433397914047
-1.2630951176422827,1.9754604014436414
-1.2613137438485822,1.9783027405254627
-1.2575943903555804,1.9132137280536754
-1.2458178547756693,1.814336643671317
-1.2456036224790807,1.8465508389663365
-1.234979618717421,1.7190935166846253
-1.2341823046591853,1.6848482913869212
-1.23314254478055,1.7287673281418967
-1.231736567549616,1.63595830659125
-1.2304269171775186,1.6386877517756873
-1.2265656567259828,1.5826689782410663
-1.2104932671732551,1.3014321529605346
-1.201809919260613,1.1782565782432475
-1.1922656067832074,0.9280740295353612
-1.1904161779758078,0.8972638881233838
-1.178962699084112,0.7036645233825981
-1.166143871320705,0.3788137746925096
-1.15570615014823,0.1803577386651509
-1.1363803531659085,-0.1868380082379629
-1.1336117608865317,-0.2486157912632014
-1.127613288301435,-0.3750446001643647
-1.125024473522452,-0.4203152045834435
-1.12199933616755,-0.37183119545858295
-1.1199669188134458,-0.4469955168326303
-1.1152219272835533,-0.4914586838834286
-1.113378500316318,-0.5779457708529094
-1.1034017531879858,-0.6227067661005552
-1.0980017678003857,-0.6619929323425464
-1.0978009116642677,-0.6667131297855575
-1.080383914327094,-0.7741388539791902
-1.0652349000684165,-0.7797538706751825
-1.0649496668802012,-0.6998220392551073
-1.0648338017708316,-0.7138561485205503
-1.060271342918889,-0.7188430346418188
-1.0570527615925558,-0.6910885146956486
-1.0556167826783267,-0.6566633770377835
-1.0278588619035367,-0.3597133831927015
-1.0254575900348173,-0.2862519205730033
-1.0249904542271848,-0.28115480447989544
-1.0187831380466048,-0.1538592367599908
-1.0168371524764612,-0.11747475341626744
-1.0127850978152648,0.02990023033304045
-1.006085361409877,0.1750433754413347
-1.0018915256056806,0.23309391098710946
-0.9984155704764981,0.37026205130226575
-0.9878467976777525,0.5096852621118487
-0.9752741157543499,0.9169801354486034
-0.9693493851817325,1.0920431131241322
-0.9410454184501424,1.9426488902560493
-0.9367083840692532,2.046962864209097
-0.919884218335314,2.499350449804634
-0.9180360552749427,2.5847715662417396
-0.8931077272141632,3.162753722352255
-0.8921318832338687,3.2546906082143283
-0.8872822112393308,3.3372041132986934
-0.8742079155524052,3.6220808965111115
-0.8710006100328536,3.680664440837749
-0.868276453873988,3.66092083295637
-0.8672139143118471,3.6967854540425584
-0.8642066019178731,3.7624296676811197
-0.8605445261230669,3.7815625749423862
-0.8532745920845044,3.8977329927930082
-0.8518131308428929,3.924937706716221
-0.8414822538979605,4.083369143189393
-0.841459881185652,4.00078404963162
-0.8312612999994542,4.069714286148385
-0.8185991443464564,4.065173644362112
-0.8134176910224324,4.080830197256841
-0.80794600688998,4.046965290169163
-0.8030419656756402,4.032090390071548
-0.7996765759223434,3.996587023026187
-0.7884491948505694,3.8506193352980356
-0.7849810566517368,3.848019746224672
-0.7798553893307192,3.8302686083201483
-0.775040498187753,3.7277305176210835
-0.7658988732593324,3.5685855715129438
-0.7654172484817687,3.612282339775738
-0.7617053619429575,3.577310947658121
-0.7615231285769752,3.5817603401608733
-0.7558920805609697,3.4432414661467314
-0.7531645273365251,3.3958520358397504
-0.7359354787523782,3.0835619987935687
-0.7324816616201417,3.043171198261521
-0.732388967327843,3.064274774424476
-0.7320439934397873,2.972976392453113
-0.7284269671795585,2.881694988861295
-0.7254138722428505,2.837170371666064
-0.7141090866184463,2.5641196527108403
-0.7119484404406586,2.5386668846516725
-0.7101344688827265,2.4886582913058253
-0.7086775486302423,2.5267397101760425
-0.7060509742613865,2.393772859823162
-0.7034644095753402,2.3511540611324335
-0.7019514740129056,2.3408597826067785
-0.700501624883163,2.314688191564379
-0.6991860076597112,2.190059625547421
-0.6925272088770105,2.1303646981274933
-0.6793872189764376,1.8097174933067783
-0.6728711411743387,1.6959476541111278
-0.6594986619905212,1.4028923330188587
-0.6580308484467583,1.321288611559242
-0.6524144449159364,1.2606563911625703
-0.6413658542562306,1.035206677682144
-0.6370311191346922,0.9894302949600793
-0.6286117126128508,0.8692657831143606
-0.6242941616958451,0.7742574818438636
-0.6220166133633978,0.8018284952043854
-0.6146769418385523,0.6449867593403945
-0.599953682855956,0.45713501305633886
-0.5884612224670351,0.39632869796426584
-0.5827488232578819,0.40275424764389833
-0.5826797091769489,0.36676147957539584
-0.5816086743910764,0.34081467705819957
-0.5759258548972284,0.34586715603282037
-0.5756179415034399,0.30133275763851136
-0.5746088721726341,0.33775706170891884
-0.5715925686190517,0.3346408756709683
-0.568154769150687,0.29395404205664805
-0.5453591866138545,0.25522379445232607
-0.5435356014983119,0.2840824009824835
-0.5367372646302364,0.2823131600885622
-0.5287233728334471,0.3453862297957695
-0.5231236272136619,0.33173966591844783
-0.51451170750676,0.3215346839227107
-0.5109774636918947,0.3906486825976277
-0.5095851886564056,0.38606837613463785
-0.5033668938416711,0.4224043095182788
-0.48886756497620665,0.45283671059002906
-0.4766243213734813,0.5572360241260167
-0.47299037753548534,0.6712921671119241
-0.4725090805672103,0.6488798847259951
-0.4652597415856019,0.6917915159138207
-0.4645223700157173,0.6453053354029356
-0.463274998450784,0.626015560743475
-0.44667241635752397,0.7346706672155191
-0.4398078633714979,0.7415373572547794
-0.4319960891808412,0.7835748654361736
-0.42871112171664727,0.8471651312465922
-0.4284286356114917,0.7874949340874321
-0.4277763181406016,0.8195559840732755
-0.4211618906488779,0.8428866847632229
-0.41916683742909777,0.875950482792019
-0.4141066168407388,0.8439768427513954
-0.40651962236988926,0.8814116765927023
-0.4019742833533657,0.8907788178516375
-0.38920738533466004,0.8578773723511302
-0.38436618387577326,0.8463026165061047
-0.3824100559140815,0.8785076956280214
-0.3801805275199617,0.8174316031895819
-0.37988006599429536,0.8599572294162229
-0.3772157860005638,0.8384926129117832
-0.3754627349219106,0.7926504707720426
-0.3682604116302364,0.8784838608484956
-0.3679288906087308,0.8945055000856369
-0.36443858861511025,0.7904291396575649
-0.3642717827424513,0.8185631719105414
-0.3549487868430896,0.8047718436011999
-0.3472648373940892,0.7106271427321483
-0.3462693540915547,0.6530023174702312
-0.2996305698744459,0.33961944865691185
-0.29772631274026784,0.39833905188441476
-0.29022833873883336,0.3331400211440092
-0.2852845539725797,0.2477336426019413
-0.2837296912574532,0.27889940116578044
-0.282143739133077,0.26272562821721396
-0.27615174742317805,0.1745851611192071
-0.2636160465056765,0.09347785354743136
-0.2632370233469752,0.0722558661376885
-0.2517900840534444,-0.018504956944583283
-0.23705072740976973,-0.06106482156793114
-0.2322610587319356,-0.06823425681662866
-0.22942509459815286,-0.10963716052888939
-0.22661960578073703,-0.11417712011866997
-0.21063592971380896,-0.1383311053667012
-0.2100976100068901,-0.15490817629896178
-0.2092739552985332,-0.136404073176283
-0.1990214272159987,-0.19421869640078715
-0.19283762381656722,-0.13954488316585054
-0.19203723035190645,-0.14012143724464973
-0.19127301329382984,-0.12389327871172573
-0.19085544608286575,-0.1388185335884961
-0.19059609237465747,-0.10630228988767658
-0.18239090898963806,-0.15203943001039705
-0.17510506272207582,-0.04941439810742094
-0.1685454561017501,-0.0792442215768194
-0.16679259954122916,-0.04970656593232196
-0.16654210407398917,-0.059942455390602445
-0.16611511274906254,-0.061701897916384627
-0.15561212104877686,0.020076776554556808
-0.15416915743766157,0.049192208604412466
-0.14493029784910627,0.10052854991479415
-0.14447480844156146,0.11317932373360931
-0.14401822579560175,0.10204185008595121
-0.13796845990526663,0.15416195300857824
-0.12651354147740967,0.3389331901240853
-0.12623636114569337,0.29762773889850397
-0.11958156586777591,0.37144346592167565
-0.11885677896326552,0.2954480337806762
-0.11789948000420747,0.3300447065941701
-0.11466402824630295,0.3949839663798953
-0.11076160044950312,0.39616625312387005
-0.10616314790945713,0.4927039830346981
-0.1058858695164191,0.5007180348529117
-0.10508779115631661,0.5079637243174527
-0.10163905778081306,0.5762549291304017
-0.09364666155725976,0.6254397602454763
-0.08912098532010981,0.7016161424497028
-0.08804196921572371,0.7448157452962835
-0.08719872060287415,0.7478500346562182
-0.07205889436967272,0.9605842655252297
-0.07061003523789688,0.924696272850037
-0.05661380513281511,1.1641569762948858
-0.0426570977790659,1.3357541141400215
-0.03868007399390061,1.3544831052156956
-0.030072504136088973,1.502241965649665
-0.0287319905155341,1.4553574137971295
-0.02683369226125798,1.5231435294705025
-0.01679306651359358,1.649900663573049
-0.012233270672559193,1.654043870404328
-0.007674125751198524,1.6332260666642728
-0.003347519978952107,1.7130791209352554
0.003384626084373732,1.7278860456607812
0.007220463484405748,1.758558444392429
0.008856855167670208,1.7946364294883435
0.009506264310128909,1.7529125356014073
0.01665776169508959,1.8001351608261664
0.042212646640162,1.903632133283627
0.0802417935587858,1.804746160476362
0.09127204698896207,1.8108524448337955
0.09284533249789106,1.7505867765639278
0.09298159826318608,1.6707983172261553
0.10164293426349191,1.6491734481465454
0.10225029602744673,1.7176108682832865
0.10291100628934124,1.6691446117187365
0.1118977359690021,1.6059309491954699
0.11314764359114537,1.4940170961062933
0.11365076972300336,1.5442399790684138
0.11705512250051164,1.5389030643456811
0.12588032112467085,1.4883337233036675
0.12931264452136215,1.4589196301439193
0.13097149650278883,1.3549096926825408
0.133455362119685,1.3548858211773358
0.13655152807641802,1.3507412012555295
0.14154658479564564,1.2792844736049307
0.1422906242607782,1.2450284448643236
0.15602229213047814,1.0943980170307752
0.16947847205522182,0.9432916510886284
0.17489272100216802,0.8724597654590781
0.17543816479674357,0.8728092411334313
0.18024237106209196,0.7878588332167226
0.1855020566071346,0.7322604684185074
0.18712424627249558,0.6638870767489925
0.18723949155199815,0.6830615187725978
0.18957600477858172,0.6630765652511966
0.20586120029859512,0.4568941766273294
0.20961828404265814,0.393152119335633
0.21589388813388322,0.26853352199529906
0.22323205047069683,0.2284736411593449
0.2261174233776213,0.20821365868914132
0.23147236663554427,0.17543305524064506
0.2320641942983146,0.24605125385570792
0.24787779904824703,-0.033664052690676086
0.24913476888111852,-0.012900641454901473
0.2525720770102744,-0.06718068737383782
0.2543461714293853,-0.018324571034070314
0.2574571978118616,-0.10651664862934483
0.2661957410714275,-0.1786745193953998
0.2669860027286619,-0.16393036397281563
0.26745887569910565,-0.1396459463738798
0.268130417259798,-0.1474850635656931
0.2684500994709049,-0.1448814963069574
0.2684517948543448,-0.16488888931021095
0.27139953368535874,-0.1989291308863854
0.2771196723521969,-0.2858979540254809
0.27926473413666963,-0.27874286454999697
0.2917693848843843,-0.3568567772763434
0.2924519993233323,-0.4073082502733061
0.29422415220460785,-0.4498304186632399
0.295038999612836,-0.3988375163045988
0.2953469739289689,-0.3293237205645523
0.29831359729752194,-0.32963292117048637
0.31009258337163725,-0.42468639968728344
0.31783644409754164,-0.5186418212455693
0.32265762119245656,-0.5801529925549521
0.32875712301589655,-0.5757302528471318
0.33150029867915976,-0.6071480712882331
0.34059815565016427,-0.6648729830120448
0.3605708055922481,-0.7433413205387154
0.3678387931034104,-0.7936310397949513
0.3699860562873467,-0.789121299182185
0.37020968627931694,-0.7811497400348456
0.37859876455197394,-0.8210305572720187
0.40256259607979406,-1.004426508941219
0.4124762808080433,-1.0928521433047609
0.41456791083999445,-1.0451868199740355
0.42066622185952296,-1.1787070296476887
0.4309097170304792,-1.2491272993943048
0.43171367867265076,-1.2549372321146126
0.43737169479019045,-1.3013713110811238
0.4377435835558261,-1.3017200020398396
0.44519782906324723,-1.3688688376469145
0.4569198379097186,-1.5035227071267425
0.46103490191761454,-1.4945962525547765
0.4656016566665646,-1.5942710399187767
0.4675814702246752,-1.6207221573170205
0.4713153985637062,-1.657050627368662
0.47145093689788276,-1.6443826881151467
0.4765469812367211,-1.7175796709725235
0.4821700934268409,-1.7870258712885578
0.48553631464707925,-1.8871620282237402
0.4887859815454543,-1.8346515196574302
0.48976953166637927,-1.9031934647060202
0.4910098078831133,-1.8760175317183243
0.49905478543582227,-2.0505065917602074
0.5003438893658232,-2.0256881772613626
0.506297548992019,-2.1323375048259807
0.5159757841868808,-2.2931664773193314
0.5210417601092132,-2.3258778616360036
0.5220301388560129,-2.332606682243321
0.5288850933395954,-2.38318408843858
0.5374808133609896,-2.554194732372957
0.5620782814465715,-2.8265869384155895
0.5621104400887313,-2.799517124315051
0.566388289465892,-2.843724923884845
0.5694850483242773,-2.844250139596646
0.5711085149061867,-2.8836959976935264
0.5724033854939008,-2.823580007945909
0.5730049641149177,-2.886935522712357
0.5982244461634276,-3.090372138872521
0.6056441422160557,-3.1489303301343647
0.6123616175369073,-3.1784073247470936
0.6148378237612953,-3.206823984632755
0.6254476095490844,-3.214027721759059
0.633135770400937,-3.2047094924894743
0.6381031195352609,-3.227372839152065
0.6567202891197557,-3.202283498454209
0.6591122115774852,-3.2054532753510725
0.6635651429685279,-3.16223652318838
0.6672891322027343,-3.095085720248234
0.6787293539981181,-3.0488434581569317
0.6885673730446129,-2.9089784182726603
0.6901215286802578,-2.9434315927269123
0.6922734026832726,-2.9176225886709357
0.696625113321355,-2.8992287417175775
0.7200288236297361,-2.496769032306843
0.7424120798302072,-2.1425831003554565
0.7482568413267536,-2.0679946013928974
0.7590548200526004,-1.714577901989867
0.7591989709078568,-1.7930735541360805
0.7627335748214419,-1.6948429555539624
0.7663906849596844,-1.6550839724556412
0.7704756668972563,-1.5439262178514963
0.7781938496374043,-1.4022279695772968
0.7811586621246911,-1.2977327295637449
0.7908695932367289,-1.1993624581807925
0.7926498815158514,-1.0867669486756044
0.7941918965656769,-1.0848459880512633
0.8016822321664225,-0.919011199343728
0.802727146893341,-0.9420502123987958
0.8074896783042336,-0.7513413098681225
0.8139468138456278,-0.6391428066234027
0.8160767269112243,-0.5963496547548215
0.8251365720540762,-0.4183879529728888
0.8251786231156397,-0.4160483119903666
0.8377834811247356,-0.1588757637465029
0.8391235213379238,-0.22144396530629742
0.8465237833831081,-0.10680339998567352
0.8489522414492017,-0.009620521151217084
0.8528071080555897,0.05464812055774701
0.8588636027646475,0.1168172193562815
0.8682683181002142,0.2479319002056719
0.8801496224055052,0.415022200788434
0.8828734512504459,0.4445804739562049
0.8834231271347592,0.4266335784968779
0.9024818477770231,0.6324549811340924
0.9106430168599444,0.6765938590057236
0.9110838981817642,0.6977911975190431
0.912831164027923,0.7005668058373619
0.9217594740609467,0.7706789579805373
0.9260634822274421,0.7446855722274007
0.9344994428317848,0.800967945051616
0.9426814796072716,0.8709908783619162
0.9441808400432694,0.8290435819770063
0.9534400462217842,0.7947178804573953
0.9575776272452172,0.8207512849217342
0.9602972376433776,0.7693853814826253
0.9663299414301196,0.8344836839124965
0.980644366927232,0.7801654261446661
0.9847247118580125,0.7291727029623937
0.9917501018768187,0.7500337838443191
0.9931979545809764,0.6875937866498363
1.0019483304130468,0.649000256906054
1.0063041795551886,0.6438574138862339
1.0064295141055402,0.605136997292669
1.0071665755293946,0.6459264662035109
1.015661870284199,0.5599786877149885
1.0197786046154693,0.488984582815731
1.020275234997035,0.5728695711815854
1.0330205540116726,0.5135168879628762
1.0367107687919725,0.5040914010869513
1.0449970255345864,0.405999522068539
1.0466929335612951,0.3730531397568574
1.055161399894736,0.4123643060929724
1.0555387276809487,0.3193928079696824
1.0660474010062249,0.29426122304777713
1.0776061540547257,0.26247164386857813
1.0790424126681026,0.2623982327257296
1.0818432304806809,0.23030687291455929
1.0825960452661807,0.23558503808338455
1.0873848984655616,0.1853906040235544
1.0930101124362945,0.13994606925681158
1.100974259547029,0.0832712227371773
1.1099828634221343,0.008273475399217328
1.1237708991047946,0.026951951605812867
1.1287256065137115,-0.0008922112720628501
1.1389367337968554,-0.017863635826807358
1.1399149812741785,-0.032924327781190636
1.1408840354837286,0.007263520093976367
1.1422275861052444,0.03774730187660555
1.1479273268456174,-0.04690874892475146
1.148616754348219,0.00327266341183588
1.151387682530319,-0.09667711397038894
1.158768373105877,-0.07981418805283669
1.1609323997282903,-0.05989255510036333
1.1720007947536502,-0.072806930354421
1.1784549639306858,-0.11345480004228894
1.1985977455384837,-0.15038487597212363
1.2031156704105435,-0.10630332463512648
1.208139123358766,-0.1272600211593455
1.212861036424397,-0.10286565213125418
1.212937895068598,-0.15235139045767435
1.2179380080153095,-0.12018740222007343
1.2196481755454052,-0.0965037872351474
1.2224265567334287,-0.14908683701853578
1.2244938467490556,-0.17577204397672944
1.2278315982184038,-0.2127612547119214
1.2320732442298432,-0.20089473142483824
1.2329375217785215,-0.17444575524139166
1.2345968192148327,-0.13590795400320677
1.258336443272702,-0.23257872511828326
1.260292776741153,-0.2748462306329262
1.2666898575695873,-0.33033729740183687
1.2717525310362952,-0.28695760701055556
1.2807537885609683,-0.35086188270655033
1.2810697348390416,-0.33840873679329847
1.289799722112262,-0.4912964260080009
1.299025744214151,-0.48822132144708813
1.3134130892419043,-0.6003324650810499
1.321907379777393,-0.6402354133649689
