n_harmonics,base_freq,magnitudes,instruments
9,2.1525539812494308,"[-0.99589286 -0.43031695  0.32570623  0.11961135 -0.23581824 -0.96573023
  1.46606596 -1.05913848 -1.10534851]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.2848171431391218,2.643720360696172
-2.2750682545736494,2.324018367932997
-2.2693845298998445,2.1402436303379915
-2.2653247256312197,2.046884499124435
-2.2555965869881383,1.7654561838017346
-2.251719335733166,1.6514807910793832
-2.2479449572828383,1.522215439628851
-2.244642234990666,1.431484123507174
-2.2381445309449495,1.3019174750924565
-2.233927201847595,1.2142880892249803
-2.2323809925682414,1.1518936727282896
-2.218551422866618,0.8968959982511193
-2.205393124600968,0.7185629708970601
-2.2035807381717993,0.7268454744588756
-2.202489486109761,0.7114079608220243
-2.2006703878401837,0.6763580307697546
-2.188012329943434,0.6185640811563026
-2.1870872634572756,0.616636149145202
-2.1745572216083335,0.6010848755940909
-2.1684946733260073,0.6344547277580148
-2.165936404730733,0.6296864623491
-2.1648625354301836,0.6584595866735304
-2.163031229199361,0.6790885638983807
-2.1469516901261816,0.7967439625349244
-2.1440338844425675,0.833359614838996
-2.141083609888305,0.8687931183139775
-2.128985547547885,1.0400646913182159
-2.127384192558451,1.065713891259433
-2.125665000620134,1.091313793078403
-2.1253674723174396,1.0758626626301717
-2.1134989387238425,1.2509584005448917
-2.0985109773997253,1.4510410083514875
-2.0960401014379064,1.4773032571210887
-2.0956228161764816,1.45788929358426
-2.094828883295235,1.459761615837148
-2.0901199241620594,1.5222469556614675
-2.082430036721903,1.5926668788737852
-2.077323026652924,1.6332330091004559
-2.045864983643378,1.6563482463146935
-2.0450641938771206,1.6400828356658397
-2.0440838331217828,1.6738583540640297
-2.0348905818362857,1.573709520367328
-2.030075081666811,1.5009307693905427
-2.015622214847706,1.326706914117528
-2.015433759884916,1.2896931421605295
-2.013125234156342,1.256548998937494
-2.0067015930451557,1.129604962947773
-1.9770455353687337,0.4368531509374663
-1.9649938078647549,0.13164257122075979
-1.9518807028351115,-0.19831900655786874
-1.942783966150064,-0.4385723031225091
-1.940180094984814,-0.4792585538153671
-1.9288965761767798,-0.7339208562596135
-1.9273223223420937,-0.784384798772269
-1.9219801763893698,-0.8646153971044696
-1.9186508140030212,-0.9398409852193202
-1.9169451314392145,-0.9483155624419297
-1.9149363133423467,-1.0138185365709238
-1.9077047416844028,-1.1093241489145347
-1.9043871653480509,-1.16899892124984
-1.8994764275625533,-1.1936482297097133
-1.8937289577208665,-1.2533133114590993
-1.881593478113639,-1.3560699382291237
-1.8808852998212098,-1.343216845319379
-1.870448732679104,-1.369408127894656
-1.8680592234861986,-1.3474872879905715
-1.8535193065240512,-1.292037978996071
-1.8486185340681485,-1.2183468890876261
-1.8412440688249203,-1.156877771057958
-1.8355307429131822,-1.0816557325748297
-1.8348283566397827,-1.0547892576112357
-1.8330079287424113,-1.0576545480579198
-1.8246824164047324,-0.920258487624285
-1.8116519494591248,-0.6860612746061843
-1.8110326635112142,-0.7188934465325474
-1.8067088324053147,-0.6382634242009293
-1.8058925131224064,-0.6098604560193028
-1.8027392132721334,-0.5530045451090431
-1.7896891292047648,-0.32217206639645485
-1.7836685055158148,-0.2268388099253482
-1.7600384691512785,0.09737464637990602
-1.7597031916115964,0.09004227279474745
-1.7512152799908836,0.1723801009131885
-1.7469810416724976,0.20791981916150473
-1.737135363473943,0.24216171250470012
-1.734991517726388,0.25700731031556934
-1.7347165533975302,0.2641601747093524
-1.7291582645624934,0.2684726703643292
-1.7144141954687488,0.23427351659967832
-1.70757505944327,0.21670533857594687
-1.7074237747692125,0.17716624177114315
-1.7019093122846285,0.12130385462940392
-1.6826058639906483,-0.14946616110263178
-1.6805280920540124,-0.1550844467545988
-1.649078377225095,-0.8315691525334367
-1.6455154887020975,-0.9170897354366325
-1.6397356134923218,-1.0458960769079129
-1.6290373954218655,-1.2827202195142984
-1.6266992951098864,-1.336128593125919
-1.6228003318042985,-1.4249615925478414
-1.6217090173702031,-1.4257610901636517
-1.61124915412338,-1.6299784449373194
-1.6050832860007678,-1.732021264881856
-1.6040360098186235,-1.7530708054262192
-1.6004563310552233,-1.817704709703063
-1.5945261419034482,-1.8767360951816587
-1.5920065123545288,-1.931581767548891
-1.58699463707633,-1.9653705222422808
-1.5814513890448165,-2.000336595615784
-1.5805054880370326,-2.0050670504263644
-1.5668267241099703,-2.0156290288351184
-1.5641871699696968,-2.0224595818048514
-1.5616387090059192,-2.041650947600142
-1.5579280670793276,-1.9934860505540057
-1.5508101943074333,-1.9468180360954637
-1.5442784724298593,-1.8672526746860945
-1.5377590786025752,-1.7324119476137465
-1.5375947405750237,-1.7359262943718468
-1.535338227777475,-1.697444181274637
-1.530011894004803,-1.5999032590604727
-1.5124365166372253,-1.1385297753754269
-1.5101085635936597,-1.0864367184184547
-1.5087777039744878,-1.0536400402735302
-1.5056813105662241,-0.9328983197356745
-1.4790224662431135,0.0812765403783312
-1.4781762086164585,0.11789160984481001
-1.4729797663490296,0.3164978141958128
-1.469330505215012,0.4691487333084233
-1.4687797727974166,0.4908065587737038
-1.4657015670033342,0.6394692939407194
-1.46111387546816,0.838234259636143
-1.4538043815109598,1.1475763236162593
-1.4524096374165534,1.2117699258793564
-1.451882250723077,1.243679449943901
-1.451852247584339,1.2158729678532385
-1.4514454110881005,1.2434805448967898
-1.4416750759789347,1.66640488909941
-1.4372913975959392,1.8601623945506578
-1.4297979473070908,2.148931461048706
-1.4268484393235303,2.258181438909118
-1.4085871537346533,2.922842157676953
-1.4051368868260954,3.027965115269846
-1.402320658882688,3.1383481991505136
-1.402236657428594,3.1275935986718437
-1.3984596944438439,3.2301675328620214
-1.3959204828827347,3.314338253322269
-1.3946293887181873,3.3435423147578636
-1.3931512487545126,3.3761341182778843
-1.3914172309291222,3.4222231596447314
-1.3868869456076947,3.524992253351305
-1.378704087462186,3.7224184281597714
-1.3720887686893846,3.808306198241056
-1.3578540320330248,3.971166422891793
-1.3549186397967707,3.989114349702536
-1.3497282420635177,4.028476212251543
-1.3402185080078832,4.047999707115877
-1.3385452702774439,4.044776750560344
-1.320563834123704,3.891698877076016
-1.3167228799036879,3.877185095729634
-1.3083149931637403,3.764086087629305
-1.3046422206348245,3.6919928671311197
-1.3010969394558372,3.622348409931539
-1.2966495358993475,3.524499376877088
-1.2817590516544117,3.2039366638185385
-1.2760999353232667,3.0758259638427146
-1.2734633189155384,2.990704171664753
-1.270288148215784,2.927469925687505
-1.263972518030069,2.7756463838763548
-1.2599325892335949,2.630577564017354
-1.2524699847264553,2.4567023884631864
-1.2500376280894345,2.3600482238622753
-1.2259486556987316,1.7293518366040594
-1.2222205863717879,1.6292116005665098
-1.2205348493859458,1.5839788542682045
-1.2179812026611523,1.5132824642717073
-1.2168716932505408,1.4858074545693722
-1.2011202751251877,1.1081170643920937
-1.1978147013968172,1.0191534677614695
-1.188640724044491,0.8273244090640837
-1.182745469003051,0.6962633191433347
-1.1673830212120724,0.4092511842050809
-1.1582570488533517,0.2936256701959931
-1.1438193829797751,0.08388051132047059
-1.1390459565840807,0.048307169784396004
-1.137252867666753,0.029660598230869206
-1.1351530795441735,-0.012525733672686352
-1.1171703742206138,-0.13380051117507283
-1.1095834672846543,-0.17512393198549542
-1.1089114296738225,-0.1990709555420269
-1.1050710459871775,-0.22241462735164128
-1.102299142796012,-0.2301939286506155
-1.1011330736921643,-0.23041418150553872
-1.0930871678158216,-0.2400422631601124
-1.091572355917773,-0.25868079226017493
-1.0884207214867678,-0.2677713773827341
-1.0866484187249037,-0.2618901722738163
-1.0857000028818797,-0.24681497004765723
-1.0738650443097952,-0.26981006701127225
-1.0715960727370937,-0.26909299557322935
-1.0637788905802399,-0.2717387308026195
-1.0599763153788089,-0.2625244354208931
-1.0458375912765843,-0.2510780078801025
-1.0455733334558326,-0.2214589033078594
-1.0453570161093226,-0.24896003320042448
-1.0354627276428179,-0.19660482940656443
-1.0297875226726758,-0.1870766728737166
-1.0297440930232038,-0.16443033730402873
-1.0280428244294872,-0.18134081632267052
-1.0280421343313826,-0.18641490954672202
-1.02556483881994,-0.19773588321021712
-1.015051046840133,-0.09395505679192116
-1.0059165987366896,-0.07872958418695086
-0.9971261938336902,-0.04042549748676966
-0.9964948640282296,-0.036312192005023905
-0.9937628619976842,-0.001528401480481138
-0.990006439963393,0.017047363841471305
-0.9896170758250915,-0.01956097419556856
-0.9892313121045984,0.0328960851216145
-0.9888262385092448,0.021107300334302168
-0.9864776541114231,0.03853690267942411
-0.9835962588009162,0.03650532094147216
-0.982187524186299,0.0261706299962852
-0.9731362398655561,0.10470637636433575
-0.9702802182371597,0.12560733326234058
-0.9657435690099487,0.16443738332806046
-0.9583684095615639,0.19053107116010087
-0.9563587881229578,0.2105452913382766
-0.9543514397630459,0.21503012527834778
-0.9527652240363715,0.23207037853020834
-0.9510465149650571,0.22630560579934844
-0.9399955723392353,0.296384137911987
-0.9391952954287008,0.28167110014020624
-0.9377490258146928,0.30439702492276327
-0.9361969701951125,0.30743233902036665
-0.9306758676473308,0.3321824553232782
-0.9207396773857424,0.36057288294960793
-0.917585515210237,0.3898430238483938
-0.9121515678604863,0.3924826757239934
-0.9066711732990296,0.4056687245735636
-0.9060630381337056,0.4067645975288258
-0.9022960723711777,0.4094346898984866
-0.9004452747398326,0.4123339451805055
-0.889653312600224,0.4159205811642638
-0.8867253674086761,0.4121979125956324
-0.883631041086784,0.4012953761250094
-0.879211590941809,0.40170840555539394
-0.8736346671504744,0.3664835989637028
-0.8703952659519598,0.370540065630102
-0.8680847756480663,0.37316498198124287
-0.8665943342385884,0.34592115020168474
-0.8651901271981886,0.35239188746093425
-0.857924207312184,0.28946713212673364
-0.855269396498751,0.28284218390506916
-0.8455934011409161,0.2026251697779241
-0.8454706593300889,0.1808386471134425
-0.8233851541516892,-0.057827763453607385
-0.8218800601010603,-0.07991181453166277
-0.8200781040726728,-0.07210034950059052
-0.8155989227501452,-0.17771178354821404
-0.8079330060968966,-0.2760526963941662
-0.8072983256910549,-0.30846065818684476
-0.8051877193133867,-0.33741837888502
-0.7985091613384849,-0.40779424053670754
-0.7910922296693239,-0.5607824613204655
-0.7876582176873912,-0.6140115914352093
-0.787100125221726,-0.634316268543841
-0.7833729480201352,-0.7019144863253823
-0.7770699644701766,-0.7903422085591743
-0.7760757945699228,-0.8239214984390597
-0.7727767575419602,-0.9002275957102331
-0.7723556956378115,-0.8905688605545656
-0.7653640045579051,-0.9975720327725989
-0.7624114104799276,-1.0342545386334574
-0.7554108607026393,-1.1611829795282298
-0.754859125797136,-1.181974504691284
-0.7477432836011246,-1.2676210123560516
-0.7391826141981062,-1.396926754605426
-0.7214169587465458,-1.5602109078681192
-0.7114116389918692,-1.5897428184537112
-0.7112991426276141,-1.5936390983238033
-0.7088388244306305,-1.6059912206966689
-0.6977993921681147,-1.560465033718252
-0.6951950630429691,-1.5788256561185279
-0.6781100348066063,-1.4097094224386524
-0.6415941831861955,-0.5876928596530046
-0.6291354985563138,-0.1635947875925542
-0.614781146133411,0.388727313155269
-0.6112774031416168,0.5354843012314412
-0.6077637404812677,0.7008784308643478
-0.6068341921376108,0.733826862213888
-0.6042848046930294,0.8349626495376886
-0.6019109363820596,0.9404722795206613
-0.5972088418473125,1.1562692373326642
-0.5886025402080373,1.5234488344381616
-0.5837320014093481,1.7253790636556119
-0.5836496602635055,1.7100452909356627
-0.5742183718204363,2.1488896688060737
-0.5691355539271563,2.3565676908287045
-0.5542545230860823,2.932398717753474
-0.5214159440441968,3.81419265123603
-0.5107846199521209,3.956240690139925
-0.5107011962787915,3.9197094571272117
-0.5032186792406206,3.958339125854663
-0.4982039499335542,3.973596634340531
-0.4955403539360135,3.9356304523495536
-0.4944452304141409,3.9439815203333763
-0.49176345699132673,3.9309247078959624
-0.4886216410069668,3.8878958980219838
-0.48642885550825277,3.871856372494639
-0.4818480941170762,3.788034791771497
-0.48078819428365005,3.7673594973162974
-0.4756610658097795,3.6464391250796964
-0.4545871080107964,2.9585072104899353
-0.45115781971612545,2.7876076797305926
-0.44717890935367244,2.5981735483035147
-0.41888984344275837,0.9758563868000311
-0.4100842711685875,0.3809901300395032
-0.40634054363306227,0.13427128502827604
-0.40373325995880327,-0.059777195683767645
-0.402872037889376,-0.12570779488376077
-0.3965784906575269,-0.5672952186639821
-0.3920744084074448,-0.9079907682324966
-0.39029731696126024,-1.0158747188398052
-0.3897909988220727,-1.064098830958489
-0.38779321109772535,-1.2109497843196906
-0.37875140943726304,-1.8814992793309167
-0.3782321276681273,-1.894432085065892
-0.36545205328368624,-2.783869059742764
-0.3646782744871375,-2.834347195510813
-0.36318467609589344,-2.9521085292642426
-0.3623422168756365,-3.010748996979577
-0.3619981079423882,-3.0135003598432837
-0.3530623803229247,-3.5753550272914745
-0.3411869405164212,-4.285305826562575
-0.33573708189196605,-4.586835281139089
-0.3346087134717899,-4.634849903993968
-0.3315635921621114,-4.798393132187981
-0.33118479822998914,-4.808054324555757
-0.3293736096259625,-4.875794229286557
-0.3263258191724061,-5.014999276055879
-0.31125940077902303,-5.585109897989197
-0.30479744676553056,-5.744057703792516
-0.30332808483705254,-5.772410734214192
-0.3008073965360243,-5.7986480838397565
-0.30069367465011343,-5.8185313789847735
-0.28834715353662554,-5.967423914855665
-0.28529241529496385,-5.984266036057857
-0.2754826391010625,-5.983123679939117
-0.2728065022453774,-5.939189151385255
-0.2710729207122702,-5.936948371598941
-0.2680537140313781,-5.886261869353844
-0.2577154093737919,-5.726084772299398
-0.2527316159182549,-5.581711717749442
-0.23857569014839086,-5.117443847974119
-0.2148750357846687,-4.0808660119821125
-0.2031501932189208,-3.503678551242143
-0.19674932370994913,-3.1524313035079032
-0.1945304042350049,-3.0231272236951483
-0.19211346544647467,-2.9098214629123156
-0.17184164926015644,-1.8672007732794482
-0.1700473162532976,-1.7534652721481903
-0.1693811514283765,-1.7415014045320936
-0.16588161129643897,-1.5909802934806483
-0.13998291314883637,-0.4624736277623578
-0.1387389449768639,-0.4302140729108163
-0.13828483565980765,-0.423103297585044
-0.13782761339708705,-0.3878644546761954
-0.12275555733356747,0.033833340008193574
-0.12023110354489397,0.09371067017245226
-0.11365421744811322,0.2436368591920223
-0.1050679338620224,0.3618097596752821
-0.0939795558543084,0.4513713013350096
-0.09233504463322006,0.43987126002025934
-0.07935469893257707,0.3962853784940427
-0.07696292758611412,0.36893145371696606
-0.07337770062857274,0.3809237502589493
-0.06094974609705961,0.22553147026671824
-0.05448985202914791,0.0994399952247584
-0.04421518435879346,-0.0986120747926273
-0.03222820087927669,-0.36723160629002305
-0.029043168697166166,-0.4478123880073341
-0.028662924733945605,-0.46529017211439266
-0.02699605058883936,-0.5124076937770462
-0.025188638954737108,-0.5731432100454432
-0.023532504262460563,-0.5718600498103508
-0.023259245806568796,-0.5902708775206391
-0.004073610211309919,-1.0861931814210397
0.0024679123984832074,-1.2432231405617649
0.005348986005762946,-1.3208274304485346
0.01123514533821357,-1.4437802105385802
0.011375881040914138,-1.4552283466157898
0.013912401369157834,-1.4779948766295041
0.016121561137977025,-1.5271874535099215
0.019140710832481922,-1.5906417557468349
0.022646105521170412,-1.6430966430931675
0.03203000230353137,-1.8044173065542113
0.039645780779572704,-1.8997672691305183
0.04407347299809006,-1.9266647061259723
0.044861685329944834,-1.9366685480277508
0.05707718857824773,-2.0438326978519803
0.0644476906301712,-2.014244431798094
0.07070642369479607,-2.022868176461195
0.07268251298460804,-2.013320302667427
0.07346706911489109,-2.0225860739393196
0.08022384799047888,-1.9816155269369198
0.08145343698768404,-1.977861474968001
0.08649253988047967,-1.9283617187890523
0.10126611641907868,-1.7758920898487605
0.10691641826575315,-1.689236369850672
0.11615461851955988,-1.5369675661883877
0.12548921461552132,-1.4047066957138303
0.12814883755735185,-1.3562567742164187
0.128299979786747,-1.3366936845433282
0.13028619530795016,-1.3088175678110556
0.13036890424117153,-1.3022348626839277
0.13131161859025386,-1.269694295028779
0.1419540265810859,-1.1024705702075188
0.1524120188455993,-0.9533847972502904
0.16204578421067062,-0.8001174536752921
0.165341425889042,-0.7782754024382045
0.16616523433691377,-0.763038015199037
0.1794509630388541,-0.6206222471858789
0.1828785378578459,-0.6093594787781335
0.18686241991848096,-0.5948878649814925
0.18867787347485043,-0.5963722038156771
0.19401582357086244,-0.5311546860911877
0.1940954792023617,-0.5646588357016028
0.21238626520481407,-0.5715014965693467
0.21811529794203244,-0.6282395592316753
0.218377828552609,-0.6213097233361304
0.2192270883512193,-0.6375339266277095
0.22111244218272397,-0.6584707459597388
0.22565205914506858,-0.7055492605606304
0.23388636329289714,-0.7930694575810339
0.23665493826690476,-0.8264306681518268
0.24353365804320593,-0.9371131581744094
0.2474971918336779,-1.0279099074747602
0.2559521384704322,-1.172777936226193
0.2611650958550191,-1.2817451698245095
0.26174846513595273,-1.3126700623152916
0.26224405308086896,-1.3293759606752749
0.27394780049474665,-1.5698275127960228
0.2838853117015656,-1.788048946354031
0.2852905008568971,-1.8076304350812542
0.2864023350256968,-1.8470042421453179
0.28896678132817133,-1.8995548675197813
0.3028960850185842,-2.180390674895137
0.3039099313803293,-2.206680802370127
0.30697652827769417,-2.2659148089222394
0.3220160862901347,-2.510218438490679
0.3281356408126177,-2.552579838670919
0.32821549449703324,-2.58715106541251
0.32834475714345235,-2.5894652990042366
0.3358247888014265,-2.63024164835673
0.33815877952941786,-2.6552739661359883
0.34679859836835547,-2.6784026648950694
0.3484648917318083,-2.647255028330971
0.3600336026378024,-2.6150586005075884
0.3630247401268214,-2.589898638826834
0.36350686454373093,-2.575489404908164
0.40679873884733464,-1.5382120333276736
0.4104547357738566,-1.3942673330466058
0.4122224651031754,-1.3625838537325985
0.41366347079720445,-1.278057490479164
0.4183307250954478,-1.1183474172537295
0.42003477186347693,-1.025119355009458
0.4267092896417348,-0.7295800376828983
0.4357837256990704,-0.3108518738485143
0.4384111376215625,-0.21601894703932784
0.44928069810446747,0.35032443230142407
0.44975186792257205,0.36251476854303427
0.45371168178616816,0.5952520131447074
0.4539522943749077,0.5764176440842729
0.45405229251749013,0.6170186695245464
0.45587111609734476,0.6642236050314139
0.46613396190452505,1.1761545621621963
0.4799744634862311,1.8406027339118263
0.4841595836797552,2.05484562015083
0.48565382441424365,2.1340824106787757
0.4959390932598584,2.5528178039816067
0.5023016046479318,2.8224787032862824
0.5062429377978015,2.974028389265576
0.521750923066918,3.459334823022639
0.5267936401616087,3.5685304171911967
0.5273230901463362,3.5720842989206645
0.5332519192197731,3.703862641758972
0.5424704427688427,3.8640207280714325
0.5446190526159356,3.9002130797760906
0.5490044737724213,3.93623404499841
0.5502336437881308,3.9262384018926193
0.5594334694256897,3.9873580993311646
0.561089900132357,3.9856508776020116
0.568361729801274,3.9688187171252225
0.5710942063630746,3.954316073363466
0.5781029214862792,3.9323394221192225
0.5786353672877382,3.8919436026057714
0.5830846626038637,3.849505018314247
0.5865645231151406,3.818256336662838
0.5932021111785124,3.690991748544782
0.595928339062449,3.6388044688761636
0.6003158071153112,3.5506200699925774
0.603195450500067,3.4824022466715356
0.6054064662283096,3.442762894217646
0.6069979084819428,3.376833800024212
0.6110595665066745,3.3039971093497646
0.6130973831779798,3.264988418494099
0.6134103908841979,3.2198284695002783
0.6178691390720505,3.1227863718617663
0.6208800904974829,3.008691766936796
0.6221317379739641,2.996954210142387
0.628499704907993,2.781666701554067
0.6290981566162843,2.7721151051793025
0.6368419806908574,2.5515419529362906
0.6395717269786196,2.46757402248092
0.6462073559565162,2.2682348791410756
0.6474689786654628,2.205900239857003
0.6570940362332216,1.9373678181759566
0.6614967759742107,1.797205686868027
0.6617671007991017,1.8081377512971752
0.6652469225946831,1.6953600740682382
0.6730940723851275,1.471377766898934
0.6748928217606016,1.4296520456123016
0.6853193905346897,1.2012768806191514
0.6884237153133679,1.136700857800713
0.6966728684090007,0.9652880473148528
0.6980857346010652,0.9360762616590509
0.7134423748854686,0.7454764610260298
0.727670838251079,0.6392630575160886
0.7297804969051569,0.6201233898830197
0.7383719866126035,0.6105626515266358
0.744625407704012,0.6048128924799969
0.7631061822920007,0.7313938534869099
0.7758803756585753,0.8494449290091267
0.7769479337576475,0.8792489870851691
0.7782508508581598,0.8707658477470441
0.7883499459665457,1.0080779333438057
0.7986659092929473,1.1682031699739108
0.7988177090003203,1.1537240127959862
0.7998924534969962,1.1878987997337451
0.8154752868616177,1.3620968391424366
0.8201520811060781,1.4450345389072508
0.834245965033718,1.5880778664378987
0.8364508192596025,1.6017976928518687
0.8457652751154425,1.6600463401266
0.8589104657016255,1.6806400911639363
0.8658552109533542,1.6667057683924387
0.8703673523868805,1.6493575245112913
0.8715830157235693,1.6502192598426233
0.881737968480222,1.5818570595167403
0.8928143108836206,1.4732561377900513
0.8962523691681632,1.418026057342523
0.8963559489050015,1.419424441519869
0.911178775858787,1.170735704014202
0.9132994555834348,1.1030038690965813
0.9258579111184493,0.8515647103602965
0.930517162723909,0.7078890586945374
0.9382144381508946,0.5366271614912836
0.9409380602695601,0.4659441205811804
0.9693824040079737,-0.24433015804850644
0.9749864073508832,-0.41761761155668037
0.9858038361377126,-0.6392973541721889
0.9949302353173239,-0.8432887855280627
0.9999929121156805,-0.9375464179520978
1.0143357396433892,-1.1433199643693643
1.018823871027151,-1.2113885817277814
1.0263007557738657,-1.2839791841402375
1.0263454546976618,-1.2970625087315593
1.0316274332553768,-1.3137020752483595
1.0427715039023884,-1.3661732548336607
1.0435498161835586,-1.3570070899962559
1.0668513977830205,-1.2794983504041113
1.0685588488997961,-1.2733779457056063
1.0718589588681136,-1.2252872193844
1.0745991673958875,-1.2010247220788621
1.0982209589913658,-0.8740559654624671
1.1150555931241684,-0.5778628246254566
1.1265291284457772,-0.3567532663689569
1.1351292747594641,-0.2258714720025259
1.1378441426386843,-0.19087945910584378
1.1395376059079698,-0.14961407556527492
1.1407772170186004,-0.16140539831507225
1.1462782817408188,-0.06883016626336502
1.1523435568485692,0.02258338089094839
1.158652519028017,0.09477161093945592
1.1589084134196073,0.08638795282945684
1.1670711350457053,0.19232385340825575
1.1738242847476776,0.21962472031149907
1.1756740062845044,0.22547001273749934
1.1797851233566226,0.2540981013187577
1.1813627402931814,0.2603224133114553
1.1910305342992809,0.27601435713866057
1.1940154721965337,0.274343499539991
1.1940482732945465,0.2512904092165716
1.2035681796668865,0.23529479589911179
1.2080357116105311,0.20048929501836268
1.2098975282834274,0.20849253759360362
1.2109922174789594,0.18280075250385308
1.2229716632343983,0.07310655636065942
1.2231158483851923,0.0507521713458055
1.2268158425358875,0.013679654527606356
1.2278349588258433,-0.03308005524502867
1.2396352780693674,-0.18841616244216997
1.2406229908130113,-0.2296871025056068
1.2411050491845366,-0.21146776780827525
1.271635620606646,-0.9029434851833638
1.2722894038986654,-0.8643800883711729
1.2819654264980818,-1.1045798405757281
1.2839593546955754,-1.1637626397307093
1.2989134055190723,-1.4561572888234509
1.2999802727310694,-1.4993858471558308
1.312953989776827,-1.7325065391358188
