n_harmonics,base_freq,magnitudes,instruments
7,2.5191775324351275,"[ 0.97101512  0.93259503 -1.37078384 -1.51263492 -0.00177249 -0.45835993
 -1.01165464]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'>]"
-0.09341693940801266,0.3730531547830606
-0.08714139015208122,0.430580369424263
-0.08242632419989215,0.4561615587884481
-0.07680220103349278,0.47285991149990564
-0.07607546022430212,0.473297198347191
-0.07200192749869228,0.47187490428427276
-0.06977376684459102,0.47038940004026036
-0.06584349622206709,0.4562454491798755
-0.06334116305525495,0.44116917679289197
-0.057368113608997184,0.39237221999307265
-0.056074894754982285,0.38187870571653626
-0.051830305564260826,0.33262379651333857
-0.04638814028114435,0.2637065716327005
-0.04453987616089883,0.22938560021181306
-0.03660119924839744,0.0896067659321746
-0.03421478972959058,0.04192446789604031
-0.030970281587309856,-0.027511513678302943
-0.030163811590722567,-0.046755160984085324
-0.028685300285104187,-0.07952078658069425
-0.027721377762850885,-0.09828511246894381
-0.0263282518688448,-0.13281040638482008
-0.02563019723018023,-0.14770968686987193
-0.018313930263011535,-0.3342647464140873
-0.01456790395521912,-0.4347307341123623
-0.00998217172956739,-0.5632388009842636
-0.005331796812998668,-0.6981512474735635
-0.0039790552469494145,-0.7361661250535078
-0.0014888993984127907,-0.8095473991091587
-0.0006835704266561216,-0.8379053183020211
0.023563942272893268,-1.6109593201862535
0.023905541437842626,-1.6217552440387513
0.045966910596603405,-2.2993629411949486
0.05223335651154448,-2.480418767615704
0.0547853292144902,-2.5458624647769286
0.06632457145240078,-2.8363846152842105
0.06753124842173541,-2.856548514715649
0.06813686261945762,-2.8731204114849778
0.07638048323045687,-3.044403973979276
0.07981845232083185,-3.106452695826684
0.08391373348502817,-3.1752069339117526
0.094912482376456,-3.313078088146534
0.11248066013150648,-3.417780357822153
0.12113938664269064,-3.404092232705093
0.12546385379387814,-3.385641971259309
0.12654391621864747,-3.381708242216254
0.13261118615495793,-3.3337975930829207
0.1365801052386333,-3.2907594802496827
0.14430483462721178,-3.1900290836569627
0.17800340110904855,-2.43430573627957
0.1849020576430509,-2.220838071419761
0.18516609655951477,-2.220244412490002
0.1867401278131111,-2.1696009695731053
0.1994819733190587,-1.7452157361930891
0.2007303940945082,-1.706042846524119
0.20172972927737165,-1.667940079498182
0.20682299069088295,-1.4896301213283507
0.21070072551308883,-1.352394382952399
0.21202905703823038,-1.3037259629120213
0.2126230228333177,-1.2768593817072011
0.21477199358240728,-1.2038882029594025
0.21583867288285585,-1.1609194657412243
0.21620452346670227,-1.1500802024252055
0.2164292542285322,-1.1422076001633499
0.22060195015871198,-0.9899961855904481
0.2360939851208359,-0.4196934956910624
0.23684330428934786,-0.39022805437466707
0.23902486731080064,-0.3095325265146497
0.2550657962440064,0.2652015337683653
0.25551397316927815,0.2776359147470257
0.2620955055524332,0.5034152891123328
0.2658977017967703,0.631515482755949
0.26710555454726315,0.6670032819024019
0.26808619600326367,0.7009159607408814
0.27683026510828146,0.9723445208554901
0.2791316330109246,1.039586861951899
0.2796600135847038,1.0573364444450006
0.28458602056540006,1.196310171013805
0.28586177068219065,1.2319588478723713
0.2859374886044055,1.2336471865420506
0.28784729094002826,1.2858520333866925
0.29047193062652843,1.355279153199716
0.29275790748264807,1.4148885463177614
0.29426608242191055,1.4510833329942199
0.30795844662474714,1.7642414858439686
0.31070752295427084,1.8246622208475343
0.3124059910342485,1.854864229301663
0.33314018215744,2.1771249461147026
0.3369953457553305,2.222399189996887
0.3374619047603362,2.2261888462852744
0.34438928953996406,2.29240229521199
0.3564311427072151,2.370933786890404
0.36664194124915817,2.403511513029576
0.3775624778422717,2.4038821249857136
0.3787912092654273,2.404909237641086
0.3808699698955298,2.400389269948387
0.3904292735383317,2.370107223903144
0.3907704684967861,2.3699945861433784
0.39354647629166584,2.3566809074664885
0.3951928870869912,2.348309454638864
0.3964814382110444,2.338219066214352
0.4088519617567856,2.2584018650086213
0.40908090690888965,2.259751425968768
0.4153874266792865,2.203525700912923
0.4367961716034303,1.9917492579984233
0.4430972708238361,1.919061284319257
0.4531852613298817,1.7911453843890697
0.45593690348838845,1.7660091949626464
0.4565656407115837,1.7539440647692877
0.4679801694735528,1.6093999768793854
0.47447613840202596,1.522118544888102
0.4762870328831639,1.4996878780169889
0.4965102886735724,1.2216186295988796
0.5013155922196275,1.1619159357009292
0.5021552785389058,1.1495012411840437
0.5066025205875029,1.0856965756406953
0.50921888108586,1.0512598007286242
0.5123662558661248,1.007790202821773
0.5181668289525341,0.925319620880284
0.5284804506509104,0.7833739269480685
0.5420035223463255,0.5940070499388593
0.543565986245667,0.570815253410162
0.550010421035724,0.4826176090164338
0.5511105282573228,0.4657126820075435
0.5591060007805178,0.3562774506896801
0.5637691415598973,0.291622295377756
0.5655878934384679,0.2666395039415286
0.5763560172574711,0.11535987275734633
0.5824137765943185,0.03050196458506686
0.58869476476311,-0.05515524347518746
0.593794945977927,-0.12271983776018246
0.6032572738302533,-0.25393584391065993
0.6040294704952398,-0.2603551185727414
0.6048584915699182,-0.2715586168499191
0.6071425944546807,-0.30321514966761565
0.6084375856402939,-0.3192639800252741
0.6091736362920885,-0.33033216258250103
0.6237172549504324,-0.5135434045982729
0.6285612820656015,-0.5707574578673209
0.6334524420069023,-0.6263187105777466
0.6443707355486348,-0.7399727447664176
0.6455783897994429,-0.7490161277679127
0.6458653593296555,-0.7575071101371044
0.6507798651948384,-0.805049711035552
0.654964264309843,-0.8401147976137782
0.6696045111858377,-0.9471907224020099
0.6803849267946074,-1.0006216182648506
0.6914320742844895,-1.0283001405008503
0.693087822199443,-1.030279177725697
0.6993730047559232,-1.032717112289497
0.7062257970063772,-1.0193286760073261
0.7236544320169616,-0.935194207999852
0.7374972494413194,-0.7999649549571072
0.7388842217489056,-0.7890816853330576
0.7403959398218447,-0.7643989849758938
0.7415844289821125,-0.7489903406724647
0.7545697498817061,-0.557704401610604
0.7573062622842177,-0.5139222898263455
0.7648524425500969,-0.3666349410031377
0.7655771619954805,-0.3573167143025547
0.7769839434607873,-0.11352694169245842
0.7815466543425895,-0.004668575189476105
0.7929002035630068,0.2839897096842861
0.8089375215691752,0.7310028400010943
0.8151396774833914,0.9140231792820581
0.8220540310583218,1.1235190158565067
0.8235785592789173,1.1699291554129096
0.8364952585154573,1.5721412525730438
0.8516235729793253,2.0351860215343964
0.8612177891985766,2.3190903358954906
0.8619781750111617,2.345282545123581
0.8634810335200784,2.3833484432535323
0.8751760991483426,2.7077139573521776
0.8859896692406322,2.9803514013651657
0.8867028859996298,2.9995882161702676
0.8893313446107651,3.059711201169422
0.9086062044651881,3.4406357893254422
0.9132799775713547,3.5156416689620946
0.9170314225725495,3.5673110887590265
0.9198886553803138,3.604066368001507
0.9268792650302307,3.677775671947883
0.944428516464908,3.7761175743113338
0.9457262190624931,3.777878167109397
0.950743262473047,3.780784611237044
0.9606180496926351,3.7509484106377
0.9681062488881409,3.6997702191329003
0.9692709983067123,3.694293562686823
0.9833447500866335,3.528229245554867
0.9868060583229461,3.478178730809108
0.9914395198509283,3.402292899784465
0.992097578821193,3.3913436740254133
0.9921268799472225,3.389635377078662
0.993956525175558,3.3555982617457274
0.9969377572102252,3.3029609620115363
0.9990645324187519,3.262879651991852
1.0201407601346402,2.787219278243977
1.020969043811922,2.769441751352451
1.0284329328787258,2.574923486685321
1.0289224659583356,2.5626247222991716
1.029912994413701,2.5335868388298226
1.0524728177113545,1.904647957709566
1.0532339139766265,1.8818070366788442
1.0661484687136218,1.5105119267188694
1.0720551329998251,1.3416062881619686
1.0816470776170952,1.0736300807820311
1.095473184381735,0.7110699199526166
1.099376465391904,0.6152736318612301
1.1016752738226385,0.5594395229798615
1.1036233768058494,0.5109313886345973
1.1062247697553271,0.4528020995176106
1.1120728834333349,0.32011656686974693
1.1127394549635943,0.307621267470771
1.1136616531749581,0.28799638366626873
1.1166715659730446,0.223766363002618
1.1225561227880023,0.1077304012791321
1.1293776263078872,-0.017843197229889265
1.1299293927617677,-0.02864941358719136
1.1300142555945696,-0.026998529295126004
1.132056889799486,-0.06222322787009638
1.1320670550314258,-0.06453545685899989
1.1473960750763705,-0.2886967345930625
1.1578161820191557,-0.4099599463572963
1.1656988751548658,-0.47990970551095286
1.1792471081912224,-0.573202962966669
1.1926656389924029,-0.6271519764951228
1.196004105949771,-0.6325108221349018
1.1987440506007978,-0.6394283501559128
1.2022425454733874,-0.6492141196965889
1.2048614014069994,-0.6476795148599734
1.2179185468786518,-0.659632210072889
1.2329917771017662,-0.6597359880831636
1.2646827874189412,-0.6705630803920465
1.273444916624432,-0.6908980112129988
1.2855213123052769,-0.7348036870814575
1.294188917485906,-0.7761328904802747
1.295597400065839,-0.7873194067137939
1.2983647275539845,-0.8032869054713296
1.3153052526220472,-0.9310869309221873
1.3236485514095957,-1.0061291028759982
1.3308601210133046,-1.0842438700417893
1.331913863757059,-1.091335334385931
1.3328776720535949,-1.1039930027907037
1.3336645604295079,-1.1149105718880155
1.3353649554928655,-1.131538833049039
1.3436309015151782,-1.2264883416056285
1.3516060877252025,-1.3218831726113829
1.359610733349819,-1.4243951594878488
1.3614392856066049,-1.4422864366305637
1.378543824721251,-1.6547999418079993
1.3830923088354758,-1.7082272455272804
1.384857952872654,-1.7226037943119628
