n_harmonics,base_freq,magnitudes,instruments
10,2.9567622264996394,"[ 0.26400014 -0.70358557 -1.72423104 -0.45404012 -2.46672082  1.47967585
  0.52173191 -0.42600434 -0.14130087  0.74221011]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.587700937173561,-1.5193444098597058
-2.575975680638127,-2.047293082639643
-2.5745095500704154,-2.117599094267245
-2.5661801522075267,-2.5195023091814264
-2.5582710207031916,-2.8928401965875197
-2.5564946723747326,-2.9744390089667156
-2.5473090657298263,-3.379577244384334
-2.536533240457196,-3.7536062843743627
-2.5295918286077166,-3.9296238015337033
-2.5290756943129242,-3.9354884472128147
-2.517466258137506,-4.056443584023756
-2.500775223452938,-3.8242811837730843
-2.489040663530519,-3.3593383058676975
-2.478333419322291,-2.7203448243303203
-2.4760410339166166,-2.567123421926134
-2.4675300261146447,-1.909727300780615
-2.4650193921113335,-1.7042018815012139
-2.4471430861335968,-0.07638897387837688
-2.433326300380452,1.213174663366625
-2.428325765931886,1.6560884669840281
-2.418273680781045,2.4799541413508512
-2.410961438624087,2.9828222671345954
-2.4005435403893998,3.538506417503526
-2.3979917471500904,3.636443307746657
-2.3859880885809273,3.921586602371267
-2.37688442410208,3.9081197232765437
-2.369075226501679,3.743041882019908
-2.3662416609577557,3.646061359942168
-2.365499324169031,3.6203938785939607
-2.3651662150834296,3.604243509277207
-2.3633809412395426,3.528869802503312
-2.337234870141753,1.7644180363864825
-2.330419364045781,1.1432968518879194
-2.3279586267456205,0.9082184405913694
-2.324740571753032,0.5974659920184721
-2.317861378951081,-0.06817142443185059
-2.3115082003622156,-0.6744158169863699
-2.309305569808081,-0.8855194736050497
-2.307774730305735,-1.0300978135843162
-2.297939159243226,-1.9045247543715638
-2.295930407410473,-2.0692782759864086
-2.292569618237306,-2.3368619123422474
-2.2924900267610933,-2.3436277130526677
-2.2904515288579717,-2.496777204824743
-2.2896812364745522,-2.5534916755195676
-2.288317192513617,-2.6523709171434735
-2.2781914618523498,-3.2704692250066696
-2.277109469068815,-3.3228859556665093
-2.2654209128597786,-3.761844698773449
-2.2561858568920563,-3.89049172837166
-2.2476364449165342,-3.8478304010581317
-2.2315386000588187,-3.347946447444115
-2.2205385434372253,-2.742101090602285
-2.1980364049874686,-1.1033980291630567
-2.1936575952809587,-0.7556401273620168
-2.1901199583544577,-0.47810312825860807
-2.174523633590213,0.6778403612174507
-2.1726890228104385,0.8063628448858497
-2.151738289134177,1.9559233974480028
-2.149958128289291,2.0322220055761457
-2.145102929610829,2.198656298987909
-2.1393651143619907,2.355136726013602
-2.1393349046480368,2.353701031265662
-2.1384927459411625,2.376962178231904
-2.1204066967587805,2.5242441668243076
-2.116866425807899,2.5128597864769016
-2.1149580614999755,2.4928926001616527
-2.113397572551569,2.4765019698798345
-2.109845887890538,2.429776155414302
-2.106597569862182,2.37855412917942
-2.104017993704508,2.3367459483647495
-2.0885644466286,1.9697977919512457
-2.0878339852882215,1.951454588938052
-2.078058778598682,1.6961749473289565
-2.0698091527202656,1.4927683881062375
-2.0547527613287837,1.2096052783221583
-2.0515135037927683,1.1735310234839904
-2.030938177292689,1.1325815413435314
-2.023320716198533,1.2176113092746221
-2.022639805604992,1.2261809578452558
-2.0222292063750635,1.2298973531090704
-2.015260501144138,1.3598667852382222
-2.0091223154002296,1.4939356932815806
-1.9729271714589,2.5582736740569016
-1.972456588197775,2.572662512682435
-1.9689234382174052,2.66458730885532
-1.965785796961211,2.751065171289754
-1.962895583378186,2.814599060535369
-1.9611164853615757,2.8585643911763716
-1.9602080988778763,2.8791130452583915
-1.952996435272786,3.007707977697492
-1.9410537911226842,3.1329783400117575
-1.9382287833495022,3.1475166769105565
-1.9368157795165193,3.1495499974684975
-1.9349025811953022,3.156989401751425
-1.9255512042875778,3.1017580032384147
-1.9251204790022625,3.1015617781567997
-1.9212545784880293,3.0574055962280533
-1.908705958520404,2.8396560864031124
-1.9013124438849776,2.650883546760351
-1.8992178529190797,2.5984363176824568
-1.8942286306422396,2.451996807328475
-1.8887807468387126,2.280478953991262
-1.880943147566629,2.027184081135044
-1.8787505562598954,1.956840082325348
-1.8696227674155168,1.6581589513451858
-1.867749344195695,1.600491749982603
-1.865288047814134,1.524565535273532
-1.8638140296265724,1.4736980971258498
-1.8549515702642865,1.2258316632438344
-1.851255465248446,1.1357553590311917
-1.838376730013188,0.8719070946826549
-1.8366675263194276,0.8467105811123039
-1.8347141815463084,0.813987816599547
-1.8325283664617242,0.7859296051623921
-1.8319044502657993,0.7759675010614118
-1.8315271571422318,0.7739974048720885
-1.8183750889038697,0.658177417601923
-1.814315949127845,0.6395714825247792
-1.8133970818129115,0.6409048251175259
-1.8097878116788075,0.6322502400710122
-1.8021580560092374,0.6389207867531046
-1.794487968474984,0.6536852966433588
-1.7862428889715587,0.6674745069506043
-1.7841012926070354,0.6709632209820536
-1.7739596914406435,0.6582007058556132
-1.7667768999691031,0.6255796927164988
-1.757188399667503,0.525888843339293
-1.747302892707948,0.3479481969550583
-1.7402385589461509,0.16175726109171526
-1.7312165148878997,-0.14979514736463156
-1.7284158512766188,-0.263752452436669
-1.7264859025732964,-0.33876515315666683
-1.6966783819024742,-1.9387126979223923
-1.6947603731233065,-2.055520153701095
-1.6824194178409384,-2.8059261122925645
-1.6779297301226568,-3.073244693040601
-1.6770036148489273,-3.1185161879249943
-1.6711973087063798,-3.4503420318140323
-1.6681790254611764,-3.603587222069342
-1.6578631182309558,-4.07696884016276
-1.655082613781923,-4.182330649609441
-1.6548219765938323,-4.185924909231531
-1.6533457683047506,-4.238324188985418
-1.65210521205612,-4.279777227326986
-1.6356312730420544,-4.596587023245112
-1.6352763538571813,-4.595588908809302
-1.6311021324476447,-4.596118718443928
-1.6304842488890021,-4.599896666866816
-1.5860937339120693,-2.722162488740831
-1.5818444656762074,-2.3988124855634925
-1.5749455231326532,-1.8342609103624226
-1.5686458368110545,-1.2974995881621638
-1.5686454052003627,-1.3034676107856513
-1.5653040794013335,-1.0112194253130586
-1.5598446712522394,-0.5427979299771379
-1.538274470758816,1.2085128798733724
-1.5373898858646493,1.2700096237490581
-1.5329695267596393,1.5801483872100852
-1.519430323659953,2.361825217915841
-1.5049246905951432,2.8799968158291214
-1.5032937470685677,2.9228486688184785
-1.5024416398445668,2.934923075106304
-1.4970082215729448,3.016980843607384
-1.4968548849319077,3.020673271803571
-1.4878853659144793,3.046978027717133
-1.4862510598736973,3.040813135717842
-1.4815343139591268,3.000417257885201
-1.479621565150758,2.9746446875896817
-1.479305081973433,2.9752839958003894
-1.4750035460731292,2.894400702202811
-1.4704754604876438,2.7893405682036674
-1.466978766952089,2.6961233464700998
-1.4635365709221546,2.5877027620567277
-1.4560714918532902,2.334213053156757
-1.4497314000870027,2.094477973782232
-1.445260402801835,1.9238277457197006
-1.4418535058765385,1.7908080041461962
-1.4414157380259682,1.7675095332111792
-1.4408094800725801,1.7480653557399546
-1.4394614103255468,1.7000571437695107
-1.4312130656499955,1.387429288414266
-1.4198124387437931,1.0249268691806672
-1.419402494791752,1.0227685418347068
-1.4093064900729937,0.7871036598986642
-1.4054525308019268,0.7349720914655107
-1.4012979188675891,0.6920115866249062
-1.4002979874067043,0.689249754764946
-1.39860258424242,0.6761748081893891
-1.3904324051303312,0.6857366256386724
-1.3829641991145334,0.7610286038383786
-1.3791080215794693,0.8275480886769155
-1.350319049579928,1.787477549353695
-1.348789052156872,1.854459996905415
-1.3370213633494987,2.389984225668135
-1.3339485341756288,2.5266763331984023
-1.3285639893817842,2.771507463055593
-1.3244231220470217,2.943415768218315
-1.3176233315003205,3.21983566401856
-1.3101931697891993,3.4698650690685153
-1.2933109048981672,3.833230362797083
-1.2884429853455477,3.869960058694656
-1.2820330913163531,3.872527683183087
-1.274714443137652,3.8009028760394363
-1.2695123867919569,3.6975040931827587
-1.2617973867973673,3.48707971869383
-1.2561522471027018,3.284388637770256
-1.2494592114289043,2.9934453793220954
-1.206093100027665,0.38137513383607263
-1.2025040924706711,0.14745830880046276
-1.202256716077508,0.13610657021484326
-1.194358577920723,-0.33314418081155905
-1.1804909098230567,-1.0497286796051901
-1.1787193688431608,-1.1279103312030445
-1.178414109436488,-1.1415566669844213
-1.1727752095900639,-1.3690622872553442
-1.1613545896703774,-1.7234072047260518
-1.1607818504198,-1.7347827530887332
-1.1536129575246907,-1.8621015498671913
-1.1528701400328774,-1.8735495390542654
-1.1512762839564614,-1.8973683523065916
-1.14812874490374,-1.9262462041175326
-1.1477333467070345,-1.929654802882134
-1.133029792864061,-1.8999889586325425
-1.1328614292120942,-1.8998435203879742
-1.1326329629998715,-1.9047558272802159
-1.132251903111025,-1.8898724448244744
-1.1289859376494975,-1.8520147140076186
-1.1242099410397968,-1.7741777616955003
-1.121279133815199,-1.7112001109223276
-1.1071468559122974,-1.3185502030539697
-1.0891008084488432,-0.6535366454972542
-1.088900975470198,-0.6429779337819143
-1.0883880012264933,-0.6204876188580122
-1.0802756363325754,-0.28647779304668763
-1.0737700143913156,-0.012521338155736481
-1.0589054769634467,0.5921362230157525
-1.0476466550775592,1.0054557045909953
-1.0412436967246765,1.2165188989460816
-1.0409892779884213,1.2267870213999341
-1.0369970227113714,1.3468560024412455
-1.0366044400770411,1.3657737413797881
-1.027621596312671,1.5948500865122908
-1.022090610503094,1.7159376257197032
-1.0207437939373627,1.7402378910527025
-1.0193374950883691,1.7683450936425278
-1.0192077063140552,1.7666299873909843
-1.0124189945202404,1.8756541554517194
-1.0101677664417261,1.9114925507769747
-1.003012755330308,1.9742532860672382
-0.9982547565553572,2.002029299667626
-0.9850317076188011,1.9867581970154373
-0.9728977589311327,1.8706833597329036
-0.9689817317147291,1.8087002912702712
-0.9681126289813902,1.7923313563398078
-0.9643745130071841,1.7317312687021618
-0.9631462897273151,1.7035585939100217
-0.9588816214781115,1.6118259184775483
-0.9523497560568077,1.4520403758705216
-0.9450574805657022,1.2423223108619141
-0.9403507121808437,1.0850038615551751
-0.935263850348278,0.9054057675349277
-0.9324710889702583,0.8041969316172641
-0.9256401835610992,0.5337105115838552
-0.9192536989516631,0.2614538056413934
-0.9031627341862629,-0.46981182809462535
-0.8980958364858429,-0.7113168815234542
-0.8708869624503128,-2.0099195418611404
-0.8620549769400423,-2.400824887588359
-0.8607026932439394,-2.457949899290675
-0.8484893954656494,-2.913210068582474
-0.8332167281435607,-3.3398155217609227
-0.8326387093814889,-3.351007730983286
-0.8279160972803687,-3.4393617550608453
-0.826723736444654,-3.457419010276013
-0.8260265193380305,-3.4700035604840496
-0.8236475311759195,-3.5101702527782157
-0.8208881760255293,-3.5313765582847663
-0.8169940823544879,-3.567358618202144
-0.8156625205578503,-3.5761759092000234
-0.8100141753854455,-3.581793034629921
-0.8040257654774003,-3.5679104501336125
-0.8005975385784128,-3.539570014139733
-0.7957039050496579,-3.4831769364349343
-0.7955338548091779,-3.4815418928455286
-0.7953038026711461,-3.4779556081289784
-0.794128061602628,-3.460914196031818
-0.7890609826133952,-3.3671321198685873
-0.77716174596492,-3.067379724847203
-0.775809028042576,-3.0309589794994216
-0.7742508418316714,-2.9897060938066957
-0.764440788312708,-2.657395352762047
-0.7633665627175628,-2.6117342662882868
-0.7630045788700004,-2.6021273030740533
-0.7577435382250108,-2.410017054776916
-0.7545608145996274,-2.287777721257266
-0.7540874325065543,-2.269149867847234
-0.748765023138791,-2.059864791899693
-0.7469846331424805,-1.9842984922052889
-0.7443668709709459,-1.8835298618438976
-0.7379917729784458,-1.631152604668606
-0.7379860411747163,-1.6354863059098899
-0.7342433339461185,-1.4880599956881824
-0.7288657948621489,-1.2880369950753219
-0.7245647559375064,-1.1361283053559244
-0.7231495826800893,-1.0891819076514195
-0.7212947659574618,-1.025413145397894
-0.7072962528460645,-0.6297127011447085
-0.6876399003293141,-0.29943756535593047
-0.6872305446716531,-0.29774295367641007
-0.683398199229063,-0.2750923794512236
-0.6798599379751984,-0.2588269853281887
-0.6760043839165046,-0.24938431820569779
-0.6453881006625721,-0.5230225289088589
-0.644019133263769,-0.5446542573903452
-0.6397905999185465,-0.6149025339288829
-0.6240509871110973,-0.8585694061410966
-0.6210768521366203,-0.9032475579903348
-0.6200986002441695,-0.9164622287673924
-0.6056761418445635,-1.090447157624819
-0.6044934749356732,-1.0940184530274417
-0.5880806911304632,-1.1689728404690016
-0.5711353361361908,-1.0899379727401908
-0.5679988676462453,-1.0554905011500602
-0.5528436100728644,-0.8704235256704355
-0.5525972450228096,-0.8630533842706971
-0.548838053619888,-0.8091101687810183
-0.5457065005197812,-0.7641257047313273
-0.543413897042798,-0.7279669046953918
-0.5383584543353681,-0.6577745909065675
-0.5227892570228523,-0.4886415724737457
-0.5208730746295815,-0.48229602052997983
-0.5045349644626311,-0.4622035705869822
-0.4999717639197572,-0.500579791720322
-0.4994868750483694,-0.5146656103935977
-0.4971260363914114,-0.542824031050941
-0.49576423133645964,-0.5579038283541724
-0.4906623273160582,-0.6412072872267595
-0.4903874424217993,-0.6457573955085075
-0.49001776370524874,-0.6501500089009398
-0.4838781915927788,-0.7927366562347692
-0.4699942333928755,-1.229855155403242
-0.46231420445278193,-1.5382464890201892
-0.4579340571110335,-1.7216068921871288
-0.4518630612367147,-1.9979482705984333
-0.4468905948415136,-2.246886529599683
-0.44464793131151126,-2.353032295564021
-0.43829176864169117,-2.657702996746006
-0.42982639507399156,-3.0586837012559043
-0.4266024909834858,-3.1939298476393816
-0.4223519344954849,-3.374432279220146
-0.4202157614900828,-3.456525576183261
-0.3844830002282227,-4.010275893515809
-0.384168751420924,-3.999756105246536
-0.3828399729506047,-3.9780340527091336
-0.3803906401146717,-3.939118746761922
-0.3753036421991567,-3.811021467878499
-0.3752272353640391,-3.8037554257270942
-0.3716075457554022,-3.6884998336200945
-0.36703535259724696,-3.502021093046152
-0.3655659935951725,-3.4307890135245915
-0.36511441956356716,-3.4112530160871586
-0.35959731236061465,-3.1165336151304617
-0.35905391330532455,-3.082996637838775
-0.3566315005131866,-2.940040833021282
-0.35062041295381174,-2.5296098022677644
-0.34135044797644465,-1.8149600720823296
-0.3366256869120976,-1.4089311276425642
-0.33521080028230443,-1.286458387018123
-0.33261624722024985,-1.0542169025679398
-0.33245717110655093,-1.0368286036363208
-0.3274541404559148,-0.5833918773618917
-0.3231882540937159,-0.1765441103977414
-0.32100388181667316,0.03353374877450016
-0.31719994043581945,0.38836752555825343
-0.31286426809427326,0.7978547599898176
-0.2984852506680986,2.0660884128658608
-0.29722936534147415,2.1697735730822645
-0.29708115455045636,2.175047656408949
-0.291982305156095,2.573393750537925
-0.2919167485448022,2.577950646223054
-0.2871655812135021,2.9024163700947905
-0.2778822325882446,3.429098308487795
-0.2761205748727509,3.5135620035210984
-0.2635860724727692,3.8904884779053197
-0.2539245736214415,3.9264056457558287
-0.2511136757782615,3.8948267346538157
-0.25079798350689675,3.8895196590178744
-0.2488942736951758,3.865802503901749
-0.24862233008991463,3.8610791315620707
-0.24835720757626545,3.853469382019246
-0.24223700003297655,3.6876256100157514
-0.23329666806206628,3.2840020769412597
-0.2329925833637545,3.267705216856231
-0.22561991649909174,2.8094933657363677
-0.22316220086693228,2.6360452871905524
-0.2224518577929846,2.5891179760893577
-0.22115343643785135,2.489761531978975
-0.21943685808329683,2.3577974409400357
-0.21761382869824164,2.2143070928669406
-0.2151046004149224,2.0079469183274887
-0.2120278700133129,1.7465459759588033
-0.21025227384312117,1.5829738965166333
-0.20745694878497156,1.331670936043443
-0.20671044489858836,1.258772729656042
-0.195785204086524,0.22563602886074463
-0.1884883281393428,-0.4853873783799239
-0.18738586756912845,-0.5958949700372849
-0.18710760595398224,-0.6132154565306509
-0.17776146950860028,-1.4847181041610427
-0.17457190291603597,-1.764940973795333
-0.17189816214755105,-1.988784960231938
-0.16238072327626885,-2.709186586064906
-0.16111969341764976,-2.801557250811744
-0.15559247519356312,-3.1398957678898545
-0.14861506075544728,-3.483954841696502
-0.14775598199783646,-3.52399676044816
-0.14159799028144482,-3.7254726679069847
-0.1292026764067309,-3.8972077340136164
-0.10329475124922283,-3.190288112648075
-0.09752660868748375,-2.863563991854911
-0.09194557850038265,-2.50114148388711
-0.08811534346557037,-2.2438823075157455
-0.08744137701754173,-2.199904415943135
-0.08633450851408808,-2.1152945638934653
-0.07256507092016484,-1.0671685835914577
-0.057677422404244894,0.0914063425517924
-0.056883360407812056,0.1469927159206974
-0.045745415699554925,0.9304522344519359
-0.017700129762402206,2.2662060980909096
-0.015538456031578107,2.323547391533837
-0.0031876460853395017,2.514486012394092
0.0011147335918915147,2.530623341917127
0.0056846020262062424,2.521383816017807
0.009333394119497296,2.4984755005964563
0.012266761587140351,2.4700371775720003
0.013099663209803936,2.4605087806566996
0.01420061724343924,2.441776454656059
0.017692984707553983,2.3897371647918293
0.02497154730927509,2.2489653884395038
0.04178258416399139,1.8325523752991406
0.04650219540576206,1.7034366756096155
0.04659372366027892,1.7034873364800078
0.05568148241934079,1.4785028576575223
0.06007901172259,1.3822882981457485
0.06383009926964034,1.314795533923586
0.07055223124775845,1.2051630381005172
0.07914933785952716,1.120580583640935
0.08130542829133214,1.1095652548553154
0.08169850940985679,1.1089893993659916
0.08454298616566502,1.0989633906686287
0.08505806525556459,1.0989812855303822
0.0890996477777799,1.1061593216233845
0.09315020855406164,1.119948340637927
0.09497698956521194,1.1364503955038756
0.10146750102316116,1.2082949820996647
0.12078009626441322,1.6225634568305536
0.12123532131481563,1.6333275371803289
0.12135757590477247,1.6353658446355286
0.12476562147820758,1.7270682111737445
0.1263666206109555,1.7751462686153237
0.13070638916151678,1.909247098575871
0.13692601039468588,2.0981492234715815
0.14117509597956657,2.2336850978490657
0.15426828927553693,2.6243927988641564
0.15435622237885882,2.6193046962193614
0.1566521692889249,2.6772199591982764
0.18221046228556315,3.1181269049292144
0.1898995740346736,3.1562839249405252
0.19147828717997362,3.156479431036807
0.20986396493525827,2.963683803969304
0.21154550400917227,2.9375259460003487
0.2144865872590902,2.879421959686002
0.22007158227160994,2.747410759921539
0.23016442406126725,2.470431506348379
0.23912702849280976,2.187561104857596
0.24599960611535288,1.9663227766573022
0.2555802177549391,1.6535696314169404
0.2575473839228861,1.5922452708013928
0.25767807499489503,1.5800548846746927
0.26393679996234365,1.3989797146002299
0.26449399856728206,1.3820075444614288
0.26616553280326016,1.3327448470142194
0.26716245850407017,1.3067558265192756
0.26826632639601833,1.278100669658394
0.2740790747000519,1.128859975112891
0.2910068116215898,0.8054217233675126
0.29947276552065283,0.7108555434448504
0.30861043580055547,0.6510919640833466
0.3163690091859208,0.6414860896407586
0.31769848075921203,0.6363882744651286
0.32024162221129604,0.6368230259105204
0.3215010541132415,0.6372041037132115
0.3239051775752695,0.6368461672557895
0.32733293354214243,0.6413077251337584
0.3346068172131065,0.6567473521027222
0.3351230667368901,0.6601850589449362
0.33558132167737975,0.6560983712791746
0.35607952703115764,0.6431173000770624
0.3609185966421431,0.6102447912444618
0.37541695454029034,0.3969161432885363
0.37688989074743473,0.3628748801947023
0.3782678261726926,0.33358823751810857
0.3848279606011,0.15830627000558276
0.385741393525608,0.1285786593739917
0.395308704002336,-0.20826413698495777
0.39628468880099765,-0.24775838422668264
0.4147790105142821,-1.1461564863317841
0.41843232048208323,-1.3518749337886102
0.42148601667753693,-1.5248940673121991
0.4266229893258302,-1.8354108806822804
0.4348913532937395,-2.333450421075319
0.45363300908874393,-3.4377221353149063
0.4549063995189524,-3.498457507819624
0.46804408123142416,-4.109497559191168
0.46882066003844036,-4.14097138946315
0.4706790670990646,-4.206848444427519
0.47291385246700646,-4.283016246665436
0.4776154764971743,-4.413557541250815
0.4886598445935091,-4.5870892502951826
0.4948133496222691,-4.601370560162306
0.532828779448205,-3.162048077734753
0.5399207175688208,-2.645493959627965
0.5410454791179813,-2.5656191991328487
0.553286111661758,-1.5627084175100086
0.5701821977381991,-0.1126567931689231
0.5710751740327309,-0.038737143165431684
0.5778620617433647,0.5232286483670618
0.5850283824325011,1.0858940230877752
0.5853753595787738,1.1049840308567433
0.5932185635811917,1.6572341254710308
0.601686200733353,2.1591365323649634
0.6018125659069007,2.163816368421824
0.6065178924750967,2.4046068081601546
0.6141822882212127,2.7090836496402337
0.6170759587665353,2.7978268812269316
0.6246396537825323,2.9753211729183517
0.6351658709270249,3.0560876119869693
0.6384821910432326,3.045858739564396
0.6449469202433731,2.983050875602253
0.6551540708240404,2.7733079416682256
0.6595359658108229,2.6443408255465783
0.6927218951775567,1.4317969167482678
0.6930681907172414,1.417639955834731
0.6985748436843484,1.224877109007904
0.7025646639687304,1.1007236973528387
0.7027277210958034,1.0992695450389813
0.7060587234620037,1.0044144699450044
0.7101848237160828,0.907844905811128
0.7475485003083278,0.8583752886159757
0.7506642713582967,0.9362228256106827
0.7558692996842442,1.0757162357474215
0.7612001846007646,1.251786186009965
0.7777884201820147,1.9207993087186899
0.7802928292582276,2.0383065118520216
0.7838881723490636,2.20308242354967
0.784376619406606,2.2178851995532183
0.7967478542074242,2.7808588958237737
0.8113499035240954,3.3543354526019415
0.8115724720360937,3.3662589234499656
0.8390522268293825,3.877743387187784
0.844377399471457,3.859830993002641
0.8460832529978144,3.8494990175304524
0.8467991419072618,3.846510552175998
0.8474518139409675,3.8337366271370175
0.8500494058047736,3.7977154832782842
0.8584852677067705,3.6266232960491807
0.8630216618586921,3.4923256860828906
0.8682431569537385,3.300166935258429
0.8775480588540301,2.8956283594246504
0.8817049135662156,2.67874358540685
0.8883544374196188,2.3130571943128952
0.8971927401946695,1.7744938458452322
0.9101622482176142,0.9382340870063607
0.9156959720637379,0.582493073224324
0.9172899189171488,0.4767361301817681
0.9192738361666501,0.35050643227627165
0.9213923367046934,0.21909312075937534
0.9449903200849517,-1.077316592394974
0.9478070211789626,-1.1980365934347001
0.9479820207778467,-1.2026874457891648
0.9683508489892598,-1.8145697800634875
0.9683767410251134,-1.814910977934346
0.9695144780295664,-1.8381011501237692
0.9759305661339703,-1.9146789973995546
1.0005091407234357,-1.7783270635572803
1.005904768295201,-1.6634758825960523
1.0201463774474782,-1.2491690830240447
1.0249369085037605,-1.0731997958681256
1.0250196403130412,-1.0719214646742863
1.0279641790629759,-0.9664647243495533
1.0314753782961077,-0.8278313347178591
1.033224866179383,-0.7573072662368142
1.0492627854047667,-0.09440339460569362
1.0592700473404006,0.3151960965149699
1.0606040648423116,0.3700943090322482
1.0626118103125615,0.45236599169308006
1.0673372897747768,0.6396217239770196
1.0705524033812823,0.7608197987147527
1.0707396953066617,0.766389531183293
1.074689818112958,0.9115781231992186
1.0798341561207598,1.0894065681169096
1.0811506152096042,1.126155911601953
1.0899472661241907,1.3996979141473678
1.102911666948664,1.712290197472242
1.1058036679364642,1.7659967031843262
1.1252747578137017,1.990260657500117
1.1293736366013443,2.0054130332774154
1.1364158470494523,2.004167131547925
1.1403383362284796,1.9812637114178455
1.1447637946778109,1.9546440354684465
1.1514256155105045,1.880571729072386
1.1607907837067861,1.725494229284748
1.1647260374203308,1.6464524284554714
1.1654495153748243,1.6273286369133058
1.1775797722506942,1.309998465624832
1.1806778927964876,1.2211619704771195
1.1830365305551034,1.1398926369825861
1.185687370125751,1.0526512590135042
1.1857936086098162,1.051874043966488
1.1963931933005663,0.6574913987446659
1.1969895123580603,0.633615603314024
1.2002249351422831,0.5068147974896368
1.2084593645188884,0.1516614960158382
1.2138884095856142,-0.09661418780593367
1.214567567130814,-0.12873210421717055
1.2199745437260443,-0.3835361665537527
1.2359449587376972,-1.1506688002498007
1.2544823338434288,-2.0319304242852145
1.264576236799126,-2.464640946730296
1.2647734600427318,-2.472652189043254
1.2702355117421327,-2.6835061854025715
1.2702690891844632,-2.693864665107253
1.271588388949982,-2.734593375954081
1.2854094807918175,-3.181403308330728
1.3017152541721275,-3.5077585209042477
1.30308350479174,-3.5216399282983044
1.3099857406926816,-3.579999143041078
1.3191341554592357,-3.5813710508977126
1.321530497573514,-3.560552266425738
1.3215536006369462,-3.5666627452577093
1.3276932387600935,-3.505450105026205
1.3307790164368072,-3.4591890441313513
1.331246302271941,-3.452856836666126
1.331647443465112,-3.44178750248702
1.3375476349742152,-3.3354479581504943
1.3389723707206045,-3.305607694347137
1.339441631914939,-3.297116400885666
1.3405618649812032,-3.268880574617515
1.3430768971324625,-3.205535633109483
1.3471965153753604,-3.090939207758602
1.353479605848321,-2.901027615786036
1.3556330991550896,-2.830479700383298
1.3635452199799438,-2.551001072888984
1.365258149395566,-2.4800590302292744
1.3732731331816321,-2.172679420340135
1.3750119852063154,-2.1111174893358604
1.3840448794631142,-1.752334123323129
1.3842406141547432,-1.7418901947024708
1.3954133174595782,-1.3186135535532029
1.3999772697621253,-1.1598878250171125
1.4145197362663904,-0.711219409788288
1.41654222982556,-0.6588007975446194
