n_harmonics,base_freq,magnitudes,instruments
7,1.9419115422172384,"[-1.08060924 -0.98193259  0.29859989 -0.86016172 -1.46363548  1.71452315
 -0.57997018]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
-2.6426594891418014,-0.2042108566632958
-2.635789966282298,-0.2323767676019625
-2.6180239641749123,-0.29208149594290567
-2.617347038379404,-0.32200771051921384
-2.6121847802334575,-0.3466623899071947
-2.605898438922081,-0.3693062574324353
-2.6052769541320955,-0.36425888360201203
-2.5953519838289254,-0.42512105812011214
-2.5922805123792374,-0.4637350092036586
-2.584152058529831,-0.4756546129182254
-2.567307029542049,-0.6135548480148616
-2.566987566835449,-0.5983404550560507
-2.556655036030443,-0.6531365143918693
-2.5541118717141185,-0.7056038880011049
-2.5515256275218414,-0.6844514388295386
-2.5378450686183367,-0.76577296391199
-2.5322096288532085,-0.8081202574436246
-2.5289308861462194,-0.8386505359039822
-2.5209706031886387,-0.8783029455234748
-2.5208037715443044,-0.8409939828729696
-2.5171556122861336,-0.8941876174654162
-2.5047628063881096,-0.9761915242214635
-2.500881973835921,-0.9497267227727407
-2.5003541705214127,-0.9476866913618573
-2.4977194599524966,-0.9739187253532624
-2.4863046939166082,-1.0134076004499162
-2.481968751962939,-1.0529044971378412
-2.479953121591082,-1.051300173931263
-2.470603659301971,-1.1150813377934465
-2.4704378877748585,-1.0552833361473448
-2.4665185667935656,-1.1183006062506131
-2.4606887064662297,-1.1474393753850654
-2.4573373081541634,-1.133838839086358
-2.454048678789432,-1.150665509694319
-2.449300470380352,-1.2116066387064088
-2.4395800436711443,-1.1911955315300087
-2.434933925085903,-1.2689102687528302
-2.4299985413044385,-1.2829326201149542
-2.429981210017009,-1.2656201397315459
-2.426321399594044,-1.2691208567755872
-2.4195743740143265,-1.3069310459258057
-2.410179327955621,-1.339667374190849
-2.405571666116425,-1.3877630403068393
-2.3985788617946193,-1.4372479395363227
-2.3961112991572406,-1.4293864035499178
-2.387835275674429,-1.524372758978764
-2.383243382477874,-1.5219593120213024
-2.380175207487393,-1.5485207816280568
-2.378987908145002,-1.5364974234592996
-2.3783273457610075,-1.554379835470562
-2.3671818939044535,-1.632824510242643
-2.366595309929983,-1.6419449239646204
-2.3638595044169626,-1.6111704863276386
-2.3456623377772297,-1.786010945282941
-2.3415627882806107,-1.8199232909388845
-2.333019744847948,-1.9188085904261547
-2.327775082034626,-1.8977333875679645
-2.319145833520216,-2.034215849082987
-2.3146738429320433,-2.050598054212247
-2.3107130029011484,-2.1168835651129645
-2.2953267535030344,-2.2102274732185383
-2.2913255401972457,-2.3035366417719096
-2.2891603529344655,-2.309413311085346
-2.2866010397866114,-2.2908093495828448
-2.2836716267018344,-2.347310451677018
-2.2789419914513953,-2.419131132404248
-2.2757524578693165,-2.4100797270325516
-2.2721237633475293,-2.477900573219166
-2.267513487599805,-2.5228441704959828
-2.2673834823394388,-2.545918269317466
-2.2541971294725758,-2.6335985218276328
-2.251318556625252,-2.711209906283908
-2.2479654367303894,-2.696180182542463
-2.243297417224702,-2.742680609114052
-2.2309122176991307,-2.818554285273254
-2.2162961524263176,-2.9142675393202246
-2.206629166358376,-2.9477952075252483
-2.194242457303096,-2.9854544985040814
-2.191912022684434,-2.9914299970334
-2.180475825583834,-2.9646848324129307
-2.179022616541365,-2.9954399499248785
-2.1696552169362766,-2.9440963329216094
-2.1682521862786674,-2.942632759720854
-2.1671861984569394,-2.960961285150671
-2.1508613187085523,-2.799069548881098
-2.147971520978227,-2.809515233569948
-2.146313790897672,-2.788247626842312
-2.139465051276373,-2.7172202633328344
-2.1389626202510836,-2.687991941932698
-2.137959542584543,-2.6459809845854547
-2.134559406769942,-2.638018084228511
-2.134515675728434,-2.684571189894091
-2.131420218023867,-2.6258308786148685
-2.126781003762402,-2.5388741254727107
-2.1198812148186406,-2.4144509892566073
-2.1154083947272175,-2.352504231342048
-2.114552819450814,-2.3040167271541403
-2.1124752341309065,-2.268458463411124
-2.1105468174955666,-2.2565606992375224
-2.0965732943568,-1.9305894764354883
-2.0881963475306833,-1.7341863981653813
-2.087428303184346,-1.7036676119338163
-2.0800135650566416,-1.4882219253933713
-2.0411615962173983,-0.24333816657840615
-2.0332307838794668,0.04594000970843422
-2.0107406892079767,0.8739247232149376
-1.9944221266987887,1.592055409965225
-1.993984090434763,1.5842510151956735
-1.9931094926679473,1.6269601052711666
-1.9918237137097803,1.6447116517274218
-1.9908624169726263,1.7245754040109376
-1.9871449740657872,1.8242055786523714
-1.9844516789606481,1.9586838099579302
-1.982062842356498,2.0233486167782795
-1.980288995774359,2.1118479165768838
-1.9790339470267249,2.1818003414140326
-1.977960234194337,2.2207505208805376
-1.9764900645611951,2.2745783948288385
-1.9758016590610181,2.299797579146133
-1.969022518800372,2.5782449565405243
-1.9551209514857621,3.0766346646831226
-1.9355519133316175,3.703805003765454
-1.934943154770408,3.751825219833052
-1.9302979232981055,3.885809857614646
-1.9242732796479416,4.058220099394777
-1.921978595887629,4.145981837065925
-1.913511558962255,4.325867027371425
-1.9107696922290411,4.374326983271461
-1.909517810522064,4.450939033148914
-1.8962326094709931,4.732469332740599
-1.891150358123682,4.812261708073165
-1.8910012800093028,4.797289500418117
-1.8875031302688474,4.831744695757944
-1.878006368058004,4.988082646806219
-1.869858280369329,5.032145835392614
-1.8666400118859527,5.048923985795556
-1.8662877162894875,5.044269210466429
-1.86249979223021,5.09021355212594
-1.8476659207379986,5.079520132567724
-1.8446179421739806,5.043514540437639
-1.844315783080488,5.037373574013764
-1.8407634435294877,5.041979413198008
-1.8339713593791809,4.958466755819136
-1.8310772661265817,4.941649089533816
-1.822625797141157,4.814763655773638
-1.8141328007487365,4.677910533550404
-1.8123671161370483,4.638379543298101
-1.8077239294649923,4.574827585014589
-1.7916214131827022,4.127431639544801
-1.7781697697855097,3.786765502007246
-1.7754049768315845,3.669538100663639
-1.774158672463099,3.6367258566983924
-1.7681616255207322,3.4427325244755873
-1.731719938200142,2.0440234392667462
-1.7250721783370104,1.7682524768133137
-1.7128721867024628,1.2039213626087155
-1.7057574462429252,0.9349336298115601
-1.681299752666471,-0.11882077889128632
-1.6709885438999605,-0.5279684131056918
-1.6693592702508626,-0.5730757232139041
-1.6693576454610772,-0.5727866914583363
-1.6593631454540394,-0.9612036344417293
-1.657629268572535,-1.0114078314113644
-1.6504683603611758,-1.2561494962587054
-1.639544284609195,-1.6154945685429516
-1.6241223109275698,-2.0272030821312517
-1.6198337408339036,-2.1358931954958997
-1.6156550505721494,-2.2030741233007056
-1.6156106687535359,-2.2530183063487215
-1.6027032650653008,-2.5109848032156927
-1.5822319784624963,-2.733121339571804
-1.5675630038754333,-2.813118911028173
-1.560583432759819,-2.789240499833987
-1.5546145130005613,-2.757191101359317
-1.5407123225998454,-2.6778734192716187
-1.53858700812076,-2.6512900621546844
-1.5304572572942339,-2.5745967453631695
-1.5274476308363427,-2.54258687270778
-1.522240577279582,-2.4954451032026164
-1.5134772395625218,-2.343514209646759
-1.5123645964197079,-2.297818193041668
-1.4966876497138666,-1.9621024806889447
-1.4884253776106116,-1.806320831353872
-1.4850383299747492,-1.7212328208941539
-1.4815295805682416,-1.6187387446780972
-1.4628193035380554,-1.1299253862527814
-1.461787729232167,-1.1299106296365538
-1.4568409838178162,-0.9688467747548368
-1.4544173621808087,-0.9096553161531182
-1.450145563972304,-0.8023513354717514
-1.449962139688469,-0.8347957916526387
-1.4415117378055053,-0.546463280603774
-1.4352648177613128,-0.3989459025975969
-1.4324697100084138,-0.3407831891623726
-1.4320704305163618,-0.28019502518470574
-1.4143560935442896,0.13969185470130333
-1.4137032104896703,0.17985625166804442
-1.4118052655215731,0.18574979885274973
-1.4065639352067485,0.3456231339919784
-1.403708517302883,0.41493572304197035
-1.3886676810939895,0.7391379662949961
-1.3872701961192684,0.7611338500057987
-1.3853026790037475,0.7827981921068852
-1.3763269417266246,0.9606229208190571
-1.3679083702147898,1.0553872925243255
-1.3540374054325894,1.2683015566684326
-1.3517133244012607,1.26474870453934
-1.348141092854326,1.3558861522579826
-1.347755595117224,1.3081298082719068
-1.3459617985887653,1.3434501367265388
-1.3428347233920963,1.3363802876715856
-1.3384335161831047,1.3850249161432666
-1.3266694975221136,1.425008404561548
-1.3252264438072985,1.4126455841241583
-1.3141049196528203,1.3893970417684731
-1.312999906512714,1.4007932999310375
-1.3100986495677376,1.3935792829142393
-1.2941661925626058,1.2891343499570005
-1.289394489054133,1.2764409132487777
-1.289095326990749,1.2369983287813149
-1.27011640209766,1.0321026643437023
-1.269813059197093,1.007555971300234
-1.2482452382402556,0.688026096058597
-1.2477443410493447,0.6556420840570929
-1.2461142746537457,0.631458641993004
-1.2444843992009216,0.5831900717703217
-1.240803068880122,0.5441423939951493
-1.2396389933341803,0.5044622379834889
-1.233831225393375,0.3792055573205793
-1.2280253014128562,0.2720902059167851
-1.2234472534875733,0.14916019229830593
-1.2077877689374568,-0.13705795510099594
-1.1996990957006004,-0.31899828507977707
-1.1930242562913966,-0.473603139970607
-1.1749953119143222,-0.8335385389100085
-1.1628969053213425,-1.0991777039178887
-1.1584835466941186,-1.1453752124268168
-1.158043320726132,-1.1017601442309313
-1.1331007893488434,-1.4597076864877372
-1.1289330921062535,-1.5036825602274329
-1.1273891793531998,-1.5459551120917734
-1.119163842553683,-1.5746583776578034
-1.1134581804778287,-1.6323600311575077
-1.112782907611149,-1.676291930570936
-1.1114917316132469,-1.6766304967498096
-1.1093509863510682,-1.6480275879890267
-1.1030201810915776,-1.6559886767301502
-1.0985302549103793,-1.66676892910219
-1.0902655805485548,-1.660458184839448
-1.0876810893064477,-1.7032920323397678
-1.0836793941817469,-1.7118726571137928
-1.067954306367675,-1.602849028648765
-1.0677052701742686,-1.5625982058692869
-1.0596250036417776,-1.5520799383795834
-1.0552313363067545,-1.4646647418689562
-1.0419609008959827,-1.2799278823014006
-1.041552938242391,-1.2970168873501429
-1.037937859558787,-1.238686508613627
-1.034530930406933,-1.2120539634427454
-1.0277386277373275,-1.1138834730113185
-1.0231179284111063,-1.0362628775340015
-1.0220133722149414,-0.9994946718900588
-1.0078733623958211,-0.7464517727243591
-1.0060208465586191,-0.7202344314493486
-1.0042982775371343,-0.6565673208781719
-1.00027057879851,-0.5533458036421203
-0.9800671772791354,-0.11102042932705883
-0.9798486267868358,-0.12062272217159832
-0.9762753757893319,-0.04943078578667862
-0.9757552110370646,-0.032324535956261904
-0.9599345179713925,0.31716326538255324
-0.9464503395468657,0.6388345264394545
-0.9375123583965452,0.8514106079867398
-0.9298495143740424,1.0338717115338967
-0.9270843443056123,1.1017862260776534
-0.9246615581659459,1.1218259431111535
-0.923082588325328,1.1570440065532641
-0.9180860711586174,1.227061557422623
-0.9116786994755097,1.3876978928715702
-0.9064826766708851,1.4700488702991212
-0.9050019075169473,1.5048622158244027
-0.8984887936057357,1.609652239046626
-0.8984270315534904,1.5782987857223352
-0.8935363473321143,1.6877419563529927
-0.8925560005021471,1.7042652108752587
-0.8795620990279893,1.911990832617464
-0.8643778978268388,2.0493357975821582
-0.8506021236016963,2.1880418626936304
-0.8392350440713647,2.239139173508984
-0.8378954130506653,2.2291253916092066
-0.8315185248588399,2.2294088167649693
-0.8298966053523915,2.2724771763127696
-0.8234613481112643,2.2583104762008577
-0.8202988124520036,2.234557078501015
-0.8193845925506347,2.2386604600969737
-0.8172602745205766,2.2347514828567885
-0.8166294915084311,2.268100156660749
-0.7949732814237258,2.1902151318289866
-0.793922343921321,2.130326464564013
-0.7817675853316821,2.09051288304062
-0.7800884543737823,2.061638219866938
-0.7668301711109571,1.9691142436166262
-0.7583034294591053,1.8271558794326161
-0.7567935209446581,1.8874814633618546
-0.7504508060339425,1.8440850164178189
-0.740225709934657,1.7148659457256592
-0.7364318843422,1.6851894834761336
-0.717225193790993,1.4854747600417277
-0.7170802411059487,1.4213084074336495
-0.7166229675229241,1.4356609682611605
-0.711607779070901,1.401697946475743
-0.7006602198768235,1.2947003467166278
-0.6969588016096253,1.2478148723175173
-0.6943999447228686,1.2268315235622236
-0.6772223768938641,1.075112529674036
-0.6643611927823754,0.9902844611601739
-0.6553846475567227,0.9638798246162421
-0.6515702361880704,1.0033719098762905
-0.6471827336060341,0.9446157535566329
-0.6420912416604496,0.9361159633612053
-0.6417280691396217,0.9324371726878334
-0.6398259146404524,0.9204473343108818
-0.6392818640268083,0.9154343033519163
-0.6335773193099481,0.89494238464058
-0.6230930435207953,0.9190157223679913
-0.5901472627496291,1.0097828325588896
-0.5887743324561447,1.0259783361399855
-0.5725767051945256,1.1992635177212858
-0.5618273874362143,1.2566345868745197
-0.5605078329111399,1.299056815013689
-0.5567821264846398,1.332322712769387
-0.5437082592907254,1.4833990273035778
-0.5387936844130818,1.5270965435981596
-0.513921228376188,1.833394086033331
-0.49421925524498267,2.096042877412737
-0.47725993489954144,2.2689258670495076
-0.45993371267428484,2.402410275587696
-0.4589679638932327,2.3995836964802164
-0.4540060567579318,2.4334592238140282
-0.44850752488063694,2.470513433631944
-0.4454805593163984,2.52508245422885
-0.4299568404920664,2.543278457351502
-0.4252009732177937,2.607435753160922
-0.4190527916114055,2.619812068970984
-0.4122855129380927,2.632658836102433
-0.4111916719607054,2.629030928978719
-0.408972696734061,2.6091796478883214
-0.4036603645518042,2.6298948119857695
-0.40204326704832516,2.6044496919211126
-0.38868045204587576,2.5708171365164065
-0.38715269891455817,2.56548354475584
-0.3848144651605159,2.494240386334752
-0.37484576210880105,2.4852990843795726
-0.3694000540692617,2.4499004627497647
-0.36707017934305686,2.4107602469401286
-0.3659747445818997,2.4066981113292845
-0.3589499216079033,2.3665610210114805
-0.3483093670578672,2.2225516794429416
-0.347982433357517,2.2012517710992276
-0.3454309926995407,2.151842991898829
-0.34502053510879716,2.208150848089497
-0.3433261616602179,2.1641305260551778
-0.34107109406229297,2.1620784200946943
-0.33417331501776726,2.0631578671620927
-0.3331201783680733,2.0318435655263865
-0.31918326594250956,1.8399678085348758
-0.314268415291429,1.706461315480925
-0.3075627525630047,1.5861126585567664
-0.292518777717957,1.3332854066708861
-0.29170338559047915,1.3523334037163988
-0.2907470878242817,1.3549074691742709
-0.28159802520965727,1.1861310986706415
-0.2801290152457856,1.1457865171885766
-0.26345447484186035,0.8182908365313716
-0.262932377994586,0.7816591963145831
-0.2507533686125285,0.6131221100549364
-0.24805030608499656,0.5389263839344499
-0.23936161187211713,0.3821137659715912
-0.23599748947222166,0.29999560231566286
-0.233268837636893,0.24354152549716654
-0.2117331453477922,-0.09533251670836933
-0.2089831795528112,-0.0990724559708226
-0.2085113901825948,-0.13679110720510254
-0.19376685089033474,-0.32948886288004164
-0.17762439730849655,-0.5679143752387115
-0.17392186470696247,-0.5680202017389002
-0.17307527624437213,-0.556945717945753
-0.17029019886232621,-0.644538959247067
-0.16467209720749754,-0.6502868440583295
-0.16185499567498818,-0.6910438495045187
-0.16083138851352397,-0.7007092682649406
-0.15527057971839797,-0.7676395763246405
-0.14963228109016136,-0.7857195108000447
-0.14860472329043262,-0.7863795095342344
-0.1445098884893108,-0.7719945069602954
-0.14168559857400176,-0.8414147344794574
-0.13463418750516531,-0.8571187064429061
-0.1317321684440662,-0.9237459876142906
-0.12849214911572115,-0.8818256773379055
-0.11644314611860906,-0.9672453494379276
-0.11082770017861687,-0.9401848769481214
-0.10156123283925522,-0.9735282841755993
-0.09898411414701513,-0.953091285863302
-0.06876436261800434,-0.878338556763597
-0.06201888229429553,-0.8953814253595606
-0.06061714036007615,-0.8670790081303976
-0.059065620140133834,-0.8663607241572522
-0.04620622791602891,-0.8251247492794637
-0.037569596985051135,-0.8072362934329
-0.0364654840683416,-0.7707697885266874
-0.0352198734100857,-0.782781850766012
-0.033285558305049534,-0.8143836268180308
-0.033159643248203974,-0.7825733754722152
-0.02837688906025626,-0.7742380667236084
-0.02142851161273107,-0.7189993929249912
-0.015897048360745902,-0.6981567481886335
0.0006031407430286961,-0.6729699958063574
0.0033259361028088463,-0.6496439343355153
0.005484802926224219,-0.6823440221192442
0.012553845379522421,-0.6686359733735786
0.036491030582197936,-0.6502772177513687
0.0398912487189218,-0.6352512295047826
0.04044804774046007,-0.667007942573108
0.04056258041128569,-0.656187434980438
0.04672398510974496,-0.6638136608206379
0.04749094734130388,-0.6719096794589237
0.04845453588971793,-0.6009141506348974
0.07137687190349817,-0.7187162964794633
0.07853374307117278,-0.7706444287953003
0.09606339303584654,-0.8563528354857346
0.09658998690572584,-0.84435862927193
0.10832262171568674,-0.9179127881192303
0.11452778715113698,-0.9652163893752032
0.11638750593902403,-1.007802070079912
0.11852703286228117,-0.9986139821081246
0.11974225022040841,-0.9899528640360705
0.12393038732519912,-1.063495607904674
0.1291392767743127,-1.0846688091032104
0.1348692331424246,-1.1164770429903637
0.1397711101934025,-1.2038190259823118
0.15645911166123128,-1.3018918153903793
0.15938972885338787,-1.350551719115318
0.1670573494707499,-1.3847260286389906
0.1803074782578502,-1.5520278149117408
0.18127781775706753,-1.5623993536626994
0.19193667456064212,-1.6433868606742277
0.19356366841842476,-1.681278452226739
0.20093727815332674,-1.7430810270527581
0.2056800331967663,-1.7598515281087532
0.21024496775044987,-1.829274209327319
0.2369709934315578,-1.9678932497776578
0.23809373207701645,-1.9656733675513747
0.25498584990799245,-2.0562038314816156
0.25972930128755056,-2.0588167638805817
0.2610883470032963,-2.0768658790073116
0.26532921887483907,-2.0282864739665842
0.27871399568162314,-2.078364643321198
0.28759001244185,-2.0469589165792406
0.2943637321097494,-2.0551606081813945
0.2966621344705813,-2.0068115935861512
0.2988156606575898,-2.0011722685970468
0.3024345861131055,-1.9768855039759032
0.3033043708775618,-1.9995996550147808
0.3039201599226926,-1.9566566995009893
0.3071515376968206,-2.027749142672606
0.30989576651780837,-1.971561608433876
0.31538110465866787,-1.9444162322618495
0.3179872124257628,-1.9450421057250122
0.3216491827360226,-1.9189159229650263
0.323291716522625,-1.8671375910182026
0.3239110172193964,-1.901828462546105
0.3371048406095145,-1.8202046113296944
0.33979859935655465,-1.7924907239611123
0.3403752752362741,-1.7814990158281057
0.3488469287339129,-1.7015177887206676
0.35022380151925425,-1.6972309401586518
0.35913425167688784,-1.5900963515910784
0.3601571600204023,-1.6165960919524898
0.36710073118095377,-1.54724452071995
0.3744955084836974,-1.4609582031979285
0.3846565495060119,-1.334633059990333
0.3931281701351552,-1.2413996586408247
0.39777947031502014,-1.2327353437470396
0.40536875934304284,-1.0847896930178118
0.4054857968210621,-1.120453444876498
0.41406008971120745,-1.0168980644389107
0.41651050665777145,-0.9698712213598376
0.4208778991754172,-0.9312400672109604
0.4473637978403069,-0.6716591193037923
0.4550259592242609,-0.6075396831549177
0.45676490883188414,-0.5730281941926084
0.4724950841549873,-0.4341436470718366
0.4753534759879017,-0.4221832105405994
0.4928118824621266,-0.2802464885408524
0.4949440803703471,-0.24842433361782038
0.5035574111175638,-0.2101116938155821
0.5094838992229178,-0.21497207329093668
0.5113281949469757,-0.17433936251040189
0.5119539967585771,-0.18803934082509854
0.5120613897775534,-0.17735683579889278
0.5267553835288954,-0.15608531323600475
0.5283350204240662,-0.13091304454180883
0.5328962890579856,-0.12358755593125136
0.5387575226070638,-0.13573244898293552
0.5392055039988639,-0.10372818072393362
0.5419638591109388,-0.13806079725894244
0.5475635571417277,-0.15521524899700118
0.5483018315299506,-0.11950234742378626
0.5523342919539669,-0.07398249444484986
0.5632789741222819,-0.12656583703449076
0.565027932465255,-0.0923924458069115
0.5733928307847553,-0.13738444989945392
0.5832284846010412,-0.17089184577832614
0.5914418919633917,-0.215871776334231
0.5937495064615561,-0.2308692970478991
0.5970171076555864,-0.1962580187869778
0.6032969133891952,-0.23653091430060263
0.6105405776792905,-0.2883417923983239
0.6136257567875458,-0.2604896763522308
0.6138290057001523,-0.31485891281627437
0.6177807279351453,-0.30378730205657484
0.620074477350169,-0.2726616396612532
0.6205654266923482,-0.3240576392558545
0.6357200873551991,-0.3986126876949964
0.6362014776842218,-0.41793955835256924
0.6369105955768197,-0.3745889521980034
0.6372633423277607,-0.40973522938674467
0.6592235132482349,-0.5351730475697919
0.6660662260389509,-0.5801382157671992
0.6783464627943885,-0.6740078313685363
0.6808854028963438,-0.6532305433143654
0.6824175064375044,-0.6557691503091092
0.6845437154684362,-0.7127922036767312
0.692714009724555,-0.7340672768345036
0.6943476065326983,-0.7530280032027816
0.6952140304297907,-0.766781510015665
0.7124171189784643,-0.8574177763966653
0.7157373663736015,-0.8544049565097713
0.716458721671251,-0.8762465752252858
0.7202823797090891,-0.9040445578540742
0.7254500930814936,-0.9015137366305784
0.7286043615517306,-0.9037295232117544
0.7289666370042749,-0.9198288513041364
0.7384443110078571,-0.9946771657137683
0.7391814781559494,-1.0012117141677523
0.7422307475698,-1.014636587195401
0.743650659291617,-1.005715221734569
0.7437729493440743,-1.0073731973388438
0.747186435978946,-0.9989577366672059
0.7479320841107393,-1.026222561559935
0.7553316535779815,-1.0273418708181394
0.7584719880332171,-1.0618109319250213
0.7762504933047838,-1.1331412015055269
0.7773185169660475,-1.1423193615149987
0.7919434740959592,-1.2031567550461104
0.7961614009891917,-1.222857854810131
0.7964213948271155,-1.2512864956732386
0.8090060217979085,-1.3089763769494551
0.8114839088011019,-1.250750386795114
0.8132192153520093,-1.3081977978315822
0.8165108160235679,-1.3096183499422784
0.8232013195830068,-1.3451918521512432
0.8255396374509942,-1.3467728983354468
0.830180024164175,-1.37976801116425
0.8335900215160224,-1.3914775101113483
0.8356811661102181,-1.4179811702428045
0.8376153006675864,-1.414913529794349
0.8480700743814911,-1.4839992251623713
0.8482101291647046,-1.4635732315265384
0.8585924928431954,-1.5508152099688306
0.8663928392606106,-1.6038321124847716
0.8668424469457259,-1.6316029621101114
0.869122738686583,-1.6363886209352998
0.8775704302134586,-1.701481575801691
0.8841197371050757,-1.7640547511350597
0.8939107818585859,-1.8036235985021836
0.9171276118417424,-2.0104960343747416
0.9252124901898977,-2.0965477754075175
0.9272530925155458,-2.1000440073004603
0.9309665351370437,-2.1208340134850667
0.9390244912467196,-2.1975400867397576
0.9474786167990459,-2.2753014515077976
0.9565832682962538,-2.3804261450376005
0.9646476548162317,-2.515303090231511
0.9664769439911849,-2.4556308191269687
0.9672642295302483,-2.510155339072884
0.9693543221130776,-2.511068535502045
0.9715828070804102,-2.5237954317571987
0.9935708097147433,-2.722140530646926
0.9963135337294808,-2.7351872446080168
1.0249491939137698,-2.944134884954274
1.0261454910974805,-2.9276818540121057
1.0355212015844595,-2.9888952558457142
1.0364569628839826,-2.990877873485302
1.0401153284513773,-2.99666416030044
1.0409794404757537,-2.949645639153794
1.0494377325355924,-2.970051656826391
1.0541227686995178,-2.983027718759206
1.055683534635424,-3.0047480183191713
1.0599875163826953,-2.9487780016113194
1.06554067710558,-2.9313096372907936
1.0679970575692188,-2.927675697074978
1.0703724703555695,-2.933776137732732
1.0761632741875768,-2.876131980007605
1.076402569283749,-2.917985937965702
1.0794604583743617,-2.851614457545865
1.1129199979793531,-2.4723029190248718
1.1203767994156113,-2.3267351456163334
1.1238934196482306,-2.2925626244736312
1.1314674795923985,-2.115178236769405
1.1401312519081603,-1.9004949384595702
1.1528021985661399,-1.5869913878362705
1.1652199443422093,-1.208221430757819
1.1705709586956807,-1.0634822037530545
1.1732894356323262,-0.967034721054706
1.1795648726963233,-0.7334352756911185
1.1830114290132272,-0.6218166591380061
1.1837064991014463,-0.627410354624937
1.190428169509838,-0.37763917724692886
1.2020690338684137,0.033667677839380156
1.203322341473946,0.11283998925710088
1.2044301591147564,0.10503050902917768
1.2064025188615153,0.22355058594465496
1.2098863237112916,0.3662227062652807
1.2191933918870124,0.6539996715553635
1.2208768254944022,0.7340289443109446
1.237710572346118,1.431482223306507
1.242001746456773,1.5759754891025508
1.242455919817326,1.6122128382150616
1.2426910102815611,1.6188787495695691
1.245194978349324,1.7129419705734776
1.2614508419226818,2.3707297367526246
1.2632725463120007,2.4393098086468363
1.2686588698585002,2.6541636010589325
1.2812916843017694,3.135003805034624
1.2869510648501965,3.2880309490996793
1.2952038619772317,3.5682305891703954
1.2982030652168044,3.639761865051796
1.3083475844744878,3.9770786846789856
1.3090546228485564,3.9828684014424294
1.3092962581436707,4.0113624948638
1.3105480653212664,4.050712217084686
1.315536169270091,4.18738162323007
1.3216242891896366,4.3198918257525465
1.3228161712674424,4.357596314116599
1.3316704202943788,4.55746979238197
1.3338385375397834,4.613000209645987
1.3362490128867046,4.659317613696543
1.3423225639482377,4.732097939315564
1.343393437411292,4.773064164949642
1.3553902600208083,4.945500187861564
1.3692099190275773,5.03692453797448
1.3844289843199968,5.048322164754379
1.385259137015817,5.054343257790779
1.3983867575587983,4.971939746140298
1.4013067106074848,4.97594175452991
1.4221416881938769,4.687055721280947
1.4225447656926118,4.6562268704728735
1.4385773162240225,4.2901835307256855
1.4425590489583477,4.193949794625398
1.4447795207283214,4.170547359252436
1.4734163268198124,3.2147810919911186
1.4746996352454271,3.1682770586864666
1.4896976093208751,2.599958487783015
1.5088172579663484,1.8051686876653492
1.5113983959941661,1.7104416312774557
1.5116190174969573,1.6904886380228765
1.5159359293530743,1.4944547607158956
1.520152430773102,1.3804917434697312
1.5219829195169092,1.2284796457036558
1.526217804720197,1.0688334294552002
1.5302503236103,0.8800064457171026
