n_harmonics,base_freq,magnitudes,instruments
8,4.140750640995684,"[ 2.90713469  0.0304846  -0.84988659  0.09206591  1.16409544  0.53735756
 -0.06112258 -0.33786194]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.379463300737707,0.3508853189674656
-2.352303501647669,-0.7014062334098424
-2.339362661043991,-1.2482248732587982
-2.339305036671749,-1.2434133163996666
-2.3316563677093667,-1.5189809721757375
-2.3216531706678722,-1.7844793147158615
-2.3120646002028806,-1.9368292955861346
-2.3118632532361487,-1.938487362108466
-2.30557669404868,-1.9615862442687522
-2.2983162663495618,-1.913557578274976
-2.2953073778970223,-1.8739498774766927
-2.291811438136121,-1.8049486394676597
-2.29126744085514,-1.790433196670242
-2.2890128132789425,-1.729511282221637
-2.284813323263001,-1.611454701166496
-2.2841482801171957,-1.5834937725985392
-2.2739736378864133,-1.1971009061947988
-2.2688368653421565,-0.9503910379117063
-2.26192088045931,-0.5940332105382478
-2.2613997231284557,-0.5609967307753975
-2.2427512758307238,0.5102383382438064
-2.228854835434684,1.2762458643700507
-2.2258282611217144,1.429743746462994
-2.222461326323785,1.5897346087595874
-2.208645208390929,2.1230189588711763
-2.207686704832552,2.148948035061899
-2.20759048692889,2.1548202709083357
-2.1974218374885703,2.3883847260272573
-2.192773077865502,2.4568600638686284
-2.1889625396815675,2.496925119811858
-2.1768806153490536,2.5019242472371097
-2.1747840009788035,2.4958042562230847
-2.1698705982755646,2.4444319266482553
-2.163156062779154,2.358630432010991
-2.1617982335930126,2.337970073681323
-2.1616090147484286,2.3393352532565532
-2.1613405682526112,2.3306516746189327
-2.157311189980467,2.2704997695429348
-2.1571352281253606,2.256014214495519
-2.1557265713259652,2.232962789820811
-2.154789366770789,2.211989596264686
-2.1436745894916234,2.003384901227412
-2.1339582812094777,1.8035032496687355
-2.1317927077990424,1.7721410236326915
-2.121377715848421,1.6053648107481853
-2.0883176451451555,1.3660902247819688
-2.081810525756529,1.3507982532853164
-2.068465805507603,1.2915966868584257
-2.0646888302584707,1.2660694779716115
-2.0630064225344715,1.2535609911281782
-2.0593176217025047,1.2103949014872373
-2.0495974971027366,1.048364804637339
-2.04888337465792,1.0354495061285014
-2.0284267693755513,0.35975496031807447
-2.0281485128048984,0.3451722416052342
-2.0239653800263118,0.13749885976855902
-2.0157168420777767,-0.30190424060929316
-2.0141053660201855,-0.40540221384441666
-2.0116400510347967,-0.5556839830404184
-2.010664363100657,-0.6148578257050898
-1.9830439718787756,-2.543476517474282
-1.9801824469017275,-2.7333127620132287
-1.9778457102283098,-2.88923925079769
-1.963637020204393,-3.7381031190037497
-1.9560150096366047,-4.073853739030635
-1.9479273455164465,-4.30904418358159
-1.944421958616997,-4.374409098986445
-1.9372869420432826,-4.400875379421554
-1.907228994406716,-3.1356967950000283
-1.8975292164648037,-2.292740767636683
-1.8974111217007712,-2.285571003401084
-1.8952753527115136,-2.0885327373195732
-1.8946140912658833,-2.0102283546209523
-1.894419671931912,-1.9865295658050228
-1.8781180355985756,-0.2430973675166651
-1.8746673489874457,0.14502275642004633
-1.8674609793137886,0.9418603064255866
-1.8663259826472833,1.063067129513276
-1.8626775242125602,1.4559007880869455
-1.8617244932639598,1.5577734782133466
-1.86102932939952,1.627383339656103
-1.8580824892085184,1.936533043344311
-1.841560621625813,3.364677231540368
-1.8375787821971428,3.628318482079159
-1.8241754788342017,4.219704472211087
-1.8159603508637556,4.342964234576137
-1.8062591610830208,4.255735984168785
-1.7989115886985039,4.035638168558188
-1.7922423358119945,3.7281065652824235
-1.7810986468771446,3.044305750028185
-1.7741588428416097,2.541077490093652
-1.762250563968175,1.6215463019481855
-1.7419867983101833,0.19631216603180404
-1.739269527389935,0.03759142837868897
-1.7351767969244385,-0.16883041063886403
-1.7297058959963565,-0.4019319428818106
-1.7275924834837835,-0.47265119664236394
-1.7146497991001033,-0.7083267752424367
-1.687684700854383,-0.07510204686322573
-1.6851897140864047,0.046861745325208745
-1.6788883789861224,0.387568047784995
-1.6786718587303737,0.41014928964634306
-1.6767428845539498,0.5200359253307018
-1.675820264271075,0.5762199437305521
-1.6717142433272494,0.8320239398337287
-1.6700861454305376,0.9360910493656507
-1.6684201337136157,1.0424056731263955
-1.660099928093313,1.5833786211269905
-1.6600445618280066,1.585629735380275
-1.6587982523927916,1.6753988067746022
-1.6566831575907774,1.8023319130315325
-1.6558268053272587,1.8555561576082091
-1.6469171888500738,2.4003450110533064
-1.6451849417382232,2.496026847577548
-1.6449770537066086,2.5123508443875244
-1.6359988824561935,2.9576491437426946
-1.6356376717110017,2.971624750923507
-1.6328690364402285,3.080010957074885
-1.6249030599262893,3.337206734039439
-1.6233703839666986,3.376240757487324
-1.6228472183822593,3.3858649365320774
-1.6203268562419704,3.439794615691947
-1.6033476552614396,3.456119469675177
-1.6007182256215196,3.4074543019792367
-1.577523301562397,2.5903660224656857
-1.5732013441071375,2.373671147420513
-1.5699918577351426,2.20743523044678
-1.568408792511514,2.120796359724965
-1.5650983594655925,1.9372764576032933
-1.564820686181408,1.9273093041687488
-1.562916230622605,1.8175024623661096
-1.5616387287247684,1.7518802279482277
-1.559175835483826,1.6237312702671338
-1.5487630141693025,1.0676721276356869
-1.5431425138208243,0.7961038629121382
-1.5342234086552644,0.42838488645985107
-1.5338552471005173,0.4102333564090052
-1.5308238739027593,0.3065350656271683
-1.5128811585547133,-0.06605826030826213
-1.510190695872078,-0.08126039934821717
-1.5037204485558382,-0.08139724927611312
-1.4983983164848689,-0.04804464757917545
-1.4982126414098458,-0.04708019128859987
-1.4883597734774516,0.10665987720519636
-1.4882457690005229,0.11268161936870967
-1.486089951390016,0.16050718783117118
-1.4772881206932702,0.37881135138928945
-1.4742694997089507,0.46628319074508773
-1.4706290720855362,0.5774634762699893
-1.4632886039432071,0.7989631838441648
-1.4631271435979347,0.7961836193882358
-1.4610380939874215,0.8676389479193051
-1.4603492385219368,0.882048427483704
-1.4500371152478386,1.165918621619611
-1.4492767208036157,1.1742731621247935
-1.4403014003890093,1.3549438311678783
-1.4359658145688998,1.4078913706026257
-1.4123008961200125,1.304593683222565
-1.4069776704439794,1.1920191623068113
-1.4055190663980894,1.1504241039055203
-1.4008169253537175,1.0066834279414623
-1.380051075108992,0.07879808985825236
-1.3714742849323296,-0.3889250922121084
-1.3695466298292516,-0.5033004823771275
-1.3632811988020013,-0.8653377753143561
-1.3547803995714618,-1.3528951093312376
-1.3492550369644678,-1.6668203784535653
-1.3475581982474727,-1.762359098327649
-1.34490267307632,-1.9036517309723404
-1.3447782637835617,-1.9079546350039434
-1.3427859204967467,-2.005136493277725
-1.3403836045974753,-2.1311943197138317
-1.3383112313386936,-2.2365027081008906
-1.3370960520790844,-2.2907147282545615
-1.3206991123689578,-2.9668248287962373
-1.3198832704780774,-2.99098988554026
-1.3151184546173234,-3.128956543098001
-1.3105220846956178,-3.2355719819605957
-1.3074055159467972,-3.307844272504341
-1.3055858296578138,-3.3380639816206514
-1.3040218197168536,-3.3652630017349114
-1.3000785244569002,-3.4089587099655034
-1.2988866135660748,-3.4257347665333664
-1.2988602722158324,-3.421718966507835
-1.2969538852193256,-3.438094051187815
-1.2963519316319898,-3.4445140674694352
-1.292199932645439,-3.4633385958281417
-1.2801545537529926,-3.433906505047714
-1.2792585706137107,-3.4228716537049477
-1.2781106781222642,-3.420686445685746
-1.277762978765811,-3.4126156388878828
-1.2741570360313241,-3.3796196787960495
-1.2633269850866073,-3.2063504695249043
-1.2568968595994179,-3.063135566942797
-1.231008715899535,-2.3757090724054595
-1.2244626224833939,-2.179769925860894
-1.2242301988454587,-2.165827233135059
-1.2226433641985432,-2.114007039540917
-1.2130243568143444,-1.8136299977546304
-1.209435184144091,-1.7083520546318225
-1.2077989740605495,-1.6514492638103455
-1.2021281796655559,-1.4718232661525372
-1.2003456345034158,-1.4089916365695174
-1.194469558048522,-1.22767328872386
-1.1940319432075175,-1.2147568390232586
-1.1916601461129221,-1.139375189450731
-1.1804633331245267,-0.7748574597267432
-1.1757922220401669,-0.6374858830245277
-1.1726102256280977,-0.5336301016744347
-1.1638411383525782,-0.27333231513672196
-1.1586540485981327,-0.11925878763751321
-1.1513304690349095,0.08764737952276225
-1.1468210069505813,0.19744643730721684
-1.145062688969711,0.23311898245782064
-1.1315518217770002,0.5348147513319598
-1.1265534145453346,0.6162932911066314
-1.1015619313163991,0.746219871600182
-1.100630469820512,0.741837562105013
-1.0782860287328733,0.38536417811789436
-1.075269073662258,0.29730669966469203
-1.0746996391945407,0.2826318406866282
-1.0617382876086112,-0.14389000942379235
-1.0481048532309143,-0.6877965005370104
-1.0465950850911454,-0.7429748457917049
-1.0403504704481854,-1.010069897105805
-1.0401177737197307,-1.019221377555118
-1.0356174554445543,-1.2015033965933684
-1.0311733107457923,-1.3786041989870301
-1.0283036506584282,-1.4903083170456357
-1.0228728704303498,-1.6804928520686984
-1.016840307182828,-1.8745945059014595
-1.0149696124573886,-1.9310139378004834
-1.013220936506211,-1.9739643716843787
-1.010996594151181,-2.0388689428605615
-1.0061558430501565,-2.13873450312545
-0.9855212075063817,-2.281868153527846
-0.9812811772569265,-2.2409659543408416
-0.9675500069433602,-1.968867944674853
-0.949775136987236,-1.338394210608623
-0.9464850526976938,-1.1980831648685286
-0.9396029307551634,-0.8872252998129132
-0.9384658450726509,-0.8488626691500079
-0.9349621761788698,-0.6809614490404329
-0.9116587995742327,0.25750817677253424
-0.9058098286922589,0.4307657717306281
-0.8986566836919527,0.5806664682586443
-0.8951926351692805,0.6443548220440822
-0.8882247851814382,0.7048587941263121
-0.8836748519277329,0.7105717596987482
-0.882211066092788,0.6998978823865901
-0.8820102439286153,0.7036498813067054
-0.8818791538857864,0.6981719762805855
-0.8745142326358435,0.6250757242340876
-0.8725482728997731,0.5939502482419544
-0.8722179320703884,0.5812847640291113
-0.8721725183890214,0.5896175653605553
-0.8581429934443361,0.22337883577484055
-0.848827818763878,-0.11833066789033983
-0.8478438265027224,-0.1489059229949495
-0.8447328403769814,-0.2872367104232216
-0.8360500493594847,-0.6575576999402429
-0.8325079779733411,-0.8076553333075581
-0.8214898975936227,-1.2620167714324941
-0.8204478392788852,-1.2991431582658604
-0.816297299756418,-1.4497487097853614
-0.8005608544076654,-1.866403556923989
-0.7960723524623696,-1.9237451638124032
-0.793781568797149,-1.9469183726123607
-0.7884112211490577,-1.9690520588789124
-0.7841736627559488,-1.9498934383128657
-0.7767755810148937,-1.8525578006663088
-0.7711264550750148,-1.7239363519868487
-0.7710945302190915,-1.723367499132065
-0.765533471300663,-1.5520600803904108
-0.7636054015104934,-1.4815754555340113
-0.761287980403861,-1.4044692059643862
-0.7538110765590349,-1.0703703978423107
-0.7534440801466902,-1.0527832877725298
-0.750612765537916,-0.9194587343450162
-0.7432162626829637,-0.5135947056035051
-0.7412788729356543,-0.4062719643746713
-0.7365642143792774,-0.14237037840047176
-0.7362145424464623,-0.11911486862819508
-0.7296252886627568,0.26122368988442046
-0.7212434064503555,0.7412466259889076
-0.718945990425091,0.8739938740475942
-0.7070999645639215,1.4910426477684127
-0.704801681802325,1.5968332295784144
-0.7012402120314034,1.7586379628908502
-0.6990105813389338,1.844856102684271
-0.6989820476631534,1.8512276659044955
-0.6953593956965545,1.9860202706812804
-0.6895801838381099,2.1705470093113077
-0.6873678967623547,2.2370652138443634
-0.6817880918833792,2.354673086411182
-0.670118024248815,2.501989379959039
-0.6676835556695617,2.517903604832851
-0.6408569828020667,2.2806175327157927
-0.6373446450644731,2.2121259600337395
-0.6370916464869447,2.20183526174754
-0.6272488000557956,2.0223545819814426
-0.6039278363106146,1.607927049562274
-0.6029363708398483,1.589912873099049
-0.6025757765064776,1.5844169085948014
-0.5981748725278857,1.5318372051591553
-0.5953797960094036,1.495830403068322
-0.5870926773474601,1.4344309614738644
-0.5849729724395889,1.4120352186657381
-0.5770389393787618,1.384691317168937
-0.5758218670307444,1.3728653599163776
-0.5685698534789214,1.3532932429290585
-0.5555572509031284,1.3166312858060198
-0.555167968532571,1.3150952025574667
-0.5550638713806553,1.3141077590143937
-0.5442266958767208,1.233440972627065
-0.5322838510011292,1.0491207059371108
-0.531259397971215,1.0289118452929287
-0.5256855202780395,0.8905441752570721
-0.5212137895923137,0.757214734830778
-0.5205874572233573,0.7311007724831406
-0.512615895583731,0.42221818219732304
-0.5048193572610491,0.05352529670288892
-0.49359623160934607,-0.5950356698387821
-0.4646752031808914,-2.595953773802109
-0.4636804848494922,-2.6733493286304553
-0.44915098339535486,-3.5859109820819643
-0.4487468693121661,-3.609595776632835
-0.44840364566720936,-3.6290507808905694
-0.44591055125275103,-3.75452144281186
-0.4313125353656737,-4.295658639060536
-0.43060143746706325,-4.306643058267586
-0.4295119703814181,-4.332214042066726
-0.4261288652896065,-4.385586564307739
-0.42520847244581716,-4.388121046333835
-0.41895951284157906,-4.396182515716872
-0.41148509995922034,-4.26947293436361
-0.4021834333098697,-3.9237655553241124
-0.40140083354805345,-3.8876121971445197
-0.40050011568513266,-3.8346626806388033
-0.39944901112945486,-3.7785249240232726
-0.38628814827092306,-2.8444119321760044
-0.37834981863589867,-2.1291055874688105
-0.3736791009439191,-1.6593892374655599
-0.37146265673911927,-1.421538545387785
-0.3712752042533234,-1.400809692511158
-0.36757606789481834,-1.007767718511054
-0.3673360551509326,-0.9776246622148499
-0.3486641850353571,1.0915209052273094
-0.34675750629885727,1.296670365365884
-0.34617132617223945,1.3713521139742013
-0.3450749805173867,1.4814168273801587
-0.3401607607245989,1.98561122408478
-0.32348891519379563,3.4145760331666826
-0.32295843385152256,3.4476410991754047
-0.315845637847902,3.868971918660871
-0.3122267210802847,4.035849910073562
-0.3093893745770071,4.140119451132112
-0.3031443511781893,4.2873862751352165
-0.3013935378542123,4.321235489244788
-0.3001086018758645,4.334991028142363
-0.2887209998836857,4.264291281369382
-0.2513217834640695,2.1248672147689573
-0.249116597901903,1.9576284159663753
-0.2311790868493908,0.6131575704117945
-0.22733312873596212,0.3627895850405121
-0.2148945041270265,-0.2974413400928786
-0.20997453381403552,-0.4805728637214114
-0.2072706713491672,-0.5597287426058324
-0.19916309158946977,-0.7012381399885447
-0.19254568318560672,-0.7160123007404018
-0.1860243338594838,-0.6222410405374834
-0.17354878178497968,-0.2283362554959231
-0.17258314312527467,-0.18303523937944466
-0.16251716392018434,0.3312557828974651
-0.1577749921754208,0.6164713000795808
-0.14471638603110337,1.4615035636060576
-0.12662454626670128,2.5603666935742706
-0.12443993171631362,2.6788984701959833
-0.11781001215564402,2.9887537207717765
-0.11751261980456462,3.003490103357154
-0.11070613308634991,3.24292664797835
-0.10863213153917783,3.3034426590274935
-0.10454365934326937,3.4075238665139027
-0.09890258265783736,3.487630019018275
-0.09835383131300812,3.492248832251172
-0.09462609326578342,3.5092956542590916
-0.08299913058154473,3.4063703975128714
-0.08043825438499885,3.3494777892672882
-0.07602942818660585,3.2292796235224257
-0.07359462056817545,3.1465170316137634
-0.07244801328042483,3.1122899634414596
-0.055652792699132814,2.3603413940434774
-0.05414551029060988,2.286299186062858
-0.05001075370080965,2.0671494930206187
-0.04112942725302515,1.5831390292612681
-0.03924083715482807,1.4724253585409495
-0.03575602351601237,1.293667362612629
-0.029592487904319675,0.9783008494200575
-0.028235968354063168,0.9106806459190688
-0.023490188658664035,0.6995233709349437
-0.02250656698244269,0.6597218761417466
-0.019230637996115352,0.5189168688176921
-0.008770063968524866,0.1806010861710188
-1.9590955096404628e-05,-0.01073113748477681
0.01174673768937673,-0.09112741831266935
0.02285876094835615,-0.004347447568397384
0.032071802077300315,0.18107261458295573
0.03301564822713576,0.19882397588486703
0.0397279929105796,0.36776640087826007
0.04127634810782421,0.4160495560389215
0.05124503794994961,0.7156083981875395
0.057122141537448545,0.8897473225687311
0.06864790279262856,1.1848506246499553
0.06872640328371293,1.1808455406956446
0.08164459383254652,1.4088243246096326
0.08954024470202882,1.4549246585157782
0.11247801080829278,1.1409809218522906
0.11791338989480327,0.9632910836833511
0.1308919773720545,0.40931448004748355
0.13419313096657604,0.24904341259791146
0.13490789040297102,0.21200157140789527
0.13539248716772478,0.1892161654648703
0.1553759980148941,-0.9350387975091139
0.18061507655387743,-2.3125924685172894
0.19022724679257186,-2.7270679293796727
0.191069774526325,-2.757989974943655
0.19125852290846002,-2.763445141355401
0.19162811954106918,-2.7852236018333287
0.1969876824085568,-2.9706477385480436
0.19719752628752607,-2.9795011798892372
0.2019426791746488,-3.1230841545767554
0.20640119556568948,-3.2308580985933455
0.22021940989752897,-3.4398352353270862
0.22310488266445727,-3.460154609818547
0.22457244078721406,-3.4633775490321628
0.22566754807419098,-3.470380074624688
0.22788333263790372,-3.4717275475924056
0.23633900099682315,-3.4490580314580153
0.24374529598754124,-3.3680901419029023
0.24637905972860263,-3.3376102330685207
0.24879297856512927,-3.2992545267331965
0.24914857619964081,-3.2849885904023073
0.25366408998804735,-3.213967823783473
0.2576228029652974,-3.1281713742823483
0.2586167289513863,-3.1101718712332844
0.2617715119119097,-3.038387933111894
0.26403457459713486,-2.982385347171911
0.2697393020642771,-2.843479074511717
0.27262050718575415,-2.768534951649974
0.27805965031640767,-2.6174063953085156
0.28037198530958385,-2.552571296631676
0.2807253309885809,-2.540689213333868
0.28088166935836645,-2.538443846230947
0.2831877902868678,-2.46941505098488
0.2885815685611881,-2.308989685461246
0.2928277180556167,-2.1816331112054823
0.29576632448890194,-2.088576502796826
0.3084750522954316,-1.690822805377519
0.31056604550376754,-1.6234393567883048
0.3143779945758318,-1.504145811963499
0.31750728422045915,-1.3944924631464284
0.3316989630040208,-0.9485553695164873
0.34723615677897923,-0.46219786121738266
0.3746543024777571,0.29998701809285366
0.38256842720407835,0.466052718092303
0.38321454565375523,0.4842989497739804
0.3837483641603585,0.49342127201398206
0.3891755445423737,0.581464511207735
0.3908082043395069,0.6106067534468475
0.40033468005434747,0.7196094374641868
0.40381508804967936,0.747020176456471
0.4050150615948467,0.7482851072664833
0.4056387475640153,0.7547379857678053
0.4148882873814719,0.7483365508885791
0.4161548337971306,0.7480841551517147
0.425446862036567,0.655195439928338
0.431984929294444,0.5475117398670442
0.4415562427595612,0.3156234415755049
0.44237219346289525,0.2958349074881164
0.4509988303954131,0.023219182130030616
0.4778394382289912,-1.038584576506234
0.485184370157171,-1.3328893294023068
0.4860851211134922,-1.367294237449938
0.49417240970719156,-1.663921683311456
0.49805455442482405,-1.79969337629723
0.49857059375287305,-1.8128928477575033
0.5040020692839597,-1.9753269152083757
0.515151506927062,-2.204619580652189
0.5428960149630031,-2.140515942945745
0.5481208612410748,-2.0117777738868305
0.5574138362659689,-1.737019922360573
0.5612394279570916,-1.5979486833447254
0.5621004961928326,-1.556072365680194
0.565985676849905,-1.4154807715049784
0.5673718295731671,-1.351040057301612
0.5683517827231954,-1.3090740081004828
0.5756885738688275,-0.9896110818840022
0.5844602269497243,-0.6000892891519989
0.587045011335495,-0.4775381352826647
0.5899697716110222,-0.35356764973190163
0.5919602946194695,-0.26390196374896274
0.5932200456522922,-0.21911656227048623
0.5936755953416291,-0.20459026709496833
0.6028728555127549,0.16716307329829236
0.6088212176291545,0.3509076197579753
0.611493461625078,0.42143992648381545
0.6473762737249009,0.545924949415385
0.6553555907258595,0.3488947837429438
0.6557588188655692,0.3400536064861131
0.662875194491908,0.09548513735518382
0.6631676175535719,0.0881465770656803
0.6673505560068893,-0.07410832573446399
0.6685439125921802,-0.11927884121526151
0.6699075499716942,-0.16158231205334828
0.6731272793345711,-0.2987367274943232
0.6814670914842003,-0.6611860395710968
0.683322681167903,-0.7394075450824181
0.6988690322509039,-1.3715668703687691
0.7150256911636887,-1.8308295586326793
0.7156785117973619,-1.8443855043886785
0.7180550357697637,-1.8741555237216838
0.7184393341829454,-1.8891410995689084
0.7230100417379397,-1.9324270634649976
0.7251582476730194,-1.9592900199069252
0.7285513478215488,-1.9718881338185692
0.728657146841722,-1.9650315833239747
0.7448360572707005,-1.7568539926285862
0.7608613761091352,-1.1915982201884914
0.7948762022068268,0.6735052794561565
0.7952535587412406,0.6994316862772104
0.7999319249234786,0.9569914393897909
0.810476366568758,1.503787220634293
0.8125892777137418,1.598405457776881
0.8150384915524054,1.705942669776572
0.8253265573466875,2.0943320399379126
0.8408319195830316,2.443936788784175
0.8731081941164671,2.3337614457064
0.8743498734739457,2.322020498073638
0.8764493115316654,2.2833485411516037
0.8906658810743027,2.0080530875625193
0.8930162705128453,1.9682010939177101
0.8952803144687436,1.9148181497456496
0.8975603991111587,1.8706841159766392
0.8995127849391871,1.8322627123552921
0.9027400358614979,1.7771874104171597
0.9029649457377245,1.7715196476355561
0.903118526966145,1.7688799130075685
0.9085814137382338,1.6749130065577607
0.9092322890341742,1.6665417024185925
0.9120519068347201,1.6277997029696014
0.9247998128811936,1.4782658534606572
0.9394332726506005,1.3863937968534445
0.9469387534563074,1.3698823025560072
0.9520069841811831,1.3556196802452285
0.9575033300294997,1.3365309262503626
0.9577727118204531,1.3390113495754363
0.9980850169513675,0.690282267443452
1.0113827763775083,0.12125846293792691
1.013475392007674,0.005867864579419418
1.0228305356864222,-0.5371562618082728
1.0322059881025645,-1.1448740738461374
1.0361466747439296,-1.4238554049809486
1.0455452675201702,-2.0925946464336267
1.049415039672338,-2.3693377982373196
1.0497632094979306,-2.3945952812913887
1.0503447549916984,-2.4470588986401967
1.0586195839336732,-3.000365429981172
1.0605241336045044,-3.124527606105347
1.062239470898203,-3.23469450621366
1.0656956249489387,-3.440812561223837
1.073442587416383,-3.8459833566655437
1.0761499320924495,-3.9774308192672554
1.0844985625201176,-4.2640216453942825
1.0885368153629758,-4.344341439569247
1.0966826613757865,-4.405557366487432
1.1022145398990988,-4.347892375097109
1.103028882312863,-4.334812924561388
1.1114389650843588,-4.088806468996809
1.130107923959363,-2.9280034950181366
1.13044038154817,-2.900664109945827
1.1316879886725193,-2.797307778019185
1.1470981654147643,-1.300791177075584
1.148593156626795,-1.141664009622484
1.15229665009665,-0.7301299806792716
1.1544790032128613,-0.4911890197696326
1.157313473274355,-0.17122676683810378
1.1603456841557263,0.16541654257078825
1.1702181646596825,1.2545260242785206
1.186965099119119,2.8852641709092244
1.1966150025352116,3.5956530650604503
1.1979333432423367,3.674199447590445
1.2035954739603127,3.965942251780177
1.2050357153202738,4.031192438627493
1.2101172973582592,4.204371671424411
1.2114376775373978,4.245103679008488
1.2121507234904314,4.25766831043289
1.2172511441056342,4.330392398772368
1.2287976145070605,4.245569623827205
1.2319937898254265,4.168060434496315
1.2367535832767098,4.0043545342996065
1.2373023245525685,3.974840771419618
1.2432006758347258,3.6901562633043477
1.2559114104023106,2.8868792657335263
1.2671957233486157,2.0330516925707878
1.2675419269272652,2.0112204884556584
1.2741470442851295,1.4992078388006667
1.2770221188930186,1.2742066951257363
1.2884915028923114,0.4637574645535398
1.2911697298377467,0.2911915647159142
1.2924201599238412,0.21537087494286242
1.3142539261461232,-0.650604833610467
1.3200928364727647,-0.7101490300299302
1.3226561706283517,-0.7146894026910005
1.3356677795764975,-0.521934716546441
