n_harmonics,base_freq,magnitudes,instruments
7,4.828519659371736,"[-0.39613009 -1.6274725  -0.16239756 -1.41568181  0.08882032  0.57066704
  1.58168745]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'>]"
-2.500213478207206,-2.2560424723123877
-2.4916601152962388,-1.8716149886124274
-2.4828591596582306,-1.4937099279111543
-2.476490825364106,-1.1823157555930843
-2.466878646936269,-0.7650116171787805
-2.4573073876716722,-0.44033990492798436
-2.4449426793540328,-0.1689430266031735
-2.44008316231285,-0.10976461983404824
-2.4350346720120424,-0.04050724707859899
-2.4341353637125476,-0.022048796038533876
-2.4340433099183714,-0.03979188313370186
-2.4302238358166472,-0.014901457298629912
-2.417073545647818,-0.1313222667894297
-2.397559292058318,-0.37929793808687084
-2.395492938603491,-0.39883640941075144
-2.392134659063915,-0.48279397176939753
-2.392109803075681,-0.47263363505103867
-2.3881453795888095,-0.5314440309533788
-2.3868184434548656,-0.5718574740770832
-2.3853821904576034,-0.5867558343940006
-2.37545687742851,-0.6917516435013558
-2.372679376993524,-0.7515747181230763
-2.368690356986958,-0.7615773156861072
-2.368302679624146,-0.8117599074365227
-2.3596043775945867,-0.8227810604336988
-2.346892098303316,-0.7573180910289892
-2.3452783033333846,-0.7419714617880648
-2.3450179341890243,-0.7461020972895973
-2.337630412682696,-0.6124303584892613
-2.335735891024513,-0.5767447116566398
-2.332031820380134,-0.5306899040881288
-2.320538887679945,-0.2288472771977676
-2.3173549186214526,-0.12558850566871618
-2.30125225844729,0.3553227752508325
-2.2972021124075717,0.44430368962228145
-2.2917958140159773,0.6241824718454319
-2.2835179503211203,0.8098650407739643
-2.2819044615596296,0.8703465217948855
-2.278947260167574,0.9025611530557605
-2.278315505710178,0.9635344855604048
-2.2774912396107503,0.9521115701301663
-2.275777314849509,0.9664225652460735
-2.2659490052618607,1.1328272835996676
-2.2593940657414784,1.1861599980307875
-2.2580225589252096,1.1953171408797767
-2.2579613374509,1.220341457242632
-2.251173594349633,1.199890955569669
-2.2395414246447256,1.1702706756520194
-2.2365535312095632,1.1472666173879285
-2.2328994364998023,1.0713860557463126
-2.2292699063250816,1.0927614189440875
-2.224774344920707,0.9487808613076034
-2.2176235066778096,0.8322515645629605
-2.2033640214439107,0.556024353956207
-2.199685790535597,0.47476896800369545
-2.190166681541484,0.255719982634573
-2.189128738227093,0.21402360400261125
-2.1845368559923553,0.14356752719353055
-2.182102859872106,0.08936758972136265
-2.1784524876502376,0.024333332552169136
-2.1692871613094655,-0.1016118037667092
-2.1589013731658757,-0.3234321125900573
-2.1534684280101413,-0.41128726807172183
-2.144386059654833,-0.5379555791711077
-2.120391043580744,-0.8548858390444772
-2.119056261051088,-0.894876646334557
-2.101462959952957,-1.1870437336979478
-2.0981543846739137,-1.245082306459419
-2.091577745031227,-1.370688802925195
-2.0873604488156037,-1.448088296944992
-2.084052379457937,-1.4939609400907017
-2.073743220776061,-1.738223127662805
-2.0728490807323734,-1.7447503681182692
-2.0706091929324724,-1.7729430242226916
-2.0618782448713615,-1.8845591985157693
-2.05327441014399,-2.017416061287721
-2.052318919133146,-2.033595571278998
-2.043774100770152,-2.0550918526496713
-2.039731319926595,-2.0774990416809387
-2.035817458912643,-2.0978405103302546
-2.018290831106815,-1.971828737784101
-2.0097834447239826,-1.8295637782024505
-2.00436431435957,-1.6962279054915597
-1.9943343898264827,-1.4305463737882271
-1.9921193998050182,-1.357267935299874
-1.9898943168741547,-1.3101073009495363
-1.9815981823955626,-1.0031303204868922
-1.9807324782515026,-1.026925969194916
-1.974460284289895,-0.7936142778879921
-1.971718800269821,-0.7270756889810712
-1.9650504470726833,-0.5378044039832944
-1.9616232516903689,-0.4357785853395093
-1.9540900400460484,-0.2620751424345582
-1.9511131530095944,-0.23827637037388283
-1.9484287546700323,-0.2161489944582323
-1.9337597326852975,-0.1458133279703252
-1.9303920164178858,-0.18248250076288358
-1.9273242518267484,-0.18569891870837846
-1.9242030629292821,-0.2564755159415192
-1.923221872131827,-0.2572288930838696
-1.9144696588089094,-0.4722150202476843
-1.9056586125659973,-0.7816400232266691
-1.9029432659441157,-0.8826921368327582
-1.901880876526852,-0.9149631005062531
-1.8995314850214253,-0.9988801179142758
-1.8956735008693033,-1.1920808135995402
-1.8864466594868463,-1.5979011708295219
-1.8770027798898867,-2.022367992151196
-1.8718916194852921,-2.2355896213897
-1.8685722509979579,-2.3785319850040696
-1.8677157095267463,-2.379191230669793
-1.8644812070142223,-2.509544573220205
-1.8509302901672404,-2.8053192990314524
-1.8387184506706507,-2.832391163327284
-1.8384804421416852,-2.7790026278921025
-1.8325128964688888,-2.6981740407118346
-1.772704094751573,2.0193285555129368
-1.769097448766897,2.381323826820712
-1.762361392453051,3.049757794061208
-1.7584360412959366,3.394211636243524
-1.7543319839162168,3.7395826131663137
-1.7530070709935568,3.833540315312471
-1.7438957553697032,4.451646443993249
-1.741597151603508,4.5995735816534005
-1.734099779266047,4.925290346550184
-1.7330289753479313,4.92100533775704
-1.7314798827597295,4.993302367805885
-1.7309770496875454,5.012920680095729
-1.7162005553856217,5.028317866327991
-1.7151330330656338,4.9913212495052015
-1.7061209569115328,4.701665444620666
-1.7036426026936877,4.55723200527981
-1.701331545585714,4.433051001255856
-1.6888050267730383,3.5705990070216136
-1.6876874921200735,3.490209780623561
-1.6870980010999779,3.4150055748189856
-1.6868395102514573,3.378225430235948
-1.6787269281777906,2.679528528624835
-1.6748935802198859,2.287658184837681
-1.6713378252889248,1.932652228999819
-1.6712870621888107,1.9500460893249942
-1.6660783189618855,1.4316192849226674
-1.6640715298506559,1.226285681448591
-1.6593352210421526,0.7560847245767164
-1.6589613860270067,0.730583803782628
-1.656374943543727,0.5076473779257276
-1.6559206556846495,0.4517418607351051
-1.6507166818140222,-0.02769939587750808
-1.6497379992471204,-0.0983325170910099
-1.6490938745544947,-0.17079412678817973
-1.648341897509191,-0.19467690140050176
-1.647146584965537,-0.3027972805425307
-1.641112646153648,-0.7927729041637471
-1.6401870088819206,-0.8031185385816437
-1.6397486006719901,-0.8653873491113089
-1.6227238282098637,-1.7467933110957568
-1.6117895364125945,-1.9748792444652583
-1.6117071582025904,-2.0178630756966265
-1.6116850288459013,-1.9804130033385545
-1.607372275765516,-1.9462926422943094
-1.6048023000578167,-1.9318771574557023
-1.6027531097711123,-1.9063803088016043
-1.5996028182168949,-1.860815700684506
-1.5957460691217096,-1.7568717414548831
-1.5904579429470331,-1.5613427420587525
-1.5611301154969128,0.1381913907112888
-1.5584329722682833,0.3253866507382023
-1.5521274424668012,0.6752469370445238
-1.5450241579041242,1.1725241952880914
-1.5406147283593876,1.4035479572331193
-1.5399867500651696,1.4203825759252509
-1.5267085038784864,2.0006456269821418
-1.5217698769616206,2.1723991540422243
-1.507245626080826,2.439381657368179
-1.5068247749075154,2.46767551121004
-1.5040792584056728,2.483923825071692
-1.5008970498620546,2.456232619309205
-1.490666266794716,2.4210544856932503
-1.4557994647962615,1.7257022875370283
-1.4453236928076012,1.5157833478255385
-1.4436952266503746,1.5190551826304568
-1.4397318323411197,1.44830319878333
-1.4346308572981086,1.4057643003937255
-1.4100051788520944,1.5109803009366658
-1.407062939024988,1.5595928027793264
-1.40559084027646,1.578564820376656
-1.3965796832374877,1.7097963790118549
-1.3956774943146835,1.738383301745926
-1.389920947172452,1.8744587122479663
-1.387467680950272,1.9293145600381651
-1.381738155188088,1.9761512265954349
-1.3813648354631893,1.9582534139151573
-1.3777627780408952,2.06228026924971
-1.3646620842621109,2.1484877778241493
-1.3631863712422068,2.1546547865976833
-1.3585798428001763,2.1220124236194913
-1.356758601911699,2.094277785427733
-1.3507498182451922,2.0628353701636493
-1.3418586819327412,1.8379486253629795
-1.3414784344895068,1.8631700414418089
-1.3395775114110267,1.793674502055196
-1.3367793108327113,1.7239385884711578
-1.3351512646056853,1.6429983941457882
-1.334916995425308,1.6480640636604644
-1.334201226279762,1.6188519689123522
-1.332317981702564,1.545594030827977
-1.3226003997289848,1.0589027327001026
-1.3188548435561958,0.8831148169627878
-1.31870719021018,0.8759312583320532
-1.3105417518253832,0.3911775391856514
-1.3101250881860296,0.32786554120848543
-1.3020649079728197,-0.20492024778171777
-1.2731692795482832,-2.0730782415846236
-1.2730399741457286,-2.1051964644322414
-1.26804301311842,-2.3614801239766026
-1.2637577401375246,-2.5813277939282075
-1.2587897544392115,-2.7836657415916988
-1.2544109767816827,-2.9399814344212567
-1.2519907603458276,-3.022439113765014
-1.251600994710877,-3.035523680447118
-1.2467230624611907,-3.142883224503298
-1.243222232208731,-3.180258971159392
-1.2314548186396073,-3.2348230640864073
-1.2231100129043075,-3.13123818107311
-1.2223864919172749,-3.0890753765355927
-1.2165610512366887,-2.9625287556150073
-1.2115094282753176,-2.7951606752239675
-1.1989589588690175,-2.3167240487179424
-1.195340690169488,-2.160925518586309
-1.1895624233533786,-1.8461498466020174
-1.1858917625162828,-1.6961882680203675
-1.184066390902208,-1.563221989629708
-1.1738865840163553,-1.1228863325214493
-1.1657308080463642,-0.8061096454030602
-1.1617104824623887,-0.6159995075535576
-1.1359269222808135,-0.05753664162092227
-1.1302105570087773,-0.030702634243092625
-1.1247544624848613,-0.029624282447003283
-1.106678012963693,-0.18291046351351614
-1.0998664715510063,-0.30228983568177714
-1.0846821998094542,-0.5629382005289526
-1.0702518721533094,-0.7342289580799349
-1.0472358630704632,-0.7755162002264238
-1.0471307648959887,-0.7645893784123519
-1.0403539743032961,-0.7058651355955574
-1.0321464348862184,-0.5354614087030246
-1.0073795660150229,0.12086043195148176
-1.0046905695533777,0.18534867105841477
-1.0031363578478678,0.26115695164919234
-1.0030353720175904,0.2519688949167839
-1.0014059903301602,0.2671257373733393
-0.9987321520545693,0.36791359156164727
-0.9970256284215253,0.3736316204701779
-0.9961199672243075,0.4555782770664607
-0.9774308380980559,0.9520147517392017
-0.9764539980359497,0.9498249701879278
-0.9602382744958113,1.16925875466104
-0.9595876369225484,1.2000509033134932
-0.9564560084287694,1.1914441680306675
-0.9498079382573152,1.1980477121097741
-0.9430692445793385,1.2025167051776728
-0.938219600627423,1.1668456190024847
-0.9358713186299199,1.1602332746646917
-0.934726450597199,1.0952018009902442
-0.9345887855128927,1.1119586417262417
-0.93217435243157,1.1052122351519391
-0.9239451844566324,0.9664840711036768
-0.922365654821121,0.9673592601267289
-0.9194121931393928,0.8925153306134183
-0.9138432920286905,0.7871850932527433
-0.9135052830944965,0.7831702655233798
-0.9131069083302954,0.7562334259507562
-0.9087951061286064,0.690249068047862
-0.9077606927527446,0.6764640603706515
-0.9045543682010395,0.5753898763624722
-0.8994538059665858,0.4685636427487567
-0.8977222917460641,0.44146022907398136
-0.8975752924647145,0.4428158683499208
-0.8922483124985727,0.3206900143614571
-0.8917160188318753,0.34845135949710687
-0.888324663832543,0.20884495075128098
-0.8827332785147353,0.1295912288468675
-0.8790720165082737,0.026170725173461196
-0.8714625155782114,-0.11536170050653853
-0.8696584580078781,-0.12149361423124343
-0.8684357742109317,-0.12721356634699094
-0.866458799890343,-0.20813772821135776
-0.8650695029168283,-0.23151632872070854
-0.8589765509816667,-0.2828248718609139
-0.8507496708569562,-0.41881138150070046
-0.8463442560437464,-0.5041768287113252
-0.8455243285009519,-0.5430282479096181
-0.8378031954697409,-0.6196924492262402
-0.8263492741443939,-0.7745699661392178
-0.8205220402867512,-0.8650985148853139
-0.8145388148467463,-0.9774433248363902
-0.8073022043387486,-1.1030407250112775
-0.8053620155639178,-1.0891947935542368
-0.8015106503309721,-1.1559310468173667
-0.788290023112526,-1.3856406719233816
-0.7438489230061514,-2.0902833348135066
-0.729859904025175,-2.0601559754713357
-0.7242621594930743,-2.0673481550474024
-0.6747969297310825,-0.8636688434608443
-0.6722176645408915,-0.7823825478467712
-0.6680639227615317,-0.6301065265613708
-0.6559917929730954,-0.37387837638141
-0.6475907572572148,-0.24251301656477914
-0.646485043424907,-0.19652926119249978
-0.6444441935715464,-0.19619182274452457
-0.638868455666497,-0.1352604829818338
-0.6262581676379693,-0.19811473646304695
-0.6251258194831579,-0.21582239950322163
-0.6241601604395979,-0.234765140156783
-0.6204502810481647,-0.2868682208969256
-0.6196646999040372,-0.34466645529388706
-0.6140996325599453,-0.4537521874718669
-0.6077745065396742,-0.6584410074855906
-0.6066614184151335,-0.6838727483650046
-0.6009390499870384,-0.9430171623748922
-0.5915941563155931,-1.31857497359477
-0.5880408698045034,-1.4844645392470521
-0.5868558499371743,-1.5350322966731254
-0.5841984929039423,-1.6565632408204256
-0.5834137441284026,-1.7069936140547672
-0.5825916029991305,-1.7302241977925517
-0.576288627587787,-2.001920663076437
-0.5735029216964835,-2.1215608920782554
-0.5642157438227482,-2.49043918516161
-0.5617401285079566,-2.5671876496096986
-0.5575952844436829,-2.6632194885246077
-0.5501189860664102,-2.818989572605411
-0.5481510272964871,-2.8229956032421657
-0.5318998194438977,-2.7119690302755766
-0.5315723767951739,-2.6784898940207205
-0.5094500409038631,-1.5828343921657484
-0.5080841868044788,-1.4907450160058846
-0.4978407824672031,-0.5957590253458039
-0.49428684153729563,-0.3011108585115381
-0.4852809310830315,0.60725783931502
-0.46537203216613054,2.6517010161547185
-0.4571379730008358,3.4361136129026972
-0.45681377267747614,3.4552460178155817
-0.4507678562034285,3.9531505468078834
-0.45005905486958486,3.9742139558969463
-0.43693118923831387,4.763722298478762
-0.4257066054576546,5.071668094020588
-0.42528774071553865,5.067728605794865
-0.42146896369426123,5.092824062547927
-0.41682872959919104,5.060125155982685
-0.412182160382057,4.95487226995222
-0.4065418407415513,4.750314766965941
-0.39271748227784453,3.9512574655972696
-0.38814795021656945,3.62184652989757
-0.38512850789805597,3.356803793499389
-0.37232280694386777,2.2028068591451815
-0.36961806820379195,1.8832205888564324
-0.3640801103309701,1.3800863872122222
-0.3607001908823104,1.0324497390186782
-0.34992516285406916,0.018009423637685897
-0.34631800912839106,-0.24708940968057527
-0.3399131720578108,-0.7937629039138485
-0.3397642017777631,-0.8255391183568586
-0.32882286903496816,-1.5042757228443873
-0.3286597655831507,-1.4480491039442647
-0.3265625628981801,-1.5867189036367348
-0.3258638946029899,-1.6022806325524184
-0.3240057895928441,-1.6541992565562533
-0.3214162056359813,-1.7896013050270612
-0.30023864159739944,-1.8706714473993298
-0.2825008642052813,-1.2367310093669606
-0.2784295640361072,-1.060760081025625
-0.2744781729364152,-0.7970221343314007
-0.2701735779862413,-0.5101992847673277
-0.259617408275723,0.1783998767558832
-0.25580381576851874,0.37636687489932896
-0.25451721792149673,0.44967912960226164
-0.24942039759417511,0.7859413430613185
-0.24629609974619804,1.0017188544357962
-0.2424861800493101,1.202827661729572
-0.23391602563236136,1.6860670056035931
-0.23382544498503233,1.6681128980361566
-0.22470489228804702,2.046892761428271
-0.22403296022296226,2.0466009533376703
-0.21370519913973052,2.3748078728712176
-0.2106919488623591,2.4013010274027664
-0.21061229354218192,2.394889413240356
-0.21006568619652155,2.437344119689744
-0.20547544180689314,2.430792512962754
-0.20344428193851627,2.5000067269783783
-0.1935208831002715,2.46208106538802
-0.18753649215884938,2.3939853614762403
-0.1873990788930504,2.387068370000716
-0.18235953270830674,2.300222727619599
-0.16914827154291423,2.0460279166768727
-0.16305477588807005,1.88917747653121
-0.1595310322581156,1.8116737115125578
-0.15941118419743283,1.8134561331642076
-0.1552949406922708,1.7348610293856481
-0.14420403344511445,1.5366695170185711
-0.1429742066239652,1.5255231237192277
-0.13168211116673678,1.409682534519107
-0.12661147228814595,1.396032026131337
-0.11355555831406816,1.4885499649966636
-0.11255669605310015,1.4623668914495724
-0.10684870530045387,1.5480364542897385
-0.10632929628339349,1.5556586229264662
-0.10267515155928031,1.5792728973743608
-0.09772972880229647,1.7175499916176988
-0.09372572835069759,1.7652074124007917
-0.0898066345402273,1.8286483891772887
-0.08432794418202372,1.9123065028601511
-0.08065677955668793,1.977159422423688
-0.08057485360483607,1.9806929931826223
-0.07258048883623003,2.0881047058533673
-0.06251494533876922,2.145256082019061
-0.056886393721791606,2.1328734354781087
-0.04983973980387191,2.065872914072424
-0.045273281779009356,1.9864210339412935
-0.044840111094565316,1.968607508932996
-0.0447668943959969,1.9810990260228865
-0.034881751305690045,1.7267590523630951
-0.03387099450599296,1.6289236518600343
-0.027380091927885708,1.3985212781564782
-0.02615019491984416,1.327026899664999
-0.02074684162091378,1.020882260315739
-0.006775762386772133,0.234466601878219
0.020453057081412318,-1.6222289139840387
0.02576993364108482,-1.9972842652645808
0.02683768229481398,-2.0203801169020155
0.03391173607458242,-2.4154308604715675
0.03433420756422034,-2.4407383108179195
0.035217043183326524,-2.458392660451917
0.03700857379127287,-2.5655524480503487
0.042856679457476066,-2.812020812783101
0.04321824695247134,-2.8124150921337874
0.04843809268468924,-2.9758282505106153
0.0585674463317396,-3.188718206889097
0.06406369983962978,-3.259890716487095
0.07526733107795147,-3.128837429914745
0.07920894527678968,-3.0803245762440534
0.08189112171040946,-3.0430167402534134
0.08911145447926128,-2.807982914364887
0.09003531021359912,-2.7688730109962987
0.09120505591843253,-2.7286013575207853
0.09516434145872932,-2.580569887038395
0.10511681748126289,-2.1464607955175468
0.11057593694427492,-1.898821204126842
0.114463663224313,-1.7148432248145087
0.11860707917248847,-1.523567184974508
0.12789278066593468,-1.0867822961894347
0.13054853848367864,-0.9793830455518009
0.13780385366765824,-0.6904496249328681
0.14965705483961855,-0.34515804656917326
0.15500283999828346,-0.21150613393834833
0.15723883137089967,-0.15585371566560208
0.18336883550091887,-0.046164914519023575
0.19236785059409067,-0.17169316454452635
0.19740407661781667,-0.23871253457687444
0.20286104179867737,-0.38003032333192216
0.2047091139151016,-0.36661359978162716
0.20508237089872416,-0.36792013216414604
0.2088867041761988,-0.4443753992763966
0.22914836686767792,-0.719891103934734
0.23189476525126285,-0.7793858306002753
0.2445227939227541,-0.8326768414201778
0.27879590305553137,-0.29697774252196646
0.2896303287235824,0.03063675982237326
0.29112394642825734,-0.009153186687179765
0.29546114643242083,0.1626036069468635
0.30326904239115393,0.389365030264429
0.3042445482343128,0.4238080227955937
0.3103053755364247,0.608947905536019
0.3136245122045631,0.6896708376848759
0.317134588925732,0.7639517410893549
0.33310239055957824,1.0928437241675033
0.33944460142514776,1.143411645560028
0.34072135843552687,1.1601014736772424
0.3570158731762354,1.2122608686865781
0.36388549257922387,1.1456007949873055
0.36818102296803223,1.1001612992696836
0.37118586779963625,1.105747907813532
0.37176312758095076,1.0674599034336436
0.3773302702579353,0.9582161699235592
0.3795940649020606,0.9546174157459302
0.3820961268187206,0.934728689723512
0.38355616757351996,0.8523784395656626
0.3883805551959991,0.7699188915433596
0.3926886414325397,0.6799348164664204
0.3937506748382953,0.678035451187972
0.398894872843107,0.5570216669049349
0.4064951977222977,0.3837710008264424
0.40797510948216953,0.35414219091168886
0.40971588689833993,0.3255438142162413
0.41980399255221634,0.10348321760055772
0.42238872198469934,0.03729495666853322
0.432430608003219,-0.17148259071583274
0.43763345397788234,-0.22772069066861725
0.44230924790860415,-0.30252308896665736
0.4491439200511578,-0.3875044871947265
0.45107548880118564,-0.4164629276937205
0.4573392292132663,-0.5286473383588797
0.4580792003077301,-0.5386671411056809
0.46775530124345366,-0.6678215258605187
0.4690972262336377,-0.7090026675779271
0.47025371250595915,-0.7404947828844489
0.47149828171185426,-0.7089763575951817
0.47618962299704304,-0.8106205958741727
0.48429270656648793,-0.9536044210095418
0.4985582892434164,-1.1312640129784413
0.5046561062105441,-1.2584355117426922
0.5060046807771696,-1.2826711380449716
0.5068119107374613,-1.2865010227171623
0.5079409255659044,-1.2962912955576156
0.5161201864751135,-1.4467398936510465
0.5201355490668109,-1.551191012793485
0.5380062876434972,-1.8426098335199175
0.5380437661028918,-1.9021112247449585
0.5408743069149979,-1.9161086394962483
0.5445077559193754,-1.9608433543521095
0.5471848308901635,-1.97695871661557
0.5513804245600413,-2.0410062171750423
0.5541388892998471,-2.033487609442651
0.5570767222474293,-2.051160720904943
0.5587985124476678,-2.0774622742660633
0.5604597481539813,-2.106300065764159
0.5781150503056387,-2.0539549296574404
0.5904638716505319,-1.88862588850428
0.591367619778878,-1.86283226416768
0.5976117177405946,-1.699988124856159
0.6066579175691276,-1.4708757864054034
0.6078024103063342,-1.4539674670463467
0.6105708367387894,-1.3367119180518996
0.6223670405251305,-0.9769453677478053
0.6276045258269782,-0.8216320796668513
0.641202960388441,-0.4570276353840805
0.6445110522421058,-0.3462561975835432
0.6454821725076583,-0.35641845183350696
0.6514660779711274,-0.22343665507029226
0.6574013580466413,-0.18025986766227864
0.659715962991783,-0.13525107089946878
0.6657634276905346,-0.1540461818372315
0.6713259133350458,-0.16320902936455395
0.6800447301065633,-0.2793276493125586
0.6819210427181281,-0.31678547830662884
0.6863603436922627,-0.42782236921983924
0.6890875667259762,-0.5106531883983783
0.6991338367941085,-0.8488410268879591
0.704903951899861,-1.086577540070227
0.714141194889458,-1.5099800248488189
0.7160839249523097,-1.6197034899241447
0.7169193472618405,-1.6453574612488218
0.7171348407885336,-1.6487079618903717
0.7178502513292386,-1.6813693763685789
0.7320517911394071,-2.290891652899568
0.7431446623182687,-2.6757135699113164
0.745024431245211,-2.7032832262683133
0.7472220492648809,-2.7232872549626177
0.7512564927804948,-2.813322100991432
0.7528790759974822,-2.82157314392947
0.7541784511511054,-2.8094521284149168
0.7546588355692299,-2.8136453483232695
0.7590912244303794,-2.851006561321135
0.7655122571146635,-2.7755337951146277
0.767477252521438,-2.773802396624573
0.7761993768372735,-2.4739053216242657
0.776561913551518,-2.46142724043806
0.7979024832205446,-1.1328854697181445
0.8017850209631914,-0.7648460463636075
0.8019552041787854,-0.750830871196362
0.806708673600431,-0.34357397799200345
0.8210962737308547,1.1625094888739615
0.8531965609221359,4.129666308531431
0.8542044357981169,4.2222708106324776
0.8585606526107359,4.462671305447836
0.8592395389879561,4.5011400425379104
0.8652849863496286,4.8087510141630565
0.8662121884992664,4.829593714724945
0.8694058504539051,4.973679141492729
0.8834603948610296,5.065172117018687
0.887074960961546,5.001127017430262
0.8887145113239279,4.952800363081849
0.8936281674627145,4.846616285883173
0.8951864411939381,4.750219478894498
0.9023174627484405,4.382133566271943
0.9052339133502301,4.193427214205892
0.9092035897581923,3.9310248048259915
0.9133594705472303,3.553124447805678
0.9202562790415176,3.0154554824173063
0.9706698231703363,-1.3618317306275736
0.9740171462249552,-1.5374703435852242
0.979704893383416,-1.7540711741768187
0.9878918795933105,-1.9339156753998297
0.994229071544992,-1.9455011741765675
0.994513664672787,-1.9388987773566837
0.9999314439350364,-1.9093484037133457
1.0053503080439592,-1.7905692581454
1.011928946538049,-1.596307784749886
1.0154196192062557,-1.4300938178590306
1.0198848007845216,-1.169532162502519
1.0221490832163207,-1.1077988615399788
1.0267382976087802,-0.8136825165598294
1.0332157691540358,-0.43798821378782854
1.0362806661290547,-0.21884234299017685
1.037856086726186,-0.07893865698830968
1.0523901587093452,0.839102925878894
1.0556257574227992,1.054626752016684
1.056267012484268,1.0600247538864223
1.0572247619928916,1.1120404316536903
1.0658378022161976,1.635178372603323
1.0715611846331363,1.8527149575480264
1.0718480052769097,1.8752045076307
1.075019489501729,1.9892924889607855
1.076831186629141,2.0608484893197105
1.0776123414825802,2.123131659568117
1.0808133027389317,2.236050787153963
1.0901709980799446,2.4181352448938624
1.0906355476459897,2.368484372213055
1.097710908183677,2.4854356143925784
1.1060052248508914,2.4519442419798203
1.1070868694030498,2.4563843869546544
1.1196443184931884,2.3357146888770934
1.120508795743663,2.2869405768712263
1.1319277076616618,2.0406130271435376
1.132777321752787,2.040225958669638
1.1505177984877308,1.6147488044987135
1.1611701365386304,1.4874455851395703
1.1702502817968004,1.4132288156105821
1.170366070368706,1.4101737381338533
1.1757297801411344,1.3800546682592516
1.18960567407815,1.4922559380795417
1.1957243536042013,1.5399826645192924
1.1967337434100767,1.5899631198782933
1.2009783967463843,1.6482630182083635
1.2023957744695677,1.6689325254647835
1.2026511958481851,1.6415029047284277
1.2072076642221692,1.7455119801587793
1.2088036157589404,1.7559919498477128
1.2097842461469321,1.7926288172215294
1.2169532782699157,1.9288336858639838
1.221152281977231,1.9723755680106236
1.2365832809526527,2.15514568304971
1.2571364819776907,1.969003497004848
1.2823791514766487,0.9615620957616923
1.2922432457954178,0.37307524857885405
